Internal Code,Item Name,Internal Code.1,Service Type,Department,Price (Gross),Disc,LOS,NPHIES Code,NPHIES Short Name,Comment,Department.1,ServiceCode,Service Description,LOS.1,Type,NPHIES Code (Hyphenated )2,Unified price,Internal Code.2,Item Name.1,Price,Internal Code.3,Item Name.2,Internal Code.4,Item Name.3,Internal Code.5,Item Name.4,Price.1,Similarity
FMERDA0076,11 LEADS E.C.G.,FMERDA0076,Service,Emergency,270.0,,,11700-00-00,Other electrocardiography [ECG],,Physiotherapy,FMPTD-2109,P.T. 2 Procedures - Op,0,Service,95550-03-00,290,,,,FMDNTS0024,Incision & Drainage Extra-Oral Abscess,,,,,,
FMPDT-0022,Ear Piercing,FMPDT-0022,Service,Pediatrics,270.0,,,90111-00-10,Ear piercing,,Physiotherapy,FMPTD-2170,Chiropractic Exam (Non Scoliosis) Ortho And Neuro,0,Service,96037-00-00,405,,,,FMDNTS0070,Manipulation Of Dislocated Tmj,,,,,,
FMDER-4002,Aha Peeling Application - Med Area,FMDER-4002,Service,Dermatology ,265.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-9029,Normal Wheel Chair,0,Service,83540-00-20,1007.1,,,,FMOPTL0068,Punctum Plug Implant - One Eye,,,,,,
FMURO-0055,Insertion Of Uretheral Catheter,FMURO-0055,Service,UROLOGY,265.0,,,36824-00-00,Endoscopic ureteric cath  unilateral,,Physiotherapy,FMPTD-0009,ELECTRIC STIM. MUSC/NRV - OP,0,Service,96155-00-00,155,,,,MTPSD-0023,REMOVAL OF WARTY LESION,,,,,,
FMDER-1005,Skin Cleaning - One Session,FMDER-1005,Service,Dermatology ,265.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-0011,ELECTRIC MASSAGE - PART. - OP,0,Service,96162-00-00,200,,,,MTPSD-0016,SCAR REVISION MEDIUM (G.A.),,,,,,
fmlab-1303,BLOOD CULTURE,fmlab-1303,Service,laboratory,263.0,,,73050-40-00,Aerobic bacteria (C&S) blood,,Physiotherapy,FMPTD-0056,EMG FACE - 2 SIDES,0,Service,11012-00-00,3550,,,,FMDNTS0002,Additional Fee For Complicated Operation - LA,,,,,,
FMDNL-0023,Splint - Acrylic,FMDNL-0023,Service,Dental,260.0,,,772,Splint   resin   indirect,,Physiotherapy,FMPTD-0067,WALKER RENTAL,0,Service,96024-00-00,1245,,,,FMPSYB0011,DAY HOSPITAL PSYCHIATRIC SESS.,,,,,,
FMDNL-0018,"Jacket Crown, Porcelain",FMDNL-0018,Service,Dental,260.0,,,97613-00-00,Full crown  nonmetallic  indirect,,Physiotherapy,FMPTD-0093,ANTENATAL & POSTNATAL EXS.,0,Service,96129-00-00,550,,,,FMDER-4030,Rf Rejuvenation Machine(Scarlet) - Face,,,,,,
FMDNL-0030,Veneer Crown Cast W/ Isosit Face,FMDNL-0030,Service,Dental,260.0,,,588,Crown – tooth-coloured – preformed,,Physiotherapy,FMPTD-0100,ELECTROMANETIC FIELD ,0,Service,99999-99-99,190,,,,FMLAB-2092,Vanillylmandelic Acid (Vma),,,,,,
FMDNL-0031,Acrylic Partial Denture 2 Teeths,FMDNL-0031,Service,Dental,260.0,,,733,Tooth/teeth (partial denture),,Physiotherapy,FMPTD-0101,ELECTROMANETIC THERAPY,0,Service,96155-00-00,685,,,,FMOPTE0011,Corneal Graft Suture Removal,,,,,,
FMDNL-0047,Reline (Upper & Lower),FMDNL-0047,Service,Dental,260.0,,,743,Relining – complete denture – processed,,Physiotherapy,FMPTD-2063,FANGO TREATMENT,0,Service,92178-00-90,260,,,,FMXRAY1276,FLUROSCOPY. FISTULOGRAM,,,,,,
FMDNL-0053,Reline (Upper Or Lower),FMDNL-0053,Service,Dental,260.0,,,743,Relining – complete denture – processed,,Physiotherapy,FMPTD-2085,HYDROTHERAPY FOR HAND OR FOOT,0,Service,96153-00-00,245,,,,FMLAB-7027,"Acute Hepatitis Panel (A) [ HBsAg, HBCore IGM, HAV IGM ]",,,,,,
FMDNL-0027,Study Models,FMDNL-0027,Service,Dental,260.0,,,71, Diagnostic model – per model,,Physiotherapy,FMPTD-2094,INTERFERNIAL - OP,0,Service,96155-00-00,440,,,,FMLAB-9098,Myoglobin (Urine),,,,,,
FMDNL-0029,Veneer Crown Cast W/ Acrylic Face,FMDNL-0029,Service,Dental,260.0,,,526,Adhesive restoration   veneer   anterior tooth   direct,,Physiotherapy,FMPTD-2125,INTERFERNIAL THERAPY,0,Service,96155-00-00,235,,,,FMLAB-7038,"Nephlometer Rheumatology (RF, CRP, ASOT, Uric Acid)",,,,,,
FMENTE0031,TINNITUS MASKING,FMENTE0031,Service,ENT,260.0,,,96065-00-00,Tinnitus matching or masking,,Physiotherapy,FMPTD-2127,ULTRASOUND FOR 2 AREAS,0,Service,90908-00-00,260,,,,FMLAB-9141,Vitamin E (Tocopherol),,,,,,
FMLAB-1023,CBC With automated Differential,FMLAB-1023,Service,LABORATORY,260.0,,,73100-00-80,CBC & differential WBC (Automated),,Physiotherapy,FMPTD-2128,INTERFERNIAL FOR 2 AREAS,0,Service,96153-00-00,260,,,,FMORW-0159,Ankel Foot Orthosis Below Knee,,,,,,
FMPSDJ0026,RESURFACING ERBIAN LAZER TEST DOSE,FMPSDJ0026,Service,Plastic Surgery,260.0,,,30195-02-00,Laser to lesn skin single lesn ,,Physiotherapy,FMPTD-2132,SHORTWAVE DIALTHERMY,0,Service,92178-00-90,190,,,,FMLAB-9158,Anti Fasciola Hepatica Abs,,,,,,
FMPTD-2142,CEREBRAL PALSY THERAPY,FMPTD-2142,Service,Physiotherapy,260.0,,,96130-00-00,Skills train body position/mobility/move,,Physiotherapy,FMPTD-2155,CUPPING THERAPY (1 SESSION),0,Service,95550-11-00,760,,,,FMERD-0017,"AMBULANCE SERVICE - WITHOUT NURSE OR PHYSICIAN, 150 - 250 KM (SINGLE TRIP)",,,,,,
FMPTD-2063,FANGO TREATMENT,FMPTD-2063,Service,Physiotherapy,260.0,,,92178-00-90,Heat therapy,,Physiotherapy,CMTAI0002,Tai Chi Service (8 Sessions),0,Service,95550-03-00,900,,,,FMXRAY1576,IR ANGIOGRAPHY GUIDANCE (< 1 Hour),,,,,,
FMPTD-2129,SHORT WAVE FOR 2 AREAS,FMPTD-2129,Service,Physiotherapy,260.0,,,92178-00-90,Heat therapy,,Physiotherapy,FMPTD-0003,Infrared - Op,0,Service,22065-00-40,190,,,,FMXRAY1560,X-RAY C-ARM GUIDANCE (< 1 Hour),,,,,,
FMDNL-0059,Ear Plug,FMDNL-0059,Service,Dental,260.0,,,41647-01-00,Ear toilet  bilateral,,Physiotherapy,FMPTD-0016,Manual Massage - Total - Op,0,Service,96162-00-00,385,,,,FMXRAY1556,CT. MAKO preoperative (Bilateral),,,,,,
MTOPT-0032,Eye Suture,MTOPT-0032,Service,Ophthalmology,260.0,,,42668-00-01,Rmvl corneal sutures  uni,,Physiotherapy,FMPTD-0037,Intra-Articular Injection - Op,0,Service,50124-01-10,345,,,,FMXRAY1563,FLUROSCOPY FLUORO GUIDANCE (< 1 Hour),,,,,,
FMPSD-0005,TEST DOSE FOR VASCULAR LAZER,FMPSD-0005,Service,Plastic Surgery,260.0,,,45027-02-00,Admin of agent into vascular lesion,,Physiotherapy,FMPTD-0038,Intra-Artic. Injec./U.S. - Op,0,Service,39013-00-00,415,,,,FMLAB-9085,Insulin Abs,,,,,,
FMPTD-2127,ULTRASOUND FOR 2 AREAS,FMPTD-2127,Service,Physiotherapy,260.0,,,90908-00-00,U/S other site,,Physiotherapy,FMPTD-0045,Physiotherapy Home Visit,0,Service,95550-03-00,915,,,,FMLAB-9567,Legionella Abs,,,,,,
FMPSYA0060,BENDER GESTALT TEST,FMPSYA0060,Service,Psychiatry ,255.0,,,95550-10-00,Allied health intervention  psychology,,Physiotherapy,FMPTD-0061,Welkers - Folding Aluminum,0,Service,99999-99-99,1520,,,,FMENDE0057,Fluid Endoclips,,,,,,
FMEGD-0003,STROKE THERAPY,FMEGD-0003,Service,ORTHOPAEDIC WORKSHOP,255.0,,,95550-11-00,Allied health intervention  other,,Physiotherapy,FMPTD-0063,Axillary Crutches - Wood,0,Service,83700-00-00,500,,,,FMSUR-1038,EXCISN OF SEBACEOUS CYST MTPL,,,,,,
FMPTD-2141,STROKES THERAPY,FMPTD-2141,Service,Physiotherapy,255.0,,,95550-11-00,Allied health intervention  other,,Physiotherapy,FMPTD-0064,Forearm Crutches - Each,0,Service,96092-00-00,950,,,,FMDNTR0016,Root Canal Retreatment 3 Canals,,,,,,
FMPSYB0040,SOCIAL SKILL TEST,FMPSYB0040,Service,Psychiatry ,255.0,,,96032-00-00,Psychosocial assessment,,Physiotherapy,FMPTD-0065,Straight Cane,0,Service,99999-99-99,275,,,,FMNUM-0048,EMG AND NCV 4 UNTIS,,,,,,
FMPTD-2146,Occupational Therapy Session A,FMPTD-2146,Service,Physiotherapy,255.0,,,95550-02-00,AH intervention  occupational therapy,,Physiotherapy,FMPTD-0068,Swimming Pool Lesson 1 Session,0,Service,96129-00-00,190,,,,FMNUM-0060,NCV 4 UNITS,,,,,,
FMEGD-0008,OT SESSION (A),FMEGD-0008,Service,ORTHOPAEDIC WORKSHOP,255.0,,,95550-02-00,AH intervention  occupational therapy,,Physiotherapy,FMPTD-0069,Swimming Lessons 12 Times,0,Service,96129-00-00,1385,,,,FMPDS-1009,ECHO Fetal,,,,,,
FMPTD-2143,PARAPLEGIC OT PROGRAMME,FMPTD-2143,Service,Physiotherapy,255.0,,,95550-02-00,AH intervention  occupational therapy,,Physiotherapy,FMPTD-0070,Swim.Less.12 Times/Mo.For 6 Mo,0,Service,96129-00-00,7300,,,,FMLAB-9124,Somatomedin C (IGF1),,,,,,
FMDER-0147,Dermojet Injection - Small Area,FMDER-0147,Service,Dermatology ,255.0,,,90660-00-00,Administration of agent into SSCT,,Physiotherapy,FMPTD-0071,Swimm.Less.12 Times/Mo.12 Mos.,0,Service,96129-00-00,14265,,,,FMPN-0083,Oxygen for migraine or cluster headache,,,,,,
MTDER-0030,Hydradermie Machine(1X) Facial Medium Area,MTDER-0030,Service,Dermatology ,255.0,,,99999-99-99,Unlist ambulatory,,Physiotherapy,FMPTD-0074,Osteotron For 4 Hours,0,Service,96154-00-00,470,,,,FMORT-7778,Plasma Rich Fibrien,,,,,,
FMERDC0001,AMBULANCE W/ OR W/OUT NURSE  (RETURN JEDDAH),FMERDC0001,Service,Emergency,255.0,,,83500-00-10,Emergency ambul service Pt. on acute life support,,Physiotherapy,FMPTD-0075,Osteotron For 8 Hours,0,Service,96154-00-00,825,,,,FMDER-0080,Puva Succeeding Course,,,,,,
FSDER-0002,HydraFacial session  ,FSDER-0002,Service,Dermatology ,250.0,,,45021-00-00,Abrasive thrpy  1 aesthetic area  face,,Physiotherapy,FMPTD-0077,Intra-Articular Inj. - Ankle J,0,Service,50124-01-10,385,,,,FMACUA0019,Acupuncture Therapy -5 Sessions,,,,,,
FMDNTN0077,Recementing of indirect restoration,FMDNTN0077,Service,Dental,250.0,,,596,Recementing of indirect restoration,,Physiotherapy,FMPTD-0081,Exercise For Sgh Staff Per Yr.,0,Service,96129-00-00,1385,,,,FMURO-0123,Injection Of Peroxinorm,,,,,,
FMDNTP0080,Topical Application Of Fluoride,FMDNTP0080,Service,Dental,250.0,,,97121-01-00,Topical application remnrlstn agent 1 Rx,,Physiotherapy,FMPTD-0084,Aspiration Joint,0,Service,50124-00-01,370,,,,FMDER-0309,"Thread Nose ""4""",,,,,,
FMXRAY1586,X-RAY Bone Age 1 view ,FMXRAY1586,Service,Radiology ,250.0,,,58300-00-00,Bone age radiographic study wrist & knee,,Physiotherapy,FMPTD-0086,Weight Reduc.Exer.Sgh Staff,0,Service,96129-00-00,580,,,,FMERDA0071,CODE BLUE ACTIVATION,,,,,,
FMENTL0017,SPEECH THERAPY SINGLE,FMENTL0017,Service,ENT,250.0,,,95550-05-00,Allied health intervtn  speech pathology,,Physiotherapy,FMPTD-0091,Nebulization For Aramco Patient Per,0,Service,92043-00-00,3915,,,,FMOPTA0008,Fluroscein Angiography - One Eye,,,,,,
FMLAB-2001,A/G Ratio,FMLAB-2001,Service,LABORATORY,250.0,,,73050-00-80,Albumin; Quant.; Urine ,,Physiotherapy,FMPTD-0094,Package Deal(4)Days (8)Sessions,0,Service,99999-99-99,7720,,,,FMPTD-2152,PACKAGE DEAL (12) SESSIONS FOR MANU,,,,,,
FMLAB-1651,AUTOMATED GROIN C/S,FMLAB-1651,Service,Laboratory,250.0,,,73200-03-80,Skin bx Tissue Culture ,,Physiotherapy,FMPTD-0095,Package Deal (4)Days (4)Sessions,0,Service,95550-03-00,520,,,,FMPTD-2137,TAE-KWAN-DO TRAINING 1 MONTH),,,,,,
fmlab-1327,CORTISOL IN SALIVA,fmlab-1327,Service,Laboratory ,250.0,,,73050-11-10,Deoxycortisol ,,Physiotherapy,FMPTD-0096,Aroma Therapy One Session,0,Service,95550-11-00,4190,,,,FMLAB-9008,Aldosterone (Serum Or Urine),,,,,,
FMLAB-2014,Creatine Kinase Isoenzyme (CK-MB),FMLAB-2014,Service,LABORATORY,162.0,,,73050-09-60,CK-MB Isoenzymes ,,Physiotherapy,FMPTD-0097,Aroma Therapy With Massage One Sess,0,Service,96162-00-00,590,,,,FMLAB-9314,Manganese In Plasma,,,,,,
FMLAB-8008,H. Pylori Abs,FMLAB-8008,Service,LABORATORY,250.0,,,73100-22-20,H. Pylori Ab,,Physiotherapy,FMPTD-0098,Aroma Therapy With Massage Package,0,Service,95550-03-00,5515,,,,FMORW-0104,Bel.Knee Ort.Up 10 Yrs W/Cover,,,,,,
FMERDA0073,NEBULIZER (VENTOLINE/ ATROVENT),FMERDA0073,Service,Emergency,250.0,,,92043-00-00,Resp medication administered nebuliser,,Physiotherapy,FMPTD-0102,Swimming Lessions Package Deal (2),0,Service,96129-00-00,2190,,,,FMLAB-9001,17-Hydroxy-Progesterone,,,,,,
FMDER-0012,Wood'S Light Exam,FMDER-0012,Service,Dermatology ,250.0,,,42503-00-01,Ophthalmological examination uni,,Physiotherapy,FMPTD-0103,Swimming Lessions Package Deal (3),0,Service,96129-00-00,3080,,,,FMLAB-9043,Complement C2,,,,,,
FMPSDH0010,WOUND DRESSING MODERATE,FMPSDH0010,Service,Plastic Surgery,124.0,,,30055-00-00,Dressing wound,,Physiotherapy,FMPTD-0109,Acupunture For Obesity,0,Service,93173-00-00,395,,,,FMLAB-9238,Q-Fever Ab,,,,,,
FMPTD-2071,"DRY MASSAGE, BACK",FMPTD-2071,Service,Physiotherapy,250.0,,,96162-00-00,Thrpc massage/manip con/sft tis NEC,,Physiotherapy,FMPTD-0110,One Session Thalgo Total Body,0,Service,96162-00-00,790,,,,FMDNTN0055,Apicectomy – per root,,,,,,
FMPTD-2601,HIGH INTENSITY SCANNING LASER,FMPTD-2601,Service,Physiotherapy,250.0,,,95550-03-00,Allied health intervtn  physiotherapy,,Physiotherapy,FMPTD-0111,Package Deal (6)Sessions Thalgo Tot,0,Service,99999-99-99,3185,,,,FMLAB-9010,Alpha-1-Antitrypsin,,,,,,
FMPTD-2602,RADIOFREQUANCY SESSION,FMPTD-2602,Service,Physiotherapy,250.0,,,95550-03-00,Allied health intervtn  physiotherapy,,Physiotherapy,FMPTD-0112,One Session Thalgo Part,0,Service,90676-00-00,480,,,,FMLAB-9376,"Ascaris Abs. IgG, IgM",,,,,,
FMPTD-2159,SHOCKWAVE THERAPY PER SESSION,FMPTD-2159,Service,Physiotherapy,250.0,,,96155-00-00,Stimulation therapy  NEC,,Physiotherapy,FMPTD-0113,Package Deal (6) Session Thalgo Par,0,Service,95550-11-00,2135,,,,FMLAB-9068,Gold,,,,,,
FMXRAY1656,X-RAY SKULL - 1 VIEW,FMXRAY1656,Service,Radiology ,250.0,,,57901-00-10,Radiography skull  1-3 vws,,Physiotherapy,FMPTD-0114,Aerodyne Heater For Mechanical Nebulization 24 Hrs,0,Service,92043-00-00,235,,,,FMXRAY1283,FLUROSCOPY. VENOGRAPHY UPP/LOW EXTR. (2 SIDE),,,,,,
FMERDA0120,BACK SLAB LONG - ABOVE ELBOW,FMERDA0120,Service,Emergency,250.0,,,96092-00-00,Applic fit adjust/ replace other assist device,,Physiotherapy,FMPTD-0115,Nebulizer Adaptor For Warm Neb,0,Service,92043-00-00,335,,,,FMLAB-8014,Panel Special Stain(4 Or More),,,,,,
FMERDA0121,BACK SLAB LONG - ABOVE KNEE,FMERDA0121,Service,Emergency,250.0,,,96092-00-00,Applic fit adjust/ replace other assist device,,Physiotherapy,FMPTD-0116,Abg Heparinized Syringe,0,Service,13842-00-00,1120,,,,FMLAB-7025,"TORCH TEST PROFILE: [ TOXO, RUB, CMV,HSV]",,,,,,
FMDER00008,Eyebrow Bleaching - Q Switch Machine Medlite,FMDER00008,Service,Dermatology ,250.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-0117,Nebulizer Adaptor For Cold Neb,0,Service,92043-00-00,2290,,,,FMERDA0136,FULL CAST - ABOVE KNEE,,,,,,
FMDER00002,Laser For Half Body (Arms Or Legs),FMDER00002,Service,Dermatology ,250.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-0118,Mechanical Ventilator 24 Hours,0,Service,92209-00-00,3410,,,,FMERDA0138,FULL CAST - BELOW KNEE,,,,,,
FMDER00001,Laser For Quarter Of Body (Face-Axillae),FMDER00001,Service,Dermatology ,250.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-0122,Adult Tracheostomy Mask,0,Service,90179-06-00,80,,,,FMXRAY1345,W.H. Mammography 2D + US,,,,,,
FMDERT-0013,Laser Hair Removal -Bikini,FMDERT-0013,Service,Dermatology ,250.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-0123,Adult Abg Extraction,0,Service,13842-00-00,165,,,,FMORT-0774,Intro Op-Monitoring (Iom),,,,,,
FMDER-0173,Bleaching - Face,FMDER-0173,Service,Dermatology ,250.0,,,99999-99-99,Unlist ambulatory,,Physiotherapy,FMPTD-0124,Deep Breathing And Coughing Exercises,0,Service,96139-00-00,195,,,,FMPTD-0061,WELKERS - FOLDING ALUMINUM,,,,,,
FMOPTA0027,Schirmer'S Test,FMOPTA0027,Service,Ophthalmology,250.0,,,83700-00-00,Unlist services yet to be defined,,Physiotherapy,FMPTD-0127,Adult Mechanical Ventilator Icu (24 Hours),0,Service,13882-01-00,870,,,,FMDER-4084,Mesotherapy For Face - 5 Sessions,,,,,,
FMPDT-0026,Nebulization with Ultrasound for 24 hrs,FMPDT-0026,Service,Pediatrics,245.0,,,92043-00-00,Resp medication administered nebuliser,,Physiotherapy,FMPTD-0128,Spine Core Brace,0,Service,96092-00-00,23775,,,,FMXRAY1133,CT. CRADIAC (CALCIUM SCORING PROTOCOL),,,,,,
FMINT-1002,Nebulizer Pulmicort,FMINT-1002,Service,INTERNAL MEDICINE,245.0,,,92043-00-00,Resp medication administered nebuliser,,Physiotherapy,FMPTD-1001,Doctor'S Daycare Supervision,0,Service,83600-00-10,190,,,,FMDER-4085,Fractional Laser - 3 Session,,,,,,
FMNEP-0038,Nebulizer Session,FMNEP-0038,Service,NEPHROLOGY,245.0,,,92043-00-00,Resp medication administered nebuliser,,Physiotherapy,FMPTD-2074,Cerebral Palsy Package (Op),0,Service,95550-03-00,3335,,,,FMDER-4062,Mesotherapy For Face - 3 Sessions,,,,,,
FMPTD-2083,C.P.M. MACHINE,FMPTD-2083,Service,Physiotherapy,245.0,,,95550-03-00,Allied health intervtn  physiotherapy,,Physiotherapy,FMPTD-2075,Paraplegia Package (Op),0,Service,99999-99-99,5140,,,,FMDER-4061,Mesotherapy For Hair - 3 Sessions,,,,,,
FMPSYB0003,PSYCHOTHERAPY SESSION,FMPSYB0003,Service,Psychiatry ,245.0,,,95550-03-00,Allied health intervtn  physiotherapy,,Physiotherapy,FMPTD-2079,Package Deal Weight Reduction,0,Service,99999-99-99,2190,,,,FMORT-1025,Minor Joint Injection,,,,,,
FMPTD-0035,SHORTWAVE - OP,FMPTD-0035,Service,Physiotherapy,245.0,,,92178-00-90,Heat therapy,,Physiotherapy,FMPTD-2080,Package Deal Weight Reduct.,0,Service,99999-99-99,3890,,,,FMNEU-1014,Minor Joint INJECTION - ONE JOINT,,,,,,
FMORW-0055,Nylon Stocking,FMORW-0055,Service,ORTHOPAEDIC WORKSHOP,245.0,,,96092-00-00,Applic fit adjust/ replace other assist device,,Physiotherapy,FMPTD-2081,One Session Weight Reduction,0,Service,95550-03-00,490,,,,FMORT-1047,Prf Injection,,,,,,
FMERDD0005,TENSOPLAST STRAPPING,FMERDD0005,Service,Emergency,245.0,,,96092-00-00,Applic fit adjust/ replace other assist device,,Physiotherapy,FMPTD-2092,Diadynamic - Op,0,Service,96155-00-00,190,,,,FMOPT-4017,REPAIR OF SMALL WOUND OF LID,,,,,,
FMLAB-6041,Aerobic Blood C/S,FMLAB-6041,Service,LABORATORY,240.0,,,73050-40-40,Aerobic Bacteria Culture; Quant; Other Source,,Physiotherapy,FMPTD-2103,Steambath W/ Co2 - Op,0,Service,99999-99-99,380,,,,FMURO-3013,Trus & Biopsy,,,,,,
FMLAB-6042,Anaerobic Blood C/S,FMLAB-6042,Service,LABORATORY,240.0,,,73050-40-50,Anaerobic Bacteria Culture; Quant; Other Source,,Physiotherapy,FMPTD-2119,Use Of Swimming Pool,0,Service,96129-00-00,190,,,,FMOPTA0055,Biometry - Two Eyes,,,,,,
fmlab-1316,"SPUTUM, OBTAINING SPECIMEN, AEROSOL INDUCED TECHNIQUE (SEPARATE PROCEDURE)",fmlab-1316,Service,laboratory,240.0,,,73400-01-30,Sputum collection ,,Physiotherapy,FMPTD-2120,Use Of A.V.I. Machine For 3Hrs,0,Service,83700-00-00,290,,,,FMXRAY1572,WH Obstetric US (Detailed Anatomy Scan),,,,,,
FMLAB-2083,URINE PROTEIN / CREATININE RATIO,FMLAB-2083,Service,laboratory,240.0,,,73050-30-50,Protein (Total); Urine,,Physiotherapy,FMPTD-2121,Use Of A.V.I.Machine For 6 Hrs,0,Service,95550-03-00,520,,,,FMLAB-9995,CELIAC DISEASE SCREENING,,,,,,
FMXRAY1624,X-RAY BONE AGE (CHILDREN),FMXRAY1624,Service,Radiology ,240.0,,,57506-03-11,Radiography wrist  1 or 2 views  uni,,Physiotherapy,FMPTD-2122,Use Of A.V.I.Machine For Over-,0,Service,99999-99-92,610,,,,FMLAB-4001,Acetaminophen (Paracetamol),,,,,,
FMXRAY1626,X-RAY LEG - 3 VIEWS,FMXRAY1626,Service,Radiology ,240.0,,,57518-02-01,Radiography leg  uni,,Physiotherapy,FMPTD-2123,Use Of A.V.I.Machine For 24 Hs,0,Service,99999-99-92,1290,,,,FMLAB-9017,Angiotensin Converting Enzyme (ACE),,,,,,
FMENTL0014,SPEECH THERAPY SESSION,FMENTL0014,Service,ENT,235.0,,,95550-05-00,Allied health intervtn  speech pathology,,Physiotherapy,FMPTD-2130,Chest Physiotherapy With,0,Service,95550-03-00,230,,,,FMLAB-7041,"Body Fluid Profile(C/S, Tp, Wbcs, Rbcs, Chloride, Ldh,Rbs)",,,,,,
FMLAB-2016,Carbon Dioxide,FMLAB-2016,Service,LABORATORY,235.0,,,73050-06-40,Carbon dioxide bicarbonate CO2 ,,Physiotherapy,FMPTD-2133,Exercise Package Deal 12 Ses.,0,Service,96129-00-00,490,,,,FMLAB-9030,Carnitine Total,,,,,,
FMLAB-2074,Urea Clearance,FMLAB-2074,Service,LABORATORY,235.0,,,73050-37-60,Urea/Nitrogen clearance ,,Physiotherapy,FMPTD-2137,Tae-Kwan-Do Training 1 Month),0,Service,83700-00-00,1575,,,,FMLAB-5034,HCV Western Blot,,,,,,
FMPTD-0114,AERODYNE HEATER FOR MECHANICAL NEBULIZATION 24 HRS,FMPTD-0114,Service,Physiotherapy,235.0,,,92043-00-00,Resp medication administered nebuliser,,Physiotherapy,FMPTD-2138,Package Deal (Tae-Kwan-D0 Trai,0,Service,99999-99-99,3825,,,,FMLAB-9550,Insulin Receptor Abs IgA & IgG,,,,,,
FMPTD-2070,"DRY MASSAGE, ARM OR LEG",FMPTD-2070,Service,Physiotherapy,235.0,,,96162-00-00,Thrpc massage/manip con/sft tis NEC,,Physiotherapy,FMPTD-2141,Strokes Therapy,0,Service,95550-11-00,255,,,,FMLAB-9638,Parvovirus Immunoblot IgM,,,,,,
FMPTD-2125,INTERFERNIAL THERAPY,FMPTD-2125,Service,Physiotherapy,235.0,,,96155-00-00,Stimulation therapy  NEC,,Physiotherapy,FMPTD-2151,Package Deal (6) Sessions For Manua,0,Service,95550-03-00,1100,,,,FMDNTM0008,Gingivectomy Or Gingivoplasty/Quadrant,,,,,,
FMPTD-2126,SHORT WAVE THERAPY,FMPTD-2126,Service,Physiotherapy,235.0,,,96155-00-00,Stimulation therapy  NEC,,Physiotherapy,FMPTD-2152,Package Deal (12) Sessions For Manu,0,Service,99999-99-99,1575,,,,FMLAB-9203,11-Deoxycortisol,,,,,,
FMENTN2009,CONTROL OF EPISTAXIS BY CHEMEICAL CAUTERIZATION - UNILATERAL,FMENTN2009,Service,ENT,235.0,,,41677-00-00,Arrest ant nasal haem pack/cauterisation,,Physiotherapy,FMPTD-2159,Shockwave Therapy Per Session,0,Service,96155-00-00,250,,,,FMINT-0104,IN Body Composition,,,,,,
FMORT-0567,Finger Splint,FMORT-0567,Service,Orthopedics,235.0,,,96092-00-00,Applic fit adjust/ replace other assist device,,Physiotherapy,FMPTD-2160,Chiropractic Session,0,Service,95550-11-00,540,,,,FMDER-0168,Milia Extraction - Large,,,,,,
FMDER-0081,Incision & Drainage Of Absess - Superfacial,FMDER-0081,Service,Dermatology ,235.0,,,30223-01-00,I&D absc SSCT ,,Physiotherapy,FMPTD-2161,Examination Scoliosis,0,Service,96037-00-00,2270,,,,FMDER-0020,Planter Wart,,,,,,
FMERDA0054,LOSE NAIL REMOVAL,FMERDA0054,Service,Emergency,231.0,,,46516-01-00,R/O fingernail,,Physiotherapy,FMPTD-2164,Spinecor Scoliosis Brace,0,Service,95550-03-00,19980,,,,FMLAB-5018,Anti-Hepatitis Delta (IgM),,,,,,
FMDNL-0017,"Jacket Crown, Isosit",FMDNL-0017,Service,Dental,225.0,,,97613-00-00,Full crown  nonmetallic  indirect,,Physiotherapy,FMPTD-2165,Nu-Schroth Exercise 1 Hour,0,Service,96129-00-00,675,,,,FMXRAY1299,US. MSK (SHOULDER),,,,,,
FMINTR0014,ABG Extraction,FMINTR0014,Service,INTERNAL MEDICINE,225.0,,,13842-00-00,Intra-arterial cannuln  blood gas anlys,,Physiotherapy,FMPTD-2166,Brace Parts Small,0,Service,96092-00-00,275,,,,FMPH-0001,TPN ADMIXTURE NEONATLE PHARMACY SERVICE,,,,,,
MTPSD-0049,INTRACESIONAL INJECTION,MTPSD-0049,Service,Plastic Surgery,225.0,,,30207-00-00,Administration of agent into skin lesion,,Physiotherapy,FMPTD-2167,Brace Parts Medium,0,Service,99999-99-99,610,,,,FMOBG-0277,COLOUR DOPPLER PREGNANCY UMBILICAL  ARTERY PLACENTAL FLOW OVARIAN & UTERIAN,,,,,,
FMERDA0034,LIP LACERATION SUTURING,FMERDA0034,Service,Emergency,225.0,,,90676-00-00,Other proc on skin & subcutaneous tissue,,Physiotherapy,FMPTD-2168,Brace Parts Large,0,Service,99999-99-99,940,,,,FMDNTS0023,Incision & Drainage Intra-Oral Abscess (Deep),,,,,,
