Department,SGH - CODE  ,SGH NAME ,Price 2021,SGH Service type,LOS
PLASTIC SURGERY,FMPSDI0002,FRACTURE ONE MAXILLA           LA FORTE ONE,1661.1840000000002,service,
PLASTIC SURGERY,FMPSDI0005,ORBITAL FRACTURE REDUCTION     (NO GRAFT),3315.879,service,
PLASTIC SURGERY,FMPSDI0006,ORBITAL FRACTURE REDUCTION     (GRAFTING),3311.9856,service,
PLASTIC SURGERY,FMPSDI0007,EXCISSION OF TUMOUR OF MANDI-  BLE (PARTIAL),3315.879,service,
PLASTIC SURGERY,FMPSDI0008,EXCISSION OF TUMOUR MANDIBLE   (HEMI),3311.9856,service,
PLASTIC SURGERY,FMPSDI0009,EXCISION OF TUMOUR MANDIBLE    (TOTAL),4630.5504,service,
PLASTIC SURGERY,FMPSDI0010,APPLICATION OF MANDIBULAR DISTRACTOR,4168.533600000001,service,
PLASTIC SURGERY,FMPSDI0011,APPLICATION OF MANDIBULAR DISTRACTOR ANGLE AEOSTEOTOMY OF MA,6940.634399999999,service,
PLASTIC SURGERY,FMPSDJ0001,ROTATION FLAP (MAJOR),5933.5416,service,
PLASTIC SURGERY,FMPSDJ0002,ROTATION FLAP (MODERATE),3315.879,service,
PLASTIC SURGERY,FMPSDJ0003,ROTATION FLAP (MINOR),1661.1840000000002,service,
PLASTIC SURGERY,FMPSDJ0004,TRANSPOSITION FLAP (MAJOR),3315.879,service,
PLASTIC SURGERY,FMPSDJ0005,TRANSPOSITON FLAP (MODERATE),2485.2870000000003,service,
PLASTIC SURGERY,FMPSDJ0006,TRANSPOSITION FLAP (MINOR),1661.1840000000002,service,
PLASTIC SURGERY,FMPSDJ0007,CROSS LEG FLAP 1ST STAGE,3971.2680000000005,service,
PLASTIC SURGERY,FMPSDJ0008,CROSS LEG FLAP 2ND STAGE,1330.245,service,
PLASTIC SURGERY,FMPSDJ0009,GRAIN FLAP (1ST STAGE),3971.2680000000005,service,
PLASTIC SURGERY,FMPSDJ0010,GRAIN FLAP (2ND STAGE),1330.245,service,
PLASTIC SURGERY,FMPSDJ0011,EXCISION OF LIPOMA (BIG),999.306,service,
PLASTIC SURGERY,FMPSDJ0012,EXCISION  OF LIPOMA (MODERATE),674.856,service,
PLASTIC SURGERY,FMPSDJ0013,EXCISION OF LIPOMA (SMALL,460.719,service,
PLASTIC SURGERY,FMPSDJ0014,EXCISION OF SEBACEUS CYST(BIG),1284.822,service,
PLASTIC SURGERY,FMPSDJ0015,EXCISION OF SEBA.CYST(MODERATE,674.856,service,
PLASTIC SURGERY,FMPSDJ0016,EXCISION OF SEBA. CYST(SMALL),434.76300000000003,service,
PLASTIC SURGERY,FMPSDJ0017,LATISMUS DORSI MUSCLE FLAP,4630.5504,service,
PLASTIC SURGERY,FMPSDJ0019,SCAR REVISION,1297.8,service,
PLASTIC SURGERY,FMPSDJ0020,SCAR REVISION,1245.888,service,
PLASTIC SURGERY,FMPSDJ0021,MOLE EXCISION (LARGE),1038.24,service,
PLASTIC SURGERY,FMPSDJ0022,MOLE EXCISION (SMALL),648.9,service,
PLASTIC SURGERY,FMPSDJ0023,RELEASE AND SKIN GRAFT OF      CONTRACTED SCAR,3244.5,service,
PLASTIC SURGERY,FMPSDJ0024,BED SORE OF ONE 5X5 EXCISION   & DEPRIDEMENT,1090.152,service,
PLASTIC SURGERY,FMPSDJ0025,MULTIPLE BED SORE OR LARGE ONE 10X10 EXCISION & DEPRIDEMENT,2044.0349999999999,service,
PLASTIC SURGERY,FMPSDJ0026,RESURFACING ERBIAN LAZER TEST  DOSE,181.692,service,
PLASTIC SURGERY,FMPSDJ0027,RESUFACING ERBIAN LAZER SMALL  LESSION,876.0150000000001,service,
PLASTIC SURGERY,FMPSDJ0028,RESURFACING ERBIAN LAZER MEDIU M LESSION,1829.898,service,
PLASTIC SURGERY,FMPSDJ0029,RESURFACING ERBIAN LAZER LARGE LESSION,2738.358,service,
PLASTIC SURGERY,FMPSDJ0032,SMALL ONE LESSION OF HAEMANGIO MA AND PORT WINE STAIN,1434.0690000000002,service,
PLASTIC SURGERY,FMPSDJ0033,MODERATE LESSION OF PORT WINE STAIN & HAEMAGIOMA,2738.358,service,
PLASTIC SURGERY,FMPSDJ0034,LARGE LESSION OF PORT WINE     STAIN & HAEMANGIOMA,2725.38,service,
PLASTIC SURGERY,FMPSDJ0035,ROUDENT ULCER EXCISION 2X3 CM,4360.608,service,
PLASTIC SURGERY,FMPSDJ0036,ROUDENT ULCER EXCISION 4X6 CM,8721.216,service,
PLASTIC SURGERY,FMPSDJ0038,FAT INJECTION IN THE FACE,2615.067,service,
PLASTIC SURGERY,FMPSDJ0040,FAT INJECTION IN THE OTHER ARE AS,1310.778,service,
PLASTIC SURGERY,FMPSDK0001,CIRCUMCISION (LESS THAN 6 MOS),499.653,service,
PLASTIC SURGERY,FMPSJ0040,FAT INJECTION IN THE OTHER AREAS,1239.399,service,
PLASTIC SURGERY,MTPSD-0001,EXCISION OF LIPOMA (MODERATE),2615.067,service,
PLASTIC SURGERY,MTPSD-0002,EXCISION OF LIPOMA (SMALL),2615.067,service,
PLASTIC SURGERY,MTPSD-0003,EXCISION OF LIPOMA BIG,6914.6784,service,
PLASTIC SURGERY,MTPSD-0004,EXCISION OF  SEBACEOUS CYST (SMALL),1745.5409999999997,service,
PLASTIC SURGERY,MTPSD-0005,EXCISION OF SEBACEOUS CYST (MODERATE),1745.5409999999997,service,
PLASTIC SURGERY,MTPSD-0006,EXCISION OF SEBACEOUS (BIG),1745.5409999999997,service,
PLASTIC SURGERY,MTPSD-0007,EXCCISION OF SMALL KELOID OF FACE,1745.5409999999997,service,
PLASTIC SURGERY,MTPSD-0008,REPAIR OF MINOR LACERATION OF HAND,2615.067,service,
PLASTIC SURGERY,MTPSD-0009,REPAIR OF MODERATE LACERATION OF HAND,2615.067,service,
PLASTIC SURGERY,MTPSD-0010,REPAIR OF SOFT TISSUE LACERATION OF NOSE,2615.067,service,
PLASTIC SURGERY,MTPSD-0011,SUTURE OF LACERATION OF EXTERNAL EAR,2615.067,service,
PLASTIC SURGERY,MTPSD-0012,SCAR REVISION SMALL (L.A.),538.587,service,
PLASTIC SURGERY,MTPSD-0013,SCAR REVOSION MEDIUM (L.A.),876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0014,SCAR REVISION LARGE (L.A),1401.624,service,
PLASTIC SURGERY,MTPSD-0015,SCAR REVISION SMALL  (G.A.),876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0016,SCAR REVISION MEDIUM  (G.A.),1232.9099999999999,service,
PLASTIC SURGERY,MTPSD-0017,SCAR REVISION LARGE  (G.A.),1745.5409999999997,service,
PLASTIC SURGERY,MTPSD-0018,SMALL DRESSING UNDER G.A.,876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0019,DESSIN OF BURNS (UNDER G.A. UPTO 5%),876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0020,DRESSING OF BURNS (G.A. 10%),1401.624,service,
PLASTIC SURGERY,MTPSD-0021,DRESSING  OF BURNS (G.A. 10 %),1745.5409999999997,service,
PLASTIC SURGERY,MTPSD-0022,REMOVAL OF STITCHES  (G.A.),876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0023,REMOVAL OF WARTY LESION,1232.9099999999999,service,
PLASTIC SURGERY,MTPSD-0024,REMOVAL OF MULTIPLE WARTY OR NOVI,2264.661,service,
PLASTIC SURGERY,MTPSD-0025,EXCSN BIOPSY 0F MASS FROM BREAST/UNDER AXILLA SML,2615.067,service,
PLASTIC SURGERY,MTPSD-0026,EXCNL BPSY OF MASS FROM BREAST OR UNDER AXILLA (SM,4853.772,service,
PLASTIC SURGERY,MTPSD-0027,HAIR TRANSPLANTATION OF AREA FOR 500 GRAMS,6914.6784,service,
PLASTIC SURGERY,MTPSD-0028,HAIR TRANSPLANTATION OF AREA FOR 700 GRAMS,9686.7792,service,
PLASTIC SURGERY,MTPSD-0029,HAIR TRANSPLATION OF AREA FOR 50-150 GRAMS,3471.615,service,
PLASTIC SURGERY,MTPSD-0030,CIRCUMCISION UNDER G.A.,876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0031,REMOVAL OF ONE NAVI UNDER L.A.,363.384,service,
PLASTIC SURGERY,MTPSD-0032,REMOVAL OF MULTIPLE NAVI  UPTO 6 (L.A.),876.0150000000001,service,
PLASTIC SURGERY,MTPSD-0033,REMOVAL OF MULTIPLE NAVI MORE THAN 6 (L.A.),1401.624,service,
PLASTIC SURGERY,MTPSD-0034,SLIM FRAFT OF BURN UPTO 5% (G.A.),3471.615,service,
PLASTIC SURGERY,MTPSD-0035,DRESSING OF BURNS,609.966,service,
PLASTIC SURGERY,MTPSD-0036,ARTIFICIAL HAIR TRANSPLANTATION (300 HAIR),4152.96,service,
PLASTIC SURGERY,MTPSD-0037,ARTIFICIAL HAIR TRANSPLANTATION (1 HAIR),38.934,service,
PLASTIC SURGERY,MTPSD-0039,FINGER TIP RECONSTRUCTION FOR ONE FINGER (L.A.),830.5920000000001,service,
PLASTIC SURGERY,MTPSD-0040,ARTIFICIAL HAIR TRANSPLATATION  (100 HAIR),2478.798,service,
PLASTIC SURGERY,MTPSD-0041,LIPOSUCTION OF ABDOMIN SMALL AREA,6468.235200000001,service,
PLASTIC SURGERY,MTPSD-0042,LIPOSUCTION OF ABDOMIN LARGE AREA,8690.068800000001,service,
PLASTIC SURGERY,MTPSD-0043,LIPOSUCTION OF THIGH SMALL AREA,6468.235200000001,service,
PLASTIC SURGERY,MTPSD-0044,LIPOSUCTION OF THIGHT LARE AREA,8690.068800000001,service,
PLASTIC SURGERY,MTPSD-0045,LIPOSUCTION OF BUTTOCKS ONE BUTTOCK,4350.2256,service,
PLASTIC SURGERY,MTPSD-0046,NEEDLE FOR HAIR TRANSPLANTATION,350.406,service,
PLASTIC SURGERY,MTPSD-0047,I.M.INJECTION,32.445,service,
PLASTIC SURGERY,MTPSD-0048,INTRADERMAL INJECTION,149.247,service,
PLASTIC SURGERY,MTPSD-0049,INTRACESIONAL INJECTION,149.247,service,
PLASTIC SURGERY,MTPSD-0051,IMPLATING OF ARTIFICIAL HAIR,1252.377,service,
PLASTIC SURGERY,MTPSD-0053,SMALL AREA FOR HAIR REMOVAL,979.839,service,
PLASTIC SURGERY,MTPSD-11,SUTURE OF LACERATION OF EXTER-NAL EAR,2459.331,service,
PLASTIC SURGERY,MTSPD-0030,CIRCUMCISION UNDER G.A.,830.5920000000001,service,
PLASTIC SURGERY,FMPSD-0010,MULTIPLE ULCER,8721.216,service,
PLASTIC SURGERY,FMPSD-0011,REPAIR OF CUT WOUND,668.3670000000001,service,
PLASTIC SURGERY,FMPSD-2000,ADDITIONAL FEE FOR COMPLICATED OPERATIONS,1505.4479999999999,service,
PLASTIC SURGERY,FMPSDA0001,HARE LIP (UNILAT. INCOMPLETE)\,2258.172,service,
PLASTIC SURGERY,FMPSDA0006,LOWER MACROCHELIA,3315.879,service,
PLASTIC SURGERY,FMPSDA0022,ORONASAL FISTULA,4630.5504,service,
PLASTIC SURGERY,FMPSDA0025,Q-SWITCH FOR PIGMENTATION AND TATOO SMAL AREA,979.839,service,
PLASTIC SURGERY,FMPSDA0027,Q-SWITCH FOR PIGMENTATION AND TATTOO LARGE AREA,3023.874,service,
PLASTIC SURGERY,FMPSDA0028,Q-SWITCH FOR PIGMENTATION AND TATTOO EXTRA LARGE AREA,3815.5319999999997,service,
PLASTIC SURGERY,FMPSDA0029,Q-SWITCH FOR PIGMENTATION AND TATTOO TEST DOSE,395.82899999999995,service,
PLASTIC SURGERY,FMPSDB0012,PART. CONST. OF NOSE BY        COMBINE PROCEDURE(FLAP & GRAFT,4630.5504,service,
PLASTIC SURGERY,FMPSDD0020,BILATERAL ARM LIFTING1,5814.144,service,
PLASTIC SURGERY,FMPSDE0009,TOTAL LOSS OF LOWER EYELID,3311.9856,service,
PLASTIC SURGERY,FMPSDE0013,MEDICAL CANTHOPEXY,2485.2870000000003,service,
PLASTIC SURGERY,FMPSDE0019,BRANCHIAL FISTULA,3010.8959999999997,service,
PLASTIC SURGERY,FMPSDF0002,POLYDACTYLAE,3311.9856,service,
PLASTIC SURGERY,FMPSDF0023,FINGER TIO RECONSTRUCTION (GA),876.0150000000001,service,
PLASTIC SURGERY,FMPSDG0002,GYNAECOMASTIA,3607.884,service,
PLASTIC SURGERY,FMPSDH0003,RESUSSITATION OF MAJOR BURN,3374.28,service,
PLASTIC SURGERY,FMPSDH0020,REPAIR OF PERI. ULNAR VESSEL   BY MICROSCOPE,3147.165,service,
PLASTIC SURGERY,FMPSDI0001,FRACTURE ZYGOMA,2485.2870000000003,service,
PLASTIC SURGERY,FMPSDI0003,FRACTURE MAXILLA (LAFORTE TWO),3315.879,service,
PLASTIC SURGERY,FMPSDI0004,FRACTURE MAXILLA(LAFORTE THREE,3311.9856,service,
PLASTIC SURGERY,FMPSDJ0030,AGE JUENESSE EYE ZONE,337.428,service,
PLASTIC SURGERY,FMPSDJ0031,AGE JUENESSE SKIN OF THE FACE,876.0150000000001,service,
PLASTIC SURGERY,FMPSDJ0037,ROUDENT ULTIPLE ULCER,8721.216,service,
PLASTIC SURGERY,FMPSDJ0041,MICRO SURGERY PROCEDURE,8300.7288,service,
PLASTIC SURGERY,MTPSD-0038,FINGER TIP RECONSTRUCTION FOR ONE FINGER (G.A.),1654.695,service,
PLASTIC SURGERY,MTPSD-0052,TEST DOSE FOR HAIR REMOVAL,201.159,service,
PLASTIC SURGERY,MTPSD-0054,MEDIUM AREA FOR HAIR REMOVAL,1927.233,service,
PLASTIC SURGERY,MTPSD-0055,LARGE AREA FOR HAIR REMOVAL,3023.874,service,
PLASTIC SURGERY,MTPSD-0056,X-LARGE AREA FOR HAIR REMOVAL,3471.615,service,
PLASTIC SURGERY,MTPSD-0057,COOLING DEVICE FOR HAIR REMOVL,201.159,service,
PLASTIC SURGERY,MTPSD-0058,MIRCRO SURGERY PROCEDURE,7906.1976,service,
PLASTIC SURGERY,MTPSD-0059,ZERONA(LASER BODY CONTOURING)COMP. CRSE OF 6 SESS,12946.8528,service,
PLASTIC SURGERY,MTPSD-0060,ZERONA(LASER BDY CONTOURING) HALF CRSE 3 SESS.,6504.5736,service,
PLASTIC SURGERY,MTPSD-0061,ZERONA(LASER BDY CONTOURING 1 SESSION,2764.3140000000003,service,
PSYCHIATRY,FMPSY-0030,PSY PLAYTHERAPHY,1479.4920000000002,service,
PSYCHIATRY,FMPSY-1000,DAY CARE SUPERVISION,116.802,service,
PSYCHIATRY,FMPSY-1001,DOCTOR'S DAYCARE SUPERVISION,175.203,service,
PSYCHIATRY,FMPSYA0003,EXTREME RESPONSES TEST,110.31299999999999,service,
PSYCHIATRY,FMPSYA0004,TAYLOR'S ANXIETY SCALE,259.56,service,
PSYCHIATRY,FMPSYA0011,BENDER GESTALT,188.18099999999998,service,
PSYCHIATRY,FMPSYA0012,BENTON VISUAL RETENTION TEST,188.18099999999998,service,
PSYCHIATRY,FMPSYA0014,NEW WORDS LEARNING TEST,110.31299999999999,service,
PSYCHIATRY,FMPSYA0018,SIMILARITIES AND DIGIT SPAN,110.31299999999999,service,
PSYCHIATRY,FMPSYA0021,MEMORY TEST,324.45,service,
PSYCHIATRY,FMPSYA0022,CORTICAL FUNCTION ASSESSMENT,188.18099999999998,service,
PSYCHIATRY,FMPSYA0025,GRIFFITH'S MENTAL DEVELOPMENT,188.18099999999998,service,
PSYCHIATRY,FMPSYA0028,WEISLER - BELLEVUE TEST,519.12,service,
PSYCHIATRY,FMPSYA0029,STANDFORD BINNET TEST,389.34,service,
PSYCHIATRY,FMPSYA0033,M.M.P.I.,519.12,service,
PSYCHIATRY,FMPSYA0035,BACK DEPRSS'N INVENTORY TEST,188.18099999999998,service,
PSYCHIATRY,FMPSYA0038,HAMILTON DEPRESSION,272.538,service,
PSYCHIATRY,FMPSYC0007,ADHD,324.45,service,
PSYCHIATRY,FMPSYA0042,PARANOIA,350.406,service,
PSYCHIATRY,FMPSYA0044,PSYCHOPATHIC DEVIATION,350.406,service,
PSYCHIATRY,FMPSYA0046,FAMININITY & MASCULINITY,350.406,service,
PSYCHIATRY,FMPSYA0048,GHQ,175.203,service,
PSYCHIATRY,FMPSYA0049,CHILDREN DEPRESSION SCALE,330.93899999999996,service,
PSYCHIATRY,FMPSYA0050,CHILDREN ANXIETY SCALE,272.538,service,
PSYCHIATRY,FMPSYA0052,AUTISTIC TEST,389.34,service,
PSYCHIATRY,FMPSYA0056,BEHAVIOURAL DISORDER SCALE(B.D.S.),272.538,service,
PSYCHIATRY,FMPSYA0057,PHOBIA SCALE,272.538,service,
PSYCHIATRY,FMPSYA0058,QUICK NEUROLOGICAL SCREENING TESTSCALE (Q.N.S.T.),272.538,service,
PSYCHIATRY,FMPSYC0029,NON VERBAL INTELIGENCE TEST,175.203,service,
PSYCHIATRY,FMPSYA0060,BENDER GESTALT TEST,175.203,service,
PSYCHIATRY,FMPSYB0001,BEHAVIORAL THERAPY X 8 SESSION,2413.908,service,
PSYCHIATRY,FMPSYB0002,BEHAVIORAL THERAPY X 4 SESSION,1232.9099999999999,service,
PSYCHIATRY,FMPSYB0003,PSYCHOTHERAPY SESSION,389.34,service,
PSYCHIATRY,FMPSYB0004,GROUP THERAPY SESSION,330.93899999999996,service,
PSYCHIATRY,FMPSYB0005,DRUG-ASSISTED INTERVIEW(ABRE-  ACTION),1018.7729999999999,service,
PSYCHIATRY,FMPSYB0007,BEHAVIORAL THERAPY SESSION,733.2570000000001,service,
PSYCHIATRY,FMPSYB0008,BEHAVIORAL THERAPY UNDER ANAES,1018.7729999999999,service,
PSYCHIATRY,FMPSYB0009,MARITAL THERAPY,519.12,service,
PSYCHIATRY,FMPSYB0010,RELAXATION THERAPY,616.4549999999999,service,
PSYCHIATRY,FMPSYB0011,DAY HOSPITAL PSYCHIATRIC SESS.,733.2570000000001,service,
PSYCHIATRY,FMPSYB0012,SEX THERAPY,519.12,service,
PSYCHIATRY,FMPSYB0014,E.C.T. WITH ANAESTHESIA,869.5260000000001,service,
PSYCHIATRY,FMPSYB0015,CEREBRAL STIMULATION SESSION,616.4549999999999,service,
PSYCHIATRY,FMPSYB0016,CONJOINT FAMILY THERAPY SESS.,214.137,service,
PSYCHIATRY,FMPSYB0018,ECT PCKG IP W/ ANAES. X 6 SES.,4672.08,service,
PSYCHIATRY,FMPSYB0019,ECT PCKG OP W/ ANAES. DAY CARE,778.68,service,
PSYCHIATRY,FMPSYB0020,PSYCHIATRY PACKAGE I (8 SESSN,3088.764,service,
PSYCHIATRY,FMPSYB0021,PSYCHIATRY PACKAGE II (8 SESN),817.614,service,
PSYCHIATRY,FMPSYB0022,PSYCHIATRY PACKGE III (5 DAYS),9999.549,service,
PSYCHIATRY,FMPSYB0023,PSYCHIATRY PACKAGE IV (5 DAYS),11985.183,service,
PSYCHIATRY,FMPSYB0024,PSYCHOTHERAPY X 4,2413.908,service,
PSYCHIATRY,FMPSYB0025,PSYCHOTHERAPY X 8,4412.52,service,
PSYCHIATRY,FMPSYB0027,COGNITIVE THERAPY(PER SESSION) DEVELOPMENT.THER.FOR MENT.RET.,389.34,service,
PSYCHIATRY,FMPSYB0028,PLAY THERAPY(PER SESSION)      DEV.THERAP.FOR MENTAL RETARD.,194.67,service,
PSYCHIATRY,FMPSYB0029,COGNITIVE THERAPY(4 SESSION),1479.4920000000002,service,
PSYCHIATRY,FMPSYB0030,PLAY THERAPHY(5 SESSION),1479.4920000000002,service,
PSYCHIATRY,FMPSYB0034,(1) SESSION OF BIOFEEDBACK,259.56,service,
PSYCHIATRY,FMPSYB0035,(15) SESSION OF BIOFEEDBACK,3471.615,service,
PSYCHIATRY,FMPSYB0036,(20) SESSION OF BIOFEEDBACK,4328.1630000000005,service,
PSYCHIATRY,FMPSYB0037,GROUP THERYAPHY FOR ADDICT     (PER SESSION),876.0150000000001,service,
PSYCHIATRY,FMPSYB0038,WISCONSIN CARD SORTING TEST,421.785,service,
PSYCHIATRY,FMPSYB0039,LIEBOWITZ SOCIAL PHOBIA SCALE,350.406,service,
PSYCHIATRY,FMPSYB0040,SOCIAL SKILL TEST,175.203,service,
PSYCHIATRY,FMPSYB0042,STANDARDIZED ARABIC LANGUANGE TEST,415.29600000000005,service,
PSYCHIATRY,FMPSYB0043,ARTICULATION TEST,235.22625,service,
PSYCHIATRY,FMPSYC0013,CHILDHOOD AUTISM RATING SCALE (CARS),207.64800000000002,service,
PSYCHIATRY,FMPSYB0045,ILLIOS TEST OF PSYCHOLIONGUISTIC ABILITIES,558.054,service,
PSYCHIATRY,FMPSYB0046,PORTAGE EVALUATION,285.516,service,
PSYCHIATRY,FMPSYB0047 ,COUNSELING SESSION,142.758,service,
PSYCHIATRY,FMPSYB0048,STIMULATION SESSIONS,285.516,service,
PSYCHIATRY,FMPSYB0050,LD 5 SESSIONS,901.971,service,
PSYCHIATRY,FMPSYB0053,PORTAGE PROGRAM FOR 2 MONTHS (5SESSIONS),901.971,service,
PSYCHIATRY,FMPSYB0054,AUTISM PER SESSIOSN,201.159,service,
PSYCHIATRY,FMPSYB0055,SPEECH PER SESSIONS,201.159,service,
PSYCHIATRY,FMPSYB0056,LANGUAGE PER SESSIONS,201.159,service,
PSYCHIATRY,FMPSYB0057,AUTISM 6 SESSIONS,830.5920000000001,service,
PSYCHIATRY,FMPSYB0058,SPEECH 6 SESSIONS,830.5920000000001,service,
PSYCHIATRY,FMPSYB0059,LANGUAGE 6 SESSION,830.5920000000001,service,
PSYCHIATRY,FMPSYB0060,STIMULATION 5 SESSIONS,901.971,service,
PSYCHIATRY,MTPSY-0001,E.C.T. WITH ANAESTHESIA,759.213,service,
PSYCHIATRY,MTPSY-0002,E.C.T. WITH ANAESTHESIA,713.7900000000001,service,
PSYCHIATRY,MTPSY-0003,E.C.T SIX SETS,3815.5319999999997,service,
PSYCHIATRY,FMPSY-0034,PROGRESSIVE MATRICES FOR CHILD REN,181.692,service,
PSYCHIATRY,FMPSY-9000,C.P. PROGRAM - 2 SESSION (P.D),363.384,service,
PSYCHIATRY,FMPSY-9001,C.P. PROGRAM - 7 SESSION (P.D),1232.9099999999999,service,
PSYCHIATRY,FMPSYA0005,EYSENCK PERSONALITY INV. AD,188.18099999999998,service,
PSYCHIATRY,FMPSYA0006,EYSENCK PERSONALITY INV. PD,259.56,service,
PSYCHIATRY,FMPSYA0007,HILLDERTH FEELING SCALE,110.31299999999999,service,
PSYCHIATRY,FMPSYA0008,MANUAL DEXTERITY,188.18099999999998,service,
PSYCHIATRY,FMPSYA0009,SPEED MRKMKNG H-MARKING,110.31299999999999,service,
PSYCHIATRY,FMPSYA0010,TRIAL MAKING,110.31299999999999,service,
PSYCHIATRY,FMPSYA0013,MAINTAINING DIRECTION,292.005,service,
PSYCHIATRY,FMPSYA0015,WORD RECOGNITION,110.31299999999999,service,
PSYCHIATRY,FMPSYA0016,PAIRED ASSOCIATE LEARNING,110.31299999999999,service,
PSYCHIATRY,FMPSYA0017,TRIST HARDGRAVE TEST,292.005,service,
PSYCHIATRY,FMPSYA0019,BLOCK COUNTING,110.31299999999999,service,
PSYCHIATRY,FMPSYA0020,BRAIN DAMAGE,376.36199999999997,service,
PSYCHIATRY,FMPSYA0023,FOUR-GRUOPS TEST,110.31299999999999,service,
PSYCHIATRY,FMPSYA0024,TRAINING PROGRAM,356.89500000000004,service,
PSYCHIATRY,FMPSYA0026,GUNXBURG OF SOCIAL DEVELOPMENT,188.18099999999998,service,
PSYCHIATRY,FMPSYA0027,TREATMENT BY SHADOWING,188.18099999999998,service,
PSYCHIATRY,FMPSYA0030,PROTEUS MAZES TEST,376.36199999999997,service,
PSYCHIATRY,FMPSYA0031,GOOD ENOUGH DRAW A MAN TEST,292.005,service,
PSYCHIATRY,FMPSYA0032,SPECIAL MATURITY TEST,259.56,service,
PSYCHIATRY,FMPSYA0034,GUILFORD BATTERY (D.C.G.R.),188.18099999999998,service,
PSYCHIATRY,FMPSYA0036,ANXIETY FOR CHILDREN & ADULT,259.56,service,
PSYCHIATRY,FMPSYA0037,MIDDLE SEX,350.406,service,
PSYCHIATRY,FMPSYA0039,CHILDREN ATTENTION & ADJUSTMEN,259.56,service,
PSYCHIATRY,FMPSYA0043,HYSTERIA,350.406,service,
PSYCHIATRY,FMPSYA0045,HYPOMANIA,350.406,service,
PSYCHIATRY,FMPSYA0047,YBOCS,350.406,service,
PSYCHIATRY,FMPSYA0051,CHILDREN SELF ESTEEM,272.538,service,
PSYCHIATRY,FMPSYA0053,EATING DISORDER TEST (E.D.T.),175.203,service,
PSYCHIATRY,FMPSYA0054,BULIMIA NERVOSA SCALE (B.N.S.),175.203,service,
PSYCHIATRY,FMPSYA0055,ANOREXIA NERVOSA SCALE (A.N.S.),175.203,service,
PSYCHIATRY,FMPSYB0006,GROUP THERAPY UNDER ANAESTH'A,415.29600000000005,service,
PSYCHIATRY,FMPSYB0013,MODIFIED INSULIN THERAPY,415.29600000000005,service,
PSYCHIATRY,FMPSYB0017,NARCAN CHALLENGE TEST,330.93899999999996,service,
PSYCHIATRY,FMPSYB0026,ADD'L FEE FOR COM.OR OVER 3HRS,830.5920000000001,service,
PSYCHIATRY,FMPSYB0031,SOMLEC RELAXATION THERAPY,558.054,service,
PSYCHIATRY,FMPSYB0032,SOMLEC REL.THERAPY (4 SESSION),1829.898,service,
PSYCHIATRY,FMPSYB0033,PROGRESSIVE MATRICES FOR CHILD,181.692,service,
PSYCHIATRY,FMPSYB0041,ROTH TECHNIQUE,421.785,service,
PSYCHIATRY,FMPSYB0049,LD PER SESSION,285.516,service,
PSYCHIATRY,FMPSYB0051,PORTAGE PROGRAM FOR 2 WEEKS (2SESSIONS),350.406,service,
PSYCHIATRY,FMPSYB0052,PORTAGE PROGRAM FOR 1 MONTH (3SESSIONS),622.944,service,
RHEUMATOLOGY,FMRHE-0002,RHEUMATOLOGY DARE CARE (2),876.0150000000001,service,
RHEUMATOLOGY,FMRHE-0003,LOCAL INJECTION,220.62599999999998,service,
RHEUMATOLOGY,FMRHE-0001,RHEUMATOLOGY DAY CARE,454.22999999999996,service,
RHEUMATOLOGY,FMRHE-1000,REFERAL FROM OTHER DOCTOR,123.291,service,
SURGERY CLINIC,EXSUR-0010,EXCISION & BIOPSY OF SKIN W/OUT ANAESTHESIA,350.406,service,
SURGERY CLINIC,EXSUR-0013,EXCISION OF GANGLION,1249.1325,service,
SURGERY CLINIC,EXSUR-0017,EXCISION OF SEBACEOUS CYST G.A(SIZE),259.56,service,
SURGERY CLINIC,EXSUR-0024,LYMPH NODES BIOPSY (DEEP),648.9,service,
SURGERY CLINIC,EXSUR-0025,LYMPH NODES BIOPSY SUPERFICIAL(G.A.),648.9,service,
SURGERY CLINIC,EXSUR-0028,RELEASE OF TONGUE TIE G.A.,389.34,service,
SURGERY CLINIC,FMSUR-0002,EXCISION AND BIOPSY OF SKIN,382.851,service,
SURGERY CLINIC,FMSUR-0004,ABSCESS INCISION (SUPERFICIAL),201.159,service,
SURGERY CLINIC,FMSUR-0005,ABCESS INSICION DEEP,389.34,service,
SURGERY CLINIC,FMSUR-0006,PLEURAL OR ABDOMINAL TAP      (DIAGNOSTIC),317.96099999999996,service,
SURGERY CLINIC,FMSUR-0007,PLEURAL TAP (THERAPEUTIC),596.988,service,
SURGERY CLINIC,FMSUR-0008,ENDOTRACHEAL INTUBATION,402.318,service,
SURGERY CLINIC,FMSUR-0009,"ASPIRATION, SYNOVIAL FLUID",317.96099999999996,service,
SURGERY CLINIC,FMSUR-0010,PERITONEAL TAP - THERAPEUTIC,596.988,service,
SURGERY CLINIC,FMSUR-0011,LOCAL EXCISN OR DESTRUCTION OFLESION OR TISSUE OF RECTUM,3831.1056,service,
