SER,SERVICE CODE,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,الـوصـــــــــــــــــــف ,VIP & A,B,Unnamed: 8
2657.0,8125012,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER BRACHIAL ARTERY (BILATERAL), دوبلار ملون لشريان العضدي ( طرفين ),1746,1746,
2658.0,8125013,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER FEMORAL ARTERY (UNILATERAL), دوبلار ملون للشريان الفخذي ( طرف واحد ),1164,1164,
2659.0,8125014,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER FEMORAL ARTERY (BILATERAL), دوبلار ملون لشريان الفخذ ( طرفين ),1746,1746,
2660.0,8125015,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PERIPHERAL VEINS (ONE LIMB),  دوبلار ملون لأوردة محيطية ( طرف واحد ),1164,1164,
2661.0,8125016,RADIOLOGY,COLOUR DOPPLER,COLOUR DOPPLER PERIPHERAL VEINS (TWO LIMBS),  دوبلار ملون لأوردة محيطية ( طرفين ),1746,1746,
2662.0,8125017,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER CAROTID ARTERY (BILATERAL), أشعة تلفزيونية دوبلار ملون للشريان السباتي بالجهاز المتنقل,1829,1829,
2663.0,8125018,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (UNILATERAL),اشعة تلفزيونية دوبلار ملون لشرايين الاطراف السفلية (طرف واحد) بالجهاز المتنقل,1247,1247,
2664.0,8125019,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL ARTERY (BILATERAL),اشعة تلفزيونية دوبلار ملون لشرايين الاطراف السفلية (طرفين) بالجهاز المتنقل,1829,1829,
2665.0,8125020,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (UNILATERAL),اشعة تلفزيونية دوبلار ملون لاوردة الاطراف السفلية (طرف واحد) بالجهاز المتنقل,1247,1247,
2666.0,8125021,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER PERIPHERAL VEINS (BILATERAL),اشعة تلفزيونية دوبلار ملون لاوردة الاطراف السفلية (طرفين) بالجهاز المتنقل,1829,1829,
2667.0,8125022,RADIOLOGY,COLOUR DOPPLER,PORTABLE COLOUR DOPPLER ULTRASOUND (ANY PART),اشعة تلفزيونية دوبلار ملون (اي عضو) بالجهاز المتنقل,1247,1247,
2668.0,8126001,RADIOLOGY,DIMENTIONAL U/S,3D ULTRASOUND, مـوجـات صـوتيـة ثـلاثيـة الأبـعـاد,582,582,
2669.0,8126002,RADIOLOGY,DIMENTIONAL U/S,4D ULTRASOUND, مـوجـات صـوتيـة رباعية الأبـعـاد,728,728,
2670.0,8127001,RADIOLOGY,DENSITOMETRY,BONE DENSITOMETRY FOREARM AND WRIST, قياس هشاشة العظام بالساعد والرسغ,388,388,
2671.0,8127002,RADIOLOGY,DENSITOMETRY,BONE DENSITOMETRY  FEMUR & VERTEBRAE, قيــاس هـشـاشـة  عظـام الفـقـرات و عظـمـة الـفـخــذ,534,534,
2672.0,8127003,RADIOLOGY,DENSITOMETRY,WHOLE BODY BONE DENSITOMETRY, قياس هشاشة عظام الجسم,534,534,
2673.0,9112001,ONCOLOGY,ONCOLOGY SERVICES,"ADMINISTRATION SUBCUTANEOUS OR INTRAMUSCULAR, NON HORMONAL ANTI NEOPLASTIC", اجراء تحت الجلد او بالعضل غير هرموني مضاد للاورام,582,582,
2674.0,9112002,ONCOLOGY,ONCOLOGY SERVICES,"HORMONAL THERAPY ADMINISTRATION SUBCUTANEOUS OR INTRAMUSCULAR, HORMONAL ANTI NEOPLASTIC", اجراء علاج كيماوي تحت الجلد او داخل العضل هرموني ومضاد للاورام,388,388,
2675.0,9112003,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 1 HOUR", اجراء تقنية علاج كيماوي في الوريد فردي لمستحضر العلاج الكيمائي خلال ساعه,243,243,
2676.0,9112004,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS, ADDL EACH HOUR ", علاج كيماوي عبر الوريد لكل ساعه او اول مادة,728,728,
2677.0,9112005,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 2 HOURS", اجراء تقنية علاج كيماوي  في الوريد فردي لمستحضر العلاج الكيمائي خلال ساعتين,485,485,
2678.0,9112006,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 3 HOURS",اجراء علاج كيماوي في الوريد فردي لمستحضر العلاج الكيمائي خلال3 ساعات,728,728,
2679.0,9112007,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 4 HOURS", اجراء علاج كيماوي في الوريد فردي لمستحضر العلاج الكيمائي خلال 4 ساعات,3638,3638,
2680.0,9112008,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 5 HOURS", اجراء علاج كيماوي في الوريد فردي لمستحضر العلاج الكيمائي خلال 5ساعات,4365,4365,
2681.0,9112009,ONCOLOGY,ONCOLOGY SERVICES,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS OVER 6 HOURS",اجراء علاج كيماوي في الوريد فردي لمستحضر العلاج الكيمائي خلال 6 ساعات,5093,5093,
2682.0,9112010,ONCOLOGY,ONCOLOGY SERVICES,CHEMOTHEAPY ADMINISTRATION 8 - 24 HOURS,اجراء علاج كيماوي في الوريد فردي لمستحضر العلاج الكيمائي خلال 8 - 24 ساعه,1940,1940,
2683.0,9112011,ONCOLOGY,ONCOLOGY SERVICES,INTRATHECAL CHEMOTHERAPY ADMINISTRATION,اعطاء علاج كيمائي داخل الجهاز العصبي مع بزل نخاع,4850,4850,
2684.0,9112012,ONCOLOGY,ONCOLOGY SERVICES,CHEMOTHERAPY PREPARATION,تحضير علاج كيمائي,485,485,
2685.0,9112013,ONCOLOGY,ONCOLOGY SERVICES,FLUSHING OF PORT. CATH,تسليك البرتاكاث,291,291,
2686.0,9112014,ONCOLOGY,ONCOLOGY SERVICES,INTRA-ARTERIAL CHEMOTHERAPY,علاج كيماوي عن طريق الشريان,1940,1940,
2687.0,9112015,ONCOLOGY,ONCOLOGY SERVICES,INTRA-PERITONEAL CHEMOTHERAPY,علاج كيماوي  داخل الغشاء البيريطواني ,1940,1940,
2688.0,9141001,AESTHETIC MEDICINE,GENERAL CARE,CHEMICAL PEEL SUPERFICIAL (FRUIT ACID PEEL) ,التقشير الكيميائي - سطحي ,485,485,
2689.0,9141002,AESTHETIC MEDICINE,GENERAL CARE,CHEMICAL PEEL LIGHT (FRUIT ACID PEEL) ,التقشير الكيميائي - الخفيف,728,728,
2690.0,9141003,AESTHETIC MEDICINE,GENERAL CARE,CHEMICAL PEEL MEDIUM ,التقشير الكيميائي - وسط ,1164,1164,
2691.0,9141004,AESTHETIC MEDICINE,GENERAL CARE,CHEMICAL PEEL DEEP ,التقشير الكيميائي - عميق,1455,1455,
2692.0,9141005,AESTHETIC MEDICINE,GENERAL CARE,CHEMICAL PEEL FOR THE BACK - PER SESSION ,التقشير الكيميائى لمنطقة الظهر,1164,1164,
2693.0,9141006,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHE-SMALL AREA ,زراعة الشعر للشنب - منطقة صغيرة ,4850,4850,
2694.0,9141007,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHES- MEDIUM AREA ,زراعة الشعر للشنب - منطقة وسط,5820,5820,
2695.0,9141008,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHES LARGE AREA ,زراعة الشعر للشنب - منطقة كبيرة ,7275,7275,
2696.0,9141009,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION (300-400) GRAFT ,زراعة الشعر ( 300 - 400 ) بصيلة ,8730,8730,
2697.0,9141010,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION (400-500) GRAFT ,زراعة الشعر ( 400 - 500 ) بصيلة ,9700,9700,
2698.0,9141011,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION (500-600) GRAFT ,زراعة الشعر ( 500 - 600 ) بصيلة ,11640,11640,
2699.0,9141012,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION (600-700) GRAFT,زراعة الشعر ( 600 - 700 ) بصيلة ,12610,12610,
2700.0,9141013,AESTHETIC MEDICINE,GENERAL CARE,HAIR TRANSPLANTATION (700-800) GRAFT),زراعة الشعر ( 700 - 800 ) بصيلة ,14550,14550,
2701.0,9141014,AESTHETIC MEDICINE,GENERAL CARE,PUVA PER SESSION ,العلاج بالأشعة الضوئية ,78,78,
2702.0,9141015,AESTHETIC MEDICINE,GENERAL CARE,EYE BROW TRANSPLANT,زراعة الحواجب,2910,2910,
2703.0,9141016,AESTHETIC MEDICINE,GENERAL CARE,FACIAL CLEANSING ,تنظيف بشرة ,291,291,
2704.0,9141017,AESTHETIC MEDICINE,GENERAL CARE,SKIN BIOPSY ,خزعة جلدية ,291,291,
2705.0,9141018,AESTHETIC MEDICINE,GENERAL CARE,TRICHOGRAM ,فحص الشعر ,291,291,
2706.0,9141019,AESTHETIC MEDICINE,GENERAL CARE,CRYO CAUTERY - FEW LESION ,الكي بالتبريد  - عدد قليل,146,146,
2707.0,9141020,AESTHETIC MEDICINE,GENERAL CARE,CRYO CAUTERY - MULTIPLE LESION ,الكي بالتبريد  - عدد كثير,291,291,
2708.0,9141021,AESTHETIC MEDICINE,GENERAL CARE,ELECTROLYSIS PER SESSION ,إزالة الشعر كهربائياً,485,485,
2709.0,9141022,AESTHETIC MEDICINE,GENERAL CARE,ELECTRO CAUTERY - FEW LESION ,الكي بالكهرباء - عدد قليل ,146,146,
2710.0,9141023,AESTHETIC MEDICINE,GENERAL CARE,ELECTRO CAUTERY - MULTIPLE LESION ,الكي بالكهرباء - عدد كثير,291,291,
2711.0,9141024,AESTHETIC MEDICINE,GENERAL CARE,EXCISION OF MOLE - SMALL ,إستئصال شامة - صغير ,728,728,
2712.0,9141025,AESTHETIC MEDICINE,GENERAL CARE,EXCISION OF MOLE - MEDIUM ,إستئصال شامة - وسط,970,970,
2713.0,9141026,AESTHETIC MEDICINE,GENERAL CARE,EXCISION OF MOLE - LARGE ,إستئصال شامة - كبير,1164,1164,
2714.0,9141027,AESTHETIC MEDICINE,GENERAL CARE,COMEDON EXTRACTION - SMALL AREA ,إزالة الزيوان - منطقة صغيرة ,146,146,
2715.0,9141028,AESTHETIC MEDICINE,GENERAL CARE,COMEDON EXTRACTION - MEDIUM AREA ,إزالة الزيوان - منطقة وسط ,194,194,
2716.0,9141029,AESTHETIC MEDICINE,GENERAL CARE,COMEDON EXTRACTION - LARGE AREA ,إزالة الزيوان - منطقة كبيرة ,291,291,
2717.0,9141030,AESTHETIC MEDICINE,GENERAL CARE,DERMABRASION ,صنفرة البشرة ,4850,4850,
2718.0,9141031,AESTHETIC MEDICINE,GENERAL CARE,PATCH TEST ,إختبار حساسية الجلد,485,485,
2719.0,9141032,AESTHETIC MEDICINE,GENERAL CARE,AMELAN PEEL - AMELAN,التقشير الكيميائي بإستخدام الأميلان ,2425,2425,
2720.0,9141033,AESTHETIC MEDICINE,GENERAL CARE,DERMABRASION TEST,إختبار صنفرة للوجه,485,485,
2721.0,9141034,AESTHETIC MEDICINE,GENERAL CARE,CRYSTAL DERMABRASION - SUPERFACIAL,التقشير الكريستالي - سطحي,291,291,
2722.0,9141035,AESTHETIC MEDICINE,GENERAL CARE,CRYSTAL DERMABRASION - DEEP,التقشير الكريستالي - عميق,485,485,
2723.0,9141036,AESTHETIC MEDICINE,GENERAL CARE,CRYTAL DERMABRASION WITH LIGHTNING ,التقشير الكريستالي مع إستخدام قناع التبييض,582,582,
2724.0,9141037,AESTHETIC MEDICINE,GENERAL CARE,MILANEEN PEEL,التقشير الكيميائي لطبقة الميلامين,1455,1455,
2725.0,9141038,AESTHETIC MEDICINE,GENERAL CARE,FEATHER THREADS MONO PER PACK 10 INJECTION,شد البشرة الغيرجراحي بإستخدام خيوط المونو للعلبة الواحدة,970,970,
2726.0,9141039,AESTHETIC MEDICINE,GENERAL CARE,FEATHER THREADS KOG PER PACK,شد البشرة الغيرجراحي بإستخدام خيوط الكوج للعلبة الواحدة,1164,1164,
2727.0,9141040,AESTHETIC MEDICINE,GENERAL CARE,FACIAL CLEANSING BY AQUA CLEAN,تنظيف البشرة بإستخدام جهاز الألكوا كلين,485,485,
2728.0,9141041,AESTHETIC MEDICINE,GENERAL CARE,MARZIA GOLD MASK,القناع الذهبي,485,485,
2729.0,9141042,AESTHETIC MEDICINE,GENERAL CARE,MARZIA PINK MASK,القناع الوردي,340,340,
2730.0,9141043,AESTHETIC MEDICINE,GENERAL CARE,MARZIA 3D LIFTING,قناع ثلاثي الابعاد لشد الوجه,340,340,
2731.0,9141044,AESTHETIC MEDICINE,GENERAL CARE,MARZIA ACNE MASK,قناع حب الشباب,340,340,
2732.0,9141045,AESTHETIC MEDICINE,GENERAL CARE,AMELAN POST,كريم الاميلان ما بعد جلسة التقشير,873,873,
2733.0,9141046,AESTHETIC MEDICINE,GENERAL CARE,MELANIN POST,كريم ميلانين ما بعد جلسة التقشير,485,485,
2734.0,9141047,AESTHETIC MEDICINE,GENERAL CARE,CHEMICAL PEEL - AMELAN,التقشير بالاميلان,1940,1940,
2735.0,9141048,AESTHETIC MEDICINE,GENERAL CARE,MESOTHERAPY - LIGHT EYE,ميزوثيرابي لتفتيح العيون,291,291,
2736.0,9141049,AESTHETIC MEDICINE,GENERAL CARE,MESOTHERAPY - WHITE IN,ميزوثيرابي لتفتيح البشرة,485,485,
2737.0,9141050,AESTHETIC MEDICINE,GENERAL CARE,VAGINAL REJUVENATION,ليزر لشد المنطقة التناسلية,2910,2910,
2738.0,9141051,AESTHETIC MEDICINE,GENERAL CARE,CIMEL PEELING,تقشير السيمل,2134,2134,
2739.0,9141052,AESTHETIC MEDICINE,GENERAL CARE,DERMAMELAN PEEL,تقشير الديرماميلان,2425,2425,
2740.0,9141053,AESTHETIC MEDICINE,GENERAL CARE,CARBOXY GEL MASK,قناع الجل الكربوني,388,388,
2741.0,9141054,AESTHETIC MEDICINE,GENERAL CARE,NEAUVIA RHEOLOGY,حقن النيوفيا,1455,1455,
2742.0,9141055,AESTHETIC MEDICINE,GENERAL CARE,NEAUVIA INTENSE LV,حقن النيوفيا,1455,1455,
2743.0,9141056,AESTHETIC MEDICINE,GENERAL CARE,COSMELAN PEEL,تقشير الكوزمولان,2425,2425,
2744.0,9141057,AESTHETIC MEDICINE,GENERAL CARE,ROYCE-CELLULOSE FACE & EYE MASK,قناع الوجه والعين ,243,243,
2745.0,9141058,AESTHETIC MEDICINE,GENERAL CARE,ROYCE-CELLULOSE WHITENING FACE MASK,قناع تفتيح الوجه,243,243,
2746.0,9141059,AESTHETIC MEDICINE,GENERAL CARE,ROYCE-CELLULOSE FACE & NECK MASK,قناع الوجه والرقبه,243,243,
2747.0,9141060,AESTHETIC MEDICINE,GENERAL CARE,ROYCE-CELLULOSE ANTI - AGEING MASK,قناع مضاد للشيخوخه,243,243,
2748.0,9141061,AESTHETIC MEDICINE,GENERAL CARE,ROYCE - CELLULOSE PURIFYING MASK,قناع التنقيه,243,243,
2749.0,9142001,AESTHETIC MEDICINE,LASER CARE,LASER TEST ,إختبار ليزر,194,194,
2750.0,9142002,AESTHETIC MEDICINE,LASER CARE,ERBIUM LASER - SINGLE TREATMENT,جهاز ليزر Erbium لإزالة الأمراض الجلدية للجلسة الواحدة لجزء واحد,485,485,
2751.0,9142003,AESTHETIC MEDICINE,LASER CARE,ERBIUM LASER - LESS THAN THREE PCS ,جهاز ليزر Erbium لإزالة الأمراض الجلدية للجلسة الواحدة لجزء أقل من 3,776,776,
2752.0,9142004,AESTHETIC MEDICINE,LASER CARE,ERBIUM LASER - MORE THAN FIVE PCS,جهاز ليزر Erbium لإزالة الأمراض الجلدية للجلسة الواحدة لجزء أكثر من 5,1164,1164,
2753.0,9142005,AESTHETIC MEDICINE,LASER CARE,ERBIUM LASER - MORE THAN TEN PCS,جهاز ليزر Erbium لإزالة الأمراض الجلدية للجلسة الواحدة لجزء أكثر من 10,1455,1455,
2754.0,9142006,AESTHETIC MEDICINE,LASER CARE,DYE LASER PER SESSION SMALL AREA 2-5 CM ,جهاز Dye ليزر للجلسة الواحدة منطقة صغيرة 2-5 سم.,485,485,
2755.0,9142007,AESTHETIC MEDICINE,LASER CARE,DYE LASER PER SESSION MEDIUM AREA 5-10 CM ,جهاز Dye  ليزر للجلسة الواحدة منطقة وسط 5 - 10 سم .,970,970,
2756.0,9142008,AESTHETIC MEDICINE,LASER CARE,DYE LASER PER SESSION LARGE AREA 10-15 CM,جهاز Dye ليزر للجلسة الواحدة منطقة كبيرة 10 - 15 سم.,1455,1455,
2757.0,9142009,AESTHETIC MEDICINE,LASER CARE,SCARLET LASER - FACE,استخدام ليزر سكارليت للوجه,970,970,
2758.0,9142010,AESTHETIC MEDICINE,LASER CARE,SCARLET LASER - FACE PACKAGE FOR 5 SESSIONS,استخدام ليزر سكارليت لعدد 5 جلسات,3880,3880,
2759.0,9142011,AESTHETIC MEDICINE,LASER CARE,CO2 LASER  PER SESSION -SINGLE TREATMENT,جهاز Co2 ليزر لإزالة الأورام الجلدية للجلسة الواحدة لجزء واحد,485,485,
2760.0,9142012,AESTHETIC MEDICINE,LASER CARE,CO2 LASER PER SESSION - LESS THAN THREE (SKINCARE),جهاز Co2 ليزر لإزالة الأورام الجلدية للجلسة الواحدة لجزء أقل من 3,776,776,
2761.0,9142013,AESTHETIC MEDICINE,LASER CARE,CO2 LASER PER SESSION - MORE THAN FIVE (SKINCARE),جهاز Co2 ليزر لإزالة الأورام الجلدية للجلسة الواحدة لجزء أكثر من 5 ,1164,1164,
2762.0,9142014,AESTHETIC MEDICINE,LASER CARE,CO2 LASER PER SESSION - MORE THAN TEN (SKINCARE),جهاز Co2 ليزر لإزالة الأورام الجلدية للجلسة الواحدة لجزء أكثر 10,1455,1455,
2763.0,9142015,AESTHETIC MEDICINE,LASER CARE,LASER RESURFACING PERIORAL ,صنفرة البشرة حول الفم ,4850,4850,
2764.0,9142016,AESTHETIC MEDICINE,LASER CARE,LASER RESURFACING - PERIORBITAL ,صنفرة البشرة حول العين,6790,6790,
2765.0,9142017,AESTHETIC MEDICINE,LASER CARE,LASER RESURFACING - FULL FACE ,صنفرة البشرة لكامل الوجه,11640,11640,
2766.0,9142018,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP 1ST SESSION ,إزالة الشعر الزائد - الشفة العلوية ،الجلسة الأولى ,146,146,
2767.0,9142019,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - NECK 1ST SESSION,إزالة الشعر الزائد - الرقبة ،الجلسة الأولى  ,146,146,
2768.0,9142020,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - JAWLINE 1ST SESSION,إزالة الشعر الزائد  - الفكين ،الجلسة الأولى  ,146,146,
2769.0,9142021,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - CHIN 1ST SESSION,إزالة الشعر الزائد  - الذقن ،الجلسة الأولى ,146,146,
2770.0,9142022,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - CHEEK 1ST SESSION,إزالة الشعر الزائد  - الوجنتين ،الجلسة الأولى ,146,146,
2771.0,9142023,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP AND CHIN 1ST SESSION,إزالة الشعر الزائد - الشفة العلوية ، الذقن ،الجلسة الأولى ,243,243,
2772.0,9142024,AESTHETIC MEDICINE,LASER CARE,"LASER HAIR REMOVAL - UPPER LIP, CHIN & NECK 1ST SESSION",إزالة الشعر الزائد - الشفة العلوية ، الذقن ، الرقبة ،الجلسة الأولى ,388,388,
2773.0,9142025,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - FULL FACE 1ST SESSION,إزالة الشعر الزائد - الوجه كاملاً ،الجلسة الأولى ,485,485,
2774.0,9142026,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - ABDOMIN 1ST SESSION,إزالة الشعر الزائد  - البطن ،الجلسة الأولى ,388,388,
2775.0,9142027,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - CHEST 1ST SESSION,إزالة الشعر الزائد  - الصدر ،الجلسة الأولى ,388,388,
2776.0,9142028,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - BIKNI LANE 1ST SESSION,إزالة الشعر الزائد - المنطقة التناسلية ،الجلسة الأولى ,388,388,
2777.0,9142029,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - CHEECK TO JAWLINE 1ST SESSION,إزالة الشعر الزائد  - الوجنتين، الفكين ،الجلسة الأولى ,243,243,
2778.0,9142030,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - CHEECK TO JAWLINE & NECK 1ST,إزالة الشعر الزائد  - الوجنتين، الفكين ، الرقبة ،الجلسة الأولى ,388,388,
2779.0,9142031,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - UNDER ARMS 1ST SESSION,إزالة الشعر الزائد - تحت الأبطين ،الجلسة الأولى ,291,291,
2780.0,9142032,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - LOWER ARMS 1ST SESSION,إزالة الشعر الزائد - القسم العلوي من الذراع ،الجلسة الأولى ,582,582,
2781.0,9142033,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - UPPER ARMS 1ST SESSION,إزالة الشعر الزائد  - القسم السفلي من الذراع ،الجلسة الأولى ,582,582,
2782.0,9142034,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - UPPER BACK 1ST SESSION,إزالة الشعر الزائد  - القسم العلوي من الظهر ،الجلسة الأولى ,388,388,
2783.0,9142035,AESTHETIC MEDICINE,LASER CARE,LASER HAIR REMOVAL - LOWER BACK 1ST SESSION,إزالة الشعر الزائد  -  القسم السفلي من الظهر ،الجلسة الأولى ,388,388,
