STANDARD SERVICE CODE,PROVIDERSERVICECODE,PROVIDER SERVICE DESCRIPTION,price 2022,EFFECTIVE DATE,DISCOUNT,Category Code,Group Code
,FMXRY-0938,Extermityvenogram,2205.0,2022-01-01,20,I,200
,FMXRY-0939,Fistulogram,1653.75,2022-01-01,20,I,200
,FMXRY-0940,Ivcgram,5512.5,2022-01-01,20,I,200
,FMXRY-0941,Venousangioplasty,6615.0,2022-01-01,20,I,200
,FMXRY-0942,Ivcfilterpalcement,17640.0,2022-01-01,20,I,200
,FMXRY-0943,Hichman/Permacathinsertion,6615.0,2022-01-01,20,I,200
,FMXRY-0944,Non-Tunnledlineplacement,5512.5,2022-01-01,20,I,200
,FMXRY-0945,Biopsy,3307.5,2022-01-01,20,I,200
,FMXRY-0946,Aspiration/Drainage,4410.0,2022-01-01,20,I,200
,FMXRY-0947,Catheterchange,2205.0,2022-01-01,20,I,200
,FMXRY-0948,Cathetercheck,551.25,2022-01-01,20,I,200
,FMXRY-0950,Nephrostomy-Bilateral,8820.0,2022-01-01,20,I,200
,FMXRY-0951,Ureteralstenting-Unilateral,8820.0,2022-01-01,20,I,200
,FMXRY-0952,Ureteralstenting-Bilateral,11025.0,2022-01-01,20,I,200
,FMXRY-0953,Uretericstricturedilatation,11025.0,2022-01-01,20,I,200
,FMXRY-0954,Diagnosticptc,3307.5,2022-01-01,20,I,200
,FMXRY-0956,Percutanoustractdilatation,6615.0,2022-01-01,20,I,200
,FMXRY-0957,Fallopiantuberecanalization,5512.5,2022-01-01,20,I,200
,FMXRY-0958,Varicoceleembolization-Bilateral,8268.75,2022-01-01,20,I,200
,FMXRY-0959,Varicoceleembolization-Unilateral,6063.75,2022-01-01,20,I,200
,FMXRY-0960,Vertebroplasty,11025.0,2022-01-01,20,I,200
,FMXRY-0961,Radiofrequencyablation,11025.0,2022-01-01,20,I,200
,FMXRY-0962,Gistenting,12127.5,2022-01-01,20,I,200
,FMXRY-0963,Splenicembolization,7166.25,2022-01-01,20,I,200
,FMXRY-0964,Thrombolysis,16537.5,2022-01-01,20,I,200
,FMXRY-0965,Contrastmediaforprocedure1vial,110.25,2022-01-01,20,I,200
,FMXRY-0966,Contrastmediaforprocedure2vials,192.9375,2022-01-01,20,I,200
,FMXRY-0967,Contrastmediaforprocedure3vials,275.625,2022-01-01,20,I,200
,FMXRY-0968,Contrastmediaforprocedure4vials,358.3125,2022-01-01,20,I,200
,FMXRY-0969,Contrastmediaforprocedure5vials,441.0,2022-01-01,20,I,200
,FMXRY-0970,Painblock-Unilateral,1653.75,2022-01-01,20,I,200
,FMXRY-0971,Painblock-Bilateral,2205.0,2022-01-01,20,I,200
,FMXRY-0972,Recurrentvaricoceleembolization-Unilateral,8820.0,2022-01-01,20,I,200
,FMXRY-0973,Recurrentvaricoceleembolization-Bilateral,14332.5,2022-01-01,20,I,200
,FMXRY-0974,Preoperationalembolization,6615.0,2022-01-01,20,I,200
,FMXRY-0976,Parathyoidscan,2425.5,2022-01-01,20,I,200
,FMXRY-0977,Renalcaptopril,3633.84,2022-01-01,20,I,200
,FMXRY-0978,Mammoscan,2205.0,2022-01-01,20,I,200
,FMXRY-0979,Petscan18f-Fdg14mci,13230.0,2022-01-01,20,I,200
,FMXRY-0981,18fdgadditionalcode,3528.0,2022-01-01,20,I,200
,FMXRY-0982,Headandneckvascularembolization,60637.5,2022-01-01,20,I,200
,FMXRY-0983,Thaliumw/Pharmacologicalstress(Xray),1764.0,2022-01-01,20,I,200
,FMXRY-0984,Thaliumexercisestresstest(Xray),1543.5,2022-01-01,20,I,200
,FMXRY-0985,Unilateralablationofvaricoseveins,6615.0,2022-01-01,20,I,200
,FMXRY-0986,Bilateralablationofvaricoseveins,8820.0,2022-01-01,20,I,200
,FMXRY-0987,Head&Neckmalformationembolization,38587.5,2022-01-01,20,I,200
,FMXRY-0988,Petctfusion,7717.5,2022-01-01,20,I,200
,FMXRY-0989,Petmrifusion,5512.5,2022-01-01,20,I,200
,FMXRY-0990,Cerebralscintigraphyctfusion,3307.5,2022-01-01,20,I,200
,FMXRY-0991,Tc99dmsa,1764.0,2022-01-01,20,I,200
,FMXRY-0992,Tc99hida,1764.0,2022-01-01,20,I,200
,FMXRY-0993,Cardiacfirstpass,2756.25,2022-01-01,20,I,200
,FMXRY-0994,Reportingoutsidedoneprocedures,330.75,2022-01-01,20,I,200
,FMXRY-0995,Percutaneousgastrostomy,6615.0,2022-01-01,20,I,200
,FMXRY-0996,Combinedcranialandspinalangiography,16537.5,2022-01-01,20,I,200
,FMXRY-0997,Unilateralsonomammography,771.75,2022-01-01,20,I,200
,FMXRY-0998,Bilateralsonomammography,937.125,2022-01-01,20,I,200
,FMXRY-0999,Isotopegastricemptying,1653.75,2022-01-01,20,I,200
,NEU-0001,E.M.G,275.625,2022-01-01,0,I,200
,NEU-0002,Nerveconductionstudy,275.625,2022-01-01,0,I,200
,NEU-0003,Brainmapping,882.0,2022-01-01,0,I,200
,NEU-0004,Competerizedeegbrainmapping,628.4250000000001,2022-01-01,0,I,200
,NEU-0005,Microdiscectomyforlumbardiscprolapse,19845.0,2022-01-01,0,P,200
,NEU-0006,Laminectomyforstenosis,22050.0,2022-01-01,0,P,200
,NEU-0007,Shuntforhydrocephalusincludingthedevices,22050.0,2022-01-01,0,P,200
,NEU-0008,Lumbar-Twodisc,16785.5625,2022-01-01,0,P,200
,NEU-0009,Cervicalincluderecurrent,16537.5,2022-01-01,0,P,200
,NEU-0010,Laserdiscectomy,17364.375,2022-01-01,0,P,200
,NEU-0011,Singleintracerebralhaematomadrainageburrhole,11025.0,2022-01-01,0,P,200
,NEU-0012,Bothintracerebralhaematomadrainageburrhole,12127.5,2022-01-01,0,P,200
,NEU-0013,Steriotacticbiopsybrain,16537.5,2022-01-01,0,P,200
,NEU-0014,Carpaltunnelsyndromedecompression,3307.5,2022-01-01,0,P,200
,NEU-0015,Braintumoursupratentorial,27562.5,2022-01-01,0,P,200
,NEU-0016,Braintumourpostfossa,40516.875,2022-01-01,0,P,200
,NEU-0017,Pituitarytumour,38587.5,2022-01-01,0,P,200
,NEU-0018,Cordtumour,33075.0,2022-01-01,0,P,200
,NEU-0019,Lumbarmeningocele,13230.0,2022-01-01,0,P,200
,NEU-0020,Fracturevertebrae,20837.25,2022-01-01,0,P,200
,NEU-0021,Depressedfractureofskull&Decompression,16537.5,2022-01-01,0,P,200
,NEU-0022,Ventricular-Artrialshunt,13230.0,2022-01-01,0,P,200
,NEU-0023,Ventricular-Peritonealshunt,17364.375,2022-01-01,0,P,200
,NEU-0024,Aneurysm-Clipping,38587.5,2022-01-01,0,P,200
,NEU-0025,Aneurysm-Repair(Other),38587.5,2022-01-01,0,P,200
,NEU-0026,Biopsy-Pinealgland,22050.0,2022-01-01,0,P,200
,NEU-0027,Biopsy-Pituitaryglandtransphenoidalapproach,27562.5,2022-01-01,0,P,200
,NEU-0028,Biopsy-Pituitaryglandunspecifiedapproach,27562.5,2022-01-01,0,P,200
,NEU-0029,Bothintracerebralhameatomadrinageburrhole,19845.0,2022-01-01,0,P,200
,NEU-0030,Bypassvascular-Aorto-Subclavian-Carotid,33075.0,2022-01-01,0,P,200
,NEU-0031,Bypassvascular-Peripheralartery,27562.5,2022-01-01,0,P,200
,NEU-0032,Celebralmeningsrepair,27562.5,2022-01-01,0,P,200
,NEU-0033,Cerebralaneurysm,38587.5,2022-01-01,0,P,200
,NEU-0034,Cranioplasty,27562.5,2022-01-01,0,P,217
,NEU-0035,Craniotomy&Craniectomy&Procedurefordifferentlesions(Nontranmatic),16537.5,2022-01-01,0,P,200
,NEU-0036,Craniotomyforhemorrhageother&Unspecifiedintrcranialfollowinginjury,16537.5,2022-01-01,0,P,200
,NEU-0037,Craniotomyforhemorrhagesubarachnoidsubdural&Extraduralfollowinginjury,16537.5,2022-01-01,0,P,200
,NEU-0038,Decompression-Trigeminalnerveroot,27562.5,2022-01-01,0,P,200
,NEU-0039,Divisiontrigeminalnerve,27562.5,2022-01-01,0,P,200
,NEU-0040,Endarterectomyintracranialvessels,38587.5,2022-01-01,0,P,200
,NEU-0041,Endarterectomy-Othervesselshead&Neck,38808.0,2022-01-01,0,P,200
,NEU-0042,Endoscopicevaculationofchronicsubduralhaematoma/Brainabcess,14994.0,2022-01-01,0,P,200
,NEU-0043,Excisionofbasalencephalocele,22491.0,2022-01-01,0,P,200
,NEU-0044,Excisionordestructionlesion-Spinalcordorspinalmeninges,22491.0,2022-01-01,0,P,200
,NEU-0045,Excisionordestructionotherbrain&Menings,37926.0,2022-01-01,0,P,200
,NEU-0046,Excisionlesionotherintracranialvessels,43879.5,2022-01-01,0,P,200
,NEU-0047,Excisionlesionothervesselsheadneck,38808.0,2022-01-01,0,P,200
,NEU-0048,Exploration&Decompressionspinalcanalstructuresw/Internalfixation,39138.75,2022-01-01,0,P,200
,NEU-0049,Fistulaarterioveneou-Repair,33736.5,2022-01-01,0,P,200
,NEU-0050,Ganglionectomygasserian,39138.75,2022-01-01,0,P,200
,NEU-0051,Hypophysectomy,40516.875,2022-01-01,0,P,200
,NEU-0052,Hypophysis-Operation(Other),42115.5,2022-01-01,0,P,200
,NEU-0053,Implantationintracranialneurostimulator,37926.0,2022-01-01,0,P,200
,NEU-0054,Insertionofintracranialpressuremonitor,7497.0,2022-01-01,0,P,200
,NEU-0055,Insertionorreplacementspinalneurostimulator,16868.25,2022-01-01,0,P,200
,NEU-0056,Lysisadhesions-Spinalcord&Nerveroots,18742.5,2022-01-01,0,P,200
,NEU-0057,Lysisadhesionscortical,27783.0,2022-01-01,0,P,200
,NEU-0058,Neurotomyacoustic,36272.25,2022-01-01,0,P,200
,NEU-0059,Operationpinealgland,37044.0,2022-01-01,0,P,200
,NEU-0060,Phlebectomywithanastomosisintracranialvessels,40461.75,2022-01-01,0,P,200
,NEU-0061,Phlebectomywithanastomosisothervesselsheadneck,40682.25,2022-01-01,0,P,200
,NEU-0062,Phlebectomywithgraftreplacementintracranialvessels,46856.25,2022-01-01,0,P,200
,NEU-0063,Removal-Spinalthecalshunt,5622.75,2022-01-01,0,P,200
,NEU-0064,Removalventricularshunt,6615.0,2022-01-01,0,P,200
,NEU-0065,Repairofcompoundskullfracture,13119.75,2022-01-01,0,P,200
,NEU-0066,Repairoflumbosacralplexusinjury,22491.0,2022-01-01,0,P,200
,NEU-0067,Repairofnerveabducensinjury,13119.75,2022-01-01,0,P,200
,NEU-0068,Repairofscalpinjuryunderga,1653.75,2022-01-01,0,P,200
,NEU-0069,Repairofsimpleskullfracture,9371.25,2022-01-01,0,P,200
,NEU-0070,Replacementventricularshunt,13119.75,2022-01-01,0,P,200
,NEU-0071,Revision-Spinalthecalshunt,9371.25,2022-01-01,0,P,200
,NEU-0072,Shunt-Spinaltheca,13119.75,2022-01-01,0,P,200
,NEU-0073,Shuntventricularextracranial,13119.75,2022-01-01,0,P,200
,NEU-0074,Singleintracerebralhameatomadrinageburrhole,17970.75,2022-01-01,0,P,200
,NEU-0075,Skullbaserevisionofcsffistula,16868.25,2022-01-01,0,P,200
,NEU-0076,Skullbasetumour,42115.5,2022-01-01,0,P,200
,NEU-0077,Thalamus&Globuspallidusoperation,39690.0,2022-01-01,0,P,200
,NEU-0078,Ventricular-Atrialshunt,20947.5,2022-01-01,0,P,200
,NEU-0079,Ventriculostomy,14994.0,2022-01-01,0,P,200
,NEU-0080,Verebrala/Vmalformationsurgeries,59976.0,2022-01-01,0,P,200
,OBG-0001,Shirodkarsuture,3307.5,2022-01-01,0,P,300
,OBG-0002,Laparoscopy(Notinfertilityinvestigations-Exploration,5512.5,2022-01-01,0,P,200
,OBG-0003,D&C/Erpc+Histopath,3307.5,2022-01-01,0,P,302
,OBG-0004,Polypectomycurettage+Histopath,3704.4,2022-01-01,0,P,200
,OBG-0005,Dilatation&Curettage,2205.0,2022-01-01,0,P,302
,OBG-0006,Douglaspouchabcessdrainage,3472.875,2022-01-01,0,P,200
,OBG-0007,Excisionofbartholincyst,3969.0,2022-01-01,0,P,200
,OBG-0008,Polypectomyfract.Curretage,2315.25,2022-01-01,0,P,200
,OBG-0009,Posteriorcoploperrineorraphy,6394.5,2022-01-01,0,P,200
,OBG-0010,Amputationofcervix,6063.75,2022-01-01,0,P,200
,OBG-0011,Anteriorcoploperrineorrahphy,8820.0,2022-01-01,0,P,200
,OBG-0012,Ovariancystectomy,8820.0,2022-01-01,0,P,200
,OBG-0013,Vaginal/Perianalrepair,6615.0,2022-01-01,0,P,200
,OBG-0014,Cervicalcirculage,3307.5,2022-01-01,0,P,300
,OBG-0015,Cervicalcautery,551.25,2022-01-01,0,P,200
,OBG-0016,Cswithabdominalhysterectomyneonatal+1000babycare,13230.0,2022-01-01,0,P,304
,OBG-0017,Normaldelivery+Babycare-1day(+Sr500babycare),4410.0,2022-01-01,0,P,301
,OBG-0018,Removalofiud(Intrauterine),6945.75,2022-01-01,0,P,218
,OBG-0019,Normaldelivery+Babycare-2days(+Sr500babycare),4961.25,2022-01-01,0,P,301
,OBG-0020,Manchesterrepair,5292.0,2022-01-01,0,P,200
,OBG-0021,Removalofiud(Extrauterine)Laparoscopic,6945.75,2022-01-01,0,P,218
,OBG-0022,Ventrosuspension,5292.0,2022-01-01,0,P,200
,OBG-0023,Salpingectomy/Salpingostomy,6615.0,2022-01-01,0,P,200
,OBG-0024,Strasimmams,13230.0,2022-01-01,0,P,200
,OBG-0025,Ceasariansection-Cs,9922.5,2022-01-01,0,P,304
,OBG-0026,Excisionoftubal(Ectopicpregnancy)Lap,16537.5,2022-01-01,0,P,303
,OBG-0027,Hysterectomy(Vaginalorabdominal),11576.25,2022-01-01,0,P,200
,OBG-0028,Ovariancystectomy(Laparotomy),7717.5,2022-01-01,0,P,200
,OBG-0029,Myomectomyabdominal,13230.0,2022-01-01,0,P,200
,OBG-0030,Ovariancystectomy(Laparoscopy),8268.75,2022-01-01,0,P,200
,OBG-0031,Tuboplasty,16537.5,2022-01-01,0,P,200
,OBG-0032,Radicalvulvectomy,14470.3125,2022-01-01,0,P,200
,OBG-0033,Abdominalpanhysterectomy,16537.5,2022-01-01,0,P,200
,OBG-0034,Recurrentmyomectomy,17364.375,2022-01-01,0,P,200
,OBG-0035,Recurrentovariantumour,17364.375,2022-01-01,0,P,200
,OBG-0036,Caesariansectiontwins&Normalbabycare,16537.5,2022-01-01,0,P,304
,OBG-0037,Repairofvesico-Vaginalfistula,15435.0,2022-01-01,0,P,200
,OBG-0038,Repairofrecto-Vaginalfistula,15435.0,2022-01-01,0,P,200
,OBG-0039,Hysteroscopy,3307.5,2022-01-01,0,P,200
,OBG-0040,Oophorectomy(Laparoscopic),8820.0,2022-01-01,0,P,200
,OBG-0041,Normaldelivery+Babycaresr1000withepisiotomy,3858.75,2022-01-01,0,P,301
,OBG-0042,Hysteroscopydiagnotic,2205.0,2022-01-01,0,P,200
,OBG-0043,Weeklypackageforadmissioninlasttrimesterofpregnancy,5912.7074999999995,2022-01-01,0,P,300
,OBG-0044,Vaginaltufddelivery+Babycaresr1000,7166.25,2022-01-01,0,P,301
,OBG-0045,C.S.Tufddelivery,11025.0,2022-01-01,0,P,304
,OBG-0046,Ceasareansectionwithabdominalhysterectomy+Babycare1000,13230.0,2022-01-01,0,P,304
,OBG-0047,Vaginalhysterectomy,11025.0,2022-01-01,0,P,200
,OBG-0048,Radicalhysterectomy,20837.25,2022-01-01,0,P,200
,OBG-0049,Abdominalslingforprolapse,13230.0,2022-01-01,0,P,200
,OBG-0050,Aspirationofovariancyst,3858.75,2022-01-01,0,P,200
,OBG-0051,Ceasariansection-Recurrent+Normalbabycare,15435.0,2022-01-01,0,P,304
,OBG-0052,Classicalrepair,11025.0,2022-01-01,0,P,200
,OBG-0053,Fothergilloperation,11025.0,2022-01-01,0,P,200
,OBG-0054,Anteriorcolpoperineorrhaphy,6945.75,2022-01-01,0,P,200
,OBG-0055,Lap.Hysterectomy/Myomectomy,11025.0,2022-01-01,0,P,200
,OBG-0056,Lap.Ovariancystectomy,9839.8125,2022-01-01,0,P,200
,OBG-0057,Mcdonalsuture,3858.75,2022-01-01,0,P,200
,OBG-0058,Removalofsuture,1273.3875,2022-01-01,0,P,200
,OBG-0059,Simplevulvectomy,7717.5,2022-01-01,0,P,200
,OPT-0001,Chalazionremoval,2425.5,2022-01-01,0,P,200
,OPT-0002,Ptergiumremovall.A.,2425.5,2022-01-01,0,P,200
,OPT-0003,Ptergium+Recurrentptergiumg.A.,2756.25,2022-01-01,0,P,200
,OPT-0004,Ptergium+Recurrentptergiuml.A.,2425.5,2022-01-01,0,P,200
,OPT-0005,Ectropion,2894.0625,2022-01-01,0,P,200
,OPT-0006,Cornealgraftsutureremoval,2756.25,2022-01-01,0,P,200
,OPT-0007,Tarsorraphy,2425.5,2022-01-01,0,P,200
,OPT-0008,Dacryocystectomy,4410.0,2022-01-01,0,P,200
,OPT-0009,Lacrimalglandbiopsy,3307.5,2022-01-01,0,P,200
,OPT-0010,Ptarygium,2205.0,2022-01-01,0,P,200
,OPT-0011,Enucleation,5512.5,2022-01-01,0,P,200
,OPT-0012,Pterygiumg.A.,3307.5,2022-01-01,0,P,200
,OPT-0013,Enucleationg.A.,3307.5,2022-01-01,0,P,200
,OPT-0014,Recurrentpterygium,4051.6875,2022-01-01,0,P,200
,OPT-0015,Enucleationwithimplantg.A.,6615.0,2022-01-01,0,P,200
,OPT-0016,Irridectomy,4961.25,2022-01-01,0,P,200
,OPT-0017,Laserphotocoagulation/Eye,1653.75,2022-01-01,0,P,200
,OPT-0018,Recurrentpaterygium/Grafting,7166.25,2022-01-01,0,P,200
,OPT-0019,Cyclodialysis,8103.375,2022-01-01,0,P,200
,OPT-0020,Irridectomylaser,7276.5,2022-01-01,0,P,200
,OPT-0021,Capsulotomylaser,6615.0,2022-01-01,0,P,200
,OPT-0022,Biopsyoforbitaltumours,6615.0,2022-01-01,0,P,200
,OPT-0023,Explorationoftheorbitaltumour,7717.5,2022-01-01,0,P,200
,OPT-0024,Mucousmem.Grafting/Trichiasis,7276.5,2022-01-01,0,P,200
,OPT-0025,Cornealdermoidexcision,7276.5,2022-01-01,0,P,200
,OPT-0026,Repairofcornealexcision,7938.0,2022-01-01,0,P,200
,OPT-0027,Ptopsisrepair,7276.5,2022-01-01,0,P,200
,OPT-0028,Cataractextractionwithiol,9371.25,2022-01-01,0,P,200
,OPT-0029,Cataractextractionw/Oiol,7276.5,2022-01-01,0,P,200
,OPT-0030,Explo/Excisionorbitaltumour+Histopathology,8599.5,2022-01-01,0,P,200
,OPT-0031,Dacrocystorhinostomy,7524.5625,2022-01-01,0,P,200
,OPT-0032,Lacrimalcanaliculumreconst,6615.0,2022-01-01,0,P,200
,OPT-0033,Anteriorvitrectomy,8599.5,2022-01-01,0,P,200
,OPT-0034,Intraocularfbremoval,6118.875,2022-01-01,0,P,200
,OPT-0035,Glocumaoperationtrabe,7276.5,2022-01-01,0,P,200
,OPT-0036,Squintcorrection,9839.8125,2022-01-01,0,P,200
,OPT-0037,Recurrentptosis,7938.0,2022-01-01,0,P,200
,OPT-0038,Lamellarkeratoplasty,15876.0,2022-01-01,0,P,200
,OPT-0039,Posteriorvitracetomy,13230.0,2022-01-01,0,P,200
,OPT-0040,Cornealgraft(P.Keratoplasty),19845.0,2022-01-01,0,P,200
,OPT-0041,Cornealgraftw/Cataractextraction,19845.0,2022-01-01,0,P,200
,OPT-0042,Capsulotomy,3472.875,2022-01-01,0,P,200
,OPT-0043,Explo/Excisionorbitaltumour,8820.0,2022-01-01,0,P,200
,OPT-0044,Lacrimalcanaliculumprobing,7524.5625,2022-01-01,0,P,200
,OPT-0045,Secondaryinsertionofi.O.L.,3858.75,2022-01-01,0,P,200
,ORT-0001,Fracturesmallbonesofhand/Foot+Pop+Xray,1653.75,2022-01-01,0,P,200
,ORT-0002,Popsimplefracturew/Odisplacement,1653.75,2022-01-01,0,P,200
,ORT-0003,Correctionofhalluxvalgus,11025.0,2022-01-01,0,P,200
,ORT-0004,Reconstructionofamputatedfingerwithoutgraftii,3307.5,2022-01-01,0,P,200
,ORT-0005,Arthodeasisofthebigtoe,7717.5,2022-01-01,0,P,200
,ORT-0007,Popfootdeformitycorrection,2646.0,2022-01-01,0,P,200
,ORT-0008,Skinand/Orskeletaltractiononthomasplintorboblerspine,1736.4375,2022-01-01,0,P,200
,ORT-0009,Tendonreleaseoffinger/Wrist,5512.5,2022-01-01,0,P,200
,ORT-0010,Excisionofolecranonbursa,5512.5,2022-01-01,0,P,200
,ORT-0011,Reductionoffractureanddislocationandp.O.P.,2756.25,2022-01-01,0,P,200
,ORT-0012,Removalofimplants/Bigbones,5512.5,2022-01-01,0,P,200
,ORT-0013,Amputationoffinger/Toe,2894.0625,2022-01-01,0,P,200
,ORT-0014,Reductionoffracture&Dislocationoffinger&Splintageiner,1653.75,2022-01-01,0,P,200
,ORT-0015,Changepopunderanesthesia,2646.0,2022-01-01,0,P,200
,ORT-0016,G.A.Mobilizationoffrozenshoulder,4410.0,2022-01-01,0,P,200
,ORT-0017,L.A.2kwireremoval,1102.5,2022-01-01,0,P,200
,ORT-0018,Removalofganglion,2646.0,2022-01-01,0,P,200
,ORT-0019,G.A.2kwireremoval,2756.25,2022-01-01,0,P,200
,ORT-0020,Tendonshealthsplitting,3307.5,2022-01-01,0,P,200
,ORT-0021,G.A.Boneswellingbiopsy,3307.5,2022-01-01,0,P,200
,ORT-0022,Terminalizationoffinger,2205.0,2022-01-01,0,P,200
,ORT-0023,Removalofimplants/Smallbones,5512.5,2022-01-01,0,P,200
,ORT-0024,Repairoflaceratedwoundnotinvolvingtendonornerve,2646.0,2022-01-01,0,P,200
,ORT-0025,O.R.I.F.Withscrew/Platesoftibiafibulaorulna,7717.5,2022-01-01,0,P,200
,ORT-0026,Plasterspicaorjacket,3307.5,2022-01-01,0,P,200
,ORT-0027,Removalofplatesornails+Sr300anyextranailorplate,5512.5,2022-01-01,0,P,200
,ORT-0028,Repairofligament,9261.0,2022-01-01,0,P,200
,ORT-0029,Fractureofcoles,6615.0,2022-01-01,0,P,200
,ORT-0030,Closereduction-Fracturetibia,4410.0,2022-01-01,0,P,200
,ORT-0031,Repairofrapturedsuperficialligamentkneeorankle,6449.625,2022-01-01,0,P,200
,ORT-0032,Closereduction-Fractureradius/Ulna,4410.0,2022-01-01,0,P,200
,ORT-0033,Excisionofheadandradius,4410.0,2022-01-01,0,P,200
,ORT-0034,Internalfixation-Fracturetibia/Fibula/Radius/Ulna,11576.25,2022-01-01,0,P,200
,ORT-0035,Openreduction/Internalfixation-Fracturescrewplates,11025.0,2022-01-01,0,P,200
,ORT-0036,Closereduction-Fracturedislocation,4630.5,2022-01-01,0,P,200
,ORT-0037,Openreductionofmetatarsalbones,5788.125,2022-01-01,0,P,200
,ORT-0038,Carpaltunnelsyndromeoperation,4410.0,2022-01-01,0,P,200
,ORT-0039,O.R.I.F.Forrecent/Oldneglectedfracturedislocationofshoulder&Hipjoint,12733.875,2022-01-01,0,P,200
,ORT-0040,Achillestendonlength,6504.75,2022-01-01,0,P,200
,ORT-0041,Closed/Openreduction&Internalfixationw/Plate,6063.75,2022-01-01,0,P,200
,ORT-0042,Sequestractomyofsmallbones,4410.0,2022-01-01,0,P,200
,ORT-0043,Correctionofdeformities&Tendondisplacement,11025.0,2022-01-01,0,P,200
,ORT-0044,Repair-Rslofknee/Ankleligament,11025.0,2022-01-01,0,P,200
,ORT-0045,Repair-Amputedfingerg.A.+X-Ray,2646.0,2022-01-01,0,P,200
,ORT-0046,Closereduction-Simplefractureg.A.,2205.0,2022-01-01,0,P,200
,ORT-0047,O.R.I.Ffordislocationofanklewristandbelow,11576.25,2022-01-01,0,P,200
,ORT-0048,Closereduction-Disclocatephalangesga,1653.75,2022-01-01,0,P,200
,ORT-0049,Menisectomy/Exccystofkneejoint,7938.0,2022-01-01,0,P,200
,ORT-0050,Closereductionofsimple(Tibiafibularadiusulna),5512.5,2022-01-01,0,P,200
,ORT-0051,Openreduction-Fracturedislocationofankle/Wrist/Bonegraft,11025.0,2022-01-01,0,P,200
,ORT-0052,Arthrodesis(Knee/Hip/Tb),22050.0,2022-01-01,0,P,200
,ORT-0053,Amputationoflongbones(Trauma/Congenital),13230.0,2022-01-01,0,P,200
,ORT-0054,Openofrecurrentdislocationshoulder,13230.0,2022-01-01,0,P,200
,ORT-0055,Excisioncyst/Bone&Graft,13230.0,2022-01-01,0,P,200
,ORT-0056,Congenitaldislocation,12127.5,2022-01-01,0,P,204
,ORT-0057,Majorjointsdisarticulation,20506.5,2022-01-01,0,P,200
,ORT-0058,Excisionofmalignanttumorsbonegraft,27562.5,2022-01-01,0,P,200
,ORT-0059,Excisioncyst/Boneswelling&Graft,12127.5,2022-01-01,0,P,200
,ORT-0060,Laserarthroscopy,6615.0,2022-01-01,0,P,200
,ORT-0061,Surgerytreatbenightumorofbone+Bonegrafting,9922.5,2022-01-01,0,P,200
,ORT-0062,Svnovectomy(Open),8820.0,2022-01-01,0,P,200
,ORT-0063,Capsulotomyoffingerjoints,4410.0,2022-01-01,0,P,200
,ORT-0064,Ext.Fixationapplicationlargebonesimplantreturnable,13891.5,2022-01-01,0,P,200
,ORT-0065,Closereductionofdislocatedphalenges,2205.0,2022-01-01,0,P,200
,ORT-0066,Bonegraftingbigarea,9261.0,2022-01-01,0,P,200
,ORT-0068,O.R.I.F.Offracturepelvis,16537.5,2022-01-01,0,P,200
,ORT-0069,Tendonrepair/Tendontransfer,8599.5,2022-01-01,0,P,200
,ORT-0070,Arthroplasties,26460.0,2022-01-01,0,P,200
,ORT-0071,Nervesuture,16537.5,2022-01-01,0,P,200
,ORT-0072,Reduction/Fixation-Spinalinjury+Prosthesis+Pt,33075.0,2022-01-01,0,P,200
,ORT-0073,Decompositionofspinew/Arthrodesis,38587.5,2022-01-01,0,P,200
,ORT-0074,Traveraband,12127.5,2022-01-01,0,P,200
,ORT-0075,Goterexband,16537.5,2022-01-01,0,P,200
,ORT-0076,Osteotomy,10584.0,2022-01-01,0,P,200
,ORT-0077,Clrw/Ligamentpatellaband+P.T./I.P.,16537.5,2022-01-01,0,P,200
,ORT-0078,Digitalnervesuture,13230.0,2022-01-01,0,P,200
,ORT-0079,Traverabandforcrucialligamentreconstruction-Pt/Ip,14332.5,2022-01-01,0,P,200
,ORT-0080,Coretaxbandforcrucialligamentreconstruction-Pt/Ip,14332.5,2022-01-01,0,P,200
,ORT-0081,Partialkneereplacement(Hermiarthroplast),38587.5,2022-01-01,0,P,200
,ORT-0082,Totalkneereplacement(Gsb/Aps)-Unilateral,44100.0,2022-01-01,0,P,200
,ORT-0083,Totalhipreplacement(Unilateral),44100.0,2022-01-01,0,P,200
,ORT-0084,Hightibialosteotomy-W/Plate+Pt,17640.0,2022-01-01,0,P,200
,ORT-0085,Hightibialosteotomy-W/Outplate+Pt,15435.0,2022-01-01,0,P,200
,ORT-0086,Hindquarteramputation,19845.0,2022-01-01,0,P,200
,ORT-0087,Laminectormy-Level1,19845.0,2022-01-01,0,P,200
,ORT-0088,Laminectormy-Level2,22050.0,2022-01-01,0,P,200
,ORT-0089,Correctionofhand&Fingerdeformity,6615.0,2022-01-01,0,P,200
,ORT-0090,Laminectormy-L-Disectomyrecurrent,16537.5,2022-01-01,0,P,200
,ORT-0091,Bonegrafting,8820.0,2022-01-01,0,P,200
,ORT-0093,Arthroscopyminisectomy,8820.0,2022-01-01,0,P,200
,ORT-0094,Arthroscopywashouttrimmingremovalofloosebody,5512.5,2022-01-01,0,P,200
,ORT-0095,Closedreductionofdislocatedphalanges,3307.5,2022-01-01,0,P,200
,ORT-0096,Congenitaldislocationofhip(Chd),16537.5,2022-01-01,0,P,204
