Departemnt,code,Discription,Price,SBS
CSS,SMI1711,TUBE BRONCHIAL DOUBLE LUMEN 41F LEFT#198-41L/ RUSCH1161,1674,31328
CSS,SMI1712,TUBE BRONCHIAL DOUBLE LUMEN 35F RIGHT RUSCH,1674,41126
CSS,SMI1932,DRAIN CHEST 1 BOTTLE STERILE 2000CC #R54500/8884-713100,855,37475
CSS,SMI2008,DRAIN CHEST 2 BTL. SET STERILE DEKNATEL #NC-5512/AA-8000/-571299,1139.25,37475
CSS,SMI2015,"WIRE GUIDE COAT. 150CMX38 ""J"" TIP 3CM FLEX. MICROVASIV # 620-102",501.27,46690
CSS,SMI3397,TUBE E.T. ORAL RAE 4.00 UNCUFFEDPORTEX #100/134/040 /114235,64.94,47691
CSS,SMI3398,TUBE E.T. ORAL RAE 4 . 50 UNCUFFED PORTEX #100/134/045 114243,136.71,47691
CSS,SMI3403,E. T. TUBE RAE SIZE 4 . 50 MM CUFFED,64.94,64188
CSS,SMI3404,TUBE E.T. ORAL RAE 5.50 CUFFED PORTEX#100/136/055 952010,136.71,47691
CSS,SMI5225,TUBE CORRUGATED AEROSOL HOSE INTERSURGICAL # 1573-(RL/50M),27,42476
CSS,SMI5320,BREATHING CIRCUIT F/VENTILATOR INTERS. #2034/ SM#581-2000/F&P#RT134,512.66,37706
CSS,SMI5322,BREATHING SYSTEM ADULT#INTER2010/2154ARM1780/7(SMI9719),165,61833
CSS,SMI5346,CATHETER DIALYSIS DOUBLE LUMEN 12FR 15CM BIO#EF-7613,929,37278
CSS,SMI5349,LIGATOR MULTI-BAND SAEED SHOOTER COOK #MBL-6,2597.49,35157
CSS,SMI5355,PACEMAKER PERMANENT ( VVI ) W/LEAD & SHEATH # SINGLE CHAMPER,21971.25,47266
CSS,SMI5357,AIRWAY NASOPHARYNGEAL DISPOSABLE SIZE 8 PORTEX #100/210/080,182.28,42422
CSS,SMI5972,WIRE GUIDE CHOICE PT 0.014 STR BOSTON #1216001,3987.38,35094
CSS,SMI5985,CATHETER JUDKINS LEFT 3.56FR.BOLTON #010014/ MC/600/12/L,1785.6,10688
CSS,SMI6007,CATHETER JUDKINS LEFT 46FR.BOLTON #010015/ MC/600/13/L,1785.6,10688
CSS,SMI6058,TUBE BREATHING SYSTEM NEONATAL F/VENTILATOR INTERSURGICAL #6068,830.03,37041
CSS,SMI6066,TRANSDUCER SINGLE KIT DISP. BD 071-5200-002,634.73,14119
CSS,SMI6067,TRANSDUCER DOUBLE KIT DISP. OHMEDA #5200-032,1220.63,14119
CSS,SMI6073,CATHETER CENTRAL VENOUS TRIPLE LUMEN 7.5FRX20/15CM #HJ-7020 /BIO,636,61629
CSS,SMI6079,TUBE ENDOTRACH 5.0MM UNCUFFED SHERIDAN #5-10410,55.82,14085
CSS,SMI6106,VALVE MITRAL SIZE 31MM CARBOMEDICS #M7-031/SORIN#MTR31LSP,15369,99999
CSS,SMI6209,PACEMAKER VVIR W/LEAD & INTRODUCER MEDTRONIC#SESR01 / S.J.#5056,20762,47264
CSS,SMI6224,GASTROSTOMY SET PERCUTANEOUS ENDOSCOPY COOK#PEG-24-PUSH,5533.5,35419
CSS,SMI6316,BALLOON PTCA X1S 1.5X20MM AVE MEDTRONIC #X1S1520,3092.25,47732
CSS,SMI6355,TUBE TRACHEOSTOMY SIZE SHILEY PEDIATRIC #5.5-PED,512.66,35404
CSS,SMI6357,TUBE TRACHEOSTOMY SIZE SHILEY PEDIATRIC #4.5-PED,512.66,35404
CSS,SMI6414,URETERAL CATHETER OPEN TIP 6FRX70 # UC-06/UR-820670,398.74,34926
CSS,SMI6743,VALVE MITRAL SIZE 27/29MM ONX 593308,10985.63,60241
CSS,SMI78,MASK OXYGEN W/CONNECTOR ADULT #8110/1115/OCTURNO #1041/3031,8,99999
CSS,SMI7947,STENT TAXUS DRUG ELUTING (ALL SIZES),12362,99999
CSS,SMI7987,"STENT PALMAZ GENESIS 0.35"" 8X26MM, 135CM CORDES #PG2590PPX",15765,99999
CSS,SMI8600,MASK OXYGEN ADULT W/NEBULIZER SALTER LABS #8924,34,58810
CSS,SMI8606,TUBE E.T.O/N 4.5MM UNCUFFED PORTEX #100/111/045,55.82,47691
CSS,SMI8667,WIRE GUIDE ANGLED .035(260CM) TERUMO #GA35263,1456.38,35094
CSS,SMI8811,CATHETER GUIDING 6FR JL 4.0 # LA6JL40,1171.8,47732
CSS,SMI8820,PTCA SET MERIT #K09-05166A,1841.4,17521
CSS,SMI8862,CATHETER GUIDING 6FR JL 3.5 #LA6JL35,3238.73,47732
CSS,SMI8873,BALLOON PTCA 2.5MMX20MM X1S MEDTRONIC #X1S2520,3092.25,47732
CSS,SMI8903,"JAGWIRE 0.035"" X 450 CM ANGLED MICROVASIVE #5659",7777.82,35685
CSS,SMI8910,AIRWAY GUEDEL SIZE 0 CHILD BLACK,16.99,42424
CSS,SMI8922,STOPCOCK 3 WAY WITH 10CM EXT. # JM-V5534-10,9,35375
CSS,SMI8930,CATHETER FOLEY SILICON 2 WAY 16CH 5ML R.#14216/URO#41151630,63,64444
CSS,SMI8938,BALOON PTCA MAVERICK MONORAIL 2.0X20MM #302752020,3027.15,47732
CSS,SMI8966,CATHETER GUIDING JR 4.0X6FR WITH SIDE WHOLE #1001942-07,1785.6,47732
CSS,SMI9044,TUBE TRACHESTOMY CUFFED 7MM PORTEX #100/800/070,512.66,35404
CSS,SMI9045,TUBE TRACHEOSTOMY CUFFED 8MM PORTEX #100/800/080,512.66,35404
CSS,SMI9060,TUBE TRACHEAL ORAL CUFF 8.00M RAE PERFORMED #070-115-80,57,35404
CSS,SMI9111,STOPCOCK 3WAY W/80/100CM EXTENSION TUBE #123-1030,9,35375
CSS,SMI9154,CATHETER FOLEY SILICON 2 WAY 14FR 5ML R..#14214/UROMED#41151405,63,64444
CSS,SMI9162,TUBE TRACHEOSTOMY CUFFED 7.5MM PORTEX #100/800/075,1785.6,35404
CSS,SMI9173,TUBE TRACHEOSTOMY CUFFED 4.0 RUSCH#121610MM4,512.66,35404
CSS,SMI9185,J-VAC SUCTION RESERVOIR 450ML /ETHICON # 2162,1274.33,35824
CSS,SMI9186,TUBE DRAINAGE SILICONE 19FR HUBLESS W/TROCAR #2231,1173.75,62611
CSS,SMI9228,TUBE T MODIFIED ULTRASIL ID 1.32MM S/N #7024-1072,512.66,11307
CSS,SMI9244,CATHETER FOLEY 2 WAY SILICONE 8FRX03ML #43150803,182.28,64444
CSS,SMI9264,TRACHEOSTOMY KIT CANNULA CUFFED SIZE 6 #100/810/060,1199.7,14099
CSS,SMI9267,TRACHEOSTOMY KIT CANNULA CUFFED 8.00 MM #100/810/080,726,14099
CSS,SMI9268,TRACHEOSTOMY KIT CANNULA CUFFED 8.5MM #100/810/085,512.66,14099
CSS,SMI9270,TRACHEOSTOMY KIT CANNULA UNCUFF FENEST 7.00 MM #100/813/070,1002.54,14099
CSS,SMI9309,GUIDEWIRE 0.038 STRAIGHT PTEF COATED  150CM  3CM TIP CAT#SFT,569.63,35094
CSS,SMI9357,BLOOD LINE ARTERIAL +VENOUS F/FRESINIUS M.E. #BL021032S,170.89,33309
CSS,SMI9432,CATHETER GUIDING SIZE 7FR/JL4 EA,1708.88,47732
CSS,SMI9451,CATHETER DIAGNOSTIC 6FR / JR 3.5,781.2,47732
CSS,SMI9452,CATHETER DIAGNOSTIC 6FR / JL 4,781.2,47732
CSS,SMI9488,INTRODUCER SHEATH 6FR EMCEE,830.03,58865
CSS,SMI9489,INTRODUCER SHEATH 7FR EMCEE,732.38,58865
CSS,SMI9502,DIAGNOSTIC GUIDEWIRES J TIP 0.035,732.38,44839
CSS,SMI9524,CATHETER FOLEY SILICON 3 WAY 22CH 30ML R#34322,227.85,64444
CSS,SMI9538,NEEDLE SET SPINAL 25 G X 90 ID PORTEX # 100/496/125,9081.45,35212
CSS,SMI9557,SURGICAL CAP.,1,38260
CSS,SMI9564,OXYGENATOR QUARDROX W/INTEGRATED V. # VKMO 4200,3275.34,18133
CSS,SMI9565,PERFUSION CIRCUIT ADULT PACK. # HPF 7844,2604,61064
CSS,SMI9566,ARTERIAL FILTERS ADULT GAF40-2BP,2441.25,33309
CSS,SMI9567,HEMO. FILTER WITH TUBING & COLLECTION BAG #HPH700TS,1871.63,47072
CSS,SMI9568,VISION BLOOD CARDIOPLEGIA SYSTEM W/B 4:1 R. VBC4BR,2441.25,35441
CSS,SMI9578,"CONNECTOR Y-TYPE 3/8"" X 3/8"" X 3/8"" CAT # EC-2105S",5468.4,46453
CSS,SMI9580,"CONNECTOR Y-TYPE 3/8"" X 3/8"" X 1/4 "" # EC-2116S",5468.4,46453
CSS,SMI9581,"CONNECTOR Y-TYPE 1/2"" X 1/2"" X 1/2"" CAT # EC-2110S",7812,46453
CSS,SMI9582,"CONNECTOR Y-TYPE 3/8"" X 1/4"" X 1/4"" CAT # EC-2115S",5468.4,46453
CSS,SMI9584,"CONNECTOR STRAIGHT 1/2"" X 3/8"" CAT # EC-2125S",5468.4,46453
CSS,SMI9585,"CONNECTOR STRAIGHT 1/4"" X 1/4"" CAT # EC-2125S",5468.4,46453
CSS,SMI9586,CONNECTOR STRAIGHT 1/2 REF # EC2135S,5468.4,46453
CSS,SMI9608,"GUIDEWIRE PTCA FLOPPY 0.014"" / 180CM ""J"" TIP # FPHLDJ180",2319.19,35094
CSS,SMI9623,MASK OXYGEN ADULT W/OUT EXTENSION TUBE JM-8901-M750,41.01,35173
CSS,SMI9631,DIALYSER POLYSULFONE PN8/HPS1.8 #RKJ24100,569.63,47071
CSS,SMI9641,SILCONE DRAIN 15FR ROUNDHUBLESS W/1/4TROCAR#2233,1219.97,11305
CSS,SMI9648,RYLES TUBE CH18 W/MANDRIN OF SMMP,22,14221
CSS,SMI9650,RYLES TUBE CH16 W/MANDRIN OF SMMP,22,14221
CSS,SMI9668,TUBE BRONCHIAL DOUBLE LUMEN 35F LEFT RUSCH,1308.51,31328
CSS,SMI9669,TUBE BRONCHIAL DOUBLE LUMEN 37 F LEFT RUSCH,837,31328
CSS,SMI9672,E. T. TUBE RAE SIZE 4 . 00 CUFFED,64.94,64188
CSS,SMI9675,TUBE E.T. ORAL RAE 7.0 CUFFED PORTEX#100/136/070 120281,136.71,47691
CSS,SMI9676,TUBE E.T. ORAL RAE 7. 5 CUFFED PORTEX 100/136/075# 120301,59,47691
CSS,SMI9685,"GUIDE WIRE 150CM-0.035"" # ST-293502 .",1367.1,46690
CSS,SMI9694,TUBE DRAINAGE SILICONE 24FR BLADE ETHICON#2234,7974.75,62611
CSS,SMI9710,CATHETER NELATON SIZE 6,9.7,64444
CSS,SMI9717,STENT DRUG ELUTED 2.5X18 MEDTRONIC#EN25018X,12090,35882
CSS,SMI9719,BREATHING CIRCUIT ANESTHETIC ARMST.#1780/7 (SMI5322),341.78,37704
CSS,SMI9726,STENT DRUG ELUTED 3.0X24 MEDTRONIC#30024X,7689.94,35882
CSS,SMI9739,TUBE BRONCHIAL DOUBLE LUMEN 39F RIGHT,1674,31328
CSS,SMI9740,TUBE BRONCHIAL DOUBLE LUMEN 41F RIGHT,1359.68,31328
CSS,SMI9741,TUBE BRONCHIAL DOUBLE LUMEN 37F RIGHT,1674,31328
CSS,SMI9742,STENT DRUG ELUTED 3.5X24MM MEDTRONIC#35024X,12206.25,35882
CSS,SMI9758,CATHETER MOUNT 15FR STRAIGHT CONNECTOR ARMS.#5114(SMA3395),62,18067
CSS,SMI9767,TUBING PACK W/COMPLETE SET ADULT DIDECO#CP84623,9945.65,35441
CSS,SMI9792,STENT DRUG ELLUTING 2.5X24MM MEDTRONIC,11461.19,35882
CSS,SMI9811,SODIUM HYALURONATE 0.85/ 1.0ML VISCOSITY 1.3 IMPERIAL MEDICAL USA,859.32,83700-00-00
CSS,SMI9825,STENT DRUG ELUTING 2.75X18MM MEDTRONIC,12206.25,35882
CSS,SMI9826,STENT DRUG ELUTING 2.75X24MM MEDTRONIC,11683.12,35882
CSS,SMI9859,INTRODUCER LONG SHEATH 6 FR X 23 CM . #,2734.2,58865
CSS,SMI9870,AIRWAY NASOPHARYNGEAL 32FR/8MM # 038-95-008,182.28,42422
CSS,SMI9872,VENTIMASK W /G VENTURI #,91.14,35175
CSS,SMI9896,INTRA AORTIC BALLOON CATHETER 7.5FRX40CM#0684-00-0480-01,9154.69,34919
CSS,SMI9898,SUCTION TUBE BOTH SIDES W/CONE 270 CM #,47,63648
CSS,SMI9910,CATHETER UMBILICAL 4.0 FR# 4005,27,10759
CSS,SMI9911,NEONATAL BREATHING SYSTEM #038-03-340,1074.15,37706
CSS,SMI9914,FEEDING TUBE PVC SIZE 6 #,6,14221
CSS,SMI9918,J-VAC SUCTION RESERVOIR 300ML /ETHICON # 2163,1253.83,35824
CSS,SMI9922,AORTEC CANNULA 7MM/21FR W/CON # RA-1137CALMID,1220.63,34893
CSS,SMI9923,VENOUS RETURN CATHETER 30FR # RV-40030  CALMED,1124.93,34905
CSS,SMI9924,VENOUS RETURN CATHETER 32FR # RV-40032  CALMED,837,34905
CSS,SMI9925,DUAL STAGE VENOUS RETURN CATH 34FR/46FR#RDS-61134CALMED,1106.7,61630
CSS,SMI9926,AORTEC ROOT CANNULA W/VENT LINE #AR-11114CALMED,732.38,34893
CSS,SMI9931,SEQUENT PLEASE PTCA CATHETER 2.0X20#5022220,12764.25,34109
CSS,SMI9939,FILTER SAFE STAR 55 # MP01790DRAGER,148.1,46816
CSS,SMI9940,FILTER CARE STAR 30 # MPO1770DRAGER,56.96,46816
CSS,SMI9941,SET SINGLE USE VALVE 10/BOX # 8414776DRAGER,1062.43,46824
CSS,SMI9944,NASAL PRONG X-SMALL 10/BOX#8418415DRAGER,984.31,35201
CSS,SMI9945,NASAL PRONG SMALL 10/BOX#8418605DRAGER,984.31,35201
CSS,SMI9946,NASAL PRONG MEDIUM 10/BOX#8418416DRAGER,984.31,35201
CSS,SMI9947,VENTSTAR HEATED NEONATAL #MP00308DRAGER,929,37706
CSS,SMI9957,NEONATAL BREATHING SYSTEM # 5068850INTERSURGICAL,1171.8,37706
CSS,SMI9961,PREMICATH SIZE 28G W/STYLET (1FR)X20CMF7P#1261-203,1421.04,36257
CSS,SMI9966,TUBING W/EXT TUBE STERILE 10/BOX#AR-6415ARTHRIX.,7323.75,60738
CSS,SMI9968,PERCUFLEX PLUS URETERAL STENT BS#175-261-19,2418.47,58005
CSS,SMI9970,PERCUFLEX PLUS URETERAL STENT 6X26. BS#175-263-19 .,2418.47,58005
CSS,SMI9986,FLEXIBLE BREATHING CIRCUITSENSORMEDICS#771375,2766.75,46819
CSS,SMI9987,BELLOW & WATER TRAPSENSORMEDICS#766897,1953,15783
CSS,SMI9988,CAP&DIAPHARAGMSENSORMEDICS#766896,1130,42405
CSS,SMI9989,TUBE SET SENSORMEDICS#11437,1171.8,45923
CSS,SMI9998,D J STENT WITH GUIDE WIRE SIZE 6 FR # BIO-TECH,1269.45,61944
CSS,SMI9999,D J STENT WITH GUIDE WIRE SIZE 5/7 FR # BIO-TECH,1269.45,61944
CSS,SMJ0009,ELECTRODE ECG PREGELLED PEDIATRI STERILE DISP,2,35035
CSS,SMJ0011,ELECTRODE ECG PREGELLED ADULT STERILE DISP.,2,35035
CSS,SMJ011,ELECTRODE ECG PREGELLED ADULT STERILE DISP 3M #2222.,4,99999
CSS,SMJ09,ELECTRODE ECG PREGELLED PEDIATRIC STERILE DISP BIPOLAR#716,2,99999
CSS,SMJ1014,GEL AQUASONIC ULTRAPHONIC TRANSMISSION (BTL/250ML),31.9,18091
CSS,SMJ1071,GEL ECG SPECTRA 807,39.87,31774
CSS,SMJ1087,ELECTRODE F/ HP NEONATAL MONITOR HP #139530/3M #2269T,53,17460
CSS,SMJ1293,PASTE E.E.G CONDUCTIVE 8OZ TEN 20 # 9015B4712/WEAVER#10-20-8,1074.15,63131
CSS,SMJ1663,FILTER FOR THERMOVENT HEPA ID PTX # 100/585/000,45,47739
CSS,SMJ1901,GEL SKIN NUPREP 4OZ /114GMS #9015B4712/WEAVER#10-30,830.03,11425
CSS,SMJ1913,CUFF B/P PEDIA REUSABLE (18-26CM) HP #40401B,227.85,37326
CSS,SMJ1956,TOOTH PASTE SIGNAL,15.04,44285
CSS,SMJ1960,ELECTRODE RESTING ECG KENDALL # 31447793,3.42,17460
CSS,SMJ1965,TAB ELECTRODES (PACKAGE/100)#9013S0231,1015.56,47852
CSS,SMJ1967,ELECTRODS PRE-STERILIZED DCN FOR EMG (37MM) #9013S0031,569.63,83700-00-00
CSS,SMJ1976,ELECTRODE RUBBER 8X12CM W/SPONGE 9X13CM PHYSIO-MED#CHA79968,626.59,61906
CSS,SMJ1993,VALVE MICRO PRECISION W/RICKAN 70 # 82-3023,7840.89,45694
CSS,SMJ2000,ECG ELECTRODE DISPOSABLE 50/BOX#4527750,30.08,35035
CSS,SMJ2001,SHP ACC CUFF NEO SIZE3/5.8-10.9CMDRAGER #2870207,403.29,83700-00-00
CSS,SMJ2002,SHP ACC CUFF NEO SIZE 4 / 7.1-13.1CMDRAGER #2870215.,403.29,83700-00-00
CSS,SMJ2003,SHP ACC CUFF NEO SIZE 5 / 8.3-15.0CMDRAGER # 2870173,403.29,83700-00-00
CSS,SMJ2007,ELECTRODE HANDLE W/PATIENT PLATE CABLE #VL2600E COVIDIEN/ 20190-045 ERBE,22215.38,63608
CSS,SMJ2064,ELECTROD F/HP NEONATAL MONITOR 3M #2269T,21,99999
CSS,SMJ2100,ELECTRO SURGICAL PENCIL COMP.SET DISP. CONMED #130307A,20,99999
CSS,SML0004,CANNULA ADULT NASAL OXYGEN AIRLIFE SALTER LAB #1600/ 1161/# 33239,20,35201
CSS,SML0050,"NEEDLE HYPO 18GX1.5"" STERILE BD #5196",1,59230
CSS,SML0060,NEEDLE HYPO 22GX1.5 STERILE,1,59230
CSS,SML0063,"NEEDLE HYPO 25GX5.8"" STERILE",1,59230
CSS,SML0065,"NEEDLE HYPO 20G X 1.5"" STERILE",1,59230
CSS,SML0098,SYRINGE 20CC / 20ML WITHOUT NEEDLE STERILE,3,59040
CSS,SML0101,SYRINGE 50CC / 50ML CATHETER TIP /NEEDLE STERILE,7,59040
CSS,SML0103,SYRINGE EAR ULCER 2 OZ,35,59040
CSS,SML0110,"SYRINGE TUBERCULIN W/NEEDLE 1ML 27GX 0.5"" (SML1528)",2,59040
CSS,SML0328,CATHETER SUCTION 6CH W/CONTROL,3,34923
CSS,SML0332,"CATHETER SUCTION 8CHX14"" W/CONTROL BD #3071 (JM-C2408R0",3,34923
CSS,SML0335,"CATHETER SUCTION 14CHX22"" W/CONTROL BD #3073 (JM-C2408R)",3,34923
CSS,SML04,CANNULA NASAL ADULT OXYGEN AIRLIFE SALTER LAB#1600/INTR1161,6,99999
CSS,SML0505,"EXTENSION SET 32""W/2 PORT/ABBOTT4522-48/#MG-V5404)",34.18,64885
CSS,SML0542,INTRAFIX SET INFUSION JM-S2047,7,36244
CSS,SML101,SYRINGE 50/60ML CATHETER TIP  STERILE #BD #9664,15,99999
CSS,SML110,"SYRINGE TUBERCULIN 1ML 27GX0.5"" BD #9623/601036",1,99999
CSS,SML1513,"NEEDLE SPINAL G19X3.5"" #5183",59,58292
CSS,SML1517,ADAPTOR MALE LUER LOCK MEDINORM #15-00-310/4074-1,2.08,60538
CSS,SML1521,"NEEDLE HYPO 23GX1"" STERILE DISP. BD #5145 / TERUMO",1,17180
CSS,SML1527,TUBING MICROBORE EXTENSION 200CM#JM-X2625-200,40,35104
CSS,SML1528,SYRINGE INSULIN 1ML W/NEEDLE 29/27X0.5 .,2.38,38501
CSS,SML1529,"NEEDLE HYPO 26GX0.5"" STERILE",1,59230
CSS,SML1531,NEEDLE FISTULA 17G ARTER CLAMP TUBE B.BRAUN #07026110/0,19.94,32111
CSS,SML1538,NEEDLE FISTULA 16G VENOUS/ARTERIAL KIMAL #K67/3,22.79,32111
CSS,SML1547,NEEDLE SPINAL G20X3.5 SPINOCAN#450990/0,59,35212
CSS,SML1548,"NEEDLE SPINAL G22X3.5"" STERILE BD #5181",24,46096
CSS,SML1556,"NEEDLE HYPO 19GX1.5"" STERILE THERMO #NN1938R",0.91,59230
CSS,SML1558,"NEEDLE HYPO 21GX1.5"" STERILE DISP.",1.14,59230
CSS,SML1573,BLOOD LINE ARTERIAL +VENOUS F/DILOUGE B.BRAUN#7034628,170.89,33309
CSS,SML1630,CANNULA I.V 26G #BD/ABBOTT#MAIS#POLYMED,43,64574
CSS,SML1651,SET BLOOD ADMINISTRATION #TB -A200,26,38569
CSS,SML1683,DIALYSER HOLLOW FIBER POLYSULFONE 1.3SQM PN6,455.7,47071
CSS,SML1689,CANNULA NASAL OXYGEN NEONATES REF. 301-0000,20,35201
CSS,SML1996,CANNULA NASAL PEDIA #1163,16,35201
CSS,SML2006,"SYRINGE INSULIN 0.5ML U-100 29G X 0.5"" #AE2327/1837",1,59040
CSS,SML2024,"NEEDLE SPINAL 25G/3.5""",38,35212
CSS,SML2030,PRISMA M100 PRE-DILUTION SET/,2441.25,45815
CSS,SML2034,DIALYSER DIACETATE/ BIO 200 POLYSULFONE 2.0 NIP#FB210T,683.55,36244
CSS,SML2037,NEEDLE SPINAL COMBINED EPIDURAL 18G PROTEX#100/491/718,1041.6,58292
CSS,SML2039,TUBING F/IV INFUSION SET MS10 270CM FRESENIUS#072910,113.93,35833
CSS,SML2048,SOLUTION ADMINISTRATION SET FOR INFUSION PUMB # TERUMO*171NW3,30,36244
CSS,SML2050,NEEDLE ELECTRODE COATED 50/BOX#E1452 COIDIEN,7120.31,35201
CSS,SML2051,INFUSION SET WITH REGULATOR,56,35201
CSS,SML328,CATHETER SUCTION 6CH GREEN TIP W/CONTROL,10,99999
CSS,SML332,"CATHETER SUCTION 8CHX14"" W/CONTROL BD #3071/JM-C2408R",7,99999
CSS,SML335,CATHETER SUC.14CHX22 W/CONT.STER.MAERSK#07032182/1180-851147,3,99999
CSS,SML50,"NEEDLE HYPO 18GX1.5"" STERILE BD #5196/304622",3,99999
CSS,SML505,"EXTENSION SET 32"" W/2 PORT/ABBOTT #4522-48/4612/MG-V5404",10,99999
CSS,SML542,SET INFUSION INTRAFIX B/BRAUN  #402962/3 (JM-S2407),21,99999
CSS,SML60,"NEEDLE HYPO 22Gx1.5"" STERILE DISP.BD #5156/TERUMO #2238R",1,99999
CSS,SML63,"NEEDLE HYPO 25Gx5/8"" STERILE DISP.BD #5122/TERUMO NN #2516R",2,99999
CSS,SML65,"NEEDLE HYPO 20GX1.5"" STERILE BD #301300",2,99999
CSS,SML98,SYRINGE 20ML W/O NEEDLE STERILE BD#9661 /THERUMO SS*20L,3,99999
CSS,SMM0002,MASK OXYGEN ADULT BAXTER/SALTERLABS #8130,43,35173
CSS,SMM02,MASK OXYGEN ADULT SALTERLABS/INTERSURGICAL #1102/B F #64060/2010,19,99999
CSS,SMN0009,THERMOMETER ORAL C&F ADULT,19.03,14025
CSS,SMN1003,MASK NEBULIZER MISTY PEDIATRIC,38,31309
CSS,SMN1005,SHEATH STERILE F/THERMOMETER ORAL,1.06,14025
CSS,SMN1020,PROBE COVER F/THERMOMETER W.ALLYN #05031,2,99999
CSS,SMO10039,SCREW CANCELLOUS 6.5 MM F/T HIPO #30604031060,432.92,56642
CSS,SMO10088,SCREW MINI REVO PRELOADED LINVATEC #C6109-A,1966.02,56642
CSS,SMO10109,KNEE BRACE (SIZE XL),781.2,41065
CSS,SMO10110,KNEE BRACE (SIZE LARGE),813.75,41065
CSS,SMO10118,K-WIRE (SHORT) W/TROCAR POINT 1.2X150MM #40003070-1215,136.71,35685
CSS,SMO10121,K-WIRE (SHORT) W/TROCAR POINT 2.0MM*150MM #40003070-2015,136.71,35685
CSS,SMO10124,K-WIRE (LONG) W/TROCAR POINT 1.5MM*290MM#80109/40003070-1529,524.06,35685
CSS,SMO10125,K-WIRE (LONG) W/TROCAR POINT 1.8MM*290MM#80268/40003070-1829,113.93,35685
CSS,SMO10126,K-WIRE (LONG) W/TROCAR POINT 2.0MM*290MM #80336/40003070-2029,113.93,35685
CSS,SMO10130,THORPHY STAPLES 6.5MM # 400031150650,1025.33,35884
CSS,SMO10201,WIRE KRISCHNER 1.6X150MM LENGTH,113.93,35685
CSS,SMO10228,PLATE-T 8 HOLES 400021900008,930.93,61573
CSS,SMO10230,CERCLAGE WIRE 1.0 MM DIA X 10MM # 300030111019,2506.35,35260
CSS,SMO10231,CERCLAGE WIRE 1.2MM DIA X 10MM 300030111019,2506.35,35260
CSS,SMO10232,WIRE KRISCHNER 1.0MM DIA X 150MM 400030701015,123.16,35685
CSS,SMO10237,PLATES THIN NARROW DCP 4 HOLES HIPOKRAT # 400021710004,535.45,61573
CSS,SMO10245,WASHER FOR 2.7MM SCREW # 400023470003,524.06,61670
CSS,SMO10267,WIRE KRISCHNER 1.6MM DIA X 150MM,136.71,35685
CSS,SMO10293,PLATE FORK OSTEOTOMY 3 HOLES L 50MM,1255.5,58772
CSS,SMO10323,PLATE L-BUTTRESS (RIGHT) 4.5 MM 5 HOLES HIPOKRAT # 400022040005,1337.81,46268
CSS,SMO10328,PLATES THIN NARROW DCP 5 HOLES HIPOKRAT # 400021710005,830.03,61573
CSS,SMO10330,PLATES THIN NARROW DCP 9 HOLES HIPOKRAT # 30203051009,2309.42,61573
CSS,SMO10344,PLATES ONE THIRD TUBULAR 8 HOLES HIPOKRAT # 400021810008,2799.3,61573
CSS,SMO10361,SCREW MINI CORTICAL 3.5X14 MM HIPO # 400032180140,91.14,56642
CSS,SMO10367,T-PIECE 22MM M/22MM F/22MM 7.6MM PORT ARMSTRONG#1454,62,20395
CSS,SMO10427,PLATE VSP 2.5 SLOT F/SPINE SPH981.025 GPC#198.0,1171.8,46653
CSS,SMO10428,SCREW PEDICLE 6.25X50MM F/SPINE SPH982.625.050 G,1165.94,46651
CSS,SMO10515,RING HALF 200 MM # 500101200200,1953,46453
CSS,SMO10577,CONICAL WASHER COUPLE # 500 101100001,108.23,61670
CSS,SMO10657,NAIL HUMERAL 8X180MM # 32.11.007,1728.41,56644
CSS,SMO10714,SCREW FIXATION SIZE 15 # 180-656/15,773.39,56642
CSS,SMO10715,SCREW FIXATION SIZE 20 # 180-656/20,812.45,56642
CSS,SMO10716,SCREW FIXATION SIZE 25 # 180-656/25,1220.63,56642
CSS,SMO10717,CAGE LUMBER 12-10X11X23MM HIPOKRAT #300009990022,1578.02,38161
CSS,SMO10720,PROSTHESIS KNEE MEDIUM # 15-2020/52,7319.68,33665
CSS,SMO10723,SCREW FIXATION SIZE 30 # 180-656/30,874.94,56642
CSS,SMO10730,PLATE TUBULAR 1/3 7 HOLES # TEL 400021810007,569.63,61573
CSS,SMO10800,COMPONENT FEMORAL L2 LEFT-SMALL LINK # 318-103/02,11169.77,63995
CSS,SMO10886,ULTRACISION SHEARS CURVED 5MM REF # LCSC 5.,7225.69,44754
CSS,SMO10888,LINEAR CUTTER RELOADABLE 55MM ETHICON # TLC 55.,2398.94,59870
CSS,SMO10889,CUTTER LINER ETHICON # TCR 55.,1870,44805
CSS,SMO10913,K-WIRE 0.9 X 100 MM # 40003070-0910,455.7,35685
CSS,SMO10969,BALL HEAD PROSTHESIS 28MM H/N-1 46MM LINK#128-746,5696.25,33175
CSS,SMO10974,CUP ACETABULAR SIZE 44MM LNK #107-220/44,4075.67,43167
CSS,SMO10982,COMPONENT TIBIAL L2 LEFT-SMALL LINK#318-313/02,4272.19,32832
CSS,SMO10983,INSERT POLY ETHYLENE L2 LINK#318-442/14,4272.19,33692
CSS,SMO10987,STEM TIBIAL L:47MM TEM#400012530001/265.00270,1894.41,32832
CSS,SMO11014,BALL HEAD PROS. 28MM LINK #128-748,2815.58,33175
