Category,code,Service Description,Price as of 01/08/2024,Price as of 01/08/2025 and onward,LOS,Service type,LOS.1,Gross/Net,Discount % Yes/No,MCA Category Code,Service Category Description,Nphies Code,Nphies Description
DERMATOLOGY,9144024,BOTOX INJECTIONF FOR HYPERHYDROSIS,2100,2200,,Service,,Gross,yes,94.0,Portal Dermatology,90660-00-00,Administration of agent into skin and subcutaneous tissue
RADIOLOGY / INTERVENATIONAL,8122004,ULTRASOUND GUIDED BIOPSY,1575,1650.0000000000002,,Service,,Gross,yes,95.0,Portal Other Imaging Procedures,90908-00-11,"Ultrasound guidance for needle injection, aspiration or biopsy, unilateral"
,FMENTE6056,Video Hit Impulse Test,525,550,,,,Gross,yes,95.0,Portal Other Imaging Procedures,96064-00-00,Other vestibular function tests
,FMINT-0116,SUDOSCAN,341.25,357.50000000000006,,,,Gross,yes,95.0,Portal Other Imaging Procedures,96008-00-00,Neurological assessment
,FMXRAY1286,videofluoroscopic swallowing study (VFSS) Instrumental assessment,1050,1100,,,,Gross,yes,95.0,Portal Other Imaging Procedures,57939-00-00,Palatopharyngeal study with fluoroscopic screening
,FMXRAY1516,NM. PET SCAN Whole body,9975,10450,,,,Flate rate,no,95.0,Portal Other Imaging Procedures,61523-00-00,Whole body study with positron emission tomography [PET]
OBS/GYN ,1112054,ANC PACKAGE DEAL - FULL PAYMENT - NET,5250,5500,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,99999-99-99,Unlisted Procedure
OBS/GYN ,1112055,ANC PACKAGE DEAL - FIRST INSTALLMENT - NET,3281.25,3437.5000000000005,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,99999-99-99,Unlisted Procedure
OBS/GYN ,1112056,ANC PAKAGE  DEAL - SECOND INSTALLMENT- NET,1968.75,2062.5,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,99999-99-99,Unlisted Procedure
CONSULTATION,1112053,CONSULTANT OR SPECIALIST CALL BY NAME FOR DELIVERY REQUESTED BY THE PATIENT,1050,1100,,Service,,Gross,yes,11.0,Portal Professional Fees,83600-03-60,Telemedicine Assessment  for diagnosis  treatment  and counselling of a new or established patient by Consultant
OBS/GYN ,2192001,DELIVERY ROOM CHARGES,262.5,275,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,83630-00-00,Maternity Facilities for Normal  Delivery. All Incisive. Drugs and consumables  reported Separately.
OBS/GYN ,2192003,INDUCTION OF LABOR (IOL),1378.65,1444.3000000000002,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,90466-01-00,Surgical augmentation of labour
OBS/GYN ,2192004,SUTURING OF VAGINAL TEAR,183.75,192.50000000000003,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,90479-00-00,Suture of current obstetric laceration of vagina
OBS/GYN ,2192005,EPISIOTOMY,183.75,192.50000000000003,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,90472-00-00,Episiotomy
OBS/GYN ,2192006,ARTIFICIAL RUPTURE MEMBRANE ARM,183.75,192.50000000000003,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,90465-03-00,Surgical induction of labour by artificial rupture of membranes [ARM]
OBS/GYN ,2192007,CARDIOTOCOGRAPHY PER HOUR (FETAL HEART),341.25,357.50000000000006,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,16514-01-00,External fetal monitoring
OBS/GYN ,2192008,CARDIOTOCOGRAPHY MAXIMUM CHARGE (FETAL HEART),546,572,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,83700-00-00,Unlisted services yet to be defined.
OBS/GYN ,2192009,CAUTERIZATION OF CERVIX,262.5,275,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35608-00-00,Cautery of cervix
OBS/GYN ,2192010,INSERTION OF IUCD,708.75,742.5000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35503-00-00,Insertion of intrauterine device [IUD]
OBS/GYN ,2192011,REMOVAL OF IUCD,157.5,165,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35506-02-00,Removal of intrauterine device [IUD]
OBS/GYN ,2192012,INSERTION OF RING PESSARY - HODGE PESSARY,63,66,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,92107-00-00,Insertion of other vaginal pessary
OBS/GYN ,2192013,AMNIOSCOPY,288.75,302.5,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,90460-00-00,Amnioscopy
OBS/GYN ,2192014,COLPOSCOPY WITHOUT BIOPSY ,525,550,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35614-00-00,Colposcopy
OBS/GYN ,2192015,ANTI-D INJECTION ,367.5,385.00000000000006,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,92173-00-00,Passive immunisation with Rh(D) immunoglobulin
OBS/GYN ,2192016,COLPOSCOPY WITH BIOPSY ,892.5,935.0000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35614-00-00,Colposcopy
OBS/GYN ,2192017,DIAGNOSTIC HYSTROSCOPY,2887.5,3025.0000000000005,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35630-00-00,Diagnostic hysteroscopy
OBS/GYN ,2192018,DIAGNOSTIC HYSTROSCOPY WITH D & C,5460,5720.000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35630-00-00,Diagnostic hysteroscopy
OBS/GYN ,2192019,REMOVAL OF HEMOVAC,341.25,357.50000000000006,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,92202-00-00,"Removal of therapeutic device, not elsewhere classified"
OBS/GYN ,2192020,BREAST SUCTIONING,367.5,385.00000000000006,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,92203-00-00,Extraction of milk from lactating breast
OBS/GYN ,2192022,CRYO CAUTERIZATION OF CERVIX,577.5,605,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35608-00-00,Cautery of cervix
OBS/GYN ,2192023,NEONATAL SCREENING ,866.25,907.5000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,99999-99-99,Unlisted Procedure
OBS/GYN ,2192024,LARGE LOOP EXCISION OF TRANSFORMATION ZOON (LLETZ) ADDED TO THE MAIN CODE,2205,2310,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35647-00-00,Large loop excision of transformation zone [LLETZ]
OBS/GYN ,2192025,INSERTION OF CONTRACEPTIVE IMPLANT (IMPLANON),1260,1320,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,14203-00-00,Direct subdermal hormone implantation
OBS/GYN ,2192026,REMOVAL OF CONTRACEPTIVE IMPLANT (IMPLANON),630,660,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,30062-00-00,Removal of subdermal hormone implant
OBS/GYN ,2192027,PREMATURE RUPTURE OF MEMBRANES TEST (ROM PLUS),420,440.00000000000006,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,73400-00-40,In vivo unlisted laboratory services
OBS/GYN ,2192028,PRETERM LABOR TEST (PARTO SURE),420,440.00000000000006,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,73400-05-10,Unlisted reproductive medicine laboratory procedure
OBS/GYN ,2192029,OUTPATIENT HYSTEROSCOPY AND POLYPECTOMY,8400,8800,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35633-01-00,Polypectomy of uterus via hysteroscopy
OBS/GYN ,2192030,OUTPATIENT DIAGNOSTIC HYSTEROSCOPY AND ENDOMETRIAL BIOPSY,7560,7920.000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35630-00-00,Diagnostic hysteroscopy
OBS/GYN ,2192031,OUTPATIENT DIAGNOSTIC HYSTEROSCOPY,6300,6600.000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35630-00-00,Diagnostic hysteroscopy
OBS/GYN ,3192001,RETROGRADE EJACULATION,945,990.0000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,99999-99-99,Unlisted Procedure
OBS/GYN ,3192002,INTRA UTERINE INSEMINATION (IUI),2100,2200,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,73400-02-70,Fertilizing of eggs
OBS/GYN ,3192003,SALINE INSTILLATION /HYCOSY/ PROCEDURE,682.5,715.0000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,96209-19-00,"Loading of drug delivery device, other and unspecified pharmacological agent"
OBS/GYN ,3192004,CYST ASPIRATION,1312.5,1375,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,99999-99-99,Unlisted Procedure
OBS/GYN ,3192005,FREEZING TESTICULAR TISSUE,2100,2200,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,73400-04-20,"Cryopreservation of testicular tissue, reproductive tissue"
OBS/GYN ,3192006,PRE IMPLANTATION GENETIC SCREENING (PGS) PER EMBRYO,1365,1430.0000000000002,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,13206-00-00,Assisted reproductive technologies to induce oocyte growth and development
OBS/GYN ,3192007,SAMPLE PREPARATION FOR IUI,840,880.0000000000001,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,13206-00-00,Assisted reproductive technologies to induce oocyte growth and development
OBS/GYN ,3192008,SPERM PREPARATION,525,550,,Service,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,13221-00-00,Preparation of semen for artificial insemination
,FMOBG-0412,ENDOMETRIAL SAMPLING,525,550,,,,Gross,yes,96.0,Portal OBSTETRICS/GYNAECOLOGY,35630-00-00,Diagnostic hysteroscopy
RADIOLOGY,8121001,ABDOMEN X-RAY 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,58900-00-90,Radiography of abdomen
RADIOLOGY,8121002,ABDOMEN X-RAY 2 VIEW,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58900-00-90,Radiography of abdomen
RADIOLOGY,8121003,X-RAY ANKLE - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-03-11,"Radiography of ankle, 1 or 2 views, unilateral"
RADIOLOGY,8121004,X-RAY ANKLE -3 TO 4 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-03-21,"Radiography of ankle, 3 or more views, unilateral"
RADIOLOGY,8121005,X-RAY BARIUM ENEMA - 7 VIEWS,735,770.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,58921-00-00,Other opaque enema
RADIOLOGY,8121006,X-RAY BARIUM ENEMA DOUBLE CONTRAST,787.5,825.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,58921-00-00,Other opaque enema
RADIOLOGY,8121007,X-RAY BARIUM MEAL /FOLLOW THROUGH  - 6 VIEWS,787.5,825.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,58912-00-00,"Opaque meal of oesophagus, stomach and duodenum and follow through to colon"
RADIOLOGY,8121008,X-RAY BARIUM MEAL/UPPER G.I.SERIES - 6 VIEWS,525,550,,Service,,Gross,yes,98.0,Portal X-Ray,58909-00-00,"Opaque meal of pharynx, oesophagus, stomach or duodenum"
RADIOLOGY,8121009,X-RAY BILATERAL LOWER EXTERIMETIES ,724.5,759.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,57518-02-02,"Radiography of leg, bilateral"
RADIOLOGY,8121010,X-RAY BILATERAL UPPER EXTERIMETIES ,724.5,759.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,57506-00-02,"Radiography of humerus, bilateral"
RADIOLOGY,8121011,X-RAY BONE AGE (CHILDREN),141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,58306-00-00,Radiography of whole skeleton
RADIOLOGY,8121012,X-RAY BOTH KNEES,273,286,,Service,,Gross,yes,98.0,Portal X-Ray,57518-01-12,"Radiography of knee, 1 or 2 views, bilateral"
RADIOLOGY,8121013,X-RAY BOTH KNEES STANDING,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-01-12,"Radiography of knee, 1 or 2 views, bilateral"
RADIOLOGY,8121014,X-RAY CERVICAL SPINE - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58100-00-00,Radiography of cervical spine
RADIOLOGY,8121015,X-RAY CERVICAL SPINE - 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,58100-00-00,Radiography of cervical spine
RADIOLOGY,8121016,X-RAY CHEST - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,58500-00-10,"Radiography of chest, 1 view"
RADIOLOGY,8121017,X-RAY CHEST - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58500-00-20,"Radiography of chest, 2 views"
RADIOLOGY,8121018,X-RAY CHEST - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58500-00-30,"Radiography of chest, 3 views"
RADIOLOGY,8121019,X-RAY CLAVICLE - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57706-00-01,"Radiography of clavicle, unilateral"
RADIOLOGY,8121020,CYSTOGRAM,367.5,385.00000000000006,,Service,,Gross,yes,98.0,Portal X-Ray,60503-00-00,Fluoroscopy
RADIOLOGY,8121021,DACRYOCYSTOGRAPHY,750.75,786.5000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,59703-00-00,Dacryocystography
RADIOLOGY,8121022,X-RAY DORSAL SPINE/THORACIC SPINE - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58103-00-00,Radiography of thoracic spine
RADIOLOGY,8121023,X-RAY DORSAL SPINE/THORACIC SPINE 4 VIEWS,273,286,,Service,,Gross,yes,98.0,Portal X-Ray,58103-00-00,Radiography of thoracic spine
RADIOLOGY,8121024,X-RAY ELBOW - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-01-21,"Radiography of elbow, 3 or more views, unilateral"
RADIOLOGY,8121025,X-RAY ELBOW - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-03-21,"Radiography of wrist, 3 or more views, unilateral"
RADIOLOGY,8121026,X-RAY FEMUR/THIGH - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-00-11,"Radiography of femur, 1 or 2 views, unilateral"
RADIOLOGY,8121027,X-RAY FEMUR/THIGH - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-00-21,"Radiography of femur, 2 or more views, unilateral"
RADIOLOGY,8121028,X-RAY FINGER/THUMB - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-04-21,"Radiography of hand, 3 or more views, unilateral"
RADIOLOGY,8121029,FISTULOGRAM,624.75,654.5,,Service,,Gross,yes,98.0,Portal X-Ray,59739-03-00,Other sinography
RADIOLOGY,8121030,FLOUROSCOPY SCREENING ,68.25,71.5,,Service,,Gross,yes,98.0,Portal X-Ray,60503-00-00,Fluoroscopy
RADIOLOGY,8121031,FLUOROSCOPY IN O.R (C-ARM),446.25,467.50000000000006,,Service,,Gross,yes,98.0,Portal X-Ray,60503-00-00,Fluoroscopy
RADIOLOGY,8121032,X-RAY FOOT - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-04-11,"Radiography of foot, 1 or 2 views, unilateral"
RADIOLOGY,8121033,X-RAY FOOT - 3 TO 4 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-04-21,"Radiography of foot, 3 or more views, unilateral"
RADIOLOGY,8121034,X-RAY FOREARM (ULNA/RADIUS) 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57506-02-01,"Radiography of forearm, unilateral"
RADIOLOGY,8121035,X-RAY FOREARM (ULNA/RADIUS) 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-02-01,"Radiography of forearm, unilateral"
RADIOLOGY,8121036,X-RAY GASTRIC BANDING ADJUSTMENT,840,880.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,58900-00-90,Radiography of abdomen
RADIOLOGY,8121037,X-RAY HAND - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-04-21,"Radiography of hand, 3 or more views, unilateral"
RADIOLOGY,8121038,X-RAY HAND - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-04-21,"Radiography of hand, 3 or more views, unilateral"
RADIOLOGY,8121039,X-RAY HAND - 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,57506-04-21,"Radiography of hand, 3 or more views, unilateral"
RADIOLOGY,8121040,X-RAY HEEL (CALCANEUM) - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57518-04-11,"Radiography of foot, 1 or 2 views, unilateral"
RADIOLOGY,8121041,X-RAY HEEL (CALCANEUM) - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-04-11,"Radiography of foot, 1 or 2 views, unilateral"
RADIOLOGY,8121042,X-RAY HIP - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57712-00-11,"Radiography of hip joint, 1 view, unilateral"
RADIOLOGY,8121043,X-RAY HIP - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57712-00-21,"Radiography of hip joint, 2-3 views, unilateral"
RADIOLOGY,8121044,X-RAY HIP - 3 TO 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,57712-00-31,"Radiography of hip joint, 4 or more views, unilateral"
RADIOLOGY,8121045,X-RAY HUMERUS UPPER ARM - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-00-01,"Radiography of humerus, unilateral"
RADIOLOGY,8121046,X-RAY HUMERUS UPPER ARM - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57506-00-01,"Radiography of humerus, unilateral"
RADIOLOGY,8121047,HYSTEROSALPHINGOGRAPHY,624.75,654.5,,Service,,Gross,yes,98.0,Portal X-Ray,59712-00-00,Hysterosalpingography
RADIOLOGY,8121048,HYSTEROSALPHINGOGRAPHY UNDER ANAESTHESIA,1517.25,1589.5000000000002,,Service,,Gross,yes,98.0,Portal X-Ray,59712-00-00,Hysterosalpingography
RADIOLOGY,8121049,I.V.P. (INTRAVENOUS PYELOGRAM) - 7 VIEWS,624.75,654.5,,Service,,Gross,yes,98.0,Portal X-Ray,58706-00-00,Intravenous pyelography
RADIOLOGY,8121050,INTRA-OPERATIVE CHOLOANGIOGRAM (I.O.C),525,550,,Service,,Gross,yes,98.0,Portal X-Ray,30439-00-00,Intraoperative cholangiography
RADIOLOGY,8121051,X-RAY KNEE - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-01-11,"Radiography of knee, 1 or 2 views, unilateral"
RADIOLOGY,8121052,X-RAY KNEE - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-01-21,"Radiography of knee, 3 views, unilateral"
RADIOLOGY,8121053,X-RAY KUB/ABDOMEN - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,58900-00-90,Radiography of abdomen
RADIOLOGY,8121054,X-RAY KUB/ABDOMEN - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58900-00-90,Radiography of abdomen
RADIOLOGY,8121055,X-RAY LEG - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-02-01,"Radiography of leg, unilateral"
RADIOLOGY,8121056,X-RAY LEG - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57518-02-01,"Radiography of leg, unilateral"
RADIOLOGY,8121057,X-RAY LUMBAR/LUMBO SACRAL SPINE - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,58106-00-00,Radiography of lumbosacral spine
RADIOLOGY,8121058,X-RAY LUMBAR/LUMBO SACRAL SPINE - 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,58106-00-00,Radiography of lumbosacral spine
RADIOLOGY,8121059,MAMMARY DUCTOGRAM / GALACTOGRAM ,945,990.0000000000001,,Service,,Gross,yes,98.0,Portal X-Ray,59306-00-00,"Mammary ductography of breast, unilateral"
RADIOLOGY,8121060,MAMMOGRAPHY (1 BREAST),525,550,,Service,,Gross,yes,98.0,Portal X-Ray,59303-00-00,"Radiography of breast, unilateral"
RADIOLOGY,8121061,MAMMOGRAPHY (2 BREASTS),624.75,654.5,,Service,,Gross,yes,98.0,Portal X-Ray,59300-00-00,"Radiography of breast, bilateral"
RADIOLOGY,8121062,X-RAY MANDIBLE/JAW - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57915-00-00,Radiography of mandible
RADIOLOGY,8121063,X-RAY MANDIBLE/JAW - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57915-00-00,Radiography of mandible
RADIOLOGY,8121064,X-RAY MANDIBLE/JAW - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57915-00-00,Radiography of mandible
RADIOLOGY,8121065,X-RAY MASTOIDS - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57906-00-01,"Radiography of mastoid bone, unilateral"
RADIOLOGY,8121066,X-RAY MASTOIDS - 3 VIEWS,210,220.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57906-00-01,"Radiography of mastoid bone, unilateral"
RADIOLOGY,8121067,X-RAY MASTOIDS - 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,57906-00-01,"Radiography of mastoid bone, unilateral"
RADIOLOGY,8121068,MCU (ALONG WITH IVP),262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,58706-00-00,Intravenous pyelography
RADIOLOGY,8121069,MCU (MICURATUG URETHROGRAM),446.25,467.50000000000006,,Service,,Gross,yes,98.0,Portal X-Ray,58721-00-00,Retrograde micturating cystourethrography
RADIOLOGY,8121070,X-RAY NASAL BONES/SINUSES - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57903-00-00,Radiography of paranasal sinus
RADIOLOGY,8121071,X-RAY NASAL BONES/SINUSES - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57903-00-00,Radiography of paranasal sinus
RADIOLOGY,8121072,X-RAY NASAL BONES/SINUSES - 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,57903-00-00,Radiography of paranasal sinus
RADIOLOGY,8121073,X-RAY NECK - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57945-00-00,Radiography of larynx
RADIOLOGY,8121074,X-RAY NECK - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57945-00-00,Radiography of larynx
RADIOLOGY,8121075,X-RAY OESOPHAGUS (BARIUM SWALLOW),446.25,467.50000000000006,,Service,,Gross,yes,98.0,Portal X-Ray,58909-00-00,"Opaque meal of pharynx, oesophagus, stomach or duodenum"
RADIOLOGY,8121076,X-RAY ORBIT - 2 VIEWS,178.5,187.00000000000003,,Service,,Gross,yes,98.0,Portal X-Ray,57912-00-00,Radiography of other facial bone
RADIOLOGY,8121077,X-RAY ORBIT - 4 VIEWS,262.5,275,,Service,,Gross,yes,98.0,Portal X-Ray,57912-00-00,Radiography of other facial bone
RADIOLOGY,8121078,X-RAY PATTELA - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57518-01-11,"Radiography of knee, 1 or 2 views, unilateral"
RADIOLOGY,8121079,X-RAY PELVIS - 1 VIEW,141.75,148.5,,Service,,Gross,yes,98.0,Portal X-Ray,57715-00-00,Radiography of pelvis
