Service Code,Service Description,Service Category Description,Nphies Code,Nphies Description,Service Price Up to 2024,Service Price as of 2025,Service Discount,Service Category Code,additional date
9031158,RADIOFREQUENCY ABLATION,Portal Package Deals,39109-00-00,Trigeminal gangliotomy by radiofrequency,19712.0,20697.600000000002,10.0,88.0,
7013098,RADIOFREQUENCY- COCCYGEAL NERVES FOR COCCYDYNIA,Portal Package Deals,39323-00-00,Other percutaneous neurotomy by radiofrequency,10000.0,10500.0,10.0,88.0,
8128025,RADIONUCLIDE PHLEBOGRAPHY,Portal X-Ray,61465-00-00,Nuclear medicine venography,3207.0,3367.3500000000004,20.0,98.0,
FMONC-0021,RADIOTHERAPY ONE SESSION,Portal Medical Procedures,15000-00-00,"Radiation treatment, superficial, 1 field",1000.0,1050.0,20.0,85.0,
7121530,RAST,Portal Laboratory,73100-10-30,"Allergen specific IgE; Quantitative or semiQuantitative, recombinant or purified component, each",425.0,446.25,20.0,31.0,
7121531,RCC,Portal Laboratory,73150-00-30,Urinalysis dipstick w/ scopy,575.0,603.75,20.0,31.0,
8128020,READIONUCLIDE MICTURATING,Portal X-Ray,61397-00-00,Nuclear medicine cystoureterography,1332.0,1398.6000000000001,20.0,98.0,
6128080,REBASING (UPPER OR LOWER),Portal Dental,97721-00-00,"Provision of partial maxillary denture, resin base",798.0,837.9000000000001,20.0,51.0,
6121017,RECEMEMNTATION OF SPACE MAINTAINERS,Portal Dental,97574-01-00,Cementation of metal band to tooth,178.5,187.425,20.0,51.0,
6124029,RECEMENTATION OF BRIDGE,Portal Dental,97652-00-00,"Recementing bridge or splint, per abutment",262.5,275.625,20.0,51.0,
6128081,RECEMENTATION OF CROWN (PER CROWN),Portal Dental,97651-00-00,Recementing crown or veneer,178.5,187.425,20.0,51.0,
6124028,RECEMENTATION OF INLAYS (PER INLAY),Portal Dental,97651-00-00,Recementing crown or veneer,178.5,187.425,20.0,51.0,
5011009,RECIRCUMCISION (U.G.A.),Portal Package Deals,30653-00-00,Male circumcision,2805.0,2945.25,10.0,88.0,
5011010,RECIRCUMCISION (U.L.A.),Portal Package Deals,30653-00-00,Male circumcision,2040.0,2142.0,10.0,88.0,
6011017,RECONSTRUCTION OF AMPUTATED FINGER W/O GRAFTING,Portal Package Deals,50396-01-01,"Amputation of phalanx of hand with ligament or joint reconstruction, unilateral",5018.0,5268.900000000001,10.0,88.0,
8013014,RECONSTRUCTION OF LACRIMAL DUCTS WITH TUBE,Portal Package Deals,42599-01-00,"Closed procedure for establishment of patency lacrimal canalicular system, both eyes",7828.0,8219.4,10.0,88.0,
8012027,RECONSTRUCTION OF LID LACERATION,Portal Package Deals,30052-01-01,"Repair of wound of eyelid, unilateral",7500.0,7875.0,10.0,88.0,
8011014,RECONSTRUCTION OF ORBITAL BASE FRACTURE,Portal Package Deals,45590-00-01,"Reconstruction of orbital cavity, unilateral",14645.0,15377.25,10.0,88.0,
2015050,RECTAL MUCOSECTOMY FOR RECTAL PROLAPSE,Portal Package Deals,32111-00-00,Excision of rectal mucosa for rectal prolapse,13200.0,13860.0,10.0,88.0,
2013008,RECTAL PROLAPSE / COMPLETE ,Portal Package Deals,90313-00-00,Other repair of rectum,13004.0,13654.2,10.0,88.0,
6023018,RECTUS FEMORIS TRANSFER,Portal Package Deals,50357-00-00,Transfer of rectus femoris hamstring tendon,9557.0,10034.85,10.0,88.0,
2013023,RECURRENT HERNIA,Portal Package Deals,99999-99-99,Unlisted Procedure,11220.0,11781.0,10.0,88.0,
3014032,RECURRENT MYOMECTOMY   ,Portal Package Deals,35649-03-00,Myomectomy of uterus,14519.0,15244.95,10.0,88.0,
3014033,RECURRENT OVARIAN TUMOUR   ,Portal Package Deals,35713-05-02,"Wedge resection of ovary, bilateral",14519.0,15244.95,10.0,88.0,
6014045,RECURRENT SHOULDER DISLOCATION,Portal Package Deals,48930-00-01,"Stabilisation of shoulder, unilateral",20273.0,21286.65,10.0,88.0,
5013035,RECURRENT URETERAL STRICTURE,Portal Package Deals,36803-01-00,Endoscopic dilation of ureter,14645.0,15377.25,10.0,88.0,
9031159,RECURRENT VARICOCELE LONG COILS EMBOLIZATION BILATERAL,Portal Package Deals,35321-10-00,Transcatheter embolisation of other blood vessels,14338.0,15054.900000000001,10.0,88.0,
9031160,RECURRENT VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,Portal Package Deals,30635-00-01,"Repair of varicocele, unilateral",13095.0,13749.75,10.0,88.0,
6113038,REDIVAC DRAIN,Portal Medical Procedures,83700-00-00,Unlisted services yet to be defined.,185.0,194.25,20.0,85.0,
7124011,REDUCING SUBSTANCE  STOOL,Portal Laboratory,73050-33-90,"Sugar analysis in body fluids  (mono-, di-, and oligosaccharides); single Qualitative, each specimen",65.0,68.25,20.0,31.0,
6014046,REDUCTION  FRACTURE  FEMUR  OPEN W/INTERNAL FIXATION,Portal Package Deals,47528-01-01,"Open reduction of fracture of femur with internal fixation, unilateral",21250.0,22312.5,10.0,88.0,
6031008,REDUCTION OF BILATERAL FRACTURED MANDIBLE (IMF) - OR,Portal Package Deals,47789-00-02,"Open reduction of fracture of mandible with internal fixation, bilateral",6818.0,7158.900000000001,10.0,88.0,
6031009,REDUCTION OF BILATERAL FRACTURED MANDIBLE (PLATING / IMF ) - OR,Portal Package Deals,47789-00-02,"Open reduction of fracture of mandible with internal fixation, bilateral",16160.0,16968.0,10.0,88.0,
7013063,REDUCTION OF CERVICAL FACET DISLOCATION WITH TRACTION DEVICE  - W/OUT IMPLANT,Portal Package Deals,47699-00-00,Open reduction of fracture/dislocation of spine,15000.0,15750.0,10.0,88.0,
6031010,REDUCTION OF COMPLICATED MIDDLE/UPPER FACE FRACTURE,Portal Package Deals,90530-02-00,"Closed reduction of fracture of facial bone, not elsewhere classified",26260.0,27573.0,10.0,88.0,
6031011,REDUCTION OF FRACTURED ZYGOMATIC ARCH,Portal Package Deals,47762-01-01,"Closed reduction of fracture of zygomatic bone with fixation, unilateral",6818.0,7158.900000000001,10.0,88.0,
6031012,REDUCTION OF SIMPLE / MIDDLE FACE FRACTURES WITH PLATING,Portal Package Deals,90530-02-00,"Closed reduction of fracture of facial bone, not elsewhere classified",14645.0,15377.25,10.0,88.0,
6122031,REDUCTION OF SIMPLE ALVEOLAR FRACTURE - OR,Portal Dental,90530-02-00,"Closed reduction of fracture of facial bone, not elsewhere classified",2730.0,2866.5,20.0,51.0,
6031013,REDUCTION OF UNILATERAL FRACTURED MANDIBLE (IMF) - OR,Portal Package Deals,47789-00-01,"Open reduction of fracture of mandible with internal fixation, unilateral",5151.0,5408.55,10.0,88.0,
6031014,REDUCTION OF UNILTERAL FRACTURED MANDIBLE (PLATING / IMF) - OR,Portal Package Deals,47789-00-01,"Open reduction of fracture of mandible with internal fixation, unilateral",13130.0,13786.5,10.0,88.0,
4051036,RE-ENTRY OPERATION  AORTA,Portal Package Deals,99999-99-99,Unlisted Procedure,42420.0,44541.0,10.0,88.0,
7013078,RE-EXPLORATION & ADJUST. OF SPINAL FIXATION FOR SCOLIOSIS/KYPHOSIS-W/OUT IMPLANT,Portal Package Deals,50616-00-00,Revision of spinal procedure with adjustment of spinal fixation,190000.0,199500.0,10.0,88.0,
7012053,RE-FENESTRATION AND MICRODISCECTOMY,Portal Package Deals,40300-00-00,"Discectomy, 1 level",27200.0,28560.0,10.0,88.0,
7012054,REFILL OF INTRATHECAL PUMP (EXCLUDING THE MEDICATION),Portal Package Deals,96198-19-00,"Intrathecal administration of pharmacological agent, other and unspecified pharmacological agent",8800.0,9240.0,10.0,88.0,
6128082,REFIXING TOOTH IN DENTURE OR HAIRLINE CRACKS,Portal Dental,97765-00-00,"Replacement or addition of a new tooth on denture, per tooth",73.5,77.175,20.0,51.0,
8015043,REFRACTIVE LENS EXCHANGE  ,Portal Package Deals,42707-00-02,"Replacement of intraocular lens, bilateral",8800.0,9240.0,10.0,88.0,
8112093,REFRACTIVE SURGERY ASSESSMENT,Portal Medical Procedures,90064-01-01,"Refractive keratoplasty, unilateral",300.0,315.0,20.0,85.0,
2172038,REGID SIGMAIDOSCOPY,Portal Medical Procedures,32075-00-00,Rigid sigmoidoscopy,675.0,708.75,20.0,85.0,
6122032,REIMPLANTATION OF MULTI-ROOTED TOOTH,Portal Dental,97387-00-00,Replantation and splinting of tooth,1785.0,1874.25,20.0,51.0,
6122033,REIMPLANTATION OF SINGLE ROOTED TOOTH,Portal Dental,97387-00-00,Replantation and splinting of tooth,1155.0,1212.75,20.0,51.0,
6124014,REINFORCED COMPOSITE FILLING/BUILD-UP,Portal Dental,97521-01-00,"Adhesive restoration of anterior tooth, 1 surface, direct",357.0,374.85,20.0,51.0,
7012055,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS –  MORE THAN TWO LEVELS,Portal Package Deals,90024-01-00,"Decompression of lumbar spinal canal, >= 2 levels",34200.0,35910.0,10.0,88.0,
7012056,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – ONE LEVEL,Portal Package Deals,90024-00-00,"Decompression of lumbar spinal canal, 1 level",30600.0,32130.0,10.0,88.0,
7012057,RE-LAMINECTOMY FOR LUMBAR CANAL STENOSIS – TWO LEVELS,Portal Package Deals,90024-01-00,"Decompression of lumbar spinal canal, >= 2 levels",31500.0,33075.0,10.0,88.0,
2162033,RELAXATION THERAPY,Portal Medical Procedures,96101-00-00,Cognitive and/or behavioural therapy [CBT],325.0,341.25,20.0,85.0,
8112094,RELAXING CORNEAL INCISIONS / BILATERAL ,Portal Medical Procedures,42672-00-02,"Incision of cornea, bilateral",1100.0,1155.0,20.0,85.0,
8112095,RELAXING CORNEAL INCISIONS / UNILATERAL ,Portal Medical Procedures,42672-00-01,"Incision of cornea, unilateral",750.0,787.5,20.0,85.0,
5013036,RELEASE OF CHORDEE,Portal Package Deals,37417-00-00,Correction of chordee of penis,10560.0,11088.0,10.0,88.0,
6023019,RELEASE OF CONGENITAL CONSTRUCTION BAND,Portal Package Deals,45515-01-00,Release of contracture of skin and subcutaneous tissue,9557.0,10034.85,10.0,88.0,
7013018,RELEASE OF CUBITAL TUNNEL SYNDROME,Portal Package Deals,39330-00-00,"Open neurolysis of peripheral nerve, not elsewhere classified",17468.0,18341.4,10.0,88.0,
6022004,RELEASE OF SIMPLE SYNDACTYLY ,Portal Package Deals,90673-00-00,Correction of syndactyly,5625.0,5906.25,10.0,88.0,
6122034,RELEASE OF TOUNGE TIE,Portal Dental,30278-00-00,Lingual fraenectomy,1785.0,1874.25,20.0,51.0,
7013019,RELEASE OF ULNAR NERVE ENTRAPMENT AT WRIST,Portal Package Deals,39330-00-00,"Open neurolysis of peripheral nerve, not elsewhere classified",14660.0,15393.0,10.0,88.0,
6128083,RELINING UPPER OR LOWER DENTURE,Portal Dental,97743-00-10,"Direct relining of removable complete denture, per jaw (in clinic)",708.75,744.1875,20.0,51.0,
6128084,REMOVABLE BRIDGES,Portal Dental,97655-00-00,Removal of crown,2100.0,2205.0,20.0,51.0,
6128085,REMOVABLE OCCLUSAL APPLIANCE,Portal Dental,97732-00-00,"Provision of occlusal rest to partial denture, per rest",3150.0,3307.5,20.0,51.0,
6127018,REMOVABLE RETAINER HAWELY APPLIANCE,Portal Dental,97821-00-00,"Provision of active removable appliance, maxillary arch",682.5,716.625,20.0,51.0,
7011062,REMOVAL   OF PERIPHERAL NERVE STIMULATOR (PNS) – EXTENSION ELECTRODES,Portal Package Deals,39136-02-00,Removal of other peripheral nerve electrodes,17600.0,18480.0,10.0,88.0,
4041065,REMOVAL  ARTERIOVSENOUS SHUNT FOR RENAL DIALYSIS,Portal Package Deals,34506-00-00,Removal of external arteriovenous shunt,7575.0,7953.75,10.0,88.0,
7011061,REMOVAL  OF PERIPHERAL NERVE STIMULATOR (PNS) – ELECTRODES,Portal Package Deals,39136-02-00,Removal of other peripheral nerve electrodes,17600.0,18480.0,10.0,88.0,
7011064,REMOVAL  OF SPINAL CORD STIMULATOR (SCS) EXTENSION ELECTRODES,Portal Package Deals,39136-01-00,Removal of epidural electrodes,21250.0,22312.5,10.0,88.0,
8112096,REMOVAL / EXCISION OF CHALZION UNDER LA (MULTIPLE),Portal Medical Procedures,42575-00-01,"Excision of cyst of tarsal plate, unilateral",800.0,840.0,20.0,85.0,
8112097,REMOVAL / EXCISION OF CHALZION UNDER LA (SINGLE),Portal Medical Procedures,42575-00-01,"Excision of cyst of tarsal plate, unilateral",600.0,630.0,20.0,85.0,
6127019,REMOVAL APPLIANCE FOR EACH JAW,Portal Dental,97821-00-00,"Provision of active removable appliance, maxillary arch",1522.5,1598.625,20.0,51.0,
7011055,REMOVAL DBS – EXTENSION ELECTRODES,Portal Package Deals,40712-01-00,Removal of intracranial electrode via craniotomy,25500.0,26775.0,10.0,88.0,
7011056,REMOVAL DBS ELECTRODES,Portal Package Deals,40712-01-00,Removal of intracranial electrode via craniotomy,25500.0,26775.0,10.0,88.0,
6014047,REMOVAL F.B DEEP OR IN CRITICAL AREA (AROUND VESSEL OR JOINT  NERVES) ,Portal Package Deals,35360-00-00,Percutaneous removal of intravascular foreign body,13310.0,13975.5,10.0,88.0,
6013033,REMOVAL INTRA-MEDULLARY NAIL OR INTERLOCKING NAIL,Portal Package Deals,47930-00-01,"Removal of plate, rod or nail, not elsewhere classified, unilateral",8233.0,8644.65,10.0,88.0,
6011018,REMOVAL K-WIRES WITHOUT INCISION UNDER G.A.,Portal Package Deals,47927-00-01,"Removal of pin, screw or wire, not elsewhere classified, unilateral",3255.0,3417.75,10.0,88.0,
7012058,REMOVAL NEURO-STIMULATOR,Portal Package Deals,39135-00-00,Removal of subcutaneously implanted neurostimulator,25500.0,26775.0,10.0,88.0,
7011058,REMOVAL OF  MOTOR CORTEX STIMULATION (MCS) EXTENSION ELECTRODES,Portal Package Deals,40712-01-00,Removal of intracranial electrode via craniotomy,25500.0,26775.0,10.0,88.0,
3171030,REMOVAL OF ARTERIAL LINE,Portal Medical Procedures,34530-01-00,Removal of arterial catheter,50.0,52.5,20.0,85.0,
6128086,REMOVAL OF BROKEN FILES FROM ROOT CANALS,Portal Dental,97451-00-00,"Removal of root filling, per canal",210.0,220.5,20.0,51.0,
3171029,REMOVAL OF CENTRAL LINE,Portal Medical Procedures,34530-04-00,Removal of venous catheter,85.0,89.25,20.0,85.0,
3171028,REMOVAL OF CHEST DRAIN,Portal Medical Procedures,92049-00-00,Removal of thoracotomy tube or pleural cavity drain,85.0,89.25,20.0,85.0,
3011011,REMOVAL OF CIRCLAGE,Portal Package Deals,16512-00-00,Removal of cervical suture,1530.0,1606.5,10.0,88.0,
2192026,REMOVAL OF CONTRACEPTIVE IMPLANT (IMPLANON),Portal OBSTETRICS/GYNAECOLOGY,30062-00-00,Removal of subdermal hormone implant,600.0,630.0,20.0,96.0,
8112098,REMOVAL OF CORNEAL SUTURES (SURGERY DONE OUTSIDE),Portal Medical Procedures,92200-00-00,"Removal of sutures, not elsewhere classified",450.0,472.5,20.0,85.0,
8014032,REMOVAL OF DEEP CORNEAL F.B.,Portal Package Deals,42644-04-01,"Removal of embedded foreign body from cornea, unilateral",6313.0,6628.650000000001,10.0,88.0,
FMOPT-4208,Removal of dropped I.O.L,Portal Package Deals,42704-00-01,"Removal of intraocular lens, unilateral",9500.0,9975.0,10.0,88.0,
FMOPT-4209,Removal of dropped nucleus,Portal Package Deals,42812-00-01,"Removal of surgically implanted material from posterior segment of eye, unilateral",8000.0,8400.0,10.0,88.0,
3012006,REMOVAL OF ENDOMETRIAL FIBROID / HYSTROSCOPIC ,Portal Package Deals,35623-00-00,Myomectomy of uterus via hysteroscopy,13130.0,13786.5,10.0,88.0,
3182028,REMOVAL OF EPIDERMAL CYST,Portal Dermatology,31205-00-20,"Excision of lesion of skin and subcutaneous tissue of other site, medium",600.0,630.0,20.0,94.0,
8018016,REMOVAL OF EPIRETINAL MEMBRANCE (ERM REMOVAL),Portal Package Deals,42725-00-01,"Removal of vitreous, pars plana approach, unilateral",16160.0,16968.0,10.0,88.0,
FMOPT-4163,REMOVAL OF EPIRETINAL MEMBRANCE (ERM REMOVAL),Portal Package Deals,42719-01-01,"Removal of vitreous, limbal approach, unilateral",5000.0,5250.0,10.0,88.0,
6012012,REMOVAL OF F.B. SUPERFICIAL,Portal Package Deals,92201-00-00,"Removal of foreign body without incision, not elsewhere classified",7268.0,7631.400000000001,10.0,88.0,
8112099,REMOVAL OF FOREIGN BODY (CORNEA OR CONG.),Portal Medical Procedures,30061-02-01,"Removal of superficial foreign body from cornea, unilateral",175.0,183.75,20.0,85.0,
8014033,REMOVAL OF FOREIGN BODY (G.A.),Portal Package Deals,92201-00-00,"Removal of foreign body without incision, not elsewhere classified",2805.0,2945.25,10.0,88.0,
2012032,REMOVAL OF FOREIGN BODY (U.G.A.),Portal Package Deals,92201-00-00,"Removal of foreign body without incision, not elsewhere classified",4798.0,5037.900000000001,10.0,88.0,
3112095,REMOVAL OF FOREIGN BODY DEEP W/SCREEN,Portal Hospital Services,30068-00-01,"Removal of foreign body in soft tissue, not elsewhere classified, unilateral",350.0,367.5,20.0,62.0,
3112094,REMOVAL OF FOREIGN BODY SUPERFICIAL,Portal Hospital Services,92210-00-00,Nitric oxide therapy,170.0,178.5,20.0,62.0,
2192019,REMOVAL OF HEMOVAC,Portal OBSTETRICS/GYNAECOLOGY,92202-00-00,"Removal of therapeutic device, not elsewhere classified",325.0,341.25,20.0,96.0,
8016006,REMOVAL OF I.O.L. (IMPLANTED INSIDE),Portal Package Deals,42704-00-01,"Removal of intraocular lens, unilateral",5303.0,5568.150000000001,10.0,88.0,
8016007,REMOVAL OF I.O.L. (IMPLANTED OUTSIDE),Portal Package Deals,42704-00-01,"Removal of intraocular lens, unilateral",9949.0,10446.45,10.0,88.0,
6012013,REMOVAL OF IMPLANTS/BIG BONES,Portal Package Deals,47930-00-01,"Removal of plate, rod or nail, not elsewhere classified, unilateral",8951.0,9398.550000000001,10.0,88.0,
FMOPT-4210,Removal of intraocular Foreign Body,Portal Package Deals,42569-00-01,"Removal of intraocular foreign body from posterior segment, unilateral",7150.0,7507.5,10.0,88.0,
2192011,REMOVAL OF IUCD,Portal OBSTETRICS/GYNAECOLOGY,35506-02-00,Removal of intrauterine device [IUD],150.0,157.5,20.0,96.0,
3011012,REMOVAL OF IUCD (U.G.A.),Portal Package Deals,35506-02-00,Removal of intrauterine device [IUD],1530.0,1606.5,10.0,88.0,
6112010,REMOVAL OF K-WIRE,Portal Medical Procedures,47927-00-01,"Removal of pin, screw or wire, not elsewhere classified, unilateral",400.0,420.0,20.0,85.0,
6012014,REMOVAL OF K-WIRE WITH INCISION,Portal Package Deals,47927-00-01,"Removal of pin, screw or wire, not elsewhere classified, unilateral",5850.0,6142.5,10.0,88.0,
8112100,REMOVAL OF LID SUTURES (SURGERY DONE OUTSIDE),Portal Medical Procedures,92200-00-00,"Removal of sutures, not elsewhere classified",250.0,262.5,20.0,85.0,
6122035,REMOVAL OF LORUS PALATINUS OR MANDIBULARIS,Portal Dental,31205-00-20,"Excision of lesion of skin and subcutaneous tissue of other site, medium",1785.0,1874.25,20.0,51.0,
3014023,REMOVAL OF MISSED IUCD / LAPARASCOPIC ,Portal Package Deals,35506-02-00,Removal of intrauterine device [IUD],9343.0,9810.15,10.0,88.0,
7011057,REMOVAL OF MOTOR CORTEX STIMULATION (MCS) – ELECTRODES (WITH CRANIOTOMY),Portal Package Deals,40712-01-00,Removal of intracranial electrode via craniotomy,44500.0,46725.0,10.0,88.0,
3182031,REMOVAL OF MYXOID CYST,Portal Dermatology,31350-00-01,"Excision of lesion of soft tissue, not elsewhere classified, unilateral",1000.0,1050.0,20.0,94.0,
7011059,REMOVAL OF OCCIPITAL NERVE STIMULATOR (ONS) – EXTENSION ELECTRODES,Portal Package Deals,40712-01-00,Removal of intracranial electrode via craniotomy,21250.0,22312.5,10.0,88.0,
7011060,REMOVAL OF OCCIPITAL NERVE STIMULATOR (ONS) ELECTRODES,Portal Package Deals,40712-01-00,Removal of intracranial electrode via craniotomy,21250.0,22312.5,10.0,88.0,
6128088,REMOVAL OF OLD BRIDGE BY CUTTING,Portal Dental,97656-00-00,Removal of bridge or splint,126.0,132.3,20.0,51.0,
6128089,REMOVAL OF OSSLUSAL INTERFERENCE (OCCLUSAL EQUILIBRATION) PER QUADRANT,Portal Dental,97961-00-00,Minor occlusal adjustment,525.0,551.25,20.0,51.0,
8014034,REMOVAL OF P.K.P. SUTURES (OPERATION OTHER HOSPITAL),Portal Package Deals,92200-00-00,"Removal of sutures, not elsewhere classified",1173.0,1231.65,10.0,88.0,
3171033,REMOVAL OF PACING WIRES,Portal Medical Procedures,90203-11-00,Removal of temporary transvenous electrode for cardiac defibrillator,100.0,105.0,20.0,85.0,
5013037,REMOVAL OF PENILE PROSTHESIS,Portal Package Deals,37432-02-00,Removal of components of artificial erection device without replacement,13383.0,14052.150000000001,10.0,88.0,
2182022,REMOVAL OF PERMA CATH,Portal Medical Procedures,34530-04-00,Removal of venous catheter,750.0,787.5,20.0,85.0,
3182029,REMOVAL OF PIOGENIC GRANULOMA,Portal Dermatology,31205-00-20,"Excision of lesion of skin and subcutaneous tissue of other site, medium",1300.0,1365.0,20.0,94.0,
6122036,REMOVAL OF SALIVARY GLAND STONE (INTRA-ORAL),Portal Dental,30266-00-00,Incision of salivary gland or duct,1785.0,1874.25,20.0,51.0,
FMHC-0038,Removal of Sature and Staple,Portal Hospital Services,83620-00-80,"Bundled Base Payment of home care (Simple)  .Includes all medical services and transportation - Supportive services: includes Physiotherapy, Speech Therapy, Occupational Therapy, Respiratory Therapy . Exclude medication, consumables and equipment which will be paid separately",28.6,30.03,20.0,62.0,
3171032,REMOVAL OF SHETH (FEMORAL),Portal Medical Procedures,35360-00-00,Percutaneous removal of intravascular foreign body,150.0,157.5,20.0,85.0,
3182025,REMOVAL OF SKIN TAG 1 TO 3,Portal Dermatology,31205-00-10,"Excision of lesion of skin and subcutaneous tissue of other site, small",200.0,210.0,20.0,94.0,
3182026,REMOVAL OF SKIN TAG 4 TO 10,Portal Dermatology,31205-00-10,"Excision of lesion of skin and subcutaneous tissue of other site, small",400.0,420.0,20.0,94.0,
3182027,REMOVAL OF SKIN TAG MORE THAN 10,Portal Dermatology,31205-00-10,"Excision of lesion of skin and subcutaneous tissue of other site, small",650.0,682.5,20.0,94.0,
7011063,REMOVAL OF SPINAL CORD STIMULATOR (SCS) ELECTRODES,Portal Package Deals,39136-01-00,Removal of epidural electrodes,21250.0,22312.5,10.0,88.0,
