Service Code,Service Description,type,Fee,1/1/2026 FEE,Discount,Effective Date,Termination Date,Schedule Name,NPHIES Code
SMH1269,SUTURE SILK ETHICON #W334/D&G #1123-61,OS   ,29.83,29.83,15.0,2022-01-01 00:00:00, ,Consumables, 
SME1430,MASK LARYNGEAL DISPOSABLE SIZE1.5 FLEXICARE#038-94-315,OS   ,107.65,107.65,15.0,2022-01-01 00:00:00, ,Consumables, 
SMB1338,KNIFE MICRO OPTHAL.30 D.STRAI.STEPHENS#R-3000/EAGLE#EL-7531,OS   ,62.67,62.67,15.0,2022-01-01 00:00:00, ,Consumables, 
SMO11999,SCREW CORTICAL TITANIUM 3.5X26MM IRINE# T50003526,OS   ,51.97,51.97,15.0,2022-01-01 00:00:00, ,Consumables, 
MS-L-00006,LEAD VASCO EXTRACTION KIT,OS   ,32000,32000.0,15.0,2022-01-01 00:00:00, ,Consumables, 
MS-S-003467,SHEAR DISSECTING STRAIGHT LOTUS #DS4-400CD,OS   ,2511.25,2511.25,15.0,2022-01-01 00:00:00, ,Consumables, 
SMC1039,WOUND DRAINAGE CH10 MEDINORM #50-11-503/50-22-5033,OS   ,79.96,79.96,15.0,2022-01-01 00:00:00, ,Consumables, 
SMH2582,SUTURE ETHIBOND 3/0 ETHICON #6558H/W6936,OS   ,11.26,11.26,15.0,2022-01-01 00:00:00, ,Consumables, 
MS-S-005796,SUTURE TIGER LOOP # 2 WHITE/GREEN W/STRAIGHT NEEDLE ARTHREX #AR-7234T,OS   ,454.31,454.31,15.0,2022-01-01 00:00:00, ,Consumables, 
MS-T-000825,TUBING CONNECTING NIPPLE GREEN F/ OXYGEN FLOW METER OHIO #FM-SWIVEL-G,OS   ,15.38,15.38,15.0,2022-01-01 00:00:00, ,Consumables, 
SMA1018,BANDAGE ELASTIC LENKELAST 15CM #50419464,OS   ,12.8,12.8,15.0,2022-01-01 00:00:00, ,Consumables, 
MS-S-008293,SUTURE ANCHOR W 2 FIBERWIRE 2.4MM.BIOCOMPOSITE. ARTHREX # AR-1934BCF-24,OS   ,945.54,945.54,15.0,2022-01-01 00:00:00, ,Consumables, 
FMNUR-0055,PORTA CATHETER REMOVAL,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMENTE2009,EXCISION OF PRE-AURICULAR -,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMENTL0044,PORTAGE PROGRAM (MULTIPLE SISSION),NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMERDA0071,CODE BLUE CALL,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMDNTS0348,DRESSING  FOR ONE MONTH         P.D.,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMNUR-9001,Medicine Service,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMORDZ999,GENERAL ANAESTHESIA,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMERTZ0001,OperationTheatre Charges .,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
BLANK,USE OF FACILITIES - 401,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
FMNUR-0070,CHANGE OF DIAPER,NC   ,0,0.0,15.0,2022-01-01 00:00:00, ,Delisted codes, 
MS-G-000370,GRAFT TIBIALIS TENDON POSTERIOR  8.5 MM X 24 CM MTF # 400340,OS   ,16300,16300.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMXRY-1031,BONE SCAN OR DTPA RENAL SCAN - LIVE,OS   ,848.72,848.72,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMVAS-0062,HARVESTING VEIN FOR BYPASS GRAFTING,OS   ,3400,3400.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMENTE0006,SPECIAL TEST BATTERY,OS   ,627.75,627.75,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMORW-0007,ORTHOSIS,OS   ,971.85,971.85,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMORW-0010,ORTHOSIS IX,OS   ,483.6,483.6,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
MS-C-001139,CHAIR COMMODE S/S WITH ADJUSTABLE LEGREST AND CASTERS MAXHEALTH #HE-2081000P,OS   ,1400,1400.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
MS-S-008327,SCREW CANNULATED CANCELLOUS 4.5X55MM PARTIALLY THREADED IRENE # S56034555,OS   ,800,800.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLAB-9635,PAROTIS ABS,OS   ,637.05,637.05,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLABM0041,SCL 70 ABS. (SCLERODERMA 70 ABS),OS   ,477.41,477.41,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLAB-9088,LIVER KIDNEY MICROSOMAL ABS. (LKM),OS   ,742.63,742.63,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMXRY-0553,EXTRA NEEDLE ELECTRODE,OS   ,5928.75,5928.75,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMNEU-0084,SCALP SWELLING,OS   ,2269.2,2269.2,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLAB-9704,"RHEUMATOID FACTOR IGA,IGG & IGM",OS   ,875.24,875.24,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMADM-9916,ROOM DIFFERENT 2ND TO NORMAL SUITE,OS   ,1060.9,1167.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMNUR-0030,GUEST PER DAY,OS   ,218.55,218.55,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMENDE0064,USE OF HISTOACRYL,OS   ,212.18,212.18,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMXRY-0327,CT GUIDED BIOPSY,OS   ,1221.1,1221.1,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMERDA0027,SUB.CUT WOUND LARGE (10-20     STITCHES,OS   ,175.05,175.05,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
P15AEROC2+,AEROCHAMBER DEV. W/MASK-CHILD,CM,61.47,61.47,0.15,2025-01-09 00:00:00, ,"Approve , for 61.47 SR , as CM effective 1st of September 2025", 
FMNEU-0111,TRIGEMINAL RHIZOTOMY PERCAUTE NOUS,OS   ,3819.24,3819.24,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
MS-C-003539,"CATHETER GUIDING OPEN ALL SIZES,4037553C#CORDIS CORDIS # 4037553C",OS   ,770,770.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMPSYB0039,LIEBOWITZ SOCIAL PHOBIA SCALE,OS   ,432.45,432.45,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMONC-1000,DAY CARE SUPERVISION,OS   ,190.96,190.96,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMSUR-0134,NECK EXPLORATION,OS   ,7853.85,7853.85,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLAB-9092,METANEPHRINE & NORMETANEPHRINE,OS   ,1060.9,1060.9,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMNUR-0011,TEPID SPONGE BATH,OS   ,97.65,97.65,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLAB-9160,ANTI CENTROMERE ABS.,OS   ,318.27,318.27,15.0,2022-01-01 00:00:00, ,Additional Pricelist, 
FMLAB-7019,"OR PROFILE IV(OVER 40 YRS):CBC,ABO&RH,AB SCREEN,HCV,HBSAG,HIV,UREA,GPT, CREA,GGT, RBS,NA,K",P2   ,592,592.0,0.0,2024-01-01 00:00:00, ,Additional Pricelist, 
FMXRY-0806,EACH ADDITIONAL COIL/STENT,OS   ,14820,15413.0,15.0,2024-01-01 00:00:00, ,Additional Pricelist, 
SC003,Check up package 2 - Male,P2   ,2828,2828.0,0.0,2022-01-01 00:00:00, ,Notifications, 
MS-S-007895,SCREW CAN BONE 6.5MMX30MM PINN JOH. & JOH. # 1217-30-500,OS   ,670,670.0,15.0,2022-01-01 00:00:00, ,Notifications, 
FMXRY-0659,MRI SPINE 1 SEGMENT W/ CONTRAST (AS AGREED PRICE JUST WANT TO ADD THE CODE),P2   ,1250,1250.0,0.0,2022-01-01 00:00:00, ,Notifications, 
SC006,Check up packge 3,P2   ,1230,1230.0,0.0,2022-01-01 00:00:00, ,Notifications, 
FMORCR-0001,MINOR C-ARM X-RAY UNDER OR ( 30 MIN ),OS   ,400,400.0,15.0,2022-01-01 00:00:00, ,Notifications, 
SUR-0160,REUX-EN-Y HEPATICOJEJUNOSTOMY UNDER G.A ( 6 DAYS ),P1   ,25000,26260.0,0.0,2022-01-01 00:00:00, ,Notifications, 
MS-S-009442,STENT GRAFT SYSTEM ENDURANT II MEDTRONIC # ETLW1613C124EE,OS   ,25000,25000.0,15.0,2022-01-01 00:00:00, ,Notifications, 
MS-S-000940,SCREW LOCKING 3.5x30MM SELF TAPPING IRENE #T500935030,OS   ,93,93.0,15.0,2022-01-01 00:00:00, ,Notifications, 
SC007,Check up packge Iqama New & Renewal,P2   ,500,500.0,0.0,2022-01-01 00:00:00, ,Notifications, 
FMNEU-0059,REMOVAL OF SHUNT WITH L.A.,OS   ,190.96,190.96,15.0,2022-01-01 00:00:00, ,Additional Pricelist,40009-03-00
MS-R-000533,ROPE TIGHT 20MM ABS W/ BUTTON ROUND CONCAVE ARTHREX # AR-1588TB-5,OS   ,544.83,544.83,15.0,2022-01-01 00:00:00, ,Consumables,30103
ORT-0091,"CARPAL TUNNEL SYNDROME DECOMP., BILAT.",P1   ,3866.4,3905.0,0.0,2022-01-01 00:00:00, ,IP Package,39331-01-02
ORT-0092,ULNAR NERVE TRANSPORTATION,P1   ,11049.51,11160.0,0.0,2022-01-01 00:00:00, ,IP Package,39321-00-00
FMPSDE0021,THYROGLOSSAL FISTULA OT00388238,OS   ,3974.62,3974.62,15.0,2022-01-01 00:00:00, ,Main Pricelist,30314-00-00
SUR-0121,THYROGLOSSAL CYST OR FISTULA,P1   ,6077.18,6138.0,0.0,2022-01-01 00:00:00, ,IP Package,30314-00-00
FMOPTE0009,RECURRENT PTERYGIUM W/GRAFTING AN00368274,OS   ,2705.3,2705.3,15.0,2022-01-01 00:00:00, ,Main Pricelist,42686-00-01
FMOPTA0004,FUNDUS EXAMINATION NS00368001,OS   ,65.13,65.13,15.0,2022-01-01 00:00:00, ,Main Pricelist,42503-00-01
FMOPTK0003,ENUCLEATION AN00368262,OS   ,1589.63,1589.63,15.0,2022-01-01 00:00:00, ,Main Pricelist,42506-00-00
OPT-0024,REPAIR OF CORNEAL AND SCLERA LACERATION,P1   ,7182.01,7762.0,0.0,2022-01-01 00:00:00, ,IP Package,42551-02-00
FMNEU-0016,CRANIOTOMY FOR S.O.L. SURGERY OT00387210,OS   ,5450.63,5450.63,15.0,2022-01-01 00:00:00, ,Main Pricelist,39721-00-00
FMXRY-0825,BRAIN AVM EMBOLIZATION,P1   ,98663.7,106626.0,0.0,2022-01-01 00:00:00, ,IP Package,35412-00-00
NEU-0031,Cerebral Meninges Repair,P1   ,25461.6,25716.0,0.0,2022-01-01 00:00:00, ,IP Package,39615-00-00
FMORT-0779,LUMBAR COCKTAIL INJECT + FACET BLOCK,OS   ,2743.5,2743.5,15.0,2022-01-01 00:00:00, ,Additional Pricelist,39013-00-00
EXNEU-0005,EPIDURAL INFILTRATION PY00378011,OS   ,775.26,775.26,15.0,2022-01-01 00:00:00, ,Main Pricelist,90018-00-00
FMORT-0724,RHIZOTOMY (ONE LEVEL),OS   ,1562.4,1562.4,15.0,2022-01-01 00:00:00, ,Additional Pricelist,40330-00-00
FMNEU-0100,NERVE EXPLORATION,OS   ,9825.45,10808.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist,90011-01-00
MS-F-000223,FORCEP MARYLAND JAW 37CM COVIDIEN # LF1737,OS   ,5269.03,5269.03,15.0,2022-01-01 00:00:00, ,Consumables,47554
ENT-0028,SIMPLE MASTOIDECTOMY,P1   ,3866.4,3905.0,0.0,2022-01-01 00:00:00, ,IP Package,41545-00-01
FMENT-2032,SEPARATION OF NASAL ADHESION OT00352315,OS   ,1754.11,1754.11,15.0,2022-01-01 00:00:00, ,Main Pricelist,41683-00-00
FMENTN2021,TURBINECTOMY . NS00352203,OS   ,1169.84,1169.84,15.0,2022-01-01 00:00:00, ,Main Pricelist,41689-02-00
FMENTN2047,SUBMUCOUS RESECTION (S.M.R) OT00352223,OS   ,1169.84,1169.84,15.0,2022-01-01 00:00:00, ,Main Pricelist,41671-00-00
FMSUR-0276,EXCISION OF TONGUE MASS,OS   ,2323.64,2417.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist,90135-00-00
MTSUR-0055,SUBMAND.SALIV.DUCT STONES REM. GS00388009,OS   ,2383.92,2383.92,15.0,2022-01-01 00:00:00, ,Main Pricelist,30266-02-00
SUR-0069,EXCISION OF SUBMANDIBULAR GLAND,P1   ,6077.18,6568.0,0.0,2022-01-01 00:00:00, ,IP Package,30256-00-00
FMENTP2015,ORAL BIOPSY,OS   ,669.6,669.6,15.0,2022-01-01 00:00:00, ,Additional Pricelist,30075-23-00
MTENT-0114,HYPOPHARYNGOSCOPY ET00352200,OS   ,1169.84,1169.84,15.0,2022-01-01 00:00:00, ,Main Pricelist,41764-02-00
OPT-0007,IRRIDECTOMY,P1   ,4419.37,4464.0,0.0,2022-01-01 00:00:00, ,IP Package,42764-04-01
FMOPTE0023,PHAKIC INTRAOCCULAR OT00368219,OS   ,2383.92,2383.92,15.0,2022-01-01 00:00:00, ,Main Pricelist,42701-00-01
OPT-0054,CLEAR LENS EXCHANGE FOR HIGH MYOPIA,P1   ,11049.51,11160.0,0.0,2022-01-01 00:00:00, ,IP Package,42707-00-01
FMOPTH0015,ANTERIOR VITRECTOMY W/ REVL.   OF IOL,OS   ,7909.65,7909.65,15.0,2022-01-01 00:00:00, ,Additional Pricelist,42731-01-01
FMOPT-4163,Removal Of Epiretinal Membrance (Erm Removal),P1   ,5800,6268.0,0.0,2023-01-12 00:00:00, ,Notifications,42719-01-01
FMOPTH0005,DETACHMENT REPAIR W/GIANT TEAR AN00368259,OS   ,5882.39,5882.39,15.0,2022-01-01 00:00:00, ,Main Pricelist,90079-00-01
OPT-0016,BIOPSY OF ORBITAL TUMORS WITHOUT HISTOPATH,P1   ,3315.61,3349.0,0.0,2022-01-01 00:00:00, ,IP Package,42533-01-01
FMOPTC0001,EXC. OF SMALL CHALAZION (1EYE) OH00368028,OS   ,336.2,336.2,15.0,2022-01-01 00:00:00, ,Main Pricelist,42575-00-01
FMOPTI0006,LACRIMAL DUCT PROSING U.L.ANES AN00368249,OS   ,160.15,160.15,15.0,2022-01-01 00:00:00, ,Main Pricelist,42614-01-00
FMENTE2007,EXCISION OF PRE-AURICULAR CYST,OS   ,2546.16,2546.16,15.0,2022-01-01 00:00:00, ,Additional Pricelist,30104-00-01
FMXRY-0802,INTRACRANIAL ANGIOPLASTY,P1   ,40000,40400.0,0.0,2022-01-01 00:00:00, ,IP Package,35303-06-00
FMVAS-0026,CAROTID ANGIOPLASTY AND STENTING,P1   ,74263,80256.0,0.0,2022-01-01 00:00:00, ,IP Package,35307-00-00
FMPDS-0004,VENOUS CUT DOWN L.A. GS00130010,OS   ,282,282.0,15.0,2022-01-01 00:00:00, ,Main Pricelist,13815-00-00
FMNUR-0022,CVP INSERTION WS00518043,OS   ,46.54,46.54,15.0,2022-01-01 00:00:00, ,Main Pricelist,13815-01-00
FMVAS-0021,INSERTION PERMICATH,OS   ,1183.57,1183.57,15.0,2022-01-01 00:00:00, ,Additional Pricelist,13815-01-00
FMPDS-0017,CAUTERIZATION OF HAEMANGIOMA OT00388394,OS   ,1083.83,1083.83,15.0,2022-01-01 00:00:00, ,Main Pricelist,45027-00-00
SMC1080,ICE PACK COLD/HOT REUSABLE MEDIUM/3M #1570,OS   ,49.98,49.98,15.0,2022-01-01 00:00:00, ,Consumables,36034
MS-T-000869,TAPE LABRAL 1.5MM WHITE ARTHREX #AR-7276,OS   ,900,900.0,15.0,2022-01-01 00:00:00,,Additional Pricelist,15321
SMI6066,TRANSDUCER SINGLE KIT DISP.BD #682002,OS   ,260.04,260.04,15.0,2022-01-01 00:00:00, ,Consumables,14119
MS-W-000462,WIRE GUIDE SENSOR ORCHESTRA 0.035X150CM COLOPLAST # AECD35,OS   ,896.33,896.33,15.0,2022-01-01 00:00:00, ,Consumables,10691
MS-E-000163,ELECTRODE PACING PAD 2.5M CABLE F/ DEFIBRILLATOR H331 NIHON KHODEN #P721,OS   ,659.06,659.06,15.0,2022-01-01 00:00:00, ,Consumables,11130
SMC1041,WOUND DRAINAGE CH14 MEDINORM #50-11-505/50-22-505E,OS   ,79.96,79.96,15.0,2022-01-01 00:00:00, ,Consumables,11305
SMH1515,SHEARS ENDO AUTOSUTURE #176607/176643,OS   ,1246.94,1246.94,15.0,2022-01-01 00:00:00, ,Consumables,13895
SMQ4700,KIT INFLATION DEVICE AVE #AC2205/MTY2030,OS   ,527.25,527.25,15.0,2022-01-01 00:00:00, ,Consumables,16173
SMH1415,"TAPE DURAPORE DERMICEL 3""X10YDS DAMAD #876058/4/ 3M#1538-3",OS   ,25.65,25.65,15.0,2022-01-01 00:00:00, ,Additional Pricelist,16866
FMENTD0003,UPPER ENDOSCOPY WITH F.B. REMOVAL ED00352125,OS   ,1170.09,1217.0,15.0,2022-01-01 00:00:00, ,Main Pricelist,30478-10-00
SUR-0128,LAP.HELLER MYTOTOMY(ACALASIA),P1   ,15468.88,16717.0,0.0,2022-01-01 00:00:00, ,IP Package,30532-00-00
FMPDS-0034,LOW IMPERFORATE ANUS OT00388220,OS   ,2741.51,2741.51,15.0,2022-01-01 00:00:00, ,Main Pricelist,32123-00-00
SUR-0059,Imperforated Anus-Perineal Anoplasty,P1   ,8487.2,9172.0,0.0,2022-01-01 00:00:00, ,IP Package,32123-00-00
FMPDS-0027,"GASTROSTOMY, COLOSTOMY NS00388233",OS   ,2623.3,2623.3,15.0,2022-01-01 00:00:00, ,Main Pricelist,30375-07-00
SUR-0044,"GASTROSTROMY, COLOSTOMY",P1   ,6630.14,7165.0,0.0,2022-01-01 00:00:00, ,IP Package,30375-07-00
FMSUR-0132,VAGOTOMY OT00388247,OS   ,3974.62,3974.62,15.0,2022-01-01 00:00:00, ,Main Pricelist,30496-02-00
SUR-0130,LAP.VERTICAL GASTRIC BANDING,P1   ,19888.25,20087.0,0.0,2022-01-01 00:00:00, ,IP Package,30511-13-00
FMENDE0055,USE OF BALOON,OS   ,800,800.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist,90950-02-00
MS-C-000275,CATHETER EXPORT ASPIRATION 6FR,OS   ,2768.06,2768.06,15.0,2022-01-01 00:00:00, ,Consumables,37232
SUR-0061,APPENDECTOMY OPEN,P1   ,5524.21,5970.0,0.0,2022-01-01 00:00:00, ,IP Package,30571-00-00
MTSUR-0034,THROMBOSED PILE REMOVAL GS00388010,OS   ,953.33,953.33,15.0,2022-01-01 00:00:00, ,Main Pricelist,32147-00-00
SUR-0006,Drainage of Peri-Anal Abscess L.A.,P1   ,2121.8,2229.0,0.0,2022-01-01 00:00:00, ,IP Package,32174-01-00
FMENDE0004,LOWER ENDOSCOPY ( COLONOSCOPY) ED00352101,OS   ,1650,1650.0,15.0,2024-01-01 00:00:00, ,Main Pricelist,32090-00-00
ENDE0004,COLONOSCOPY FULL COLON,P1   ,1273.08,1376.0,0.0,2022-01-01 00:00:00, ,IP Package,32090-00-00
FMSUR-0070,A.V. SHUNT VA00389201,OS   ,3408.53,3408.53,15.0,2022-01-01 00:00:00, ,Main Pricelist,34500-00-00
VAS-0013,Arterio Venous Graft (for Dialysis),P1   ,7956.75,8358.0,0.0,2022-01-01 00:00:00, ,IP Package,34512-00-00
FMXRAY1420,IR. CHEMOEMBOLIZATION,P1   ,19000,19000.0,0.0,2024-01-01 00:00:00, ,Notifications,35321-10-00
FMLAB-1019,BONE MARROW EXAM LA00410456,OS   ,1240.86,1240.86,15.0,2022-01-01 00:00:00, ,Main Pricelist,30087-00-00
FMSUR-0029,SIMPLE LOW ANAL FISTULA OT00388213,OS   ,1589.63,1589.63,15.0,2022-01-01 00:00:00, ,Main Pricelist,90315-01-00
SMI1932,DRAIN CHEST 1 BOTTLE STERILE 2000CC #8884-713100,OS   ,292.19,292.19,15.0,2022-01-01 00:00:00, ,Consumables,37475
VAS-0010,FEMORAL ARTERY EMBOLECTOMY,P1   ,23202.78,25075.0,0.0,2022-01-01 00:00:00, ,IP Package,33806-09-01
NEU-0026,"Bypass, Vascular-Peripheral Artery without Graft",P1   ,26522.5,28663.0,0.0,2022-01-01 00:00:00, ,IP Package,32766-00-00
6128062,NON-PRECIOUS METAL POST,OS   ,210,210.0,15.0,2024-01-09 00:00:00, ,Notifications,97597-00-00
6128030,DENTURE - COMPLETE UPPER (ACRYLIC),OS   ,2100,2100.0,15.0,2024-01-09 00:00:00, ,Notifications,97719-00-00
6128071,PARTIAL DENTURE 4-7 TEETH,OS   ,850,850.0,15.0,2024-01-09 00:00:00, ,Notifications,97721-00-00
VAS-0031,ILIO-POPLITEAL BYPASS GRAFT,P1   ,38670.57,39057.0,0.0,2022-01-01 00:00:00, ,IP Package,32763-08-00
MS-R-000534,ROPE TIGHT 11MM ABS W/BUTTON ROUND CONCAVE ARTHREX # AR-1588TB-3,OS   ,1089.65,1089.65,15.0,2022-01-01 00:00:00, ,Consumables,65038
ENT-0033,Cordopexy,P1   ,5304.5,5733.0,0.0,2022-01-01 00:00:00, ,IP Package,90160-00-00
CAR-0022,OPEN LUNG BIOPSY WITHOUT HISTOPATH,P1   ,5524.21,5579.0,0.0,2022-01-01 00:00:00, ,IP Package,38418-02-01
FMONC-0023,PLEURAL TAP EM00515019,OS   ,282,282.0,15.0,2022-01-01 00:00:00, ,Main Pricelist,38800-00-00
FMCTSS0015,THORACENTESIS WS00515024,OS   ,390.4,390.4,15.0,2022-01-01 00:00:00, ,Main Pricelist,38800-00-00
FMCTS-0048,THORACOTOMY CL00388281,OS   ,5450.63,5450.63,15.0,2022-01-01 00:00:00, ,Main Pricelist,38418-00-00
FMSUR0091,abdominal and mediastinal lymphadenectomy,P1   ,9000,9726.0,0.0,2023-01-12 00:00:00, ,Notifications,38456-03-00
FMANA-0019,TRACHIAL INTUBATION],OS   ,271.59,271.59,15.0,2022-01-01 00:00:00, ,Additional Pricelist,22007-00-00
FMNUR-0021,AIRWAY,OS   ,37.2,37.2,15.0,2022-01-01 00:00:00, ,Additional Pricelist,90179-02-00
FMINTR0018,EXTUBATION PROCEDURE,OS   ,152.77,152.77,15.0,2022-01-01 00:00:00, ,Additional Pricelist,92047-00-00
CAR-0026,single valve replacement without valve cost,P1   ,54019.33,56742.0,0.0,2022-01-01 00:00:00, ,IP Package,38488-01-00
SMY5243,PLUSE OXIMETER W/SENSOR REUSABLE EDAN #100B,OS   ,1806.53,1806.53,15.0,2022-01-01 00:00:00, ,Consumables,31658
MS-S-004510,SUTURE MERSILK 1 60MM X 75CM #W562H,OS   ,59.82,59.82,15.0,2022-01-01 00:00:00, ,Consumables,34601
MS-H-000333,HEAD 28MMX45MM BI-POLAR SELF CENTERING J&J # 1035-45-000,OS   ,3119.56,3119.56,15.0,2022-01-01 00:00:00, ,Consumables,33175
VAS-0014,VARICOSE VEINS STRIPPING-BILATERAL,P1   ,9943.58,10043.0,0.0,2022-01-01 00:00:00, ,IP Package,32508-00-02
SML2034,SET INFUSION W/REGULATOR MEINNTECH #EZ,OS   ,27.68,27.68,15.0,2022-01-01 00:00:00, ,Consumables,36244
SMO3482,WIRE K.2.0X150MM TROCAR HIPOKRAT#400030702015/GPC#PS912.020,OS   ,33.84,33.84,15.0,2022-01-01 00:00:00, ,Consumables,35685
URO-0079,PYELOLITHOTOMY ENDOSCOPIC,P1   ,16573.72,16739.0,0.0,2022-01-01 00:00:00, ,IP Package,36540-00-01
SUR-0025,ERCP WITHOUT PROCEDURE,P1   ,3315.61,3483.0,0.0,2022-01-01 00:00:00, ,IP Package,30484-00-00
FMENDE0033,ENDOSCOPIC SPHINCLEROTOMY,OS   ,4891.8,5087.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist,30485-00-00
FMENDE0037,CBD STONE CRUSHING ED00352127,OS   ,541.91,541.91,15.0,2022-01-01 00:00:00, ,Main Pricelist,30485-01-00
FMURO-0178,CYSTOSCOPY AND BOTOX INJECTION,OS   ,2636.55,2821.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist,36851-00-00
FMSUR-0006,PLEURAL TAPPING OT00388272,OS   ,308.43,308.43,15.0,2022-01-01 00:00:00, ,Main Pricelist,30406-00-00
FMURO-0211,LAPAROSCOPIC RADICAL NEPHRECTOMY,P1   ,23758.73,23996.0,0.0,2022-01-01 00:00:00, ,IP Package,36528-00-00
FMSUR-0204,ING. UMB. & FEMORAL HERNIA NS00388226,OS   ,2498.62,2498.62,15.0,2022-01-01 00:00:00, ,Main Pricelist,30614-00-00
SUR-0099,DIAPHRAGMATIC HERNIA + LAPROSCOPIC REPAIR,P1   ,8286.85,8956.0,0.0,2022-01-01 00:00:00, ,IP Package,30601-01-00
FMURO-0130,CYSTOSCOPY AND BIOPSY,OS   ,1163.68,1163.68,15.0,2022-01-01 00:00:00, ,Additional Pricelist,36812-00-00
FMURO-0010,TUR BLADDER (TUMORS) OT00351201,OS   ,4541.65,4541.65,15.0,2022-01-01 00:00:00, ,Main Pricelist,36845-05-00
FMNEP-0005,DIALYSIS VIA FEMORAL CATH. RE00389005,OS   ,2145.52,2145.52,15.0,2022-01-01 00:00:00, ,Main Pricelist,13100-00-00
FMNEP-0045,CRRT(CVVHD) (12 HOURS),OS   ,11684,12502.0,15.0,2024-01-01 00:00:00, ,Additional Pricelist,13100-04-00
URO-0003,Cystoscopy & Biopsy,P1   ,3182.7,3440.0,0.0,2022-01-01 00:00:00, ,IP Package,36836-00-00
URO-0065,URETEROSCOPY WITHOUT STENT(DIAGNOSTIC),P1   ,5524.21,5803.0,0.0,2022-01-01 00:00:00, ,IP Package,36803-00-00
URO-0133,PCNL for complete Staghorn stone + DJ insertion (two sessions),P1   ,26522.5,27859.0,0.0,2022-01-01 00:00:00, ,IP Package,30450-01-01
FMURO-0171,REMOVAL OF URETERIC STENT OT00351557,OS   ,758.18,834.0,15.0,2022-01-01 00:00:00, ,Main Pricelist,36833-01-00
FMURO-0070,URETERAL DILATATION OT00351211,OS   ,2623.3,2728.0,15.0,2022-01-01 00:00:00, ,Main Pricelist,36830-00-00
MS-S-005836,SUTURE ANCHOR SWIVELOCK 4.75MM X 19.1MM CLOSED EYELET ARTHREX # AR-2324BCC,OS   ,1322.51,1322.51,15.0,2022-01-01 00:00:00, ,Consumables,63492
SMO11800,ROD TITANIUM 5.5X50MM IRINE# T04715050,OS   ,311.81,311.81,15.0,2022-01-01 00:00:00, ,Consumables,63191
SMA1102,DRESSING SURGICAL 9X25CM MOLNLYCKE#30514/671200-08,OS   ,5.23,5.23,15.0,2022-01-01 00:00:00, ,Consumables,62934
SMA1101,DRESSING SURGICAL 9X20CM MOLNLYCKE#30513/671100,OS   ,5.17,5.17,15.0,2022-01-01 00:00:00, ,Consumables,62934
MS-C-002037,CAGE THORACIC & LUMBAR 23 X 9 X 10 IRENE # P06051023,OS   ,1472.25,1472.25,15.0,2022-01-01 00:00:00, ,Consumables,58336
MS-S-004455,SCREW INTERFERANCE BIOCOMPOSITE 7X23MM #AR-1370C,OS   ,1650,1650.0,15.0,2022-01-01 00:00:00, ,Additional Pricelist,58776
