Service Code,Service Description,Serv ice Type,Disco unt,Gross price Applicabl eEffective 1/5/2024,Gross price ApplicableEffective 1/1/2025    ,"Gross price Applicabl e
Effective 1/1/2026",Effective Date,Naphies,Notes
FMXRY-0032,SPINE FLEXION EXT. AP & LAT.,OS,0.25,260,273,286.65,,,
17503,SPIROMETER AIR INCENTIVE INTERTECT #2000/8888-719033,OS,0.25,40,42,44.1,,,
FMPDT-0182,SPIROMETRY B D,OS,0.25,150,157.5,165.38,,,
SUR-0089,Splenectomy,P1,0,11000,11550,"12,127.
50",,,
FMERDD0004,SPLINT FOR FRACTURE,OS,0.25,87.72,92.11,96.71,,,
FMPSDK0009,SPLIT THICKNESS SKIN GRAFT,OS,0.25,1462.05,1535.15,"1,611.9
1",,,
18588,SPONGE GAUZE TELETRAST SMALL X-RAY DETECTABLE #482292/7,OS,0.25,10,10.5,11.03,,,
018912,"SPONGE LAP PREWASHED 18x18"" 4-PLY X-RAY DETECTABLE STERILE",OS,0.25,8.28,8.69,9.13,,,
044506,SPONGE LAP PREWASHED 45x45CM 12PLY X-RAY DETECTABLE STERILE,OS,0.25,10.26,10.77,11.31,,,
44506,SPONGE LAP PREWASHED 45x45CM 12PLY X-RAY DETECTABLE STERILE.,OS,0.25,10.26,10.77,11.31,,,
MS-S-003923,SPONGE SOAPY LUMERO SPONGITA HYPOALLERGENIC BUILT SHEET F/PATIENT HYGIENE,OS,0.25,12,12.6,13.23,,,
MS-S-008732,SPONGE SPEARS PVA NETWORK #37-405,OS,0.25,4.65,4.88,5.13,,,
MS-S-005321,SPONGE SURGICAL SCRUB POVIDONE IODINE 7.5% 20 ML NEX MEDICAL # EN12791,OS,0.25,33.57,35.25,37.01,,,
18912,"SPONGELAPPREWASHED18x18""4-PLYSTERILEX- RAYDETECTABLERING",OS,0.25,5.19,5.45,5.72,,,
P16SPORT4+,"SPORT DELUXE ANKLE STABILIZER, ADJUSTABLE FUTURO (46645EN)",OS,0.25,36.48,38.3,40.22,,,
OPT-0020,Squint Correction,P1,0,6347,6664.35,"6,997.5
7",,,
FMLAB-9261,SSA ABS (ANTI RO/SSB ABs (ANTI LA),OS,0.25,530,556.5,584.33,,,
FMPSYA0029,STANDFORD BINNET TEST,OS,0.25,280,294,308.7,,,
ENT-0044,Stapedectomy,P1,0,4500,4725,"4,961.2
5",,,
SUR-0055,Staple Haemorrhoidectomy,P1,0,6044,6346.2,"6,663.5
1",,,
MS-S-000087,STAPLER CIRCULAR 33MM HEMORRHOIDS ETHICON #PPH03,OS,0.25,3466.26,3639.57,"3,821.5
5",,,
21598,STAPLER PROXIMATE LINEAR CUTTER 55MM #TLC55,OS,0.25,1440,1512,"1,587.6
0",,,
21599,STAPLER PROXIMATE LINEAR CUTTER TITANIUM #TLC75,OS,0.25,1440,1512,"1,587.6
0",,,
22848,STAPLER PROXIMATE SKIN #PMW35/D&G 8037-12,OS,0.25,120,126,132.3,,,
MS-S-001066,STAPLER SECURE STRAP 5MM ETHICON/COVIDIEN #STRAP25/ABSTACK30/0113116,OS,0.25,3638.88,3820.82,"4,011.8
7",,,
MS-S-010942,STEEL WIRE 10M #26.158.05,OS,0.25,100,105,110.25,,,
P09STELA2J,STELARA 45 MG/ML PREFILLED SYRINGE,OS,0.25,11527.03,12103.38,"12,708.
55",,,
MS-S-009037,STENT ABRE FEMORAL VENOUS F/ ANGIOPLASTY ALL SIZES MEDTRONIC #AB9G1-060090,OS,0.25,9000,9450,"9,922.5
0",,,
48010,STENT D/ELUTED 2.25x12MM ENDEAVOR #ERES22512XX,OS,0.25,7776,8164.8,"8,573.0
4",,,
44306,STENT D/ELUTED 3.5x15MM ENDEAVOR #ENSP35015X,OS,0.25,7776,8164.8,"8,573.0
4",,,
XR-S-000110,"STENT ELUVIA DRUG ELUTING VASCULAR OTW SYSTEM 6.0 X 120MM, 130CMBOSTON # H74939295601210",OS,0.25,11000,11550,"12,127.
50",,,
MS-S-000630,STENT EXPRESS VASCULAR ALL SIZES.,OS,0.25,8000,8400,"8,820.0
0",,,
MS-S-009442,STENT GRAFT SYSTEM ENDURANT II MEDTRONIC # ETLW1613C124EE,OS,0.25,27000,28350,"29,767.
50",,,
XR-S-000111,"STENT SELF EXPANDING SYSTEM INNOVA 6MM, 80MM ,75CM BOSTON #H74939180068070",OS,0.25,5000,5250,"5,512.5
0",,,
XR-S-000095,STENT SYSTEM NEURO DEDICATED CAROTID RX-DESIGN 149CM#101012X-X0,OS,0.25,15000,15750,"16,537.
50",,,
MS-S-000012,STENT TAXUS DRUG ELUTING (ALL SIZES),OS,0.25,7776,8164.8,"8,573.0
4",,,
46155,STENT URETERAL LITHO 6FR 26CM BOSTON/ACMI/COLOPLAST #192133/5636026/ACB164,OS,0.25,779.21,818.17,859.08,,,
046155,STENT URETERAL LITHO 6FR 26CM BOSTON/ACMI/COLOPLAST #192133/5636026/ACB164.,OS,0.25,779.21,818.17,859.08,,,
MS-S-002500,STENT URETERAL POLARIS 6X24 BOSTON #192-132,OS,0.25,560,588,617.4,,,
XR-S-000076,STENT WINGSPAN SYSTEM 4.5 X 15 MM STRYKER #M003WE0450150,OS,0.25,24042.6,25244.73,"26,506.
97",,,
MS-S-004810,STENTDRUGELUTINGCRONARYXIENCEXPEDITIONABBOTT,OS,0.25,6990.48,7340,"7,707.0
0",,,
FMORT-0460,"Incision & Drainage Of pelvic Abscess under general
anesthesia",P1 ,0,,3600,3780,,,
25897,STERI STRIP 1/2X4 #R1547,OS,0.25,16,16.8,17.64,,,
MS-S-009469,STERILE ORAL WATER FOR FEEDING 90ML GLASS BOTTLE PSI No. RB197,OS,0.25,27.1,28.46,29.88,,,
NEU-0001,Steriotactic Biopsy Brain,P1,0,20907,21952.35,"23,049.
97",,,
18458,STERISTRIP (018458),OS,0.25,20,21,22.05,,,
025897,"STERISTRIP 1/2""x4"" 3M #R1547",OS,0.25,13.29,13.95,14.65,,,
FMXRY-0018,STERNO CLAVICULAR JOINTS,OS,0.25,120,126,132.3,,,
FMXRY-0017,STERNUM MULTIPLE VIEWS,OS,0.25,204.69,214.92,225.67,,,
FMDNTS0091,STICHES FOR SUPERFICIAL WOUND,OS,0.25,594.57,624.3,655.51,,,
MS-S-004247,STICK FIBER ARTHERX #AR-7209,OS,0.25,611.52,642.1,674.2,,,
FMDNTS0127,STITCHES REMOVAL (LARGE),OS,0.25,194.94,204.69,214.92,,,
FMDNTS0126,STITCHES REMOVAL (MEDIUM),OS,0.25,150,157.5,165.38,,,
FMDNTS0125,STITCHES REMOVAL (SMALL),OS,0.25,100,105,110.25,,,
18498,STOCKING ANTI-EMBOLISM THIGH LARGE LENGTH 31-36CM,OS,0.25,40,42,44.1,,,
20183,STOCKINGANTI-EMBOLISMTHIGHXLLENGTH36-41CM,OS,0.25,126.4,132.72,139.36,,,
FMLAB-2067,STONE ANALYSIS,OS,0.25,220,231,242.55,,,
FMURO-0092,STONE BASKETING & MANIPULATION,OS,0.25,1431.27,1502.83,"1,577.9
8",,,
FMLAB-2068,STOOL ANALYSIS,OS,0.25,55,57.75,60.64,,,
19970,STOPCOCK 3 WAY CONNECTER 10CM EXTENTION #4631- 8/394995,OS,0.25,4.35,4.57,4.8,,,
22968,STOPCOCK 3 WAY DISCOFIX OHMEDA #394601,OS,0.25,2.52,2.65,2.78,,,
SUR-0064,Strangulated Hernia,P1,0,7000,7350,"7,717.5
0",,,
SUR-0077,Strangulated Hernia and Resection Anastomosis,P1,0,7000,7350,"7,717.5
0",,,
OBG-0027,Strasimmams,P1,0,7253,7615.65,"7,996.4
3",,,
URO-0038,Stricture Anterior Urethra,P1,0,5000,5250,"5,512.5
0",,,
URO-0039,Stricture Posterior Urethra,P1,0,8500,8925,"9,371.2
5",,,
MS-S-004762,STRIP BLOOD GLUCOSE TEST ACCU-CHEK PERFORMA,OS,0.25,6.74,7.08,7.43,,,
26031,STRIP BLOOD GLUCOSE TEST ONE TOUCH F/LIFE SCAN ELITE J&J #02307501,OS,0.25,15.32,16.09,16.89,,,
026031,STRIP BLOOD GLUCOSE TEST ONE TOUCH F/LIFE SCAN ELITE J&J #02307501.,OS,0.25,15.32,16.09,16.89,,,
VAS-0014,Stripping Operation for V.V. (Bilateral),P1,0,7500,7875,"8,268.7
5",,,
VAS-0008,Stripping Operation for V.V. (One Side),P1,0,6400,6720,"7,056.0
0",,,
FMBED-00019,CCU - Accommodation,OS,0.25,1200,1260,"1,323.0
0",,,
FMSUP-00025,STROKE UNIT - Medical Supervision,OS,0.25,100,105,110.25,,,
FMBED-0025,SU1,OS,0.25,1353.75,1421.44,"1,492.5
1",,,
FMERDA0028,SUB.CUT WOUND MEDIUM (5 - 10 STITHES),OS,0.25,110,115.5,121.28,,,
FMERDA0029,SUB.CUT WOUND SMALL (3 - 5 STITCHES),OS,0.25,70,73.5,77.18,,,
FMANAP0017,SUBCLAVIAN CATH. INSERTION,OS,0.25,245,257.25,270.11,,,
FMDER-0090,SUBCUTANEOUS INJECTION,OS,0.25,60,63,66.15,,,
FMENTN2047,SUBMUCOUS RESECTION OF SEPTUM,OS,0.25,2227.2,2338.56,"2,455.4
9",,,
SUR-0062,Subtotal Thyroidectomy,P1,0,6500,6825,"7,166.2
5",,,
FMLAB-1556,SUCCINYL ACATONE (KFSH),OS,0.25,1900.67,1995.7,"2,095.4
9",,,
ENT-0006,Suction Clearance Ears,P1,0,1351,1418.55,"1,489.4
8",,,
MS-S-005871,SUCTION CLOSED PRO SYSTEM 20/CA SIZE 12 # Z110-12,OS,0.25,172.37,180.99,190.04,,,
36130,SUCTION LINER 2000ML DISPOSABLE #CNLINER,OS,0.25,16,16.8,17.64,,,
27449,SUCTION LINER 3000ML CARDINAL #65651-93C,OS,0.25,24,25.2,26.46,,,
FMPDT-0032,"SUCTION OF MUCOUS OR ASPIRATN MOUTH, NOSE & PHARYNX",OS,0.25,43.86,46.05,48.36,,,
MS-S-010516,SUCTION PRO-72 CLOSED VENTILATION 14FR W/CONNECTOR 570MM PORTEX #Z110-14,OS,0.25,172.37,180.99,190.04,,,
18175,SUCTION TUBE 270/260CM BOTH SIDES W/CONNECTOR,OS,0.25,16,16.8,17.64,,,
FMBED-0005,ICU - Accommodation,OS,0.25,1200,1260,"1,323.0
0",,,
FMSUP-00010,SUITE - Medical Supervision,OS,0.25,100,105,110.25,,,
FMBED-0009,PICU - Accommodation,OS,0.25,1200,1260,"1,323.0
0",,,
FMSUP-00021,SUITEA - Medical Supervision,OS,0.25,100,105,110.25,,,
FMBED-00011,ROYAL SUITE - Accommodation,OS,0.25,2000,2100,"2,205.0
0",,,
FMSUP-00022,SUITEB - Medical Supervision,OS,0.25,100,105,110.25,,,
EDNE091227,SULTAN MOHAMMED ALQAHTANI,CO,0,100,125,150,,,
FMBED-00017,DAY CASE - Accommodation,OS,0.25,-,-,-,,,
FMSUP-00020,SUPER DELUXE - Medical Supervision,OS,0.25,100,105,110.25,,,
FMOPTE0001,SUPERFICIAL CORNEAL F.B.,OS,0.25,140,147,154.35,,,
DNT-0028,SUPERFICIAL PAROTIDECTOMY,P1,0,8500,8925,"9,371.2
5",,,
VAS-0009,Superficialization of Vein,P1,0,3911,4106.55,"4,311.8
8",,,
FMXRY-0239,SUPERIOR/INFERIOR CAVOGRAHPY,OS,0.25,1128.6,1185.03,"1,244.2
8",,,
P12SUPLA2J,SUPLASYN 1 SHOT,OS,0.25,2185,2294.25,"2,408.9
6",,,
FMANAP0022,SUPRA-PUBIC CATHETERIZATION,OS,0.25,300,315,330.75,,,
URO-0035,Suprapubic Cystostomy for Stone,P1,0,5000,5250,"5,512.5
0",,,
FMDNTS0010,SUR EXT. OF NORMAL TOOTH,OS,0.25,490,514.5,540.23,,,
FMDNTS0260,SUR REMOVAL OF REMAINING ROOT X2,OS,0.25,1220,1281,"1,345.0
5",,,
FMDNTS0011,SUR. REM. OF REMAINING ROOT,OS,0.25,610,640.5,672.53,,,
MS-S-004623,SURECHIP 15CC #BC15,OS,0.25,3351.6,3519.18,"3,695.1
4",,,
FMNBD-0014,SURFACTANT THERAPY INSTALLATION,OS,0.25,974.7,1023.44,"1,074.6
1",,,
FMDNTC0035,SURGICAL EXCISION  OF INTRA-ORAL TUMOUR SMALL,OS,0.25,350,367.5,385.88,,,
FMDNTS0085,SURGICAL EXCISION OF BENIGN TUMOUR IN HARD PALATE,OS,0.25,1000,1050,"1,102.5
0",,,
FMDNTS0083,SURGICAL EXCISION OF INTRA- ORAL SWELLING LARGE,OS,0.25,2116.8,2222.64,"2,333.7
7",,,
FMDNTC0037,SURGICAL EXCISION OF INTRAORAL TUMOUR LARGE,OS,0.25,1100,1155,"1,212.7
5",,,
FMDNTC0036,SURGICAL EXCISION OF INTRAORAL TUMOUR MEDIUM,OS,0.25,600,630,661.5,,,
FMDNTS0090,SURGICAL EXCISION OF MALIGNANT TUMOUR LARGE,OS,0.25,7411.2,7781.76,"8,170.8
5",,,
022867,"SURGICAL HAEMOSTAT 10x20CM (4x8"") ETHICON #W1912/1902GB",OS,0.25,672.89,706.53,741.86,,,
22867,"SURGICAL HAEMOSTAT 10x20CM (4x8"") ETHICON #W1912/1902GB.",OS,0.25,672.89,706.53,741.86,,,
22866,"SURGICAL HAEMOSTAT 2x3"" #W1913T/1953",OS,0.25,200,210,220.5,,,
FMDNTS0291,SURGICAL REMOVAL OF REMAINING ROOT X5,OS,0.25,3360,3528,"3,704.4
0",,,
FMENDE0082,Endoscopic mucosal resection > 2cm,P1 ,0,,2600,2730,21/05/2025,,
47854,SUSPENSORY (L) FUTURO (TESTICULAR) #008705,OS,0.25,20,21,22.05,,,
008890,SUSPENSORY XL FUTURO (TESTICULAR) #008076,OS,0.25,41.04,43.09,45.25,,,
8890,SUSPENSORYXLFUTURO(TESTICULAR)#008076,OS,0.25,41.04,43.09,45.25,,,
MS-S-005737,"SUTURE # 2 FIBER WIRE W/TAPERED NEEDLE 26.5 MM, BLUE 97 CM ARTHREX # AR-7200 SMITH & NEPHEW #721108",OS,0.25,300,315,330.75,,,
MS-S-005445,SUTURE ANCHOR 15.5MMx2.9 BIOCMPOSITE PUSHLOCK ARTHREX #AR-1923BC,OS,0.25,1000,1050,"1,102.5
0",,,
MS-S-005887,SUTURE ANCHOR 2.4x11MM PEEK PUSH LOCK ARTHREX #AR-2922PS,OS,0.25,2123.27,2229.43,"2,340.9
1",,,
MS-S-005442,SUTURE ANCHOR 3.0MMX14.5MM BIOCOMPOSITE W/2 FIBERWIRE ARTHREX# AR-1934BCF,OS,0.25,2333.86,2450.55,"2,573.0
8",,,
MS-S-008722,SUTURE ANCHOR PEEK PUSHLOCK 2.9x15.5MM ARTHREX No.AR-1923PS,OS,0.25,2797.42,2937.29,"3,084.1
6",,,
MS-S-009105,"SUTURE ANCHOR,PEEK CORK SCREW 4.5 X 14MM ARTHREX No. AR-1927PSF-45",OS,0.25,2420.81,2541.85,"2,668.9
4",,,
MS-S-002082,SUTURE ATM PGA 6/0 VIOLET 45CM SPATULA MEDIPAC #9688SP,OS,0.25,137.89,144.78,152.02,,,
21649,SUTURE CHROMIC GUT 0 45CM ENDOLOOP #EJ10G/EL10G,OS,0.25,581.28,610.34,640.86,,,
50814,SUTURE CHROMIC GUT 4/0 45CM W/NDL ETHICON #1653G,OS,0.25,60,63,66.15,,,
MS-S-003831,SUTURE ENDO GIA 60MM ARTICULATING RELOAD EXTRA THICK COVIDIEN #EGIA60AXT,OS,0.25,1860.48,1953.5,"2,051.1
8",,,
021649,SUTURE ENDOLOOP VICRYL COATED 0 VIOLET 45CM ETHICON #EJ10G,OS,0.25,383.04,402.19,422.3,,,
48756,SUTURE ETHIBOND 2/0 75CM ETHICON #W10B55,OS,0.25,991.55,1041.13,"1,093.1
8",,,
021634,SUTURE ETHIBOND 2-0 GREEN 90CM ROUND NEEDLE 1/2C ETHICON/COVIDIEN #W6767/888339561,OS,0.25,51.07,53.62,56.3,,,
21578,SUTURE ETHIBOND 5/0 ETHICON #W4846,OS,0.25,120,126,132.3,,,
048756,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM NEEDLE 1/2C 17MM ETHICON #W10B55,OS,0.25,700.96,736.01,772.81,,,
038993,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM W/O PLEDGET NEEDLE 26MM ETHICON #W10B72,OS,0.25,632.02,663.62,696.8,,,
038994,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM W/PLEDGET NEEDLE 26MM ETHICON #W10B77,OS,0.25,1017.79,1068.68,"1,122.1
1",,,
38994,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM W/PLEDGET NEEDLE 26MM ETHICON #W10B77.,OS,0.25,600,630,661.5,,,
021578,SUTURE ETHIBOND EXCEL 5 GREEN 4x75CM ETHICON #W4846,OS,0.25,72.78,76.42,80.24,,,
21634,SUTURE ETHIBOND GREEN 2/0 90CM ETHICON/PETER #W6767/19417K82G/480075,OS,0.25,40,42,44.1,,,
21629,SUTURE ETHILON BLACK 10/0 ETHICON 30CM W/NDL #W1718 (D&G #1533-38),OS,0.25,200,210,220.5,,,
46686,SUTURE ETHILON BLACK 9/0 13CM #W2813,OS,0.25,80,84,88.2,,,
22826,SUTURE ETHILOOP BLUE ETHICON #EH384E,OS,0.25,120,126,132.3,,,
MS-S-005605,SUTURE KNOT 2-0 PUSHER/CUTTER FOR FIBERWIRE ARTHREX # AR-4515,OS,0.25,1000,1050,"1,102.5
0",,,
MS-S-002229,SUTURE LASSO SD 45 CURVE #AR-4068-45R,OS,0.25,1730.19,1816.7,"1,907.5
3",,,
MS-S-005519,SUTURE LASSO SD WIRE LOOP ARTHREX #AR-4068-05SD,OS,0.25,643.51,675.69,709.47,,,
MS-S-003397,SUTURE LONG ECHELON FLEX 60MM ETHICON #LONG60A,OS,0.25,2441.88,2563.97,"2,692.1
7",,,
XR-S-000058,SUTURE MEDIATED PROGLIDE CLOSURE SYSTEM ABBOTT # 12673-05,OS,0.25,1178.47,1237.39,"1,299.2
6",,,
MS-S-004653,SUTURE MENISCAL CINCH DEVICE ARTHREX #AR-4500,OS,0.25,1000,1050,"1,102.5
0",,,
22437,SUTURE MERSILK 0 ETHICON #W204/D&G 1022-61,OS,0.25,24,25.2,26.46,,,
039748,SUTURE MERSILK 1 BLACK 180CM W/O NEEDLE ETHICON/ATRAMAT #W195/SS1038,OS,0.25,27.1,28.46,29.88,,,
22431,SUTURE MERSILK 2-0 75CM ETHICON #W333H/D&G 1123-51,OS,0.25,16,16.8,17.64,,,
24110,SUTURE MERSILK 4/0 ETHICON #W604/D&G 1074-31,OS,0.25,16,16.8,17.64,,,
MS-S-005106,"SUTURE MERSILK 5/0 W/NEEDLE 75CM BB ,3/8 CIRLE TAPER POINT ETHICON # W581",OS,0.25,45.33,47.6,49.98,,,
22430,SUTURE MERSILK BLACK 0 75CM CURVED 30MM ETHICON #W334H/D&G 1123-61,OS,0.25,16,16.8,17.64,,,
21612,SUTURE MERSILK BLACK 0 75CM ETHICON #W552,OS,0.25,32,33.6,35.28,,,
22429,SUTURE MERSILK BLACK 0 75CM ETHICON #W782H/D&G 1093-61/1084-61,OS,0.25,16,16.8,17.64,,,
22428,SUTURE MERSILK BLACK 2/0 75CM ETHICON #W667H/D&G 1093-51/1084-51,OS,0.25,27.26,28.62,30.05,,,
022428,SUTURE MERSILK BLACK 2/0 75CM ETHICON #W667H/D&G 1093-51/1084-51.,OS,0.25,27.26,28.62,30.05,,,
24249,SUTURE MERSILK BLACK 3/0 75CM ETHICON #W502H,OS,0.25,16,16.8,17.64,,,
21631,SUTURE MERSILK BLACK 3/0 75CM ETHICON #W587H/EH7386H,OS,0.25,16,16.8,17.64,,,
21659,SUTURE MERSILK BLACK 3/0 W/O NEEDLE ETHICON #W192,OS,0.25,16,16.8,17.64,,,
22439,SUTURE MERSILK BLACK 5/0 75CM ETHICON #W500H/D&G 1073-21,OS,0.25,20,21,22.05,,,
45732,SUTURE MERSILK BLUE 8/0 75CM ETHICON #W1819,OS,0.25,200,210,220.5,,,
37593,SUTURE MONOCRYL 3-0 26MM EHTICON #W3326,OS,0.25,40,42,44.1,,,
037593,SUTURE MONOCRYL PLUS 3-0 26MM ETHICON #MCP3213H/W3326,OS,0.25,51.23,53.79,56.48,,,
MS-S-005534,SUTURE PDS II 3-0 VIOLET 70CM W/NEEDLE ETHICON #W9116H,OS,0.25,68.95,72.4,76.02,,,
50563,SUTURE PDS II PLUS VIO 1 150CM LOOP ETHICON#PDP9238T,OS,0.25,187.54,196.92,206.76,,,
050563,SUTURE PDS II PLUS VIO 1 150CM LOOP ETHICON#PDP9238T.,OS,0.25,187.54,196.92,206.76,,,
MS-S-002461,SUTURE PROLENE 0 BLUE 100CM W/NDL ETHICON #W486,OS,0.25,44,46.2,48.51,,,
MS-S-002462,SUTURE PROLENE 0 BLUE 100CM W/NDL ETHICON #W753,OS,0.25,56,58.8,61.74,,,
21901,SUTURE PROLENE 0 BLUE ETHICON #W8434,OS,0.25,28,29.4,30.87,,,
022432,SUTURE PROLENE 1 BLUE 100CM ETHICON/COVIDIEN #W742/CP535/D&G 3465-71,OS,0.25,47.88,50.27,52.79,,,
22852,SUTURE PROLENE 2/0 100CM BLUE ETHICON #W8689/W30C40TX/D&G 3426-51,OS,0.25,36,37.8,39.69,,,
22822,SUTURE PROLENE 2/0 75CM ETHICON #W295/D&G 3651-51,OS,0.25,24,25.2,26.46,,,
22847,SUTURE PROLENE 3/0 75CM BLUE ETHICON #W621/D&G 3490- 41,OS,0.25,24,25.2,26.46,,,
21610,SUTURE PROLENE 3/0 90CM W/NEEDLE ETHICON #W8354,OS,0.25,120,126,132.3,,,
45136,SUTURE PROLENE 4/0 16MM 3/8C 75CM ATRAMAT #CE1664-75,OS,0.25,24,25.2,26.46,,,
38989,SUTURE PROLENE 4/0 90CM BLUE ETHICON #W8557,OS,0.25,40,42,44.1,,,
21635,SUTURE PROLENE 4/0 90CM ETHICON/PETER #W8761/20S151/EH7585H,OS,0.25,40,42,44.1,,,
021635,SUTURE PROLENE 4/0 90CM ETHICON/PETER #W8761/20S151/EH7585H.,OS,0.25,40,42,44.1,,,
022869,SUTURE PROLENE 5/0 45CM BLUE ETHICON #W527/D&G 3414- 23,OS,0.25,44.54,46.77,49.11,,,
22869,SUTURE PROLENE 5/0 45CM BLUE ETHICON #W527/D&G 3414- 23.,OS,0.25,44.54,46.77,49.11,,,
22947,SUTURE PROLENE 5/0 75CM W/NEEDLE #8721/167257,OS,0.25,80,84,88.2,,,
21591,SUTURE PROLENE 5/0 90CM BLUE ETHICON #W8556,OS,0.25,40,42,44.1,,,
MS-S-000627,SUTURE PROLENE 5/0 ATRAMAT#CE1265,OS,0.25,12,12.6,13.23,,,
022947,SUTURE PROLENE 5-0 BLUE 75CM ETHICON #W8721,OS,0.25,68.95,72.4,76.02,,,
21658,SUTURE PROLENE 6/0 ETHICON #W8597,OS,0.25,80,84,88.2,,,
38986,SUTURE PROLENE 8/0 45CM W/NEEDLE ETHICON #W2777/PETER#20SO4B,OS,0.25,318.89,334.83,351.58,,,
MS-S-010527,SUTURE PROLENE 9-0 BLUE 13CM ETHICON No.W2783,OS,0.25,200,210,220.5,,,
22432,SUTURE PROLENE BLUE 1/0 100CM ETHICON #W742/D&G 3465-71,OS,0.25,20,21,22.05,,,
022442,SUTURE PROLENE BLUE 3/0 45CM ETHICON #W8684/DW9422R,OS,0.25,33.53,35.21,36.97,,,
22442,SUTURE PROLENE BLUE 3/0 45CM ETHICON #W8684/DW9422R.,OS,0.25,33.53,35.21,36.97,,,
24098,SUTURE PROLENE BLUE 3/0 90CM ETHICON #W8522,OS,0.25,40,42,44.1,,,
022965,SUTURE PROLENE BLUE 4/0 45CM ETHICON #W525/D&G 4414- 33,OS,0.25,25.7,26.99,28.33,,,
22965,SUTURE PROLENE BLUE 4/0 45CM ETHICON #W525/D&G 4414- 33.,OS,0.25,25.7,26.99,28.33,,,
024329,SUTURE PROLENE BLUE 6/0 60CM ETHICON/PETER #W8707/20S07A,OS,0.25,84.02,88.22,92.63,,,
24329,SUTURE PROLENE BLUE 6/0 60CM ETHICON/PETER #W8707/20S07A.,OS,0.25,84.02,88.22,92.63,,,
21666,SUTURE PROLENE BLUE 7/0 60CM ETHICON/PETER #W8702/20SO5A,OS,0.25,120,126,132.3,,,
FMOPTA0012,SUTURE REMOVAL (EYE),OS,0.25,115,120.75,126.79,,,
47363,SUTURE S/S MONO WIRE 7 45CM W/NDL 4S ETHICON #M624G (PKT/4),OS,0.25,80,84,88.2,,,
39748,SUTURE SILK BLACK 1 W/O NEEDLE ATRAMAT #SS1038,OS,0.25,12,12.6,13.23,,,
21654,SUTURE STERNAL WIRE GUAGE 5 REVERSE #M635G,OS,0.25,40,42,44.1,,,
MS-S-009456,SUTURE STRATAFIX SYMMETRIC SIZE 0 USP22C ETHICON No. SXPP1A446,OS,0.25,595.63,625.41,656.68,,,
22876,SUTURE VICRYL 2/0 ETHICON #W9150/D&G 9833-51/9832-51,OS,0.25,32,33.6,35.28,,,
22861,SUTURE VICRYL 3/0 75CM VIOLET ETHICON #W9114/VCP311H/D&G 9813-41,OS,0.25,40,42,44.1,,,
48758,SUTURE VICRYL 3-0 TAPERCUT ETHICON #W9826,OS,0.25,32,33.6,35.28,,,
22862,SUTURE VICRYL 4/0 60CM ETHICON #W9067,OS,0.25,40,42,44.1,,,
024099,SUTURE VICRYL 4/0 ETHICON #W9074 (D&G #9602-31),OS,0.25,42.64,44.77,47.01,,,
022862,SUTURE VICRYL 4-0 VIOLET 60CM ETHICON #W9067,OS,0.25,53.19,55.85,58.64,,,
22820,SUTURE VICRYL 6/0 45CM ETHICON #W9981 (D&G9105-11),OS,0.25,40,42,44.1,,,
MS-S-008603,SUTURE VICRYL 6-0 VIOLET 45CM SPATULA ETHICON #W9760,OS,0.25,200,210,220.5,,,
MS-S-008604,SUTURE VICRYL 7-0 VIOLET 30CM SPATULA ETHICON #W9561,OS,0.25,200,210,220.5,,,
024092,SUTURE VICRYL PLUS 1 VIOLET 70CM ETHICON #VCP353H/W9368/VCP359,OS,0.25,62.44,65.56,68.84,,,
24092,SUTURE VICRYL PLUS 1 VIOLET 70CM ETHICON #VCP353H/W9368/VCP359.,OS,0.25,62.44,65.56,68.84,,,
22425,SUTURE VICRYL PLUS 2-0 70CM ROUND BODY ETHICON #VCP317H/W9121,OS,0.25,40,42,44.1,,,
24089,SUTURE VICRYL UNDYED 2/0 75CM ETHICON #W9582T/D&G 9618-51,OS,0.25,40,42,44.1,,,
24096,SUTURE VICRYL UNDYED 3/0 45CM ETHICON/PETER #W9511T/18120J/D&G-9608-41,OS,0.25,40,42,44.1,,,
023932,SUTURE VICRYL UNDYED 5/0 45CM ETHICON #W9832T,OS,0.25,97.68,102.56,107.69,,,
21670,SUTURE VICRYL VIOLET 0 75CM ETHICON #W9230/VCP352H,OS,0.25,38.54,40.47,42.49,,,
021670,SUTURE VICRYL VIOLET 0 75CM ETHICON #W9230/VCP352H.,OS,0.25,38.54,40.47,42.49,,,
021667,SUTURE VICRYL VIOLET 1 75CM ROUND BODY ETHICON #W9213,OS,0.25,60.86,63.9,67.1,,,
022874,SUTURE VICRYL VIOLET 2 75CM ETHICON #W9252/D&G 9836- 81,OS,0.25,46.44,48.76,51.2,,,
22874,SUTURE VICRYL VIOLET 2 75CM ETHICON #W9252/D&G 9836- 81.,OS,0.25,46.44,48.76,51.2,,,
48757,SUTURE VICRYL VIOLET 2 90CM ETHICON #W9999,OS,0.25,40,42,44.1,,,
21669,SUTURE VICRYL VIOLET 4/0 45CM ETHICON #W9834T,OS,0.25,40,42,44.1,,,
47882,SUTURE VICRYL VIOLET 5/0 45CM ETHICON #W9514T,OS,0.25,40,42,44.1,,,
