Service Code,Description,Price 2022 ,Type,LOS
OPT-0031,Dacro Cystorhinostomy,8710.6216365,PKG,2 days
OPT-0032,Lacrimal Canaliculum Reconst,7657.689375,PKG,3 Days
OPT-0033,Anterior Vitrectomy,9954.996187499999,PKG,3 Days
OPT-0034,Intraocular FB Removal,7083.362727,PKG,3 Days
OPT-0035,Glaucoma Operation Trabe,8423.458312499999,PKG,3 Days
OPT-0036,Squint Correction,11390.81291775,PKG,2 days
OPT-0037,Recurrent Ptosis,9189.22725,PKG,3 Days
OPT-0038,Lamellar Keratoplasty,18378.4545,PKG,6 Days
OPT-0039,Posterior Vitracetomy,15315.37875,PKG,4 Days
OPT-0040,Corneal Graft (P. Keratoplasty),22973.068124999998,PKG,6 Days
OPT-0041,Corneal Graft w/ Cataract Extraction,22973.068124999998,PKG,6 Days
OPT-0042,Capsulotomy,4020.286977,PKG,2 days
OPT-0043,Explo/Excision Orbital Tumour,10210.252499999999,PKG,3 Days
OPT-0044,Lacrimal Canaliculum Probing,8710.6216365,PKG,1-2 Days
OPT-0045,Secondary Insertion of I.O.L.,4466.98546875,PKG,3 Days
ORT-0001,Fracture Small Bones of Hand/ Foot +POP + Xray,1914.42234375,PKG,day case
ORT-0002,POP Simple Fracture w/o Displacement,1914.42234375,PKG,day case
ORT-0003,Correction of Hallux Valgus,12762.815625,PKG,2 days
ORT-0004,Reconstruction of Amputated Finger without Graft II,3828.8446875,PKG,1 day
ORT-0005,Arthodeasis of the Big Toe,8933.9709375,PKG,2 days
ORT-0007,POP Foot Deformity Correction,3063.07575,PKG,day case
ORT-0008,Skin and / or Skeletal Traction on Thoma Splint or Bobler Spine,2010.1434885,PKG,day case
ORT-0009,Tendon Release of Finger/Wrist,6381.4078125,PKG,day case
ORT-0010,Excision  of Olecranon Bursa,6381.4078125,PKG,day case
ORT-0012,Removal of Implants/Big Bones,6381.4078125,PKG,day case
ORT-0013,Amputation of Finger/Toe,3350.239074,PKG,day case
ORT-0014,Reduction of Fracture & Dislocation of  Finger & Splintage in ER,1914.42234375,PKG,day case
ORT-0015,Change POP Under Anesthesia,3063.07575,PKG,day case
ORT-0016,G.A. Mobilization of Frozen Shoulder,5105.126249999999,PKG,1 day
ORT-0017,L.A. 2 K Wire Removal,1276.2815624999998,PKG,day case
ORT-0018,Removal of Ganglion,3063.07575,PKG,day case
ORT-0019,G.A. 2 K Wire Removal,3190.70390625,PKG,day case
ORT-0020,Tendon Shealth Splitting,3828.8446875,PKG,day case
ORT-0021,G.A. Bone Swelling Biopsy,3828.8446875,PKG,1 day
ORT-0022,Terminalization of Finger,2552.5631249999997,PKG,day case
ORT-0023,Removal of Implants/Small Bones,6381.4078125,PKG,day case
ORT-0024,Repair of Lacerated Wound not involving Tendon or Nerve,3063.07575,PKG,day case
ORT-0025,"O.R.I.F. with Screw/ Plates of Tibia, Fibula or Ulna",8933.9709375,PKG,2 days
ORT-0026,Plaster Spica or Jacket,3828.8446875,PKG,day case
ORT-0027,Removal of Plates or Nails + SR 300 any extra nail or plate,6381.4078125,PKG,day case
ORT-0028,Repair of Ligament,10720.765124999998,PKG,4 Days
ORT-0029,Fracture of Coles,7657.689375,PKG,day case
ORT-0030,Close Reduction-Fracture Tibia,5105.126249999999,PKG,day case
ORT-0031,Repair of Raptured Superficial Ligament Knee or Ankle,7466.24719575,PKG,2 days
ORT-0032,Close Reduction-Fracture Radius/Ulna,5105.126249999999,PKG,day case
ORT-0033,Excision of Head and Radius,5105.126249999999,PKG,1 day
ORT-0034,Internal Fixation -Fracture Tibia/Fibula/Radius/Ulna,13400.95640625,PKG,4 Days
ORT-0035,Open Reduction/Internal Fixation-Fracture Screw Plates,12762.815625,PKG,5 Days
ORT-0036,Close Reduction-Fracture Dislocation,5360.382562499999,PKG,day case
ORT-0037,Open Reduction of Metatarsal Bones,6700.478258249999,PKG,1 day
ORT-0038,Carpal Tunnel Syndrome Operation,5105.126249999999,PKG,day case
ORT-0039,O.R.I.F. for Recent / Old Neglected Fracture Dislocation of Shoulder & Hip Joint,14741.052102,PKG,3 Days
ORT-0040,Achilles Tendon Length,7530.061218750001,PKG,2 days
ORT-0041,Closed / Open Reduction & Internal Fixation w/ Plate,7019.54859375,PKG,2 days
ORT-0042,Sequestractomy of Small Bones,5105.126249999999,PKG,day case
ORT-0043,Correction of Deformities & Tendon Displacement,12762.815625,PKG,3 Days
ORT-0044,Repair-RSL of Knee/ Ankle Ligament,12762.815625,PKG,3 Days
ORT-0045,Repair- Amputed Finger G.A. + X-ray,3063.07575,PKG,day case
ORT-0046,Close Reduction-Simple Fracture G.A.,2552.5631249999997,PKG,day case
ORT-0047,"O.R.I.F for Dislocation of Ankle, Wrist and Below",13400.95640625,PKG,2 days
ORT-0048,Close Reduction-Disclocate Phalanges GA,1914.42234375,PKG,day case
ORT-0049,Menisectomy/Exc Cyst of Knee Joint,9189.22725,PKG,2 days
ORT-0050,"Close Reduction of Simple (Tibia, Fibula, Radius, Ulna)",6381.4078125,PKG,1 day
ORT-0051,Open Reduction-Fracture Dislocation of Ankle/Wrist/Bone Graft,12762.815625,PKG,4 Days
ORT-0052,Arthrodesis (Knee/HIP/TB),25525.63125,PKG,7 Days
ORT-0053,Amputation of Long Bones (Trauma/Congenital),15315.37875,PKG,4 Days
ORT-0054,Open of Recurrent Dislocation Shoulder,15315.37875,PKG,3 Days
ORT-0055,Excision Cyst/Bone & Graft,15315.37875,PKG,4 Days
ORT-0056,Congenital Dislocation ,14039.0971875,PKG,3 Days
ORT-0057,Major Joints Disarticulation,23738.837062500003,PKG,6 Days
ORT-0058,"Excision  of Malignant Tumors, Bone Graft",31907.0390625,PKG,6 Days
ORT-0059,Excision Cyst/Bone Swelling & Graft,14039.0971875,PKG,4 Days
ORT-0060,Laser Arthroscopy,7657.689375,PKG,2 days
ORT-0061,Surgery Treat Benigh Tumor of Bone + Bone Grafting,11486.534062499999,PKG,3 Days
ORT-0062,Svnovectomy (Open),10210.252499999999,PKG,3 Days
ORT-0063,Capsulotomy of Finger Joints,5105.126249999999,PKG,1 day
ORT-0064,Ext. Fixation Application Large Bones Implant Returnable,16081.1476875,PKG,3 Days
ORT-0065,Close Reduction of Dislocated Phalenges,2552.5631249999997,PKG,1 day
ORT-0066,Bone Grafting Big Area,10720.765124999998,PKG,3 Days
ORT-0068,O.R.I.F. of Fracture Pelvis,19144.2234375,PKG,4 Days
ORT-0069,Tendon Repair/Tendon Transfer,9954.996187499999,PKG,3 Days
ORT-0070,Arthroplasties,30630.7575,PKG,7 Days
ORT-0071,Nerve Suture,19144.2234375,PKG,2 days
ORT-0072,Reduction/Fixation-Spinal Injury + Prosthesis + PT,38288.446875,PKG,7 Days
ORT-0073,Decomposition of Spine w/ Arthrodesis,44669.8546875,PKG,6 Days
ORT-0074,TRA Vera Band,14039.0971875,PKG,3 Days
ORT-0075,Goterex Band,19144.2234375,PKG,3 Days
ORT-0076,Osteotomy,12252.303,PKG,4 Days
ORT-0077,CLR w/ Ligament Patella Band + P.T./I.P.,19144.2234375,PKG,5 Days
ORT-0078,Digital Nerve Suture,15315.37875,PKG,2 days
ORT-0079,Travera Band for Crucial Ligament Reconstruction-PT/IP,16591.6603125,PKG,4 Days
ORT-0080,Core Tax Band for Crucial Ligament Reconstruction-PT/IP,16591.6603125,PKG,4 Days
ORT-0081,Partial Knee Replacement (Hermiarthroplast),44669.8546875,PKG,6 Days
ORT-0082,Total Knee Replacement (GSB/APS)-Unilateral,51051.2625,PKG,6 Days
ORT-0083,Total Hip Replacement (Unilateral),51051.2625,PKG,6 Days
ORT-0084,High Tibial Osteotomy-w/ Plate + PT,20420.504999999997,PKG,4 Days
ORT-0085,High Tibial Osteotomy-w/out Plate + PT,17867.941875,PKG,4 Days
ORT-0086,Hind Quarter Amputation,22973.068124999998,PKG,6 Days
ORT-0087,Laminectormy-Level 1,22973.068124999998,PKG,6 Days
ORT-0088,Laminectormy-Level 2,25525.63125,PKG,6 Days
ORT-0089,Correction of Hand & Finger Deformity,7657.689375,PKG,2 days
ORT-0090,Laminectormy-L-Disectomy Recurrent,19144.2234375,PKG,4 Days
ORT-0091,Bone Grafting,10210.252499999999,PKG,3 Days
ORT-0093,Arthroscopy Minisectomy,10210.252499999999,PKG,2-3 Days
ORT-0094,"Arthroscopy Washout, Trimming, Removal of Loose Body",6381.4078125,PKG,1 day
ORT-0095,Closed Reduction of Dislocated Phalanges,3828.8446875,PKG,1 day
ORT-0096,Congenital Dislocation of Hip (CHD),19144.2234375,PKG,3 Days
ORT-0097,Correction of Congenital Foot Anomaly or Deformities due to Spinal Bifida,19144.2234375,PKG,5 Days
ORT-0098,Correction of Deformities & Tendon Displacement Forearm,19144.2234375,PKG,3 Days
ORT-0099,Correction of Foot Deformities without Surgery (POP Splint),2552.5631249999997,PKG,day case
ORT-0100,Cruciate Ligament Reconstruction without Prothesis,12762.815625,PKG,2 days
ORT-0101,Diagnostic Arthroscopy,6381.4078125,PKG,day case
ORT-0102,External Fixation Large Bones Implant Returnable + F/ups,17867.941875,PKG,5 Days
ORT-0103,Excision of Cervical Rib,19144.2234375,PKG,5 Days
ORT-0104,Excision of Lower End of Ulna,7657.689375,PKG,1 day
ORT-0105,Fusion of the Spine After Fracture or Fracture Dislocation,57432.6703125,PKG,7 Days
ORT-0106,G.A. Bone Swelling Biopsy without Histopath,5105.126249999999,PKG,1 day
ORT-0107,Laminectomy- Laser Conclusive,22973.068124999998,PKG,5 Days
ORT-0108,Laminectomy Lumbar,19144.2234375,PKG,5 Days
ORT-0109,Laminectormy- Cervival Conclusive-Recurrent,25525.63125,PKG,5 Days
ORT-0110,Lumbar / Cervival Disectomy,19144.2234375,PKG,5 Days
ORT-0111,Lumbar Disc Prolapse- Recurrent,25525.63125,PKG,5 Days
ORT-0112,Microscopical Nerve Suture,19144.2234375,PKG,5 Days
ORT-0113,More Repair of Flexor Tendon of Finger (Direct),11486.534062499999,PKG,2 days
ORT-0115,O.R.I.F. & Partial or Total Excision of Patella,12762.815625,PKG,5 Days
ORT-0116,"O.R.I.F. for Commuted or Mal-United Fracture of the Femur, Tibia, Humerus",19144.2234375,PKG,6 Days
ORT-0117,One Repair of Flexor Tendon of Finger (Direct),7657.689375,PKG,1 day
ORT-0118,One Revision of TKR Operation also Applicable to Knee Replacement + PRO,51051.2625,PKG,7 Days
ORT-0119,ORIF for recent & old neglected fracture dislocation of shoulder & hip joint,16591.6603125,PKG,6 Days
ORT-0120,ORIF of Pelvis,19144.2234375,PKG,7 Days
ORT-0121,Repair of Ruptured Superficial Ligament Knee or Ankle,10210.252499999999,PKG,2 days
ORT-0122,Spine Fusion With Implants/Posterior Fusion without Stephe Plate,57432.6703125,PKG,7 Days
ORT-0123,Ulnar Nerve Transfer,11486.534062499999,PKG,2 days
ORT-0124,With Graft Repair of Flexor Tendon of Finger (Direct),12730.908613500002,PKG,2 days
ORT-0264,Arthroscopic Bankart Repair,24255.0,PKG,1 day
PRE-0001,PRE-OP investigations,550.0,service,
SUR-0001,Abscess Drainage UGA,1276.2815624999998,PKG,day case
SUR-0002,Circumcision (Over 1 yr. old) G.A.,2297.3068125,PKG,day case
SUR-0003,Circumcision (Less than 1 yr. old) L.A.,893.3970937500001,PKG,day case
SUR-0004,Removal -FBN L.A.,1276.2815624999998,PKG,day case
SUR-0005,Removal of Perianal Skin Tag LA,1276.2815624999998,PKG,day case
SUR-0006,Nail Extraction UGA,2105.86463325,PKG,day case
SUR-0007,Drainage of Peri-Anal Abscess L.A.,1276.2815624999998,PKG,day case
SUR-0008,Excision of Small Skin Lipoma,1276.2815624999998,PKG,day case
SUR-0009,Removal-Thrombosed Pile ,3828.8446875,PKG,day case
SUR-0010,Debridement of Friction Burns,2552.5631249999997,PKG,day case
SUR-0011,Removal of Submandibular Gland Stones,4147.9151332500005,PKG,1 day
SUR-0012,Excision-Perianal Skin Tag,3267.2808,PKG,day case
SUR-0013,Removal of Thrombosed Pile or Excision of Perianal ,4147.9151332500005,PKG,1 day
SUR-0014,Perianal Abscess Under G.A.,3828.8446875,PKG,1 day
SUR-0015,Ischio Rectal Abscess I & D,3828.8446875,PKG,day case
SUR-0016,Anal Dilatation,3828.8446875,PKG,day case
SUR-0017,Low Impeforated Anus,6381.4078125,PKG,2 days
SUR-0018,Imperforated Anus-Perineal Anoplasty,7657.689375,PKG,3 Days
SUR-0019,Excision of Simple Tumor or Chronic Abscess of Breast,4466.98546875,PKG,1 day
SUR-0020,Imperforated Anus-Colostomy,8295.83015625,PKG,3 Days
SUR-0021,Imperforated Anus-Pulled Abdomino Perianal,15315.37875,PKG,7 Days
SUR-0022,Single Wart Cautery,255.25631249999998,PKG,OPD
SUR-0023,Excision-Tumor/Abcess of Breast,4594.613625,PKG,2 days
SUR-0024,Multiple Wart Cautery,893.3970937500001,PKG,OPD
SUR-0025,Closure of Colostomy,8423.458312499999,PKG,4 Days
SUR-0026,G.A. Wart Cautery,2552.5631249999997,PKG,day case
SUR-0027,Zadek's Procedure,3063.07575,PKG,day case
SUR-0028,L.A. Lymph Node Biopsy,1914.42234375,PKG,day case
SUR-0029,Drainage-Large Abcess Under G.A.,2807.8194375,PKG,day case
SUR-0030,G.A. Lymph Node Biopsy,3190.70390625,PKG,day case
SUR-0031,Excision-Small Skin Tumors G.A.+Histopath,2807.8194375,PKG,day case
SUR-0032,L.A. Removal of Foreign Body from Foot / Hand,2297.3068125,PKG,day case
SUR-0033,Excision-Sebaceous Cyst,1914.42234375,PKG,day case
SUR-0034,L.A. Lipoma Excision,1914.42234375,PKG,day case
SUR-0035,Excision-Lipoma G.A.,1914.42234375,PKG,day case
SUR-0036,Excision- Ganglion Cyst,2552.5631249999997,PKG,day case
SUR-0037,L.A. Ingrowing Toe Nail Removal,804.0574395,PKG,OPD
SUR-0038,Removal -FBN,2807.8194375,PKG,day case
SUR-0039,G.A. Ingrowing Toe Nail Removal  ,2552.5631249999997,PKG,day case
SUR-0040,Excision - Multiple Big Lipoma G.A.,3828.8446875,PKG,day case
SUR-0041,L.A. Haematoma Evacuation,1914.42234375,PKG,day case
SUR-0042,Excision- Multiple Neurofibroma G.A.,3828.8446875,PKG,day case
SUR-0043,G.A. Haematoma Evacuation,2552.5631249999997,PKG,day case
SUR-0044,ERCP Diagnosis,3828.8446875,PKG,day case
SUR-0045,Laparoscopic Varicocele,7019.54859375,PKG,1 day
SUR-0046,ERCP Therapeutic,5105.126249999999,PKG,day case
SUR-0047,Orchidectomy Including Histopathology,7657.689375,PKG,2 days
SUR-0048,Biopsy Breast + Tissue Tumor Excision+Histopath,5105.126249999999,PKG,2 days
SUR-0049,Inguinal & Umbilical & Para-Umbilical or Femoral Hernia,7657.689375,PKG,2 days
SUR-0050,Mastectomy Male,7657.689375,PKG,2 days
SUR-0051,"Recurrent Hernia (Plastic Repair, with Mesh)",8933.9709375,PKG,4 Days
SUR-0052,Fistula-In Ano-Excision-Low,6126.1515,PKG,2 days
SUR-0053,Fistula-In Ano-Excision-High,10210.252499999999,PKG,4 Days
SUR-0054,Clearance of Fatty Hernia of Linea Alba,5105.126249999999,PKG,2 days
SUR-0055,Pilonidal Sinus,6381.4078125,PKG,2 days
SUR-0056,Undescended Tests within  or Outside the Inguinal ,8933.9709375,PKG,2 days
SUR-0057,Anal Fissure Operation+Sphincterectomy+Anoplasty,6381.4078125,PKG,2 days
SUR-0058,Anal Fissure Operation ,5743.2670312499995,PKG,2 days
SUR-0059,High Anal Fistula & Branch Anal Fistula,11486.534062499999,PKG,3 Days
SUR-0060,Appendectomy,9572.11171875,PKG,3 Days
SUR-0061,Gastrostomy,7657.689375,PKG,2 days
SUR-0062,Hemorrhoidectomy or Pile Under G.A.(Surgical Excision),6700.478258249999,PKG,2 days
SUR-0063,Colostomy,7657.689375,PKG,2 days
SUR-0064,Small Incisional Hernia,8933.9709375,PKG,2 days
SUR-0065,"Surgical of Anal Fissure ( Fissurectomy , Analoplasty )",5105.126249999999,PKG,1 day
SUR-0066,Large Incisional Hernia w/out mesh,12762.815625,PKG,2 days
SUR-0067,Sphincterotomy Lateral & Posterior,3190.70390625,PKG,1 day
SUR-0068,Varicose Veins High Ligation & Stripping-Unilateral,7657.689375,PKG,2 days
SUR-0069,Subtotal Thyroidectomy,12762.815625,PKG,3 Days
SUR-0070,Total Thyroidectomy & or Recurrent Cases,15315.37875,PKG,3 Days
SUR-0071,Hydrocele,5105.126249999999,PKG,2 days
SUR-0072,Cholecystoduodenostomy-Surgery,12762.815625,PKG,6 Days
SUR-0073,Haematocele,4466.98546875,PKG,2 days
SUR-0074,Choledochoduodenostomy,12762.815625,PKG,6 Days
SUR-0075,Congenital Pyloric Stenosis,7657.689375,PKG,2 days
SUR-0076,"Gastrostomy,  Colostomy",8295.83015625,PKG,3 Days
SUR-0077,Drain Liver Abcess,13400.95640625,PKG,6 Days
SUR-0078,Amputation of Limbs Gangrene,8295.83015625,PKG,3 Days
SUR-0079,Hydatid Cyst Liver,17867.941875,PKG,6 Days
SUR-0080,Partial Thyroidectomy with Histopathology,11486.534062499999,PKG,2 days
SUR-0081,Radical Surgery for Oral Malignancy,27567.681750000003,PKG,6 Days
SUR-0082,Partial or Total Pancreatectomy,26036.143874999998,PKG,7 Days
SUR-0083,Total Pelvic Excentration,27567.681750000003,PKG,7 Days
SUR-0084,Partial Mastectomy with Histopathology,8933.9709375,PKG,1 day
SUR-0085,Splenectomy,15315.37875,PKG,5 Days
SUR-0086,Mastectomy in Male with Histopathology,8933.9709375,PKG,3 Days
SUR-0087,Parotidectomy,14039.0971875,PKG,5 Days
SUR-0088,Closure of Colostomy with Anastomosis- Surgical,8933.9709375,PKG,2 days
SUR-0089,Strangulated Hernia,11486.534062499999,PKG,3 Days
SUR-0090,Strangulated Hernia and Resection Anastomosis,12762.815625,PKG,4 Days
SUR-0091,Diaphragmatic Hernia- Open,12762.815625,PKG,4 Days
SUR-0092,Repair of Gastro Fistula or Intestinal Perforation,13018.071937499999,PKG,5 Days
SUR-0093,Excision of Hepatic Cysts,17867.941875,PKG,4 Days
SUR-0094,Bowel Anastomosis Resection,12060.86082075,PKG,4 Days
SUR-0095,Rectal Prolapse,12252.303,PKG,3 Days
SUR-0096,Laporotomy without Procedure,7657.689375,PKG,4 Days
SUR-0097,Laparoscopy (Diagnostic),12252.303,PKG,3 Days
SUR-0098,Acute Peritonitis / Laparotomy,11486.534062499999,PKG,4 Days
SUR-0099,Lap. Cholecystectomy,15315.37875,PKG,2 days
SUR-0100,Lap. Appendectomy,12762.815625,PKG,2 days
SUR-0101,Congenital Intestinal Stricture,11486.534062499999,PKG,4 Days
SUR-0102,Lap. Inguinal Hernia Repair,12762.815625,PKG,2 days
SUR-0103,Lap. Closure of Perpforation of D.U.,15315.37875,PKG,3 Days
SUR-0104,Cholecystostomy ,10720.765124999998,PKG,4 Days
SUR-0105,Lap. Diaghragmatic Hernia Repair,19144.2234375,PKG,3 Days
SUR-0106,Complete Rectal Prolapse,12762.815625,PKG,3 - 4 Days
SUR-0108,Radial Thyroidectomy,15315.37875,PKG,4 - 5 Days
SUR-0109,Lap. Vangotomy & Gastrojejunostomy,22973.068124999998,PKG,6 Days
SUR-0110,Adrenalectomy,19144.2234375,PKG,6 Days
SUR-0111,Enuclations of Thyroid Cyst,8933.9709375,PKG,2 days
SUR-0112,Gastrocystostomy,15315.37875,PKG,6 Days
SUR-0113,Embolectomy for Limb Ischemia,12762.815625,PKG,3 Days
SUR-0114,Laparoscopic Adhesolysis,11486.534062499999,PKG,4 Days
SUR-0115,Right Haemecollectomy,19144.2234375,PKG,6 Days
SUR-0116,Lopectomy with Axillary Mass,7657.689375,PKG,2 - 3 Days
SUR-0117,Left Haemcollectomy,19144.2234375,PKG,6 Days
SUR-0118,Repair of Gastro Fistula,12762.815625,PKG,5 Days
SUR-0119,Anterior Resection,23483.580749999997,PKG,6 Days
SUR-0120,Varicose Vein Single Leg,6381.4078125,PKG,2 days
SUR-0121,Hartman Procedure,19144.2234375,PKG,6 Days
SUR-0122,Varicous Vein Both Leg,8933.9709375,PKG,2 days
SUR-0123,Small Mass Local excision,6381.4078125,PKG,1 day
SUR-0124,Arterial Embolectomy and Venous Thembectomy,12762.815625,PKG,3 Days
SUR-0125,Total Thyroidectomy ,14039.0971875,PKG,3 Days
SUR-0126,Broncial Cyst,6381.4078125,PKG,3 Days
SUR-0127,Congenital Intestinal Stricture- Conclusive,15315.37875,PKG,5 Days
SUR-0128,Cystoscopy + Biopsy + Histopathology,7657.689375,PKG,day case
SUR-0129,Diaphragmatic Hernia + SR.1000 if Laparoscopic,12762.815625,PKG,6 Days
SUR-0130,Diverticulation Repair without Mesh,8933.9709375,PKG,10 Days
SUR-0132,Excision of Submandibular Gland,7657.689375,PKG,3 Days
SUR-0133,Intestinal Volvulous,13400.95640625,PKG,7 Days
SUR-0134,Intestinal Volvulous Release,12762.815625,PKG,7 Days
SUR-0135,Laporotomy Exploration w/ Procedure,19144.2234375,PKG,8 Days
SUR-0136,Laproscopic Fundoplication,22973.068124999998,PKG,8 Days
SUR-0137,Lumpectomy + Histopathology,3190.70390625,PKG,2 days
SUR-0138,Modified Radical Mastectomy with Axillary Clearance,15315.37875,PKG,7 Days
SUR-0139,Open Cholecystectomy Exp. Of C.B.D.,13400.95640625,PKG,7 Days
SUR-0140,Partial Gastrectomy,15315.37875,PKG,7 Days
SUR-0141,Partial Mastectomy with/without Histopathology,8933.9709375,PKG,3 Days
SUR-0143,Post Hemorrhoidectomy Stricture Anus,5105.126249999999,PKG,3 Days
SUR-0145,Repair of  Gastro-Intestianal Fistula,12762.815625,PKG,6 Days
SUR-0146,Resection Anastomosis of Bowel,11486.534062499999,PKG,6 Days
SUR-0147,Simple Mastectomy- Clearing of Auxillary Lymphnode + Histopathology,11486.534062499999,PKG,4 Days
SUR-0148,Thyroglossal Cyst or Fistula,10210.252499999999,PKG,3 Days
SUR-0149,Vagotomy + Drainage Procedure + Laproscopic,12762.815625,PKG,7 Days
SUR-0155,Laparoscopic Sleeve Gastrectomy,22050.0,PKG,2 DAYS
URO-0001,Diagnostic Cystoscopy,3828.8446875,PKG,day case
URO-0002,Cystourethroscopy,5105.126249999999,PKG,day case
URO-0003,Cystoscopy + Biopsy,5105.126249999999,PKG,day case
URO-0004,Meatotomy,3828.8446875,PKG,day case
URO-0005,Cystoscopy + Retrograde,5105.126249999999,PKG,day case
URO-0006,Cystoscopy + Insertion of DJ Stent,4466.98546875,PKG,day case
URO-0007,Cystoscopy + Urethral of DJ Stent,5743.2670312499995,PKG,day case
URO-0008,Cystoscopy + Removal of DJ Stent,3828.8446875,PKG,day case
URO-0009,Cystoscopy + Optical Urethroscopy,5743.2670312499995,PKG,2 days
URO-0010,Cystoscopy + Diathermy of Bladder Carcinoma,9189.22725,PKG,2 days
URO-0011,True Cut Needle Biopsy- Cystoscopy + Histopathology,5105.126249999999,PKG,day case
URO-0012,Open Prostastectomy,17867.941875,PKG,2 days
URO-0013,Cystolithopaxy,8933.9709375,PKG,2 days
URO-0014,Radical Orchidectomy+Histopathology,7657.689375,PKG,3 Days
URO-0015,Simple Orchidectomy,6126.1515,PKG,3 Days
URO-0016,Haemotocele,6126.1515,PKG,3 Days
URO-0017,Hydrocelectomy,6126.1515,PKG,3 Days
URO-0018,Excision of Spermatocele,7657.689375,PKG,3 Days
URO-0019,Ligation Varicocele (One Side),6381.4078125,PKG,3 Days
URO-0020,Ligation Varicocele (Both Side),8295.83015625,PKG,3 Days
URO-0021,Testicular Biopsy + Histopathology,3828.8446875,PKG,day case
URO-0022,Orchidopexy for Undescended ,10848.39328125,PKG,2 days
URO-0023,Orchidopexy for Undescended (Testes- Bilateral),12762.815625,PKG,2 days
URO-0024,Nephrectomy (Simple),12252.303,PKG,5 Days
URO-0025,Pyelolithotomy,14741.052102,PKG,5 Days
URO-0026,Radical Nephrectomy,26801.9128125,PKG,7 Days
URO-0027,Nephrouretectomy,15315.37875,PKG,7 Days
URO-0028,Pyeloplasty,19144.2234375,PKG,7 Days
URO-0029,Suprapublic Cystotomy for Stone,9380.6695395,PKG,2 days
URO-0030,Ureterolithotomy,11486.534062499999,PKG,5 Days
URO-0031,ESWL-Small Stone,6700.478258249999,PKG,day case
URO-0032,ESWL-Medium Stone,8933.9709375,PKG,day case
URO-0033,ESWL-Large Stone,10210.252499999999,PKG,day case
URO-0034,ESWL-Any Additional Session,2552.5631249999997,PKG,day case
URO-0035,Anterior Urethro-Lithotomy,5105.126249999999,PKG,1 day
URO-0036,Cystourethroscopy and T.U.R. Prostatectomy,14741.052102,PKG,5-7 Days
URO-0037,Diverticulum (Excision of Bladder),10210.252499999999,PKG,3-5 Days
URO-0038,Resection and Anastomosis or Reimplantation of Urether,12762.815625,PKG,5-7 Days
URO-0039,Lithopaxy End.Blader Stone,8933.9709375,PKG,1-2 Days
URO-0040,Nephrolithotomy,12124.674843750001,PKG,6 Days
URO-0041,Nephropaxy or Plyoplasty or Precutanius Nep.Lithotomy,15315.37875,PKG,5 Days
URO-0042,Partial Cystectomy,17867.941875,PKG,8-10 Days
URO-0043,Partial Excision of Tumours of the Kidney and Bladder,17867.941875,PKG,5-8 Days
URO-0045,Perinephric Abscess,11390.81291775,PKG,6 Days
URO-0046,Prostatic Abscess Drainage,5105.126249999999,PKG,1-2 Days
URO-0047,Recurrent Urethral Stricture. Recontruction,15315.37875,PKG,5-7 Days
URO-0048,Repair of Hypospadias (1st Stage),11486.534062499999,PKG,1-2 Days
URO-0049,Repair of Hypospadias (2nd Stage),11486.534062499999,PKG,1-2 Days
URO-0050,Repair of Reptured Urethra or Balder,15315.37875,PKG,4-6 Days
URO-0051,T.U.R. of Bladder (Tumours),15315.37875,PKG,4 Days
URO-0052,Total Cystectomy,21696.7865625,PKG,8-10 Days
