PACKAGE CODE ,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,TCS /TOTAL CARE SAUDI
9031198,RADIOLOGY,INTERVEN'L RADIOLOGY,TUBE EXCHANGE,1368.0
9031199,RADIOLOGY,INTERVEN'L RADIOLOGY,ULTRASOUND GUIDED DRAINAGE,4845.0
9031200,RADIOLOGY,INTERVEN'L RADIOLOGY,ULTRASOUND GUIDED DRUG INJECTION ( BOTOX INJECTION),3180.6
9031201,RADIOLOGY,INTERVEN'L RADIOLOGY,ULTRASOUND GUIDED THYROID NEEDLE ASPIRATION-MULTIPLE PASSES,3180.6
9031202,RADIOLOGY,INTERVEN'L RADIOLOGY,UNILATERAL CAROTID ANGIOGRAPHY,5472.0
9031203,RADIOLOGY,INTERVEN'L RADIOLOGY,UNILATERAL FEMORAL AND SUPERFICIAL FEMORAL ARTERY STENT GRAFT ( WITHOUT MATERIAL COST ),17388.8
9031204,RADIOLOGY,INTERVEN'L RADIOLOGY,US GUIDANCE BURSA INJECTION,5472.0
9031205,RADIOLOGY,INTERVEN'L RADIOLOGY,UTERINE EMBOLIZATION,20187.5
9031206,RADIOLOGY,INTERVEN'L RADIOLOGY,VARICOCELE LONG COILS EMBOLIZATION BILATERAL,11102.08
9031207,RADIOLOGY,INTERVEN'L RADIOLOGY,VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,9764.48
9031208,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- ADRENAL,2571.8399999999997
9031209,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- NECK,2143.2
9031210,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- RENAL VEINS,2143.2
9031211,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- VENA CAVA,1696.3200000000002
9031212,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY-ADRENAL SAMPLING,7846.240000000001
9031213,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS ANGIOPLASTY-,3223.0080000000003
9031214,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS BLOOD SAMPLING,2571.8399999999997
9031215,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS STENTING -,4760.639999999999
9031216,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBRAL - BASILAR ANGIOGRAPHY,6764.0
9031217,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBRAL ARTERIOGRAPHY,2143.2
9031218,RADIOLOGY,INTERVEN'L RADIOLOGY,"VERTEBRAL ARTERY ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",14546.4
9031219,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBROPLASTY / FLUOROSCOPY GUIDED ,16720.0
9041001,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - EXTRA LARGE AREA ,11514.0
9041002,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - LARGE AREA,9595.0
9041003,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - MEDIUM AREA ,7676.0
9041004,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - SMALL AREA ,5814.0
9041005,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - SMALL AREA ,3838.0
9041006,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - MEDIUM AREA ,5757.0
9041007,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - LARGE AREA ,7676.0
9041008,PLASTIC SURGERY,THERAPUTIC,"PUNCH GRAFT - LARGE ""A"" AREA ",9595.0
9041009,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - SMALL AREA ,775.1999999999999
9041010,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - MEDIUM AREA ,1162.8
9041011,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - LARGE AREA ,1453.5
9041012,PLASTIC SURGERY,THERAPUTIC,"SCAR REVISION - LARGE ""A"" AREA ",2398.75
9041013,PLASTIC SURGERY,THERAPUTIC,"SCAR REVISION - LARGE ""B"" AREA ",4797.5
9041014,PLASTIC SURGERY,THERAPUTIC,DEBRIDEMENT OF BIG  WOUND  /U.L.A.  ,1140.0
9041015,PLASTIC SURGERY,THERAPUTIC,DEBRIDEMENT OF SMALL WOUND (PD) / U.L.A. ,712.5
9041016,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT SKIN, SUBQ TISSUE, MUSCLE WITH FASCIA, NECROTIZING SOFT TISSUE INFECTION",2840.5
9041017,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT W/ RMOVL FOREIGN MAT., SKIN/SUBQ T./MUSCLE FASCIA/MUSCLE",2009.25
9041018,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; EACH ADD'L 10% BODY SURFACE",831.25
9041019,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; UP TO 10%, BODY SURFACE",1187.5
9041020,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, WOUND, INFECTION OR BURN <10%",1187.5
9041021,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, WOUND, INFECTION OR BURN >10%",1656.5625
9041022,PLASTIC SURGERY,THERAPUTIC,DERMABRASION,5557.5
9041023,PLASTIC SURGERY,THERAPUTIC,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS  EACH ADDITIONAL 100 SQ CM OR LESS, 1% BODY ARE",7292.4375
9041024,PLASTIC SURGERY,THERAPUTIC,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS 1ST 100 SQ CM OR LESS, 1% BODY AREA INFANT,CHILD",7292.4375
9041025,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA ADD'L LESIONS",237.5
9041026,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA PER LESIONS",475.0
9041027,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER > 4CM",3633.75
9041028,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER 0.5-3.9CM",2840.5
9041029,PLASTIC SURGERY,THERAPUTIC,DRESSINGS WITH DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA MIDDLE/LARGE,2344.125
9041030,PLASTIC SURGERY,THERAPUTIC,DRESSINGS WITH DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA SMALL,1942.2749999999996
9041031,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS WITH/ DEBRIDEMENT INITIAL/SUBSEQUENT; UNDER L. ANESTHESIA, SMALL",712.5
9041032,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF >10% TOTAL BODY SURF A.",4830.75
9041033,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF MEDIUM <10% - > 5% TOTAL BODY SURF A.",3092.25
9041034,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF SMALL,< 5% TOTAL BODY SURF A.",2009.25
9041035,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT; W/ L. ANESTHESIA, MEDIUM/LARGE",593.75
9041036,PLASTIC SURGERY,THERAPUTIC,"ESCHAROTOMY,EACH ADD'L INCISION",427.5
9041037,PLASTIC SURGERY,THERAPUTIC,"EXC.,BNIGN SK.LESN.INCLUD MARGN, ANY BODY PART; DIAM.> 4.0 CM",3534.0
9041038,PLASTIC SURGERY,THERAPUTIC,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM. <0.5 CM",2009.25
9041039,PLASTIC SURGERY,THERAPUTIC,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM.0.6-3.9 CM",2731.25
9041040,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MAJOR,7926.5625
9041041,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MINOR,2232.5
9041042,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM / MINOR,2009.25
9041043,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM/ MAJOR,5130.0
9041044,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MAJOR,7609.5
9041045,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MINOR,2009.25
9041046,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MAJOR,7609.5
9041047,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MINOR,2009.25
9041048,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/  MAJOR,6658.3125
9041049,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/ MINOR,2009.25
9041050,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MAJOR,5130.0
9041051,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MINOR,2009.25
9041052,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MAJOR,6552.625
9041053,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MINOR,2009.25
9041054,PLASTIC SURGERY,THERAPUTIC,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH CROSS FLAP",5878.125
9041055,PLASTIC SURGERY,THERAPUTIC,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH LOCAL FLAP",4916.25
9041056,PLASTIC SURGERY,THERAPUTIC,EXCISION OF LARGE SOFT TISSUE SWELLING,1539.456
9041057,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE KELOIDS-SCAR GROWTH,1128.6
9041058,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM >20,1482.0
9041059,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 10-20,1425.0
9041060,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 1-5,950.0
9041061,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 5-10,1187.5
9041062,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE NEVUS WITH PATHOLOGY,2120.875
9041063,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM >20,1786.0
9041064,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 10-20,1612.625
9041065,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 1-5,1187.5
9041066,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 5-10,1425.0
9041067,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS >20,653.6
9041068,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS 10-20,593.75
9041069,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS 1-5,237.5
9041070,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS 5-10,475.0
9041071,PLASTIC SURGERY,THERAPUTIC,EXCISION OF SMALL SOFT TISSUE SWELLING,1144.75
9041072,PLASTIC SURGERY,THERAPUTIC,EXCISION OF TATTOO,1187.5
9041073,PLASTIC SURGERY,THERAPUTIC,"EXCISION SACRAL PRESSURE ULCER,WITH SKIN FLAP CLOSURE",4809.375
9041074,PLASTIC SURGERY,THERAPUTIC,"EXCISION, BENIGN SKIN LESION  INCLUDING MARGINS, EXCEPT SKIN TAG",3313.125
9041075,PLASTIC SURGERY,THERAPUTIC,"EXCISION, CONSTRICTION FINGER WITH MULTIPLE Z-PLASTIES",6869.6875
9041076,PLASTIC SURGERY,THERAPUTIC,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY CLOSURE",3740.625
9041077,PLASTIC SURGERY,THERAPUTIC,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY DIRECT LINER CLOSURE",3740.625
9041078,PLASTIC SURGERY,THERAPUTIC,EXCISIONAL BIOPSY,1482.0
9041079,PLASTIC SURGERY,THERAPUTIC,FAT INJECTION,2567.375
9041080,PLASTIC SURGERY,THERAPUTIC,FINE NEEDLE ASPIRATION; WITH IMAGING GUIDANCE,950.0
9041081,PLASTIC SURGERY,THERAPUTIC,FINE NEEDLE ASPIRATION; WITHOUT IMAGING GUIDANCE,831.25
9041082,PLASTIC SURGERY,THERAPUTIC,FLAP ROTATION,6129.875
9041083,PLASTIC SURGERY,THERAPUTIC,"GRAFT, FULL-THICKNESS SKIN, LIP AND MOUTH",5878.125
9041084,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, FULL-THICKNESS, TO BREAST",5918.5
9041085,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, FULL-THICKNESS, TO HAND",3954.375
9041086,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, HOMOGRAFT",7926.5625
9041087,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, MUSCLE FLAP, TO BREAST",6341.25
9041088,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, PEDICLE, TO BREAST",6129.875
9041089,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SPLIT-THICKNESS, TO BREAST",5076.99
9041090,PLASTIC SURGERY,THERAPUTIC,GRAFT;DERMA-FAT-FASCIA,5878.125
9041091,PLASTIC SURGERY,THERAPUTIC,"HARVEST SKIN FOR TISSUE CULTUREE\D SKIN AUTOGRAFT,100SQ CM OR LESS",1722.8249999999998
9041092,PLASTIC SURGERY,THERAPUTIC,"INCISION WITH DRAINAGE, ABSCESS; COMPLICATED/MULTIPLE",1656.5625
9041093,PLASTIC SURGERY,THERAPUTIC,"INCISION WITH DRAINAGE, COMPLEX, POSTOPERATIVE WOUND INFECTION",1306.25
9041094,PLASTIC SURGERY,THERAPUTIC,"INCISION WITH REMOVAL, FB, SUBQ TISSUES; COMPLICATED",1306.25
9041095,PLASTIC SURGERY,THERAPUTIC,"INCISION,LABIAL FRENUM(FRENOTOMY)",3092.25
9041096,PLASTIC SURGERY,THERAPUTIC,"INITIAL TREATMENT, 1ST DEGREE BURN",712.5
9041097,PLASTIC SURGERY,THERAPUTIC,INJECTION; INTRADERMAL,1068.75
9041098,PLASTIC SURGERY,THERAPUTIC,"INSERTION, TISSUE EXPANDER, BREAST",3313.125
9041099,PLASTIC SURGERY,THERAPUTIC,LAYER CLOSURE WOUND ANY AREA,2232.5
9041100,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - EXTRA LARGE AREA,11514.0
9041101,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - LARGE AREA ,9595.0
9041102,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - MEDIUM AREA ,7676.0
9041103,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - SMALL AREA ,5757.0
9042001,PLASTIC SURGERY,FACE,BROW LIFT ,9595.0
9042002,PLASTIC SURGERY,FACE,CHIN OSTEOTOMY ,14392.5
9042003,PLASTIC SURGERY,FACE,COMPLETE CLEFT LIP ,9690.0
9042004,PLASTIC SURGERY,FACE,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) LARGE",13433.0
9042005,PLASTIC SURGERY,FACE,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) MEDIUM",11514.0
9042006,PLASTIC SURGERY,FACE,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) SMALL",9595.0
9042007,PLASTIC SURGERY,FACE,EYE BROW LIFT BY THREADING (WIRE) ,9595.0
9042008,PLASTIC SURGERY,FACE,FACELIFT WITH NECKLIFT INCLUDING O.R.ANESHESIA TWO NIGHT IN HOSPITAL,17271.0
9042009,PLASTIC SURGERY,FACE,FACELIFT BY THREADING (WIRE) ,15352.0
9042010,PLASTIC SURGERY,FACE,FOREHEAD LIFT,11514.0
9042011,PLASTIC SURGERY,FACE,IN-COMPLETE CLEFT LIP,9595.0
9042012,PLASTIC SURGERY,FACE,LOWER BLEPAROPLASTY,7676.0
9042013,PLASTIC SURGERY,FACE,OTOPLASTY - EAR RESHAPING- LARGE ,11514.0
9042014,PLASTIC SURGERY,FACE,OTOPLASTY - EAR RESHAPING- SMALL ,9595.0
9042015,PLASTIC SURGERY,FACE,PARTIAL FACE LIFT,11514.0
9042016,PLASTIC SURGERY,FACE,REVISION OF RHINOPLASTY ,2907.0
9042017,PLASTIC SURGERY,FACE,RHINOPLASTY (LARGE),11704.0
9042018,PLASTIC SURGERY,FACE,RHINOPLASTY (MEDIUM),7558.2
9042019,PLASTIC SURGERY,FACE,RHINOPLASTY (SMALL),8360.0
9042020,PLASTIC SURGERY,FACE,SEPTO RHINOPLASTY(LARGE),15352.0
9042021,PLASTIC SURGERY,FACE,SEPTO RHINOPLASTY(MEDIUM),13433.0
9042022,PLASTIC SURGERY,FACE,SEPTO RHINOPLASTY(SMALL) ,11514.0
9042023,PLASTIC SURGERY,FACE,UPPER BLEPHAROPLASTY,7676.0
9043001,PLASTIC SURGERY,BREAST,BREAST AUGMENTATION (GEL IMPLANT) ,15504.0
9043002,PLASTIC SURGERY,BREAST,BREAST AUGMENTATION (SILICONE) ,14392.5
9043003,PLASTIC SURGERY,BREAST,BREAST LIFT - LARGE (NO IMPLANT) ,17271.0
9043004,PLASTIC SURGERY,BREAST,BREAST LIFT - SMALL (NO IMPLANT) ,15352.0
9043005,PLASTIC SURGERY,BREAST,BREAST REDUCTION (LARGE),17271.0
9043006,PLASTIC SURGERY,BREAST,BREAST REDUCTION (SMALL-MEDIUM) ,15352.0
9043007,PLASTIC SURGERY,BREAST,LIPOSUCTION GYNOCOMASTIA - LARGE ,13433.0
9043008,PLASTIC SURGERY,BREAST,LIPOSUCTION GYNOCOMASTIA - MEDIUM ,11628.0
9043009,PLASTIC SURGERY,BREAST,LIPOSUCTION GYNOCOMASTIA - SMALL ,9595.0
9043010,PLASTIC SURGERY,BREAST,MASTOPEXY,8478.75
9044001,PLASTIC SURGERY,BODY,ABDOMINOPLASTY FULL  - SMALL ,15352.0
9044002,PLASTIC SURGERY,BODY,ABDOMINOPLASTY FULL - LARGE,17271.0
9044003,PLASTIC SURGERY,BODY,ABDOMINOPLASTY MINI  ,11514.0
9044004,PLASTIC SURGERY,BODY,ARM LIFTING - LARGE ,12038.4
9044005,PLASTIC SURGERY,BODY,ARM LIFTING - MEDIUM ,10032.0
9044006,PLASTIC SURGERY,BODY,ARM LIFTING - SMALL ,9028.8
9044007,PLASTIC SURGERY,BODY,LIFTING BUTTOCK  ,14392.5
9044008,PLASTIC SURGERY,BODY,LIFTING THIGH  ,14392.5
9044009,PLASTIC SURGERY,BODY,LIPOSUCTION  ABDOMEN - SMALL ,7676.0
9044010,PLASTIC SURGERY,BODY,LIPOSUCTION ABDOMEN - MEDIUM ,9595.0
9044011,PLASTIC SURGERY,BODY,LIPOSUCTION ABDOMEN -LARGE ,11514.0
9044012,PLASTIC SURGERY,BODY,LIPOSUCTION ANKLES ,6716.5
9044013,PLASTIC SURGERY,BODY,LIPOSUCTION ARMS,8635.5
9044014,PLASTIC SURGERY,BODY,LIPOSUCTION BUTTOCK,11628.0
9044015,PLASTIC SURGERY,BODY,LIPOSUCTION CHIN,3838.0
9044016,PLASTIC SURGERY,BODY,LIPOSUCTION FLANKS ,6716.5
9044017,PLASTIC SURGERY,BODY,LIPOSUCTION GYNOCOMASTIA - LARGE ,13433.0
9044018,PLASTIC SURGERY,BODY,LIPOSUCTION GYNOCOMASTIA - MEDIUM ,11628.0
9044019,PLASTIC SURGERY,BODY,LIPOSUCTION GYNOCOMASTIA - SMALL ,9595.0
9044020,PLASTIC SURGERY,BODY,LIPOSUCTION KNEES ,6716.5
9044021,PLASTIC SURGERY,BODY,LIPOSUCTION LATERAL THIGHS (LARGE) ,9595.0
9044022,PLASTIC SURGERY,BODY,LIPOSUCTION LATERAL THIGHS (SMALL-MEDIUM),7676.0
9044023,PLASTIC SURGERY,BODY,LIPOSUCTION LOWER BACK,8635.5
9044024,PLASTIC SURGERY,BODY,LIPOSUCTION MEDIAL THIGHS ,7676.0
9044025,PLASTIC SURGERY,BODY,LIPOSUCTION UPPER BACK ,8635.5
9044026,PLASTIC SURGERY,BODY,LOWER BACK LIFTING ,17271.0
