CODE,NAME,CODE.1,current price ,price of 1/2/2021
FMPTD-2159,SHOCKWAVE THERAPY PER SESSION,FMPTD-2159,2168.181818181818,2385.0
FMPTD-9000,C.P. PROGRAM - 4 SESSION (P.D),FMPTD-9000,489.0,537.9
FMREDE0002,OBSERVATION ROOM FEE,FMREDE0002,122.0,134.2
FMRHE-0001,RHEUMATOLOGY DAY CARE,FMRHE-0001,292.0,321.2
FMRHE-0002,RHEUMATOLOGY DARE CARE (2),FMRHE-0002,578.0,635.8
FMSUR-0002,EXCISION AND BIOPSY OF SKIN,FMSUR-0002,260.0,286.0
FMSUR-0003,CUT DOWN,FMSUR-0003,515.0,566.5
FMSUR-0004,ABSCESS INCISION (SUPERFICIAL),FMSUR-0004,128.0,140.8
FMSUR-0010,EXCISION & BIOPSY OF SKIN W/OUT ANAESTHESIA,FMSUR-0010,223.0,245.3
FMSUR-0014,RECONSTRUCTN OF KELOID-SIMPLE LOCAL ANAESTHESIA,FMSUR-0014,642.0,706.2
FMSUR-0015,ANTERIOR RESECTN OF RECTUM W/ SYNCHRONOUS COLOSTOMY,FMSUR-0015,6329.0,6961.9
FMSUR-0016,LT. LAT. ANAL SPHINCTEROTOMY,FMSUR-0016,1019.0,1120.9
FMSUR-0017,THORACATOMY - EMERGENCY,FMSUR-0017,5246.0,5770.6
FMSUR-0018,EXCISN HIGH ANAL FISTULA,FMSUR-0018,2282.0,2510.2
FMSUR-0019,CONTROL OF POST-OP HAEMORHHAGEOF ANUS (STOP BLEEDING),FMSUR-0019,642.0,706.2
FMSUR-0021,DRAINAGE SM.ABCESS-LOCAL ANAES,FMSUR-0021,128.0,140.8
FMSUR-0022,CIRCUMCISION - NB OR UNDER 6,FMSUR-0022,324.0,356.4
FMSUR-0024,DRAINAGE OF PERIANAL ABCESS,FMSUR-0024,833.9999999999999,917.4
FMSUR-0025,INCISION OF THROMBOSED EXT.   HAEMORRHOIDS,FMSUR-0025,515.0,566.5
FMSUR-0026,REPAIR OF PARTIAL PROLAPSE OF ANUS,FMSUR-0026,1527.9999999999998,1680.8
FMSUR-0027,PROCTO-SIGMOIDOSCOPY,FMSUR-0027,202.0,222.2
FMSUR-0029,EXCISION OF ANAL FISTULA - LOW,FMSUR-0029,2409.0,2649.9
FMSUR-0030,HAEMORRHOIDECTOMY,FMSUR-0030,1532.9999999999998,1686.3
FMSUR-0031,REPAIR OF VARICOCELE (HIGH -  LIGATION OF SPERMATIC VEIN,FMSUR-0031,2186.0,2404.6
FMSUR-0032,REPAIR OF HYDROCELE,FMSUR-0032,2186.0,2404.6
FMSUR-0033,STRIPPING OF VARICOSE VEINS   SINGLE SYSTEM,FMSUR-0033,2536.0,2789.6
FMSUR-0034,STRIPPING OF VARICOSE VEINS   DOUBLE SYSTEM,FMSUR-0034,3173.0,3490.3
FMSUR-0035,LIGATION OF PERFORANTUS VEINS,FMSUR-0035,642.0,706.2
FMSUR-0036,REPAIR UNDESCENDED TESTICLE,FMSUR-0036,2409.0,2649.9
FMSUR-0037,EXCISION OF LOCALIZED LESION  OF BREAST,FMSUR-0037,2297.0,2526.7
FMSUR-0038,DRAINAGE OF PERINEAL ABCESS,FMSUR-0038,833.9999999999999,917.4
FMSUR-0039,ORCHIDECTOMY,FMSUR-0039,2409.0,2649.9
FMSUR-0042,HEPATIC ABSCESS DRAINAGE,FMSUR-0042,2536.0,2789.6
FMSUR-0043,MASTECTOMY IN MALES,FMSUR-0043,2297.0,2526.7
FMSUR-0044,REDUCTION OF VOLVULUS WITHOUT RESECTION,FMSUR-0044,2536.0,2789.6
FMSUR-0045,REMOVAL OF FOREIGN BODY WITH  SCREENING,FMSUR-0045,1268.0,1394.8
FMSUR-0046,REMVL OF CALCULUS FM SALIVARY GLAND,FMSUR-0046,1268.0,1394.8
FMSUR-0047,DEBRDMT & SUTURE OF SKIN-DEEP,FMSUR-0047,891.0000000000001,980.1
FMSUR-0048,HERNIORRHAPHY,FMSUR-0048,2282.0,2510.2
FMSUR-0049,APPENDECTOMY,FMSUR-0049,2409.0,2649.9
FMSUR-0050,APPENDECTOMY - COMPLICATED,FMSUR-0050,2795.9999999999995,3075.6
FMSUR-0051,CIRCUMCISION 6MONTHS - 1YEAR,FMSUR-0051,515.0,566.5
FMSUR-0052,EXCISN OF LIPOMA OR SIMPLE    BENIGN TUMOUR OF SKIN,FMSUR-0052,642.0,706.2
FMSUR-0053,REMVL OF FOREING BODY - SIMPLE,FMSUR-0053,987.0,1085.7
FMSUR-0055,EXCISN OF PILONIDAL SINUS,FMSUR-0055,2409.0,2649.9
FMSUR-0056,EXCISN OF MULTIPLE LIPOMA OR  NEUROMA,FMSUR-0056,1905.0,2095.5
FMSUR-0058,EXCISION OF PLANTAR WART,FMSUR-0058,128.0,140.8
FMSUR-0059,REMOVAL OF TATTOO,FMSUR-0059,2282.0,2510.2
FMSUR-0060,DEBRDMNT & SUTURING OF WOUND  OF SKIN - MINOR,FMSUR-0060,515.0,566.5
FMSUR-0063,REMOVAL OF INGROWN TOE NAIL,FMSUR-0063,642.0,706.2
FMSUR-0064,CHOLESYSTECTOMY & EXPLORATION OF COMMON BILE DUCT,FMSUR-0064,5061.0,5567.1
FMSUR-0065,REPAIR OF INCARCERATED HERNIA,FMSUR-0065,3173.0,3490.3
FMSUR-0066,EXCISN OF CYST OF FORESKIN    PENIS,FMSUR-0066,642.0,706.2
FMSUR-0067,PERMANENT FIXATN OF PERITONEALCATHETER BETW,FMSUR-0067,1527.9999999999998,1680.8
FMSUR-0068,SUCUTANEOUS HAEMORRHOIDECTOMY,FMSUR-0068,2282.0,2510.2
FMSUR-0070,ARTERIOVENOUS SHUNT,FMSUR-0070,3130.9999999999995,3444.1
FMSUR-0072,CORRECTN OF CIRCUMCISION ADULT,FMSUR-0072,1019.0,1120.9
FMSUR-0074,PARTIAL GASTRECTOMY WITH     IANASTOMOSIS TO ESOPHAGUS,FMSUR-0074,5061.0,5567.1
FMSUR-0075,PARTIAL GASTRECTOMY WITH      ANASTOMOSIS TO JEJUNUM,FMSUR-0075,5061.0,5567.1
FMSUR-0076,EXTENSIVE KELOID RECONSTRUCTN,FMSUR-0076,2536.0,2789.6
FMSUR-0077,RECURRENT HERNIA W/ SKIN GRAFT,FMSUR-0077,3798.0,4177.8
FMSUR-0079,HIGHLY SELECTED VAGOTOMY,FMSUR-0079,5061.0,5567.1
FMSUR-0081,MASTECTOMY - SIMPLE,FMSUR-0081,3825.0,4207.5
FMSUR-0082,PARTIAL RESECTION OF INTESTINE,FMSUR-0082,2536.0,2789.6
FMSUR-0083,EXCISION OF ANUERYSM OF PERI- PHERAL VESSEL,FMSUR-0083,3798.0,4177.8
FMSUR-0084,CHOLESYSTECTOMY,FMSUR-0084,3825.0,4207.5
FMSUR-0085,DIAPHRAGMATIC HERNIA(NEW BORN),FMSUR-0085,3173.0,3490.3
FMSUR-0086,RESECTN OF STRANGULATED HERNIA,FMSUR-0086,3825.0,4207.5
FMSUR-0088,CHOLESYSTO-DUODENEOSTOMY,FMSUR-0088,3798.0,4177.8
FMSUR-0089,GASTRIC FISTULA,FMSUR-0089,3798.0,4177.8
FMSUR-0090,REMOVAL OF HEPATIC CYST,FMSUR-0090,3798.0,4177.8
FMSUR-0091,PARTIAL GASTRECTOMY WITH      ANASTOMOSIS TO DUODENUM,FMSUR-0091,5061.0,5567.1
FMSUR-0093,REPAIR OF RUPTURED STOMACH OR DUODENUM,FMSUR-0093,3173.0,3490.3
FMSUR-0094,CONGENITAL DUODENAL OBSTRUCTN,FMSUR-0094,3798.0,4177.8
FMSUR-0095,CONGENITAL INTESTINAL OBSTR.,FMSUR-0095,3825.0,4207.5
FMSUR-0096,PERITONEAL WASHOUT,FMSUR-0096,3173.0,3490.3
FMSUR-0097,SYMPHATECTOMY,FMSUR-0097,3825.0,4207.5
FMSUR-0098,EXCISN OF SEBACEOUS CYST SINGL,FMSUR-0098,515.0,566.5
FMSUR-0099,EXCISN OF ANGULAR DERMOID CYST,FMSUR-0099,1019.0,1120.9
FMSUR-0101,ABDOMINO-PERINEAL RESECTN OF  RECTUM,FMSUR-0101,7602.0,8362.2
FMSUR-0102,SUTURE OF GASTRIC DUODENAL    ULCER SITE,FMSUR-0102,1905.0,2095.5
FMSUR-0103,REPAIR OF DIASTASIS OF RECTUS MUSCLE(MAYO OPERATION),FMSUR-0103,3825.0,4207.5
FMSUR-0104,EXCISN OF SEBACEOUS CYST MTPL,FMSUR-0104,1019.0,1120.9
FMSUR-0105,UNILATERAL THYROID LOBECTOMY,FMSUR-0105,2536.0,2789.6
FMSUR-0106,DRESSING OF BURNS UPTO 10%AREA,FMSUR-0106,515.0,566.5
FMSUR-0110,REMVL OF DEEP EXTERNAL ULCER  W/ SKIN GRAFT,FMSUR-0110,2536.0,2789.6
FMSUR-0114,BURSECTOMY - OLECRANON,FMSUR-0114,1268.0,1394.8
FMSUR-0115,SUTURE OF LACERATION STOMACH,FMSUR-0115,3173.0,3490.3
FMSUR-0116,REMOVAL OF SUBMANDIBULAR      GLAND,FMSUR-0116,2536.0,2789.6
FMSUR-0117,REPAIR OF RUPTURED LIVER,FMSUR-0117,3173.0,3490.3
FMSUR-0118,CLOSURE OF GASTROSTOMY,FMSUR-0118,3173.0,3490.3
FMSUR-0119,CHOLECYSTECTOMY CHOLANGIOGRAM,FMSUR-0119,3798.0,4177.8
FMSUR-0120,PARTIAL EXCISION OF LIVER,FMSUR-0120,5061.0,5567.1
FMSUR-0121,BIOPSY OF ORAL CAVITY,FMSUR-0121,388.00000000000006,426.8
FMSUR-0123,INTERNAL DRAINAGE-PANCREATIC  CYST,FMSUR-0123,4435.0,4878.5
FMSUR-0124,HERNIA REPAIR - BILATERAL,FMSUR-0124,3798.0,4177.8
FMSUR-0125,AXILLARY BLOCK DISSECTION,FMSUR-0125,2536.0,2789.6
FMSUR-0126,INCISION & DRAINAGE PARONYCHIA,FMSUR-0126,202.0,222.2
FMSUR-0127,GASTROPEXY,FMSUR-0127,3173.0,3490.3
FMSUR-0128,REMOVAL OF FIBRO CHONDROMA,FMSUR-0128,3173.0,3490.3
FMSUR-0130,LOCAL EXCISION OF LESSION OR  TISSUE OF LARGE INTESTINE,FMSUR-0130,4435.0,4878.5
FMSUR-0131,HEMICOLECTOMY -RT\LT,FMSUR-0131,5061.0,5567.1
FMSUR-0132,VAGOTOMY & GASTROJEJUNOSTOMY,FMSUR-0132,5061.0,5567.1
FMSUR-0134,NECK EXPLORATION,FMSUR-0134,5061.0,5567.1
FMSUR-0135,FEMORAL EMBOLECTOMY,FMSUR-0135,3798.0,4177.8
FMSUR-0136,MULTIPLE SEGMENTAL RESECTION  OF SMALL INTESTINE,FMSUR-0136,5061.0,5567.1
FMSUR-0137,EXPLORATION-FEMORAL EMBOLISM  WOUND,FMSUR-0137,3173.0,3490.3
FMSUR-0138,MULTIPLE SEGMENTAL RESECTION  OF LARGE INTESTINE,FMSUR-0138,6329.0,6961.9
FMSUR-0139,CECOSTOMY,FMSUR-0139,3173.0,3490.3
FMSUR-0140,VASCULAR SURGERY-ABDOMINAL VESSELS,FMSUR-0140,6329.0,6961.9
FMSUR-0142,RESECTION OF TRANSVERSE COLON,FMSUR-0142,5061.0,5567.1
FMSUR-0144,FEMORO-POPLITEAL BYPASS,FMSUR-0144,6329.0,6961.9
FMSUR-0145,ACHALSIA OF CARDIA,FMSUR-0145,5703.000000000001,6273.3
FMSUR-0146,TEMPORARY COLOSTOMY,FMSUR-0146,2536.0,2789.6
FMSUR-0147,OTHER PERMANENT COLOSTOMY,FMSUR-0147,3173.0,3490.3
FMSUR-0148,OTHER DUODENOSTOMY-FEEDING    ENTEROSTOMY,FMSUR-0148,3173.0,3490.3
FMSUR-0149,REPAIR OF PERICOLOSTOMY HERNIA,FMSUR-0149,3173.0,3490.3
FMSUR-0150,CLOSURE OF STOMA OF LARGE     INTESTINE,FMSUR-0150,4435.0,4878.5
FMSUR-0151,"INTRA-ABDOMINAL MANIPULATION  OF INTESTINES,NOT OTHER SPEC",FMSUR-0151,5061.0,5567.1
FMSUR-0152,DRAINAGE OF APPENDICEAL ABSCES,FMSUR-0152,2536.0,2789.6
FMSUR-0154,CIRCUMCISION-ADULT OVER 15YRS,FMSUR-0154,1019.0,1120.9
FMSUR-0155,LAPAROSCOPY,FMSUR-0155,1905.0,2095.5
FMSUR-0159,ESOPHAGEAL DIVERTICULUM,FMSUR-0159,4435.0,4878.5
FMSUR-0160,PARTIAL ESOPHAGECTOMY,FMSUR-0160,5703.000000000001,6273.3
FMSUR-0161,INTRATHORACIC ANASTOMISIS OF  ESOPHAGUS,FMSUR-0161,6965.0,7661.5
FMSUR-0162,INTRATHORACIC ESOPHAGO-GASTRO-STOMY,FMSUR-0162,6965.0,7661.5
FMSUR-0163,INTRATHORACIC ESOPOHAG. ANASTMW/ INTERPOSITN OF SMALL BOWEL,FMSUR-0163,6965.0,7661.5
FMSUR-0164,INTRATHORACIC ESOPHAGOENTEROS-TOMY (ANAST. TO INTEST.SEG.),FMSUR-0164,6965.0,7661.5
FMSUR-0165,INTRATHORACIC ESOPHAGEAL ANAS-TOMOSIS W.INTERPOSITION COLON,FMSUR-0165,8865.0,9751.5
FMSUR-0167,TOTAL GASTRECTOMY,FMSUR-0167,7602.0,8362.2
FMSUR-0168,EXCISN OF DUODENAL DIVERTICULM,FMSUR-0168,3798.0,4177.8
FMSUR-0170,CHOLEDOCHODUODINOSTOMY,FMSUR-0170,3173.0,3490.3
FMSUR-0171,CHOLEDOCHOJEJUNOSTOMY,FMSUR-0171,3798.0,4177.8
FMSUR-0172,CHOLESYSTOGASTROENTERIC       FISTULECTOMY,FMSUR-0172,3173.0,3490.3
FMSUR-0173,DIVERSION FROM BILLROTH II TO BILROTH 1 OPERATION,FMSUR-0173,6329.0,6961.9
FMSUR-0174,LYSIS OF PERITONEAL ADHESION,FMSUR-0174,3173.0,3490.3
FMSUR-0175,SUTURE OF PERIPHERAL NERVE,FMSUR-0175,1268.0,1394.8
FMSUR-0177,REPAIR OF OLD TRAUMATIC INJURYOF PERIPHERAL NERVE,FMSUR-0177,4435.0,4878.5
FMSUR-0178,PARTIAL HEPATECTOMY,FMSUR-0178,5061.0,5567.1
FMSUR-0179,HYDATID CYST (HEPATIC LESSION EVACUATION),FMSUR-0179,4435.0,4878.5
FMSUR-0180,PARTIAL PANCREATECTOMY,FMSUR-0180,6329.0,6961.9
FMSUR-0181,MUSCULAR HERNIA REPAIR,FMSUR-0181,1905.0,2095.5
FMSUR-0182,REPAIR OF MECKELS DIVERTICULUM,FMSUR-0182,1905.0,2095.5
FMSUR-0183,REVISION OF RETROPERITONEAL   TUMOUR,FMSUR-0183,4435.0,4878.5
FMSUR-0184,DRAINAGE OF PALMAR TUMOUR OF  HAND,FMSUR-0184,642.0,706.2
FMSUR-0185,DRAINAGE OF DORSAL TUMOUR OF  HAND,FMSUR-0185,642.0,706.2
FMSUR-0186,SUPERFICIAL CUT WOUND-SMALL   (3-5 STITCHES),FMSUR-0186,85.0,93.5
FMSUR-0187,SUPERFICIAL CUT WOUND-MEDIUM  (5-10) STITCHES,FMSUR-0187,128.0,140.8
FMSUR-0188,SUPERFICIAL CUT WOUND-LARGE   (10-20 STITCHES),FMSUR-0188,202.0,222.2
FMSUR-0189,DEEP CUT WOUND SMALL (3-5 STITCHES),FMSUR-0189,128.0,140.8
FMSUR-0190,DEEP CUT WOUND LARGE ( 5 - 10 STITCHES),FMSUR-0190,202.0,222.2
FMSUR-0191,DEEP CUT WOUND LARGE (10 - 20 STITCHES),FMSUR-0191,260.0,286.0
FMSUR-0193,DRESSING OF WOUND (MEDIUM)_,FMSUR-0193,43.0,47.3
FMSUR-0195,TRANSDUCTINAL AMPUTATION &    SPHINCTEROPLASTY,FMSUR-0195,3173.0,3490.3
FMSUR-0196,DRAINAGE OF ABSCESS UNDER     ANAESTHESIA,FMSUR-0196,642.0,706.2
FMSUR-0197,EXCISION OF SEBACEOUS CYST G.A(SIZE),FMSUR-0197,223.0,245.3
FMSUR-0198,LYMPH NODES BIOPSY (DEEP),FMSUR-0198,546.0,600.6
FMSUR-0199,LYMPH NODES BIOPSY SUPERFICIAL(G.A.),FMSUR-0199,546.0,600.6
FMSUR-0200,REPAIR OF UMBILICAL HERNIA    (SMALL),FMSUR-0200,2282.0,2510.2
FMSUR-0201,REPAIR OF UMBILICAL HERNIA    (BIG),FMSUR-0201,2409.0,2649.9
FMSUR-0202,REPAIR OF EPIGASTRIC HERNIA - (SMALL),FMSUR-0202,1268.0,1394.8
FMSUR-0203,REPAIR OF EPIGASTRIC HERNIA - (BIG),FMSUR-0203,2536.0,2789.6
FMSUR-0204,REPAIR OF FERMORAL HERNIA,FMSUR-0204,2795.9999999999995,3075.6
FMSUR-0205,HERNIOTOMY IN CHILDREN,FMSUR-0205,1268.0,1394.8
FMSUR-0206,REPAIR OF SPIEGEL HERNIA,FMSUR-0206,1527.9999999999998,1680.8
FMSUR-0207,RECURRENT HERNIA W/OUT GRAFT,FMSUR-0207,3173.0,3490.3
FMSUR-0209,INTRA-OPERAT.CHOLANGIOGRAPHY,FMSUR-0209,2282.0,2510.2
FMSUR-0210,COMPLETE RECTAL PROLAPSE      REPAIR THROUGH THE ANUS,FMSUR-0210,4372.0,4809.2
FMSUR-0211,REPAIR OF RECTAL PROLAPSE THRUTHE ANUS IN CHILD,FMSUR-0211,1268.0,1394.8
FMSUR-0212,TOTAL THROIDECTOMY,FMSUR-0212,6329.0,6961.9
FMSUR-0213,ENUNCLIATION OF THYROID CYST  OR ADENOMA,FMSUR-0213,1905.0,2095.5
FMSUR-0215,GASTRO-ENTEROSTOMY,FMSUR-0215,3173.0,3490.3
FMSUR-0216,REMOVAL OF WARTS SINGLE,FMSUR-0216,75.0,82.5
FMSUR-0217,REMOVAL OF WARTS MULTIPLE,FMSUR-0217,202.0,222.2
FMSUR-0218,LYMPH NODES BIOPSY (SUPERFI-  CIAL),FMSUR-0218,515.0,566.5
FMSUR-0220,BRANCHIAL CYST EXCISION,FMSUR-0220,1905.0,2095.5
FMSUR-0221,FINGER AMPUTATION (PARTIAL),FMSUR-0221,642.0,706.2
FMSUR-0222,TOE AMPUTATION (PARTIAL),FMSUR-0222,770.0,847.0
FMSUR-0225,SCLEROTHERAPY FOR VARICOSE    VEINS (SESSION),FMSUR-0225,202.0,222.2
FMSUR-0226,SCLEROHERAPHY FOR HEMORRHOIDS (SESSION),FMSUR-0226,128.0,140.8
FMSUR-0228,ABOVE KNEE AMPUTATION,FMSUR-0228,3798.0,4177.8
FMSUR-0229,BELOW KNEE AMPUTATION,FMSUR-0229,2536.0,2789.6
FMSUR-0230,FOOT AMPUTATION (TRANSMETATAR-SAL),FMSUR-0230,1905.0,2095.5
FMSUR-0231,CHOLECYSTECTOMY OPEN,FMSUR-0231,5703.000000000001,6273.3
FMSUR-0232,LAPARASCOPIC APPENDECTOMY,FMSUR-0232,4435.0,4878.5
FMSUR-0233,LAPAROSCOPIC HERNIORRHAPHY,FMSUR-0233,5061.0,5567.1
FMSUR-0234,LAPARSCOPIC OF LYSIS OF PERI- TONEAL ADHESION,FMSUR-0234,6329.0,6961.9
FMSUR-0235,LAPAROSCOPIC CHOLYCYSTECTOMY  WITH EXPLOR.OF CBD & INS.OF T.,FMSUR-0235,12662.0,13928.2
FMSUR-0236,FEMORO-ANTERIOR (POSTERIOR OR PERONEAL) BYPASS SITU VEINGRAF,FMSUR-0236,10126.0,11138.6
FMSUR-0237,LAPAROSCOPIC CHOLECYSTECTOMY,FMSUR-0237,4372.0,4809.2
FMSUR-0238,LAPAROSCOPIC APPENDECTOMY,FMSUR-0238,2536.0,2789.6
FMSUR-0240,LAPAROSCOPIC LYSIS OF PERITON-EAL ADHESION,FMSUR-0240,3798.0,4177.8
FMSUR-0241,LAPAROSCOPIC CHOLE. W/ADHESIONOF CBD & INSRTN. OF T-TUBE,FMSUR-0241,6329.0,6961.9
FMSUR-0243,LAPAROSCOPIC REP.HIATUS HERNIA,FMSUR-0243,3798.0,4177.8
FMSUR-0244,LAPAROSCOPIC VAGOTOMY & PYLO- ROPLASTY,FMSUR-0244,4435.0,4878.5
FMSUR-0245,LAPAROSCOPIC BILATERAL HERNIO-RHAPY,FMSUR-0245,4435.0,4878.5
FMSUR-0246,LAPAROSCOPIC SPERMATIC VIEN   LIGATION,FMSUR-0246,1905.0,2095.5
FMSUR-0247,PUNCTURE & ASPIR.INTRA ABD.CYS,FMSUR-0247,2536.0,2789.6
FMSUR-0248,EXCIS. OF INTRA ABDOMINAL CYST,FMSUR-0248,3173.0,3490.3
FMSUR-0249,RELEASE OF TIE TONGUE UNDER   LOCAL ANESTHESIA,FMSUR-0249,876.0000000000001,963.6
FMSUR-0250,SUPERFICIAL PAROTEDECTOMY,FMSUR-0250,3173.0,3490.3
FMSUR-0255,LAPAROSCOPIC ADRENALECTOMY,FMSUR-0255,6329.0,6961.9
FMSUR-0256,LAPAROSCOPIC BIOPSY OF HEP.LES,FMSUR-0256,2536.0,2789.6
FMSUR-0257,INSERTION OF RT. INT. JUGULAR PERMI-CARTHETER,FMSUR-0257,2536.0,2789.6
FMSUR-0258,REPAIR OF HIATUS HERNIA,FMSUR-0258,3173.0,3490.3
FMSUR-0259,EXCISION OF CHOLEDOCAL CYST   CHOLY CYSTO-JUNOSTOMY,FMSUR-0259,2536.0,2789.6
FMSUR-0260,LEFT CAROTID THROMBOEND ARTRECTOMY,FMSUR-0260,7602.0,8362.2
FMSUR-0261,EXPLORATION AND/OR EXCISION OF PARATHYROID GLAND AND ADENOMA,FMSUR-0261,2536.0,2789.6
FMSUR-0266,DEBRIDEMENT OF DIABETIC FOOT  INFECTION,FMSUR-0266,4153.0,4568.3
FMSUR-0269,SPLENECTOMY DEVASCULARIZATION,FMSUR-0269,5465.0,6011.5
FMSUR-0270,TRANS-ABDOMINAL RECTOPEXY,FMSUR-0270,3279.0000000000005,3606.9
FMSUR-0273,LAP. CLOSURE PERF PEPTIC ULCER,FMSUR-0273,3618.0,3979.8
FMSUR-0274,ADJ. SILICONE GASTRIC BANDING,FMSUR-0274,5246.0,5770.6
FMSUR-0275,LAPAROSCOPIC INTRA-PERITONEAL INSERTION OF VP SHUNT,FMSUR-0275,1210.0,1331.0
FMSUR-0276,EXCISION OF TONGUE MASS,FMSUR-0276,1449.0,1593.9
FMSUR-0277,EXCISION OF AXILLARY MASS,FMSUR-0277,1814.0,1995.4
FMSUR-0278,RVL. OF PERMA CATH. & REPAIR  OF JAGULAR LINE,FMSUR-0278,1725.0,1897.5
FMSUR-0279,LAPROSCOPY HYPATID CYST       (HEPATIC LESSION),FMSUR-0279,4594.0,5053.4
FMSUR-0285,ADJ. NEEDLE FOR GASTRIC BANDING,FMSUR-0285,117.0,128.7
FMSUR-0286,LAPAROSCOPIC FUNDOPLICATION,FMSUR-0286,3443.0,3787.3
FMSUR-0288,ABDOMINAL RECTOPEXY,FMSUR-0288,3279.0000000000005,3606.9
FMSUR-0289,TOTAL COLECTOMY W/ILEO-RECTAL ANASTOMOSIS,FMSUR-0289,7649.0,8413.9
FMSUR-0290,TOTAL PROCTO-COLECTOMY W/ILEAL-POUCH AND ILEO-ANAL ANASTOMOS,FMSUR-0290,8742.0,9616.2
FMSUR-0292,AORTA BIFERMORAL GRAFT,FMSUR-0292,27319.0,30050.9
FMSUR-0293,LAPAROSCOPIC OVARIAN CYSTECTOMY,FMSUR-0293,2297.0,2526.7
FMSUR-0294,TOTAL PROCTO-COLECTOMY&ILEAL-POUCHAND ILEO-ANAL ANASTONOSIS,FMSUR-0294,4372.0,4809.2
FMSUR-0295,FEMURO CREPAIR OF ILIAC VEIN,FMSUR-0295,2186.0,2404.6
FMSUR-0296,LAP.RELEASE OF GASTRIC BANDING,FMSUR-0296,1639.0,1802.9
FMSUR-0297,CIRCULAR STAPLING PROLOPED HEMORROIDS,FMSUR-0297,2186.0,2404.6
FMSUR-0298,CRCLR. STAPLING PROLAPSED HEMORROIDS,FMSUR-0298,2186.0,2404.6
FMSUR-0299,LAPAROSCOPIC ASSISTED HEMECOLECTOMY RIGHT/LEFT,FMSUR-0299,6556.0,7211.6
FMSUR-0300,LAPAROSCOPIC GASTRIC BYPASS,FMSUR-0300,5465.0,6011.5
FMSUR-0301,LAPAROSCOPIC GASTRIC BANDING,FMSUR-0301,5465.0,6011.5
FMSUR-0302,BILIARY PANCREATIC DIVERSION,FMSUR-0302,5465.0,6011.5
FMSUR-0303,LAPAROSCOPIC BILIARY PANCREATIC DIVERSION W/DUODENAL SWITCH,FMSUR-0303,5465.0,6011.5
FMSUR-0304,LAPAROSCOPIC GASTRO-JEJUNOSTROMY,FMSUR-0304,4244.0,4668.4
FMSUR-0305,LAP CHOLIDOCHO-DUODENOSTOMY,FMSUR-0305,4775.0,5252.5
FMSUR-0306,LABPAROSCOPIC GASTRICTOMY,FMSUR-0306,8240.0,9064.0
FMSUR-0307,LAPAROSCOPIC SPLENECTOMY,FMSUR-0307,6180.0,6798.0
FMSUR-0345,REMOVAL OF FOREIGN BODY W/SCRN,FMSUR-0345,1093.0,1202.3
FMSUR-0346,INGUINIAL UMBILICAL OR FEMURALHERNIA,FMSUR-0346,658.9999999999999,724.9
FMURO-0002,CYSTOURETHOSCOPY,FMURO-0002,1268.0,1394.8
FMURO-0003,CYSTOSCOPY & URETERAL CATHETER,FMURO-0003,1905.0,2095.5
FMURO-0004,CYSTOSCOPY & CAUTERY - BLADDER,FMURO-0004,1905.0,2095.5
FMURO-0005,SIMPLE URETHRAL DILATATION,FMURO-0005,833.9999999999999,917.4
FMURO-0006,FIXATION CATHETER - RUPTURED  URETHRA,FMURO-0006,1527.9999999999998,1680.8
FMURO-0007,SPURAPUBIC PUNCTURE - CYSTOFIX,FMURO-0007,833.9999999999999,917.4
FMURO-0008,VISUAL INT. URETHROTOMY,FMURO-0008,2536.0,2789.6
FMURO-0009,T.U.R. OF PROSTATE,FMURO-0009,4435.0,4878.5
FMURO-0010,T.U.R. OF BLADDER TUMOURS,FMURO-0010,4372.0,4809.2
FMURO-0011,T.U.R. OF BLADDER NECK,FMURO-0011,3798.0,4177.8
FMURO-0012,VISUAL LITHOLAPAXY,FMURO-0012,3173.0,3490.3
FMURO-0013,ENDOSCOPIC EXTRACTN OF URETER- AL STONE,FMURO-0013,5061.0,5567.1
FMURO-0014,SUPRAPUBIC CYSTOSTOMY,FMURO-0014,2154.0,2369.4
FMURO-0015,SUPRAPUBIC CYSTOLITHOTOMY,FMURO-0015,2409.0,2649.9
FMURO-0016,RECURRENT SPURAPUB. CYSTOSTOMY,FMURO-0016,3173.0,3490.3
FMURO-0017,RECURRENT SPURAPUBIC CYSTO-    LITHOTOMY,FMURO-0017,3173.0,3490.3
FMURO-0018,CLOSURE OF PENAL URETHROSTOMY,FMURO-0018,2536.0,2789.6
FMURO-0019,FIRST STAGE HYPOSPADIAS REPAIR,FMURO-0019,2536.0,2789.6
FMURO-0020,MEATOTOMY,FMURO-0020,642.0,706.2
FMURO-0021,URETERO-CUTANEOUS URINE        DIVERSION,FMURO-0021,1905.0,2095.5
FMURO-0022,URETERO-SIGMOIDECTOMY U.D.,FMURO-0022,2536.0,2789.6
FMURO-0023,LITHOTHERAPY - PACKAGE DEAL,FMURO-0023,9756.0,10731.6
FMURO-0024,PARTIAL CYSTECTOMY,FMURO-0024,3798.0,4177.8
FMURO-0025,DIVERTICULECTOMY,FMURO-0025,3798.0,4177.8
FMURO-0026,PYELOLITHOTOMY,FMURO-0026,3798.0,4177.8
FMURO-0028,NEPHROSTOMY,FMURO-0028,2536.0,2789.6
FMURO-0029,REPAIR-STRICTURE OF URETER,FMURO-0029,3798.0,4177.8
