SERVICE CODE,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,REVISED PRICES,5
6127015,DENTAL,ORTHODONTICS,"ORTHODONTIC TREATMENT BY CLEAR ALIGNERS ""D""",21000.0,2641
6127016,DENTAL,ORTHODONTICS,"ORTHODONTIC TREATMENT BY CLEAR ALIGNERS ""E""",25000.0,2642
6127017,DENTAL,ORTHODONTICS,"OTHER APPLIANCE FIXED (EXPANSION, HEAD GEAR)",1450.0,2643
6127018,DENTAL,ORTHODONTICS,REMOVABLE RETAINER HAWELY APPLIANCE,650.0,2644
6127019,DENTAL,ORTHODONTICS,REMOVAL APPLIANCE FOR EACH JAW,1450.0,2645
6127020,DENTAL,ORTHODONTICS,SPACE MAINTAINER FOR SINGLE SIDE,1100.0,2646
6127021,DENTAL,ORTHODONTICS,SPACE RETAINER - FIXED,1150.0,2647
6127022,DENTAL,ORTHODONTICS,SPACE RETAINER - REMOVABLE,750.0,2648
6127023,DENTAL,ORTHODONTICS,SPACE RETAINER REMOVABLE - FOLLOW UP,325.0,2649
6127024,DENTAL,ORTHODONTICS,TREATMENT OF CL II DN I VERTICAL GROWTH PATTERN WITH ANTERIOR BITE FIXING UPPER AND LOWER FIXED ORTHO APPLIANCE,18200.0,2650
6127025,DENTAL,ORTHODONTICS,TREATMENT OF CLASS I MALOCCLUSION WITH TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCE,13000.0,2651
6127026,DENTAL,ORTHODONTICS,TREATMENT OF CLASS I MAL-OCCLUSION WITHOUT TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCES,10500.0,2652
6127027,DENTAL,ORTHODONTICS,"TREATMENT OF CLASS II DIVN I MALOCCLUSION ""DEEP BITE"" FIXING UPPER AND LOWER ORTHO APPLIANCE",15600.0,2653
6127028,DENTAL,ORTHODONTICS,TREATMENT OF CLASS II DIVN I WITH TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCES,15600.0,2654
6127029,DENTAL,ORTHODONTICS,TREATMENT OF CLASS II DIVN II MALOCCLUSION FIXING UPPER AND LOWER FIXED ORTHO APPLIANCE,15600.0,2655
6127030,DENTAL,ORTHODONTICS,TREATMENT OF CLASS III MALOCCLUSION WITH TEETH EXTRACTION FIXING UPPER AND LOWER ORTHO APPLIANCE,15600.0,2656
6127031,DENTAL,ORTHODONTICS,TREATMENT OF MIXED DENTITION MALOCCLUSION FIXING UPPER AND LOWER ORTHO APPLIANCE,13000.0,2657
6127032,DENTAL,ORTHODONTICS,TREATMENT PLAN - A,650.0,2658
6127033,DENTAL,ORTHODONTICS,TREATMENT PLAN - B,1300.0,2659
6127034,DENTAL,ORTHODONTICS,TREATMENT PLAN - C,2600.0,2660
6127035,DENTAL,ORTHODONTICS,TREATMENT PLAN - D,6500.0,2661
6127036,DENTAL,ORTHODONTICS,TREATMENT PLAN - E,325.0,2662
6127037,DENTAL,ORTHODONTICS,"TREATMENT PLAN ""SUMMARISED PROGRAM""",200.0,2663
6128001,DENTAL,DENTURE,"3/4 CROWN, PRECIOUS",1250.0,2664
6128002,DENTAL,DENTURE,ACRYLIC (PLASTIC) CROWN PER CROWN,325.0,2665
6128003,DENTAL,DENTURE,ACRYLIC (PLASTIC) CROWN PRE-FABRICATED,130.0,2666
6128004,DENTAL,DENTURE,ADDING TOOTH TO PARTIAL DENTURE TO REPLACE EXTRACTED TOOTH(INVOLVING CLASP OR ABUTMENT TOOTH),250.0,2667
6128005,DENTAL,DENTURE,ADDING TOOTH TO PARTIAL DENTURE TO REPLACE EXTRACTED TOOTH-EACH TOOTH(NOT INVOLVING CLASP OR ABUTMENT TOOTH),170.0,2668
6128006,DENTAL,DENTURE,ADDITIONAL CASTED CLASP-GOLD OR METAL,500.0,2669
6128007,DENTAL,DENTURE,APEXO-GENSIS,1000.0,2670
6128008,DENTAL,DENTURE,APICECTOMY,3000.0,2671
6128009,DENTAL,DENTURE,BITE GUARD (BITE RAISING APPLIANCE),1250.0,2672
6128010,DENTAL,DENTURE,BONE GRAFTING (SYNTH / POT),900.0,2673
6128011,DENTAL,DENTURE,CANTILEVER BRIDGES,3000.0,2674
6128012,DENTAL,DENTURE,"CASE STUDY FOR IMPLANTS (OPG,PA X-RAY,S.MS)",900.0,2675
6128013,DENTAL,DENTURE,CASTED LINGUAL RETAINER SPLINTS PER UNIT,500.0,2676
6128014,DENTAL,DENTURE,CEKA ATTACHMENT PER PIECE,750.0,2677
6128015,DENTAL,DENTURE,CERAMIC INLAYS,2000.0,2678
6128016,DENTAL,DENTURE,CHAIR - SIDE RELINING (COMPLETE DENTURE)CHAIR - SIDE RELINING (COMPLETE DENTURE),250.0,2679
6128017,DENTAL,DENTURE,CHAIR - SIDE RELINING (PARTIAL DENTURE),170.0,2680
6128018,DENTAL,DENTURE,CHANGING TEETH IN OLD CHROME - PARTIAL,635.0,2681
6128019,DENTAL,DENTURE,CHROME COBALT FULL DENTURE: UPPER AND LOWER,5900.0,2682
6128020,DENTAL,DENTURE,CHROME COBALT PARTIAL 4-7 TEETH,1700.0,2683
6128021,DENTAL,DENTURE,CHROME COBALT PARTIAL 8-12 TEETH,2050.0,2684
6128022,DENTAL,DENTURE,CLASP ADDITIONAL (EACH),250.0,2685
6128023,DENTAL,DENTURE,COMPLETE DENTAL IMPLANTS ONE UNIT (PACKAGE DEAL),8500.0,2686
6128024,DENTAL,DENTURE,COMPLETE DENTURE ADJUSTMENT,250.0,2687
6128025,DENTAL,DENTURE,COMPLETE DENTURES,2420.0,2688
6128026,DENTAL,DENTURE,CORE BUILDUP (INCLUDING POSTS),520.0,2689
6128027,DENTAL,DENTURE,CROWN FOR IMPLANT (PER CROWN),4800.0,2690
6128028,DENTAL,DENTURE,DENTURE - COMPLERE LOWER (ACRYLIC),2100.0,2691
6128029,DENTAL,DENTURE,DENTURE - COMPLETE LOWER (CHROME COBBALT),3770.0,2692
6128030,DENTAL,DENTURE,DENTURE - COMPLETE UPPER (ACRYLIC),2100.0,2693
6128031,DENTAL,DENTURE,DENTURE - COMPLETE UPPER (CHROME COBBALT),3770.0,2694
6128032,DENTAL,DENTURE,DENTURE - IMMEDIATE LOWER COMPLETE,1700.0,2695
6128033,DENTAL,DENTURE,DENTURE - IMMEDIATE UPER COMPLETE,1700.0,2696
6128034,DENTAL,DENTURE,DIGITAL SMILE DESIGN CASE STUDY,2000.0,2697
6128035,DENTAL,DENTURE,EACH ADDITIONAL WING - ACID ETCH MARYLAND,425.0,2698
6128036,DENTAL,DENTURE,FIBER POST AND CORE BUILDS UPS,1000.0,2699
6128037,DENTAL,DENTURE,FITTING LINGUAL BAR,425.0,2700
6128038,DENTAL,DENTURE,FIXED I/D SPACE CLOSURE (ETCH TECHNIQUE),750.0,2701
6128039,DENTAL,DENTURE,FIXED IMPLANT PROSTHODONTICS,3000.0,2702
6128040,DENTAL,DENTURE,FIXED OCCLUSAL APPLIANCES,500.0,2703
6128041,DENTAL,DENTURE,GOLD ONLAY (ONLAYING CUSPS EXCLUDIGN PRICE OF GOLD),1300.0,2704
6128042,DENTAL,DENTURE,GUM PEALING AND DEPIGMENTATION,4000.0,2705
6128043,DENTAL,DENTURE,GUMMY SMILE SURGERY,3000.0,2706
6128044,DENTAL,DENTURE,"HEMISECTIONING, BICUSPLIZATION AND ROOT AMBUTATION",1500.0,2707
6128045,DENTAL,DENTURE,HYPRIDE IMPLANT PROSTHODONTICS,2500.0,2708
6128046,DENTAL,DENTURE,IMMEDIATE COMPLETE DENTURES (REQUIRING RELINING),2000.0,2709
6128047,DENTAL,DENTURE,IMPLANT SURGERY (PER IMPLANT USED),4500.0,2710
6128048,DENTAL,DENTURE,ISOSIT INJECTION MOULDED DENTURE,2875.0,2711
6128049,DENTAL,DENTURE,JAW LOCK OR TREATMENT OF CONDYLAR DISLOCATION WITHOUT GA,500.0,2712
6128050,DENTAL,DENTURE,LABORATORY RELINING (COMPLETE DENTURE),425.0,2713
6128051,DENTAL,DENTURE,LABORATORY RELINING (PARTIAL DENTURE),250.0,2714
6128052,DENTAL,DENTURE,LAMINATE VENEER,2000.0,2715
6128053,DENTAL,DENTURE,LASER BLEACHING,2000.0,2716
6128054,DENTAL,DENTURE,LASER DESENSITIZATION OF TEETH,200.0,2717
6128055,DENTAL,DENTURE,LASER PERIODONTAL POCKET DISINFECTION,1000.0,2718
6128056,DENTAL,DENTURE,LASER TMJ TREATMENT,500.0,2719
6128057,DENTAL,DENTURE,LOWER CHROME COBALT PARTIAL DENTURE (1-3 TEETH / UNILATERAL),1700.0,2720
6128058,DENTAL,DENTURE,LOWER CHROME COBALT PARTIAL DENTURE (3 OR MORE TEETH / BILATERAL),3400.0,2721
6128059,DENTAL,DENTURE,LUMINEER,2000.0,2722
6128060,DENTAL,DENTURE,NON PRECIOUS METAL (CROWN / PONTIC) / ACRYLIC FACING,780.0,2723
6128061,DENTAL,DENTURE,NON-PRECIOUS METAL CROWN/PONTIC FULL CAST,1300.0,2724
6128062,DENTAL,DENTURE,NON-PRECIOUS METAL POST,210.0,2725
6128063,DENTAL,DENTURE,OBTURATOR,850.0,2726
6128064,DENTAL,DENTURE,OCCLUSAL ADJUSTMENT AND REMOVAL OF OCCLUSAL INTERFERENCES,2000.0,2727
6128065,DENTAL,DENTURE,"OCCLUSAL ANALYSIS, CASE STUDY",1000.0,2728
6128066,DENTAL,DENTURE,OTHER CORRECTIVE PROCEDURES (PER 1/4 HOUR),120.0,2729
6128067,DENTAL,DENTURE,OTHER UNDEFINED PROCEDURE/ 1/4 HOUR,120.0,2730
6128068,DENTAL,DENTURE,OVERDENTURE FOR IMPLANT (PER JAW),3600.0,2731
6128069,DENTAL,DENTURE,PARATIAL DENTURE ADJUSTMENT,170.0,2732
6128070,DENTAL,DENTURE,PARTIAL DENTURE 1-3 TEETH,500.0,2733
6128071,DENTAL,DENTURE,PARTIAL DENTURE 4-7 TEETH,850.0,2734
6128072,DENTAL,DENTURE,PARTIAL DENTURE 8-12 TEETH,1200.0,2735
6128073,DENTAL,DENTURE,PONTIC FOR IMPLANTS (PER PONTIC),3600.0,2736
6128074,DENTAL,DENTURE,PORCELAIN SET FOR COMPLETE DENTURES (ADDITIONAL),210.0,2737
6128075,DENTAL,DENTURE,"PORCELAIN, NON-PRECIOUS METAL CROWN/PONTIC",1700.0,2738
6128076,DENTAL,DENTURE,"PORCELAIN, PRECIOUS METAL (CROWN/PONTIC)",2600.0,2739
6128077,DENTAL,DENTURE,"PORCELAIN, PRECIOUS TELESCOPIC CROWN W/COPING",2950.0,2740
6128078,DENTAL,DENTURE,PRECIOUS METAL CROWN/PONTIC FULL CAST,2350.0,2741
6128079,DENTAL,DENTURE,PSEUDO GOLD CROWN OR IN-LAY IN DENTURE,500.0,2742
6128080,DENTAL,DENTURE,REBASING (UPPER OR LOWER),760.0,2743
6128081,DENTAL,DENTURE,RECEMENTATION OF CROWN (PER CROWN),170.0,2744
6128082,DENTAL,DENTURE,REFIXING TOOTH IN DENTURE OR HAIRLINE CRACKS,70.0,2745
6128083,DENTAL,DENTURE,RELINING UPPER OR LOWER DENTURE,675.0,2746
6128084,DENTAL,DENTURE,REMOVABLE BRIDGES,2000.0,2747
6128085,DENTAL,DENTURE,REMOVABLE OCCLUSAL APPLIANCE,3000.0,2748
6128086,DENTAL,DENTURE,REMOVAL OF BROKEN FILES FROM ROOT CANALS,200.0,2749
6128088,DENTAL,DENTURE,REMOVAL OF OLD BRIDGE BY CUTTING,120.0,2750
6128089,DENTAL,DENTURE,REMOVAL OF OSSLUSAL INTERFERENCE (OCCLUSAL EQUILIBRATION) PER QUADRANT,500.0,2751
6128090,DENTAL,DENTURE,REPAIR ACRYLIC DENTURE - COMPLEX,500.0,2752
6128091,DENTAL,DENTURE,REPAIR ACRYLIC DENTURE - SIMPLE,120.0,2753
6128092,DENTAL,DENTURE,REPAIR OF BROKEN COMPLETE OR PARTIAL DENTURE - NO TEETH DAMAGED ,250.0,2754
6128093,DENTAL,DENTURE,REPAIR OF CHIPPED PORCELAIN (INTRA ORALLY),425.0,2755
6128094,DENTAL,DENTURE,REPAIR OF CHIPPED PORCELAIN (LABORATORY),850.0,2756
6128095,DENTAL,DENTURE,REPAIR OF PERFORATED ROOT,500.0,2757
6128096,DENTAL,DENTURE,RESIN BONDED BRIDGE PER UNIT,1000.0,2758
6128097,DENTAL,DENTURE,"RETENTIVE WINGS, 1ST PAIR - ACID ETCH MARYLAND",1525.0,2759
6128098,DENTAL,DENTURE,ROOT CANAL TREATMENT FOR ANTERIOR TEETH,1500.0,2760
6128099,DENTAL,DENTURE,ROOT CANAL TREATMENT FOR POSTERIOR TEETH,2000.0,2761
6128100,DENTAL,DENTURE,SPLINTS/GUARDS,375.0,2762
6128101,DENTAL,DENTURE,STAINLESS STEEL CROWN,260.0,2763
6128102,DENTAL,DENTURE,TELESCOPIC CROWNS,1000.0,2764
6128103,DENTAL,DENTURE,THREE UNIT ONLAYS RETAINED BRIDGE,8000.0,2765
6128104,DENTAL,DENTURE,TISSUE CONDITIONING MATERIAL,170.0,2766
6128105,DENTAL,DENTURE,TOOTH ADDITIONAL (EACH),250.0,2767
6128106,DENTAL,DENTURE,TREATMENT OF INFECTED ROOT CANANL OF ANTERIOR TEETH,1500.0,2768
6128107,DENTAL,DENTURE,UPPER CHROME COBALT PARTIAL DENTURE (1-3 TEETH / UNILATERAL),1700.0,2769
6128108,DENTAL,DENTURE,UPPER CHROME COBALT PARTIAL DENTURE (3 OR MORE TEETH BILATERAL),3400.0,2770
6128109,DENTAL,DENTURE,UV LIGHT BLEACHING,2000.0,2771
6128110,DENTAL,DENTURE,WHOLE PORCELAIN CROWN (AS ONE UNIT OF BRIDGE),2500.0,2772
6128111,DENTAL,DENTURE,ZIRCON INLAYS ,2500.0,2773
6128112,DENTAL,DENTURE,ZIRCON ONLAYS,3000.0,2774
6129001,DENTAL,CO2 LASER,CO2 LASER ABLATION OF HARD / SOFT PALATE SWELLING,9000.0,2775
6129002,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LARGE ORAL ULCERS (MORE THAN1.5 CM DIA),3100.0,2776
6129003,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LEUKOPLEBIA (MORE THAN 2 CM,6500.0,2777
6129004,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LEUKOPLEBIA (SMALL LESS THAN,3900.0,2778
6129005,DENTAL,CO2 LASER,CO2 LASER ABLATION OF LIP / CHEEK SWELLING,7800.0,2779
6129006,DENTAL,CO2 LASER,CO2 LASER ABLATION OF ORAL ULCERS (MULTIPLE-MORE THAN 3 ULCERS),2600.0,2780
6129007,DENTAL,CO2 LASER,CO2 LASER ABLATION OF ORAL ULCERS LESS THAN 0.5 CM(UPTO 3 ULCERS),1300.0,2781
6129008,DENTAL,CO2 LASER,CO2 LASER ABLATION OF TONGUE SWELLING (SMALL),7800.0,2782
6129009,DENTAL,CO2 LASER,CO2 LASER COAGULATION OF ANGIOMOTOUS LESION,13000.0,2783
6129010,DENTAL,CO2 LASER,CO2 LASER EXCISION OF HEAD & NECK MALIGNANCY,7800.0,2784
6129011,DENTAL,CO2 LASER,CO2 LASER EXCISION OF HYPER PLASTIC GINGIVAL SWELL,4000.0,2785
6129012,DENTAL,CO2 LASER,CO2 LASER FRAENECTOMIES (LABIAL OR LINGUAL),3900.0,2786
6129013,DENTAL,CO2 LASER,CO2 LASER GLOSSECTOMY (IN ASOSCIATION WITH ND: YAG,15600.0,2787
6129014,DENTAL,CO2 LASER,CO2 LASER HAEMOSTASIS IN POST-EXTRACTION HAEMOPHIL,1300.0,2788
6129015,DENTAL,CO2 LASER,CO2 LASER PALLIATIVE TREATMENT FOR TERMINAL CANCER,3900.0,2789
6129016,DENTAL,CO2 LASER,CO2 LASER REPOSITIONING OF MENISCUS IN TMS SURGERE,7800.0,2790
9141001,SKINCARE,GENERAL CARE,CHEMICAL PEEL SUPERFICIAL (FRUIT ACID PEEL) (SKINCARE),500.0,2791
9141002,SKINCARE,GENERAL CARE,CHEMICAL PEEL LIGHT (FRUIT ACID PEEL) (SKINCARE),750.0,2792
9141003,SKINCARE,GENERAL CARE,CHEMICAL PEEL MEDIUM (SKINCARE),1200.0,2793
9141004,SKINCARE,GENERAL CARE,CHEMICAL PEEL DEEP (SKINCARE),1500.0,2794
9141005,SKINCARE,GENERAL CARE,CHEMICAL PEEL FOR THE BACK - PER SESSION (SKINCARE),1200.0,2795
9141006,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHE-SMALL AREA (SKINCARE),5000.0,2796
9141007,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHES- MEDIUM AREA (SKINCARE),6000.0,2797
9141008,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION FOR MOUSTACHES LARGE AREA (SKINCARE),7500.0,2798
9141009,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (300-400) GRAFT (SKINCARE),9000.0,2799
9141010,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (400-500) GRAFT (SKINCARE),10000.0,2800
9141011,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (500-600) GRAFT (SKINCARE),12000.0,2801
9141012,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (600-700) GRAFT (SKINCARE),13000.0,2802
9141013,SKINCARE,GENERAL CARE,HAIR TRANSPLANTATION (700-800) GRAFT (SKINCARE),15000.0,2803
9141014,SKINCARE,GENERAL CARE,PUVA PER SESSION (SKINCARE),80.0,2804
9141015,SKINCARE,GENERAL CARE,EYE BROW TRANSPLANT (SKINCARE),3000.0,2805
9141016,SKINCARE,GENERAL CARE,FACIAL CLEANSING SKIN CARE (SKINCARE),300.0,2806
9141017,SKINCARE,GENERAL CARE,SKIN BIOPSY (SKINCARE),300.0,2807
9141018,SKINCARE,GENERAL CARE,TRICHOGRAM (SKINCARE),300.0,2808
9141019,SKINCARE,GENERAL CARE,CRYO CAUTERY - FEW LESION (SKINCARE),150.0,2809
9141020,SKINCARE,GENERAL CARE,CRYO CAUTERY - MULTIPLE LESION (SKINCARE),300.0,2810
9141021,SKINCARE,GENERAL CARE,ELECTROLYSIS PER SESSION (SKINCARE),500.0,2811
9141022,SKINCARE,GENERAL CARE,ELECTRO CAUTERY - FEW LESION (SKINCARE),150.0,2812
9141023,SKINCARE,GENERAL CARE,ELECTRO CAUTERY - MULTIPLE LESION (SKINCARE),300.0,2813
9141024,SKINCARE,GENERAL CARE,EXCISION OF MOLE - SMALL (SKINCARE),750.0,2814
9141025,SKINCARE,GENERAL CARE,EXCISION OF MOLE - MEDIUM (SKINCARE),1000.0,2815
9141026,SKINCARE,GENERAL CARE,EXCISION OF MOLE - LARGE (SKINCARE),1200.0,2816
9141027,SKINCARE,GENERAL CARE,COMEDON EXTRACTION - SMALL AREA (SKINCARE),150.0,2817
9141028,SKINCARE,GENERAL CARE,COMEDON EXTRACTION - MEDIUM AREA (SKINCARE),200.0,2818
9141029,SKINCARE,GENERAL CARE,COMEDON EXTRACTION - LARGE AREA (SKINCARE),300.0,2819
9141030,SKINCARE,GENERAL CARE,DERMABRASION (SKINCARE),5000.0,2820
9141031,SKINCARE,GENERAL CARE,PATCH TEST (SKINCARE),500.0,2821
9141032,SKINCARE,GENERAL CARE,AMELAN PEEL - AMELAN,2500.0,2822
9141033,SKINCARE,GENERAL CARE,DERMABRASION TEST,500.0,2823
9141034,SKINCARE,GENERAL CARE,CRYSTAL DERMABRASION - SUPERFACIAL,300.0,2824
9141035,SKINCARE,GENERAL CARE,CRYSTAL DERMABRASION - DEEP,500.0,2825
9141036,SKINCARE,GENERAL CARE,CRYTAL DERMABRASION WITH LIGHTNING ,600.0,2826
9141037,SKINCARE,GENERAL CARE,MILANEEN PEEL,1500.0,2827
9141038,SKINCARE,GENERAL CARE,FEATHER THREADS MONO PER PACK 10 INJECTION,1000.0,2828
9141039,SKINCARE,GENERAL CARE,FEATHER THREADS KOG PER PACK,1200.0,2829
9141040,SKINCARE,GENERAL CARE,FACIAL CLEANSING BY AQUA CLEAN,500.0,2830
9141041,SKINCARE,GENERAL CARE,MARZIA GOLD MASK,500.0,2831
9141042,SKINCARE,GENERAL CARE,MARZIA PINK MASK,350.0,2832
9141043,SKINCARE,GENERAL CARE,MARZIA 3D LIFTING,350.0,2833
9141044,SKINCARE,GENERAL CARE,MARZIA ACNE MASK,350.0,2834
9141045,SKINCARE,GENERAL CARE,AMELAN POST,900.0,2835
9141046,SKINCARE,GENERAL CARE,MELANIN POST,500.0,2836
9141047,SKINCARE,GENERAL CARE,CHEMICAL PEEL - AMELAN,2000.0,2837
9141048,SKINCARE,GENERAL CARE,MESOTHERAPY - LIGHT EYE,300.0,2838
9141049,SKINCARE,GENERAL CARE,MESOTHERAPY - WHITE IN,500.0,2839
9141050,SKINCARE,GENERAL CARE,VAGINAL REJUVENATION,3000.0,2840
9141051,SKINCARE,GENERAL CARE,CIMEL PEELING,2200.0,2841
9141052,SKINCARE,GENERAL CARE,DERMAMELAN PEEL,2500.0,2842
9141053,SKINCARE,GENERAL CARE,CARBOXY GEL MASK,400.0,2843
9141054,SKINCARE,GENERAL CARE,NEAUVIA RHEOLOGY,1500.0,2844
9141055,SKINCARE,GENERAL CARE,NEAUVIA INTENSE LV,1500.0,2845
9141056,SKINCARE,GENERAL CARE,COSMELAN PEEL,2500.0,2846
9141057,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE FACE & EYE MASK,250.0,2847
9141058,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE WHITENING FACE MASK,250.0,2848
9141059,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE FACE & NECK MASK,250.0,2849
9141060,SKINCARE,GENERAL CARE,ROYCE-CELLULOSE ANTI - AGEING MASK,250.0,2850
9141061,SKINCARE,GENERAL CARE,ROYCE - CELLULOSE PURIFYING MASK,250.0,2851
9142001,SKINCARE,LASER CARE,LASER TEST (SKINCARE),200.0,2852
9142002,SKINCARE,LASER CARE,ERBIUM LASER - SINGLE TREATMENT (SKINCARE),500.0,2853
9142003,SKINCARE,LASER CARE,ERBIUM LASER - LESS THAN THREE PCS (SKINCARE),800.0,2854
9142004,SKINCARE,LASER CARE,ERBIUM LASER - MORE THAN FIVE PCS (SKINCARE),1200.0,2855
9142005,SKINCARE,LASER CARE,ERBIUM LASER - MORE THAN TEN PCS (SKINCARE),1500.0,2856
9142006,SKINCARE,LASER CARE,DYE LASER PER SESSION SMALL AREA 2-5 CM (SKINCARE),500.0,2857
9142007,SKINCARE,LASER CARE,DYE LASER PER SESSION MEDIUM AREA 5-10 CM (SKINCARE),1000.0,2858
9142008,SKINCARE,LASER CARE,DYE LASER PER SESSION LARGE AREA 10-15 CM (SKINCARE),1500.0,2859
9142009,SKINCARE,LASER CARE,SCARLET LASER - FACE,1000.0,2860
9142010,SKINCARE,LASER CARE,SCARLET LASER - FACE PACKAGE FOR 5 SESSIONS,4000.0,2861
9142011,SKINCARE,LASER CARE,CO2 LASER  PER SESSION -SINGLE TREATMENT (SKINCARE),500.0,2862
9142012,SKINCARE,LASER CARE,CO2 LASER PER SESSION - LESS THAN THREE (SKINCARE),800.0,2863
9142013,SKINCARE,LASER CARE,CO2 LASER PER SESSION - MORE THAN FIVE (SKINCARE),1200.0,2864
9142014,SKINCARE,LASER CARE,CO2 LASER PER SESSION - MORE THAN TEN (SKINCARE),1500.0,2865
9142015,SKINCARE,LASER CARE,LASER RESURFACING PERIORAL (SKINCARE),5000.0,2866
9142016,SKINCARE,LASER CARE,LASER RESURFACING - PERIORBITAL (SKIINCARE),7000.0,2867
9142017,SKINCARE,LASER CARE,LASER RESURFACING - FULL FACE (SKINCARE),12000.0,2868
9142018,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP 1ST SESSION (SKINCARE),150.0,2869
9142019,SKINCARE,LASER CARE,LASER HAIR REMOVAL - NECK 1ST SESSION(SKINCARE),150.0,2870
9142020,SKINCARE,LASER CARE,LASER HAIR REMOVAL - JAWLINE 1ST SESSION(SKINCARE),150.0,2871
9142021,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHIN 1ST SESSION(SKINCARE),150.0,2872
9142022,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEEK 1ST SESSION(SKINCARE),150.0,2873
9142023,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP AND CHIN 1ST SESSION(SKINCARE),250.0,2874
9142024,SKINCARE,LASER CARE,"LASER HAIR REMOVAL - UPPER LIP, CHIN & NECK 1ST SESSION(SKINCARE)",400.0,2875
9142025,SKINCARE,LASER CARE,LASER HAIR REMOVAL - FULL FACE 1ST SESSION(SKINCARE),500.0,2876
9142026,SKINCARE,LASER CARE,LASER HAIR REMOVAL - ABDOMIN 1ST SESSION(SKINCARE),400.0,2877
9142027,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEST 1ST SESSION(SKINCARE),400.0,2878
9142028,SKINCARE,LASER CARE,LASER HAIR REMOVAL - BIKNI LANE 1ST SESSION(SKINCARE),400.0,2879
9142029,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEECK TO JAWLINE 1ST SESSION,250.0,2880
9142030,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEECK TO JAWLINE & NECK 1ST,400.0,2881
9142031,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UNDER ARMS 1ST SESSION(SKINCARE),300.0,2882
9142032,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER ARMS 1ST SESSION(SKINCARE),600.0,2883
9142033,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER ARMS 1ST SESSION(SKINCARE),600.0,2884
9142034,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER BACK 1ST SESSION(SKINCARE),400.0,2885
9142035,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER BACK 1ST SESSION(SKINCARE),400.0,2886
9142036,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LEGS 1ST SESSION(SKINCARE),1000.0,2887
9142037,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER LEGS 1ST SESSION(SKINCARE),1000.0,2888
9142038,SKINCARE,LASER CARE,LASER HAIR REMOVAL - SACRAL AREA 1ST SESSION (SKINCARE),300.0,2889
9142039,SKINCARE,LASER CARE,LASER HAIR REMOVAL - EAR 1ST SESSION (SKINCARE),150.0,2890
9142040,SKINCARE,LASER CARE,LASER HAIR REMOVAL - FOREHEAD 1ST SESSION (SKINCARE),150.0,2891
9142041,SKINCARE,LASER CARE,LASER HAIR REMOVAL - AROUND THE NIPPLE 1ST SESSION (SKINCARE),150.0,2892
9142042,SKINCARE,LASER CARE,"LASER HAIR REMOVAL - FULL BODY, 1ST SESSION (LEGS, ARMS, FACE, BIKNI, UNDER ARMS)",4500.0,2893
9142043,SKINCARE,LASER CARE,LASER HAIR REMOVAL -  UPPER LIP SUB-SEQUENCE SESSION(SKINCARE),100.0,2894
9142044,SKINCARE,LASER CARE,LASER HAIR REMOVAL - NECK SUB-SEQUENCE SESSION (SKINCARE),100.0,2895
9142045,SKINCARE,LASER CARE,LASER HAIR REMOVAL - JAWLINE SUB-SEQUENCE SESSION(SKINCARE),100.0,2896
9142046,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHIN SUB-SEQUENCE SESSION (SKINCARE),100.0,2897
9142047,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEECK SUB-SEQUENCE SESSION (SKINCARE),100.0,2898
9142048,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LIP & CHIN SUB-SEQUENCE SESSION(SKINCARE),175.0,2899
