Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,2026 Price,2027 Price,Discount 3 years contract
FMERDA0093,E.C.G. ANALYZER,Service,11700-00-00,-,185.49,199.40175,211.365855,0.15
MTPSY-0003,E.C.T SIX SETS,Service,14224-02-00,-,3553.6,3820.12,4049.3272,0.15
FMPSYB0014,E.C.T. WITH ANAESTHESIA,Service,14224-02-00,-,754.51,811.09825,859.7641450000001,0.15
FMNUM-0002,E.E.G WITH PROVOCATION,Service,11000-00-00,-,631.78,679.1635,719.91331,0.15
FMNUM-0005,E.M.G. FACE 1 2,Service,11018-01-00,-,800.54,860.5804999999999,912.21533,0.15
FMENTE6082,E.N.G + CALORIC TEST,Service,11339-00-00,-,723.83,778.11725,824.804285,0.15
FMDNL-0058,Ear Mold,Service,41557-02-01,-,308.22,331.3365,351.21669,0.15
FMENTE5003,Ear Mould,Service,41557-02-01,-,200.0,215.0,227.9,0.15
FMPDT-0022,Ear Piercing,Service,90111-00-10,-,551.25,592.59375,628.1493750000001,0.15
FMDNL-0059,Ear Plug,Service,41647-01-00,-,200.83,215.89225,228.845785,0.15
FMENTE3002,EAR WASH - BILATERAL,Service,41647-01-00,-,277.54,298.3555,316.25683,0.15
FMENTE3001,Ear Wash - Unilateral,Service,41647-00-00,-,178.52,191.909,203.42354,0.15
FMPSYA0053,EATING DISORDER TEST (E.D.T.),Service,96026-00-00,-,172.94,185.9105,197.06513,0.15
FMNEP-0035,Ecg - Nephrology,Service,11700-00-00,-,149.23,160.42225,170.047585,0.15
FMPDTE0001,Ecg - Pediatrics,Service,11700-00-00,-,110.25,118.51875,125.629875,0.15
FMCAR-0002,Ecg -Cardiology,Service,11713-00-00,-,139.47,149.93025,158.926065,0.15
FMICU-0007,ECG PORTABLE,Service,11700-00-00,-,170.15,182.91125,193.885925,0.15
FMPNTE0002,ECG Repeated - Pediatrics,Service,11700-00-00,-,110.25,118.51875,125.629875,0.15
FMCAR-0003,ECG with Ergometry,Service,11700-00-00,-,1192.44,1281.873,1358.78538,0.15
FMCAR-0004,ECHO Cardiogram (2D + M MODE ),Service,55113-00-00,-,1039.5,1117.4625,1184.51025,0.15
FMCAR-0005,ECHO Cardiogram 2D + M MODE + DOPPLER (FULL STUDY),Service,55113-00-00,-,1439.55,1547.51625,1640.367225,0.15
FMPDS-1009,ECHO Fetal,Service,55113-00-00,-,1347.24,1448.283,1535.17998,0.15
FMCARS0022,ECHO Follow Up (Within one week) -Cardiology,Service,55113-00-00,-,598.31,643.1832499999999,681.774245,0.15
FMINT-0089,ECHO Follow Up (Within one week) -INT,Service,55113-00-00,-,760.09,817.09675,866.122555,0.15
FMPDTC0005,ECHO Full Study (pediatric),Service,55113-00-00,-,1230.09,1322.34675,1401.687555,0.15
FMCARS0028,EECP,Service,99999-99-99,-,16804.29,18064.61175,19148.488455,0.15
FMCARS0027,EECP 12 SESSIONS,Service,99999-99-99,-,6723.67,7227.94525,7661.621965,0.15
fmcar-3098,Eecp 35 Sissions,Service,92053-00-10,-,20164.03,21676.33225,22976.912185,0.15
FMCARS0024,EECP FULL COURSE,Service,99999-99-99,-,25205.74,27096.1705,28721.94073,0.15
FMCARS0026,EECP ONE SESSION,Service,99999-99-99,-,677.81,728.6457499999999,772.3644949999999,0.15
FMNUM-0145,EEG MONITORING - PACKAGE DEAL  12 HOURS (9:00PM - 9:00AM),Service,92011-00-00,-,3730.72,4010.523999999999,4251.15544,0.15
FMNUM-0028,"EEG RECORDIND ,PRICE TO BE REVISED ",Service,99999-99-99,-,5043.1,5421.3325,5746.612450000001,0.15
FMSUR3155,Egd/Upper Gi Endoscopy; Diagnostic W/O Biopsy,Service,30473-00-00,-,1256.85,1351.11375,1432.180575,0.15
FMSUR3165,Egd/Upper Gi Endoscopy; Dilatation For Achalasia ,Service,30475-01-00,-,4575.0,4918.125,5213.212500000001,0.15
FMSUR3163,"Egd/Upper Gi Endoscopy; Esophagus, Duodenum. Stricture  Dilatation By Balloon ",Service,30475-00-00,-,1323.0,1422.225,1507.5585,0.15
FMSUR3168,Egd/Upper Gi Endoscopy; W/ Hemostatic Treatment (Injection / Electrocoagulation /Argon Plasma Coagulation),Service,90335-01-00,-,4997.0,5371.775,5694.0815,0.15
FMSUR3169,Egd/Upper Gi Endoscopy; W/ Hemostatic Treatment By Clipping (Implant Not Included),Service,90335-01-00,-,4575.0,4918.125,5213.212500000001,0.15
FMSUR3158,EGD/UPPER GI ENDOSCOPY; W/ MUCOSAL RESECTION,Service,32093-00-00,-,3031.88,3259.271,3454.82726,0.15
FMSUR3156,"Egd/Upper Gi Endoscopy; W/Biopsy, Single/Multiple",Service,30473-01-00,-,2475.0,2660.625,2820.2625,0.15
FMORT-0376,ELASTIC BANDAGE BELOW KNEE W/ MEDICINE,Service,90595-00-71,-,277.54,298.3555,316.25683,0.15
FMORT-0377,ELASTIC BANDAGE BELOW KNEE W/O MEDICINE,Service,96092-00-00,-,132.49,142.42675,150.972355,0.15
FMORT-0375,ELASTIC BANDAGE FOREARM W/OUT MEDICINE,Service,90595-00-51,-,101.81,109.44575,116.012495,0.15
FMORT-0374,ELASTIC BANDAGE FOREARM WITH   MEDICINE,Service,96092-00-00,-,178.52,191.909,203.42354,0.15
MTDER-0004,Electrocautery - Extra Large Area Under Ga,Service,30192-00-10,-,1616.41,1737.64075,1841.899195,0.15
FMDER-0161,Electrocautery - Large Area,Service,30192-00-10,-,946.98,1018.0035,1079.08371,0.15
MTDER-0003,Electrocautery - Large Area Under Ga,Service,30192-00-10,-,815.88,877.0709999999999,929.69526,0.15
FMDER-0160,Electrocautery - Medium Area,Service,30192-00-10,-,475.58,511.2485,541.92341,0.15
MTDER-0002,Electrocautery - Medium Area Under Ga,Service,30192-00-10,-,408.64,439.288,465.64528,0.15
FMDER-0159,Electrocautery - Small Area,Service,30192-00-10,-,198.04,212.893,225.66658,0.15
MTDER-0001,Electrocautery - Small Area Under GA,Service,30192-00-10,-,170.15,182.91125,193.885925,0.15
FMDER-0042,Electro-Cautery Per/Unit,Service,30195-06-00,-,77.18,82.9685,87.94661,0.15
FMDER-0162,Electrocautery-Extra Large,Service,30192-00-10,-,1616.41,1737.64075,1841.899195,0.15
FMENTE0010,ELECTROCHOCHLEOGRAPHY,Service,11303-00-00,-,1253.8,1347.835,1428.7051,0.15
FMENDE0026,ELECTROCOAGULATION OF BLEEDING POINT,Service,90296-00-00,-,716.63,770.37725,816.5998850000001,0.15
FMPSYB0018,Electroconvulsive therapy (Ect) Pckg Ip W/ Anaes. X 6 Ses.,Service,14224-00-00,-,2306.0,2478.95,2627.687,0.15
FMPSYB0019,Electroconvulsive therapy (Ect) Pckg Op W/ Anaes. Day Care,Service,14224-00-00,-,923.0,992.2249999999999,1051.7585,0.15
FMURO-0076,Embolization Of Varicocele,Service,30635-00-01,-,3567.55,3835.11625,4065.223225,0.15
FMERDA0018,EMERGENCY CENTRAL CATHETER INSERTION,Service,13815-00-00,-,126.79,136.29925,144.477205,0.15
FMERDA0039,EMERGENCY DEFIBRILLATION,Service,38393-00-00,-,324.96,349.3319999999999,370.2919199999999,0.15
FMERD-9940,EMERGENCY DOPPLER STUDY,Service,90911-00-00,-,178.52,191.909,203.42354,0.15
FMERD-9944,EMERGENCY PULMONARY FUNCTION TEST (PORTABLE / DISPOSABLE) DEVICE,Service,11506-00-00,-,295.0,317.125,336.1525,0.15
FMERDA201,EMERGENCY ROOM FEES FOR OBSERVATION (1-3 HOURS),Service,83610-04-20,-,170.0,182.75,193.715,0.15
FMNUM-0031,EMG,Service,11012-00-00,-,410.03,440.78225,467.229185,0.15
FMPTD-0050,EMG - ALL EXTREMITIES,Service,11012-00-00,-,900.95,968.52125,1026.632525,0.15
FMNUM-0034,EMG 2 UNITS,Service,11012-00-00,-,461.63,496.2522499999999,526.027385,0.15
FMNUM-0035,EMG 3 UNITS,Service,11015-01-00,-,718.0,771.85,818.1610000000001,0.15
FMNUM-0046,Emg And Ncv 2 Units,Service,11015-01-00,-,882.0,948.15,1005.039,0.15
FMNUM-0047,Emg And Ncv 3 Units,Service,11015-01-00,-,1212.75,1303.70625,1381.928625,0.15
FMNUM-0048,EMG AND NCV 4 UNTIS,Service,11018-01-00,-,2094.75,2251.85625,2386.967625,0.15
FMNEU-5790,EMG ELECTROMYOGRAPHY OF ANORECTUM,Service,11833-01-00,-,3590.0,3859.25,4090.805,0.15
FMPTD-0055,EMG FACE - 1 SIDE,Service,11012-00-00,-,454.66,488.7595,518.08507,0.15
FMPTD-0056,EMG FACE - 2 SIDES,Service,11012-00-00,-,594.13,638.68975,677.0111350000001,0.15
FMPTD-0060,EMG FACE/FACIAL NRV. - 2 SIDES,Service,11015-01-00,-,808.9,869.5675,921.7415500000001,0.15
FMPTD-0059,EMG FACE/FACIAL NRVE. - 1 SIDE,Service,11012-02-00,-,631.78,679.1635,719.91331,0.15
FMPTD-0046,EMG LUMBAR AREA & 1 LEG,Service,11012-00-00,-,454.66,488.7595,518.08507,0.15
FMPTD-0047,EMG LUMBAR AREA & 2 LEGS,Service,11012-00-00,-,539.73,580.20975,615.022335,0.15
FMPTD-0048,EMG NECK AREA & 1 ARM,Service,11012-00-00,-,454.66,488.7595,518.08507,0.15
FMPTD-0049,EMG NECK AREA & 2 ARMS,Service,11012-00-00,-,539.73,580.20975,615.022335,0.15
FMSUR-3339,EMRYO TRANSFER,Service,13215-01-00,-,854.93,919.0497499999999,974.192735,0.15
FMENDE0012,END.CHOLANGIOPANCREATOGRAPHY,Service,30473-00-00,-,1984.5,2133.3375,2261.33775,0.15
PKENT-0014,Endocopic Dacryocystorhinostomy (Dcr),Service,42623-00-01,-,2896.0,3113.2,3299.992,0.15
FMOBG-0143,ENDOMETRIAL PREMESTRUAL CURR. (WITH OR W/THOUT ANAESTHESIA),Service,35640-01-00,-,441.0,474.075,502.5195,0.15
FMINTH-0005,Endoscopic Biopsy,Service,30473-01-00,-,198.45,213.33375,226.133775,0.15
FMENDE0044,Endoscopic brush cytology,Lab,73200-08-10,-,330.75,355.55625,376.889625,0.15
FMENDE0014,Endoscopic Cholangiography,Service,30484-01-00,-,1984.5,2133.3375,2261.33775,0.15
FMENDE0041,Endoscopic Insertion Of A Stent,Service,30491-00-00,-,3307.5,3555.5625,3768.89625,0.15
FMENDE0022,ENDOSCOPIC LIGATION O.V.,Service,30476-02-00,-,1874.25,2014.81875,2135.707875,0.15
FMVAS-0001,ENDOSCOPIC LIGATION OF PERFORATING VEINS (ONE SIDE) SEPS,Service,32507-01-01,-,4993.0,5367.474999999999,5689.523499999999,0.15
FMENDE0037,Endoscopic Mechanical crushing of large bile duct stone,Service,30485-01-00,-,1212.75,1303.70625,1381.928625,0.15
FMENT-3111,Endoscopic Pan Sinus,Service,41737-00-00,-,5172.0,5559.9,5893.494,0.15
FMSUR-3072,Endoscopic Polypectomy,Service,30478-13-00,-,826.88,888.896,942.22976,0.15
FMENDE0027,Endoscopic Removal Of Foreign Body,Service,30478-10-00,-,1843.38,1981.6335,2100.53151,0.15
FMSUR-3111,Endoscopic Sphincterotomy,Service,30485-00-00,-,3120.0,3354.0,3555.24,0.15
FMSUR-3113,Endoscopic Sphincterotomy & Stone Crushing,Service,90956-00-00,-,4630.5,4977.787499999999,5276.45475,0.15
FMSUR-3112,Endoscopic Sphincterotomy & stone extraction,Service,30485-01-00,-,3969.0,4266.675,4522.6755,0.15
FMENDE0043,Endoscopic stent exchange,Service,30451-03-00,-,2425.5,2607.4125,2763.85725,0.15
FMENDE0034,Endoscopic Stone Extraction,Service,30485-01-00,-,694.58,746.6735,791.47391,0.15
FMENDE0140,Endoscopic submucosal dissection,Service,90297-01-00,-,9950.0,10696.25,11338.025,0.15
FMORT-0741,Endoscopic Thermo-Laser ( Any Region ),Service,30478-03-00,-,3197.25,3437.04375,3643.266375,0.15
FMNEU-3421,Endoscopic Third Ventriculostomy,Service,40012-00-00,-,2996.0,3220.7,3413.942,0.15
PKEND-0002,Endoscopic Ultasound Linear (Diagnostic),Service,30688-00-00,-,7122.150000000001,7656.311250000001,8115.689925000001,0.15
FMENDE0015,ENDOSCOPIC VIDEO TAPE PRINTING,Service,83700-00-00,-,71.13,76.46475,81.052635,0.15
FMERDA0003,ENDOTRACHEAL INTUBATION,Service,22007-00-00,-,362.61,389.80575,413.194095,0.15
FMPDT-0004,Endotracheal intubation for Child,Service,13882-00-00,-,769.85,827.58875,877.2440750000001,0.15
FMPDT-0057,Endotracheal intubation for Newborn,Service,13882-00-00,-,854.93,919.0497499999999,974.192735,0.15
FMPDT-0032,Endotracheal Mucous Suction,Service,96157-00-00,-,255.22,274.3615,290.82319,0.15
FMSUR-2540,ENDOTRACHEAL TUBE RESTABILIZATION ,Service,22007-01-00,-,579.0,622.425,659.7705,0.15
FMERD-0040,"Endotracheal, Monitor Cuff Pressure/Procedure Care",Service,92001-00-10,-,48.0,51.59999999999999,54.696,0.15
FMPDT-0098,Enema,Service,92077-00-00,-,54.39,58.46925,61.977405,0.15
FMEND-222,ENTEROSCOPY / CAPSULE ENDOSCOPY (ENTEROSCOPY & COLONOSCOPY),Service,30473-00-00,-,6441.0,6924.075,7339.5195,0.15
FMEND-9525,ENTEROSCOPY / PUSH (DIAGNOSTIC / THERAPITIC),Service,30473-00-00,-,3673.0,3948.475,4185.3835,0.15
FMANA-0066,EPIDURAL BACKACHE RELIEF,Service,90018-00-00,-,882.0,948.15,1005.039,0.15
FMANAPC001,EPIDURAL BLOCK,Service,92508-99-00,-,1102.5,1185.1875,1256.29875,0.15
FMOHU-0004,EPIDURAL CATHETER INSERTION,Service,39125-00-00,-,324.96,349.3319999999999,370.2919199999999,0.15
FMNEU-3644,Epidural Injetcion For Pain Treatment,Service,90018-00-00,-,1212.75,1303.70625,1381.928625,0.15
FMOPTC0019,Epilation Of The Eyelashes,Service,42587-04-11,-,65.0,69.875,74.06750000000001,0.15
FMOBG-0073,EPISIOTOMY - LOCAL ANAESTHESIA,Service,90472-00-00,-,187.43,201.48725,213.576485,0.15
MTOBG-0016,EPISIOTOMY WOUND REVISION,Service,90472-00-00,-,882.0,948.15,1005.039,0.15
FMPDS-0066,EPISPADIAS REPAIR,Service,37836-00-00,-,5259.27,5653.71525,5992.938165,0.15
FMERDA0031,Epistaxix - Unilateral Packing,Service,41677-00-00,-,1362.59,1464.78425,1552.671305,0.15
FMENTE6057,Epley Maneuver      ,Service,96064-00-11,-,286.65,308.1487499999999,326.6376749999999,0.15
FMERDA0040,ER DELIVERY FEE,Service,99999-99-99,-,854.93,919.0497499999999,974.192735,0.15
FMERDA0041,ER DELIVERY FEE FOR CONSULTANT,Service,96037-00-00,-,1362.59,1464.78425,1552.671305,0.15
FMINT-9520,ERCP DIAGNOSTIC - W/ BRUSH BIOPSY & CYTOLOGY,Service,30484-00-00,-,4270.0,4590.25,4865.665,0.15
fmint-2003,"Ercp, W/ Sphincterotomy - Biliary Stent Placement. (Implant Not Included)",Service,30484-00-00,-,4986.0,5359.95,5681.547,0.15
FMEND-223,ESOHAGEAL MANOMETRY STUDY,Service,11800-00-00,-,2913.0,3131.475,3319.3635,0.15
FMENT-3139,ESOPHAGOSCOPY,Service,30473-03-00,-,1102.5,1185.1875,1256.29875,0.15
FMURO-0125,Eswl-Stone Localization Trial,Service,92199-00-00,-,362.61,389.80575,413.194095,0.15
FMORT-4224,EVACUATION OF HEMATOMA under general anesthesia - 1 DAY,Service,30223-00-00,-,2094.75,2251.85625,2386.967625,0.15
MTOBG-0025,EVACUATION OF MILK,Service,92203-00-00,-,40.45,43.48375,46.092775,0.15
FMOBG-0017,EVACUATION OF PLACENTA,Service,90482-00-00,-,606.38,651.8584999999999,690.97001,0.15
FMPSYC0025,EVALUATION IQ,Service,96184-00-00,-,565.9362799999999,608.3815009999998,644.8843910599999,0.15
FMPSYC0002,EVALUATION OF STUDENT BEHAVIORAL,Service,96238-00-00,-,275.63,296.30225,314.080385,0.15
FMPDT-0054,EXAMINATION OF CHILDREN 5 YRS  AND OLDER,Service,96037-00-00,-,170.15,182.91125,193.885925,0.15
FMPDS-0007,EXAMINATION UNDER ANAESTHESIA,Service,96037-00-00,-,854.93,919.0497499999999,974.192735,0.15
FMENT-3125,EXAMINATION UNDER GENERAL ANESTHESIA,Service,35500-00-00,-,539.73,580.20975,615.022335,0.15
FMPDT-0005,EXAMINATN OF BABY & CHILD UPTO 4 YEARS OLD,Service,96037-00-00,-,170.15,182.91125,193.885925,0.15
MTPSD-0007,Exccision Of Small Keloid Of Face,Service,45515-00-00,-,1708.88,1837.046,1947.26876,0.15
FMOPT-4036,Exci. Of Lid Tumour With Com. Re,Service,31230-00-01,-,3185.0,3423.875,3629.3075,0.15
FMOPT-4034,EXCI.MULTIPLE SMALL LID GROW,Service,31230-00-01,-,598.31,643.1832499999999,681.774245,0.15
FMSUR-2063,EXCIS. OF INTRA ABDOMINAL CYST,Service,35713-14-00,-,2896.0,3113.2,3299.992,0.15
MTSUR-0020,EXCISION & BIOPSY OF SKIN (W/OUT ANAESTHESIA),Service,90676-00-00,-,441.0,474.075,502.5195,0.15
FMSUR-0002,EXCISION AND BIOPSY OF SKIN,Service,31205-00-10,-,363.83,391.11725,414.584285,0.15
FMPSDE0041,EXCISION OF BIG SCAR W/ SKIN FLAP,Service,45512-00-00,-,4210.5,4526.287499999999,4797.86475,0.15
FMPDS-0060,EXCISION OF BRACHIAL CYST OR,Service,30286-00-00,-,5090.52,5472.309,5800.647540000001,0.15
FMOPTC0002,Excision Of Chalazion - Large,Service,42575-00-01,-,581.02,624.5965,662.0722900000001,0.15
MTOPT-0003,Excision Of Chalazion - Medium,Service,42575-00-01,-,661.5,711.1125,753.7792499999999,0.15
FMOPTC0003,Excision Of Chalazion - Multiple,Service,42575-00-01,-,656.0,705.1999999999999,747.512,0.15
MTOPT-0002,Excision Of Chalazion - Small,Service,42575-00-01,-,551.25,592.59375,628.1493750000001,0.15
FMCTS-0009,Excision Of Chest Wall Tumour,Service,31350-00-01,-,9985.0,10733.875,11377.9075,0.15
FMPDS-0052,EXCISION OF CYSTIC HYGROMA,Service,45033-06-00,-,7267.59,7812.65925,8281.418805,0.15
MTPSD-0001,EXCISION OF LIPOMA (MODERATE),Service,31350-00-01,-,1323.0,1422.225,1507.5585,0.15
MTPSD-0003,Excision Of Lipoma Big,Service,31350-00-01,-,768.0,825.5999999999999,875.136,0.15
FMOPTC0006,Excision Of Major Lesion Of Eyelid,Service,31230-00-01,-,1543.5,1659.2625,1758.81825,0.15
FMPSDE0040,Excision Of Medium Keloid Of Face,Service,45515-00-00,-,1159.0,1245.925,1320.6805,0.15
FMNEU-9847,EXCISION OF METASTATIC SKULL TUMOR,Service,39700-00-00,-,3328.0,3577.6,3792.256,0.15
FMOPTC0005,Excision Of Minor Lesion Of Eyelid,Service,31230-00-01,-,581.02,624.5965,662.0722900000001,0.15
FMPDS-0082,EXCISION OF NEPHROBLASTOMA,Service,36558-01-00,-,5651.17,6075.00775,6439.508215,0.15
FMPDS-0068,EXCISION OF NEUROBLASTOMA,Service,43987-02-00,-,5651.17,6075.00775,6439.508215,0.15
FMPDS-0047,EXCISION OF POLYDACTLY,Service,46516-01-00,-,3391.82,3646.2065,3864.97889,0.15
FMENTE2007,EXCISION OF PRE-AURICULAR CYST,Service,30104-00-01,-,2896.0,3113.2,3299.992,0.15
FMPDS-0038,EXCISION OF RANULA,Service,30283-00-00,-,1701.49,1829.10175,1938.847855,0.15
FMPDS-0035,EXCISION OF RECTAL POLYP,Service,32093-00-00,-,1701.49,1829.10175,1938.847855,0.15
FMPDS-0083,EXCISION OF SACROCOXYGEAL TERE,Service,32036-00-00,-,6458.68,6943.081,7359.66586,0.15
FMNEU-3330,Excision of Scalp swelling or tumour,Service,31205-00-10,-,1159.0,1245.925,1320.6805,0.15
MTPSD-0006,EXCISION OF SEBACEOUS (BIG),Service,31205-00-30,-,1998.83,2148.74225,2277.666785,0.15
MTPSD-0005,EXCISION OF SEBACEOUS CYST (MODERATE),Service,31205-00-10,-,661.5,711.1125,753.7792499999999,0.15
FMSUR-3079,Excision Of Simple Or Small Lipoma Under L.A.,Service,31205-00-10,-,1754.0,1885.55,1998.683,0.15
FMORT-0419,Excision Of Single Lipoma,Service,31205-00-10,-,4993.0,5367.474999999999,5689.523499999999,0.15
FMPSDG0009,Excision Of Supernumery Breast,Service,31500-00-01,-,2551.0,2742.325,2906.8645,0.15
FMVAS-0046,EXCISION OF SWELLING,Service,31205-00-10,-,463.05,497.77875,527.645475,0.15
FMPDS-0076,EXCISSION OF CYSTIC HYGOMA AX.,Service,45033-06-00,-,5651.17,6075.00775,6439.508215,0.15
MTPSD-0026,Excnl Bpsy Of Mass From Breast Or Under Axilla (Sm,Service,31500-00-01,-,1657.0,1781.275,1888.1515,0.15
MTPSD-0025,EXCSN BIOPSY 0F MASS FROM BREAST/UNDER AXILLA SML,Service,31500-00-01,-,2654.04,2853.093,3024.27858,0.15
FMORW-0112,Exercise Hand Splint,Service,90595-00-21,-,808.9,869.5675,921.7415500000001,0.15
FMSUR-0261,EXPLORATION AND/OR EXCISION OFPARA THYROID GLAND OR ADENOMA,Service,30253-00-00,-,3567.55,3835.11625,4065.223225,0.15
FMNEU-0057,Exploration Of Surg. Wound G.A,Service,30029-00-30,-,584.0,627.8,665.468,0.15
FMSUR-0137,EXPLORATION-FEMORAL EMBOLISM WOUND,Service,34103-08-01,-,4460.13,4794.63975,5082.318135,0.15
FMCARS0030,EXTENDED AMBULATORY ECG MONITORING FOR 7 DAYS,Service,11708-00-00,-,2701.13,2903.71475,3077.9376350000002,0.15
FMCARS0031,EXTENDED HOLTER FOR 2 WEEKS,Service,11709-00-00,-,4845.49,5208.90175,5521.435855000001,0.15
FMCARS0032,EXTENDED HOLTER FOR 3 WEEKS,Service,11709-00-00,-,6455.14,6939.2755,7355.63203,0.15
FMERDA0033,EXTERNAL EAR LACERATION SUTURING,Service,30052-00-01,-,2422.53,2604.21975,2760.472935,0.15
FMCTS-0023,EXTERNAL PACE-MAKER,Service,38390-02-00,-,7688.77,8265.42775,8761.353415000001,0.15
FMCARS0003,EXTERNAL PACEMAKER USE /DAY,Service,83700-00-00,-,308.22,331.3365,351.21669,0.15
FMPSD-0006,EXTRA LARGE LESION FOR ERBIUM LAZER,Service,30195-02-00,-,3230.04,3472.293,3680.63058,0.15
FMENDE0035,Extraction of 2 - 4  bile duct stones,Service,30485-01-00,-,2205.0,2370.375,2512.5975,0.15
FMENDE0036,Extraction of 5 or more bile duct stones,Service,30485-01-00,-,3528.0,3792.6,4020.156,0.15
FMPSYA0003,EXTREME RESPONSES TEST,Service,92204-00-00,-,85.07,91.45024999999998,96.93726499999998,0.15
FMOPTA0011,Eye Dressing,Service,96092-00-00,-,85.07,91.45024999999998,96.93726499999998,0.15
MTOPT-0007,Eye Lashes Electrolysis (Both Eye),Service,42587-05-01,-,242.55,260.74125,276.385725,0.15
FMOPTC0018,Eye Lid Electrolysis (Both Eyes),Service,42587-05-01,-,392.49,421.92675,447.242355,0.15
MTOPT-0034,Eye Lid Electrolysis One Eye,Service,42587-04-01,-,220.5,237.0375,251.25975,0.15
FMOPTA0012,Eye Suture Removal,Service,42668-00-01,-,209.48,225.191,238.70246,0.15
FMERDA0133,Eyelid Laceration Suturing,Service,90085-00-01,-,230.0,247.25,262.085,0.15
FMPSYA0005,EYSENCK PERSONALITY INV. AD,Service,96032-00-00,-,170.15,182.91125,193.885925,0.15
FMNEU-0089,Facetal Denevation,Service,90016-01-00,-,220.0,236.5,250.69,0.15
FMORT-0431,FACETTE BLOCK,Service,90022-00-00,-,900.95,968.52125,1026.632525,0.15
FMPTD-0057,FACIAL NERVE COND. - 1 SIDE,Service,11012-01-00,-,139.47,149.93025,158.926065,0.15
FMENTE0008,FACIAL NERVE EXCITABILITY TEST,Service,11012-01-00,-,539.73,580.20975,615.022335,0.15
FMPSYA0046,FAMININITY & MASCULINITY,Service,92204-00-00,-,344.48,370.316,392.5349600000001,0.15
FMNEP-0019,Femoral Catheter Double Lumen,Service,13815-01-00,-,808.9,869.5675,921.7415500000001,0.15
FMNEP-0020,Femoral Or Subclavicen Catheter,Service,13815-01-00,-,330.75,355.55625,376.889625,0.15
FMSUR-0236,FEMORO-ANTERIOR (POSTERIOR OR PERONEAL) BYPASS SITU VEINGRAF,Service,32757-00-01,-,14247.87,15316.46025,16235.447865,0.15
FMSUR-0295,FEMURO CREPAIR OF ILIAC VEIN,Service,33833-08-01,-,3362.53,3614.71975,3831.602935,0.15
FMNEU-0164,FF-UP DBS ADJUSTMENT,Service,39131-02-00,-,507.66,545.7345,578.4785700000001,0.15
FMENTE6058,Fibro Optic Laryngoscopic  - Evaluation Of Swallowing ,Service,41764-03-00,-,750.0,806.25,854.625,0.15
FMLAB-1077,FILTERED FRESH WHOLE BLOOD UNIT,Service,13706-01-00,-,1691.73,1818.60975,1927.726335,0.15
FMERDA0085,FINE FAC.SUT.USNG. 5-6 SUT.4-7 SUTURES,Service,30032-00-10,-,110.0,118.25,125.345,0.15
FMERDA0083,FINE FAC.SUTRES.USING 8-12 SUT USING 5 OR 6 SUTURE,Service,30032-00-30,-,134.0,144.05,152.693,0.15
FMONC-0029,Fine Needle Aspiration Breast Or Thyroid,Service,90047-00-00,-,154.81,166.42075,176.405995,0.15
FMSUR-0100,FINE NEEDLE BIOPSY OR ASPIRATNOF THYROID CYST,Service,30075-03-00,-,551.25,592.59375,628.1493750000001,0.15
FMERDA0134,Finger Neighbour Strapping,Service,90595-00-11,-,139.47,149.93025,158.926065,0.15
FMORT-0567,Finger Splint,Service,90595-00-11,-,101.81,109.44575,116.012495,0.15
FMORW-0120,Finger Thumb Splint,Service,90595-00-11,-,324.96,349.3319999999999,370.2919199999999,0.15
FMPSDF0023,FINGER TIO RECONSTRUCTION (GA),Service,30026-00-10,-,882.0,948.15,1005.039,0.15
FMPSDF0022,FINGER TIP RECONSTRUCTION (L.A),Service,30026-00-10,-,617.4,663.7049999999999,703.5273,0.15
FMORW-0034,Fingers Prosthesis,Service,96092-00-00,-,2061.31,2215.90825,2348.862745,0.15
FMSUP-0001,FIRSTCLASS - Medical Supervision,Service,83600-02-10,-,163.18,175.4185,185.94361,0.15
FMENTE0032,FITTING HEARING AID AUDIOFLEX 120,Service,96092-00-41,-,3730.72,4010.523999999999,4251.15544,0.15
FMENTE0037,FITTING OF COMPACT DIGIFOCUS HEARING AID,Service,41557-02-01,-,9995.55,10745.21625,11389.929225,0.15
FMENTE3022,FITTING OF DIGITAL SIEMENS,Service,96092-00-41,-,7563.25,8130.49375,8618.323375,0.15
FMENTE0038,FITTING OF FM SYSTEM FOR HEARING IMPAIRMENT,Service,41557-02-01,-,12479.44,13415.398,14220.32188,0.15
FMENTE3021,FITTING OF NOISE GENERATOR,Service,96092-00-00,-,3362.53,3614.71975,3831.602935,0.15
FMURO-0006,Fixation Catheter - Ruptured Urethra,Service,90365-00-00,-,2146.39,2307.36925,2445.811405,0.15
FMERDA0053,FLEET ENEMA - DOUBLE,Service,92077-00-00,-,47.42,50.9765,54.03509,0.15
