HCP Name,S. Type,Code,Provider Service Description,Prie,Discount,LOS
SGH Madina,PD,9041052,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MAJOR,6898,0.15,1
SGH Madina,PD,9041053,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MINOR,2115,0.15,0
SGH Madina,PD,9041054,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH CROSS FLAP",6188,0.15,1
SGH Madina,PD,9041055,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH LOCAL FLAP",5175,0.15,1
SGH Madina,PD,9041056,EXCISION OF LARGE SOFT TISSUE SWELLING,1621,0.15,0
SGH Madina,PD,9041057,EXCISION OF MULTIPLE KELOIDS-SCAR GROWTH,1188,0.15,0
SGH Madina,PD,9041058,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM >20,1560,0.15,0
SGH Madina,PD,9041059,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 10-20,1500,0.15,0
SGH Madina,PD,9041060,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 1-5,1000,0.15,0
SGH Madina,PD,9041061,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 5-10,1250,0.15,0
SGH Madina,PD,9041062,EXCISION OF MULTIPLE NEVUS WITH PATHOLOGY,2233,0.15,0
SGH Madina,PD,9041063,EXCISION OF MULTIPLE SEBACEOUS CYST FROM >20,1880,0.15,0
SGH Madina,PD,9041064,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 10-20,1698,0.15,0
SGH Madina,PD,9041065,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 1-5,1250,0.15,0
SGH Madina,PD,9041066,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 5-10,1500,0.15,0
SGH Madina,PD,9041067,EXCISION OF MULTIPLE WARTS >20,688,0.15,0
SGH Madina,PD,9041068,EXCISION OF MULTIPLE WARTS 10-20,625,0.15,0
SGH Madina,PD,9041069,EXCISION OF MULTIPLE WARTS 1-5,250,0.15,0
SGH Madina,PD,9041070,EXCISION OF MULTIPLE WARTS 5-10,500,0.15,0
SGH Madina,PD,9041071,EXCISION OF SMALL SOFT TISSUE SWELLING,1205,0.15,0
SGH Madina,PD,9041072,EXCISION OF TATTOO,1250,0.15,0
SGH Madina,PD,9041073,"EXCISION SACRAL PRESSURE ULCER,WITH SKIN FLAP CLOSURE",5063,0.15,D/C
SGH Madina,PD,9041074,"EXCISION, BENIGN SKIN LESION  INCLUDING MARGINS, EXCEPT SKIN TAG",3488,0.15,D/C
SGH Madina,PD,9041075,"EXCISION, CONSTRICTION FINGER WITH MULTIPLE Z-PLASTIES",7232,0.15,D/C
SGH Madina,PD,9041076,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY CLOSURE",3938,0.15,D/C
SGH Madina,PD,9041077,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY DIRECT LINER CLOSURE",3938,0.15,D/C
SGH Madina,PD,9041078,EXCISIONAL BIOPSY,1560,0.15,0
SGH Madina,PD,9041080,FINE NEEDLE ASPIRATION; WITH IMAGING GUIDANCE,1000,0.15,0
SGH Madina,PD,9041081,FINE NEEDLE ASPIRATION; WITHOUT IMAGING GUIDANCE,875,0.15,0
SGH Madina,PD,9041082,FLAP ROTATION,6453,0.15,1
SGH Madina,PD,9041083,"GRAFT, FULL-THICKNESS SKIN, LIP AND MOUTH",6188,0.15,1
SGH Madina,PD,9041084,"GRAFT, SKIN, FULL-THICKNESS, TO BREAST",6230,0.15,1
SGH Madina,PD,9041085,"GRAFT, SKIN, FULL-THICKNESS, TO HAND",4163,0.15,1
SGH Madina,PD,9041086,"GRAFT, SKIN, HOMOGRAFT",8344,0.15,1
SGH Madina,PD,9041087,"GRAFT, SKIN, MUSCLE FLAP, TO BREAST",6675,0.15,1
SGH Madina,PD,9041088,"GRAFT, SKIN, PEDICLE, TO BREAST",6453,0.15,1
SGH Madina,PD,9041089,"GRAFT, SPLIT-THICKNESS, TO BREAST",5345,0.15,1
SGH Madina,PD,9041090,GRAFT;DERMA-FAT-FASCIA,6188,0.15,1
SGH Madina,PD,9041091,"HARVEST SKIN FOR TISSUE CULTUREE\D SKIN AUTOGRAFT,100SQ CM OR LESS",1814,0.15,0
SGH Madina,PD,9041092,"INCISION WITH DRAINAGE, ABSCESS; COMPLICATED/MULTIPLE",1744,0.15,0
SGH Madina,PD,9041093,"INCISION WITH DRAINAGE, COMPLEX, POSTOPERATIVE WOUND INFECTION",1375,0.15,0
SGH Madina,PD,9041094,"INCISION WITH REMOVAL, FB, SUBQ TISSUES; COMPLICATED",1375,0.15,0
SGH Madina,PD,9041095,"INCISION,LABIAL FRENUM(FRENOTOMY)",3255,0.15,0
SGH Madina,PD,9041096,"INITIAL TREATMENT, 1ST DEGREE BURN",750,0.15,0
SGH Madina,PD,9041097,INJECTION; INTRADERMAL,1125,0.15,1
SGH Madina,PD,9041098,"INSERTION, TISSUE EXPANDER, BREAST",3488,0.15,1
SGH Madina,PD,9041099,LAYER CLOSURE WOUND ANY AREA,2350,0.15,1
SGH Madina,PD,9041100,PUNCH GRAFT - EXTRA LARGE AREA,12120,0.15,2
SGH Madina,PD,9042001,BROW LIFT ,10100,0.15,1
SGH Madina,PD,9042002,CHIN OSTEOTOMY ,15150,0.15,2
SGH Madina,PD,9042003,COMPLETE CLEFT LIP ,10200,0.15,2
SGH Madina,PD,9042004,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) LARGE",14140,0.15,1
SGH Madina,PD,9042005,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) MEDIUM",12120,0.15,1
SGH Madina,PD,9042006,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) SMALL",10100,0.15,1
SGH Madina,PD,9042007,EYE BROW LIFT BY THREADING (WIRE) ,10100,0.15,1
SGH Madina,PD,9042008,FACELIFT WITH NECKLIFT INCLUDING O.R.ANESHESIA TWO NIGHT IN HOSPITAL,18180,0.15,2
SGH Madina,PD,9042009,FACELIFT BY THREADING (WIRE) ,16160,0.15,2
SGH Madina,PD,9042010,FOREHEAD LIFT,12120,0.15,1
SGH Madina,PD,9042011,IN-COMPLETE CLEFT LIP,10100,0.15,2
SGH Madina,PD,9042012,LOWER BLEPAROPLASTY,8080,0.15,1
SGH Madina,PD,9042013,OTOPLASTY - EAR RESHAPING- LARGE ,12120,0.15,1
SGH Madina,PD,9042014,OTOPLASTY - EAR RESHAPING- SMALL ,10100,0.15,1
SGH Madina,PD,9042015,PARTIAL FACE LIFT,12120,0.15,1
SGH Madina,PD,9042016,REVISION OF RHINOPLASTY ,3060,0.15,1
SGH Madina,PD,9042017,RHINOPLASTY (LARGE),12320,0.15,1
SGH Madina,PD,9042018,RHINOPLASTY (MEDIUM),7956,0.15,1
SGH Madina,PD,9042019,RHINOPLASTY (SMALL),8800,0.15,1
SGH Madina,PD,9042020,SEPTO RHINOPLASTY(LARGE),16160,0.15,1
SGH Madina,PD,9042021,SEPTO RHINOPLASTY(MEDIUM),14140,0.15,1
SGH Madina,PD,9042022,SEPTO RHINOPLASTY(SMALL) ,12120,0.15,1
SGH Madina,PD,9042023,UPPER BLEPHAROPLASTY,8080,0.15,1
SGH Madina,PD,9043001,BREAST AUGMENTATION (GEL IMPLANT) ,16320,0.15,2
SGH Madina,PD,9043002,BREAST AUGMENTATION (SILICONE) ,15150,0.15,2
SGH Madina,PD,9043003,BREAST LIFT - LARGE (NO IMPLANT) ,18180,0.15,2
SGH Madina,PD,9043004,BREAST LIFT - SMALL (NO IMPLANT) ,16160,0.15,2
SGH Madina,PD,9043005,BREAST REDUCTION (LARGE),18180,0.15,2
SGH Madina,PD,9043006,BREAST REDUCTION (SMALL-MEDIUM) ,16160,0.15,2
SGH Madina,PD,9043007,LIPOSUCTION GYNOCOMASTIA - LARGE ,14140,0.15,2
SGH Madina,PD,9043008,LIPOSUCTION GYNOCOMASTIA - MEDIUM ,12240,0.15,2
SGH Madina,PD,9043009,LIPOSUCTION GYNOCOMASTIA - SMALL ,10100,0.15,2
SGH Madina,PD,9043010,MASTOPEXY,8925,0.15,2
SGH Madina,PD,9044001,ABDOMINOPLASTY FULL  - SMALL ,16160,0.15,2
SGH Madina,PD,9044002,ABDOMINOPLASTY FULL - LARGE,18180,0.15,2
SGH Madina,PD,9044003,ABDOMINOPLASTY MINI  ,12120,0.15,2
SGH Madina,PD,9044004,ARM LIFTING - LARGE ,12672,0.15,1
SGH Madina,PD,9044005,ARM LIFTING - MEDIUM ,10560,0.15,1
SGH Madina,PD,9044006,ARM LIFTING - SMALL ,9504,0.15,1
SGH Madina,PD,9044007,LIFTING BUTTOCK  ,15150,0.15,2
SGH Madina,PD,9044008,LIFTING THIGH  ,15150,0.15,2
SGH Madina,PD,9044009,LIPOSUCTION  ABDOMEN - SMALL ,8080,0.15,1
SGH Madina,PD,9044010,LIPOSUCTION ABDOMEN - MEDIUM ,10100,0.15,2
SGH Madina,PD,9044011,LIPOSUCTION ABDOMEN -LARGE ,12120,0.15,2
SGH Madina,PD,9044012,LIPOSUCTION ANKLES ,7070,0.15,1
SGH Madina,PD,9044013,LIPOSUCTION ARMS,9090,0.15,1
SGH Madina,PD,9044014,LIPOSUCTION BUTTOCK,12240,0.15,2
SGH Madina,PD,9044015,LIPOSUCTION CHIN,4040,0.15,1
SGH Madina,PD,9044016,LIPOSUCTION FLANKS ,7070,0.15,1
SGH Madina,PD,9044020,LIPOSUCTION KNEES ,7070,0.15,1
SGH Madina,PD,9044021,LIPOSUCTION LATERAL THIGHS (LARGE) ,10100,0.15,1
SGH Madina,PD,9044022,LIPOSUCTION LATERAL THIGHS (SMALL-MEDIUM),8080,0.15,1
SGH Madina,PD,9044023,LIPOSUCTION LOWER BACK,9090,0.15,1
SGH Madina,PD,9044024,LIPOSUCTION MEDIAL THIGHS ,8080,0.15,1
SGH Madina,PD,9044025,LIPOSUCTION UPPER BACK ,9090,0.15,1
SGH Madina,PD,9044026,LOWER BACK LIFTING ,18180,0.15,1
