WIPRO CODE,NAME,Price,SBS
MS-S-004195,"SET CATHETER PCN VORTEK 12 FR,COLOPLAST # RJE112",2336.25,10735
MS-S-004181,"SET SCHULLER PCN 10 FR,COLOPLAST # RJB210",2240,10735
SMI9941,"SET SINGLE USE VALVE 10/BOX # 8414776,DRAGER",1142.4,46824
MS-S-004182,"SET SUPRAPUPIC SLICONE 15FR,COLOPLAST # AJ8915",1572,32021
MS-S-004183,"SET SUPRAPUPIC URISTIL SPARE 15FR,COLOPLAST # AJ9A15",1295,32021
SMY1631,SHAMPOO HAIR 10ML SACHET W/SGH LOGO,1.127,31101
MS-S-008716,SHANZE 5MM CHANGZHOU KANGHUI OH-4005,825,45038
MS-S-009183,SHEATH 6FR 088 NEURON MAX CARE # PNML6F088904M,6737.5,64235
MS-S-004763,SHEATH 8FR X 11CM WITH GUIDEWIRE 0.038,892.5,64235
MS-S-004184,"SHEATH ACCESS RE-TRACE 12-14FR X 35CM,COLOPLAST # ACXL12",3613.75,64235
MS-S-008359,SHEATH MEDIKET 5FR BOSTONM00115705B0 BOSTON M00115705B0,892.5,64235
MS-S-009190,"SHEATH NEURON MAX 6FR, PENUMBRA # PNML6F088904M",6737.5,64235
MS-S-010429,"SHEATH NEURON MAX 6FRX0.088MM, STRYKER #PNML6088904",6737.5,64235
SMN1005,SHEATH STERILE F/THERMOMETER ORAL,1.140475,14025
MS-S-005915,"SHEET COLLAGEN ELASTIN MATRIX SIZE 210 X 297 X 1 MM , MATRIDERM # 83500-200 MATRIDERM # 83500-200",33750,37165
MS-S-005063,SHEET DRESSING GEL CICA-CARE 12X15CM S&N # 66250707,1785,63428
MS-S-001996,SHEET INTRODUCER COAT RADIFOCUS RADIAL KIT 6FR TERUMO #RF6F10PQ/AF6J10SQW,1260,64145
MS-S-001864,"SHELL ACETABULAR MULTI-HOLE 62MM POROCOAT , J&J # 1217-20-062",13056.75,43167
MS-S-009020,"SHELL ACETABULAR MULTI-HOLE SIZE 58MM , JOH. & JOH. # 1217-20-058",9712.5,43167
MS-S-008951,SHELL ACETABULAR SIZE 58MM PROCOTYL MICRO PORT # PHA06218,13125,43167
MS-S-004595,SHELL ACETABULAR SYSTEM W/HOLE 54MM ZIMMER #6200-54-20,13125,43167
MS-S-004148,SHELL BIPOLAR MULTIPOLAR 50MM ZIMMER #5001¿50,7822.5,34162
MS-S-002790,SHELL HEAD ACETABULAR 52X28MM BIOMET #11-104152,9660,43167
SMJ2002,"SHP ACC CUFF NEO SIZE 4 / 7.1-13.1CM,DRAGER #2870215.",433.65,99999
SMJ2003,"SHP ACC CUFF NEO SIZE 5 / 8.3-15.0CM,DRAGER # 2870173",433.65,99999
SMJ2001,"SHP ACC CUFF NEO SIZE3/5.8-10.9CM,DRAGER #2870207",433.65,99999
MS-S-003223,SHUNT V.P. 12MM PEDIA MED.PRESSURE CODMAN#,8573.25,45694
MS-S-004356,"SHUNT VP MEDIUM -HIGH PRESSURE 100 MM , CODMAN # 823819",8583.75,45694
MS-S-003372,SHUNT VP MEDIUM PRESSURE CODMAN #823818,8573.25,45694
SMI9641,"SILCONE DRAIN 15FR ROUND,HUBLESS W/1/4TROCAR#2233",1311.8,11305
SMY1014,SILVER NITRATE APPLICATOR GRAHAM FIELD#47-1590,1929.375,57841
MS-S-000299,SKIN TRACTION KIT ADULT NON-ADHES.TENSOPLAST S&N 0458,673.75,63252
MS-S-005851,SLEEVE THIGH LENGTH SIZE LARGE KENDAL # 73013,1440,58148
MS-S-005286,SMARSET BONE CEMENT 40G GHV GENTAMICIN 1.0 M.I.U. J&J# 3095-040,1500,46031
MS-S-004377,"SNARE KIT RETRIEVAL F/ VASCULAR VENA CAVA FILTER SIZE 6-1MMX120CM, 6FRX100CM ARGON #171-382006010",11812.5,17927
SMY1630,SOAP BAR 30GM PERFUMED W/SGH LOGO,2.45,41471
SMY7145,SOAP LIME 70 GM,10.20425,41471
SMF3158,SODALIME CONTAINER F/PRIMUS 800+ # MX00004,1102.5,99999
SMY1095,SODALIME UNIQUE CO2 ABSORBENT ARMSTRONG#3000,1260,99999
MS-S-004965,SODIUM BICARB 8.4% PSI # 6000031 (CAN/5LTR ),245,43583
SMF3157,SODIUM BICARB SOLUTION 8.4% F/HMD 10LTR/CAN #,367.5,99999
MS-S-003328,SODIUM CHLORIDE 0.9% F/IRRIGATION 3000ML BAG,105,58475
SMF1028,SODIUM CHLORIDE 0.9%F/IRRIGATION W/SCREW CAP 1000ML,105,35913
SMF3155,SODIUM CHLORIDE F/IRRIGATION 1000ML/BAG # 6000728,79.87,58475
SMI9811,SODIUM HYALURONATE 0.85/ 1.0ML VISCOSITY 1.3 IMPERIAL MEDICAL USA,924,99999
MS-S-002866,SODIUM HYALURONATE OPHTHALMIC SOL HILURON 1.4% EYEOL.,1155,43583
MS-S-010312,"SOLITAIRE2 REVASCULARIZATION DEVICE SIZE 6X30, MEDTRONIC # SRD2-6-30",46125,61149
SMF3081,SOLUTION ACID CONCENTRATE HAEMODIALYSYS FF1 / FF7,245,43584
SML2048,SOLUTION ADMINISTRATION SET FOR INFUSION PUMB # TERUMO*171NW3,73.5,36244
SMF3117,SOLUTION ALPHADINE POVIDONE IODINE 10 % 240ML.,85.26,99999
SMF3090,SOLUTION ALPHADINE PREP IODINE POVIDONE 10% 500ML,140.875,99999
SMF1020,SOLUTION ALPHADINE PREP IODINE POVIDONE 10%(GLN)#811-4441,1050,99999
MS-S-000079,SOLUTION ALPHADINE/BETADINE/POVIDINE SCRUB 7.5% 500ML,637.35,43583
MS-S-002587,SOLUTION ANIOSGEL AIRLESS #1644144 (1000ML/BTL),269.5,43583
MS-S-005522,SOLUTION ANTI-FOG W/SPONGE 6GM #DF-3100,196,15281
MS-S-000886,SOLUTION AVAGUARD ANTI W/1% CHLORO HEXIDINE 3M#9200,1837.5,43583
MS-S-002573,SOLUTION BETADINE SCRUB 7.5% (120ML/BTL),4.2,41550
MS-S-001368,SOLUTION BETADINE/POVIDINE 10% 200ML,122.5,41550
MS-S-005510,SOLUTION CARBACHOL 0.01% W/V INTRA OCULAR 01ML SINGLE DOSE USP #OMC160901,581.875,43583
SMF3033,SOLUTION CIDEX/SEKUCID/ASEPTI STERYL 28 ACTIVE #SCX145,661.5,13730
MS-S-003542,SOLUTION DERMANIOS SCRUP (BTL/500ML),220.5,41550
MS-S-002588,SOLUTION DERMANIOS SCRUP AIRLESS #252144 (1000ML/BTL),330.75,41550
SMF3139,SOLUTION DISINFECTANE CIDEX OPA J&J #ASP,1575,47631
SMF1061,SOLUTION DISINFECTANT ALCHOLIC SKINDESS SPRAY,80.5,65043
SMF3077,SOLUTION ENZYME ASEPTI-ZYME DET.,1207.5,47631
SMF3121,SOLUTION HEMOSOL BO PRISMA,1652,99999
MS-S-001917,SOLUTION HIBISCRUB CIDASTAT WITH 2% CHLORHEXIDINE & 4% ALCOHOL (BTL/1LTR),269.5,47631
MS-S-000848,SOLUTION IODINE SURGICAL 26ml 3M-8630,526.75,15281
MS-S-005736,"SOLUTION MEDISOL DISINFECTANT SPRAY 99.99% CHG, ISOPROPYL ALCOHOL 500 ML AVALON # PPB029",110.25,41550
MS-S-003788,SOLUTION METHYL CELLULOSE 2.5% W/CANNULA,840,43583
MS-S-004309,SOLUTION POVIDINE-IODIEN 7.5% 200ML DEFADINE,224.60375,15281
MS-S-002349,SOLUTION PREP ALPHADINE POVIDINE 10% 120ML,377.055,41550
MS-S-001899,SOLUTION PREP ALPHADINE PROVIDINE 10% 1000ML/BTL,269.5,41550
SMF3140,SOLUTION SCRUB ALPHADINE POVIDINE IODINE 7.5 5LTR # 021DIS-2003,1155,15281
MS-S-001965,SOLUTION SCRUB ALPHADINE POVIDINE IODINE 7.5% (BTL/500ML),159.25,15281
SMF3095,SOLUTION SCRUB ALPHADINE POVIDINE IODINE 7.5% 240ML,85.26,15281
SMF3153,SOLUTION SCRUB ALPHADINE POVIDINE IODINE 7.5%(ILTR),232.75,15281
SMF3125,SOLUTION SCRUB STAT 4% 1000ML,306.25,15281
SMF1069,SOLUTION SCRUB STAT 4% 500ML,159.25,15281
SMF3134,SOLUTION SEKUMATIC FRE INSTRUMENT CLEANER ECOLAB,2462.25,58061
SMF3027,SOLUTION SEKUMATIC RINKAGE HENKEL #7101,1890,58061
SMF3122,SOLUTION SODIUM CHLORIDE 0.9% F/IRRIGATION 2000ML,245,58931
MS-S-008609,"SOLUTION SPARY SURFACE DISINFICTANT BIO SANITIZER 750 ML , SANISWISS SANTINO # 132001",1710,17803
SMF1068,SOLUTION SPITADERM 500ML,196,15281
MS-S-003356,SOLUTION STAINING VISION BLUE DORC #VBL-10,3224.8125,33737
MS-S-004020,SOLUTION SURFA SAFE SPRAY 750 ML ANIOS LAB # 1568544,306.25,58077
MS-S-008730,SOLUTION TRYPAN BLUE OPTHALMIC 0.06%1ML AJL #AJLBLUE,945,58077
SMF1051,SOLUTION ULTRA STOP 30ML KARL STORZ #15006C,892.5,32043
SMF3141,SOLUTION ULTRASEPT HAND RUB R/P #021-DIS-0018,214.375,15281
MS-S-004236,SPATULA FLEX STRAIGHT 73MM ERBE #21191-004 / 20191-337,937.65,39610
MS-S-008829,"SPHERE GLENOID ECCENTRIC 36 X 25 X 2MM , WRIGHT # DWD182",15324.75,36259
MS-R-000172,SPINAL SIZE 5.5 MM LEGACY #SOFAMOR,2493.75,46096
SMT1025,SPIROMETER AIR INCENTIVE INTERTECT #2000/8884-719033,196,31266
MS-S-004410,SPLINT COCK UP FOR HAND,1380,16210
MS-S-005786,SPLINT FOAM PRE-CUT TECHFORM 3 X 12 INCH (7.5 X 30 CM) F/ARM & LEG OSSUR # TC03312,1428,16210
MS-S-005787,SPLINT FOAM PRE-CUT TECHFORM 3 X 35 INCH (7.5 X 88 CM) F/ARM & LEG OSSUR # TC0335,1470,16210
MS-S-005788,SPLINT FOAM PRE-CUT TECHFORM 4 X 15 INCH (10 X 38 CM) F/ARM & LEG OSSUR # TC0415,1204,16210
MS-S-005789,SPLINT FOAM PRE-CUT TECHFORM 4 X 30 INCH (10 X 75 CM) F/ARM & LEG OSSUR # TC0430,1232,16210
MS-S-004411,SPLINT KAFO FOR LEG,1500,58756
MS-S-004376,SPLINT LEG THOMAS FULL RING SIZEZ LARGE,1400,58756
MS-S-001730,SPLINT NASAL INTERNAL/SEPTAL SILLICON.,459.375,64402
MS-S-002034,"SPLINT NEMOA 4"" X 15"" T&L #NFO-4015",542.0625,16210
MS-S-002035,"SPLINT NEMOA 5"" X 30"" T&L #NFO-5030",688.5,16210
MS-S-003373,SPONGE DURAFORM SNGL 3X3¿ CODMAN #801477,3246.705,61965
MS-S-000324,SPONGE EYE SURGICAL STERILE #Q604230/OAS-0525/21-171,26.11,13704
SME1045,SPONGE GAUZE TELETRAST BIG 24X24CM X-RAY DETECTABLE #877124/2 #482299,9.8,44971
SME1044,SPONGE GAUZE TELETRAST SMALL X-RAY DETECTABLE (PEANUT) #482292/7,14.7,44971
SME1137,SPONGE GELFOAM SIZE 200 80X250X10M UPJOHN#0319-01,1837.5,44971
SMA0643,"SPONGE LAP PRE WASHED DETECTABLE RING 18X18"" 4/8PLY STERILE",26.95,61965
MS-S-005225,"SPONGE LAP PREWASHED 12X12"" (30X30CM) 12PLY STERILE X-RAY DETECTABLE CHANNELMED# SD010",14.5285,61965
MS-S-003686,"SPONGE LAP PREWASHED DETECTABLE RING 18X18"" 12PLY STERILE",29.4,61965
MS-S-001789,SPONGE MICROSURGICAL STERILE VISITEC-58-1089 #4001040026,1197,61965
MS-S-005162,"SPONGE SOAPY FOR BABY , NINONET LAYERTEX # 1EN1210300-21",18.27,47305
MS-S-003923,SPONGE SOAPY LUMERO SPONGITA HYPOALLERGENIC BUILT SHEET F/PATIENT HYGIENE,14.105,47305
MS-S-009718,SPRAY ADAPTOR FOR BONE SAW P200-EZ-SM PRIMADO2 # 1000131717 PRIMADO2 # 1000131717,1942.5,47845
MS-S-002400,SPRAY CAVILON NSB 25ML 3M #3346,575.75,16529
MS-S-009719,SPRAY Z182100 PRIMADO2 # 1000114951 PRIMADO2 # 1000114951,1440,16529
MS-S-007920,SQUARE POST 3 HOLES # 301002-03,1771.875,43583
MS-S-007921,SQUARE POST 4 HOLES # 301002-04,2126.25,43583
MS-S-002050,SQUARE SOCKET 2 HOLES ORT-TIPMED# 41948,581.875,43583
SMH1487,"STAPLE SKIN EXTRACTOR ""PROXIMATE PSX"" #8039-12",70,47192
MS-S-003410,STAPLER CIRCULAR 31MM DISPOSABLE COVIDIEN #EEA31,9712.5,35884
MS-S-003720,"STAPLER ENDO CIRCULAR 29MM,ETHICON#ECS29A",7943.25,59869
MS-S-000181,STAPLER ENDO GIA INSTRUMENT 60-38,1700,59869
MS-S-000182,STAPLER ENDO GIA RELOAD 60-38,1350,59869
SMT11261,STAPLER ENDOPATH MULTIFEED ETHICON # EMS/AUTO#174025,2821,59869
SMH4571,STAPLER FOR HAEMORRHOIDECTOMY REF # PPH03,5434.926875,58483
MS-S-002255,STAPLER LINEAR CONTOUR 40MM ETHICON #CS40G,6829.375,59873
MS-S-002256,STAPLER LINEAR CONTOUR 40MM RELOADS ETHICON #CR40G,3414.6875,59873
MS-S-007866,STAPLER MESH CAPSURE 5MM W.30 PERMNENT FASTENERS BARD#113230,6737.5,62382
MS-S-000737,STAPLER PROXIMATE CURVED CIRCULAR 33MM #CDH33,5791.1875,62382
SMH1441,STAPLER PROXIMATE SKIN PMW35 (D&G #8037-12),465.5,34606
MS-S-001066,"STAPLER SECURE STRAP,5MM STRAP25 ETHICON",6125,62383
SMO9404,STAPLES THORNY 8.0 MM HIPOKRAT # 400031150800,934.5,35884
MS-S-009371,"STATURE FEMORAL COMPONENT SZ 3 L, MICRO PORT # KFTCNN3L",16875,33989
MS-S-000638,STEM 3L92514,9975,38155
MS-S-008717,"STEM ASSEMBLY 7.5 MM KATALYST,INTEGRA # 221675 INTEGRA LIFE SCIENCES # 221675",13500,33989
MS-S-004598,STEM CEMENTED TAPER 12 / 14 SIZE 5 ZIMMER # 01.06010.205,15750,64708
MS-S-004149,STEM CEMENTED TAPER SIZE 6 ZIMMER #01.06010.206,15142.5,64708
MS-S-002792,STEM CEMENTLESS 15X155MM TI BIOMET #162374,9187.5,38155
MS-S-007919,STEM EXTENSION MALE TAPER 14X25MM # 42014225 # 42004225,3500,38155
MS-S-005299,STEM FEMORAL 16 MM COATED CEMENT LESS MUTARS # 5760-0016,15525,33175
MS-S-009194,"STEM FEMORAL CEMENTLESS 12/14 AMT 135 DEG, JOH. & JOH. # 3L92513",9975,59688
MS-S-009019,"STEM FEMORAL CEMENTLESS SIZE 15 STANDARD, JOH. & JOH. # 3L92515",9975,33175
MS-S-004243,"STEM FRACTURE CEMENTED 9 X 125 , MATHYS # 60.21.0009",7656.25,61271
MS-S-001333,STEM HIP ECOFIT 1000 STANDARD #30396100,9450,34190
MS-S-009257,"STEM HIP ECOFIT 6.25MM CEMENTED, CHM # 30396062",13125,55833
MS-S-004318,"STEM HIP FEMORAL 12.5 MM , IMPLANTCAST # 30396125",13125,33175
MS-S-003776,STEM HIP STANDARD CEMENTLESS 7.5MM #30396075,13125,55833
MS-S-003982,STEM HIP STD. 6.25MM #30393062 (IMPLANTCAST,13125,55833
MS-S-008830,"STEM HUMERAL FLEX STD 5B X 82 MM ANGLE , WRIGHT # DWF605B",13869,33746
MS-S-010304,"STEM MINI HUMERAL 9MM, BIOMET # 113629",11901.75,33746
MS-S-008626,"STEM MODULAR HUMERAL 12MM CEMENTLESS,J&J#1307-12-000 JOH. & JOH. # 1307-12-000",12665.925,60512
MS-S-008954,STEM PLASMA CLASSIC PROFEMUR SIZE 3 X 122 MM MICRO PORT # PRGLCLS3,14625,48066
MS-S-000059,STEM PROSTHESIS STD.CEMENTLESS LINK #165-004,8550,48066
MS-S-009749,STEM RADIAL ASSEMBLY 7.5MMX20MM LENGTH INTEGRA LIFE SCIENCES # 22-1675,13500,41488
MS-S-001932,"STEM STAND CEMENT FORG 10,115MM,S&N #061-71316010",13773.8475,43583
MS-S-003541,STEM STANDARD 10CM #56.11.2001,11812.5,43583
MS-S-005152,STEM STANDARD SIZE 2 ENDOPROSTETIC ENDOPROTHETIC # 11402 ZIMMER,15750,39702
MS-S-003978,STEM STANDERD 9CM TWIINSYS SYNTHES # 56.11.2000,9528.75,39702
MS-S-001764,STEM STRAIGHT CEMENTLES MODULAR 7MM HIPOKRAT #400010410070,12568.5,33581
MS-S-005139,STEM STRAIGHT CEMENTLESS 30MM X 127MM ZIMMER # 5988-12-12,14625,39702
SMO10987,STEM TIBIAL L:47MM TEM#400012530001/265.00270,2037,32832
MS-S-002387,STENT ANTI-REFLUX VISIO 6X26CM UV #UF-510626,1828.75,61773
MS-S-009031,"STENT CEREBRAL ARTERY RECON DEVICE 2X15MM , BALT -FRANCE # SILK2.0X15",96750,46352
MS-S-009182,"STENT CEREBRAL ARTERY RECONSTRUCTION DEVICE BALT -FRANCE # SILK2,0X20",96750,46352
MS-S-004490,STENT COBRA ALL SIZE CELONOVA #1700125012,7656.25,53616
MS-S-004574,STENT COMPLETE SE VASCULAR 5 X 40 X 130CM MEDTRONIC #SC540LG,11812.5,45851
MS-S-000816,STENT CORONARY DRUG ELUTED 3.5X20MM TAXUS#(H7493894020350,41400,35882
SMI9792,STENT DRUG ELLUTING 2.5X24MM MEDTRONIC,12323.86425,35882
SMI9717,STENT DRUG ELUTED 2.5X18 MEDTRONIC#EN25018X,13000.0005,35882
SMI9726,STENT DRUG ELUTED 3.0X24 MEDTRONIC#30024X,8268.75,35882
SMI9742,STENT DRUG ELUTED 3.5X24MM MEDTRONIC#35024X,13125,35882
SMI9825,STENT DRUG ELUTING 2.75X18MM MEDTRONIC,13125,35882
SMI9826,STENT DRUG ELUTING 2.75X24MM MEDTRONIC,12562.49925,35882
MS-S-010434,STENT DRUG ELUTING DIFFERENT SIZES BALTON #BAL1,8793.75,35882
MS-S-010438,STENT DRUG ELUTING DIFFERENT SIZES BIOMIME MORPH #BIO2,10014.375,35882
MS-S-010435,STENT DRUG ELUTING DIFFERENT SIZES BOSTON #BOS1,8662.5,35882
MS-S-010436,STENT DRUG ELUTING DIFFERENT SIZES ORSIRO #ORS1,8400,35882
MS-S-010433,STENT DRUG ELUTING DIFFERENT SIZES TERUMO #TER1,8137.5,35882
MS-S-000629,STENT EPIC SELF EXPANDABLE NITINOL ALL SIZES/INVATEC#MS-SM,15570,43691
MS-S-002402,STENT EPIC VAS 14X50X75 BOSTON #H74939054145070,16200,45851
MS-S-000204,STENT EXPRESS VASCULAR 8X26CM,10237.5,45851
MS-S-000630,STENT EXPRESS VASCULAR ALL SIZES.,11812.5,44279
MS-S-001134,STENT F/CORONARY GRAFT JOSTENT ALL SIZES,11587.5,53616
MS-S-010430,"STENT FLOW DIVERTER CEREBERAL 4.0X20MM, STRYKER #SILK4,0X20",64500,46352
MS-S-010386,STENT FLOW DIVERTER CEREBRAL ARTERY 2.75 X 15MM BALT -FRANCE #SILK-V-2.75X15,69000,46352
MS-S-010385,STENT FLOW DIVERTER CEREBRAL ARTERY 2.75 X 20MM BALT -FRANCE #SILK-V-2.75X20,69000,46352
MS-S-010384,STENT FLOW DIVERTER CEREBRAL ARTERY 2.75 X 25MM BALT -FRANCE #SILK-V-2.75X25,69000,46352
MS-S-008875,"STENT FRED FLOE RE-DIRECTION 3.5/22/16MM , MICRO VENTION # FRED3516",120037.5,43583
MS-S-010387,STENT FRED FLOW RE-DIRECTION 3.0/19/14MM MICROVENTION #FREDJR3014,80025,43583
MS-S-010388,STENT FRED FLOW RE-DIRECTION 4.0/44/38MM MICROVENTION #FRED4038,80025,43583
MS-S-009191,"STENT FRED FLOW RE-DIRECTION 5.5/32/26MM, TERUMO # FRED5526",120037.5,43583
MS-S-007933,"STENT FRED FLOW SIZE 4.0/23/17MM,MICROVISON FRED4017 MICROVISON FRED4017",80025,43583
MS-S-005075,"STENT GRAFT CAPTIVIA 36/36/100CM, MEDTRONIC #VAMF3636C100T",123750,43583
MS-S-002908,STENT GRAFT CAPTIVIA 36/36/150CM MEDTRONIC #VAMF3636C150T,185625,43583
MS-S-002406,STENT GRAFT VALLANT CAPTIVLA MEDTRONIC VAMF2626C100T,123750,43583
MS-S-010510,"STENT INTRALUMINAL SUPPORT LVIS JR 2.5X17MM, MICROVENTION #172014-CASJ",56250,61773
MS-S-005511,"STENT JR FRED FLOW RE-DIRECTION 2.5X18X13MM , MICRO VENTION # FREDJR2513",123750,43583
MS-S-010415,"STENT NITINOL 2.5 LEO PLUS BABY SELF EXPANDABLE INTRACANIAL, BALT -FRANCE #LEO.2,5X18",27600,46352
MS-S-008281,"STENT PERIPHERAL SELF-EXPANDABLE NITINOL LEO+BABY 2.5X25 BALTON # LEO.2,5X2",27600,46352
MS-S-010294,"STENT RIEVER NON DETACHABLE 6X30MM, BALT -FRANCE # CATCHMAXI 6X30",22050,46352
MS-S-005841,STENT SELF EXPANDABLE F/ SFA FULL POPLITIAL LIFESTENT DIFF. SIZES BARD #EV1C,13500,57959
MS-S-002386,STENT TUMOUR VISIOSAFE DIAMOND 6X26CM UV #TS-510626,2327.5,42700
MS-S-002392,STENT URETERAL ESWL.WHITE OPEN TIP 7FRX24CM UV #US-170724-V,2394,63402
MS-S-002388,STENT URETERAL F/CHILD 3FRX8CM OPEN TIP UV #ST-190308,1425,63402
MS-S-004185,"STENT URETERAL JJ BIOSOFT 6 FR X 22 CM ,COLOPLAST # BCAA67",1740,47035
MS-S-004186,"STENT URETERAL JJ BIOSOFT 6 FR X 24 CM ,COLOPLAST # BCAA63",1500,47035
MS-S-004187,"STENT URETERAL JJ BIOSOFT 6 FR X 26 CM ,COLOPLAST # BCAA64",1500,47035
MS-S-004188,"STENT URETERAL JJ BIOSOFT 7 FR X 22 CM ,COLOPLAST # BCAA77",1740,47035
MS-S-004189,"STENT URETERAL JJ SILICONE 8/12 FR X 26 CM,COLOPLAST # AJ4Y84",2222.5,47035
MS-S-004190,"STENT URETERAL JJ SLILICONE 6 FR X 24 CM ,COLOPLAST # AJ4263",2152.5,47035
MS-S-004191,"STENT URETERAL JJ VORTEK 6 FR X 24 CM ,COLOPLAST # ACB163",1740,47035
MS-S-004192,"STENT URETERAL JJ VORTEK 6FR X 24 CM,COLOPLAST # ACB763",1740,47035
MS-S-004193,"STENT URETERAL JJ VORTEK 6FR X 26 CM,COLOPLAST # ACB764",1740,47035
MS-S-002389,STENT URETERAL OPEN TIP 6FRX26CM UV #ST-190626,1396.5,63402
MS-S-002390,STENT URETERAL OPEN TIP 7FRX26CM UV #ST-190726,1396.5,63402
MS-S-001720,STENT URETERAL OPEN TIP DJ 4.7X26CM,1365,63402
MS-S-000351,"STENT URETERAL PIGTAIL POLYURETHANE F7,L 24CM # 750407024 / BT-DJ-7024-211-CL",1560,47035
MS-S-002391,STENT URETERAL SOFT GREEN 6FRX26CM UV #ST-210626,1396.5,47035
MS-S-005839,STENT VALEO VASCULAR EXPANDABLE BALLOON UNCOVERED BARD #EV2C,10303.125,43691
MS-S-005840,STENT VENOUS UNCOVERED LARGE DIAMETER VENOVO DIFF. SIZES BARD #VENEL,18000,62528
MS-S-000532,STENT WALL GRAFT 7X20MM 9FR,11700,43583
MS-S-000631,STENT WALL GRAFT LD ALL SIZES.,11700,43583
MS-S-000530,STENT WALL UNI ENDOPROSTHESIS MP 7X40MM BOSTON SCIENTIFIC #M001731190,11700,43583
MS-S-010334,"STENT WALLS CAROTID 7X40MM 135CM, BOSTON # H965SCH647080",11700,45851
MS-S-010293,"STENT WALLS CAROTID 7X50MM 135CM, BOSTON # H965SCH647090",11700,45851
MS-S-010416,STENT WINGSPAN SYSTEM 3.0 X 20 MM STRYKER #M003WE0300200,28425,46352
MS-S-010417,STENT WINGSPAN SYSTEM 3.5 X 15 MM STRYKER #M003WS0350150,28425,46352
MS-S-010483,"STENTRIEVER NON DETACHABLE DIA 3MM LENGTH 15MM,BALT-FRANCE #CATCHMINI3X15",32625,46352
SMA1123,STERISTIP SKIN CLOSURE STRIPE CICAGRAF 75X6MM # 2055051,18.375,34864
SMA0657,"STERISTRIP (BLUE) 1.5X4"" #1547 / PHARMAPLAST.",30.625,34864
SMA0157,"STERISTRIP-SKIN CLOSURES (ORANGE) 1.4X4"" 3M # R1546",44.1,13910
MS-S-008597,"STERLING DARGON 4.2 MM , CONMED # C9291 CONMED # C9291",2275,43583
MS-S-004247,STICK FIBER ARTHERX #AR-7209,1320,62184
SMD1375,"STOCKINET 3""X25YDS 3M #MSO3/14821",367.5,35374
SMD1097,"STOCKINETTE 4""X25YDS#2456/14822",467.25,35374
SMD3640,STOCKINETTE TG 3CM X 20MTRS #24002,245,35374
SMD3641,STOCKINETTE TG 5.5CM X 20MTRS #24003,318.5,35374
MS-S-005726,"STONE EXTRACTOR 4-WIRES, NITINOL 4 FR X 85 CM; UROVISION # DO-904475",2975,35808
MS-S-002575,"STONE EXTRACTOR DORMIA 4 WIRES, 3FR. 90CM DETACHABLE HANDLE PORGES COLOPLAST #EXT424",3325,35685
MS-S-005100,"STONE EXTRACTOR DORMIA 4WIRES,1.5FR 120CM COLOPLAST # EXN934",3981.25,35808
MS-S-002393,STONE EXTRACTOR TIPLESS 3FRX85CM UV #DO-9930485,3491.25,35808
SMG0030,STOPCOCK 3 WAY DISCOFIX #4624-3/4614-4/401-0000.,11.025,35375
SMI8922,STOPCOCK 3 WAY WITH 10CM EXT. # JM-V5534-10,11.025,35375
MS-S-003965,STOPCOCK 3 WAY WITH EXTENTION 25 CM,15.925,35375
SMI9111,STOPCOCK 3WAY W/80/100CM EXTENSION TUBE #123-1030,15.33,35375
MS-S-004530,STOPCOCK MANIFOLD 3 WAY BALTON # RAM3,404.25,35375
SMY7114,STRIPS F/GLUCOMETER ONE TOUCH SELECT/ ACCU-CHEK /FINE TEST,630,53302
MS-S-001331,STRIPS TEST F/CIDEX OPA J&J #CX20392,66.35825,53302
MS-S-004194,"STYLET FREUDENBERG METAL INTRODUCING,COLOPLAST # AL0000",1942.5,61503
MS-S-001976,SUCTION CLOSED SET SIZE 16 W/L #FS-563-1651-1,840,63465
MS-S-002898,SUCTION CLOSED SYSTEM W/TRACHEOSTMY PORT SIZE 14 #JM-C2409-14-72T,551.25,47119
MS-S-005484,SUCTION FLOOR PUDDLEVAC CONMED LINVATEC # 9321,1470,63648
SMI1372,SUCTION TUBE BOTH SIDES W/CONE #68.30.30/TUBE #8P62101,51.45,16779
SMI9898,SUCTION TUBE BOTH SIDES W/CONE 270 CM #,46.55,63648
MS-S-009423,SUCTION TUBING VENTX 130-0071 LOCAL . # 130-0071,700,63648
MS-S-010493,Suit Protective Coveralls  Extra-large ( XL) Size 3M  Barrier # 4570,177.625,35334
MS-S-010494,Suit Protective Coveralls Double Extra-large ( XXL) Size 3M  Barrier # 4570,171.5,35334
MS-S-010492,Suit Protective Coveralls large (L) Size 3M  Barrier # 4570,245,36027
MS-S-010522,"Suit Protective Coveralls MEDIUM (M) Size 3M, #4570",245,35334
MS-S-001145,SUPER TURBOVAC 90 ICW 3.75MM 90,4728.19375,99999
MS-S-005072,SUPER TURBOVAC 90 IPS 3.7MM 90° SUCTION SMITH&NEPHEW #ASH4250-01,4716.25,99999
SMI1026,SUPRAPUBIC DRAINAGE CAVAFIX G16X70CM B.BRAUN #4152751,688.45,34924
MS-S-004623,SURECHIPS CANCELLOUS 15CC HANS #BC15,5359.375,17751
MS-S-010332,SURECHIPS CANCELLOUS 5CC HANS-KOREA # BC5,1968.75,17751
MS-S-004622,SUREFUSE PUTTY 3CC HANS #SP3,6890.625,34200
MS-S-010390,"SURFACE ARTIULAR LEFT 11MM SIZE 3-5, ZIMMER #42-5124-004-11",3514,58733
