ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2,  PRICE ,additional date
P16FUTU21+,FUTURO STABILIZING BACK SUPPORT-ALL SIZE .,0,SFDA,99999999999999,155.25,
P16FUTU58+,FUTURO PRECISION KNEE SUPPORT .,0,SFDA,99999999999999,151.8,
P16FUTU61+,FUTURO ELBOW SUPPORT-ALL SIZE .,0,SFDA,99999999999999,93.15,
P16FUTU63+,FUTURO THAMB STABILIZING BLACK SUPPORT.,0,SFDA,99999999999999,102.35,
P16FUTUI1+,FUTURO KNIT KNEE STABILIZER-ALL SIZE .,0,SFDA,83600-00-10,161,
P16FUTUI2+,FUTURO ANKLE SUPPORT-ALL SIZE .,0,SFDA,99999999999999,119.6,
P16FUTUR1+,FUTURO REVERSIBLE SPLINT WRIST BRACE BLACK ALL SIZE .,0,SFDA,99999999999999,151.8,
P16FUTUR10+,FUTURO ADULT POUCH ARM SLING-ALL SIZE .,0,SFDA,99999999999999,51.75,
P16KNEEB7+,FUTURO KNEE BRACE -ALL SIZE .,0,SFDA,99999999999999,57.5,
P16NOVOP6+,NOVOPEN FINE NEEDLE 31G X 4MM X 100 .,0,SFDA,99999999999999,1.15,
P16NOVOP9+,CLICKFINE NEEDLE 32G X 4MM X 100 .,0,SFDA,99999999999999,0.8625,
P16ONETO1+,ONE TOUCH DELICA LANCETS X 100 .,0,SFDA,99999999999999,1.15,
P16OPPOM1+,OPPO MULTI ORTHOSIS KNEE BRACE-1036-ALL SIZE .,0,SFDA,83700-00-00,448.5,
P16STOCK3+,FUTURO THERAPUTIC ELASTIC STOCKING UNDER-KNEE ALL SIZE .,0,SFDA,83600-00-10,161,
P16STOCK8+,SURGICAL ELASTIC STOCKING OVER-KNEE ALL SIZE (FIRST) .,0,SFDA,83700-00-00,230,
P16WALKE1+,WALKER FOLDING ADJUSTABLE .,0,SFDA,99999999999999,230,
P17OXYCO1J,OXYNORM 10MG/1ML AMP X 5 (OXYCODONE) .,0,SFDA,99999999999999,46,
P18AMITR3T,AMITRIPTYLINE 25MG TAB X 28 (TRYPTIZOL) .,0,SFDA,99999999999999,2.0585,
P20CHLOR1W,CHLORAL HYDRATE 100MG/1ML SYP 200ML .,0,SFDA,32-1066-2013,5.175,
P21GLYCE3Q,GLYCERIN LIQUID 100ML .,0,SFDA,83700-00-00,17.25,
P21HYDRO7Q,HYDROGEN PEROXIDE 6% SOLUTION 100ML .,0,SFDA,99999999999999,28.75,
P21LEADS1L,LEAD SUBACETATE LOTION 100ML .,0,SFDA,83700-00-00,46,
P21POTAS4L,POTASSIUM PERMANGANATE 1:8000 SOLUTION 100ML .,0,SFDA,99999999999999,17.25,
P-3-N-010315-25460,PROMISE PE GOLD 400 GM,0,SFDA,P-3-N-010315-25460,45,
P-3-N-010517-72238,Swisslac 400 g,0,SFDA,P-3-N-010517-72238,27,
P-3-N-010520-66854,SIMILAC GOLD NO-4 6x1700gm,0,SFDA,P-3-N-010520-66854,117,
P-3-N-010616-83565,PROMISE PE GOLD 900 GM,0,SFDA,P-3-N-010616-83565,95,
P-3-N-010622-84834,Lactonic Gold EASE TO CALM 350 g,0,SFDA,P-3-N-010622-84834,25,
P-3-N-020215-13052,GALACTOMINE 19,0,SFDA,P-3-N-020215-13052,220,
P-3-N-020215-13372,BLEMIL PLUS 1HR RICE NO-1 400gm,0,SFDA,P-3-N-020215-13372,47,
P-3-N-020417-54100,SWISSLAC MILK AR-1 400gm,0,SFDA,P-3-N-020417-54100,46,
P-3-N-020620-77352,BLEMIL PLUS MAX 400gm,0,SFDA,P-3-N-020620-77352,47,
P-3-N-020918-130537,LIPTOMIL GOLD LOW LACTOSE MILK 400gm,0,SFDA,P-3-N-020918-130537,48,
P-3-N-021019-150801,PEDIASURE 1+ CHOCOLATE 400 GM,0,SFDA,P-3-N-021019-150801,39,
P-3-N-021019-150822,PEDIASURE 1+ CHOCOLATE 900 GM,0,SFDA,P-3-N-021019-150822,84,
P-3-N-021019-150839,PEDIASURE 1+ HONEY 900 GM,0,SFDA,P-3-N-021019-150839,84,
P-3-N-021019-150854,PEDIASURE 1+ STRAWBERRY 900 GM,0,SFDA,P-3-N-021019-150854,84,
P-3-N-021019-150864,PEDIASURE 1+ VANILLA 900 GM,0,SFDA,P-3-N-021019-150864,84,
P-3-N-021019-150874,PEDIASURE 3+ CHOCOLATE 400 GM,0,SFDA,P-3-N-021019-150874,39,
P-3-N-021019-150881,PEDIASURE 3+ CHOCOLATE 900 GM,0,SFDA,P-3-N-021019-150881,84,
P-3-N-021019-150895,PEDIASURE 3+ VANILLA 900 GM,0,SFDA,P-3-N-021019-150895,84,
P-3-N-021218-175416,Primalac Premium WH2 400 g,0,SFDA,P-3-N-021218-175416,46,
P-3-N-030116-530,NURALAC PREMATURE 400gm,0,SFDA,P-3-N-030116-530,40,
P-3-N-030719-104832,RESOURCE JUNIOR 1.5 (VNILLACHOCLT) 200ML  *24,0,SFDA,P-3-N-030719-104832,9,
P-3-N-040214-26987,SIMILAC ELECARE 400 GM,0,SFDA,P-3-N-040214-26987,170,
P-3-N-040421-64239,Bibena 400 g,0,SFDA,P-3-N-040421-64239,31,
P-3-N-040821-132761,NAN SUPREME PRO-1 12x400gm,0,SFDA,P-3-N-040821-132761,57,
P-3-N-050115-882,EXCEEDA MILK CHOCOLATE 400GM,0,SFDA,P-3-N-050115-882,43,
P-3-N-050214-28503,MONOGEN 400 GM,0,SFDA,P-3-N-050214-28503,132,
P-3-N-050319-33514,S 26 GOLD ALPHALAC MILK 400 GM,0,SFDA,P-3-N-050319-33514,29,
P-3-N-050515-61238,BLEMIL PLUS PRETERM 12x400gm,0,SFDA,P-3-N-050515-61238,47,
P-3-N-050515-61382,PRIMALAC MILK AR-1 400gm,0,SFDA,P-3-N-050515-61382,46,
P-3-N-050515-61387,PRIMALAC MILK AR-2 400gm,0,SFDA,P-3-N-050515-61387,46,
P-3-N-050520-68448,Lactonic 350 g,0,SFDA,P-3-N-050520-68448,25,
P-3-N-050717-104922,PEDIASURE PLUS FIBER VANILLA 200 ML,0,SFDA,P-3-N-050717-104922,8,
P-3-N-050821-133309,NAN SUPREME PRO-2 12x400gm,0,SFDA,P-3-N-050821-133309,57,
P-3-N-050821-133311,NAN SUPREME PRO-3 12x400gm,0,SFDA,P-3-N-050821-133311,55,
P-3-N-060322-37152,PHENEX-1 400 G,0,SFDA,P-3-N-060322-37152,88,
P-3-N-060414-62921,EXCEEDA MILK VANILLA 400GM,0,SFDA,P-3-N-060414-62921,43,
P-3-N-060618-94507,BLEMIL PLUS 2HR RICE NO-2 400gm,0,SFDA,P-3-N-060618-94507,47,
P-3-N-061016-137759,SIMILAC SENSITIVE NO.1 24x360gm,0,SFDA,P-3-N-061016-137759,45,
P-3-N-070319-35194,NAN LF.MILK 12x400gm,0,SFDA,P-3-N-070319-35194,52,
P-3-N-070319-35207,S 26 GOLD ALPHALAC MILK 900 GM,0,SFDA,P-3-N-070319-35207,63,
P-3-N-070515-62654,BIOMIL LF MILK POWDER 400gm,0,SFDA,P-3-N-070515-62654,40,
P-3-N-070618-94958,BLEMIL PLUS AR 400gm,0,SFDA,P-3-N-070618-94958,43,
P-3-N-070922-140347,NOVALAC COLINOVA LOW LACTOSE 400gm,0,SFDA,P-3-N-070922-140347,44,
P-3-N-071019-153341,PRE  NAN STAGE-1 12x400gm,0,SFDA,P-3-N-071019-153341,56,
P-3-N-080216-16667,NURALAC AR 400gm,0,SFDA,P-3-N-080216-16667,40,
P-3-N-080315-28815,SIMILAC NEOSURE(I.Q) INFANT MILK 24x370g,0,SFDA,P-3-N-080315-28815,45,
P-3-N-081018-145891,Primalac LACTOSE FREE LF 400 g,0,SFDA,P-3-N-081018-145891,42,
P-3-N-081018-145893,SWISSLAC MILK LF 400gm,0,SFDA,P-3-N-081018-145893,45,
P-3-N-090914-131246,Fabimilk Comfort 1 400 g,0,SFDA,P-3-N-090914-131246,33,
P-3-N-090914-131248,Fabimilk Comfort 1 800 g,0,SFDA,P-3-N-090914-131248,71,
P-3-N-090914-131249,Fabimilk Comfort 2 400 g,0,SFDA,P-3-N-090914-131249,33,
P-3-N-090914-131251,Fabimilk Comfort 2 800 g,0,SFDA,P-3-N-090914-131251,71,
P-3-N-100515-63440,RONALAC MILK GENTLE(PHP) PWD 400gm,0,SFDA,P-3-N-100515-63440,49,
P-3-N-100816-115755,SIMILAC SENSITIVE NO.3 24x360gm,0,SFDA,P-3-N-100816-115755,45,
P-3-N-100816-115759,SIMILAC SENSITIVE NO.3 12x820gm,0,SFDA,P-3-N-100816-115759,97,
P-3-N-101021-169589,SWISSLAC MILK AR-2 400gm,0,SFDA,P-3-N-101021-169589,46,
P-3-N-101021-169604,SWISSLAC MILK WH-1 400gm,0,SFDA,P-3-N-101021-169604,49,
P-3-N-110214-31711,FANTOMALT MILK -400GM,0,SFDA,P-3-N-110214-31711,20,
P-3-N-111018-147938,NUTRIMILK PREMIUM LF 400 GM,0,SFDA,P-3-N-111018-147938,43,
P-3-N-120214-32699,POLYCOSE MILK,0,SFDA,P-3-N-120214-32699,23,
P-3-N-120313-1282,HUMANA BEBEMIL AR 24x350gm,0,SFDA,P-3-N-120313-1282,40,
P-3-N-120416-53943,S-26 PDF GOLD MILK 12x400gm,0,SFDA,P-3-N-120416-53943,54,
P-3-N-120515-64788,RONALAC PREMATURE INFANT FORMULA 450gm,0,SFDA,P-3-N-120515-64788,51,
P-3-N-120814-119856,NURALAC LF 400gm,0,SFDA,P-3-N-120814-119856,40,
P-3-N-120919-142153,PEDIASURE 1+ VANILLA 400 GM,0,SFDA,P-3-N-120919-142153,39,
P-3-N-120919-142154,PEDIASURE 3+ VANILLA 400 GM,0,SFDA,P-3-N-120919-142154,39,
P-3-N-120921-155025,NAN SUPREME PRO-1 6x800gm,0,SFDA,P-3-N-120921-155025,106,
P-3-N-120921-155033,NAN SUPREME PRO-2 6x800gm,0,SFDA,P-3-N-120921-155033,106,
P-3-N-120921-155074,NAN SUPREME PRO-3 6x800gm,0,SFDA,P-3-N-120921-155074,105,
P-3-N-130114-9224,NEOCATE INFANT MILK,0,SFDA,P-3-N-130114-9224,200,
P-3-N-130121-8047,LACTONIC HA PLUS NO-1 400gm,0,SFDA,P-3-N-130121-8047,48,
P-3-N-130121-8052,LACTONIC HA PLUS NO-2 400gm,0,SFDA,P-3-N-130121-8052,48,
P-3-N-130121-8061,Lactonic Gold LF 350 g,0,SFDA,P-3-N-130121-8061,32,
P-3-N-131117-177642,Celia LF 400 g,0,SFDA,P-3-N-131117-177642,29,
P-3-N-131119-171777,PEPTAMEN JUNIOR 400GM,0,SFDA,P-3-N-131119-171777,120,
P-3-N-140114-10661,NUTRINI DRINK POWDER -400GM,0,SFDA,P-3-N-140114-10661,40,
P-3-N-140114-10667,NUTRINI DRINK NEUTRL POWDR -400GM,0,SFDA,P-3-N-140114-10667,40,
P-3-N-140114-10689,NUTRICIA INFATRINI MILK 0-18m 400gm,0,SFDA,P-3-N-140114-10689,60,
P-3-N-140322-42191,LACTONIC AR GOLD 400gm,0,SFDA,P-3-N-140322-42191,43,
P-3-N-140520-72560,SIMILAC PRO-S NO-2 820gm,0,SFDA,P-3-N-140520-72560,100,
P-3-N-140520-72599,SIMILAC PRO-S NO-1 820gm,0,SFDA,P-3-N-140520-72599,100,
P-3-N-140619-93842,FRANCE LAIT PRE 400 g,0,SFDA,P-3-N-140619-93842,40,
P-3-N-140619-93843,FRANCE LAIT AR 400 g,0,SFDA,P-3-N-140619-93843,40,
P-3-N-140814-120761,NURALAC COMFORT 400gm,0,SFDA,P-3-N-140814-120761,40,
P-3-N-150115-5782,BLEMIL PLUS AC 1 - 400GM,0,SFDA,P-3-N-150115-5782,29,
P-3-N-150115-5783,BLEMIL PLUS AC 2 - 400GM,0,SFDA,P-3-N-150115-5783,29,
P-3-N-150118-8377,PRIMALAC MILK PRE 400gm,0,SFDA,P-3-N-150118-8377,49,
P-3-N-150421-72089,Biomil plus 400 g,0,SFDA,P-3-N-150421-72089,35,
P-3-N-160114-12188,BEBELAC HA 400GM MILK,0,SFDA,P-3-N-160114-12188,40,
P-3-N-160114-12242,BEBELAC MILK LF 400 GM,0,SFDA,P-3-N-160114-12242,31,
P-3-N-160216-21649,S-26 (LF) GOLD 400gm,0,SFDA,P-3-N-160216-21649,52,
P-3-N-160720-102121,PEDIASURE PEPTIDE VANILLA 200 ML,0,SFDA,P-3-N-160720-102121,20,
P-3-N-170517-82585,HERO BABY MILK LF 400gm,0,SFDA,P-3-N-170517-82585,46,
P-3-N-170517-82604,HERO BABY MILK AR 400gm,0,SFDA,P-3-N-170517-82604,46,
P-3-N-170520-73451,BLEMIL PLUS FLA 250gm,0,SFDA,P-3-N-170520-73451,47,
P-3-N-170915-117561,novalac AR Digest 400 g,0,SFDA,P-3-N-170915-117561,40,
P-3-N-180718-110204,NUTRIMILK PREMIUM AR1 400 GM,0,SFDA,P-3-N-180718-110204,45,
P-3-N-180718-110212,NUTRIMILK PREMIUM AR2 400 GM,0,SFDA,P-3-N-180718-110212,49,
P-3-N-190116-7020,FRISOLAC-2 GOLD 12x400gm,0,SFDA,P-3-N-190116-7020,29,
P-3-N-191121-192669,Primalac Ultima LF 400 g,0,SFDA,P-3-N-191121-192669,50,
P-3-N-191121-192671,NUTRIMILK WH-1 400gm,0,SFDA,P-3-N-191121-192671,49,
P-3-N-191121-192673,NUTRIMILK WH-2 400gm,0,SFDA,P-3-N-191121-192673,49,
P-3-N-191220-203145,RONALAC MILK AR 400gm,0,SFDA,P-3-N-191220-203145,39,
P-3-N-200219-26922,APTAMIL HA2 MILK 400 GM,0,SFDA,P-3-N-200219-26922,42,
P-3-N-200219-27093,NEOCATE JUNIOR 400 GM,0,SFDA,P-3-N-200219-27093,140,
P-3-N-200313-1457,FABI MILK (LF-88) 400gm,0,SFDA,P-3-N-200313-1457,42,
P-3-N-200313-1459,FABI MILK AR 400gm,0,SFDA,P-3-N-200313-1459,42,
P-3-N-200420-61852,FRISOLAC GOLD LF 400 GM,0,SFDA,P-3-N-200420-61852,37,
P-3-N-200420-61857,FRISOLAC GOLD AR 400 GM,0,SFDA,P-3-N-200420-61857,27,
P-3-N-200420-61873,FRISOLAC GOLD HYDROPRO PLUS 400 GM,0,SFDA,P-3-N-200420-61873,83,
P-3-N-200819-130595,SIMILAC ELECARE JR 400 GM,0,SFDA,P-3-N-200819-130595,136,
P-3-N-200819-130763,SIMILAC HIGH ENERGY RTF 200 ML,0,SFDA,P-3-N-200819-130763,13,
P-3-N-200916-131030,RESOURCE JUNIOR PWDR VANILA FLVR -400G  *12,0,SFDA,P-3-N-200916-131030,37,
P-3-N-201022-171188,PRIMALAC MILK CMA 400 GM,0,SFDA,P-3-N-201022-171188,95,
P-3-N-201217-201130,RONALAC HYPOLAIT MILK 400gm,0,SFDA,P-3-N-201217-201130,51,
P-3-N-210114-16084,APTAMIL COMFORT 1 MILK 400 GM,0,SFDA,P-3-N-210114-16084,43,
P-3-N-210114-16104,APTAMIL COMFORT 2 MILK 400 GM,0,SFDA,P-3-N-210114-16104,43,
P-3-N-210216-24283,S-26 AR GOLD 400gm,0,SFDA,P-3-N-210216-24283,55,
P-3-N-210622-97255,Babywell 400 g,0,SFDA,P-3-N-210622-97255,25,
P-3-N-211117-183140,NEOCATE SPOON 400gm,0,SFDA,P-3-N-211117-183140,85,
P-3-N-220517-85148,PEDIASURE 1+ HONEY 400 GM,0,SFDA,P-3-N-220517-85148,39,
P-3-N-220613-4467,Lactonic AR 400 g,0,SFDA,P-3-N-220613-4467,35,
P-3-N-230114-18420,LACTONIC HA PLUS 400gm,0,SFDA,P-3-N-230114-18420,46,
P-3-N-230214-40362,SAHHA  LF-INFANT FORMULA MILK 400gm,0,SFDA,P-3-N-230214-40362,37,
P-3-N-230420-63419,NUTRIMILK PREMIUM SENSIBLE 400 GM,0,SFDA,P-3-N-230420-63419,45,
P-3-N-230513-3621,BLEMIL PLUS AD 250 GM,0,SFDA,P-3-N-230513-3621,35,
P-3-N-230817-132223,LIPTOGROW GOLD-3 MILK 900gm,0,SFDA,P-3-N-230817-132223,63,
P-3-N-240821-144169,VITAFOS JUNIOR MILK 400 GM,0,SFDA,P-3-N-240821-144169,37,
P-3-N-241220-206823,Novalac Aminova 400 g,0,SFDA,P-3-N-241220-206823,167,
P-3-N-250417-68338,Primalac 400 g,0,SFDA,P-3-N-250417-68338,27,
P-3-N-250719-118571,Humana Plus 700 g,0,SFDA,P-3-N-250719-118571,68,
P-3-N-251114-156183,EXCEEDA MILK VANILLA 850 GM,0,SFDA,P-3-N-251114-156183,87,
P-3-N-251220-207533,NOVALAC MILK ALLERNOVA INFANT FOR.400gm,0,SFDA,P-3-N-251220-207533,98,
P-3-N-251220-207543,NOVALAC MILK AR PLUS 400gm,0,SFDA,P-3-N-251220-207543,41,
P-3-N-260714-115365,PRIMALAC MILK AC -400GM,0,SFDA,P-3-N-260714-115365,43,
P-3-N-261218-187847,Novalac Diarinova 400 g,0,SFDA,P-3-N-261218-187847,43,
P-3-N-270318-52902,RESOURCE JUNIOR 1.0 (VNILLACHOCLT) 237ML  *24,0,SFDA,P-3-N-270318-52902,7,
P-3-N-270616-98042,SIMILAC SENSITIVE NO.1 12x820gm,0,SFDA,P-3-N-270616-98042,97,
P-3-N-270616-98046,SIMILAC SENSITIVE NO.2 24x360gm,0,SFDA,P-3-N-270616-98046,45,
P-3-N-270616-98049,SIMILAC SENSITIVE NO.2 12x820gm,0,SFDA,P-3-N-270616-98049,97,
P-3-N-271019-163354,FRANCE LAIT LF 400 g,0,SFDA,P-3-N-271019-163354,40,
P-3-N-271218-188762,Primalac Premium WH2 900 g,0,SFDA,P-3-N-271218-188762,95,
P-3-N-281013-10214,Novalac AR 1 400 g,0,SFDA,P-3-N-281013-10214,37,
P-3-N-281019-163714,Humana Special 350 g,0,SFDA,P-3-N-281019-163714,38,
P-3-N-281121-197579,BIOMIL PLUS AR 400gm,0,SFDA,P-3-N-281121-197579,41,
P-3-N-290322-51828,NAN (A.R)ANTI-REGURGITATION MILK 12x380g,0,SFDA,P-3-N-290322-51828,47,
P-3-N-290620-91164,BLEMIL PLUS LF. MILK PWD 400gm,0,SFDA,P-3-N-290620-91164,47,
P-3-N-290718-115598,Bibena LF 400 g,0,SFDA,P-3-N-290718-115598,31,
P-3-N-291013-10367,Novalac AR 2 400 g,0,SFDA,P-3-N-291013-10367,37,
P-3-N-291020-170620,RONALAC MILK LF 400gm,0,SFDA,P-3-N-291020-170620,39,
P-3-N-300420-66650,BLEVIT PLUS AC (ANTI CONST )-250GM,0,SFDA,P-3-N-300420-66650,20,
P-3-N-300822-136282,PRIMALAC MILK HA1 400 GM,0,SFDA,P-3-N-300822-136282,49,
P-3-N-300822-136284,PRIMALAC MILK HA2 400 GM,0,SFDA,P-3-N-300822-136284,49,
P-3-N-301121-198548,SIMILAC PRO-S NO-2 360gm,0,SFDA,P-3-N-301121-198548,47,
P-3-N-310515-74812,Biomil GASTRO-FIX INFANT FOR.400gm,0,SFDA,P-3-N-310515-74812,48,
P-3-N-310816-125305,BRIGHT LF 400 G,0,SFDA,P-3-N-310816-125305,39,
P-3-N-311218-190552,SWISSLAC MILK WH-2 400gm,0,SFDA,P-3-N-311218-190552,49,
PK236,Myringotomy With Insertion Of Ear Grommets Under Ga,0,Service,41632-00-00,6923,
PKEND-0001,Endoscopic Ultasound Radial (Diagnostic),2,PKG,30688-00-00,12100,
PKEND-0002,Endoscopic Ultasound Linear (Diagnostic),1,PKG,30688-00-00,12100,
PKEND-0003,Endoscopic Ultasound Linear With Fine Needle Biopsy(Fnb),1,PKG,30688-00-00,18150,
PKEND-0004,Endoscopic Ultasound Linear With Fine Needle Aspirate(Fna),1,PKG,90908-00-11,17150,
PKEND-0005,Endoscopic Ultasound Linear With Psudocyst Drainage,1,PKG,30688-00-00,15400,
PKEND-0006,Endoscopic Ultasound Linear With Bilateral Celiac Plexus Neurolysis,1,PKG,30688-00-00,19800,
PKEND-0007,Endoscopic Ultasound Linear With Unilateral Celiac Plexus Block,1,PKG,30688-00-00,12100,
PKEND-0008,Endoscopic Ultasound Linear With Bilateral Celiac Plexus Block,1,PKG,30688-00-00,24200,
PKENT-0010,Supraglottoplasty,2,PKG,90160-00-00,25000,
PKENT-0011,Direct Laryngobronchoscopy,2,PKG,41889-05-01,6000,
PKENT-0012,Endoscopic Bilateral Turbinectomy,3,PKG,41689-00-00,9000,
PKENT-0013,Endoscopic Sphenopalatine Artery Ligation,1,PKG,41707-00-00,12000,
PKENT-0014,Endocopic Dacryocystorhinostomy (Dcr),1,PKG,42623-00-01,15000,
PKENT-0015,Endoscopic Closure Of Septal Perforation,1,PKG,41671-01-00,15000,
PKENT-0016,Surgical Excision Of Preauricular Sinus,1,PKG,30104-00-01,9000,
PKINT-0001,Blood Transfusion,1,PKG,73250-00-60,2800,
PKINT-0002,Iv Iron Adminstration,1,PKG,96199-19-00,2000,
PKINT-0003,Plethysmography,0,Service,11503-01-00,900,
PKINT-0004,Tl-Co,0,Service,11503-03-00,765,
PKINT-0005,Peripheral Angiography Unilateral ,0,Service,59970-00-00,2368.8,
PKNEU-0001,Replacement Of Hardware Of Dbs Excluding The Implant,4,PKG,90007-02-00,45000,
PKNEU-0002,Radio Frequency Ablation Of Trigeminal Ganglion,1,PKG,39109-00-00,23017,
PKORT-0007,Genu Varus Bilateral Femur Correction with 8-plate fixations,,PKG,99999-99-99,70000,
PKORT-0012,Shoulder Decompression,4,PKG,90533-00-01,33750,
PKORT-0013,Excision Of Osteophytes,1,PKG,49703-01-01,12150,
PKORT-0014,Debridement Large,DAY CASE,PKG,90665-00-30,8100,
PKORT-0015,Removal Of Bone Cement,1,PKG,30241-00-02,14850,
PKORT-0016,Laterjet Shoulder Surgery,4,PKG,48930-00-01,33750,
PKORT-0017,Allo Bone Graft,1,PKG,90670-00-00,6750,
PKORT-0018,Patellar Tendon Repair,2,PKG,47582-00-01,24300,
PKORT-0019,Mis/Open Complex Spino-Pelvic Dissociation Fixation,5,PKG,48681-00-00,81000,
PKORT-0020,Complex Spine Fracture/ Dissociation Reduction And Fixation,4,PKG,48678-00-00,65000,
PKORT-0021,Revision Of Acl With Allograft&Removal Of Screws,4,PKG,49560-01-01,47000,
PKORT-0022,Open Cheilectomy And Debridement Of Mp Joint,2,PKG,50115-00-00,16800,
PKORT-0023,Total Hip With Proximal Femural Replacement,4,PKG,49330-00-00,135000,
PKSUR-0011,Central Lymph Node Discection ,1,PKG,31423-00-00,15000,
PKSUR-0012,Cervical Lymph Node Biopsy ,1,PKG,30075-00-00,6500,
PKSUR-0013,Lateral Neck Discection ,1,PKG,31423-00-00,15000,
PKSUR-0014,Laparoscopic Excision Of Large Pelvic Mass ,3,PKG,30390-00-00,35106,
PKSUR-0015,Endov. Varicose Laser Abal Unilater,1,PKG,34106-09-00,13544,
PKSUR0016,Diagnostic Laparoscopy,1,PKG,30390-00-00,7615,
PKSUR-0017,Biliopancreatic Diversion (Bpd) – Duodenal Switch,3,PKG,30512-02-00,50000,
PKSUR-0018,Single Anastomosis Duedonoileal Bypass (Sadi),1,PKG,30515-04-00,21000,
PKSUR-0019,Removal Of Gastric Banding,3,PKG,90942-00-00,24303,
PKSUR-0020,"Conversion Of Gastric Banding To R-Y Gastric Bypass, Sleeve, Bpd, Bpb-Ds",3,PKG,31587-00-00,27000,
PKSUR-0021,Conversion Of Vertical Banded Gastroplasty (Vbg) To R-Y Bypass/Sleeve/Mgbp/Bpd,3,PKG,31587-00-00,27000,
PKURO-0001,Cystoscopy + Bulking Agent Injection For Reflux,1,PKG,37339-00-00,19000,
PKURO-0002,Cystoscopy +Bulking Agent Injection For Incontinence,1,PKG,37339-01-00,19000,
PKURO-0005,Diagnostic Laparoscopy For Undescended Testis,1,PKG,37604-09-00,4500,
PP15ONE-T3+,ONE TOUCH SELECT SUGAR TEST STRIP, ,consumable,99999999999999,2.277,
ROOMDIFF1,Room Different Shared To Single,0,Service,83610-01-10,339,
ROOMDIFF2,Room Different Shared To Suite,0,Service,83610-01-10,1190,
SGHTELE-01,Tele Consultation,0,Consultation,83600-03-50,150,
SMA0035,BANDAGE GAUZE COTTON 10CM X 4M #1-008-044,0,consumable,58964,12.8202,
SMA0050,DRESSING TEGADERM WTRPROOF ADHESIVE 9 X 10CM #3586/PHARMAPLAST,0,consumable,62004,0.4416,
SMA0051,DRESSING TEGADERM WTRPROOF ADHESIVE 9X15CM #3589/PHARMAPLAST,0,consumable,62004,357.903,
SMA0052,DRESSING TEGADERM WTRPROOF ADHESIVE 9X25CM #3591/PHARMAPLAST,0,consumable,62004,0.2622,
SMA0168,EYE PAD 56X70MM #415450/1,0,consumable,11661,0.7314,
SMA0240,SWAB ALCOHOL STERILE,0,consumable,13913,66.3642,
SMA0246,SWAB GLYCERINE MOUTH PAUCH,0,consumable,33722,0.8694,
SMA0643,"SPONGE LAP PRE WASHED DETECTABLE RING 18X18"" 4/8PLY STERILE",0,consumable,61965,2.415,
SMA0657,"STERISTRIP (BLUE) 1.5X4"" #1547 / PHARMAPLAST.",0,consumable,34864,85.7394,
SMA1012,BABY DIAPER INFANT (3-6KG),0,consumable,35008,0.1932,
SMA1013,DIAPER MEDIUM EXTRA ABSORB 5-9KG DAMAD #876152/7.,0,consumable,SMA1013,4.602852,
SMA1014,BABY DIAPER LARGE SIZE 10-20KG,0,consumable,35008,93.6054,
SMA1026,BANDAGE ELASTIC ADH.10CMX4.5M TENSOPLAST..,0,consumable,99999,112.6345,
SMA1034,COTTON ROLL 1KG.,0,consumable,99999,93.29236,
SMA1041,BANDAGE DELTA ROLL 10CMX2.75M LOH #92842 /DAM#325532/8,0,consumable,47011,66.0744,
SMA1042,BANDAGE DELTA ROLL 15CMX2.75M LOH#92843,0,consumable,47011,38.5434,
SMA1098,DRESSING SURGICAL 6X7CM NEO#416/2 /CUR#30510/COS#1277626,0,consumable,62184,62.79,
SMA1099,DRESSING SURGICAL 10X8CM CURA#30511 /COSM#1277651,0,consumable,62184,8.9562,
SMA1100,DRESSING SURGICAL WOUND 9/10X15CM MEP#67100/CURA#30512NEO217422/8(SMA3414),0,consumable,62184,43.47,
SMA1101,DRESSING SURG.COSM.STER.9X20CM MOLN#671100/30513/900 875 0,0,consumable,SMA1101,7.7625,
SMA1102,DRESSING SURGICAL MEPORE/URGO 9X25CM MOLNLYCKE,0,consumable,62934,21.0588,
SMA1103,DRESSING SURGICAL 10X30CM MEPORE STER. CURA#30515,0,consumable,62934,1552.5,
SMA1141,DRESSING 10CMX10CM OMNIFIX #6615 /MAFIX #350200/CURA#30342,0,consumable,62934,4129.65,
SMA1177,PAD MATERNITY LARGE NON-STERILE,0,consumable,10480,32.4024,
SMA1178,ADULT DIAPER SMALL SIZE # HARMONY,0,consumable,11239,3.1602,
SMA1179,ADULT DIAPER MEDIUM SIZE,0,consumable,11239,1001.549,
SMA1180,ADULT DIAPER LARGE SIZE,0,consumable,11239,86.94,
SMA1237,UNDERPAD BLUE/GREEN 60X80CM / 60X90CM,0,consumable,61850,4381.776,
SMA1997,"BAND-AID SPOTS 7/8X7/8"" #4930",0,consumable,34864,5.1612,
SMA2019,COTTON ROLL 500GM.,0,consumable,99999,57.45104,
SMA2028,COTTON ROLL 250GR ABSORBENT,0,consumable,58232,26.3925,
SMA2032,BAG FILTRATE 10LTR #5029011 FMC.,0,consumable,99999,222.1045,
SMA2040,PHOTOTHERAPY EYE PROTECTOR .#4645/NASCOR#B001,0,consumable,64273,45.1536,
SMA3387,BREATHING SYSTEM PEDIA. AYRES + T PIECE INT.#2121 / ARM. 1606/9 1608/8,0,consumable,37706,0.8694,
