CODE,NAME,Price,LOS,Service Type,Insurance,SBS CODE 1,Code Hyphanated,Description,SBS CODE 2,Code Hyphanated.1,Description.1,SBS CODE 3,Code Hyphanated.2,Description.2,SBS CODE 4,Code Hyphanated.3,Description.3,SBS CODE 5,Code Hyphanated.4,Description.4,SBS CODE 6,Code Hyphanated.5,Description.5
FMXRY-0208,BARIUM ENEMA DOUBLE CONTRAST,724.9,,service,Total Care PL,589210000,58921-00-00,Other opaque enema,,,,,,,,,,,,,,,
FMXRY-0209,BARIUM ENEMA SINGLE CONTRAST,665.5,,service,Total Care PL,589210000,58921-00-00,Other opaque enema,,,,,,,,,,,,,,,
FMXRY-0210,FLUROSCOPY GUIDED ERCP,793.1,,service,Total Care PL,304840000,30484-00-00,ERCP,,,,,,,,,,,,,,,
FMXRY-0211,ORAL CHLOLECCYSTOGRAM,519.2,,service,Total Care PL,589240000,58924-00-00,Cholecystography,,,,,,,,,,,,,,,
FMXRY-0212,I.V. CHOLECYSTOGRAM,566.5,,service,Total Care PL,589240000,58924-00-00,Cholecystography,,,,,,,,,,,,,,,
FMXRY-0213,P.T.C.,1721.5,,service,Total Care PL,304400000,30440-00-00,Perc transhepatic cholangiography,,,,,,,,,,,,,,,
FMXRY-0214,OPER. OR POST OP CHOLANGIOGRAM,600.6,,service,Total Care PL,589270000,58927-00-00,"Direct cholangiography, postoperative",304390000,30439-00-00,Intraoperative cholangiography,,,,,,,,,,,,
FMXRY-0215,I.V.P.,632.5,,service,Total Care PL,587060000,58706-00-00,Intravenous pyelography,,,,,,,,,,,,,,,
FMXRY-0216,I.V.P. ACUTE/LIMITED SUDY,665.5,,service,Total Care PL,587060000,58706-00-00,Intravenous pyelography,,,,,,,,,,,,,,,
FMXRY-0217,I.V.P.+M.C.U. (COMPLETE STUDY),700.7,,service,Total Care PL,587060000,58706-00-00,Intravenous pyelography,119190000,11919-00-00,CMG w contrst mict cystourethrography,,,,,,,,,,,,
FMXRY-0218,CYSTOGRAM,665.5,,service,Total Care PL,587180000,58718-00-00,Retrograde cystography,,,,,,,,,,,,,,,
FMXRY-0219,URETHROGRAM,600.6,,service,Total Care PL,587180100,58718-01-00,Retrograde urethrography,,,,,,,,,,,,,,,
FMXRY-0220,RETROGRADE PYELOGRAM,600.6,,service,Total Care PL,587150100,58715-01-00,Retrograde pyelography,,,,,,,,,,,,,,,
FMXRY-0221,NEPHOSTOMY DYE EXAM.,467.5,,service,Total Care PL,587150000,58715-00-00,Antegrade pyelography,,,,,,,,,,,,,,,
FMXRY-0222,ENDOSCOPIC UROLOGICAL EXAM.,630.3,,service,Total Care PL,373150000,37315-00-00,Urethroscopy,,,,,,,,,,,,,,,
FMXRY-0223,CERVICAL MYELOGRAM,2468.4,,service,Total Care PL,597240000,59724-00-00,Myelography,,,,,,,,,,,,,,,
FMXRY-0224,THORACIC MYELOGRAM,2152.7,,service,Total Care PL,597240000,59724-00-00,Myelography,,,,,,,,,,,,,,,
FMXRY-0225,LUMBAR MYELOGRAM,1850.2,,service,Total Care PL,597240000,59724-00-00,Myelography,,,,,,,,,,,,,,,
FMXRY-0226,MYELOGRAM COMBINATION,2766.5,,service,Total Care PL,597240000,59724-00-00,Myelography,,,,,,,,,,,,,,,
FMXRY-0227,DISCOGRAPHY,2305.6,,service,Total Care PL,597000000,59700-00-00,Discography,,,,,,,,,,,,,,,
FMXRY-0228,CISTERNOGRAPHY,2305.6,,service,Total Care PL,909100000,90910-00-00,Nuclear med study of other region/organ,,,,,,,,,,,,,,,
FMXRY-0229,4 INTRACRANIAL ARTERIES 1ST RN,6190.8,,service,Total Care PL,599700200,59970-02-00,Cerebral angiography,,,,,,,,,,,,,,,
FMXRY-0230,CAROTID ATERY UNILATERAL 1ST.R,2468.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0231,CAROTID ATERY BILATERAL 1ST.RN,4481.4,,service,Total Care PL,599700200,59970-02-00,Cerebral angiography,,,,,,,,,,,,,,,
FMXRY-0232,VERTEBRAL ARTERY 1ST RUN,4032.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0233,AORTIC ARCH. ANGIOGRAPHY,2404.6,,service,Total Care PL,599030300,59903-03-00,Aortography,,,,,,,,,,,,,,,
FMXRY-0234,RENAL/UPPER ABDOMINAL ANGIO.,2450.8,,service,Total Care PL,573500300,57350-03-00,Spr ang CT abdo w IVCM,,,,,,,,,,,,,,,
FMXRY-0235,PELVIC ANGIOGRAM,2404.6,,service,Total Care PL,573500600,57350-06-00,Spr ang CT pelvis w IVCM,,,,,,,,,,,,,,,
FMXRY-0236,SELECTIVER ANGIOGRAM EACH VES.,1202.3,,service,Total Care PL,599700000,59970-00-00,Angiography NEC,,,,,,,,,,,,,,,
FMXRY-0237,EACH ADDITIONAL RUN,1202.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0238,PULMONARY ANGIOGRAPHY,2404.6,,service,Total Care PL,599700400,59970-04-00,Other arteriography,,,,,,,,,,,,,,,
FMXRY-0239,SUPERIOR/INFERIOR CAVOGRAHPY,1325.5,,service,Total Care PL,600240000,60024-00-00,DSA abdomen <=3 data acquisition runs,,,,,,,,,,,,,,,
FMXRY-0240,SPLEENO PORTOGRAPHY,2317.7,,service,Total Care PL,589000010,58900-00-10,"Radiography of abdomen, single AP view",,,,,,,,,,,,,,,
FMXRY-0241,HAND ANGIOGRAPHY,2404.6,,service,Total Care PL,599700400,59970-04-00,Other arteriography,,,,,,,,,,,,,,,
FMXRY-0242,PERIPHERAL ANGIOGRAM 1ST RUN,3444.1,,service,Total Care PL,599700300,59970-03-00,Peripheral arteriography,,,,,,,,,,,,,,,
FMXRY-0243,VENOGRAPHY UYPP/LOW EXTR.1 SID,1039.5,,service,Total Care PL,597180000,59718-00-00,Phlebography,,,,,,,,,,,,,,,
FMXRY-0244,VENOGRAPHY UPP/LOW EXT.BOTH SD,1564.2,,service,Total Care PL,597180000,59718-00-00,Phlebography,,,,,,,,,,,,,,,
FMXRY-0245,CAVERNOSOGRAM,2317.7,,service,Total Care PL,577150000,57715-00-00,Radiography of pelvis,,,,,,,,,,,,,,,
FMXRY-0246,EPIDEDIMO VASOGRAPHY,2317.7,,service,Total Care PL,597360000,59736-00-00,Vaso-epididymography,,,,,,,,,,,,,,,
FMXRY-0247,LYMPHANGIOGRAPHY BIPEDAL,3444.1,,service,Total Care PL,597540000,59754-00-00,Lymphangiography,,,,,,,,,,,,,,,
FMXRY-0248,DILATATION OF PER. ART. 1 SEG.,4598.0,,service,Total Care PL,599700300,59970-03-00,Peripheral arteriography,,,,,,,,,,,,,,,
FMXRY-0249,TUMOR EMBOLISATION,6612.1,,service,Total Care PL,353211000,35321-10-00,Trsncath embolisation oth bl vesl,,,,,,,,,,,,,,,
FMXRY-0250,TOMOGRAPHY 3-6-SLICES,519.2,,service,Total Care PL,601000000,60100-00-00,Tomography,,,,,,,,,,,,,,,
FMXRY-0251,TOMOGRAM TMJ/IAC,566.5,,service,Total Care PL,560220000,56022-00-00,CT of facial bone,,,,,,,,,,,,,,,
FMXRY-0252,COMPLETE CARDIAC STUDY W/ BA.,566.5,,service,Total Care PL,613200100,61320-01-00,Cardiac first pass blood flow study,,,,,,,,,,,,,,,
FMXRY-0253,FLUORESCOPY GUIDED ASPIRATIN,793.1,,service,Total Care PL,605030011,60503-00-11,"Fluoroscopic guide, needle inj/aspiration/biopsy, unilateral",,,,,,,,,,,,,,,
FMXRY-0254,MAMMOGRAPHY UNILATERAL,397.1,,service,Total Care PL,593030000,59303-00-00,"Radiography of breast, unilateral",,,,,,,,,,,,,,,
FMXRY-0255,MAMMOGRAPHY BILATERAL,632.5,,service,Total Care PL,593000000,59300-00-00,"Radiography of breast, bilateral",,,,,,,,,,,,,,,
FMXRY-0256,MAMMOGRAPHY SPECIAL VIEW,304.7,,service,Total Care PL,593000000,59300-00-00,"Radiography of breast, bilateral",,,,,,,,,,,,,,,
FMXRY-0257,HYSTERO SALPINGOGRAM (H.S.G),730.4,,service,Total Care PL,597120000,59712-00-00,Hysterosalpingography,,,,,,,,,,,,,,,
FMXRY-0258,SIALOGRAM,730.4,,service,Total Care PL,579180000,57918-00-00,Radiography of salivary gland,,,,,,,,,,,,,,,
FMXRY-0259,ARTHOGRAM,1325.5,,service,Total Care PL,597510000,59751-00-00,Arthrography,,,,,,,,,,,,,,,
FMXRY-0260,SHUNTOGRAPHY,1191.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0261,DACRYCYSTOGRAM,665.5,,service,Total Care PL,597030000,59703-00-00,Dacryocystography,,,,,,,,,,,,,,,
FMXRY-0262,GALACTOGRAPHY ONE SIDE,928.4,,service,Total Care PL,593060000,59306-00-00,Mammary ductography of breast unilateral,,,,,,,,,,,,,,,
FMXRY-0263,FISTULOGRAM,695.2,,service,Total Care PL,597390300,59739-03-00,Other sinography,,,,,,,,,,,,,,,
FMXRY-0264,LIMBAL RING FOR INTR. F.B.,315.7,,service,Total Care PL,579240001,57924-00-01,"Radiography of eye, unilateral",579240002,57924-00-02,"Radiography of eye, bilateral",,,,,,,,,,,,
FMXRY-0265,VOIDING CYSTOURETEROGRAM(VCUG),928.4,,service,Total Care PL,613970000,61397-00-00,Nuclear medicine cystoureterography,,,,,,,,,,,,,,,
FMXRY-0266,PANORAMA + CEPHALOMETRIC 1,793.1,,service,Total Care PL,579300000,57930-00-00,Radiography of teeth,,,,,,,,,,,,,,,
FMXRY-0267,POST E.S.W.L. FOLLOW UP,391.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0269,RHEU. PRFLE-I: OSTEO CT. MAMMO,1325.5,,service,Total Care PL,593000000,59300-00-00,"Radiography of breast, bilateral",,,,,,,,,,,,,,,
FMXRY-0270,RHEU.PRFL-I: F-U-OSTEO CT MAMM,741.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0271,RHEU.PRFL-I:F-U-OSTEO CT AND,589.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0300,BRAIN OR SKULL W/O CONTRAST,1447.6,,service,Total Care PL,560010000,56001-00-00,Computerised tomography of brain,970390000,97039-00-00,"Tomography of skull, or prt of skull",,,,,,,,,,,,
FMXRY-0301,BRAIN W/ CONTAST,2049.3,,service,Total Care PL,560070000,56007-00-00,CT of brain with IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0302,BRAIN W/ &W/O CONTRAST,2404.6,,service,Total Care PL,560070000,56007-00-00,CT of brain with IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0303,ORBIT/SELLA/INNER EAR W/O CONT,1447.6,,service,Total Care PL,560130000,56013-00-00,Computerised tomography of orbit,,,,,,,,,,,,,,,
FMXRY-0304,ORBIT/SELLA/INNER EAR W/ CONT,2049.3,,service,Total Care PL,560130100,56013-01-00,CT orbit with IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0305,ORGANS OF THE THROAT,1447.6,,service,Total Care PL,579450000,57945-00-00,Radiography of larynx,,,,,,,,,,,,,,,
FMXRY-0306,CHEST MEDIASTINUM  W/O CONT,1447.6,,service,Total Care PL,563010000,56301-00-00,Computerised tomography of chest,,,,,,,,,,,,,,,
FMXRY-0307,CHEST MEDASTINUM W/CONTRAST,2049.3,,service,Total Care PL,563070000,56307-00-00,CT of chest w IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0308,CHEST MEDIASTINUM W&W/O CONT.,2404.6,,service,Total Care PL,563070000,56307-00-00,CT of chest w IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0309,ABDOMEN OR PELVIS W/O CONTRAST,1447.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0310,ABDOMEN OR PELVIS W/ CONTRAST,2049.3,,service,Total Care PL,565070000,56507-00-00,CT abdomen & pelvis w IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0311,ABDOMEN OR PELVIS W/ W/O CONT.,2404.6,,service,Total Care PL,565070000,56507-00-00,CT abdomen & pelvis w IV contrast medium,565010000,56501-00-00,CT of abdomen & pelvis,,,,,,,,,,,,
FMXRY-0312,ABDOMEN &PELVIS W/O CONTRAST,2165.9,,service,Total Care PL,565010000,56501-00-00,CT of abdomen & pelvis,,,,,,,,,,,,,,,
FMXRY-0313,ABDOMEN & PELVIS W/ W/OUT CONT,3127.3,,service,Total Care PL,565070000,56507-00-00,CT abdomen & pelvis w IV contrast medium,,,,,,,,,,,,,,,
FMXRY-0314,SPINE W/O CONTRAST(2 SEGMENTS),2404.6,,service,Total Care PL,909120000,90912-00-00,CT of spine unspecified region,,,,,,,,,,,,,,,
FMXRY-0315,SPINE W/CONTRAST 2 SEGMENTS,3005.2,,service,Total Care PL,909120100,90912-01-00,CT spine w IV CM unspecified region,,,,,,,,,,,,,,,
FMXRY-0317,SPINE POST MYELOGRAM,1926.1,,service,Total Care PL,597240000,59724-00-00,Myelography,,,,,,,,,,,,,,,
FMXRY-0318,MODE EAST/DYNAMIC STUSY,1984.4,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0319,"MPR,MPD ANY ORGAN AREA",2404.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0320,CONTROL FOLLOW C.T.,1202.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0321,PRELIMINARY C.T. ANY ORGAN,1085.7,,service,Total Care PL,601000000,60100-00-00,Tomography,,,,,,,,,,,,,,,
FMXRY-0322,C.T. FOR P.N.S.,963.6,,service,Total Care PL,560220100,56022-01-00,CT of paranasal sinus,,,,,,,,,,,,,,,
FMXRY-0323,C.T. FOR PELVIMETRY,600.6,,service,Total Care PL,572010000,57201-00-00,Pelvimetry by computerised tomography,,,,,,,,,,,,,,,
FMXRY-0324,EXTREMITIES W/O CONT.,1447.6,,service,Total Care PL,566190001,56619-00-01,"Computerised tomography of limb, unilateral",,,,,,,,,,,,,,,
FMXRY-0325,EXTREMITIES W/ CONTRAST,2049.3,,service,Total Care PL,597510002,,,,,,,,,,,,,,,,,
FMXRY-0326,OSTEO - CT.,847.0,,service,Total Care PL,123090000,12309-00-00,Bone densitometry using quantitative CT,,,,,,,,,,,,,,,
FMXRY-0327,CT GUIDED BIOPSY,1085.7,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0328,C.T. POST COLCHICINE,782.1,,service,Total Care PL,601000000,60100-00-00,Tomography,,,,,,,,,,,,,,,
FMXRY-0329,OSTEO C.T. FOLLOW UP,484.0,,service,Total Care PL,123060000,12306-00-00,Bone densitometry usg dual energy xray,,,,,,,,,,,,,,,
FMXRY-0331,C.T. SIMULATION WITHOUT CONTRA,1202.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0332,C.T. SIMULATION WITH CONTRAST,1447.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0333,C.T. SIMULATION FOLLOW UP,600.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0362,CT CARDIAC,4287.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0364,CT WHOLE BODY W/CONTRAST,14289.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0365,CT ANGIOGRAPHY,4285.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0400,CEREBRAL SCINTIGRAPHY,847.0,,service,Total Care PL,614050000,61405-00-00,Brain study w blood brain barrier agent,,,,,,,,,,,,,,,
FMXRY-0401,THYROID SCAN W/TECHNITIUM,904.2,,service,Total Care PL,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,,,,
FMXRY-0402,THYROID UPTAKE/PERFUSION,566.5,,service,Total Care PL,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,,,,
FMXRY-0403,THYROID SCAN W/R/A/IODINE,980.1,,service,Total Care PL,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,,,,
FMXRY-0404,HEART MULTIGATED ACQUISITION,847.0,,service,Total Care PL,613130000,61313-00-00,Gated cardiac blood pool study,,,,,,,,,,,,,,,
FMXRY-0405,THALLIUM W/O EXERCISE,1394.8,,service,Total Care PL,614580000,61458-00-00,Localised study using thallium,,,,,,,,,,,,,,,
FMXRY-0406,THALLIUM W/EXERCISE,2095.5,,service,Total Care PL,614580000,61458-00-00,Localised study using thallium,,,,,,,,,,,,,,,
FMXRY-0407,THALLIUM W/ PERSANTINE,1821.6,,service,Total Care PL,614580000,61458-00-00,Localised study using thallium,,,,,,,,,,,,,,,
FMXRY-0408,MYOCARDIAL INFARCTSCITINGRAPH/,847.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0409,CARDIAC PHASE AMPLITUDE,566.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0410,1ST PASS STUDY,566.5,,service,Total Care PL,613200100,61320-01-00,Cardiac first pass blood flow study,,,,,,,,,,,,,,,
FMXRY-0411,LUNG PERFUSION,847.0,,service,Total Care PL,613280000,61328-00-00,Lung perfusion study,,,,,,,,,,,,,,,
FMXRY-0412,LUNG VENMTILLATION,706.2,,service,Total Care PL,613400000,61340-00-00,Lung ventilation study,,,,,,,,,,,,,,,
FMXRY-0413,LUNG PERFUSION &VENTILLATION,1394.8,,service,Total Care PL,613480000,61348-00-00,Lung perfusion and ventilation study,,,,,,,,,,,,,,,
FMXRY-0414,LIVER & SPLEEN SCAN,847.0,,service,Total Care PL,550360000,55036-00-00,Ultrasound of abdomen,,,,,,,,,,,,,,,
FMXRY-0415,BILIARY TREE SCAN,847.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0416,RENOGRAM &N RENAL SCAN,847.0,,service,Total Care PL,613860000,61386-00-00,Renal study,,,,,,,,,,,,,,,
FMXRY-0417,"RENOGRAM, RENAL SCAN & G.F.R.",1255.1,,service,Total Care PL,613860000,61386-00-00,Renal study,,,,,,,,,,,,,,,
FMXRY-0418,GLOMOERUALR FILTERATION RATG,706.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0419,READIONUCLIDE MICTURATING,566.5,,service,Total Care PL,613970000,61397-00-00,Nuclear medicine cystoureterography,,,,,,,,,,,,,,,
FMXRY-0420,BONE SCAN,1097.8,,service,Total Care PL,614210000,61421-00-00,Whole body bone study,,,,,,,,,,,,,,,
FMXRY-0421,WHOLE BODY SCAN W/R/A.IODINE,980.1,,service,Total Care PL,614260000,61426-00-00,Whole body study using iodine,,,,,,,,,,,,,,,
FMXRY-0422,WHOLE BODY SCAN W/ 67GAL,1394.8,,service,Total Care PL,614210000,61421-00-00,Whole body bone study,,,,,,,,,,,,,,,
FMXRY-0423,LACRIMAL DUCT SCINTIGRAPHY,566.5,,service,Total Care PL,614950001,61495-00-01,"Tear duct study, unilateral",,,,,,,,,,,,,,,
FMXRY-0424,RADIONUCLIDE PHLEBOGRAPHY,1394.8,,service,Total Care PL,614650000,61465-00-00,Nuclear medicine venography,,,,,,,,,,,,,,,
FMXRY-0425,PRELIMINARY SCAN ANY AREA/ORG.,566.5,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0426,SCINTIGRAPHY OF ANY ORGAN,847.0,,service,Total Care PL,909100000,90910-00-00,Nuclear med study of other region/organ,,,,,,,,,,,,,,,
FMXRY-0427,DYNAMIC SCAN ANY AREA / ORGAN,566.5,,service,Total Care PL,614170000,61417-00-00,Dynamic blood flow study,,,,,,,,,,,,,,,
FMXRY-0428,ISOTOPE SCAN FOLLOW-UP STUDY,847.0,,service,Total Care PL,125120000,12512-00-00,Radioactive B12 absorptn test 1 isotope,,,,,,,,,,,,,,,
FMXRY-0429,CEREBRAL SCINTIGRAPHY (W/LIPOP,1447.6,,service,Total Care PL,614050000,61405-00-00,Brain study w blood brain barrier agent,,,,,,,,,,,,,,,
FMXRY-0430,CSF FLOW STUDY,980.1,,service,Total Care PL,614090000,61409-00-00,Cerebrospinal fluid transport study,,,,,,,,,,,,,,,
FMXRY-0431,MPS W/TC-99 LABELLED COMPDS ST,2049.3,,service,Total Care PL,614460000,61446-00-00,Localised bone study,,,,,,,,,,,,,,,
FMXRY-0432,MPS W/TC-99 LABELLED COMPDS W/,1447.6,,service,Total Care PL,613060000,61306-00-00,Stress & rest myocardial perfusion study,,,,,,,,,,,,,,,
FMXRY-0433,MPS W/THALLUM-201(STESS+REDIST,2165.9,,service,Total Care PL,613020000,61302-00-00,Stress myocardial perfusion study,,,,,,,,,,,,,,,
FMXRY-0434,MPS (DUAL ISOTOPE TECHNIQUE),2049.3,,service,Total Care PL,117120000,11712-00-00,Cardiovascular stress test,,,,,,,,,,,,,,,
FMXRY-0435,FIRST PASS WITHOUT STRESS,980.1,,service,Total Care PL,613200100,61320-01-00,Cardiac first pass blood flow study,,,,,,,,,,,,,,,
FMXRY-0436,FIRST PASS UNDER STRESS,1564.2,,service,Total Care PL,613200100,61320-01-00,Cardiac first pass blood flow study,,,,,,,,,,,,,,,
FMXRY-0437,GATED ERNA WITHOUT STRESS,1144.0,,service,Total Care PL,613130000,61313-00-00,Gated cardiac blood pool study,,,,,,,,,,,,,,,
FMXRY-0438,GATED ERNA UNDER STRESS,1564.2,,service,Total Care PL,613160000,61316-00-00,GCBPS with intervention,,,,,,,,,,,,,,,
FMXRY-0439,PERFUSION (Q) LUNG SCAN,980.1,,service,Total Care PL,613280000,61328-00-00,Lung perfusion study,,,,,,,,,,,,,,,
FMXRY-0440,VENTILATION (V) LUNG SCAN,980.1,,service,Total Care PL,613400000,61340-00-00,Lung ventilation study,,,,,,,,,,,,,,,
FMXRY-0441,V/Q LUNG SCAN,2187.9,,service,Total Care PL,613280000,61328-00-00,Lung perfusion study,,,,,,,,,,,,,,,
FMXRY-0442,TC-99 M DMSA SCAN,980.1,,service,Total Care PL,613860000,61386-00-00,Renal study,,,,,,,,,,,,,,,
FMXRY-0443,TC-99 M DTPA (+/-CAPTOPRIL CHA,980.1,,service,Total Care PL,613860100,61386-01-00,Renal cortical study,,,,,,,,,,,,,,,
FMXRY-0445,TC-99 M DMSA + TC-99 M DTPA,1430.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0447,TC-99 M PERTECHNETATE MICTURA,484.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0448,TC-99 M SULFER COLLOID MICTURA,980.1,,service,Total Care PL,613870000,61387-00-00,Renal cortical study with SPECT,,,,,,,,,,,,,,,
FMXRY-0449,SIALOSCINTIGRAPHY,1144.0,,service,Total Care PL,613690000,61369-00-00,Indium-labelled octreotide study,,,,,,,,,,,,,,,
FMXRY-0450,TC-99 M COLLOID HEPATOSPLENIC,980.1,,service,Total Care PL,613530000,61353-00-00,Colloid liver & spleen study with SPECT,,,,,,,,,,,,,,,
FMXRY-0451,TC-99 M HIDA STUDY,980.1,,service,Total Care PL,613690000,61369-00-00,Indium-labelled octreotide study,,,,,,,,,,,,,,,
FMXRY-0452,THYROID SCINTIGRAPHY (TC-99,600.6,,service,Total Care PL,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,,,,
FMXRY-0453,THYROID SCINTIGRAPHY (IODINE-,724.9,,service,Total Care PL,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,,,,
FMXRY-0454,WBS WITH I-131 (NAL;5MCI,1447.6,,service,Total Care PL,614260000,61426-00-00,Whole body study using iodine,,,,,,,,,,,,,,,
FMXRY-0455,WBS WITH I-131 MIBG,3490.3,,service,Total Care PL,614260000,61426-00-00,Whole body study using iodine,,,,,,,,,,,,,,,
FMXRY-0456,WBS WITH TC-99M (V) DMSA,1144.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0457,WBS W/ THALIUM 201(OR TO 99M LABELLED COMPAOUND),1878.8,,service,Total Care PL,614370000,61437-00-00,Whole body study using thallium,,,,,,,,,,,,,,,
FMXRY-0458,WBS WITH GA-67 CITRATE,2346.3,,service,Total Care PL,614290000,61429-00-00,Whole body study using gallium,,,,,,,,,,,,,,,
FMXRY-0461,WBS WITH TC-99 M NANOCOLLOID,980.1,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0463,TC-99 M MDP,980.1,,service,Total Care PL,613860000,61386-00-00,Renal study,,,,,,,,,,,,,,,
FMXRY-0464,DACRYOSCINTIGRAPHY,484.0,,service,Total Care PL,614950001,61495-00-01,"Tear duct study, unilateral",614950002,61495-00-02,"Tear duct study, bilateral",,,,,,,,,,,,
FMXRY-0465,LYMPHOSCINTIGRAPHY,980.1,,service,Total Care PL,614690000,61469-00-00,Lymphoscintigraphy,,,,,,,,,,,,,,,
FMXRY-0466,PRELIMINARY SCAN I,600.6,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0467,PRELIMINARY SCAN II,980.1,,service,Total Care PL,601000000,60100-00-00,Tomography,,,,,,,,,,,,,,,
FMXRY-0468,I-131 5 MCI,724.9,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0469,I-131 10 MCI,1202.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0470,I-I31 29.5MCI,1447.6,,service,Total Care PL,160090000,16009-00-00,Admin therapeutic dose of Iodine 131,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,
FMXRY-0472,I-I31 50 MCI,1802.9,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0473,I-131 100 MCI,2404.6,,service,Total Care PL,614260000,61426-00-00,Whole body study using iodine,,,,,,,,,,,,,,,
FMXRY-0474,I-131 120 MCI,3005.2,,service,Total Care PL,160090000,16009-00-00,Admin therapeutic dose of Iodine 131,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,
FMXRY-0475,I-131 (MIBG),18031.2,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0476,SR-86 CI,14424.3,,service,Total Care PL,,,,,,,,,,,,,,,,,,
FMXRY-0500,THYROID,286.0,,service,Total Care PL,614730000,61473-00-00,Thyroid study,,,,,,,,,,,,,,,
FMXRY-0501,UPPER ABDOMEN OR PELVIS,426.8,,service,Total Care PL,564010000,56401-00-00,Computerised tomography of abdomen,564090000,56409-00-00,Computerised tomography of pelvis,,,,,,,,,,,,
FMXRY-0502,ABDOMEN & PELVIS COMBINED,665.5,,service,Total Care PL,564010000,56401-00-00,Computerised tomography of abdomen,564090000,56409-00-00,Computerised tomography of pelvis,,,,,,,,,,,,
FMXRY-0503,BREAST,426.8,,service,Total Care PL,550700000,55070-00-00,"Ultrasound of breast, unilateral",,,,,,,,,,,,,,,
FMXRY-0504,SOFT TISSUE,543.4,,service,Total Care PL,558080001,55808-00-01,"Ultrasound of shoulder or upper arm, unilateral",558040001,55804-00-01,"Ultrasound of forearm or elbow, unilateral",558040001,55804-00-01,"Ultrasound of forearm or elbow, unilateral",558160001,55816-00-01,"Ultrasound of hip, unilateral",,,,,,
FMXRY-0505,FOLLOW-UP ULTRASONOGRAM,338.8,,service,Total Care PL,909080000,90908-00-00,Ultrasound of other site,,,,,,,,,,,,,,,
FMXRY-0506,TESTES,543.4,,service,Total Care PL,550480000,55048-00-00,Ultrasound of scrotum,,,,,,,,,,,,,,,
FMXRY-0507,I.V.F. 1 VISIT,304.7,,service,Total Care PL,132150300,13215-03-00,Other reproductive medicine procedure,,,,,,,,,,,,,,,
FMXRY-0508,I.V.F.COMPLETE PROGRAM 1ST TIM,706.2,,service,Total Care PL,909080000,90908-00-00,Ultrasound of other site,,,,,,,,,,,,,,,
FMXRY-0509,I.V.F. FOLLOW -UP,426.8,,service,Total Care PL,550650010,55065-00-10,Transvaginal ultrasound,,,,,,,,,,,,,,,
FMXRY-0510,U/S GUIDED BIOPSY ASP,847.0,,service,Total Care PL,,,,,,,,,,,,,,,,,,
