Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2895,9142050,SKINCARE,LASER CARE,LASER HAIR REMOVAL - FULL FACE SUB-SEQUENCE SESSION(SKINCARE),,332.5,
2896,9142051,SKINCARE,LASER CARE,LASER HAIR REMOVAL - ABDOMAN SUB-SEQUENCE SESSION(SKINCARE),,285,
2897,9142052,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEST SUB-SEQUENCE SESSION (SKINCARE),,285,
2898,9142053,SKINCARE,LASER CARE,LASER HAIR REMOVAL - BIKINI LINE SUB-SEQUENCE SESSION(SKINCARE),,285,
2899,9142054,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEEK TO JAWLINE SUB-SEQUENCE SESSION(SKINCARE),,166.25,
2900,9142055,SKINCARE,LASER CARE,LASER HAIR REMOVAL - CHEEK TO JAWLINE &NECK SUB-SEQUENCE SESSION(SKINCARE),,261.25,
2901,9142056,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UNDER ARMS SUB-SEQUENCE SESSION(SKINCARE),,237.5,
2902,9142057,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER ARMS SUB-SEQUENCE SESSION(SKINCARE),,380,
2903,9142058,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER ARMS SUB-SEQUENCE SESSION(SKINCARE),,380,
2904,9142059,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER BACK SUB-SEQUENCE SESSION(SKINCARE),,285,
2905,9142060,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER BACK SUB-SEQUENCE SESSION(SKINCARE),,285,
2906,9142061,SKINCARE,LASER CARE,LASER HAIR REMOVAL - UPPER LEGS SUB-SEQUENCE SESSION(SKINCARE),,760,
2907,9142062,SKINCARE,LASER CARE,LASER HAIR REMOVAL - LOWER LEGS SUB-SEQUENCE SESSION(SKINCARE),,760,
2908,9142063,SKINCARE,LASER CARE,LASER HAIR REMOVAL - SACRAL AREA SUB-SEQUENCE SESSION(SKINCARE),,190,
2909,9142064,SKINCARE,LASER CARE,LASER HAIR REMOVAL - EAR SUB-SEQUENCE SESSION (SKINCARE),,95,
2910,9142065,SKINCARE,LASER CARE,LASER HAIR REMOVAL - FOREHED SUB-SEQUENCE SESSION (SKINCARE),,95,
2911,9142066,SKINCARE,LASER CARE,LASER HAIR REMOVAL - AROUND THE NIPPLE SUB-SEQUENCE SESSION (SKINCARE),,95,
2912,9142067,SKINCARE,LASER CARE,"LASER HAIR REMOVAL - FULL BODY, SUB SEQUENCE (LEGS, ARMS, FACE, BIKNI, UNDER ARMS)",,3325,
2913,9142068,SKINCARE,LASER CARE,FRAXEL LASER MELASMA / PIGMENTATION,,1900,
2914,9142069,SKINCARE,LASER CARE,FRAXEL LASER SKIN REJUVENATION,,2375,
2915,9142070,SKINCARE,LASER CARE,FRAXEL LASER ACNE SCARS,,1900,
2916,9142071,SKINCARE,LASER CARE,FRAXEL LASER SURGICAL SCARS - SMALL AREA,,1425,
2917,9142072,SKINCARE,LASER CARE,FRAXEL LASER SURGICAL SCARS - MEDIUM AREA,,1900,
2918,9142073,SKINCARE,LASER CARE,FRAXEL LASER SURGICAL SCARS - LARGE AREA,,2375,
2919,9142074,SKINCARE,LASER CARE,FRAXEL LASER FINE WRINKLES,,1425,
2920,9142075,SKINCARE,LASER CARE,FRAXEL LASER DEEP WRINKLES,,1900,
2921,9142076,SKINCARE,LASER CARE,FRAXEL LASER STRECHMARKS - SMALL,,2375,
2922,9142077,SKINCARE,LASER CARE,FRAXEL LASER STRECHMARKS - BIG,,2850,
2923,9142078,SKINCARE,LASER CARE,FRAXEL LASER OLD SCAR - SMALL,,475,
2924,9142079,SKINCARE,LASER CARE,FRAXEL LASER OLD SCAR - MEDIUM,,712.5,
2925,9142080,SKINCARE,LASER CARE,FRAXEL LASER OLD SCAR - LARGE,,950,
2926,9142081,SKINCARE,LASER CARE,FRAXEL LASER OLD SCAR - X LARGE,,1187.5,
2927,9142082,SKINCARE,LASER CARE,LASER FACIAL REJUVENATION - PER SESSION (SKINCARE),,950,
2928,9142083,SKINCARE,LASER CARE,"TELENGIECTASIA TREATMENT, LEGS, SMALL AREA -PER SESSION (SKINCARE)",,475,
2929,9142084,SKINCARE,LASER CARE,"TELENGIECTASIA TREATMENT, LEGS, MEDIUM AREA -PER SESSION (SKINCARE)",,712.5,
2930,9142085,SKINCARE,LASER CARE,"TELENGIECTASIA TREATMENT, LEGS, LARGE AREA -PER SESSION (SKINCARE)",,950,
2931,9142086,SKINCARE,LASER CARE,"TELENGIECTASIA TREATMENT, FACE, FEW AREA -PER SESSION (SKINCARE)",,285,
2932,9142087,SKINCARE,LASER CARE,"TELENGIECTASIA TREATMENT, FACE, MULTIPLE AREA -PER SESSION (SKINCARE)",,475,
2933,9142088,SKINCARE,LASER CARE,FRECKLES TREATMENT - SMALL AREA,,475,
2934,9142089,SKINCARE,LASER CARE,FRECKLES TREATMENT - MEDIUM AREA,,760,
2935,9142090,SKINCARE,LASER CARE,FRECKLES TREATMETN - LARGE AREA,,950,
2936,9142091,SKINCARE,LASER CARE,LASER HANDS REJUVENATION,,475,
2937,9143001,SKINCARE,WEIGHT CARE,CICA- CARE (SILICON SHEET) (SKINCARE),,237.5,
2938,9143002,SKINCARE,WEIGHT CARE,WEIGHT REDUCTION SYSTEM (SKINCARE),,1140,
2939,9143003,SKINCARE,WEIGHT CARE,WEIGHT GAINING SYSTEM (SKINCARE),,1140,
2940,9143004,SKINCARE,WEIGHT CARE,I-LIPO TREATMENT PER AREA 1ST SESSION,,950,
2941,9143005,SKINCARE,WEIGHT CARE,I-LIPO TREATMENT PER AREA - PACKAGE FOR 8 SESSIONS,,6080,
2942,9144001,SKINCARE,INJECTIONS,FAT INJECTION (SKINCARE),,1900,
2943,9144002,SKINCARE,INJECTIONS,FEBREL INJECTION (SKINCARE),,1425,
2944,9144003,SKINCARE,INJECTIONS,BOTOX INJECTION (SKINCARE),,1900,
2945,9144004,SKINCARE,INJECTIONS,EVOLUTION INJECTION (SKINCARE),,1425,
2946,9144005,SKINCARE,INJECTIONS,ARTECOL INJECTION (SKINCARE),,1900,
2947,9144006,SKINCARE,INJECTIONS,COLLAGEN INJECTION (SKINCARE),,1425,
2948,9144007,SKINCARE,INJECTIONS,INTRALESIONAL INJECTION SMALL,,142.5,
2949,9144008,SKINCARE,INJECTIONS,INTRALESIONAL INJECTION MEDIUM,,475,
2950,9144009,SKINCARE,INJECTIONS,PERLANE INJECTION,,1425,
2951,9144010,SKINCARE,INJECTIONS,INTRALESIONAL INJECTION LARGE,,760,
2952,9144011,SKINCARE,INJECTIONS,RESTYLANE INJECTION,,1425,
2953,9144012,SKINCARE,INJECTIONS,INTRALESIONAL INJECTION EXTRA LARGE,,1140,
2954,9144013,SKINCARE,INJECTIONS,RESTYLANE FINE LINE INJECTION,,665,
2955,9144014,SKINCARE,INJECTIONS,JUVEDERM VOLUMA,,1425,
2956,9144015,SKINCARE,INJECTIONS,I.M. INJECTION (SKINCARE),,23.75,
2957,9144016,SKINCARE,INJECTIONS,JUVEDERM VOLBELLA,,1425,
2958,9144017,SKINCARE,INJECTIONS,KENACART INJECTION (SKINCARE),,142.5,
2959,9144018,SKINCARE,INJECTIONS,JUVEDERM FOLIFT,,1425,
2960,9144019,SKINCARE,INJECTIONS,DERMOJET INJECTION (SKINCARE),,237.5,
2961,9144020,SKINCARE,INJECTIONS,GLUTATHAION INJECTION PER SESSION,,950,
2962,9144021,SKINCARE,INJECTIONS,HYALARWNIDASE INJECTION PER SESSION,,712.5,
2963,9144022,SKINCARE,INJECTIONS,BOTOX INJECTION FOR COSMETIQUES (SKINCARE),,1900,
2964,9144023,SKINCARE,INJECTIONS,PRP WITH H.A.,,1900,
2965,9144024,SKINCARE,INJECTIONS,BOTOX INJECTIONF FOR HYPERHYDROSIS (SKINCARE),,1900,
2966,9144025,SKINCARE,INJECTIONS,TEOSYAL REDENSITY (1),,1187.5,
2967,9144026,SKINCARE,INJECTIONS,FAT INJECTION - FIRST SESSION,,5700,
2968,9144027,SKINCARE,INJECTIONS,TEOSYAL REDENSITY (2),,1425,
2969,9144028,SKINCARE,INJECTIONS,FAT INJECTION - SECOND SESSION,,4750,
2970,9144029,SKINCARE,INJECTIONS,AQUALYX PER VIAL,,665,
2971,9144030,SKINCARE,INJECTIONS,FAT INJECTION - THIRD SESSION,,3800,
2972,9144031,SKINCARE,INJECTIONS,AQUALYX 4 VIALS - ABDOMIN,,2375,
2973,9144032,SKINCARE,INJECTIONS,RESTYLANE LIPP,,1710,
2974,9144033,SKINCARE,INJECTIONS,AQUALYX 2 VIALS - FLANKS,,1235,
2975,9144034,SKINCARE,INJECTIONS,RESTYLNAE SUBQ,,3325,
2976,9144035,SKINCARE,INJECTIONS,AQUALYX 4 VIALS - DOUBLE CHIN,,665,
2977,9144036,SKINCARE,INJECTIONS,TEOSYAL ULTRA DEEP INJECTION,,1425,
2978,9144037,SKINCARE,INJECTIONS,AQUALYX 4 VIALS - FULL BACK,,2375,
2979,9144038,SKINCARE,INJECTIONS,RESTYLANE VITAL,,950,
2980,9144039,SKINCARE,INJECTIONS,AQUALIFT INJECTION 1ST BOX,,7600,
2981,9144040,SKINCARE,INJECTIONS,FAT INJECTION - BUTTOCKS,,7600,
2982,9144041,SKINCARE,INJECTIONS,AQUALIFT INJECTION ANY ADDITIONAL BOX,,4750,
2983,9144042,SKINCARE,INJECTIONS,FAT INJECTION - HANDS,,3800,
2984,9144043,SKINCARE,INJECTIONS,SILHOUETTE SOFT KIT 8 CONES / PER PACK,,2850,
2985,9144044,SKINCARE,INJECTIONS,FAT INJECTION - BREAST,,4750,
2986,9144045,SKINCARE,INJECTIONS,SILHOUETTE SOFT KIT 12 CONES / PER PACK,,3325,
2987,9144046,SKINCARE,INJECTIONS,SILHOUETTE SOFT KIT 16 CONES / PER PACK,,3800,
2988,9144047,SKINCARE,INJECTIONS,BELOTERO HYDRO,,1425,
2989,9144048,SKINCARE,INJECTIONS,TEOSYAL ULTIMATE INJECTION,,3800,
2990,9144049,SKINCARE,INJECTIONS,TEOSYAL KISS INJECTION,,1710,
2991,9144050,SKINCARE,INJECTIONS,JUVEDERM VOLUMA INJECTION,,2850,
2992,9144051,SKINCARE,INJECTIONS,JUVEDERM 4 INJECTION,,1425,
2993,9144052,SKINCARE,INJECTIONS,SURJIDERM INJECTION,,1425,
2994,9144053,SKINCARE,INJECTIONS,TOUCH UP SESSION - FAT FILLING INJECTION,,950,
2995,9144054,SKINCARE,INJECTIONS,PRP WITH BIOTEEN,,950,
2996,9144055,SKINCARE,INJECTIONS,CARBOXI THERAPHE - SINGLE TREATMENT,,190,
2997,9144056,SKINCARE,INJECTIONS,CARBOXI THERAPHE - PACKAGE FOR 8 SESSIONS,,1235,
2998,9144057,SKINCARE,INJECTIONS,PLATELET RICH PLASMA (PRP),,1520,
2999,9144058,SKINCARE,INJECTIONS,MESOTHERAPY REVITACARE  HYALURONIC ACID,,475,
3000,9144059,SKINCARE,INJECTIONS,STYLAGE XXL,,2090,
3001,9144060,SKINCARE,INJECTIONS,STYLAGE LIDOCAINE XL,,1045,
3002,9144061,SKINCARE,INJECTIONS,STYLAGE SPECIAL LIPS,,1045,
3003,9144062,SKINCARE,INJECTIONS,CYTOCARE S LINE,,712.5,
3004,9144063,SKINCARE,INJECTIONS,NEAUVIA STIMULATE,,1187.5,
3005,9144064,SKINCARE,INJECTIONS,NEAUVIA HYDRO DELUXE,,1330,
3006,9144065,SKINCARE,INJECTIONS,RADIESSE 1.3 CC INJECTION,,1900,
3007,9144066,SKINCARE,INJECTIONS,CELLUFORM PLUS INJECTION,,570,
3008,9144067,SKINCARE,INJECTIONS,BELOTERO BALANCE,,1425,
3009,9144068,SKINCARE,INJECTIONS,XEOMIN INJECTION,,1330,
3010,9144069,SKINCARE,INJECTIONS,HAPPY LIFT FLOATING 12 CM (1 THREAD),,665,
3011,9144070,SKINCARE,INJECTIONS,DARVIN THREADS 7 CM (1 PACK),,475,
3012,9144071,SKINCARE,INJECTIONS,DARVIN THREADS 5 CM (1 PACK),,475,
3013,9144072,SKINCARE,INJECTIONS,DARVIN THREADS 3 CM (1 PACK),,475,
3014,9144073,SKINCARE,INJECTIONS,PINK INTIMATE SYSTEM (1 VIAL),,475,
3015,9145001,SKINCARE,LPG,"LPG  -BODY - ANDROID LIPOMASSAGE - 30 MINUTES, ONE SESSION",,285,
3016,9145002,SKINCARE,LPG,"LPG - BODY - GYNOID LIPOMASSAGE - 30 MINUTES, ONE SESSION",,285,
3017,9145003,SKINCARE,LPG,"LPG -  BODY - LIPOMASSAGE TOTAL CARE - 30 MINUTES, ONE SESSION",,285,
3018,9145004,SKINCARE,LPG,"LPG - BODY - CELLULITE SMOOTHING - 30 MINUTES, ONES SESSION",,285,
3019,9145005,SKINCARE,LPG,"LPG - BODY- FIRMING AND CONTOURING - 30 MINUTES, ONE SESSION",,285,
3020,9145006,SKINCARE,LPG,"LPG - BODY - ANDROID LIPOMSSAGE - 30 MINUTES, TWELVE SESSIONS",,3325,
3021,9145007,SKINCARE,LPG,"LPG - BODY - GYNOID LIPOMASSAGE - 30 MINUTES, TWELVE SESSIONS",,3325,
3022,9145008,SKINCARE,LPG,"LPG -  BODY - LIPOMASSAGE TOTAL CARE - 30 MINUTES,  TWELVE SESSIONS",,3325,
3023,9145009,SKINCARE,LPG,"LPG - BODY - CELLULITE SMOOTHING - 30 MINUTES,  TWELVE SESSIONS",,3325,
3024,9145010,SKINCARE,LPG,"LPG - BODY- FIRMING AND CONTOURING - 30 MINUTES,  TWELVE SESSIONS",,3325,
3025,9145011,SKINCARE,LPG,LPG - BODY SUIT FOR SINGLE SESSION,,190,
3026,9145012,SKINCARE,LPG,"LPG - FACE - GLOWING LIFTING TREATMENT - 15 MINUTES, ONE SESSION",,237.5,
3027,9145013,SKINCARE,LPG,"LPG - FACE- EYELIFT TREATMENT - 20 MINUTES, ONE SESSION",,190,
3028,9145014,SKINCARE,LPG,"LPG - FACE - COLLAGEN ACTIVATOR FIRMING, 30 MINUTES, ONE SESSION",,285,
3029,9145015,SKINCARE,LPG,"LPG - FACE - DOUBLE CHIN TREATMENT, 15 MINUTES, ONE SESSION",,190,
3030,9145016,SKINCARE,LPG,"LPG - FACE- EYELIFT TREATMENT - 20 MINUTES, TWELVE SESSIONS",,2090,
3031,9145017,SKINCARE,LPG,"LPG - FACE - COLLAGEN ACTIVATOR FIRMING, 30 MINUTES, TWELVE  SESSIONS",,2850,
3032,9145018,SKINCARE,LPG,"LPG - FACE - DOUBLE CHIN TREATMENT, 15 MINUTES, TWELVE SESSIONS",,1900,
3033,9145019,SKINCARE,LPG,LPG - FACE KIT,,190,
3034,9146001,SKINCARE,MESOTHERAPY,CELLULITE TREATMENT,,475,
3035,9146002,SKINCARE,MESOTHERAPY,FAT DEPOSITS,,475,
3036,9146003,SKINCARE,MESOTHERAPY,ANTI AGIN - YOUNG SKIN,,475,
3037,9146004,SKINCARE,MESOTHERAPY,ANTI AGIN - EARLY AGIN SKIN,,760,
3038,9146005,SKINCARE,MESOTHERAPY,ANTI AGIN - AGED SKIN,,760,
3039,9146006,SKINCARE,MESOTHERAPY,MELASMA,,475,
3040,9146007,SKINCARE,MESOTHERAPY,HAIR FALL - BALDNESS,,475,
3041,9146008,SKINCARE,MESOTHERAPY,HAIR FALL - VITAMINS,,760,
3042,9146009,SKINCARE,MESOTHERAPY,STEM CELL FOR HAIR FALL,,475,
3043,9146010,SKINCARE,MESOTHERAPY,STEM CELL FOR REJUVENATION,,475,
3044,9146011,SKINCARE,MESOTHERAPY,DERMAL ROLLER FOR MESOTHERAPY,,237.5,
3045,9147001,SKINCARE,THERMAGE,THERMAGE FULL FACE,,11400,
3046,9147002,SKINCARE,THERMAGE,THERMAGE MID / LOWER FACE,,6650,
3047,9147003,SKINCARE,THERMAGE,THERMAGE LOWER FACE,,5700,
3048,9147004,SKINCARE,THERMAGE,THERMAGE PERIORBITAL,,5700,
3049,9147005,SKINCARE,THERMAGE,THERMAGE EYELIDS AND PERIORBITAL,,6650,
3050,9147006,SKINCARE,THERMAGE,THERMGE MILD LAXITY ABDOMEN,,9500,
3051,9147007,SKINCARE,THERMAGE,THERMAGE MODERATE LAXITY ABDOMEN,,11400,
3052,9147008,SKINCARE,THERMAGE,THERMAGE SEVERE LAXITY ABDOMEN,,13300,
3053,9147009,SKINCARE,THERMAGE,THERMAGE MILD LAXITY ANTERIOR,,5700,
3054,9147010,SKINCARE,THERMAGE,THERMAGE MODERATE LAXITY ANTERIOR,,7600,
3055,9147011,SKINCARE,THERMAGE,THERMAGE SEVERE LAXITY ANTERIOR,,9500,
3056,9147012,SKINCARE,THERMAGE,THERMAGE MILD LAXITY POSTERIOR,,5700,
3057,9147013,SKINCARE,THERMAGE,THERMAGE MODERATE LAXITY POSTERIOR,,7600,
3058,9147014,SKINCARE,THERMAGE,THERMAGE SEVERE LAXITY POSTERIOR,,9500,
3059,9147015,SKINCARE,THERMAGE,THERMAGE MILD TO MODERATE LAXITY OF BUTTOCKS,,7600,
3060,9147016,SKINCARE,THERMAGE,THERMAGE SEVERE LAXITY OF BUTTOCKS,,9500,
3061,9147017,SKINCARE,THERMAGE,THERMAGE MILD LAXITY OF ARMS,,5700,
3062,9147018,SKINCARE,THERMAGE,THERMAGE MODERLATE LAXITY OF ARMS,,7600,
3063,9147019,SKINCARE,THERMAGE,THERMAGE SEVERE LAXITY OF ARMS,,9500,
3064,9147020,SKINCARE,THERMAGE,THERMAGE HANDS,,7125,
3065,9148001,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - BUTTOCKS,,332.5,
3066,9148002,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - THIGHS,,332.5,
3067,9148003,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - TUMMY,,332.5,
3068,9148004,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - BANANA ROLL,,332.5,
3069,9148005,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - ARMS,,332.5,
3070,9148006,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - FULL FACE WITH NECK,,475,
3071,9148007,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - FACE ONLY,,332.5,
3072,9148008,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - NECK,,332.5,
3073,9148009,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - FOREHEAD,,237.5,
3074,9148010,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - PARTIAL FACE,,237.5,
3075,9148011,SKINCARE,RADIO FREQUENCY,RADIO FREQUENCY CONTOURING - HANDS,,332.5,
3076,9149001,SKINCARE,MISCELLANEOUS,HAIR BLEACHING -UPPER LIPP,,142.5,
3077,9149002,SKINCARE,MISCELLANEOUS,CARBON PEELING,,950,
3078,9149003,SKINCARE,MISCELLANEOUS,HAIR BLEACHING - FULL FACE,,380,
3079,9149004,SKINCARE,MISCELLANEOUS,HAIR BLEACHING - EYE BROW,,142.5,
3080,9149005,SKINCARE,MISCELLANEOUS,HAIR BLEACHING - UPPER LIP,,142.5,
3081,9149006,SKINCARE,MISCELLANEOUS,CARBON PEELING,,950,
3082,9149007,SKINCARE,MISCELLANEOUS,MELASMA TREATMENT,,475,
3083,9149008,SKINCARE,MISCELLANEOUS,TATTO REMOVAL PER AREA 7 CM X 7 CM,,712.5,
3084,9149009,SKINCARE,MISCELLANEOUS,NEVUS OF OTA PER AREA 7 CM X 7 CM,,712.5,
3085,9149010,SKINCARE,MISCELLANEOUS,AGE SPOTS + FRECKELS,,475,
3086,9149011,SKINCARE,MISCELLANEOUS,TIP CORRECTION (SKINCARE),,3800,
3087,9149012,SKINCARE,MISCELLANEOUS,SCLEROTHERAPY FOR FACE (SKINCARE),,712.5,
3088,9149013,SKINCARE,MISCELLANEOUS,SCLEROTHERAPY PER EXTREMITY (SKINCARE),,712.5,
3089,9149014,SKINCARE,MISCELLANEOUS,CRYSTAL MICRODERMABRASION PER SESSION,,285,
3090,9149015,SKINCARE,MISCELLANEOUS,FACIAL CLEANISNG (AGE JEUNESSE) ,,475,
3091,9149016,SKINCARE,MISCELLANEOUS,CRYSTAL MICRODERMABRASION - DEEP  PER SESSION (SKINCARE),,475,
3092,9149017,SKINCARE,MISCELLANEOUS,PHOTOTHERAPY BLUE / RED LIGHT PER SESSION (SKINCARE),,190,
3093,9149018,SKINCARE,MISCELLANEOUS,PHOTOTHERAPY BLUE / RED LIGHT 5 SESSIONS (SKINCARE),,760,
3094,9149019,SKINCARE,MISCELLANEOUS,PHOTOTHERAPY BLUE / RED LIGHT 10 SESSIONS (SKINCARE),,1520,
3095,9149020,SKINCARE,MISCELLANEOUS,"GLUTATHION INJECTION 1 SY, PER SESSSION",,665,
3096,9149021,SKINCARE,MISCELLANEOUS,GLUTATHION INJECTION  (10 SY) 1ST  PACKAGE,,5700,
3097,9149022,SKINCARE,MISCELLANEOUS,GLUTATHION INJECTION  (10 SY) 2ND  PACKAGE,,4750,
,2192032,OBS/GYN ,OBS/GYN SERVICES ,LASER VAGINAL TIGHTNING,,4750,
,2192033,OBS/GYN ,OBS/GYN SERVICES ,LASER TREATMENT FOR URINARY INCONTINENCE,,4750,
1070,8122046,RADIOLOGY,ULTRASOUND,MAMMOGRAPHY WITH BREAST ULTRASOUND / UNILATERAL,,1250,NEW CODES
1071,8122047,RADIOLOGY,ULTRASOUND,MAMMOGRAPHY WITH BREAST ULTRASOUND / BILATERAL,,1625,NEW CODES
1072,8122048,RADIOLOGY,ULTRASOUND,PRE-NATAL ANOMALY AND ANALYTIC SURVAY ,,1250,NEW CODES
1986,7121656,LABORATORY,CHEMISTRY,GESTATIONAL DIABETES SCREENING (OGTT / 50 Grs) ONE TEST,,125,NEW CODES
1987,7121657,LABORATORY,CHEMISTRY,GESTATIONAL DIABETES SCREENING (OGTT / 75 Grs) TWO TESTS,,200,NEW CODES
1988,7121658,LABORATORY,CHEMISTRY,GESTATIONAL DIABETES CONFIRMATION (OGTT / 100 Grs) FOUR TESTS,,350,NEW CODES
1989,7121659,LABORATORY,CHEMISTRY,NON-INVASIVE PRE-NATAL TESTING (NIPT) ANY METHOD,,3200,NEW CODES
1571,7121242,LABORATORY,CHEMISTRY,ENDOMYSIUM ABS (TRANSGLUTAMINASE),,346.75,DELETE / DUPLICATE
1836,7121507,LABORATORY,CHEMISTRY,PROLACTIN,,546.25,DELETE / DUPLICATE
1945,7121616,LABORATORY,CHEMISTRY,TRYPTASE,,546.25,DELETE / DUPLICATE
2317,7129016,LABORATORY,IMMUNO-CHEMISTRY,CALCITONIN,,546.25,DELETE / DUPLICATE
2392,7129091,LABORATORY,IMMUNO-CHEMISTRY,PROSTATIC ACID PHOSPHATASE,,427.5,DELETE / DUPLICATE
2404,7129103,LABORATORY,IMMUNO-CHEMISTRY,VIMENTIN,,546.25,DELETE / DUPLICATE
2743,6128087,DENTAL,DENTURE,REMOVAL OF OLD BRIDGE BY CUTTING,,114,DELETE / DUPLICATE
,FMXRAY1442,Pkg,Pkg,Interventional Aneurysm Coiling (5coils),,70000,
,FMURO-4025,Pkg,Pkg,LASER HAEMORRHOIDOPLASTY/ LASER HAEMORRHOID ABLATION - 1DAY,,10500,
,FMURO-4026,Pkg,Pkg,LOW ANAL FISTULA LASER CLOSURE - 1 DAY,,9000,
,FMURO-4027,Pkg,Pkg,HIGH ANAL FISTULA LASER CLOSURE - 1DAY,,11000,
,FMURO-4028,Pkg,Pkg,LASER CLOSURE OF PILONIDAL SINUS - 1 DAY,,9000,
,FMURO-4029,Pkg,Pkg,LASER SPHINCTEROTOMY - 1DAY,,8000,
,FMXRAY1516,Service,Service,NM. PET SCAN Whole body,,10500,
,FMLAB9995,SERVICE,SERVICE,SARS COV2 (COVID-19) Antigen - POCT,,120,
,FMLAB-1209,SERVICE,SERVICE,TRIO Whole exome sequencing analysis,,9500,
,FMLAB-1210,SERVICE,SERVICE,Whole exome sequencing analysis,,5000,
,FMLAB-1211,SERVICE,SERVICE,Whole genome sequencing analysis,,8000,
,FMLAB-1212,SERVICE,SERVICE,Panel test - NGS small Euro,,5000,
,FMLAB-1213,SERVICE,SERVICE,Panel test - NGS medium,,5500,
,FMLAB-1214,SERVICE,SERVICE,Panel test - NGS Large,,6000,
,FMLAB-1215,SERVICE,SERVICE,Carrier testing Specific Familial variant Per variant,,3000,
,FMLAB-1216,SERVICE,SERVICE,"Next-generation sequencing analysis of genes for breast and ovarian cancer risk such as ATM, BARD1, BRCA1, BRCA2, BRIP1, CDH1, CHEK2, MRE11, NBN, PALB2, RAD51D, STK11 and TP53",,5000,
,FMLAB-1217,SERVICE,SERVICE,"Next-generation sequencing analysis of genes for colorectal cancer such as APC, BMPR1A, EPCAM, MLH1, MSH2, MSH3, MSH6, MUTYH, NTHL1, PMS2, POLE, POLD1, PTEN, SMAD4, STK11, TGFBR2, TP53",,5000,
,FMLAB-1218,SERVICE,SERVICE,"Gastric cancer, hereditary diffuse (CDH1) CDH1",,5000,
,FMLAB-1219,SERVICE,SERVICE,"pancreatic cancer, familial (NGS), genes: ATM, BRCA1, BRCA2, CDKN2A, MLH1, MSH2, MSH6, PALB2, PRSS1, STK11",,5000,
,FMLAB-1220,SERVICE,SERVICE,"melanoma, malignant type 3 (CDK4) CDK4",,5000,
,FMLAB-1221,SERVICE,SERVICE,"renal tubular acidosis (NGS) ATP6V0A4,ATP6V1B1,CA2,SLC4A1, SLC4A4",,5700,
,FMLAB-1222,SERVICE,SERVICE,"prostate cancer, familial (NGS), genes: ATM, BRCA1, BRCA2, CHEK2, HOXB13, MLH1, MSH2, MSH6, PMS2, PALB2, TP53",,5000,
,FMLAB-1223,SERVICE,SERVICE,"Gastric cancer by NGS panel, genes: APC, CDH1, CTNNA1, EPCAM, MAP3K6, MLH1, MSH2, MSH6, PMS2, SMAD4, STK11, TP53",,5000,
,FMLAB-1224,SERVICE,SERVICE,"Bowel cancer by NGS panel, genes: APC, BMPR1A, EPCAM, MLH1, MSH2, MSH3, MSH6, MUTYH, NTHL1, PMS2, POLE, POLD1, PTEN, SMAD4, STK11, TGFBR2, TP53",,5000,
,FMLAB-1225,SERVICE,SERVICE,"Endometrial cancer by NGS panel, genes: MLH1, MSH2, MSH6, PMS2 and EPCAM",,5000,
,FMLAB-1226,SERVICE,SERVICE,"Melanoma cancer by NGS panel, genes: BAP1, BRCA2, CDK4, CDKN2A, MC1R, MITF, PTEN, POT1, TP53",,5000,
,FMLAB-1227,SERVICE,SERVICE,Lung Cancer Panel,,5000,
,FMNEU-1016,SERVICE,SERVICE,Deep brain stimulator programming,,3500,
,FMOPTL0075,Pkg,Pkg,Punctum Plug Implant - Two Eyes,,2000,
,FMNEU-3451,Pkg,Pkg,INSERTION OF VAGUS NERVE STIMULATOR (VNS) - ( IMPLANTS NOT INCLUDED),,69000,
,FMNEU-3769,Pkg,Pkg,Spinal Cord Stimulation (excluding implants),,40000,
,FMADM-1043,Pkg,Pkg,ONE DAY WARD ADMISSION,,3000,
,FMADM-1044,Pkg,Pkg,preauthorization issue- ONE DAY ICU/CCU/NICU ADMISSION,,6000,
,FMXRAY1343,SERVICE,SERVICE,W.H. Transvaginal US,,600,
,FMURO-40258,Pkg,Pkg,Rezum Water Vapor Therapy Of Prostate,,22000,
,904000000,Pkg,Pkg,Rezum Water Vapor Therapy Of Prostate,,22000,
,FMLABM0166,Service,Service,HLA INITIAL CROSS MATCH RECIPIENT,,1100,
