Service Code;Service Description;Service Type;SBS;"Gross Price Applicable Effective
01. Jan.2026 to 31. Dec.2026 (SR )";"Gross Price Applicable Effective 01.
Jan.2027 to 31. Dec.2027 (SR )";"Gross Price Applicable Effective 01. Jan.2028 (SR )
Onward";Service Discount
FMORT-0436;MANIPULATION UNDER G.A. KNEE;OS;50115-00-00;852.5;852.5;852.5;0.2
FMORT-0437;MANIPULATION UNDER G.A. ELBOW;OS;50115-00-00;842.5;842.5;842.5;0.2
FMORT-0438;MANIPULATION UNDER G.A. UNSPEC SITE (SINGLE JOINT);OS;50115-00-00;852.5;852.5;852.5;0.2
FMORT-0439;REMOVAL OF STICHES;OS;92200-00-00;37.52;37.52;37.52;0.2
FMORT-0440;P.O.P. TO SIMPLE FRACTURE 2ND VISIT;OS;96092-00-00;170;170;170;0.2
FMORT-0441;Removal of K wire;OS;47927-00-01;263.9;263.9;263.9;0.2
FMORT-0443;CHANGE OF P.O.P (IN O.R.);OS;96092-00-00;265;265;265;0.2
FMORT-0444;P.O.P. TO SIMPLE FRACTURE W/O DISPLACEMENT;OS;96092-00-00;169.46;169.46;169.46;0.2
FMORT-0445;SKIN TRACTION;OS;90531-00-00;169.46;169.46;169.46;0.2
FMORT-0446;INCISION & DRAINAGE OF SUPER- FICIAL ABSCESS;OS;30223-01-00;265;265;265;0.2
FMORT-0447;RECONS.OF AMP.FINGER W/O GRAFT;OS;46444-00-01;343.75;343.75;343.75;0.2
FMORT-0448;MANIPULATION OF STEEL JOINT UNDER G.A.;OS;50115-00-00;343.75;343.75;343.75;0.2
FMORT-0449;REMOVL OF IMPLANT & SMALL BONE;OS;47930-00-01;1233.75;1233.75;1233.75;0.2
FMORT-0450;INCISN & DRAIN PERICHONDRI.;OS;30223-03-01;618.75;618.75;618.75;0.2
FMORT-0451;CORRECTION OF HALUX VALGUS;OS;49821-00-00;2242.5;2242.5;2242.5;0.2
FMORT-0452;Arthrodesis of the big toe;OS;90559-00-00;2242.4;2242.4;2242.4;0.2
FMORT-0455;EXCISION OF OLEACRANON BURSE;OS;30111-00-01;1682.5;1682.5;1682.5;0.2
FMORT-0456;BIOPSY OF SWELLING OF BONE;OS;50200-00-01;1233.75;1233.75;1233.75;0.2
FMORT-0457;SKULL CALIPER TRACTN FOR DISL- SPINE;OS;47705-00-00;1693.75;1693.75;1693.75;0.2
FMORT-0458;INTERNAL FIXATION OF SCREWS;OS;47921-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0460;INCISION & DRAINAGE OF ABSCESS;OS;30223-01-00;1693.6;1693.6;1693.6;0.2
FMORT-0461;CLOSED REDUCTION OF P.O.P. OF FRACTURE OF THE CALCANEUM;OS;47609-00-01;852.5;852.5;852.5;0.2
FMORT-0463;SYNOVECTOMY OF JOINT REUMOHOD;OS;50104-00-01;3922.5;3922.5;3922.5;0.2
FMORT-0464;CORRECTN OF DEFORM.&TENDON DISPL.FM RHEUMATOID ARTHRITIS;OS;47957-00-01;2466.25;2466.25;2466.25;0.2
FMORT-0465;EXCISION OF HEAD OF RADIUS;OS;48406-03-01;1693.75;1693.75;1693.75;0.2
FMORT-0466;EXCISION OF LOWER END ULNA;OS;48406-05-01;1526.25;1526.25;1526.25;0.2
FMORT-0467;ARTHRODESIS OF THE WRIST;OS;50109-00-01;2802.5;2802.5;2802.5;0.2
FMORT-0468;DRAINAGE OF COLD ABSCESS OR T.B. OF JOINT;OS;90569-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0469;EXCISION OF SIMPLE TUMOUR OF BONE;OS;30241-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0470;CORRECTION OF FOOT DEFORMITIES;OS;90604-00-00;3922.5;3922.5;3922.5;0.2
FMORT-0471;EXCISION OF CALCIFICATION OF THESUPRASPINATUS TENDON;OS;48900-01-01;1526.25;1526.25;1526.25;0.2
FMORT-0472;EXCISION OF THE ACROMION;OS;48406-09-01;1850;1850;1850;0.2
FMORT-0474;RAD. HEAD EXC.AFTER FRACTURE;OS;48406-03-01;1693.75;1693.75;1693.75;0.2
FMORT-0475;DISLOC.OR VALGUS DEFORM OF THE ELBOW;OS;47018-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0476;DRAINAGE OF HAND INFECTN SEPT- ICE TENOSYNOVITIS OF HAND;OS;30223-02-00;1693.75;1693.75;1693.75;0.2
FMORT-0477;EXCISN OF STERNOMASTOID TUMOUR;OS;30241-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0481;RELEASE OF THE T.E.V. DEFORM;OS;50321-00-00;1693.75;1693.75;1693.75;0.2
FMORT-0482;SEQUESTROMY OF SMALL SHORT - BONES;OS;90573-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0483;GRADUAL SKIN TRACTN OF CON.HIP DEFORMITY;OS;47516-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0485;FUSION OF THE SPINE AFTER FRAC OR FRACTURE DISLOCATION;OS;48642-00-00;3380;3380;3380;0.2
FMORT-0486;OPEN REDUCTION OF INT. FIX OF FRACT. & DISLOC. SPINE;OS;47699-01-00;3380;3380;3380;0.2
FMORT-0489;CORRECTION OF BONE DEFORMITIES AFTER PATHOLOGICAL FRACTURE.];OS;90604-00-00;3380;3380;3380;0.2
FMORT-0490;CORRECTIVE OSTEOTOMY FOR DEF. OF HIP JOIN AFTER T.B.;OS;48424-00-00;3380;3380;3380;0.2
FMORT-0491;IF P/S R.U.F.T.E.;OS;83700-00-00;3380;3380;3380;0.2
FMORT-0493;OPEN RED.& INT.FIX.OF FRACTURE OF CALCANEUS;OS;47615-01-01;3038.75;3038.75;3038.75;0.2
FMORT-0494;Correction Of Deformities Limb;OS;83700-00-00;3380;3380;3380;0.2
FMORT-0496;EXPLORATN LYSIS & NERVE SUTURE OF THE ULNAR;OS;39300-00-00;3380;3380;3380;0.2
FMORT-0497;OPEN RED. & INT. FIX -PATELLA;OS;47585-00-01;3381.25;3381.25;3381.25;0.2
FMORT-0498;TENDON TRANSFER FOR RECURRENT DISLOC. OF PATELLA;OS;49503-03-00;2533.75;2533.75;2533.75;0.2
FMORT-0499;OPEN RED. FOR HIP IN C.D.H.;OS;47051-00-01;3380;3380;3380;0.2
FMORT-0500;CORRECTION OF DEFORMITY - KNEE;OS;90604-00-00;3380;3380;3380;0.2
FMORT-0501;CALCANEUM OSTEOTOMY FOR CORREC TION OF FOOT DEFORMITIES;OS;50333-00-01;3380;3380;3380;0.2
FMORT-0502;SEQUESTROMY OF LONG BONES;OS;90603-15-01;3380;3380;3380;0.2
FMORT-0503;ARTHRODESIS OF SHOULDER & KNEE;OS;48939-00-01;3380;3380;3380;0.2
FMORT-0506;EXCISION OF CEVICAL RIB;OS;48406-12-00;3380;3380;3380;0.2
FMORT-0507;MAJOR JOINT DISARTICULATION;OS;50109-00-01;3380;3380;3380;0.2
FMORT-0510;CORRECTION OF CAVUS FOOT DUE TO PARALYSIS OR IDIOPATHIC;OS;90599-00-01;2533.75;2533.75;2533.75;0.2
FMORT-0513;ARTHROPLASTY OF SHOULDER ELBOW & KNEE;OS;90533-00-01;5066.25;5066.25;5066.25;0.2
FMORT-0514;HIND QUARTER OR FORE QUARTER AMPUTATION;OS;44373-00-00;5066.25;5066.25;5066.25;0.2
FMORT-0515;BONE LENGHTENING OR SHORTENING;OS;50300-00-00;5066.25;5066.25;5066.25;0.2
FMORT-0516;CORRECTION OF HAND & FINGER DEFORMITY;OS;90604-00-00;5066.25;5066.25;5066.25;0.2
FMORT-0517;LAMINECTOMY FMORT-0517;OS;90024-00-00;5066.25;5066.25;5066.25;0.2
FMORT-0519;REMVL OF K WIRE UNDER LOCAL- ANAESTHESIA - SUBCUTANEOUS;OS;47927-00-01;510;510;510;0.2
FMORT-0520;REMVL OF K WIRE UNDER LOCAL ANAESTHESIA DP. SUBCUTANEOUS;OS;47927-00-01;852.5;852.5;852.5;0.2
FMORT-0521;REMVL OF ACCESSORY BONE -FOOT;OS;48400-01-01;1357.5;1357.5;1357.5;0.2
FMORT-0522;RELEASE ADDUCTOR TENDON BILAT.;OS;47963-00-02;1693.75;1693.75;1693.75;0.2
FMORT-0523;REPAIR OF RUPTURED ANTERIOR - CRUCIATE LIGAMENT;OS;49539-00-01;3380;3380;3380;0.2
FMORT-0524;REPAIR OF OSTEOCHONDRITIS - DISSEC. - KNEE;OS;90598-00-01;3380;3380;3380;0.2
FMORT-0525;OPEN REDUCT.OF FIX RADIUS HEAD OR EXCISION;OS;47408-01-01;3380;3380;3380;0.2
FMORT-0526;REV.OF LUMB.DISC PROLAPSE 2 LEVEL LY/L5 / L5/S1;OS;40303-01-00;6746.25;6746.25;6746.25;0.2
FMORT-0527;SKELETAL TRACT.FR.FRAC.ADL/CLD;OS;90542-00-11;1357.5;1357.5;1357.5;0.2
FMORT-0528;OPEN RED.& INT.FIX OF SYMPH PUBIS DISATASIS W/ OR W/O FRAC;OS;47486-00-01;5066.25;5066.25;5066.25;0.2
FMORT-0529;RELEASE TARSAL TUNNEL SYNDROME;OS;39330-01-01;2533.75;2533.75;2533.75;0.2
FMORT-0530;HOHMANN OPERATION @FT.SING.TOE;OS;49833-00-00;852.5;852.5;852.5;0.2
FMORT-0531;RECONS. OF MUL.LIG. KNEE INJ.;OS;49539-00-01;5907.5;5907.5;5907.5;0.2
FMORT-0533;RETRO-PATELLAR SHAVING PER ARTHROSCOPY;OS;49558-01-01;1693.75;1693.75;1693.75;0.2
FMORT-0534;ULTRASOUND OF INFANT HIP[;OS;55816-00-01;343.75;343.75;343.75;0.2
FMORT-0535;ULTRASOUND OF SOFT TISSUE;OS;90908-00-00;342.8;342.8;342.8;0.2
FMORT-0537;CORRECTION OF CHILD.FR.GERMANY;OS;83700-00-00;2427.5;2427.5;2427.5;0.2
FMORT-0538;DIAGNOSTIC ATHROSCOPIC EXAMIN- ATION - SHOULDER;OS;48945-00-01;1608.75;1608.75;1608.75;0.2
FMORT-0540;Mallet Splint;OS;96092-00-00;343.75;343.75;343.75;0.2
FMORT-0541;RELEASE OF TRIGGER FINGER;OS;46363-00-01;852.5;852.5;852.5;0.2
FMORT-0542;ARTHROTOMY OF SEPTIC KNEE;OS;49500-01-01;1693.75;1693.75;1693.75;0.2
FMORT-0543;ARTHROTOMY OF THE KNEE;OS;49500-01-01;1122.5;1122.5;1122.5;0.2
FMORT-0544;TENDON TRANSFER AT FOOT;OS;49812-00-00;2533.75;2533.75;2533.75;0.2
FMORT-0545;Closure of Cast;OS;90595-00-91;95.73;95.73;95.73;0.2
FMORT-0547;OPEN.REDUC. W/ INT/FIX. FRAC. ACHRONIC CLAVICULAR JOINT;OS;47465-01-01;5066.25;5066.25;5066.25;0.2
FMORT-0548;SHOULDER ARM SPINE;OS;83700-00-00;1693.75;1693.75;1693.75;0.2
FMORT-0549;TRANSFER OF MUSCLE AT THIGH;OS;47966-01-00;3380;3380;3380;0.2
FMORT-0550;MANUAL MANIPULAT N SACRO-ILIAC;OS;50115-00-00;510;510;510;0.2
FMORT-0551;MANUAL MANIP. - CERVICAL SPINE;OS;48600-00-00;510;510;510;0.2
FMORT-0552;ORTHOSIS I;OS;96092-00-00;2792.5;2792.5;2792.5;0.2
FMORT-0553;ORTHOSIS II;OS;96092-00-00;5576.25;5576.25;5576.25;0.2
FMORT-0554;ORTHOSIS III;OS;96092-00-31;9280;9280;9280;0.2
FMORT-0555;ORTHOSIS IV;OS;96092-00-31;14850;14850;14850;0.2
FMORT-0556;ORTHOSIS V;OS;96092-00-31;18491.25;18491.25;18491.25;0.2
FMORT-0557;Release of Tennis Elbow;OS;49100-02-01;1861.25;1861.25;1861.25;0.2
FMORT-0558;Release Of Obturator Nerve At Hip;OS;39330-00-00;3380;3380;3380;0.2
FMORT-0559;REMOVAL OF INTERNAL FIXATION DEVICE AT SPINE;OS;47930-00-01;3380;3380;3380;0.2
FMORT-0560;COLCHICINE 3 DOSES;OS;96199-19-00;1693.75;1693.75;1693.75;0.2
FMORT-0561;MINOR SKIN GRAFT;OS;45451-09-00;1391.25;1391.25;1391.25;0.2
FMORT-0562;MAJOR SKIN GRAFT;OS;45451-09-00;3720.94;3720.94;3720.94;0.2
FMORT-0564;SHOULDER SPICA;OS;47540-01-01;852.5;852.5;852.5;0.2
FMORT-0565;CLOSE REDUCTION U.G.A. FOR FRACTURE HUMERUS;OS;47456-00-01;852.5;852.5;852.5;0.2
FMORT-0566;OPEN REDUCTION & INTERNAL FIXATION (PINNIG)OF COLES FRACTURE;OS;47366-02-01;3922.5;3922.5;3922.5;0.2
FMORT-0567;Finger Splint;OS;96092-00-00;96.25;96.25;96.25;0.2
FMORT-0568;CERVICAL TRACTION;OS;47684-00-00;393.75;393.75;393.75;0.2
FMORT-0569;HAMMOCK PELVIC TRACTION;OS;47480-00-01;618.75;618.75;618.75;0.2
FMORT-0570;DORSOLUMBAR SPICA;OS;96092-00-00;1190;1190;1190;0.2
FMORT-0571;FUSION AT FINGER;OS;46300-01-01;1693.75;1693.75;1693.75;0.2
FMORT-0574;TRANS.OF TENDON AT HAND/WRIST;OS;46417-00-01;2792.5;2792.5;2792.5;0.2
FMORT-0575;PATELLOPLASTY;OS;49534-01-01;3380;3380;3380;0.2
FMORT-0576;TRANSPED.FIX. LAMINEC. INTER. AND SPINAL FUSION;OS;48654-00-00;5043.75;5043.75;5043.75;0.2
FMORT-0577;EVACUATION OF HEMATOMA;OS;30223-00-00;852.5;852.5;852.5;0.2
FMORT-0578;SECONDARY SUTURING OF WOUND 1ST GRADE;OS;30026-00-10;510;510;510;0.2
FMORT-0579;2NDARY SUTURING OF WOUND 2ND GRADE;OS;30026-00-20;852.5;852.5;852.5;0.2
FMORT-0580;REPAIR OF COLLATERAL LATERAL LIGAMENT;OS;49539-00-01;3380;3380;3380;0.2
FMORT-0583;ARTHROSCOPY OF ELBOW DIAGNOST.;OS;49118-00-01;1867.5;1867.5;1867.5;0.2
FMORT-0589;ARTHROSCOPY OF WRIST-DIAGNSTIC;OS;49218-00-01;1850;1850;1850;0.2
FMORT-0590;GASTROCNEMIUS MUSCLE FLAP;OS;45009-01-00;5066.25;5066.25;5066.25;0.2
FMORT-0591;REMOVAL OF INT. FIX. DEVICE AT TIBIA;OS;47930-00-01;2533.75;2533.75;2533.75;0.2
FMORT-0592;LUMBAR PERCUTANEOUS RHIZOTOMY LEVEL ONE;OS;40330-00-00;2466.25;2466.25;2466.25;0.2
FMORT-0593;LUMBAR PERCUTANEOUS RHIZOTOMY LEVEL II;OS;40330-00-00;3083.75;3083.75;3083.75;0.2
FMORT-0594;CERVICAL RHIZOTOMY LEVEL I;OS;40330-00-00;3083.75;3083.75;3083.75;0.2
FMORT-0595;Cervical Rhizotomy Level II;OS;40330-00-00;3362.5;3362.5;3362.5;0.2
FMORT-0596;ARTROSCOPY ANKLE SURGICAL;OS;49700-00-01;3922.5;3922.5;3922.5;0.2
FMORT-0597;ARTROSCOPIC ANKLE DIAGNOSTIC;OS;49700-00-01;1693.75;1693.75;1693.75;0.2
FMORT-0598;ARTROSCOPY OF WRIST SURGICAL;OS;49218-00-01;3922.5;3922.5;3922.5;0.2
FMORT-0599;ULNARIS NERVE TRANSPOSITION;OS;39321-00-00;3362.5;3362.5;3362.5;0.2
FMORT-0600;Removal of Band or Staple;OS;47927-00-01;852.5;852.5;852.5;0.2
FMORT-0601;O.R. AND I.F.OF FRACTURE SCAPL;OS;47468-01-01;3380;3380;3380;0.2
FMORT-0602;FRACTURE PELVIC GR.III(POST & ANTERIOR COLUMN);OS;47489-01-01;10131.25;10131.25;10131.25;0.2
FMORT-0603;FRACT. PELVIC GR.II(POST.COL.);OS;47486-00-01;8433.75;8433.75;8433.75;0.2
FMORT-0604;FRAC. PELVIC GR.I(ANT.COLUMN);OS;47486-00-01;6746.25;6746.25;6746.25;0.2
FMORT-0605;SUPRACONDYLE OSTEOTOMY FEMUR;OS;48424-06-01;5066.25;5066.25;5066.25;0.2
FMORT-0609;OSTEOTOMY OF FEMUR;OS;48424-06-01;5066.25;5066.25;5066.25;0.2
FMORT-0610;SCIENTIFIC SLIDES (OUTSIDE DR);OS;73200-07-60;23.75;23.75;23.75;0.2
FMORT-0611;FRACTURE MEDIAL AND LATERAL MALLEOLUS;OS;83700-00-00;3380;3380;3380;0.2
FMORT-0612;FRACTURE AT MEDIAL OR LATERAL MALLEOLUS;OS;83700-00-00;3362.5;3362.5;3362.5;0.2
FMORT-0613;OR & IF SUB-CHONDRAL FRACTURE;OS;47588-00-01;3922.5;3922.5;3922.5;0.2
FMORT-0614;EXPLORATION OF NERVE & NEUROLY SIS OR REPAIR;OS;39330-00-00;8433.75;8433.75;8433.75;0.2
FMORT-0615;SCIENTIFIC SLIDES (SGH);OS;83700-00-00;7.5;7.5;7.5;0.2
FMORT-0616;MANUAL KYROPRACTIC MANIPULA- TION;OS;50115-00-00;342.8;342.8;342.8;0.2
FMORT-0618;THUMB & FINGER ORTHOSIS;OS;96092-00-00;343.75;343.75;343.75;0.2
FMORT-0626;SITTING BRACE W/O HEAD SUPPORT;OS;96092-00-00;2370;2370;2370;0.2
FMORT-0630;CORTICOTOMY & APPLICATION OF EXTERNAL FIXATOR;OS;50130-00-01;3380;3380;3380;0.2
FMORT-0631;FEBULAR OESTEOTOMY;OS;48406-00-01;852.5;852.5;852.5;0.2
FMORT-0632;Correction Of External Fixator;OS;83700-00-00;852.5;852.5;852.5;0.2
FMORT-0633;REMOVAL OF EXTERNAL FIXATOR;OS;47948-00-01;618.75;618.75;618.75;0.2
FMORT-0634;ACL RECONSTRUCTION FOR ARTHRO- SCOPY GRADE 1;OS;49539-00-01;2802.3;2802.3;2802.3;0.2
FMORT-0635;FRACTURE NECK FEMUR WITH VAS- CULARIZED BONEGRAFT;OS;48200-00-00;8433.75;8433.75;8433.75;0.2
FMORT-0636;CORRECTION OF SCOLLIOSIS USING ISOLA-SYSTEM FMORT- 0636;OS;90011-02-00;10131.25;10131.25;10131.25;0.2
FMORT-0637;ACETABULUM RECONSTRUCTION;OS;90552-00-01;3380;3380;3380;0.2
FMORT-0638;REPAIR -NERVE INJURY W/O GRAFT;OS;39300-00-00;5066.25;5066.25;5066.25;0.2
FMORT-0639;REPAIR-NERVE INJURY WITH GRAFT;OS;39318-00-00;6746.25;6746.25;6746.25;0.2
FMORT-0640;SGH COCKTAIL PEDIA;OS;96197-19-00;382.5;382.5;382.5;0.2
FMORT-0641;PERCUTANEOUS LAZER DISCECTOMY;OS;40300-00-00;11146.25;11146.25;11146.25;0.2
FMORT-0642;SPINAL DISCOGRAPHY;OS;59700-00-00;6741.25;6741.25;6741.25;0.2
FMORT-0643;USAGE OF LASER;OS;83700-00-00;1693.75;1693.75;1693.75;0.2
FMORT-0644;EXPLOR.OF RETRO-PERITO.REGION;OS;90952-00-00;5066.25;5066.25;5066.25;0.2
FMORT-0645;ADD L FEE FOR COM.OR OVER 3HRS FMORT-0645;OS;83700-00-00;730;730;730;0.2
FMORT-0646;APPLICATION OF EXTERNAL FIXATO R GRADE I;OS;50130-00-01;1458.75;1458.75;1458.75;0.2
FMORT-0647;APPLICATION OF EXTERNAL FIXATO R GRADE II;OS;50130-00-01;1850;1850;1850;0.2
FMORT-0648;Chiro Practice;OS;95550-11-00;292.35;292.35;292.35;0.2
FMORT-0649;SUPRA-PATELLAR NEURECTOMY;OS;39327-00-00;2466.25;2466.25;2466.25;0.2
FMORT-0650;LAT. RETINACULAR RELEASE KNEE;OS;49560-02-01;2466.25;2466.25;2466.25;0.2
FMORT-0651;PERCUTANEOUS ENDOSCOPIC LASER DISCECTOMY;OS;40300-00-00;4371.25;4371.25;4371.25;0.2
FMORT-0652;ARTHROSCOPIC FIX. OF BANKART LESION SHOULDER;OS;48960-00-01;5828.75;5828.75;5828.75;0.2
FMORT-0653;Application of Halo Ring;OS;47711-00-00;730;730;730;0.2
FMORT-0654;ANTERIOR SPINAL RELEASE BY SCOLIOSIS;OS;40112-00-00;4482.5;4482.5;4482.5;0.2
FMORT-0655;VASCULRIZED BONE GRAFTING ILIAC CREST;OS;50393-00-00;10197.5;10197.5;10197.5;0.2
FMORT-0656;GROIN FLAP;OS;45206-08-00;4371.25;4371.25;4371.25;0.2
FMORT-0657;TENDON TRANSFER AT SHOULDER;OS;47966-00-01;4371.25;4371.25;4371.25;0.2
FMORT-0658;SCOLIOSIS CORRECTION;OS;90011-02-00;5828.75;5828.75;5828.75;0.2
FMORT-0659;REMOVAL OF TUMOUR OF THE SPINE;OS;40309-00-00;5828.75;5828.75;5828.75;0.2
FMORT-0660;SPONDYLISTHESIS CORRECTION;OS;90011-02-00;5828.75;5828.75;5828.75;0.2
FMORT-0661;COTREL BUILT EXERCISES;OS;47528-01-01;73.75;73.75;73.75;0.2
FMORT-0662;ANT SPINAL FIX FR/DEFORM SPINE;OS;48678-00-00;8741.25;8741.25;8741.25;0.2
FMORT-0663;Revision of Dural Tear;OS;39615-00-00;3643.75;3643.75;3643.75;0.2
FMORT-0664;THORACOTOMY;OS;38418-00-00;4371.25;4371.25;4371.25;0.2
FMORT-0665;PLEURAL DECORTICATION;OS;38421-01-00;2915;2915;2915;0.2
FMORT-0666;SKIN GRAFT FREE ANY AREA;OS;45451-09-00;818.85;818.85;818.85;0.2
FMORT-0667;CERVICAL DISCECTOMY AND INTER- BODY FUSION;OS;40333-00-00;9637.5;9637.5;9637.5;0.2
FMORT-0668;CERVICAL ANTERIOR CORPECTOMY GRAFT + PLATING;OS;48639-00-00;11246.25;11246.25;11246.25;0.2
FMORT-0669;RETRO PERITONIAL ANTERIOR SPINAL FIXATION;OS;48678-00-00;11246.25;11246.25;11246.25;0.2
FMORT-0670;EXCISION OF NEUROMA FINGER;OS;39324-02-00;3212.5;3212.5;3212.5;0.2
FMORT-0671;POSTERIOR CRUCIATE LIGAMENT RECONSTRUCTION;OS;49542-01-01;6427.5;6427.5;6427.5;0.2
FMORT-0672;CERV.POST. OPEN REDUC.INTERNAL FIXATION + FUSION;OS;47699-01-00;11246.25;11246.25;11246.25;0.2
FMORT-0673;REMOVAL OF FOREIGN BODIES UNSP SITE;OS;30064-00-00;820;820;820;0.2
FMORT-0674;TIGGES BANDAGE;OS;96092-00-00;1290;1290;1290;0.2
FMORT-0675;Exploration of Any Nerve;OS;90016-00-00;2667.5;2667.5;2667.5;0.2
FMORT-0676;REPAIR OF LATERAL COLLATERAL LIGAMENT ANKLE;OS;49709-00-00;4028.75;4028.75;4028.75;0.2
FMORT-0677;BI. ALLEOLAR FRACTURE ANKLE;OS;47597-00-01;3212.5;3212.5;3212.5;0.2
FMORT-0678;TRI.MALLEOLAR FRACTURE ANKLE;OS;47597-00-01;4826.25;4826.25;4826.25;0.2
FMORT-0679;OPEN REDUC. & INT. FIX. SACRAL FRACTURE;OS;47699-01-00;8036.25;8036.25;8036.25;0.2
FMORT-0680;REVISION OF SPINAL FUSION FMORT-0680;OS;83700-00-00;9637.5;9637.5;9637.5;0.2
FMORT-0681;MUSCLE & TENDON TRANSFER @ HIP SHARAAD OR MASTERED OPERATION;OS;50387-02-00;8036.25;8036.25;8036.25;0.2
FMORT-0682;O.R.& I.F.-FRACT.MED.MALLEOLUS;OS;47600-01-01;2422.5;2422.5;2422.5;0.2
FMORT-0683;EXPLORATION AND REPAIR OF BRAC HIAL FLEXUS.;OS;39300-00-00;18535;18535;18535;0.2
FMORT-0684;EVAC. OF PSOAS ABCESS W/TRANS- PEDICULAR SPINAL FUSION;OS;48660-00-00;6427.5;6427.5;6427.5;0.2
FMORT-0685;TRANSPEDICULAR SCREW FIXATION + CERCLAGE WIRE W/ FUS. 1 LEV;OS;47921-00-01;6427.5;6427.5;6427.5;0.2
FMORT-0687;TRANS ABDOMINAL ANTERIOR SPINAL FUSION;OS;48660-00-00;9180;9180;9180;0.2
FMORT-0688;TUNNEL BONE GRAFTING;OS;48239-00-00;4590;4590;4590;0.2
FMORT-0689;SACRO ILIAC JOINT ARTHRODESIS;OS;49300-00-00;7650;7650;7650;0.2
FMORT-0690;SPINAL FUSION WITH MICOMED SYS TEM;OS;83700-00-00;6118.75;6118.75;6118.75;0.2
FMORT-0691;PDN PROSTHETIC DISC NUCLEUS REPLACEMENT;OS;48691-00-00;4590;4590;4590;0.2
FMORT-0692;VASCULARISED MUSCLE PEDICLE TRANSFER;OS;47966-01-00;10707.5;10707.5;10707.5;0.2
FMORT-0693;ARTHRODESIS OF FINGERS;OS;46300-00-01;2298.75;2298.75;2298.75;0.2
FMORT-0694;TENDON TRANSFER AT ELBOWS;OS;50405-00-01;6118.75;6118.75;6118.75;0.2
FMORT-0695;CURRETTAGE OF BONE SYST SMALL;OS;83700-00-00;768.75;768.75;768.75;0.2
FMORT-0696;CURRETTAGE OF BONE SYST MEDIUM;OS;30241-00-01;2298.75;2298.75;2298.75;0.2
FMORT-0697;CURRETTAGE OF BONE SYST LARGE;OS;83700-00-00;3061.25;3061.25;3061.25;0.2
FMORT-0698;DORSAL EPIPHYSIODESIS OF CONGI NITAL SCOLIOSIS;OS;48509-00-01;9180;9180;9180;0.2
FMORT-0699;CERVICAL POSTERIOR DECOMPRESSI ON WITH PLATTING;OS;90024-00-00;8741.25;8741.25;8741.25;0.2
FMORT-0700;CERVICAL POSTERIOR DECOMPRESSI ON WITHOUT PLATTING;OS;40331-00-00;5828.75;5828.75;5828.75;0.2
FMORT-0701;O.R.I.F. OF STERNO CLAVICULAR JOIN;OS;47006-00-01;4371.25;4371.25;4371.25;0.2
FMORT-0702;REMOVAL OF PDN & REINSERTION;OS;48691-00-00;2915;2915;2915;0.2
FMORT-0703;REPAIR OF BANKART LESION SHOUL DER PER ARTHROSCOPY;OS;48960-00-01;5101.25;5101.25;5101.25;0.2
FMORT-0704;POSTERO LATERAL ROTERY INSTABI LITY (DLRI);OS;47363-00-01;5828.75;5828.75;5828.75;0.2
FMORT-0705;TOTAL ELBOW PROSTESIS;OS;50127-00-01;5828.75;5828.75;5828.75;0.2
FMORT-0706;COSTOPLASTY FMORT-0706;OS;38427-00-00;4371.25;4371.25;4371.25;0.2
FMORT-0707;MENERVA CAST;OS;96092-00-00;1458.75;1458.75;1458.75;0.2
FMORT-0708;GIRDLE STONE OPERATION HIP;OS;90552-00-01;2915;2915;2915;0.2
FMORT-0709;CRYOTHERAPY;OS;83700-00-00;225.09;225.09;225.09;0.2
FMORT-0710;ENDOSCOPIC DISCECTOMY;OS;40300-00-00;4371.25;4371.25;4371.25;0.2
FMORT-0711;HIGH TIBIAL OSTEOTOMY THROUGH SINGLE INCISION;OS;48418-00-01;3643.75;3643.75;3643.75;0.2
FMORT-0712;MUSCLE REPAIR;OS;30235-00-00;2242.5;2242.5;2242.5;0.2
FMORT-0835;TENDOACHILLIS TENDON REPAIR;OS;49718-01-00;4285;4285;4285;0.2
FMORT-2000;ADDITIONAL FEE FOR COMPLICATED OPERATIONS FMORT- 2000;OS;83700-00-00;1301.25;1301.25;1301.25;0.2
FMORT-3000;HIGH SKILL OPERATION;OS;83700-00-00;1750;1750;1750;0.2
FMORT-9000;C.P. PROGRAM - 2 SESSION (P.D) FMORT-9000;OS;83700-00-00;372.5;372.5;372.5;0.2
FMORT-9903;REDUCTION OF JOINT DISCL.W/G.A;OS;83700-00-00;1682.5;1682.5;1682.5;0.2
FMORT-9904;TOTAL KNEE REPLACEMENT (Billateral);OS;49519-00-00;13492.5;13492.5;13492.5;0.2
FMORT-9905;REDUCTION AND CORRECTION OF SIMPLE FRACTURE;OS;83700-00-00;2533.75;2533.75;2533.75;0.2
FMORT-O566;OPEN REDUCTION U.G.A. FOR FRACTURE (PINNING) OF COLES;OS;83700-00-00;113.75;113.75;113.75;0.2
FMPDS-0001;EAR PIERCING;OS;90111-00-10;210;210;210;0.2
