DEPARTMENT,CODE,SERVICE DESCRIPTION,Price 2022,price 2023,TYPE,LOS
PLASTIC SURGERY,FMPSDJ0032,SMALL ONE LESSION OF HAEMANGIO MA AND PORT WINE STAIN,1343.0125799999998,1437.0234606,SERVICE,
X-RAY,FMXRY-0207,SMALL VOWEL SERIES + COLON,802.16136,858.3126552,SERVICE,
E.N.T,ENT-0017,SMD,2452.321872,2623.98440304,PKG,1 Day
LABORATORY,FMLAB-1040,SMEAR FOR LEISHMANIA,113.63952599999999,121.59429281999999,SERVICE,
LABORATORY,FMLABM0173,SMN1 GENE MUTATION (SPINAL MUSCULAR ATROPHY),3968.64,4246.4448,service,
DENTAL,FMDNTM0017,SMOOTHING OF SHARP EDGE,200.54034,214.5781638,SERVICE,
E.N.T,ENT-0026,SMR Submucus Resection ,6502.368600000001,6957.534402000001,PKG,2 Days
PSYCHIATRY,FMPSYB0040,SOCIAL SKILL TEST,164.07846,175.56395220000002,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0126,SOFT CERVICAL COLLAR,109.38563999999998,117.04263479999999,SERVICE,
X-RAY,FMXRY-0504,SOFT TISSUE,881.1621,942.8434470000001,SERVICE,
DERMATOLOGY,FMDER-0016,SOLAR KERATOSIS,3258.780525,3486.89516175,SERVICE,
LABORATORY,FMLAB-9252,SOLUBLE LIVER ANTIGEN ABS,456.988896,488.97811872000005,SERVICE,
PAEDIATRICS/SUG,FMPDT-0176,SOLUMEDROL INJECTION,60.7698,65.023686,SERVICE,
LABORATORY,FMLABM0047,SOMATOMEDIN C (IGF1),1152.195408,1232.8490865600002,SERVICE,
PSYCHIATRY,FMPSYB0032,SOMLEC REL.THERAPY (4 SESSION),1713.70836,1833.6679452000003,service,
PSYCHIATRY,FMPSYB0031,SOMLEC RELAXATION THERAPY,522.62028,559.2036996,service,
DENTAL,FMDNTP0056,SPACE MAINTAINER,1169.81865,1251.7059555,SERVICE,
DENTAL,FMDNTO0034,SPACE MAINTAINER SIMPLE,917.62398,981.8576586,SERVICE,
DENTAL,FMDNTP0076,SPACE MAINTEINER PEDO (COMPOUND),1439.636562,1540.41112134,SERVICE,
DENTAL,FMDNTP0075,SPACE MAINTEINER PEDO (SIMPLE),866.577348,927.23776236,SERVICE,
ORTHODONTICS,FMODT-0034,SPACE MAINTINER SIMPLE,544.497408,582.61222656,SERVICE,
E. N. T.,FMENTL0017,SPEACH THERAPY SINGLE,158.00148,169.0615836,SERVICE,
E. N. T.,FMENTS0023,SPECCH PROCESSOR OF COCHLEAR IMPLAN,6164.488512,6596.00270784,SERVICE,
NURSING ADMINISTRN,FMNUR-0014,SPECIAL CARE - IST TO 3RD WK,984.4707599999999,1053.3837131999999,SERVICE,
NURSING ADMINISTRN,FMNUR-0015,SPECIAL CARE FROM 4TH WEEK,668.4678,715.2605460000001,SERVICE,
PSYCHIATRY,FMPSYA0032,SPECIAL MATURITY TEST,243.0792,260.094744,SERVICE,
NURSING ADMINISTRN,FMNUR-0010,SPECIAL NURSE IN ROOM PER       12 HRS.,419.31162,448.66343340000003,SERVICE,
NURSING ADMINISTRN,FMNUR-0044,SPECIAL NURSING CARE PER HOUR,54.69281999999999,58.521317399999994,SERVICE,
LABORATORY,FMLAB-8013,SPECIAL STAIN (EACH),158.00148,169.0615836,SERVICE,
E. N. T.,FMENTE0006,SPECIAL TEST BATTERY,474.00444000000005,507.1847508000001,SERVICE,
X-RAY,FMXRY-0038,SPECIAL VIEW FOR GLENOID,182.3094,195.07105800000002,SERVICE,
HOME CARE,HCINS-0002,SPECIALIST VISIT,523.64,560.2948,service,
LABORATORY,FMLAB-8012,SPECIMENS-ROUTINE PROCESSING,267.38712,286.1042184,SERVICE,
X-RAY,FMXRY-0491,SPECT/CT LIMITED STUDY,2662.296,2848.65672,service,
PSYCHIATRY,FMPSYB0058,SPEECH 6 SESSIONS,777.8534400000001,832.3031808000002,SERVICE,
E. N. T.,FMENTE0052,SPEECH ASSESSMENT FOR CHILDREN,606.32,648.7624000000001,service,
E. N. T.,FMENTL0027,SPEECH ASSESTMENT,401.08068,429.1563276,SERVICE,
PSYCHIATRY,FMPSYB0055,SPEECH PER SESSIONS,188.38637999999997,201.57342659999998,SERVICE,
E. N. T.,FMENTL0014,SPEECH THERAPHY SESSION,145.84752,156.0568464,SERVICE,
E. N. T.,FMENTM0014,SPEECH THERAPY SESSION,391.352,418.74664,service,
E. N. T.,FMENTM0017,SPEECH THERAPY SINGLE SESSION,242.52800000000002,259.50496000000004,service,
PSYCHIATRY,FMPSYA0009,SPEED MRKMKNG H-MARKING,103.30866000000002,110.54026620000002,SERVICE,
LABORATORY,FMLAB-6016,"SPERM ABS IGA, IGG, IGM (SEMEN)",685.483344,733.46717808,SERVICE,
LABORATORY,FMLAB-9125,SPERM ABS.  (S),782.715024,837.50507568,SERVICE,
I.V.F.,FMIVF-0025,SPERM ANTIBODIES,583.39008,624.2273856,SERVICE,
UROLOGY CLINIC,FMURO-0068,SPERMATOCELE EXCISION,2673.8712,2861.0421840000004,SERVICE,
I.V.F.,FMIVF-0028,SPERM-MUCOUS PENETRATION TEST,205.09807500000002,219.45494025000005,SERVICE,
PEDIATRIC SURGERY,FMPDS-0033,SPHINCTEROTOMY & RECTAL BIOPSY,1343.0125799999998,1437.0234606,SERVICE,
LABORATORY,FMLABM0101,SPHINGOMYELINASE,937.04,1002.6328,service,
ORTHOPAEDIC,FMORT-0642,SPINAL DISCOGRAPHY,2819.71872,3017.0990304,SERVICE,
NEUROSURGERY,FMNEU-0175,SPINAL FUSION,5717.222784,6117.42837888,SERVICE,
ORTHOPAEDIC,FMORT-0512,SPINAL FUSION FOR SCOLIOSIS,4946.66172,5292.9280404,SERVICE,
ORTHOPAEDIC,FMORT-0690,SPINAL FUSION WITH MICOMED SYS TEM,4083.73056,4369.5916992,SERVICE,
LABORATORY,FMLAB-9898,SPINAL MUSCULAR ATROPHY 1 (SMN 1-GENE DELETION EXON 7 AND 8),5104.6632,5461.989624,SERVICE,
ORTHOPAEDIC,FMORT-0518,SPINAL OSTEOTOMY,4946.66172,5292.9280404,SERVICE,
X-RAY,FMXRY-0029,SPINE (1 SEGMENT ) FLEX/EXT.,255.23316,273.0994812,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0030,SPINE BACE BY SPONDYLITIS,23238.371519999997,24865.0575264,SERVICE,
PHYSIOTHERAPY,FMPTD-0128,SPINE CORE BRACE,23767.744000000002,25431.486080000002,service,
X-RAY,FMXRY-0032,SPINE FLEXION  EXT. AP & LAT.,352.46484,377.1373788,SERVICE,
X-RAY,FMXRY-0317,SPINE POST MYELOGRAM,2187.7128000000002,2340.8526960000004,SERVICE,
X-RAY,FMXRY-0315,SPINE W/CONTRAST 2 SEGMENTS,2552.3316,2730.994812,SERVICE,
X-RAY,FMXRY-0314,SPINE W/O CONTRAST(2 SEGMENTS),2187.7128000000002,2340.8526960000004,SERVICE,
PHYSIOTHERAPY,FMPTD-2164,SPINECOR SCOLIOSIS BRACE,19969.976,21367.87432,service,
PHYSIOTHERAPY,FMPTD-0121,SPIRO METER AIR INCENTIVE,54.69281999999999,58.521317399999994,SERVICE,
INTERNAL MEDICINE,FMINTR0020,SPIROMETER 2 VOLUME COACH,115.46261999999999,123.5450034,SERVICE,
INTERNAL MEDICINE,FMINTR0012,SPIROMETER AIR INCENTIVE,109.38563999999998,117.04263479999999,SERVICE,
PAEDIATRICS/SUG,FMPDT-0181,SPIROMETRY,164.07846,175.56395220000002,SERVICE,
PAEDIATRICS/SUG,FMPDT-0182,SPIROMETRY B D,255.23316,273.0994812,SERVICE,
X-RAY,FMXRY-0240,SPLEENO PORTOGRAPHY,2552.3316,2730.994812,SERVICE,
SURGERY CLINIC,FMSUR-0269,SPLENECTOMY DEVASCULARIZATION,4861.584,5201.89488,SERVICE,
DENTAL LAB,FMDNL-0023,SPLINT - ACRYLIC,170.15544,182.0663208,SERVICE,
DENTAL,FMDNTP0060,SPLINT - ACRYLIC I,954.08586,1020.8718702000001,SERVICE,
DENTAL,FMDNTP0061,SPLINT ACYLIC II,1889.94078,2022.2366346000001,SERVICE,
DENTAL,FMDNTP0062,SPLINT ACYLIC III,2114.7890399999997,2262.8242727999996,SERVICE,
EMERGENCY,FMERDD0004,SPLINT FOR FRACTURE,151.9245,162.559215,SERVICE,
ORTHOPAEDIC,FMORT-0660,SPONDYLISTHESIS CORRECTION,3889.2672,4161.515904,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0143,SPREADER BAR/DENNIS BROWN,109.38563999999998,117.04263479999999,SERVICE,
UROLOGY CLINIC,FMURO-0007,SPURAPUBIC PUNCTURE - CYSTOFIX,1185.0111,1267.961877,SERVICE,
LABORATORY,FMLAB-6017,SPUTUM C/S,334.2339,357.63027300000005,SERVICE,
Ophthalmology,OPT-0020,Squint Correction,11054.026619999999,11827.8084834,PKG,2 Days
X-RAY,FMXRY-0476,SR-86 CI,17623.242000000002,18856.868940000004,SERVICE,
LABORATORY,FMLAB-9261,SSA ABS (ANTI RO) /SSB ABS (ANTI-LA),826.4692800000001,884.3221296000002,SERVICE,
PLASTIC SURGERY,FMPSDC0003,STAGED REPAIR OF AURICLE (EACH STAGE,1555.7068800000002,1664.6063616000004,SERVICE,
UROLOGY CLINIC,FMURO-0044,STAGHORN RENAL CALCULI,4501.826784,4816.95465888,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0029,STAGNARA SCOLIOSIS BRACE,18686.713499999998,19994.783444999997,SERVICE,
DENTAL,FMDNTP0089,STAINLESS STEEL CROWN,433.288674,463.61888118,SERVICE,
E. N. T.,FMENTL0028,STANDARDIZED ARABIC LANGUAGE TEST,376.77275999999995,403.14685319999995,SERVICE,
E. N. T.,FMENTL0039,STANDARDIZED ARABIC LANGUAGE TEST (MULTIPLE),941.9319,1007.8671330000001,SERVICE,
PSYCHIATRY,FMPSYB0042,STANDARDIZED ARABIC LANGUANGE TEST,388.92672000000005,416.1515904000001,SERVICE,
Surgical,SUR-0055,Staple Haemorrhoidectomy,10527.6444,11264.579508,PKG,2 Days
VASCULAR SURGERY,MTVAS-0019,STARTER KIT VAC WOUND NEG. PRESSURE MACH. KCI,4189.12,4482.3584,service,
ORTHOPAEDIC,FMORT-0788,STEAM CELL,3245.10732,3472.2648324,SERVICE,
PAEDIATRICS/SUG,FMPDT-0166,STEAM INHALATION - VIRAL GROUP,85.07772,91.0331604,SERVICE,
NURSING ADMINISTRN,FMNUR-0032,STEAM INHALATION (EXCLUDING    MEDICINE),97.23168000000001,104.03789760000002,SERVICE,
PHYSIOTHERAPY,FMPTD-2084,STEAM OP-IP,188.38637999999997,201.57342659999998,SERVICE,
PHYSIOTHERAPY,FMPTD-2104,STEAMBATH W/ CO2 - IP,243.0792,260.094744,SERVICE,
PHYSIOTHERAPY,FMPTD-2103,STEAMBATH W/ CO2 - OP,243.0792,260.094744,SERVICE,
ANAESTHESIA,FMANAPC002,STELLATE BLOCK,2430.792,2600.94744,SERVICE,
ACCUPT/DERM,FMACUA0010,STELLATE GANGLION BLOCK,2634.736,2819.16752,service,
NEUROSURGERY,FMNEU-0112,STEREOTACTIC ASPIRATION HAEMATOMA. (SMALL),3062.7979200000004,3277.1937744000006,SERVICE,
NEUROSURGERY,FMNEU-0071,STEREOTACTIC ASPIRATION OF    HAEMATOMA,10719.79272,11470.1782104,SERVICE,
NEUROSURGERY,FMNEU-0102,STEREOTACTIC BRAIN BIOPSY SML.,5104.6632,5461.989624,SERVICE,
NEUROSURGERY,FMNEU-0072,STEREOTACTIC BRAIN TUMOR BIOPSY,10719.79272,11470.1782104,SERVICE,
NEUROSURGERY,FMNEU-0127,STEREOTACTIC CERVICAL RHIZOTOMY,2041.86528,2184.7958496,SERVICE,
NEUROSURGERY,FMNEU-0119,STEREOTACTIC GUIDED CRANIOTOMY,6125.595840000001,6554.387548800001,SERVICE,
NEUROSURGERY,FMNEU-0103,STEREOTACTIC PALLIDOTOMY,10209.3264,10923.979248,SERVICE,
NEUROSURGERY,FMNEU-0104,STEREOTACTIC THALLA MOTOMY,10209.3264,10923.979248,SERVICE,
NEUROSURGERY,FMNEU-0070,STEREOTACTIC TRIGIMINAL RHIZETOMY,16082.119872,17207.86826304,SERVICE,
NEUROSURGERY,FMNEU-0105,STEREOTACTIC TRIGIMINAL RHIZO-TOMY,8167.46112,8739.1833984,SERVICE,
NEUROSURGERY,FMNEU-0118,STEREOTACTIC VENTICULOSTOMY,4083.73056,4369.5916992,SERVICE,
NEUROSURGERY,FMNEU-0091,STEREOTATIC GUIDED-CRANEOTOMY,16082.119872,17207.86826304,SERVICE,
NEUROSURGERY,FMNEU-0094,STEREOTATIC IMPLANT. OF SHUNT,3218.368608,3443.6544105600005,SERVICE,
NEUROSURGERY,FMNEU-0093,STEREOTATIC POLIDOTOMY,26801.912592,28678.04647344,SERVICE,
NEUROSURGERY,MTNEU-0015,STEREOTATIC RHIZOTOMY,2469.6846719999994,2642.5625990399994,SERVICE,
NEUROSURGERY,FMNEU-0092,STEREOTATIC THALAMOTOMY,26801.912592,28678.04647344,SERVICE,
neurology,NEU-0001,Steriotactic Biopsy Brain,36413.26416,38962.1926512,PKG,2 Days
NEUROSURGERY,FMNEU-0154,STERIOTACTIC IMPLATION OF DBS (DEEP BRAIN STIMULATIONS),2596.085856,2777.8118659200004,SERVICE,
ONCOLOGY/NUCLEAR MED,FMNONC-002,STERIOTACTIC LOCALIZATION OF BRAIN TUMOUR,4630.658759999999,4954.8048732,SERVICE,
ONCOLOGY/NUCLEAR MED,FMNONC-003,STERIOTACTIC LOCALIZATION OF BRAIN TUMOUR (SUPERFICIAL),3087.10584,3303.2032488000004,SERVICE,
X-RAY,FMXRY-0018,STERNO CLAVICULAR JOINTS,288.65655,308.8625085,SERVICE,
CARDIO THORACIC SURGERY,FMCTS-0007,STERNOTOMY + EXCISION OF MASS,8507.771999999999,9103.31604,SERVICE,
CARDIO THORACIC SURGERY,FMCTS-0006,STERNOTOMY PLUS BIOPSY,4253.8859999999995,4551.65802,SERVICE,
X-RAY,FMXRY-0017,STERNUM MULTIPLE VIEWS,303.849,325.11843,SERVICE,
X-RAY,FMXRY-0016,STERNUM ONE VIEW,218.77127999999996,234.08526959999998,SERVICE,
LABORATORY,FMLAB-3033,STIMULATED GROWTH HORMONE,850.7772,910.3316040000001,SERVICE,
LABORATORY,FMLAB-3047,STIMULATED GROWTH HORMONE (WITH GLUCOSE),923.7009599999999,988.3600272,SERVICE,
E. N. T.,FMENTL0034,STIMULATION  SESSIONS,255.23316,273.0994812,SERVICE,
PSYCHIATRY,FMPSYB0060,STIMULATION 5 SESSIONS,844.70022,903.8292354,SERVICE,
PSYCHIATRY,FMPSYB0048,STIMULATION SESSIONS,267.38712,286.1042184,SERVICE,
DENTAL,FMDNTS0127,STITCHES REMOVAL (LARGE),328.15692,351.12790440000003,SERVICE,
DENTAL,FMDNTS0126,STITCHES REMOVAL (MEDIUM),182.3094,195.07105800000002,SERVICE,
DENTAL,FMDNTS0125,STITCHES REMOVAL (SMALL),164.07846,175.56395220000002,SERVICE,
PAEDIATRICS/SUG,FMPDT-0109,STOMACH WASHING OR INDUCED     VOMITING W/ EXTRACT IPECAC.,449.69652,481.17527640000003,SERVICE,
LABORATORY,FMLAB-2067,STONE ANALYSIS,388.92672000000005,416.1515904000001,SERVICE,
UROLOGY CLINIC,FMURO-0092,STONE BASKETING & MANIPULATION,1695.4774200000002,1814.1608394000002,SERVICE,
UROLOGY CLINIC,FMURO-0122,STONE MANIPULATION UNDER -     ANAESTHESIA & X-RAY CONTROL,2819.71872,3017.0990304,SERVICE,
LABORATORY,FMLAB-6019,STOOL AFB,199.32494400000002,213.27769008000004,SERVICE,
LABORATORY,FMLAB-2068,STOOL ANALYSIS,103.30866000000002,110.54026620000002,SERVICE,
LABORATORY,FMLAB-1000,STOOL C/S,733.096,784.41272,SERVICE,
PHYSIOTHERAPY,FMPTD-0065,STRAIGHT CANE,297.77202000000005,318.6160614000001,SERVICE,
Surgical,SUR-0064,Strangulated Hernia,9908.3712,10601.957184,PKG,3 Days
Surgical,SUR-0077,Strangulated Hernia and Resection Anastomosis,16101.1032,17228.180424000002,PKG,4 Days
OBG-YN,OBG-0027,Strasimmams,12633.17328,13517.495409600002,PKG,4 Days
LABORATORY,FMLAB-9729,STRATUM SPINOSUM (SPINY CELL) ABS,418.40007299999996,447.68807811,SERVICE,
PHYSIOTHERAPY,FMPTD-2091,STRENGTH/DURATION CURVE [DIAG-,188.38637999999997,201.57342659999998,SERVICE,
PHYSIOTHERAPY,FMPTD-2090,STRENGTH/DURATION CURVE [DIAG-NOSTI,188.38637999999997,201.57342659999998,SERVICE,
ORTHOPAEDIC,FMORT-0563,STRENGTHENING OF CASTS,91.1547,97.53552900000001,SERVICE,
X-RAY,FMXRY-0054,STRESS VIEW FINGERS,182.3094,195.07105800000002,SERVICE,
PAEDIATRICS/SUG,FMPDTC0004,STRESS/TRANOESPHAGEAL ECHO,1865.6328600000002,1996.2271602000003,SERVICE,
X-RAY,FMXRY-0486,STRESS-REST MYOCARDIAL PERFUSION SPE,5594.68,5986.307600000001,service,
DERMATOLOGY,FMDER-0114,STRETCH MARK TREATMENT 10 SESS,2698.1791200000002,2887.0516584000006,SERVICE,
DERMATOLOGY,FMDER-0115,STRETCH MARK TREATMENT 5 SESS.,1537.4759399999998,1645.0992557999998,SERVICE,
DERMATOLOGY,FMDER-0116,STRETCH MARK TREATMENT PER     TREATMENT,474.00444000000005,507.1847508000001,SERVICE,
LABORATORY,FMLAB-9730,STRIATED MUSCLE ABS,267.38712,286.1042184,SERVICE,
urology,URO-0038,Stricture Anterior Urethra,9598.7346,10270.646022,PKG,3 Days
urology,URO-0039,Stricture Posterior Urethra,15048.33876,16101.722473200001,PKG,4 Days
SURGERY CLINIC,FMSUR-0034,STRIPPING OF VARICOSE VEINS   DOUBLE SYSTEM,6320.0592,6762.463344,SERVICE,
SURGERY CLINIC,FMSUR-0033,STRIPPING OF VARICOSE VEINS   SINGLE SYSTEM,2819.71872,3017.0990304,SERVICE,
vascular,VAS-0014,Stripping Operation for V.V. (Bilateral),14862.5568,15902.935776000002,PKG,2 Days
vascular,VAS-0008,Stripping Operation for V.V. (One Side),11146.917599999999,11927.201831999999,PKG,1 Day
PHYSIOTHERAPY,FMEGD-0003,STROKE THERAPY,164.07846,175.56395220000002,SERVICE,
PHYSIOTHERAPY,FMPTD-2141,STROKES THERAPY,164.07846,175.56395220000002,SERVICE,
LABORATORY,FMLAB-1119,STRONGYLOIDES IgG ABS,666.952,713.63864,service,
ONCOLOGY/NUCLEAR MED,FMONC-0014,STRONIUM BETA IRRADIATION,577.3131,617.725017,SERVICE,
ONCOLOGY/NUCLEAR MED,FMONC-0015,STRONIUM BETA IRRADIATION      AFTER OPERATION (EACH SESSION),309.92598,331.6207986,SERVICE,
PSYCHIATRY,FMPSYC0001,STUDENT BEHAVIORAL REACTION,303.849,325.11843,SERVICE,
PSYCHIATRY,FMPSYC0012,STUDENT EVALUATION,303.849,325.11843,SERVICE,
DENTAL,FMDNTP0068,STUDY MODEL,388.92672000000005,416.1515904000001,SERVICE,
DENTAL LAB,FMDNL-0027,STUDY MODELS,170.15544,182.0663208,SERVICE,
E. N. T.,FMENTM0024,STUTTERING AND STAMMERING SESSION,788.216,843.3911200000001,service,
E. N. T.,FMENTL0046,STUTTERING THERAPY SESSION(SINGLE),255.23316,273.0994812,SERVICE,
E. N. T.,FMENTL0024,STUTTERING&STAMMERING SESSION,540.85122,578.7108054,SERVICE,
NEUROSURGERY,FMNEU-0074,STYKER BED O.R. USE PER DAY,923.7009599999999,988.3600272,SERVICE,
NEUROSURGERY,FMNEU-0075,STYKER BED WARD USE PER DAY,188.38637999999997,201.57342659999998,SERVICE,
EMERGENCY,FMERDA0029,SUB. CUT WOUND SMALL(3-5 STITCHES),121.5396,130.047372,SERVICE,
EMERGENCY,FMERDA0027,SUB.CUT WOUND LARGE (10-20     STITCHES,273.46410000000003,292.60658700000005,SERVICE,
EMERGENCY,FMERDA0028,SUB.CUT WOUND MEDIUM (5 - 10   STITHES),176.23242,188.5686894,SERVICE,
HOME CARE,HCHCS-0026,SUB.CUT.INJECTION,82.68,88.46760000000002,service,
OPTHALMOLOGY,FMOPTD0007,SUBCONJUNCTIVAL INJECTION,121.5396,130.047372,SERVICE,
SURGERY CLINIC,FMSUR-0122,SUBCUTANEOUS IMPLANTATION OF  PACEMAKER,4287.917088,4588.071284160001,SERVICE,
NEUROLOGY,FMNUM-0028,SUBDURAL,4630.658759999999,4954.8048732,SERVICE,
NEUROSURGERY,FMNEU-0130,SUBDURAL ELECTRODE FOR EPILEPSY,960.1628400000001,1027.3742388,SERVICE,
NEUROSURGERY,FMNEU-0132,SUBDURAL GRID OF EPILEPSY1    S,2041.86528,2184.7958496,SERVICE,
NEUROSURGERY,FMNEU-0131,SUBDURAL STRIP FOR EPILEPSY,1403.78238,1502.0471466000001,SERVICE,
E. N. T.,FMENTO0018,SUBMANDIBULAR SAILADERECTOMY,3105.3367799999996,3322.7103546,SERVICE,
E. N. T.,FMENTN2047,SUBMUCOUS RESECTION OF SEPTUM,1640.7846000000002,1755.6395220000004,SERVICE,
NEUROSURGERY,FMNEU-0077,SUB-OCCIPITAL POSTSERIOR VASCULAR DECOMPRESSION,7885.489247999999,8437.47349536,SERVICE,
PAEDIATRICS/SUG,FMPDT-0129,SUBOCCIPITAL PUNCTURE,668.4678,715.2605460000001,SERVICE,
DENTAL,FMDNTI0026,SUBPERIOSTEAL IMPLANT COMPLETE 1ST STAGE,741.3915599999999,793.2889692,SERVICE,
DENTAL,FMDNTI0027,SUBPERIOSTEAL IMPLANT COMPLETE 2ND STAGE,297.77202000000005,318.6160614000001,SERVICE,
DENTAL,FMDNTS0209,SUBPERIOSTEAL IMPLANT COMPLETE1ST STAGE,741.3915599999999,793.2889692,SERVICE,
DENTAL,FMDNTS0210,SUBPERIOSTEAL IMPLANT COMPLETE2ND STAGE,297.77202000000005,318.6160614000001,SERVICE,
DENTAL,FMDNTI0030,SUBPERIOSTEAL IMPLANT PARTIAL  1ST STAGE,443.61954000000003,474.6729078000001,SERVICE,
DENTAL,FMDNTI0028,SUBPERIOSTEAL IMPLANT PARTIAL  1ST STAGEB 1/2 JAW,297.77202000000005,318.6160614000001,SERVICE,
DENTAL,FMDNTI0031,SUBPERIOSTEAL IMPLANT PARTIAL  2ND STAGE,151.9245,162.559215,SERVICE,
DENTAL,FMDNTI0029,SUBPERIOSTEAL IMPLANT PARTIAL  2ND STAGE 1/2 JAW,151.9245,162.559215,SERVICE,
DENTAL,FMDNTS0213,SUBPERIOSTEAL IMPLANT PARTIAL 1ST STAGE,443.61954000000003,474.6729078000001,SERVICE,
DENTAL,FMDNTS0211,SUBPERIOSTEAL IMPLANT PARTIAL 1ST STAGEB 1/2 JAW,297.77202000000005,318.6160614000001,SERVICE,
DENTAL,FMDNTS0214,SUBPERIOSTEAL IMPLANT PARTIAL 2ND STAGE,200.54034,214.5781638,SERVICE,
DENTAL,FMDNTS0212,SUBPERIOSTEAL IMPLANT PARTIAL 2ND STAGE 1/2 JAW,151.9245,162.559215,SERVICE,
LABORATORY,FMLAB-9731,SUBSTANCE  S,792.4381920000001,847.9088654400001,SERVICE,
ORTHOPAEDIC,FMORT-0202,SUBTALAR FUSION,4287.917088,4588.071284160001,SERVICE,
NEUROSURGERY,FMNEU-0076,SUBTEMPORAL TRIGINIMAL RHIZOTOMY,7885.489247999999,8437.47349536,SERVICE,
OBSTETRICS & GYNE,FMOBG-0093,SUBTOTAL HYSTERECTOMY,2515.86972,2691.9806004,SERVICE,
Surgical,SUR-0062,Subtotal Thyroidectomy,12261.60936,13119.922015200002,PKG,3 Days
E. N. T.,FMENTK0007,SUB-TOTAL THYROIDECTOMY,3719.11176,3979.4495832,SERVICE,
E.N.T,ENT-0006,Suction Clearance Ears,2353.23816,2517.9648312,PKG,Day Case
OBSTETRICS & GYNE,FMOBG-0144,SUCTION CURRETAGE,505.90858499999996,541.32218595,SERVICE,
PAEDIATRICS/SUG,FMPDT-0032,"SUCTION OF MUCOUS OR ASPIRATN  MOUTH, NOSE & PHARYNX",91.1547,97.53552900000001,SERVICE,
INTERNAL MEDICINE,FMINTR0019,SUCTIONING,139.77053999999998,149.5544778,SERVICE,
SURGERY CLINIC,FMSUR-0068,SUCUTANEOUS HAEMORRHOIDECTOMY,2534.10066,2711.4877062,SERVICE,
NEPHROLOGY,FMNEP-0023,SUDDEN NEED OF OXYGEN IN REG.,103.30866000000002,110.54026620000002,SERVICE,
NEPHROLOGY,FMNEP-0024,SUDDEN USE OF ECG MONITORING,103.30866000000002,110.54026620000002,SERVICE,
LABORATORY,FMLAB-9890,SULPHONYLUREA,1030.655808,1102.80171456,SERVICE,
LABORATORY,FMLAB-9733,SULTIAM (OSPOLOT),320.864544,343.32506208000007,SERVICE,
PAEDIATRICS/SUG,FMPDT-0179,SULU-CORTEF 100mg,54.69281999999999,58.521317399999994,SERVICE,
ORTHOPAEDIC,FMORT-0425,SUNCTION IRRIGATION OF JOINT,1810.94004,1937.7058428,SERVICE,
ORTHOPAEDIC,FMORT-0415,SUPERCIAL CUT WOUND - LARGE    (10-20 STITCHES),388.92672000000005,416.1515904000001,SERVICE,
DENTAL,FMDNTS0069,SUPERFACIAL PAROTIDACTOMY,3518.57142,3764.8714194000004,SERVICE,
OPTHALMOLOGY,FMOPTE0001,SUPERFICIAL CORNEAL F.B.,235.482975,251.96678325000002,SERVICE,
SURGERY CLINIC,MTSUR-0059,SUPERFICIAL CUT WOUND LARGE (10-20 STOTCJES),297.77202000000005,318.6160614000001,SERVICE,
SURGERY CLINIC,MTSUR-0060,SUPERFICIAL CUT WOUND MEDIUM (5-10 STITCHES),188.38637999999997,201.57342659999998,SERVICE,
SURGERY CLINIC,MTSUR-0061,SUPERFICIAL CUT WOUND SMALL (3-5 STITCHES),133.69356,143.0521092,SERVICE,
SURGERY CLINIC,FMSUR-0188,SUPERFICIAL CUT WOUND-LARGE   (10-20 STITCHES),291.69504,312.1136928,SERVICE,
ORTHOPAEDIC,FMORT-0414,SUPERFICIAL CUT WOUND-MEDIUM   (5-10 STITCHES),218.77127999999996,234.08526959999998,SERVICE,
SURGERY CLINIC,FMSUR-0187,SUPERFICIAL CUT WOUND-MEDIUM  (5-10) STITCHES,188.38637999999997,201.57342659999998,SERVICE,
ORTHOPAEDIC,FMORT-0413,SUPERFICIAL CUT WOUND-SMALL    (3-5 STITCHES),151.9245,162.559215,SERVICE,
SURGERY CLINIC,FMSUR-0186,SUPERFICIAL CUT WOUND-SMALL   (3-5 STITCHES),996.62472,1066.3884504,SERVICE,
OPTHALMOLOGY,FMOPTE0002,SUPERFICIAL MULTI.CORNEAL F.B.,218.77127999999996,234.08526959999998,SERVICE,
SURGERY CLINIC,FMSUR-0250,SUPERFICIAL PAROTEDECTOMY,3524.6484,3771.3737880000003,SERVICE,
X-RAY,FMXRY-0239,SUPERIOR/INFERIOR CAVOGRAHPY,1434.1672800000001,1534.5589896000001,SERVICE,
HOME CARE,HCNUR-0013,SUPPLIES FOR ADVANCED DRESSING(INFECTED WOUND DRES,181.896,194.62872,service,
HOME CARE,HCNUR-0012,SUPPLIES FOR MEDIUM DRESSING (WITH SPECIAL CREAMS),104.728,112.05896,service,
HOME CARE,HCNUR-0011,SUPPLIES FOR ORDINARY DRESSING(GLOVES ROLL GAUZE E,55.12,58.9784,service,
ORTHOPAEDIC,FMORT-0605,SUPRACONDYLE OSTEOTOMY FEMUR,3378.80088,3615.3169416,SERVICE,
ORTHOPAEDIC,FMORT-0649,SUPRA-PATELLAR NEURECTOMY,1215.396,1300.47372,SERVICE,
