Departemnt,code,Discription,Price,Revised,SBS
EMERGENCY,FMERDA0086,AMBULANCE FOR ARAMCO PATIENT - W/ DOCTOR IN JEDDAH,495.0,495.0,83500-00-80
EMERGENCY,FMERDC0020,AMBULANCE TO NORTH ABHOR W/NUR SE,495.0,495.0,83500-00-80
X-RAY,FMXRAY1168,X-RAY P.N.S./ SKULL PA. & LAT. & WATERS,550.0,495.0,83700-00-00
X-RAY,FMXRAY1190,X-RAY CERVICAL SPINE AP & LAT. & OBLIQUE,550.0,495.0,83700-00-00
X-RAY,FMXRAY1196,X-RAY LUMBAR SPINE AP & LAT & OBL.,550.0,495.0,83700-00-00
X-RAY,FMXRAY1200,X-RAY SCOLIOSIS STUDY AP VIEW,550.0,495.0,83700-00-00
X-RAY,FMXRAY1204,X-RAY SHOULDER AP INT. & EXT. ROTATION,550.0,495.0,83700-00-00
X-RAY,FMXRAY1209,X-RAY ELBOW AP & LAT. & SP. VIEW,550.0,495.0,83700-00-00
X-RAY,FMXRAY1210,X-RAY ELBOW FOR CORONOID PROCESS (4 VIEWS),550.0,495.0,83700-00-00
X-RAY,FMXRAY1214,X-RAY WRIST PA. & LAT. & OBLIQUE,550.0,495.0,83700-00-00
X-RAY,FMXRAY1215,X-RAY SCAPHOID (4 VIEWS),550.0,495.0,83700-00-00
X-RAY,FMXRAY1218,X-RAY HAND PA & LAT. & OBL.,550.0,495.0,83700-00-00
X-RAY,FMXRAY1219,X-RAY HAND FOR PISIFORM/NAVICULAR,550.0,495.0,83700-00-00
X-RAY,FMXRAY1226,X-RAY HIP-BILATERAL AP/LAUENSTEIN,550.0,495.0,83700-00-00
X-RAY,FMXRAY1227,X-RAY HIP AP & FROG POSITION (BILATERAL),550.0,495.0,83700-00-00
X-RAY,FMXRAY1233,X-RAY KNEE AP & LAT. & SPECIAL.VIEW,550.0,495.0,83700-00-00
X-RAY,FMXRAY1237,X-RAY BOTH KNEES AP & LAT.,550.0,495.0,83700-00-00
X-RAY,FMXRAY1239,X-RAY SKYLINE VIEW FOR PATELLA (BILATERAL),550.0,495.0,83700-00-00
X-RAY,FMXRAY1242,X-RAY ANKLE AP & LAT. & OBL.,550.0,495.0,83700-00-00
X-RAY,FMXRAY1243,X-RAY ANKLE STRESS (BOTH SIDES),550.0,495.0,83700-00-00
X-RAY,FMXRAY1247,X-RAY FOOT AP & LAT. & OBL.,550.0,495.0,83700-00-00
X-RAY,FMXRAY1248,X-RAY FOOT TANGENTIAL & LAT. IN STANDING,550.0,495.0,83700-00-00
X-RAY,FMXRAY1249,X-RAY FEET AP & LAT. IN STANDING (BILATERAL),550.0,495.0,83700-00-00
X-RAY,FMXRAY1254,X-RAY CHEST PA & LAT. & OBL.,550.0,495.0,83700-00-00
X-RAY,FMXRAY1258,X-RAY ABDOMEN ERECT & FLAT DECUBITIS,550.0,495.0,83700-00-00
X-RAY,FMXRAY1262,X-RAY Pediatric Chest & Abdomen AP/Cross-table lateral,550.0,495.0,83700-00-00
X-RAY,FMXRAY1291,US. THYROID GLAND,495.0,495.0,83700-00-00
X-RAY,FMXRAY1292,US. NECK soft tissue,495.0,495.0,83700-00-00
X-RAY,FMXRAY1293,US. Breast (Male),495.0,495.0,83700-00-00
X-RAY,FMXRAY1294,US. SOFT TISSUE (one area),495.0,495.0,83700-00-00
X-RAY,FMXRAY1296,US. Pediatric. PELVIS & PERINEUM (Ambiguous genitalia),495.0,495.0,83700-00-00
X-RAY,FMXRAY1297,US. Pediatric. BOTH HIP,495.0,495.0,83700-00-00
X-RAY,FMXRAY1298,US. Penile soft tissue,495.0,495.0,83700-00-00
X-RAY,FMXRAY1343,W.H. Transvaginal US,495.0,495.0,83700-00-00
X-RAY,FMXRAY1455,PANORAMA (2D),550.0,495.0,83700-00-00
X-RAY,FMXRAY1458,CEPHALOMETRIC (2 VIEWS),550.0,495.0,83700-00-00
LABORATORY,FMLAB-4009,COCAINE,493.0,493.0,73300-07-40
LABORATORY,FMLAB-4014,"OPIATES (OPIUM, MORPHIN, HEROIN)",493.0,493.0,73350-06-00
LABORATORY,FMLAB-9510,GONOCOCCAL DNA (HYBRID TEST),491.0,491.0,73050-51-90
LABORATORY,FMLABM0211,PRISTANIC ACID,491.0,491.0,83700-00-00
CSS,MS-S-000848,SOLUTION IODINE SURGICAL 26ml 3M-8630,489.8775,489.8775,15281
LABORATORY,FMLAB-7004,"BASIC ADMISSION PROFILE (CBC, ESR, URINE, STOOL & GLUCOSE)",489.0,489.0,73100-00-90
Surgery,MTSUR-0020,EXCISION & BIOPSY OF SKIN (W/OUT ANAESTHESIA),489.0,489.0,30071-00-00
CSS,MS-S-009675,SCREW CORTICAL 1.3X10MM OSTEONIC  # A5.13100,488.25,488.25,47875
ANAESTHESIA,FMEGD-0011,OT SESSION (D),488.0,488.0,83700-00-00
DERMATOLOGY,FMDER-0044,KERATOLITIC APPLICATION - ARM,488.0,488.0,90660-00-00
E. N. T.,FMENTE0004,IMPEDANCEMETRY (T + ART + ARD),488.0,488.0,11324-00-01
LABORATORY,FMLAB-9216,FOETAL HEMOGLOBIN,488.0,488.0,73100-07-00
LABORATORY,FMLAB-9248,IGG QUANTITATIVE (CSF),488.0,488.0,73050-30-60
LABORATORY,FMLABM0162,MYELIN OLIGODENDROCYTE GLYCOPROTEIN ABS,488.0,488.0,73050-39-70
PHYSIOTHERAPY,FMPTD-0107,NEEDLE CUPPING,488.0,488.0,90908-00-00
PSYCHIATRY,FMPSYB0051,PORTAGE PROGRAM FOR 2 WEEKS (2SESSIONS),488.0,488.0,83700-00-00
PHYSIOTHERAPY,FMPTD-0053,NERVE CONDUCTION - 3 NERVES,486.0,486.0,11015-00-00
LABORATORY,FMLAB-9354,ALVEOLAR BASAL MEMBRANE ABS,483.0,483.0,73050-39-70
LABORATORY,FMLAB-9600,MOUTH MUCOSA ABS,483.0,483.0,73250-00-20
LABORATORY,FMLAB-9718,SIALIC ACID,483.0,483.0,73050-32-90
LABORATORY,FMLAB-9987,HEPATITIS DELTA (HDV) Abs TOTAL,483.0,483.0,73100-22-80
CSS,MS-H-000061,HEAD BONNETT MIDLINE 25-29CM F&P #BC306-05,482.0,482.0,61197
E. N. T.,FMENTM0023,DELAYED SPEECH AND LANGUAGE DEVELOPMENT,480.0,480.0,95550-05-00
LABORATORY,FMLAB-1021,BONE MARROW TREPHINE SAMPLING,480.0,480.0,30084-00-00
X-RAY,FMXRAY1164,CT. ADDITIONAL CONTRAST,600.0,480.0,83700-00-00
DERMATOLOGY,FMDER-0082,INCISSI.& DRAIN ABCSS.-DEEP,479.0,479.0,30223-01-00
LABORATORY,FMLAB-9456,DELTA AMINOLAEVULINIC ACID,479.0,479.0,73050-02-50
NURSING ADMINISTRN,FMNUR-0041,CODE BLUE ON THE WARD,479.0,479.0,83700-00-00
CSS,MS-C-001051,CREAM CAVILON 28GM 3M # 3391,478.485,478.485,58851
CSS,MS-C-001571,CATHETER URETERAL OLIVE TIP 6 FR COLOPLAST # AC5406,478.485,478.485,34926
CSS,MS-R-000224,ROD THREADED 295MM TIPMED #042297,478.485,478.485,63191
CSS,SMI1194,URETERAL CATHETER OPEN TIP 7FR #BIO-TECH/UR-820570 /,478.485,478.485,34926
CSS,SMI1222,TUBE ENDOTRACH REINFORCED 8.5 CUFFED SHER. #5-12617/118-85,478.485,478.485,47121
LABORATORY,FMLAB-8002,BODY FLUID CYTOLOGY,478.0,478.0,73200-00-00
ONCOLOGY/NUCLEAR MED,FMONC-0024,INTRATHECAL CHEMOTHERAPY,478.0,478.0,96198-00-00
PHYSIOTHERAPY,FMPTD-0112,ONE SESSION  THALGO PART,478.0,478.0,96162-00-00
DERMATOLOGY,FMDER-0165,MOLLUSCA BODIES EXTRAC.LARGE,477.0,477.0,30189-00-00
LABORATORY,FMLAB-9399,"BROMIDE, QUANT.",476.0,476.0,73050-39-70
CSS,MS-G-000284,GELFOAM SPONGE SIZE 60X20X7MM CURASPON #CS-060,474.6912975,474.6912975,48170
LABORATORY,FMLAB-5004,ANTI-MITOCHONDRIAL ANTIBODY (AMA),474.0,474.0,73050-20-70
LABORATORY,FMLAB-5013,ANTI-HAV TOTAL,474.0,474.0,73100-24-00
LABORATORY,FMLAB-1056,PEROXIDASE STAIN,473.0,473.0,73050-04-80
LABORATORY,FMLAB-1080,NEONATAL PACKED RED BLOOD UNIT,473.0,473.0,13706-02-00
LABORATORY,FMLAB-8012,SPECIMENS-ROUTINE PROCESSING,473.0,473.0,73200-00-20
LABORATORY,FMLAB-8051,IGG (CSF),473.0,473.0,73100-10-60
LABORATORY,FMLAB-8052,IGA (CSF),473.0,473.0,73100-10-60
LABORATORY,FMLAB-8053,IGM (CSF),473.0,473.0,73100-10-60
LABORATORY,FMLAB-9037,CHOLINESTERASE IN ERYTHROCYTES,473.0,473.0,73050-08-30
LABORATORY,FMLABM0083,DNA OXIDATIVE DAMAGE,473.0,473.0,83700-00-00
PEDIATRIC SURGERY,FMPDS-1003,INGROWING TOE NAIL + DEPRIVEMENT OF DEAD TISSUES,473.0,473.0,47915-00-01
PHYSIOTHERAPY,FMPTD-2065,MEDICAL BATH + MASSAGE (contast therapy ),473.0,473.0,96162-00-00
LABORATORY,FMLAB-6265,GROIN SWAB C/S,472.5,472.5,73050-40-90
LABORATORY,FMLAB-6266,AXILLA SWAB C/S,472.5,472.5,73050-40-30
LABORATORY,FMLABB0001,GENITAL SWAB C/S,472.5,472.5,73050-40-90
LABORATORY,FMLAB-2203,POINT OF CARE ARTERIAL BLOOD GAS (ABG),472.0,472.0,83700-00-00
LABORATORY,FMLAB-2204,POINT OF CARE Venous BLOOD GAS (VBG),472.0,472.0,83700-00-00
LABORATORY,FMLAB-3030,VITAMIN B12 (CYANOCOBALAMIN),472.0,472.0,73050-10-40
ORTHOPAEDIC,MTORT-0158,JOINT WASHOUT1,471.0,471.0,50103-00-01
LABORATORY,FMLAB-9516,HANTA VIRUS ABS,470.0,470.0,73250-00-20
DENTAL,FMDNTS0005,SIMPLE EXT. PERMANENT TEETH,468.0,468.0,97311-08-00
LABORATORY,FMLABM0096,C3 NEPHRITIC FACTOR (C3NeF),468.0,468.0,83700-00-00
LABORATORY,FMLABM0117,CV2/CRMP5-ABS (SERUM),468.0,468.0,73250-00-20
LABORATORY,FMLABM0118,CV2/CRMP5-ABS (CSF),468.0,468.0,73250-00-20
LABORATORY,FMLAB-9184,HELICOBACTER ABS,467.0,467.0,73100-22-20
LABORATORY,FMLAB-4012,DIGOXIN,466.0,466.0,73300-00-60
ORTHOPAEDIC WORKSHOP,FMORW-0133,HINGED KNEE SUPPORT,465.0,465.0,56282
Surgery,FMSUR-0005,ABCESS INSICION DEEP,463.0,463.0,30223-03-01
E. N. T.,FMENTE0011,PLAY AUDIOMETRY,462.63,462.63,11306-00-00
LABORATORY,FMLAB-9193,MEASLES ANTIBOY (SERUM),462.63,462.63,92153-00-00
DENTAL,FMDNTP0025,REMOVAL OF BRIDGE,462.0,462.0,97656-00-00
INTERNAL MEDICINE,FMINT-0031,PLEURAL BIOPSY,462.0,462.0,38418-01-01
LABORATORY,FMLAB-3002,17-OXOGENIC STEROIDS,462.0,462.0,73300-03-70
LABORATORY,FMLAB-3022,PSA (TOTAL),462.0,462.0,73050-30-20
LABORATORY,FMLAB-7042,"DIABETIC PROFILE(1ST): [GLYCO. HB, CREATININE, UREA, MICROALBUMINURIA ]",462.0,462.0,73100-11-60
obstatric and Gynecology,FMOBG-0065,A.I.H.,462.0,462.0,73050-39-70
PAEDIATRICS,FMPDT-0078,CONT.CONTROL OF PULSE BY       MONITOR UP TO 24 HRS,462.0,462.0,11722-00-00
PAEDIATRICS,FMPDT-0099,PSYCHP. CONS.INCLUDING PRNTS.  DISTURBED BEHAVIOR 1 SESSION,462.0,462.0,96237-00-00
PAEDIATRICS,FMPDT-0109,STOMACH WASHING OR INDUCED     VOMITING W/ EXTRACT IPECAC.,462.0,462.0,14200-00-00
PAEDIATRICS,FMPDT-0145,CONT. CNTRL.PLSE. ECG 5-12 HRS,462.0,462.0,11708-00-00
PSYCHIATRY,FMPSYB0012,SEX THERAPY,462.0,462.0,96179-00-00
Surgery,MTSUR-0045,PLEURAL OR ABDOMINAL TAP(DIAGNOSTIC),462.0,462.0,38800-00-00
CSS,MS-S-003916, SCREW CORTEX 3.5x20MM SELF TAPPING SYNTHES #204.820,460.0,460.0,56642
ORTHOPAEDIC,FMORT-0446,INCISSION & DRAINAGE SUPER FICIAL ABSCESS,460.0,460.0,30223-01-00
Surgery,MTSUR-0009,DEEP CUT WOUND LARGE (10-15 STITCHES),460.0,460.0,83700-00-00
NURSING ADMINISTRN,FMNUR-0075,PATIENT PREPARATION - CRITICAL CASE,459.0,459.0,83700-00-00
OPTHALMOLOGY,MTOPT-0033,EYE LID ELECTORLYSIS BOTH EYES,459.0,459.0,42587-05-01
INTERNAL MEDICINE,FMINT-0026,PULMONARY FUNCTION TEST,458.0,458.0,11506-00-00
LABORATORY,FMLAB-9418,CHAGAS ABS (TRYPANOSOMIASIS),458.0,458.0,73050-44-50
ORTHOPAEDIC WORKSHOP,FMORW-0077,CORRECTION OF SHOE - LARGE,458.0,458.0,96092-00-00
DENTAL,FMDNTI0047,REMOVAL OF I.D.F.,457.0,457.0,83700-00-00
DENTAL,FMDNTS0219,REMOVAL OF LINKOW - ANT.\,457.0,457.0,83700-00-00
LABORATORY,FMLAB-1117,RANDOM DONOR PLATELETS,457.0,457.0,73250-02-90
NURSING ADMINISTRN,FMNUR-0017,DEEP CUT WOUND - MEDIUM,457.0,457.0,83700-00-00
NURSING ADMINISTRN,FMNUR-9003,WARD SERVICES,457.0,457.0,83700-00-00
PLASTIC SURGERY,MTPSD-0031,REMOVAL OF ONE NAVI UNDER L.A.,457.0,457.0,48406-16-01
ANAESTHESIA,FMANA-0054,NITROUS OXIDE - 1/2 TANK,456.0,456.0,92210-00-00
DENTAL,FMDNTN0049,Pulpotomy,456.0,456.0,83700-00-00
CSS,MS-D-001070,"DRAPE INCISE ANTIMICROBIAL LOBAN 13X13"" 3M # 6640EZ",455.70000000000005,455.70000000000005,12535
CSS,MS-G-000742,GUIDE WIRE 1.6 MMOSTEONIC #Y1Z.16010,455.70000000000005,455.70000000000005,58115
CSS,MS-K-000080,KNIFE MVR DISP. F/OPTHALMIC SURG / ALCON # 8065912001,455.70000000000005,455.70000000000005,46741
CSS,MS-K-000172,K-WIRE 0.8MM X 10MM.OSTEONIC#D8P.04080,455.70000000000005,455.70000000000005,35685
CSS,MS-K-000244,K-WIRE 3.0X1.1MMOSTEONIC#D8P.04110,455.70000000000005,455.70000000000005,35685
CSS,MS-P-003870,PIN GUIDE WIRE 1.1 MM OSTEONIC#D8P04110,455.70000000000005,455.70000000000005,44759
CSS,MS-S-001164,SCREW CORTICAL TITANIUM 2.0X10MM IRINE #T50002010,455.70000000000005,455.70000000000005,56642
CSS,MS-S-002052,SCREW CORTEX 2.0X12MM PURE TITANIUM # 401.112,455.70000000000005,455.70000000000005,56642
CSS,MS-S-005422,SCREW CORT MINI STAINLESS-S 1.5X7MM AESCULAP# LB007S,455.70000000000005,455.70000000000005,56642
CSS,MS-S-008429,SCREW CORTICAL 2.0x14MM FULLY THREADED IMPLANTCAST #803019143,455.70000000000005,455.70000000000005,56642
CSS,MS-S-008500,SCREW COMPRESSION 3.5 X 14MM CHM # 3.1306.014,455.70000000000005,455.70000000000005,56642
CSS,MS-S-008863,SCREW COMPERSSION 3.5x30MM CHM #3.1306.030,455.70000000000005,455.70000000000005,56642
CSS,MS-S-008864,SCREW COMPERSSION 3.5 X 32MM CHM # 3.1306.032,455.70000000000005,455.70000000000005,56642
CSS,MS-S-008998,SCREW COMPRESSION 3.5 X34MM CHM # 3.1306.034,455.70000000000005,455.70000000000005,56642
CSS,MS-S-008999,SCREW COMPRESSION 3.5 X38MM CHM # 3.1306.038,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009001,SCREW COMPRESSION 3.5 X22MM CHM # 3.1306.022,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009003,SCREW COMPRESSION 3.5 X24MM CHM # 3.1306.024,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009104,SCREW CORTICAL 2.0MMX16 . OSTEONIC  # A5.20160,455.70000000000005,455.70000000000005,47875
CSS,MS-S-009158,SCREW COMPRESSION 3.5 X 20 MM CHM # 3.1306.020,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009159,SCREW COMPRESSION 3.5 X 28 MM CHM # 3.1306.028,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009250,SCREW COMPRESSION 3.5X18MM CHM # 3.1306.018,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009251,SCREW COMPRESSION 3.5X16MM CHM # 3.1306.016,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009590,SCREW COMPERSSION 3.5X40MM CHM # 31306040,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009617,SCREW COMPERSSION 3.5X36MM CHM # 3.1306.036,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009618,SCREW COMPERSSION 3.5X44MM CHM # 3.1306.044,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009816,SCREW COMPERSSION 2.7X18MM CHM # 3.1220.018,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009818,SCREW COMPERSSION 2.7X14MM CHM # 3.1220.014,455.70000000000005,455.70000000000005,56642
CSS,MS-S-009827,SCREW COMPERSSION 3.5X26MM CHM # 3.1306.026,455.70000000000005,455.70000000000005,56642
CSS,MS-W-000073,WIRE CERCLAGE DIA 0.6MM L 175 SST#291.240.01,455.70000000000005,455.70000000000005,35685
CSS,MS-W-000435,WIRE K 1.0MM X ALL LENGTH JMS #11-00,455.70000000000005,455.70000000000005,35685
CSS,MS-W-000634,WIRE K 2.0X 250MM #OSTEONIC Y1Z20010,455.70000000000005,455.70000000000005,35685
CSS,MS-W-000670,WIRE GUIDE 2.0X2.0MMOSTEONIC#Y1Z.20010,455.70000000000005,455.70000000000005,35685
CSS,SML1683,DIALYSER HOLLOW FIBER POLYSULFONE 1.3SQM PN6,455.70000000000005,455.70000000000005,47071
CSS,SMO10913,K-WIRE 0.9 X 100 MM # 40003070-0910,455.70000000000005,455.70000000000005,35685
LABORATORY,FMLAB-9267,AMITRIPTYLINE,455.0,455.0,73300-05-90
PHYSIOTHERAPY,FMPTD-0062,CRUTCHES - ALUM. - LGE. - ADLT,455.0,455.0,96024-00-00
Surgery,FMSUR-0252,PERIPHERAL ARTERIAL DUPLEX,455.0,455.0,83700-00-00
CARDIOLOGY,FMCAR-0010,VENOUS DUPLEX,454.0,454.0,90911-00-00
ENDOSCOPY,FMENDE0064,USE OF HISTOACRYL,454.0,454.0,83700-00-00
ANAESTHESIA,FMANA-9901,OPERATION ROOM,452.0,452.0,83700-00-00
ANAESTHESIA,FMANA-9902,ANAESTHETIC DOCTOR,452.0,452.0,83670-00-60
obstatric and Gynecology,FMOBG-0212,HOURLY OBSERVATION 1ST HOUR,451.0,451.0,83700-00-00
OPTHALMOLOGY,FMOPTA0014,RETRUBULBER ANAESTHESIA,451.0,451.0,18240-00-01
ROOM AND BOARD,FMNUR99999,MEDICAL SUPERVISION,451.0,451.0,83700-00-00
CSS,MS-W-000270,WIRE KIRSCHNER WITH TROCAR POINT 1.8 X 400MM TIPMED #080299,450.00375,450.00375,35685
CSS,MS-W-000271,WIRE KIRSCHNER WITH TROCAR POINT 2.0 X 400MM TIPMED #080367,450.00375,450.00375,35685
DENTAL,FMDNTN0012,"Bleaching, external - per tooth",450.0,450.0,83700-00-00
DENTAL,FMDNTN0089,Semi-fixed attachment,450.0,450.0,83700-00-00
DENTAL,FMDNTN0168,Sedation   inhalation   per 30 minutes or part thereof,450.0,450.0,83700-00-00
I.V.F.,FMIVF-0031,ABDOMINAL ULTRASOUND,450.0,450.0,55036-00-00
LABORATORY,FMLAB-9024,BUCCAL SMEAR (J),450.0,450.0,73050-44-30
PEDIATRIC SURGERY,FMPDS-0006,DRAINAGE OF ABSCESS,450.0,450.0,30223-01-00
LABORATORY,FMLAB-4021,ETHOSUXIMIDE (ZATROTIN),449.0,449.0,73300-01-00
LABORATORY,FMLAB-5054,TOXOPLASMA ABS TOTAL,449.0,449.0,73100-26-50
LABORATORY,FMLAB-9449,CYCLIC AMP (CAMP) (P.U.),449.0,449.0,73050-00-60
LABORATORY,FMLAB-9609,N-ACETYL-GLUOCSAMINIDASE,449.0,449.0,73300-03-70
LABORATORY,FMLAB-9639,PCP (PHENCYCLIDINE),449.0,449.0,73050-27-00
LABORATORY,FMLAB-9733,SULTIAM (OSPOLOT),449.0,449.0,73300-06-00
LABORATORY,FMLAB-2012,BLOOD GASES & PH (ABG),448.0,448.0,73050-14-50
LABORATORY,FMLAB-3009,CORTISOL,448.0,448.0,73050-09-10
LABORATORY,FMLAB-3018,INSULIN,448.0,448.0,73050-20-90
LABORATORY,FMLAB-5061,HELICOBACTER PYLORI IGG,448.0,448.0,73100-22-20
LABORATORY,FMLAB-9180,SCL 70 ABS.,448.0,448.0,73250-00-20
OPTHALMOLOGY,FMOPTC0018,ELECTROLYSIS (BOTH EYELIDS),448.0,448.0,42587-04-02
OPTHALMOLOGY,FMOPTE0003,NEGLECTED CORNEAL F.B,448.0,448.0,30061-02-01
LABORATORY,FMLAB-9215,SEROTONIN,447.0,447.0,73050-32-70
CSS,MS-P-000682,PIN SCHANZ 4.8X160MM F/ EXTERNAL FIXATOR ORTOSINTESE #4745/01,446.586,446.586,32854
CSS,MS-S-001163,SCREW CORTICAL TITANIUM 1.5X12MM IRINE #T50001512,446.08473000000004,446.08473000000004,56642
INTENSIVE CARE UNIT,FMICU-0010,ABDOMINAL TAPPING,446.0,446.0,30406-00-00
PHYSIOTHERAPY,FMPTD-0023,HYDROTHERAPY,446.0,446.0,96153-00-00
LABORATORY,FMLAB-5002,ASOT (Antistreptolysin O Titer),445.0,445.0,73100-18-60
ORTHOPAEDIC WORKSHOP,FMORW-0094,ARCH SUPPORT WITH LEATHER,445.0,445.0,96092-00-31
CSS,SMD3699,EXTERNAL NASAL SPLINT ALUMINUM .,444.3075,444.3075,35411
ENDOSCOPY,FMENDE0045,SCLEROTHERAPY HAEMORRHOIDS,444.0,444.0,32132-00-00
LABORATORY,FMLABM0145,HEREDITARY SPHEROCYTOSIS BY FLOW CYTOMETRY,444.0,444.0,73200-03-20
DENTAL,FMDNTP0093,IN OFFICE BLEACHING,441.0,441.0,83700-00-00
PHYSIOTHERAPY,FMPTD-0108,MAGNETIC CUPPING,441.0,441.0,96155-00-00
ENT,ENT-0002,Antral washout,440.0,440.0,41704-00-00
INTENSIVE CARE UNIT,FMICU-0019,BiPAP / CPAP INITIAL,440.0,440.0,92036-00-00
LABORATORY,FMLAB-3051,CORTISOL (9 AM),440.0,440.0,73050-09-10
LABORATORY,FMLAB-3052,CORTISOL (5 PM),440.0,440.0,73050-09-10
LABORATORY,FMLAB-4022,LIDOCAINE,440.0,440.0,73300-01-60
LABORATORY,FMLAB-9595,MIANSERINE,440.0,440.0,73300-05-90
LABORATORY,FMLAB-9699,QUININE,440.0,440.0,73050-31-90
NEUROLOGY,FMNUM-0024,EMG COMP. 2 NURSE,440.0,440.0,11012-00-00
ORTHOPAEDIC WORKSHOP,FMORW-0135,HIGH DORSO-LUMBAR SUPPORT,440.0,440.0,96092-00-00
X-RAY,FMXRAY1290,US. ABDOMEN AND PELVIS,440.0,440.0,83700-00-00
X-RAY,FMXRAY1524,TELERADIOLOGY CONSULTATION,440.0,440.0,83700-00-00
DENTAL,FMDNTF0012,FLOURIDE TREATMENT (CHILDREN)  PER VISIT,439.0,439.0,97281-00-00
DENTAL,FMDNTM0002,POLISHING,439.0,439.0,111
DENTAL,FMDNTP0035,PARTIAL DENT. ACR. EXTRA TEETH,439.0,439.0,97721-00-00
DENTAL,FMDNTP0052,REPAIR OF CLASP,439.0,439.0,97762-00-00
DENTAL,FMDNTS0126,STITCHES REMOVAL (MEDIUM),439.0,439.0,92200-00-00
EMERGENCY,FMERDA0014,DEEP CUT WOUND MEDIUM ( 5 - 10 STITCHES),439.0,439.0,30026-00-10
EMERGENCY,FMERDA0027,SUB.CUT WOUND LARGE (10-20     STITCHES,439.0,439.0,83700-00-00
obstatric and Gynecology,FMOBG-0003,FMOBG-0003,439.0,439.0,35608-00-00
OPTHALMOLOGY,FMOPTC0004,INCISN OF STYE OF EYELID,439.0,439.0,90084-00-01
OPTHALMOLOGY,FMOPTC0017,EYE LASHES ELECTROLYSIS,439.0,439.0,42587-04-01
OPTHALMOLOGY,FMOPTC0022,INTRA-VITREAL INJECTION,439.0,439.0,42746-04-01
PSYCHIATRY,FMPSYA0037,MIDDLE SEX,439.0,439.0,96180-00-00
DERMATOLOGY,MTDER-0002,ELECTROCAUTERY-MEDIUM AREA G.A,438.0,438.0,90676-00-00
INTERNAL MEDICINE,FMINT-0056,DIFFUSION,438.0,438.0,73100-15-20
LABORATORY,FMLAB-8011,SLIDE SCREENING REFERRAL,438.0,438.0,73200-07-60
LABORATORY,FMLAB-9275,VITAMIN B1 (THIAMINE),438.0,438.0,73050-34-70
RHEUMATOLOGY,FMRHE-0001,RHEUMATOLOGY DAY CARE,438.0,438.0,99999-99-99
HOME CARE,HCPTD-0415,Physiotherapy (1 session),436.0,436.0,83700-00-00
LABORATORY,FMLAB-9685,ALPHA 1-ANTITRYPSIN  (F),435.13,435.13,73050-01-60
E. N. T.,FMENTM0028,STANDARDIZED ARABIC LANGUAGE TEST,435.0,435.0,96014-00-00
LABORATORY,FMLAB-5085,HELICOBACTER PYLORI Ag (IN STOOL) .,435.0,435.0,73050-48-80
PHYSIOTHERAPY,FMPTD-0031,TOTAL PT - 3 MODAL. - OP,435.0,435.0,95550-03-00
CSS,SMD1097,"STOCKINETTE 4""X25YDS#2456/14822",434.5425,434.5425,35374
DENTAL,FMDNTN0006,Cephalometric analysis - excluding radiographs,434.0,434.0,83700-00-00
ORTHOPAEDIC,FMORT-0414,SUPERFICIAL CUT WOUND-MEDIUM (5-10 STITCHES),434.0,434.0,83700-00-00
E. N. T.,FMENTE0045,EPLEY MANUEVER FOR BPPV,433.0,433.0,96064-00-11
CSS,MS-B-000429,BOTTLE PLASTIC HUMIDIFIER DISPOSABLE,432.915,432.915,63408
CSS,MS-W-000265,WIRE KIRSCHNER BAYONET 1.8 X 400MM TIPMED #080862,432.915,432.915,35685
CSS,SMH1441,STAPLER PROXIMATE SKIN PMW35 (D&G #8037-12),432.915,432.915,34606
CSS,SMO10039,SCREW CANCELLOUS 6.5 MM F/T HIPO #30604031060,432.915,432.915,56642
DENTAL,FMDNTO0039,"BRACKET, BAND OR ARCH WIRE",432.0,432.0,97846-01-00
Surgery,MTSUR-0059,SUPERFICIAL CUT WOUND LARGE (10-20 STOTCJES),432.0,432.0,83700-00-00
CSS,MS-C-001736, CIRCUIT MAPLESON D BAIN FLEXICARE INTERSURGICAL 2121,431.52000000000004,431.52000000000004,37704
ANAESTHESIA,FMANA-0017,INSERTION OF SUB_CLAVIAN CATH.,431.0,431.0,13815-01-00
PHYSIOTHERAPY,FMPTD-2058,TETRAPLEGIA TRTMENT (3 PROCS),431.0,431.0,96129-00-00
PHYSIOTHERAPY,FMPTD-2122,USE OF A.V.I.MACHINE FOR OVER-,431.0,431.0,99999-99-92
PSYCHIATRY,FMPSYC0001,STUDENT BEHAVIORAL REACTION,431.0,431.0,83700-00-00
PSYCHIATRY,FMPSYC0008,CHILD SELF CONCEPTION,431.0,431.0,83700-00-00
PSYCHIATRY,FMPSYC0021,HOW CAN CHILD MAKE SMILE TO HIM SELF,431.0,431.0,83700-00-00
PSYCHIATRY,FMPSYC0025,EVALUATION IQ,431.0,431.0,83700-00-00
