Internal Code,Item Name,Service Type,NPHIES Code (Hyphenated )2,Price,LOS
FMLAB-2090,Phosphorus In Urine,Service,73050-28-30,149.6,
FMDER-0008,Chemical Cautery,Service,41677-00-00,148.0,
FMDER-0138,Liquid Nirtogen Application - Small,Service,90676-00-00,148.0,
FMDER-0150,I.M. Injection With Medicine,Service,96197-19-00,148.0,
FMDNTF0005,Reinforcement Each Pin,Service,97575-00-00,148.0,
FMDNTF0009,Temporary Filling,Service,97572-01-00,148.0,
FMDNTN0084,Post and root cap indirect,Service,97629-00-00,148.0,
FMDNTP0023,Cementation Of Crown,Service,97651-00-00,148.0,
FMDNTX0004,Pediatric X-Ray,Service,97022-00-10,148.0,
FMNEU-0087,Trigger Point Injection (1 Trigger point),Service,92513-99-00,148.0,
FMOPTA0010,Fundus Photography,Service,96188-00-00,148.0,
FMORW-0088,Correction Of Heal 1 Cm,Service,95550-08-00,148.0,
FMORW-0089,Correction Of Shoe,Service,96092-00-00,148.0,
FMORW-0143,Spreader Bar/Dennis Brown,Service,96092-00-00,148.0,
FMXRAY1236,X-RAY BOTH KNEES AP STANDING,Service,57518-01-11,146.4,
FMENTP0001,NASOPHARYNGOSCOPY,Service,41764-00-00,145.6,1
FMHC-0012,Home Visit - Laboratory Service (Transportation + Sample Collection + Disposables),Service,83620-00-00,145.6,
FMDER-0063,Diathermy Curretage,Service,30195-00-00,144.0,
FMLAB-1033,COOMB'S Test (Direct),Service,73250-00-30,144.0,
FMLAB-1034,Indirect Coombs Test,Service,73250-00-30,144.0,
FMLAB-1044,Hemoglobin,Service,73050-18-00,144.0,
FMLAB-2053,Iron (Fe),Service,73050-21-10,144.0,
fmvas-0090,NG FEEDING 24 HOURS,Service,92036-00-00,144.0,
17539,SPIROMETER AIR INCENTIVE INTERTECT #2000/8888-719033,Consumables,31266,48.0,
18501,STOCKING ANTI-EMBOLISM THIGH LARGE LENGTH 31-36CM,Consumables,30878,48.0,
18677,CATHETER THORACIC W/TROCAR 32CH 40CM,Consumables,99999,48.0,
18678,CATHETER TROCAR CHESTDRAIN 28CH 40CM ARGYLE #8888-561068/211-28,Consumables,99999,48.0,
FMICU-0007,ECG PORTABLE,Service,11708-00-00,142.4,
21656,SUTURE PROLENE 4/0 90CM ETHICON/PETER #W8761/20S151/EH7585H,Consumables,99999,48.0,
SME1396,"SENSOR ADHESIVE NEONATAL 18"" F/RADICAL-7 MASIMO #2329",Medical Device,62743,142.0,
26031,SUTURE PROLENE BLUE 3/0 90CM ETHICON #W8522,Consumables,61353,48.0,
FMDER-0084,Occlusive Dressing - Medium,Service,30055-00-20,140.0,
FMDNT-1037,impression & cast,Service,97719-01-10,140.0,
FMENTN2063,NASAL ENDOSCOPY,Service,41764-00-00,140.0,
FMICU-0013,TWIN PUMP AMBU BAG /USE,Service,83700-00-00,140.0,
FMLAB-1069,Sickling Test,Service,73100-09-15,140.0,
FMLAB-1072,Thrombin Time,Service,73100-09-20,140.0,
FMORT-0423,DRESSING OF WOUND - MEDIUM,Service,30055-00-20,140.0,
P-3-N-200219-27093,NEOCATE JUNIOR 400 GM,SFDA,99999999999994,140.0,
FMPDT00003,Nebulizer with drug adminstration,Service,92043-00-00,138.4,
FMDNL-0007,Partial Denture First Tooth,Service,97727-00-00,136.0,
FMDNL-0010,"Full Denture, Upper Or Lower",Service,97711-00-00,136.0,
FMDNL-0016,Jacket Crown Acrylic,Service,97611-01-00,136.0,
FMDNL-0043,Acrylic Partial Denture 1 Unit,Service,97721-00-00,136.0,
FMDNTS0026,Irrigation Or Change Drain Of Abscess/Socket,Service,96215-00-10,136.0,
FMERDA0017,IV CANNULA INSERTION,Service,90220-00-00,136.0,
FMERDA0060,ICE COMPRESSOR,Service,22065-00-90,136.0,
FMERDA0063,WARM COMPRESSOR,Service,83700-00-00,136.0,
FMERDA0066,MEDIUM DRESSING 15 - 25 CM,Service,30055-00-20,136.0,
FMERDA0114,COVID 19 RAPID ANTIGEN TEST,Service,73100-15-10,136.0,
FMLAB-2062,Urine Pregnancy Test,Service,73150-01-00,136.0,
FMNBD-0006,Baby Name Book,Service,83700-00-00,136.0,
FMNEP-0022,Single Use Of Vanflow Canula,Service,83700-00-00,136.0,
FMNEP-0023,Sudden Need Of Oxygen Regular,Service,96191-00-00,136.0,
FMPDT-0032,Endotracheal Mucous Suction,Service,96157-00-00,136.0,
FMPDT-0048,Insertion of blood products IV without Bio test,Service,92063-00-00,136.0,
FMPDT-0090,Nasogastric Tube insertion up to 3 yrs max. 34 hrs,Service,92036-00-00,136.0,
FMPDTE0001,ECG - Pediatrics,Service,11700-00-00,136.0,
FMPSYA0009,SPEED MRKMKNG H-MARKING,Service,96184-00-00,136.0,
FMPSYA0018,SIMILARITIES AND DIGIT SPAN,Service,96238-00-00,136.0,
FMXRAY1260,X-RAY PORTABLE CHARGE,Service,96093-00-00,136.0,
P-3-N-200819-130595,SIMILAC ELECARE JR 400 GM,SFDA,99999999999994,136.0,
FMLAB-2054,LDH (Lactate Dehydrogenase),Service,73050-21-80,134.4,
FMC1618,SET FOR FEEDING PUMP,Medical Device,99999,134.0,
39047,BLADE F/LARYNGOSCOPE DISP. CURVED MACINTOSH SIZE 3 #7043000,Consumables,99999,48.0,
39132,BLADE F/LARYNGOSCOPE DISP. CURVED MACINTOSH SIZE 4 #7044000,Consumables,99999,48.0,
41425,BREATHING SYSTEM PEDIATRIC 15MM #,Consumables,99999,48.0,
FMLAB-2082,Calcium In Urine,Service,73050-05-80,133.6,
FMPTD-0108,MAGNETIC CUPPING,Service,95550-03-00,133.6,
FMORT-0375,ELASTIC BANDAGE FOREARM W/OUT MEDICINE,Service,96092-00-00,132.353,
fmdnt-3013,Root Canal Obturation – Each Additional Canal,Service,97418-00-00,132.0,
FMERDA0072,SUPERFECIAL WOUND SUTURING (1-3 STITCHES),Service,30026-00-10,132.0,
FMLAB-1058,Platelet Count,Service,73100-01-60,132.0,
FMLAB-1088,Leucocyte Count & Differential,Service,73100-00-10,132.0,
FMLAB-9260,Reducing Substrate In Stool,Service,73050-33-90,132.0,
FMLAB-9992,Cryptosporidiosis Screening and Identification in Stool,Service,73050-45-50,132.0,
FMPDTO0009,Iv Infusion,Service,96199-19-00,132.0,
FMPSYA0067,INTRAVENOUS INFUSION,Service,96199-10-00,132.0,
P-3-N-050214-28503,MONOGEN 400 GM,SFDA,99999999999994,132.0,
FMPTD-2061,MEDICAL BATH,Service,96163-00-00,131.20000000000002,
MS-A-000156,ADMINISTRATION SET F.INFUSION PUMP TERUMO # TE*PA300WY01,Consumables,13215,48.0,
MS-B-000738,BALLOON CATHETER RELIANT MEDTRONIC#AB46,Consumables,17184,48.0,
FMLAB-2014,Creatine Kinase Isoenzyme (CK-MB),Service,73050-09-60,129.6,
FMXRAY1628,X-RAY SCAPHOID - 1 VIEW,Service,57506-03-11,129.6,
FMENDE0009,Biopsy For Clo  Test Ed00352112,Service,73100-22-20,129.0,
FMLAB-1022,CBC without automated Differential,Service,73100-00-90,128.8,2044
FMDER-0316,Excimer Laser - 1 Session,Service,90676-00-00,128.0,
FMDNL-0009,Repair Full Or Partial Denture,Service,97764-00-00,128.0,
FMLAB-1093,TOTAL EOSINOPHIL COUNT EY DISC H.,Service,73100-00-10,128.0,
FMLAB-2007,Amylase,Service,73050-03-00,128.0,
FMLAB-2055,Lipase,Service,73050-23-00,128.0,
FMLAB-2075,Uric Acid In Serum,Service,73050-37-70,128.0,
MS-M-000059,CANNULA ARTERIAL 20GX45MM VIGGO #071-682245,Consumables,34896,48.0,
FMDER-1023,Male Laser Hair Removal (Beard+ mustache),Service,90676-00-00,127.0,
FMENTE9914,DIX-HALLPIKE TEST FOR BPPV,Service,92001-00-00,126.4,
FMLAB-2069,TIBC (Total Iron Binding Capacity),Service,73050-21-20,126.4,
FMPTD-0123,ADULT ABG EXTRACTION,Service,13842-00-00,126.4,
MS-B-000756,BLADE F/SURGICAL HAIR REMOVAL CLIPPER 3M #9660,Consumables,63267,48.0,
P15BIONI2+,BIONIME GLUCOMETER DEVICE .,SFDA,16488,126.0,
25897,SUTURE VICRYL UNDYED 3/0 45CM ETHICON/PETER #W9511T/18120J/D&G-9608-41,Consumables,63492,48.0,
P15CONTO4+,CONTOUR NEXT SUGAR TEST STRIPS X 50 .,SFDA,30221,125.0,
FMHC-0026,fleet enema (Service + Disposables + Kits),Service,83620-00-00,124.80000000000001,
FMLAB-2018,HDL Cholesterol,Service,73050-23-60,124.80000000000001,
FMXRAY1632,"POTASSIUM, STOOL",Service,73050-39-70,124.80000000000001,
FMDER-0093,Wound Dressing - Medium,Service,30055-00-20,124.0,
FMDNTX0006,Additional X-Ray,Service,97022-00-10,124.0,
FMENTE3001,EAR WASH - UNILATERAL,Service,41647-00-00,124.0,
FMENTL0015,INDIRECT LARYNGOSCOPY USING ENDOSCOPE,Service,41849-00-00,124.0,
FMLAB-1054,Partial Thromboplastin Time (PTT),Service,73100-09-50,124.0,
FMLAB-1089,NITRO BLUE TETRAZON,Service,73100-17-40,124.0,
FMLAB-2028,Chloride In Serum,Service,73050-07-70,124.0,
FMNEU-0063,INTRATHECAL INJECTION OF MEDICATIONS (ANTIBIOTC/CHEMOTHERAPY),Service,96198-00-00,124.0,
FMOPTA0002,Tonometry,Service,92016-00-01,124.0,
FMPTD-0009,ELECTRIC STIM. MUSC/NRV - OP,Service,96155-00-00,124.0,
FMPTD-0019,THERAPEUTIC EXERCISES - OP,Service,96129-00-00,124.0,
FMPTD-0080,EXERCISE FOR SGH STAFF PER MTH,Service,96129-00-00,124.0,
FMLAB-1066,RETICULOCYTE COUNT,Service,73100-01-30,123.2,
22442,SUTURE VICRYL PLUS 2-0 70CM ROUND BODY ETHICON #VCP317H/W9121,Consumables,63492,48.0,
22867,SUTURE VICRYL 3/0 75CM VIOLET ETHICON #W9114/VCP311H/D&G 9813-41,Consumables,63492,48.0,
FMLAB-2013,CK (CPK),Service,73050-09-40,120.80000000000001,
FMPDT-0014,Phototherapy 24 HRS +Eye pads,Service,90677-00-00,120.80000000000001,
18502,WOUND DRAINAGE 14CH MEDINORM #50-11-505/50-22-505E,Consumables,11305,48.0,
FMDNTS3079,Service Charges For Invasalign System Compliance Indicator,Service,97989-00-10,120.0,
FMERDA0123,BACK SLAB SHORT - BELOW ELBOW,Service,50130-00-01,120.0,
FMERDA0124,BACK SLAB SHORT - BELOW KNEE,Service,96092-00-00,120.0,
FMERDA0130,E.C.G. RHYTHM STREP,Service,11700-00-00,120.0,
FMERDA0134,FINGER NEIGHBOUR STRAPPING,Service,90595-00-00,120.0,
FMERDA0139,FULL CAST APPLICATION,Service,50130-00-01,120.0,
FMICU-0014,USE OF BLOOD WARMER FMICU-0014,Service,83700-00-00,120.0,
FMINTH-0005,Endoscopic Biopsy,Service,30473-01-00,120.0,
FMLAB-1012,Activated Clotting Time,Service,73100-05-00,120.0,
fmlab-1306,GESTATIONAL DIABETES SCREENING (OGTT / 50 Grs) ONE TEST,Service,66542-00-20,120.0,
fmnur-0137,Umbilical cord care,Service,90676-00-00,120.0,
fmnur-0138,Perineal care,Service,83700-00-00,120.0,
FMOPT-0041,Color Blind Test,Service,83700-00-00,120.0,
FMPDT-0095,Removal of foreign body internal auditory canal,Service,92201-00-00,120.0,
FMPH-00012,Clinical pharmacy,Service,95550-09-00,120.0,
fmph-00013,TPN - PREPARATION,Service,96098-00-00,120.0,
FMPTD-0200,WOMEN HEALTH PHYSIOTHERAPY SESSION,Service,95550-03-00,120.0,
FMPTD-0201,DIABETIC FOOT PHYSIOTHERAPY SESSION,Service,92199-00-00,120.0,
FMPTD-0203,MAUAL THERAPY PHYSIOTHERAPY SESSION,Service,95550-03-00,120.0,
FMPTD-0204,LYMPHATIC MASSAGE PHYSIOTHERAPY SESSION,Service,96162-00-00,120.0,
FMPTD-2130,CHEST PHYSIOTHERAPY WITH,Service,95550-03-00,120.0,
FSDER-0009,arms hair removal session ,Service,83700-00-00,120.0,
17096,DRAPE SURGICAL COVER 150x120/175/190CM STERILE #JM-OP6076,Consumables,47783,49.0,
19947,SUTURE VICRYL 4/0 ETHICON #W9067,Consumables,99999,49.0,
SMA0246,"CATHETER SUCTION 16CHX22"" W/ CONTROL BD #02-3069",Consumables,16779,49.0,
SMI8930,SUTURE VICRYL RAPID 0 ETHICON #W9963 (SMH4595),Consumables,44829,49.0,
P-3-N-131119-171777,PEPTAMEN JUNIOR 400GM,SFDA,99999999999994,120.0,
SMM0002,MASK AMBUBAG NEONATAL ALL SIZE,Consumables,36066,50.0,
SMI1169,SUTURE VICRYL PLUS 1 ETHICON #VCP353H / W9231 /D+G #9831-71,Consumables,44829,50.0,
P16CERVI7+,FUTURO SOFT CERVICAL COLLAR 2726 .,SFDA,41039,119.0,
P16FUTUI2+,FUTURO ANKLE SUPPORT-ALL SIZE .,SFDA,10279,119.0,
FMPTD-0067,WALKER RENTAL,Service,96024-00-00,118.4,
SMI1396,COTTON ROLL 500GM.,Consumables,99999,50.0,
SML1529,AIRWAY GUEDEL SIZE 04 ADULT RED 90MM STER. DIS. #1-1504-90,Consumables,33089,50.0,
20428,MASK FACE PARTICULATE RESPIRATOR N95#093-3395/1860.,Consumables,64822,51.0,
SML0050,BABY WET WIPES PKT OF 72/80PCS.,Consumables,61694,51.0,
P-3-N-010520-66854,SIMILAC GOLD NO-4 6x1700gm,SFDA,99999999999994,117.0,
FMERDA0118,14 LEADS ECG,Service,11700-00-00,116.0,
FMLAB-1018,Blood Film For Malaria,Service,73100-25-40,116.0,
FMPNTE0002,ECG Repeated - Pediatrics,Service,11700-00-00,116.0,
FMPSYB0064,ALPHA STIM AID BRAIN STIMULATION 1 SESSION,Service,11024-00-00,116.0,
FMPTD-0124,DEEP BREATHING AND COUGHING EXERCISES,Service,96139-00-00,116.0,
SMI1180,NEEDLE FISTULA 16G VENOUS/ARTERIAL KIMAL #K67/3,Consumables,32111,52.0,
P15INSUP1+,INSUPEN 33 G X 4MM X 100 PCS,SFDA,34973,115.0,
P16AXILL1+,AXILLARY CRUTCH BASIC X 2 .,SFDA,31115,115.0,
FMANA-0014,OXYGEN (O2) PER HOUR,Service,92044-00-00,114.4,
FMCAR-0002,ECG -Cardiology,Service,11708-00-00,114.4,
FMORW-0009,Orthosis VIII,Service,96092-00-00,114.4,
FMORW-0126,Soft Cervical Collar,Service,96092-00-00,114.4,
18994,COTTON ROLL 500GM,Consumables,58232,52.0,
FMLAB-2056,Magnesium (Serum),Service,73050-24-00,113.60000000000001,
FMNUR-9002,Clinical Pharmacy / Medication preparation,Service,83700-00-00,112.0,
FMXRAY1529,Ultrasound Cd Upload With Reporting,Service,99999-99-92,112.0,
FMDER-0009,Auto Vaccination,Service,92171-00-00,110.0,
FMINT-0065,DIABETIC FOOT CARE,Service,95550-04-00,110.0,
FMINTR0007,Fluid Syringe,Service,96199-19-00,110.0,
FMLAB-1083,Cbc Follow Up (Within One Week),Service,73100-00-90,110.0,
19229,WIRE KIRSCHNER 2.0X300MM IRINE #E06032,Consumables,35685,53.0,
SMI1179,"NEEDLE HYPO 20G X 1.5"" STERILE",Consumables,59230,53.0,
MS-P-004620,POWDER TALCUM 400GMS PONDS DREAM FLOWER,Consumables,99999,53.0,
SMH2614,SUTURE PROLENE 6-0 (13MM) 75CM ETHICON #EP8706H / VP706X,Consumables,64255,53.0,
SME1298,CATHETER FOLEY SILICON 2 WAY 14FR 5ML R..#14214/UROMED#41151405,Consumables,64444,54.0,
FMDER-0003,SVD Injection,Service,50124-01-21,108.0,
FMDNL-0008,Additional Tooth Each Porcelain,Service,97765-00-00,108.0,
FMERDA0069,TEPID SPONGE BATH - TSB,Service,96153-00-00,108.0,
FMLAB-2089,Uric Acid In Urine,Service,73050-37-80,108.0,
FMLAB-2098,Urine Urea Nitrogen,Service,73050-37-40,108.0,
FMLAB-5049,RPR OR VDRL,Service,73100-18-70,108.0,
FMNUR-0023,DINAMAP,Service,11600-03-00,108.0,
FMPDT-0093,Rectal Examination,Service,32171-00-00,108.0,
FMPDT-0098,Enema,Service,92077-00-00,108.0,
FMPTD-2118,TREADMEIL FOR LAB. TESTING,Service,96130-00-00,108.0,
SMH1412,DRESSINGSURGICALMEPORESTERILE10X30CMLOHM,Consumables,35091,54.0,
SMR11,DRAPE SUR.COVER STERI.99X130CMKIMB.CLARK#89111/250 492 2,Consumables,47783,54.0,
FMLAB-2072,Triglycerides,Service,73050-36-20,106.4,
SMI5357,TUBE ENDOTRACH 3.0MM UNCUFFED ORAL #5-1046/113-30,Consumables,47691,55.0,
P-3-N-120921-155025,NAN SUPREME PRO-1 6x800gm,SFDA,99999999999994,106.0,
P-3-N-120921-155033,NAN SUPREME PRO-2 6x800gm,SFDA,99999999999994,106.0,
FMERDA0075,SMALL DRESSING < 10 CM,Service,30055-00-10,105.60000000000001,
fmint-2001,RT TRANSPORT PER HOUR,Service,99999-99-99,105.60000000000001,
39953,VASOPRESSIN 20 U/ML VAIL,Consumables,99999,55.0,
46155,IV ADM,Consumables,99999,55.0,
P15ONETO2+,ONE TOUCH ULTRA SUGAR TEST STRIP,SFDA,30221,105.0,
P15ONETV1+,ONE TOUCH VERIO SUGAR TEST STRIP,SFDA,30221,105.0,
P-3-N-120921-155074,NAN SUPREME PRO-3 6x800gm,SFDA,99999999999994,105.0,
FMDER-0083,Occlusive Dressing - Small,Service,30055-00-10,104.80000000000001,
FMDER-0090,Subcutaneous Injection,Service,90660-00-00,104.80000000000001,
FMDNTX0001,Periapical X-Ray,Service,97022-00-10,104.80000000000001,
FMDNTX0002,Bitewing X-Ray,Service,97022-00-10,104.80000000000001,
FMPTD-0092,PREOPERATIVE & POSTOPERATIVE EX'S.,Service,96129-00-00,104.80000000000001,
FMPTD-0126,TENSE,Service,96155-00-00,104.80000000000001,
FMDER-0171,Micropigmentation Test,Service,30207-00-00,104.0,
FMERDA0053,FLEET ENEMA - DOUBLE,Service,90335-01-00,104.0,
FMERDA0061,FLEET ENEMA - SINGLE,Service,90335-01-00,104.0,
FMERDA0089,USE OF PULSE OXIMETER 30 MNTS.,Service,73050-14-80,104.0,
FMHC-0017,Central Line Flushing/Care (Service + Disposables + Kits),Service,83620-00-00,104.0,
FMHC-0020,I.M. Injection (Service + Disposables + Kits),Service,83620-00-00,104.0,
FMHC-0021,I.V. Injection (Service + Disposables + Kits),Service,83620-00-00,104.0,
FMHC-0022,Subcutaneous Injection (Service + Disposables + Kits),Service,83620-00-00,104.0,
FMHC-0028,Small Dressing / area (Service + Disposables + Kits),Service,83620-00-00,104.0,
FMHC-0040,Removal of Sature and Staple,Service,83620-00-00,104.0,
FMHC-0044,wound debridement small,Service,83620-00-00,104.0,
FMHC-0058,Crepe Bandage ( Big ),Service,83620-00-00,104.0,
FMHC-0061,Cervical Collar,Service,83620-00-00,104.0,
FMLAB-2017,"Cholesterol, Total",Service,73050-23-60,104.0,
FMLAB-2091,Chloride (Cl) In Urine,Service,73050-07-90,104.0,
FMLAB-6008,Gram Stain (Direct Smear),Service,73050-44-30,104.0,
FMOPTA0011,Eye Dressing,Service,30055-00-00,104.0,
FMPDT-0024,JUGULAR VEIN BLOOD SAMPLE COLLECTION,Service,73100-00-30,104.0,
47540,COLOMYCIN 2 MILLION IU INJ,Consumables,99999,55.0,
SMA1101,BABY DIAPER NEONATAL 1-3 KG,Consumables,35008,55.0,
22882,SUTURE VICRYL VIOLET 2 75CM ETHICON #W9252/D&G 9836-81.,Consumables,63492,56.0,
MS-B-001814,SOLUTION ANTI-FOG W/SPONGE 6GM #DF-3100,Consumables,15281,57.0,
P15ONETO1+,ONE TOUCH SELECT PLUS SUGAR TEST STRIP X 50,SFDA,41818,103.0,
18462,PHENYLEPHRINE 1% 10MG/ML X 10,Consumables,99999,57.0,
P16FUTU63+,FUTURO THAMB STABILIZING BLACK SUPPORT.,SFDA,10279,102.0,
FMLAB-2086,Sodium Urine,Service,73050-33-20,101.60000000000001,
50547,"PATTIESSURGICAL1x1""FABCO/CODMAN#35503310/80-1403",Consumables,16340,57.0,
SME1026,CATHETER UMBILICAL 4.0 FR# 4005,Consumables,10759,57.0,
SMH1276,BANDAGE DELTA ROLL 10CMX2.75M LOH #92842 /DAM#325532/8,Consumables,47011,57.0,
SMT1015,CATHETER TROCAR 28CHX40CM ARGYLE#8888-561068,Consumables,37482,57.0,
FMDER-0040,PHENOL APPLICATION 40%,Service,90660-00-00,100.0,
FMERDA0125,CAST REMOVAL,Service,96094-00-00,100.0,
FMICU-0057,BED BATH (Per Shift),Service,83610-02-50,100.0,
FMNUR-0025,HOT SITZ BATH,Service,92178-00-90,100.0,
FMPTD-0198,PHYSIOTHERAPY FOT TMJ DYSFUNCTION,Service,95550-03-00,100.0,
FMPTD-0205,THERAPAND,Service,95550-03-00,100.0,
FMRMB-9913,EMERGENCY,Service,83610-00-00,100.0,
FMXRAY1580,Cd Mammogram Consultation,Service,83600-01-60,100.0,
FMXRAY1582,Cd Ct Consultation,Service,83600-01-60,100.0,
P15BIONI3+,BIONIME SUGAR TEST STRIPS X 50 .,SFDA,30221,100.0,
P-3-N-140520-72560,SIMILAC PRO-S NO-2 820gm,SFDA,99999999999994,100.0,
P-3-N-140520-72599,SIMILAC PRO-S NO-1 820gm,SFDA,99999999999994,100.0,
FMPSDH0010,WOUND DRESSING MODERATE,Service,30055-00-00,99.2,
FMDER-1040,MESOTHERAPY UNDER EYE I SESSION,Service,90676-00-00,99.0,
FMERDA0091,VITAL SIGN MONITORING MULTI PARAMETER HOURLY RATE,Service,11600-03-00,98.4,
FMLAB-2009,BILIRUBIN DIRECT & TOTAL,Service,73050-04-30,98.4,
FMOPTA0005,Prescription For Glasses,Service,96024-00-00,98.4,
SMC0048,SWAB ALCOHOL STERILE,Consumables,13913,58.0,
P-3-N-251220-207533,NOVALAC MILK ALLERNOVA INFANT FOR.400gm,SFDA,99999999999994,98.0,
FMPTD-2106,CPM FOR SHOULDER - IP,Service,96130-00-00,97.0,
FMPTD-2108,CPM FOR ELBOW - IP,Service,96130-00-00,97.0,
FMPTD-2136,MCKENCZIE FOLLOW-UP TREATMENT,Service,96130-00-00,97.0,
SMH1271,T-PIECE 22MM M/22MM F/22MM 7.6MM PORT ARMSTRONG#1454,Consumables,20395,58.0,
P-3-N-100816-115759,SIMILAC SENSITIVE NO.3 12x820gm,SFDA,99999999999994,97.0,
P-3-N-270616-98042,SIMILAC SENSITIVE NO.1 12x820gm,SFDA,99999999999994,97.0,
P-3-N-270616-98049,SIMILAC SENSITIVE NO.2 12x820gm,SFDA,99999999999994,97.0,
SMH2626,BLANKET WARMING ADULT FULL BODY PORTEX # SW-2001,Consumables,10414,59.0,
FMANA-0032,LOCAL ANAESTHESIA ASSISTANT/HR,Service,83670-00-60,96.0,
FMPDT-0016,IM Injection (Up to 4 YRS),Service,96197-19-00,96.0,
fmvas-0092,SKIN PREPARATION,Service,73050-44-80,96.0,
SMH1354,LIGACLIP MEDIUM / LARGE TITANIUM CLIPS # LT300,Consumables,56711,59.0,
MS-N-000508,MASK RESPIRATE KN95 FILTER EFFICIENCY 95% STANDARD SIZE CHANGZHOU JINPENG CHINA #RA4-KN95-20,Consumables,64847,60.0,
38994,CONTRAST MEDIA F/CT OMNIPAQUE 300MGx50ML,Consumables,99999,61.0,
MS-S-000772,ELECTRODE THYMAPAD STIMULUS FOR ECT MACHINE.,Consumables,47852,61.0,
19324,SUTURE PROLENE 3/0 ETHICON #W621/D&G 3490-41,Consumables,99999,63.0,
SMA3496,"E T TUBE O/N SIZE 8.0 CUFFED # 100/199/080,PORTEX .",Consumables,64188,65.0,
FMLAB-1065,Prothromin Time (PT) With INR,Service,73100-08-70,95.2,
SML1547,BAG URINE COLLECTING PAEDIATRIC,Consumables,58917,65.0,
P15ACCUC15+,ACCU-CHEK INSTANT SUGAR TEST STRIP X 50 .,SFDA,30221,95.0,
P-3-N-010616-83565,PROMISE PE GOLD 900 GM,SFDA,99999999999994,95.0,
P-3-N-201022-171188,PRIMALAC MILK CMA 400 GM,SFDA,99999999999994,95.0,
P-3-N-271218-188762,Primalac Premium WH2 900 g,SFDA,99999999999994,95.0,
P15CONTU1+,CONTOUR-TS SUGAR TEST STRIPS X 50 .,SFDA,30221,94.5,
FMINT-0075,Nebulizer /Ventolin,Service,92043-00-00,94.4,
FMLAB-2003,Albumin,Service,73050-00-80,94.4,
FMLAB-2029,Sodium In Serum,Service,73050-33-10,94.4,
FMLAB-2030,Potassium In Serum,Service,73050-07-70,94.4,
SMT10275,FACE MASK GREEN .,Consumables,35177,65.0,
SMI9676,"NEEDLE FISTULA 16G,VENOUS 25MM,GVR25",Consumables,32111,65.0,
SMA1102,"NEEDLE SPINAL G22X3.5"" STERILE BD #5181",Consumables,46096,67.0,
FMERDA0141,Iv Fluids - Ongoing Infusion,Service,96199-19-00,93.5,
P16FUTU61+,FUTURO ELBOW SUPPORT-ALL SIZE .,SFDA,10279,93.0,
FMONC-1009,Subcutaneous Injection - Oncology,Service,90660-00-00,92.0,
FMPTD-0119,PORTABLE VENTILATOR OXYLOG PER HOUR,Service,13882-00-00,92.0,
P13SWABA1+,SWAB ALCOHOL PHARMACY X 200 .,SFDA,13913,92.0,
P15ACCUC1+,ACCU-CHEK SOFTCLIX LANCETS X 200 .,SFDA,37466,92.0,
P15ONE-T5+,ONE TOUCH DELICA LANCETS X 100,SFDA,37466,92.0,
FMPTD-0116,ABG HEPARINIZED SYRINGE,Service,13842-00-00,91.2,
fmlab-1311,RPR FOR SYPHILIS,Service,73100-18-80,90.4,
FMLAB-2070,Total Protein,Service,73050-30-70,90.4,
FMDNL-0044,Additional Tooth,Service,97765-00-00,88.0,
FMDNTN0133,Cleaning and polishing of pre-existing denture,Service,97753-00-00,88.0,
FMENTE3005,DEBRIDEMENT & INSERTION OF OTOWICK,Service,90665-00-10,88.0,
FMENTN2054,CHANGE OF NASAL SPLINT,Service,90595-00-00,88.0,
FMLAB-1016,Bleeding Time,Service,73100-00-00,88.0,
FMLAB-2005,Alkaline Phosphatase,Service,73100-07-70,88.0,
FMLAB-2042,Post Prandial Sugar PP,Service,73050-15-70,88.0,
FMLAB-2093,GLUCOSE ACTIVATION TEST,Service,66542-00-20,88.0,
FMORW-0054,Tricot Tube,Service,96092-00-00,88.0,
FMPDT-0136,OXYGEN per 1 HR,Service,92044-00-00,88.0,
P-3-N-060322-37152,PHENEX-1 400 G,SFDA,99999999999994,88.0,
FMLAB-1046,Iron Stain,Service,73100-07-60,87.2,
FMLAB-2015,Calcium,Service,73050-05-50,87.2,
FMLAB-2064,SGOT(AST),Service,73050-35-90,87.2,
FMLAB-2065,SGPT (ALT),Service,73050-36-00,87.2,
FMOBG-0016,Antenatal (CTG)Monitoring/HR,Service,16514-01-00,87.2,
SML1548,SUTURE PROLENE 2-0 ETHICON W8689 W30C40TX/D&G03426-51,Consumables,13909,67.0,
MS-C-001664,ADMISSION KIT  MALE & FEMALE WITH SGH LOGO,Consumables,33961,68.0,
SMI9872,"TONGUE DEPRESSOR 6"" STERILE",Consumables,42461,68.0,
MS-S-004286,WIPES WET F/BABY ALCOHOL FREE PKT/50 SAUDIA,Consumables,61694,70.0,
P-3-N-251114-156183,EXCEEDA MILK VANILLA 850 GM,SFDA,99999999999994,87.0,
FMNUR-0076,URINE COLLECTION (24 HOURS).,Service,73050-37-80,86.4,
MS-C-000627,BREATHING CIRCUIT STANDARD F/ADULT 1.5MTR HSINER #70121,Consumables,99999,72.0,
MS-B-000153,FILTER HME TWINSTAR HEPADRAGER#MP01801,Consumables,31723,74.0,
24098,SUTURE VICRYL PLUS 1 VIOLET 70CM ETHICON #VCP353H/W9368/VCP359.,Consumables,44829,75.0,
P15AEROC2+C,AEROCHAMBER DEVICE W/MASK FOR CHILDREN,SFDA,62680,86.0,
