S/No,ItemCode,Name,price of 1/2/2021,GMDN 1,GMDN 2,GMDN 3
154.0,MS-B-001695,BOLT LOCKING 4.5X84MM. IRENE # T40054484,162.0,16077,,
635.0,MS-G-000733,GEL BURN FREE FIRST AID HYDROGEL 50 ML EUROMED # # 1B,162.0,58108,,
2656.0,MS-S-009493,SCREW LOCKING BOLT 4.5X36MM IRENE # T40054536,162.0,56642,,
2657.0,MS-S-009494,SCREW LOCKING BOLT 4.5X40MM IRENE # T40054540,162.0,56642,,
2658.0,MS-S-009495,SCREW LOCKING BOLT 4.5X44MM IRENE # T40054544,162.0,56642,,
2659.0,MS-S-009496,SCREW LOCKING BOLT 4.5X48MM IRENE # T40054548,162.0,56642,,
2660.0,MS-S-009497,SCREW LOCKING BOLT 4.5X52MM IRENE # T40054552,162.0,56642,,
2661.0,MS-S-009498,SCREW LOCKING BOLT 4.5X56MM IRENE # T40054556,162.0,56642,,
2662.0,MS-S-009499,SCREW LOCKING BOLT 4.5X60MM IRENE # T40054560,162.0,56642,,
2663.0,MS-S-009500,SCREW LOCKING BOLT 4.5X64MM IRENE # T40054564,162.0,56642,,
2664.0,MS-S-009507,SCREW LOCKING BOLT 4.5X68MM IRENE # T40054568,162.0,56642,,
2665.0,MS-S-009508,SCREW LOCKING BOLT 4.5X72MM IRENE # T40054572,162.0,56642,,
2666.0,MS-S-009509,SCREW LOCKING BOLT 4.5X76MM IRENE # T40054576,162.0,56642,,
2667.0,MS-S-009510,SCREW LOCKING BOLT 4.5X80MM IRENE # T40054580,162.0,56642,,
2668.0,MS-S-009511,SCREW LOCKING BOLT 4.5X84MM IRENE # T40054584,162.0,56642,,
2670.0,MS-S-009527,SCREW LOCKING BOLT 4.0X28MM IRENE # T40054028,162.0,56642,,
2671.0,MS-S-009528,SCREW LOCKING BOLT 4.0X32MM IRENE # T40054032,162.0,56642,,
2672.0,MS-S-009529,SCREW LOCKING BOLT 4.0X36MM IRENE # T40054036,162.0,56642,,
2673.0,MS-S-009530,SCREW LOCKING BOLT 4.0X40MM IRENE # T40054040,162.0,56642,,
2674.0,MS-S-009531,SCREW LOCKING BOLT 4.0X44MM IRENE # T40054044,162.0,56642,,
2675.0,MS-S-009552,SCREW BOLT LOCKING 4.0X48MM IRENE # T40054048,162.0,61325,16077.0,
2676.0,MS-S-009553,SCREW BOLT LOCKING 4.0X52MM IRENE # T40054052,162.0,61325,16077.0,
2677.0,MS-S-009554,SCREW BOLT LOCKING 4.0X56MM IRENE # T40054056,162.0,61325,16077.0,
2678.0,MS-S-009555,SCREW BOLT LOCKING 4.0X60MM IRENE # T40054060,162.0,61325,16077.0,
2679.0,MS-S-009556,SCREW BOLT LOCKING 4.0X64MM IRENE # T40054064,162.0,61325,16077.0,
2680.0,MS-S-009557,SCREW BOLT LOCKING 4.0X68MM IRENE # T40054068,162.0,61325,16077.0,
2681.0,MS-S-009558,SCREW BOLT LOCKING 4.0X72MM IRENE # T40054072,162.0,61325,16077.0,
2682.0,MS-S-009559,SCREW BOLT LOCKING 4.0X76MM IRENE # T40054076,162.0,61325,16077.0,
2683.0,MS-S-009560,SCREW BOLT LOCKING 4.0X80MM IRENE # T40054080,162.0,61325,16077.0,
2819.0,MS-S-010492,Suit Protective Coveralls large (L) Size 3M  Barrier # 4570,162.0,36027,,
,MS-M-000057,MASK FACE SILICON DISP.SIZE 5,161.9706,57824,,
448.0,MS-D-000385,DRESSING CUTIMED GEL PAD SORBACT SIZE 7.5X15CM BSN#063-7261101,156.0,62744,,
,MS-S-000140,SUTURE VICRYL PLUS 3-0 VIOLET 70CM ETHICON/COVIDIEN #VCP311H/GL182/GL222,154.56,44829,,
,SME1298,DRAPE IOBAN 35X17 IMCISE/30X28 INCIFILM PHARMAPLAST/ 3M # 6650(SME1080),154.56,12535,,
,SML0328,CATHETER SUCTION 6CH W/CONTROL,154.56,34923,,
206.0,MS-C-000618,CLIPS LIGATING YELLOW SIZE LARGE ETHICON #LT400,154.0,35649,,
340.0,MS-C-003494,CATHETER CLOSED DUAL LUMEN SUCTION SIZE 12,154.0,46979,,
341.0,MS-C-003495,CATHETER SUCTION CLOSED TRACHEOSTOMY 12,154.0,14099,16779.0,
579.0,MS-F-000565,FILTRATE BAG 10 LTRS FRESENIUS # N/A,154.0,56731,,
1251.0,MS-P-002271,PAPER ECG F/ WELCH ALLYN  MACHINE MODEL CP150,154.0,16755,,
2803.0,MS-S-010367,SCREW SHANZ 6X45X250 HIPOKRAT #30520601180,154.0,46651,,
382.0,MS-C-003776,CONNECTOR MALE TEMPERED FROM SUCTION COVER TO SUCTION TUBE. OXYLITRE # S7525,151.0,60538,,
519.0,MS-E-000233,EARRINGS F/ BABY GIRL NICKEL SAFE 4MM BALL DIFF. DESIGN STUDEX,151.0,12991,,
,22187,POWDER FOR BABY,149.4281,61949,,
594.0,MS-F-000712,FOLDING WALKER,149.0,37951,,
,19229,"TAPE DURAPORE DERMICEL 3""X10YDS DAMAD #876058/4/ 3M#1538-3",147.6682,16866,,
1754.0,MS-S-002034,"SPLINT NEMOA 4"" X 15"" T&L #NFO-4015",145.0,16210,42874.0,
,19827,AIRWAY NASOPHARYNGEAL SIZE 8 PORTEX #100/210/080,143.451,42422,,
2863.0,MS-T-000187,TUBE TRACHEAL POLAR PREF.N.NASAL CUFF 6.5,143.0,46218,,
,SMM0002,MASK OXYGEN ADULT BAXTER/SALTERLABS #8130,139.2558,35173,,
481.0,MS-D-001077,DRESSINGBURN FREE STERILE SIZE 10X10 EUROMED # 0404,139.0,62744,,
3000.0,MS-W-000147,WIRE KIRSCHNER BAYONET 1.5 X 400MM TIPMED #30704151400 / 080831,139.0,35685,,
3005.0,MS-W-000265,WIRE KIRSCHNER BAYONET 1.8 X 400MM TIPMED #080862,139.0,35685,,
3006.0,MS-W-000266,WIRE KIRSCHNER BAYONET 2.0 X 400MM TIPMED #080893,139.0,35685,,
,18844,TUBING RESPIRATORY SYSTEM INTERSURGICAL #2010/70156/1780/7,138.7452,37704,,
846.0,MS-M-000246,MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE SMALL 3M#,138.0,35177,,
,45269,BLANKET ADULT CAREQUILT #CV-503-0810,138.0,99999,,
,MS-C-000627,CATHETER URETERIC 5FR STRAIGHT OPEN TIP COLOPLAST #ACP305,138.0,99999,,
,MS-D-001204,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/7MM 2.5CM MEDTRADE#FG08844091,138.0,99999,,
,MS-K-000253,KIT COVERALL WHITE SIZE MEDIUM TYVEK-3M,138.0,99999,,
,38539,MASKLARYNGEALSIZE2DISPOSABLE#321200000/8002000,137.4342,45036,,
,SMC1068,COVER STERILE F/CAMERA 13X250 KARL STORZ #538X/9050X,136.8684,17977,,
,SMY1036,UMBILICAL CORD CLAMP PLASTIC DISP MEDINORM #44-00-000,136.7442,43998,,
1721.0,MS-S-001428,SUTURE PDS II 4/0 90CM # W9109T/ W9109H/COVIDIEN # 623131 / # PDP9109H,136.0,47554,,
,SMC1033,URINE METER 400 TO 500 ML,135.6126,32072,,
,MS-T-000665,TUBE ENDTR.REINF.4.5MM CUFFED MALLINKRD.,135.378,99999,,
261.0,MS-C-001458,CATHETER THORACIC R.ANGLE W/OUT TROCAR 28FR,135.0,61492,,
809.0,MS-K-000172,K-WIRE 0.8MM X 10MM . OSTEONIC # D8P.04080,135.0,35685,,
2109.0,MS-S-005494,SCREW CORTEX 3.5x18MM SELF TAPPING  ORTHO SELECT# 6081-0-4018,135.0,56642,,
2110.0,MS-S-005495,SCREW CANCELLOUS 4.0x18MM  ORTHO SELECT# 6085-0-5018,135.0,56642,,
2111.0,MS-S-005496,SCREW CANCELLOUS 4.0x22MM FULLY THREAD  ORTHO SELECT# 6084-0-5022,135.0,56642,,
2112.0,MS-S-005497,SCREW CANCELLOUS 6.5x16x45MM ORTHO SELECT# 6082-0-6045,135.0,56642,,
2876.0,MS-T-000475,"TUBE - T SILICONE SIZE 1.32MM, L 6MM INVOTEC #23-50601",135.0,60470,,
,SMC1084,PANTY PINK( M -XL ) NON STERILE .,134.8398,31050,,
,SMH1450,SUTURE PROLENE 3-0 ETHICON #W621 (D& G 3490-41),132.1488,13909,,
247.0,MS-C-001157,CATHETER URETERAL 3FR X 70CM OPEN TIP GEOTEK #GUC370-OE,132.0,34926,,
248.0,MS-C-001158,CATHETER URETERAL 4FR X 70CM OPEN TIP GEOTEK #GUC470-OE,132.0,34926,,
249.0,MS-C-001159,CATHETER URETERAL 5FR X 70CM OPEN TIP GEOTEK #GUC570-OE,132.0,34926,,
2809.0,MS-S-010402,SUTURE V-LOC 180 DEVICE 0 15CM GS-21.COVIDIEN #VLOC0306,132.0,45401,,
2524.0,MS-S-009113,SCREW CORTICAL 2.4MMX6MM (SELF TAPPING). IRENE # T50022406,131.0,56642,,
2525.0,MS-S-009114,SCREW CORTICAL 2.4MMX8MM (SELF TAPPING) IRENE # T50022408,131.0,56642,,
2526.0,MS-S-009115,SCREW CORTICAL 2.4MMX10MM (SELF TAPPING) IRENE # T50022410,131.0,56642,,
2527.0,MS-S-009116,SCREW CORTICAL 2.4MMX12MM (SELF TAPPING) IRENE # T50022412,131.0,56642,,
2528.0,MS-S-009117,SCREW CORTICAL 2.4MMX14MM (SELF TAPPING) IRENE # T50022414,131.0,56642,,
2529.0,MS-S-009118,SCREW CORTICAL 2.4MMX16MM (SELF TAPPING) IRENE # T50022416,131.0,56642,,
2530.0,MS-S-009119,SCREW CORTICAL 2.4MMX18MM (SELF TAPPING) IRENE # T50022418,131.0,56642,,
2531.0,MS-S-009120,SCREW CORTICAL 2.4MMX20MM (SELF TAPPING) IRENE # T50022420,131.0,56642,,
2532.0,MS-S-009121,SCREW CORTICAL 2.4MMX22MM (SELF TAPPING) IRENE # T50022422,131.0,56642,,
2533.0,MS-S-009122,SCREW CORTICAL 2.4MMX24MM (SELF TAPPING) IRENE # T50022424,131.0,56642,,
2535.0,MS-S-009136,SCREW CORTICAL 2.4MMX28MM (SELF TAPPING). IRENE # T50022428,131.0,56642,,
2540.0,MS-S-009143,SCREW CORTICAL 2.4X30MM (SELF-TAPPING) IRENE # T50022430,131.0,56642,,
2755.0,MS-S-009729,SCREW CORTICAL 2.7X24MM (SELF-TAPPING)(TITANIUM) IRENE # T50002724 IRENE # T50002724,131.0,56642,,
2756.0,MS-S-009730,SCREW CORTICAL 2.7X26MM (SELF-TAPPING)(TITANIUM) IRENE # T50002726 IRENE # T50002726,131.0,56642,,
2757.0,MS-S-009731,SCREW CORTICAL 2.7X28MM (SELF-TAPPING)(TITANIUM) IRENE # T50002728 IRENE # T50002728,131.0,56642,,
,47840,OPPO 2123 BACK KNEE SUPP,130.893,64099,,
2361.0,MS-S-008598,SLICE EXTENDED SANYO # 30111011,127.0,47502,,
,MS-T-000667,"TUBE E.T W/GW 15FR BOUGIE,PORTEX#100/123/515",126.7668,31328,,
,SML0004,CANNULA ADULT NASAL OXYGEN AIRLIFE SALTER LAB #1600/ 1161/# 33239,126.1872,35201,,
,17538,MASK LARYNGEAL SIZE 4 DISPOSABLE #321400000,126.132,45036,,
,SML0060,NEEDLE HYPO 22GX1.5 STERILE,125.2764,59230,,
,MS-D-001205,DISC GLUCONATE 2% I.V W/CHLORHEXIDINE H/1.5MM 1.9CM MEDTRADE#FG08844091,124.2,99999,,
482.0,MS-D-001078,DRESSINGBURN FREE STERILE SIZE 15X15 EUROMED # #0206,124.0,62744,,
2408.0,MS-S-008720,SCREW MALLEOLAR 4.5MMX35MM S/STEEL. TIPMED # 065944,124.0,56642,,
,SMI1219,TUBE E.T. REINFORCED 7.0 CUFFED POR.100/110/070/SHER. #5-12164,122.9718,47121,,
,MS-S-009110,SET FEEDING BAG ENTERAL 1200ML POLYMED #,122.6475,99999,,
,SMF3122,SOLUTION SODIUM CHLORIDE 0.9% F/IRRIGATION 2000ML,121.5918,58931,,
,SMH1228,SUTURE VICRYL PLUS 2/0 ETHICON #VCP351H / W9150 (D& G #9833-51/9832-51,121.1364,44829,,
1863.0,MS-S-004329,SCREW CORTICAL 2.7x30 IRENE # T50012730 / T50022730,120.0,56642,,
2152.0,MS-S-005705,SCREW CORTICAL 2.7 X 28 MM TIT IRENE # T50022728,120.0,56642,,
2417.0,MS-S-008748,SCREW CORTICAL 2.7X6MM SELF TAPPING. IRENE # T50022706,120.0,56642,,
2418.0,MS-S-008749,SCREW CORTICAL 2.7X8MM SELF TAPPING. IRENE # T50027708,120.0,56642,,
2419.0,MS-S-008750,SCREW CORTICAL 2.7X10MM SELF TAPPING. IRENE # T50027710,120.0,43662,,
2420.0,MS-S-008751,SCREW CORTICAL 2.7X12MM SELF TAPPING. IRENE # T50027712,120.0,56642,,
2421.0,MS-S-008752,SCREW CORTICAL 2.7X14MM SELF TAPPING. IRENE # T50027714,120.0,56642,,
2423.0,MS-S-008754,SCREW CORTICAL 2.7X18MM SELF TAPPING. IRENE # T50027718,120.0,56642,,
2424.0,MS-S-008755,SCREW CORTICAL 2.7X20MM SELF TAPPING. IRENE # T50027720,120.0,56642,,
2425.0,MS-S-008756,SCREW CORTICAL 2.7X22MM SELF TAPPING. IRENE # T50027722,120.0,32859,,
2426.0,MS-S-008757,SCREW CORTICAL 2.7X24MM SELF TAPPING. IRENE # T50027724,120.0,32859,,
2430.0,MS-S-008773,SCREW CORTICAL 2.7X26MM SELF TAPPING. IRENE # T50022726,120.0,32859,,
,19664,GLYCINE 1.5% SOL. IRRIGATION 2000ML #FBG-E-0507-2000,119.5425,37207,,
,19975,"CONNECTOR STRAIGHT 3/8x3/8"" GISH #EC2130S/CP7161",119.5425,60538,,
,19977,CONNECTOR STRAIGHT 1/2 X 1/2 # EC2135S,119.5425,60538,,
,SME0044,GLOVES SURGEON SIZE 8.5 STERILE,118.9284,47509,,
,SMH2569,SUTURE PROLENE 6-0 ETHICON #W8316.,118.4558,9999,,
,SMF3155,SODIUM CHLORIDE F/IRRIGATION 1000ML/BAG # 6000728,117.99,58475,,
433.0,MS-D-000200,DRILL BIT 1.5/80MM IRENE #C19001,117.0,43390,32390.0,
72.0,MS-B-000736,BOUGIE DISPOSABLE 15CH PORTEX #100/123/515,116.0,41829,,
1543.0,MS-R-000226,ROD THREADED CANNULATED 100MM TIPMED #042334,116.0,63191,,
1753.0,MS-S-002033,"SPLINT NEMOA 2"" X 2"" T&L #NFO-2010",116.0,43565,,
2910.0,MS-T-000916,TUBE TRACHEAL SUCTION 7.5 ABOVE CUFF SACETT PORTEX # 100/189/075,116.0,47544,,
,24329,SUTURE PROLENE BLUE 6/0 60CM ETHICON/PETER #W8707/20S07A,115.9476,99999,,
,SMI1198,TUBE E.T. O/N 3.5MM UNCUFFED PORTEX#100/111/035,115.6302,47691,,
,SME1238,ORTHOPACK LOWER EXTREMITY. KIMBERLY CLARK #88431,115.3266,11902,,
446.0,MS-D-000383,DRESSING PAD CUTIMED SORBACT SIZE 10X10CM BSN #063-7216200,115.0,62744,,
,MS-O-000197,OIL BABY 400ML NUNU # 18/10,114.885,61949,,
,SMI9650,RYLES TUBE CH16 W/MANDRIN OF SMMP,114.609,14221,,
1517.0,MS-R-000105,ROD THREADED 245MM TIPMED #042280,113.0,63191,63367.0,
1520.0,MS-R-000113,ROD THREADED 195MM TIPMED # 042273,113.0,63191,63367.0,
,SMA1026,BANDAGE ELASTIC ADH.10CMX4.5M TENSOPLAST..,112.6345,99999,,
,47830,OPPO 1084 WRIST THUMB SUPPORT,112.0146,42874,,
447.0,MS-D-000384,DRESSING CUTIMED GEL PAD SORBACT SIZE 7.5X7.5CM BSN#063-7261100,112.0,62184,,
518.0,MS-E-000232,EARRINGS F/ BABY GIRL NICKEL SAFE GP 3MM BALL DIFF. DESIGN STUDEX,112.0,12991,,
,17539,MASK LARYNGEAL SZ 3 CHILD 30-50KG DISP. #100/220/300,110.4,99999,,
,45270,BLANKET PEDIA CAREQUILT #CV-503-0840,110.4,58934,,
,47363,SUTURE S/S MONO WIRE 7 45CM W/NDL 4S ETHICON #M624G (PKT/4),110.4,15971,,
,48216,CAUTERY EYE LOW TEMPERATURE OASIS #3501-A,110.4,35029,,
,MS-S-010515,"SCREW CANCELLOUS 6.5 X 50 MM, CHM #3.1603.050",110.124,56642,,
,SME1136,GELFOAM SPONGE SIZE 50 80X50X10MM CS-010,110.124,33393,,
,MS-M-000060,MASK FACE SILICON DISP.SIZE 3,110.124,57824,,
1542.0,MS-R-000225,ROD THREADED 345MM TIPMED #042303,110.0,63191,,
1582.0,MS-R-000527,RING TENSION CAPSULAR 12/10 RINGJECT OPHTEC #375BT1G,110.0,42839,,
,SMI0078,MASK OXYGEN W/CONNECTOR ADULT #8110/1115,109.365,61346,,
,SMI1180,CATHETER TROCAR THORACIC 32CHX40CM ARGYL#8888-561076 / 18432011/572-3200,108.468,37482,,
282.0,MS-C-001902,CATHETER THORACIC STRAIGHT W/O TROCAR 24FR POLYMED,108.0,10729,,
,19434,SUTURE MONOCRYL PLUS 4/0 LENGTH 45CM. W/NDL ETHICON # MCP496H,107.5883,99999,,
,22273,CARTRIDGE ACT MEDTRONIC #402-03,107.5883,56195,,
,MS-M-000059,MASK FACE SILICON DISP.SIZE 2,107.0604,57824,,
,MS-E-000071,ELECTRODE PACING TEMPORARILY 6FR,106.26,47852,,
,MS-C-000341,CATHETER TRIPLE LUMIN CVC HEMODIA.,105.1698,61629,,
1541.0,MS-R-000224,ROD THREADED 295MM TIPMED # ,105.0,46453,,
823.0,MS-L-000079,LABEL IDENTIFICATION FOR CSSD UNIT DIFF. COLOR,104.0,62002,64165.0,
876.0,MS-N-000473,NUT DEGEER TIPMED #042648,104.0,32847,,
3032.0,MS-W-000664,WIRE BAYONET DIA 1.5MMX370MM LENGTH. HIPOKRAT # 810.0601,104.0,32881,,
845.0,MS-M-000245,MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE MEDIUM 3M,102.0,35177,,
1696.0,MS-S-000934,SCREW LOCKING 3.5x20MM SELF TAPPING IRENE #T500935020,101.0,56642,,
1697.0,MS-S-000939,SCREW LOCKING 3.5x28MM SELF TAPPING IRENE #T500935028,101.0,56642,,
1698.0,MS-S-000940,SCREW LOCKING 3.5x30MM SELF TAPPING IRENE #T500935030,101.0,56642,,
1699.0,MS-S-000942,SCREW LOCKING 3.5x40MM SELF TAPPING IRENE #T500935040,101.0,56642,,
1700.0,MS-S-000943,SCREW LOCKING 3.5x45MM SELF TAPPING IRENE #T500935045,101.0,56642,,
1701.0,MS-S-000944,SCREW LOCKING 3.5x50MM SELF TAPPING IRENE #T500935050,101.0,56642,,
1702.0,MS-S-000945,SCREW LOCKING 3.5x55MM SELF TAPPING IRENE #T500935055,101.0,16101,,
,SMI9896,INTRA AORTIC BALLOON CATHETER 7.5FRX40CM#0684-00-0480-01,100.5054,34919,,
,SMD1027,BANDAGE POP GYPSONA 15CM #62-7074,100.3398,10284,,
,SMI1196,CATHETER CONDOM MALE LARGE URIDROP,100.1604,63797,,
1703.0,MS-S-000956,SCREW LOCKING 5.0x34MM SELF TAPPING IRENE #T500950034,100.0,56642,,
1704.0,MS-S-000958,SCREW LOCKING 5.0x38MM SELF TAPPING IRENE #T500950038,100.0,56642,,
1705.0,MS-S-000961,SCREW LOCKING 5.0x44MM SELF TAPPING IRENE #T500950044,100.0,56642,,
1706.0,MS-S-000967,SCREW LOCKING 5.0x65MM SELF TAPPING IRENE #T500950065,100.0,56642,,
1707.0,MS-S-000968,SCREW LOCKING 5.0x70MM SELF TAPPING IRENE #T500950070,100.0,16101,,
,SMI1174,INTUBATION STYLET ADULT PORTEX #100/120/300,99.1116,38659,,
,SMA3449,ANAESTHETIC FACE MASK (STRAWB) SIZE1 #038-52-430SFS,99.1116,46232,,
,MS-B-001219,BOTTLE FEEDING GLASS 120ML W/NIPPLE PIGEON,98.8494,61715,,
,MS-S-004193,"STENT URETERAL JJ VORTEK 6FR X 26 CM,COLOPLAST # ACB764",97.4142,47035,,
,MS-S-000608,SUTURE ANCHOR DUET LINVATEC #BXS4216,97.0278,45062,,
490.0,MS-D-001131,DRESSING ADHESIVE WOUND CLOSURE DEVICE WITH HASPS AND RIBBON 2PCS PATCH#CIGALAH#LKB1002 CIGALLAH PHA,97.0,62744,,
719.0,MS-H-000597,HINGED MALE 1 HOLE HIPOKRAT # D124000001,97.0,40124,,
724.0,MS-H-000606,HINGED FEMALE STRAIGHT 1 HOLE. HIPOKRAT # D123000001,97.0,40124,,
814.0,MS-K-000229,K.WIRE 1.5MMX104 . OSTEONIC # HR.1501,97.0,35685,,
1465.0,MS-P-004031,POST MALE 2 HOLES HIPOKRAT # D122000002,97.0,35316,,
1479.0,MS-P-004111,POST FEMALE 2 HOLES HIPOKRAT # D121000002,97.0,35316,,
1523.0,MS-R-000163,ROD THREADED 145MM TIPMED #042266,97.0,63191,,
1658.0,MS-R-000806,ROD THREADED 60MM HIPOKRAT # 10015.06080,97.0,63191,,
1659.0,MS-R-000807,ROD THREADED 80MM HIPOKRAT # 10015.06100,97.0,63191,,
1660.0,MS-R-000808,ROD THREADED 100MM HIPOKRAT # D111000100,97.0,63191,,
1661.0,MS-R-000809,ROD THREADED 120MM HIPOKRAT # D111000120,97.0,63191,,
1662.0,MS-R-000810,ROD THREADED 200MM HIPOKRAT # D111000200,97.0,63191,,
2107.0,MS-S-005492,SCREW CORTEX 4.5x40MM ORTHO SELECT# 6080-0-6040,97.0,56642,,
2108.0,MS-S-005493,SCREW CORTEX 4.5x42MM ORTHO SELECT# 6080-0-6042,97.0,56642,,
2707.0,MS-S-009632,"SCREW CORTICAL, SELF-TAPPING 1.5X6MM #T500015006 IRENE # T500015006",97.0,56642,,
2708.0,MS-S-009633,"SCREW CORTICAL, SELF-TAPPING 1.5X8MM #T500015008 IRENE # T500015008",97.0,32859,,
2709.0,MS-S-009634,"SCREW CORTICAL, SELF-TAPPING 1.5X10MM #T500015010 IRENE # T500015010",97.0,56642,,
2710.0,MS-S-009635,"SCREW CORTICAL, SELF-TAPPING 1.5X12MM #T500015012 IRENE # T500015012",97.0,56642,,
2711.0,MS-S-009636,"SCREW CORTICAL, SELF-TAPPING 1.5X14MM #T500015014 IRENE # T500015014",97.0,56642,,
2712.0,MS-S-009637,"SCREW CORTICAL, SELF-TAPPING 1.5X16MM #T500015016 IRENE # T500015016",97.0,56642,,
2713.0,MS-S-009638,"SCREW CORTICAL, SELF-TAPPING 1.5X18MM #T500015018 IRENE # T500015018",97.0,32859,,
2714.0,MS-S-009639,"SCREW CORTICAL, SELF-TAPPING 1.5X20MM #T500015020 IRENE # T500015020",97.0,32859,,
2727.0,MS-S-009665,SCREW CORTICAL SELF-TAPPING 2.0X6MM IRENE #T500020006 IRENE # T500020006,97.0,56642,,
2728.0,MS-S-009666,SCREW CORTICAL SELF-TAPPING 2.0X8MM IRENE #T500020008 IRENE # T500020008,97.0,56642,,
2729.0,MS-S-009667,SCREW CORTICAL SELF-TAPPING 2.0X10MM IRENE #T500020010 IRENE # T500020010,97.0,32859,,
2730.0,MS-S-009668,SCREW CORTICAL SELF-TAPPING 2.0X12MM IRENE #T500020012 IRENE # T500020012,97.0,56642,,
2731.0,MS-S-009669,SCREW CORTICAL SELF-TAPPING 2.0X14MM IRENE #T500020014 IRENE # T500020014,97.0,56642,,
2732.0,MS-S-009670,SCREW CORTICAL SELF-TAPPING 2.0X16MM IRENE #T500020016 IRENE # T500020016,97.0,56642,,
2733.0,MS-S-009671,SCREW CORTICAL SELF-TAPPING 2.0X18MM IRENE #T500020018 IRENE # T500020018,97.0,32859,,
2734.0,MS-S-009672,SCREW CORTICAL SELF-TAPPING 2.0X20MM IRENE #T500020020 IRENE # T500020020,97.0,32859,,
2735.0,MS-S-009673,SCREW CORTICAL SELF-TAPPING 2.0X22MM IRENE #T500020022 IRENE # T500020022,97.0,56642,,
2736.0,MS-S-009678,SCREW CORTICAL SELF-TAPPING 2.0X24MM #T500020024 IRENE # T500020024,97.0,56642,,
2737.0,MS-S-009679,SCREW CORTICAL SELF-TAPPING 2.0X26MM #T500020026 IRENE # T500020026,97.0,56642,,
2738.0,MS-S-009680,SCREW CORTICAL SELF-TAPPING 2.0X28MM #T500020028 IRENE # T500020028,97.0,56642,,
2739.0,MS-S-009681,SCREW CORTICAL SELF-TAPPING 2.0X30MM #T500020030 IRENE # T500020030,97.0,56642,,
3008.0,MS-W-000270,WIRE KIRSCHNER WITH TROCAR POINT 1.8 X 400MM TIPMED #080299,97.0,35685,,
,SMI1072,CATHETER FOLEY BALLON 2 WAY 16CH 30ML LATEX STERILE,96.6,64444,,
,SMH1285,SUTURE VICRYL 1 45CM ETHICON #W9335/VCP9335H.,96.45683,9999,,
,18548,SODIUM CHLORIDE 0.9% F/IRRIGATION 2000ML.,95.151,64871,,
,20028,FILTER1.2µmPARENTERALNUTRITIONLIPIPORNEO#NLF1E/NLF2E/VM0090IP,95.151,35072,,
,MS-S-005534,SUTURE PDS II 3-0 VIOLET 70CM W/NEEDLE ETHICON #W9116H,95.151,44829,,
2385.0,MS-S-008661,SCREW CANELLOUS 4.0X48MM FULLY THREADED . IRENE # S52004048,94.0,56642,,
2386.0,MS-S-008662,SCREW CANELLOUS 4.0X50MM FULLY THREADED . IRENE # S52004050,94.0,56642,,
2387.0,MS-S-008663,SCREW CANELLOUS 4.0X52MM FULLY THREADED . IRENE # S52004052,94.0,56642,,
2388.0,MS-S-008664,SCREW CANELLOUS 4.0X54MM FULLY THREADED . IRENE # S52004054,94.0,56642,,
2389.0,MS-S-008665,SCREW CANELLOUS 4.0X56MM FULLY THREADED . IRENE # S52004056,94.0,56642,,
2390.0,MS-S-008666,SCREW CANELLOUS 4.0X58MM FULLY THREADED . IRENE # S52004058,94.0,56642,,
2391.0,MS-S-008667,SCREW CANELLOUS 4.0X60MM FULLY THREADED . IRENE # S52004060,94.0,56642,,
2422.0,MS-S-008753,SCREW CORTICAL 2.7X16MM SELF TAPPING. IRENE # T50027716,94.0,56642,,
2431.0,MS-S-008774,SCREW CORTICAL 2.7X28MM SELF TAPPING. IRENE # T50022728,94.0,32859,,
2432.0,MS-S-008775,SCREW CORTICAL 2.7X30MM SELF TAPPING. IRENE # T50022730,94.0,56642,,
2534.0,MS-S-009135,SCREW CORTICAL 2.4MMX26MM (SELF TAPPING). IRENE # T50022426,94.0,56642,,
,SMA1014,BABY DIAPER LARGE SIZE 10-20KG,93.6054,35008,,
,SMA1034,COTTON ROLL 1KG.,93.29236,99999,,
,MS-T-000142,TUBE ENDOTRACH REINFORCED 3.5 CUFFED #SMMP,93.07238,47121,,
1526.0,MS-R-000174,ROD THREADED 50MM TIPMED #042228,93.0,63875,,
1881.0,MS-S-004495,SUTURE VICRYL VIOLET SIZE 2  90CM  ETHICON #W9452,93.0,44829,,
,MS-A-000082,AMBU BAG DISPOSABLE ADULT,92.3496,17591,,
,22964,SUTURE VICRYL VIOLET UNDYED 5/0 45CM ETHICON #W9982.,92.2116,63492,,
,MS-C-001574,"CATHETER PERM DUAL LOUBLE LUMEN 15.5FR X 19 ? 24 CM,MEDCOMP # THD155024SE",90.666,46979,,
,22359,SHOWER GEL DETOLL 300ML,89.65688,61949,,
828.0,MS-L-000176,LARYNGOSCOPE DISPOSABLE MAC SET SIZE 2 SMD #31-2-12A,89.0,46828,,
829.0,MS-L-000177,LARYNGOSCOPE DISPOSABLE MAC SET SIZE 3 SMD #31-3-12A,89.0,46828,,
,SMI1523,CANNULA ARTERIAL 20G VIGGO #4440-4/BD #682245.,88.84181,SMI1523,,
,SMA1180,ADULT DIAPER LARGE SIZE,86.94,11239,,
,MS-S-000072,SODIUMCHLORIDE0.9%2000MLF/IRRIGATIONABBOTT#79,86.94,58475,,
