SER,PACKAGE CODE ,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,الـوصـــــــــــــــــــف ,Admission Days (LOS),Unnamed: 7,SNC GROSS PRICE FOR ALL CLASSES 10% decrease
1660.0,9031203.0,RADIOLOGY,INTERVEN'L RADIOLOGY,UNILATERAL FEMORAL AND SUPERFICIAL FEMORAL ARTERY STENT GRAFT ( WITHOUT MATERIAL COST ),زرع دعامات للشريان الفخذي العلوي والسفلي جهة واحدة (بدون تكلفة المواد),0,D/C,16474.0
1661.0,9031204.0,RADIOLOGY,INTERVEN'L RADIOLOGY,US GUIDANCE BURSA INJECTION,حقن الدواء  الجراب المفصلي تحت إشراف الموجات فوق الصوتية,0,D/C,5184.0
1662.0,9031205.0,RADIOLOGY,INTERVEN'L RADIOLOGY,UTERINE EMBOLIZATION,انصمام دوالي الرحم,0,D/C,19125.0
1663.0,9031206.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VARICOCELE LONG COILS EMBOLIZATION BILATERAL, ازالة التخثر  من الدوالي بواسطة لفائف طويلة الاستقطاب جهتين,0,D/C,10518.0
1664.0,9031207.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VARICOCELE LONG COILS EMBOLIZATION UNILATERAL, ازالة التخثر  من الدوالي بواسطة لفائف طويلة الاستقطاب جهة واحدة,0,D/C,9251.0
1665.0,9031208.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- ADRENAL,تصوير وريدي - الغدة الكظرية,0,D/C,2437.0
1666.0,9031209.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- NECK,تصوير وريدي - عنق,0,D/C,2031.0
1667.0,9031210.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- RENAL VEINS,تصوير وريدي - كلى,0,D/C,2031.0
1668.0,9031211.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- VENA CAVA,تصوير وريدي - شريان كهفي,0,D/C,1608.0
1669.0,9031212.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY-ADRENAL SAMPLING,تصوير وريدي - عينة من الغدة الكظرية,0,D/C,7434.0
1670.0,9031213.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS ANGIOPLASTY-,انسداد الوريد,0,D/C,3054.0
1671.0,9031214.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS BLOOD SAMPLING,أخذ عينات من الدم الوريدي,0,D/C,2437.0
1672.0,9031215.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS STENTING -,الدعامات الوريدية -,0,D/C,4511.0
1673.0,9031216.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBRAL - BASILAR ANGIOGRAPHY,صورة ملونة من الشريان الأساسي الفقرات,0,D/C,6408.0
1674.0,9031217.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBRAL ARTERIOGRAPHY,صورة ملونة من الشريان في الفقرات الظهر,0,D/C,2031.0
1675.0,9031218.0,RADIOLOGY,INTERVEN'L RADIOLOGY,"VERTEBRAL ARTERY ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",علاج الأوعية الدموية الشريانية الوريدية في الفقرات الظهر (بدون الدعامات ، البالونات ، القسطرة الوسيطة ، القسطرة الصغيرة ، الأسلاك الصغيرة),0,D/C,13781.0
1676.0,9031219.0,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBROPLASTY / FLUOROSCOPY GUIDED ,تصليح في فقرات الظهر بواسطة الفلوروسكوبي,0,1,15840.0
1677.0,9041001.0,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - EXTRA LARGE AREA ,ندبة حروق - منطقة كبيرة جدا,0,2,11405.0
1678.0,9041002.0,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - LARGE AREA,ندبة حروق - منطقة كبيرة,0,2,9504.0
1679.0,9041003.0,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - MEDIUM AREA ,ندبة حروق - منطقة وسط,0,1,7604.0
1680.0,9041004.0,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - SMALL AREA ,ندبة حروق - منطقة صغيرة ,0,1,6210.0
1681.0,9041005.0,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - SMALL AREA (SKINCARE),طعوم جلدية - منطقة صغيرة ,0,1,3888.0
1682.0,9041006.0,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - MEDIUM AREA (SKINCARE),طعوم جلدية - منطقة وسط ,0,1,5768.0
1683.0,9041007.0,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - LARGE AREA (SKINCARE),طعوم جلدية - منطقة كبيرة ,0,1,7604.0
1684.0,9041008.0,PLASTIC SURGERY,THERAPUTIC,"PUNCH GRAFT - LARGE ""A"" AREA (SKINCARE)",طعوم جلدية - منطقة كبيرة أ,0,1,9504.0
1685.0,9041009.0,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - SMALL AREA (SKINCARE),ندبة بالجلد - منطقة صغيرة ,0,0,864.0
1686.0,9041010.0,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - MEDIUM AREA (SKINCARE),ندبة بالجلد - منطقة وسط,0,0,1296.0
1687.0,9041011.0,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - LARGE AREA (SKINCARE),ندبة بالجلد - منطقة كبيرة,0,0,1572.0
1688.0,9041012.0,PLASTIC SURGERY,THERAPUTIC,"SCAR REVISION - LARGE ""A"" AREA (SKINCARE)",ندبة بالجلد - منطقة كبيرة أ,0,1,2484.0
1689.0,9041013.0,PLASTIC SURGERY,THERAPUTIC,"SCAR REVISION - LARGE ""B"" AREA (SKINCARE)",ندبة بالجلد - منطقة كبيرة ب,0,1,4860.0
1690.0,9041014.0,PLASTIC SURGERY,THERAPUTIC,DEBRIDEMENT OF BIG  WOUND  / L.A.  ,تنظيف الجروح الكبيرة / مخدر موضعي,0,0,1080.0
1691.0,9041015.0,PLASTIC SURGERY,THERAPUTIC,DEBRIDEMENT OF SMALL WOUND (PD) / L.A. ,تنظيف الجروح الصغيرة / مخدر موضعي,0,0,675.0
1692.0,9041016.0,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT SKIN, SUBQ TISSUE, MUSCLE & FASCIA, NECROTIZING SOFT TISSUE INFECTION",تنظيف ، الأنسجة الجلد ، العضلات واللفافة ، نخر عدوى الأنسجة الرخوة,0,1,2691.0
1693.0,9041017.0,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT W/ RMOVL FOREIGN MAT., SKIN/SUBQ T./MUSCLE FASCIA/MUSCLE",إزالة المواد الغريبة.من الجلد /تحت الجلد. / العضلات اللفافة ,0,0,1904.0
1694.0,9041018.0,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; EACH ADD'L 10% BODY SURFACE",تنظيف ، الجلد الأكزيمي / المصاب الواسع ؛ كل زيادة 10 ٪ سطح الجسم,0,0,788.0
1695.0,9041019.0,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; UP TO 10%, BODY SURFACE",تنظيف ، الجلد الأكزيمي / المصاب الواسع ؛ ما يصل إلى 10 ٪ ، سطح الجسم,0,0,1125.0
1696.0,9041020.0,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, WOUND, INFECTION OR BURN <10%",تنظيف ، الجرح الملتهب أو حرق <10 ٪,0,0,1125.0
1697.0,9041021.0,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, WOUND, INFECTION OR BURN >10%",تنظيف ، الجرح ، الملتهب أو الحرق> 10٪,0,0,1570.0
1698.0,9041022.0,PLASTIC SURGERY,THERAPUTIC,DERMABRASION,سنفرة الجلد,0,1,5265.0
1699.0,9041023.0,PLASTIC SURGERY,THERAPUTIC,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS  EACH ADDITIONAL 100 SQ CM OR LESS, 1% BODY ARE",زرع خارجي  الجلد الجذع / الأسلحة / الساقين كل 100 متر مربع إضافية أو أقل ، 1 ٪ الجسم,0,1,6909.0
1700.0,9041024.0,PLASTIC SURGERY,THERAPUTIC,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS 1ST 100 SQ CM OR LESS, 1% BODY AREA INFANT,CHILD",زرع خارجي للجلد / الذراعين / الساقين 1 100 سم مربع أو أقل ، 1٪ منطقة جسد رضيع ، تشيل,0,1,6909.0
1701.0,9041025.0,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA ADD'L LESIONS",تدمير أي طريقة ؛ الثآليل ، فيروس الورم الحليمي البشري ، آفات ميليا المضافة,0,0,225.0
1702.0,9041026.0,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA PER LESIONS",تدمير أي طريقة ؛ الثآليل ، فيروس الورم الحليمي البشري ، ميليا لكل آفات,0,0,450.0
1703.0,9041027.0,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER > 4CM",تدمير ، الآفة الخبيثة / الخبيثة ، أي طريقة ؛ قطر الآفة> 4 سم,0,1,3443.0
1704.0,9041028.0,PLASTIC SURGERY,THERAPUTIC,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER 0.5-3.9CM",تدمير ، الآفة الخبيثة / الخبيثة ، أي طريقة ؛ آفة قطرها 0.5-3.9cm,0,1,2691.0
1705.0,9041029.0,PLASTIC SURGERY,THERAPUTIC,DRESSINGS & DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA MIDDLE/LARGE,الضمادات وتنظيف الأولي / اللاحق تحت المخدر العام المتوسطة / الكبيرة,0,1,2221.0
1706.0,9041030.0,PLASTIC SURGERY,THERAPUTIC,DRESSINGS & DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA SMALL,الضمادات وتنظيف الأولي / اللاحق تحت المخدر العام  الصغيرة,0,0,1841.0
1707.0,9041031.0,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS &/ DEBRIDEMENT INITIAL/SUBSEQUENT; UNDER L. ANESTHESIA, SMALL",الضمادات وتنظيف الأولي / اللاحق تحت ل. التخدير ، صغير,0,0,675.0
1708.0,9041032.0,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF >10% TOTAL BODY SURF A.",الضمادات / تنظيف لحروق جزئية ، من > 10٪ من إجمالي الجسم ,0,1,4577.0
1709.0,9041033.0,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF MEDIUM <10% - > 5% TOTAL BODY SURF A.",الضمادات / تنظيف لحروق جزئية لمتوسط ​​الجسم أقل من 10٪ -> 5٪,0,1,2930.0
1710.0,9041034.0,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF SMALL,< 5% TOTAL BODY SURF A.",الضمادات / تنظيف لحروق جزئية صغيرة ، <5٪ مجموع الجسم تصفح a.,0,0,1904.0
1711.0,9041035.0,PLASTIC SURGERY,THERAPUTIC,"DRESSINGS/DEBRIDEMENT; W/ L. ANESTHESIA, MEDIUM/LARGE",الضمادات / تنظيف / ل. التخدير ، متوسطة / كبيرة,0,0,563.0
1712.0,9041036.0,PLASTIC SURGERY,THERAPUTIC,"ESCHAROTOMY,EACH ADD'L INCISION",تجويف ، كل شق إضافي,0,0,405.0
1713.0,9041037.0,PLASTIC SURGERY,THERAPUTIC,"EXC.,BNIGN SK.LESN.INCLUD MARGN, ANY BODY PART; DIAM.> 4.0 CM",إزالة ورم حميدي قياس اكثر من 4.0 سم,0,1,3348.0
1714.0,9041038.0,PLASTIC SURGERY,THERAPUTIC,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM. <0.5 CM",إزالة ورم حميدي قياس اقل من 0.5 سم,0,0,1904.0
1715.0,9041039.0,PLASTIC SURGERY,THERAPUTIC,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM.0.6-3.9 CM",إزالة ورم حميدي قياس  من 0.6 سم الى 3.9 سم,0,1,2588.0
1716.0,9041040.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MAJOR,الاستئصال المفرط للبشرة والأنسجة  مع استئصال جلد البطن / كبير,0,1,7510.0
1717.0,9041041.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MINOR,الاستئصال المفرط للبشرة والأنسجة  مع استئصال جلد البطن / ثانوية,0,D/C,2115.0
1718.0,9041042.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM / MINOR,الاستئصال المفرط للبشرة والأنسجة القاتلة مع ذراع استئصال الشفة / الساعد / ثانوية,0,0,1904.0
1719.0,9041043.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM/ MAJOR,الاستئصال المفرط للبشرة والأنسجة الشبحية الفرعية مع ذراع استئصال الشفة / الساعد / كبير,0,1,4860.0
1720.0,9041044.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MAJOR,الاستئصال المفرط للبشرة والأنسجة الشبحية الفرعية مع استئصال الجلد والأرداف / كبير,0,1,7209.0
1721.0,9041045.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MINOR,الاستئصال المفرط للبشرة والأنسجة الشبحية الفرعية مع استئصال الجلد الأرداف /ثانوية,0,0,1904.0
1722.0,9041046.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MAJOR,الاستئصال المفرط للبشرة والأنسجة القاتلة مع استئصال شفة الورك كبير,0,1,7209.0
1723.0,9041047.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MINOR,الاستئصال المفرط للبشرة والأنسجة الشبحية مع استئصال شفة الورك / صغير,0,0,1904.0
1724.0,9041048.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/  MAJOR,الاستئصال المفرط للبشرة والأنسجة الشبحية الفرعية مع استئصال الشفة منطقة أخرى / رئيسية,0,1,6308.0
1725.0,9041049.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/ MINOR,الاستئصال المفرط للبشرة والأنسجة الشبحية دون استئصال الشفة منطقة أخرى / ثانوية,0,0,1904.0
1726.0,9041050.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MAJOR,الاستئصال المفرط للبشرة والأنسجة الشبانية دون الاستئصال الشحمي مع وسادة دهنية تحت الجلد / كبير,0,1,4860.0
1727.0,9041051.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MINOR,الاستئصال المفرط للبشرة والأنسجة الشبحية دون الاستئصال الجزئي للشفاه الدهنية ثانوية,0,0,1904.0
1728.0,9041052.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MAJOR,الاستئصال المفرط للبشرة والأنسجة شبه القاتلة مع استئصال شفة الفخذ / الساق / كبير,0,1,6208.0
1729.0,9041053.0,PLASTIC SURGERY,THERAPUTIC,EXCISION EXCESSIVE SKIN& SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MINOR,الاستئصال المفرط للبشرة والأنسجة شبه القاتلة مع استئصال شفة الفخذ / الساق / ثانوية,0,0,1904.0
1730.0,9041054.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH CROSS FLAP",ازالة الشفة ، وإعادة الإعمار مع رفرف الصليب,0,1,5569.0
1731.0,9041055.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH LOCAL FLAP",ازالة الشفة ، وإعادة الإعمار مع رفرف المحلية,0,1,4658.0
1732.0,9041056.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF LARGE SOFT TISSUE SWELLING,استئصال تورم الأنسجة اللينة الكبيرة,0,0,1459.0
1733.0,9041057.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE KELOIDS-SCAR GROWTH,استئصال نمو ندبات الجدرة المتعددة,0,0,1070.0
1734.0,9041058.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM >20,استئصال عدوى الرخويات المتعددة> 20,0,0,1404.0
1735.0,9041059.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 10-20,استئصال المليساء المعدية المتعددة 10-20,0,0,1350.0
1736.0,9041060.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 1-5,استئصال عدوى الرخويات المتعددة 1-5,0,0,900.0
1737.0,9041061.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 5-10,استئصال المليساء المعدية المتعددة 5-10,0,0,1125.0
1738.0,9041062.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE NEVUS WITH PATHOLOGY,استئصال وحمة متعددة مع علم الأمراض,0,0,2010.0
1739.0,9041063.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM >20,استئصال الكيس الدهني المتعدد من> 20,0,0,1692.0
1740.0,9041064.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 10-20,استئصال الكيس الدهني المتعدد من 10-20,0,0,1528.0
1741.0,9041065.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 1-5,استئصال الكيس الدهني المتعدد من 1-5,0,0,1125.0
1742.0,9041066.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 5-10,استئصال الكيس الدهني المتعدد من 5-10,0,0,1350.0
1743.0,9041067.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS >20,استئصال الثآليل المتعددة> 20,0,0,620.0
1744.0,9041068.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS 10-20,استئصال الثآليل المتعددة 10-20,0,0,563.0
1745.0,9041069.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS 1-5,استئصال الثآليل المتعددة 1-5,0,0,225.0
1746.0,9041070.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF MULTIPLE WARTS 5-10,استئصال الثآليل المتعددة,0,0,450.0
1747.0,9041071.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF SMALL SOFT TISSUE SWELLING,استئصال تورم الأنسجة الرخوة الصغيرة,0,0,1085.0
1748.0,9041072.0,PLASTIC SURGERY,THERAPUTIC,EXCISION OF TATTOO,استئصال الوشم,0,0,1125.0
1749.0,9041073.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION SACRAL PRESSURE ULCER,WITH SKIN FLAP CLOSURE",استئصال قرحة الضغط العجزي ، مع إغلاق رفرف الجلد,0,D/C,4557.0
1750.0,9041074.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION, BENIGN SKIN LESION  INCLUDING MARGINS, EXCEPT SKIN TAG",استئصال ، آفة الجلد الحميدة بما في ذلك الهوامش ، باستثناء علامة الجلد,0,D/C,3139.0
1751.0,9041075.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION, CONSTRICTION FINGER WITH MULTIPLE Z-PLASTIES",استئصال ، الاصبع انقباض مع z- بلاستيس متعددة,0,D/C,6509.0
1752.0,9041076.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY CLOSURE",استئصال ، شفة الختان إسفين عرضية مع إغلاق الابتدائي,0,D/C,3544.0
1753.0,9041077.0,PLASTIC SURGERY,THERAPUTIC,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY DIRECT LINER CLOSURE",استئصال ، ختان الوتد المستعرض الشفة مع إغلاق البطانة المباشر الأولي,0,D/C,3544.0
1754.0,9041078.0,PLASTIC SURGERY,THERAPUTIC,EXCISIONAL BIOPSY,خزعة استئصالية,0,0,1404.0
1755.0,9041079.0,PLASTIC SURGERY,THERAPUTIC,FAT INJECTION,حقن الدهون,0,D/C,2433.0
1756.0,9041080.0,PLASTIC SURGERY,THERAPUTIC,FINE NEEDLE ASPIRATION; WITH IMAGING GUIDANCE,الطموح إبرة دقيقة؛ مع التوجيه بالتصوير,0,0,900.0
1757.0,9041081.0,PLASTIC SURGERY,THERAPUTIC,FINE NEEDLE ASPIRATION; WITHOUT IMAGING GUIDANCE,الطموح إبرة دقيقة؛ دون التوجيه بالتصوير,0,0,788.0
1758.0,9041082.0,PLASTIC SURGERY,THERAPUTIC,FLAP ROTATION,تطعيم  دوراني,0,1,5808.0
1759.0,9041083.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, FULL-THICKNESS SKIN, LIP AND MOUTH",تطعيم ، جلد كامل السماكة ، الشفاه والفم,0,1,5569.0
1760.0,9041084.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, FULL-THICKNESS, TO BREAST",تطعيم ، الجلد ، سماكة كاملة ، إلى الثدي,0,1,5607.0
1761.0,9041085.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, FULL-THICKNESS, TO HAND",تطعيم ، والجلد ، وسماكة كاملة ، في  اليد,0,1,3747.0
1762.0,9041086.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, HOMOGRAFT",تطعيم ، الجلد ، لطعم المثلي,0,1,7510.0
1763.0,9041087.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, MUSCLE FLAP, TO BREAST",تطعيم ، والجلد ، رفرف عضلات ، إلى الثدي,0,1,6008.0
1764.0,9041088.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SKIN, PEDICLE, TO BREAST",تطعيم ، الجلد ، عنيق ، إلى الثدي,0,1,5808.0
1765.0,9041089.0,PLASTIC SURGERY,THERAPUTIC,"GRAFT, SPLIT-THICKNESS, TO BREAST",تطعيم ، تقسيم سماكة ، إلى الثدي,0,1,4810.0
1766.0,9041090.0,PLASTIC SURGERY,THERAPUTIC,GRAFT;DERMA-FAT-FASCIA,تطعيم، ديرما الشحم، فآسيا,0,1,5569.0
1767.0,9041091.0,PLASTIC SURGERY,THERAPUTIC,"HARVEST SKIN FOR TISSUE CULTUREE\D SKIN AUTOGRAFT,100SQ CM OR LESS",حصاد الجلد لثقافة الأنسجة لطعم المثلي الجلد ، 100sq سم أو أقل,0,0,1633.0
1768.0,9041092.0,PLASTIC SURGERY,THERAPUTIC,"INCISION & DRAINAGE, ABSCESS; COMPLICATED/MULTIPLE",شق والصرف ، الخراج. معقدة / متعددة,0,0,1570.0
1769.0,9041093.0,PLASTIC SURGERY,THERAPUTIC,"INCISION & DRAINAGE, COMPLEX, POSTOPERATIVE WOUND INFECTION",شق وتصريف ، معقدة ، التهاب الجرح بعد العملية الجراحية,0,0,1238.0
1770.0,9041094.0,PLASTIC SURGERY,THERAPUTIC,"INCISION & REMOVAL, FB, SUBQ TISSUES; COMPLICATED",شق وإزالة ، مادة غريبة ، أنسجة معقد,0,0,1238.0
1771.0,9041095.0,PLASTIC SURGERY,THERAPUTIC,"INCISION,LABIAL FRENUM(FRENOTOMY)",شق ، حلق شفهي (فرينوتومي),0,0,2930.0
1772.0,9041096.0,PLASTIC SURGERY,THERAPUTIC,"INITIAL TREATMENT, 1ST DEGREE BURN",العلاج الأولي ، وحرق درجة 1,0,0,675.0
1773.0,9041097.0,PLASTIC SURGERY,THERAPUTIC,INJECTION; INTRADERMAL,حقنة؛ داخل الجلد,0,1,1013.0
1774.0,9041098.0,PLASTIC SURGERY,THERAPUTIC,"INSERTION, TISSUE EXPANDER, BREAST",الإدراج ، المتوسع الأنسجة ، الثدي,0,1,3139.0
1775.0,9041099.0,PLASTIC SURGERY,THERAPUTIC,LAYER CLOSURE WOUND ANY AREA,إغلاق طبقة الجرح أي منطقة,0,1,2115.0
1776.0,9041100.0,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - EXTRA LARGE AREA,طعوم جلدية - منطقة كبيرة جدا,0,2,11405.0
1777.0,9041101.0,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - LARGE AREA ,طعوم جلدية - منطقة كبيرة,0,2,9504.0
1778.0,9041102.0,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - MEDIUM AREA ,طعوم جلدية - منطقة وسط ,0,1,7604.0
