Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,PACKAGES ,Admission Days (LOS),Unnamed: 6,Unnamed: 7,A+ / A / B+ / B
965.0,9021001,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH BRONCHIAL BIOPSY – EXCLUDED THE HISTOPATHOLOGY TEST,0,D/C,,6008.749999999999
483.0,9021002,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH BRONCHOALVEOLAR LAVAGE AND BRUSH,0,D/C,,6554.999999999999
966.0,9021003,PULMONOLOGY,BRONCHIAL,"BRONCHOSCOPY WITH CONVENTIONAL (BLIND) TRANSBRONCHIAL NEEDLE ASPIRATION (C-TBNA) OF MEDIASTINAL LYMPH NODES, HILAR LYMPH NODES, AND TUMORS AROUND THE AIRWAYS",0,D/C,,12540.0
967.0,9021004,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH TRANSBRONCHIAL LUNG BIOPSY UNDER FLUOROSCOPY WITHOUT HISTOPATHOLOGY  TEST,0,D/C,,6764.0
484.0,9021005,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH TRANSBRONCHIAL NEEDLE ASPIRATE OF PERIPHERAL PULMONARY MASSES GUIDED BY FLOROSCOPY,0,D/C,,8360.0
968.0,9021006,PULMONOLOGY,BRONCHIAL,THERAPEUTIC BRONCHOSCOPY,0,D/C,,6764.0
969.0,9021007,PULMONOLOGY,BRONCHIAL,THORACOSCOPY,0,1,,20187.5
485.0,9021008,PULMONOLOGY,BRONCHIAL,VIDEO ASSISTED THORASCOPY (VATS) THERAPEUTIC - ,0,1,,24225.0
970.0,9021009,PULMONOLOGY,PLEURAL,PLEURAL BIOPSY (ABRAM’S NEEDLE) WITHOUT HISTOPATHOLOGY  TEST,0,0,,1786.0
971.0,9021010,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (DIAGNOSTIC AND TITRATION BY CPAP OR BIPAP) SPLIT NIGHT,0,1,,5130.0
486.0,9021011,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST AND MULTIPLE SLEEP LATENCY TEST),0,1,,5918.5
972.0,9021012,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST ONLY),0,1,,4275.0
973.0,9021013,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (TITRATION TEST ONLY BY CPAP OR BIPAP),0,1,,5557.5
487.0,9031001,RADIOLOGY,INTERVEN'L RADIOLOGY,A.V FISTULA DILATION ,0,D/C,,9697.6
974.0,9031002,RADIOLOGY,INTERVEN'L RADIOLOGY,ABDOMINAL ANGIOGRAPHY,0,D/C,,2143.2
975.0,9031003,RADIOLOGY,INTERVEN'L RADIOLOGY,ABDOMINAL/PELVIC ABSCESS DRAINAGE,0,D/C,,1368.0
488.0,9031004,RADIOLOGY,INTERVEN'L RADIOLOGY,ADRENAL ANGIOGRAPHY,0,D/C,,3392.6400000000003
976.0,9031005,RADIOLOGY,INTERVEN'L RADIOLOGY,AMNIOCENTESIS/ CORDOCENTESIS,0,D/C,,912.0
977.0,9031006,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - CEREBRAL/ SPINAL  3-4 VESSELS,0,D/C,,4370.0
489.0,9031007,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - SUBCLAVIAN ARTERY (BILATERAL),0,D/C,,2796.7999999999997
978.0,9031008,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - SUBCLAVIAN ARTERY (UNILATERAL),0,D/C,,2500.4
979.0,9031009,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOPLASTY- BILATERAL SUPERFICIAL FEMORAL/ POPLITEAL ARTERY,0,D/C,,10700.8
490.0,9031010,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOPLASTY- UNILATERAL SUPERFICIAL FEMORAL / POPLITEAL ARTERY,0,D/C,,6764.0
980.0,9031011,RADIOLOGY,INTERVEN'L RADIOLOGY,AORTOGRAPHY,0,D/C,,3534.0
981.0,9031012,RADIOLOGY,INTERVEN'L RADIOLOGY,ARCH ANGIOGRAPHY,0,D/C,,1696.3200000000002
491.0,9031013,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL ANEURYSM COILING ,0,D/C,,2684.928
982.0,9031014,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL GRAFT STENT FOR ARTERY ( LEFT / RIGHT HEPATIC ARTERY),0,D/C,,5472.0
983.0,9031015,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL THROMBOLYSIS,0,D/C,,2143.2
492.0,9031016,RADIOLOGY,INTERVEN'L RADIOLOGY,"BALLOON OCCLUSION TEST (WITHOUT BALLOONS, MICRO WIRE)",0,D/C,,16720.0
984.0,9031017,RADIOLOGY,INTERVEN'L RADIOLOGY,"BASILAR ARTERY ANGIOPLASTY (IMPLANTS, STENTS, BALLOONS, CATHETERS, AND WIRES NOT INCLUDED)",0,D/C,,14546.4
985.0,9031018,RADIOLOGY,INTERVEN'L RADIOLOGY,BILATERAL CAROTID ANGIOGRAPHY,0,D/C,,9363.199999999999
493.0,9031019,RADIOLOGY,INTERVEN'L RADIOLOGY,BILATERAL SFA STENT GRAFT,0,D/C,,18726.399999999998
986.0,9031020,RADIOLOGY,INTERVEN'L RADIOLOGY,BONE BIOPSY (EXCLUDING LABORATORY),0,D/C,,5472.0
987.0,9031021,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID ARTERY STENTING (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,18726.399999999998
494.0,9031022,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID CAVERNOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,43966.0
988.0,9031023,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID OR CEREBRAL ARTERY OCCLUSION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,19380.0
989.0,9031024,RADIOLOGY,INTERVEN'L RADIOLOGY,CATHETER REMOVAL,0,D/C,,1459.1999999999998
495.0,9031025,RADIOLOGY,INTERVEN'L RADIOLOGY,CATHETEROGRAM,0,D/C,,2286.0799999999995
990.0,9031026,RADIOLOGY,INTERVEN'L RADIOLOGY,CECOSTOMY TUBE INSERTION I ,0,D/C,,2143.2
991.0,9031027,RADIOLOGY,INTERVEN'L RADIOLOGY,CECOSTOMY TUBE INSERTION II,0,D/C,,2143.2
496.0,9031028,RADIOLOGY,INTERVEN'L RADIOLOGY,CEREBRAL ANGIOGRAPHY USING MICRO CATHETER UNDER GENERAL ANAESTHESIA (WITHOUT MICRO CATHETER COST),0,D/C,,13224.0
992.0,9031029,RADIOLOGY,INTERVEN'L RADIOLOGY,"CEREBRAL ARTERIOVENOUS MALFORMATIONS EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,30780.0
993.0,9031030,RADIOLOGY,INTERVEN'L RADIOLOGY,"CERVICAL CAROTID ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,13885.199999999999
497.0,9031031,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (1 SESSION),0,D/C,,456.0
994.0,9031032,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (10 SESSIONS),0,D/C,,3625.2
995.0,9031033,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (3 SESSIONS),0,D/C,,1292.0
498.0,9031034,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (5 SESSIONS),0,D/C,,1928.8799999999999
996.0,9031035,RADIOLOGY,INTERVEN'L RADIOLOGY,CHOLANGIOGRAM-MULTIPLE PROJECTION,0,D/C,,912.0
997.0,9031036,RADIOLOGY,INTERVEN'L RADIOLOGY,"CHOLANGIOSCOPE  WITH MATERIAL COST (INCLUDES/TUBE CHOLANGOGRAM, EMBOLIZATION GELFOAM, CATHETER CHANGE, PTC AND CHOLANGIOSCOPY)",0,D/C,,40584.0
499.0,9031037,RADIOLOGY,INTERVEN'L RADIOLOGY,CHOLECYSTOSTOMY,0,D/C,,14050.5
998.0,9031038,RADIOLOGY,INTERVEN'L RADIOLOGY,ADDITIONAL COIL / EACH INTERVEN'L RADIOLOGY,0,D/C,,8878.32
999.0,9031039,RADIOLOGY,INTERVEN'L RADIOLOGY,COLONIC STENTING,0,D/C,,8828.159999999998
500.0,9031040,RADIOLOGY,INTERVEN'L RADIOLOGY,CT  LIVER - ANGIOGRAPHY,0,D/C,,3534.0
1000.0,9031041,RADIOLOGY,INTERVEN'L RADIOLOGY,CT - VENOGRAPHY,0,D/C,,2143.2
1001.0,9031042,RADIOLOGY,INTERVEN'L RADIOLOGY,CT ANGIOGRAPHY,0,D/C,,2143.2
501.0,9031043,RADIOLOGY,INTERVEN'L RADIOLOGY,CT GUIDED EPIDURAL INJECTION,0,D/C,,10700.8
1002.0,9031044,RADIOLOGY,INTERVEN'L RADIOLOGY,CT SCAN- GUIDED BIOPSIES,0,D/C,,6991.999999999999
1003.0,9031045,RADIOLOGY,INTERVEN'L RADIOLOGY,CUTANOUS LASER THERAPY FOR SPIDER VEINS / SESSION,0,D/C,,2796.7999999999997
502.0,9031046,RADIOLOGY,INTERVEN'L RADIOLOGY,DIAGNOSTIC EXTRA CRANIAL HEAD AND NECK ANGIOGRAPHY,0,D/C,,8025.599999999999
1004.0,9031047,RADIOLOGY,INTERVEN'L RADIOLOGY,DIALYSIS LINE INSERTION,0,D/C,,9697.6
1005.0,9031048,RADIOLOGY,INTERVEN'L RADIOLOGY,DIRECT CT PORTOGRAM WITH WITH W/OUT CONTRAST,0,D/C,,1786.0
503.0,9031049,RADIOLOGY,INTERVEN'L RADIOLOGY,DRAINAGE OF PERINEPHRIC ABSCESS,0,D/C,,10784.4
1006.0,9031050,RADIOLOGY,INTERVEN'L RADIOLOGY,DUODENAL STENTING,0,D/C,,13224.0
1007.0,9031051,RADIOLOGY,INTERVEN'L RADIOLOGY,"DURAL ARTERIOVENOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,21318.0
504.0,9031052,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION - PROSTATE,0,D/C,,8025.599999999999
1008.0,9031053,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION - TRACT FOR POST BIOPSY,0,D/C,,2968.56
1009.0,9031054,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION  TRANS CATHETER THERAPY,0,D/C,,4104.0
505.0,9031055,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- PERIPHERAL ARTERIES VEIN MALFORMATION,0,D/C,,7440.4
1010.0,9031056,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- TRACT FOR POST BIOPSY,0,D/C,,4104.0
1011.0,9031057,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION UTERINE ARTERIES,0,D/C,,8025.599999999999
506.0,9031058,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- UTERINE FIBROID,0,D/C,,25840.0
1012.0,9031059,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVASCULAR EMBOLIZATION FOR EPISTAXIS (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,11369.6
1013.0,9031060,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVASCULAR REPAIR OF AORTIC ANEURYSM W/O STENT GRAFT,0,D/C,,60876.0
507.0,9031061,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVASULAR REPAIR OF AORTIC ANEURYSM WITHOUT STENT OR GRAFT,0,D/C,,75240.0
1014.0,9031062,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS ABLATION FOR VARICOSE VEIN  (UNILATERAL),0,D/C,,13656.249999999998
1015.0,9031063,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY,  PERCUTANEOUS, LASER; FIRST VEIN",0,D/C,,16720.0
508.0,9031064,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY, , PERCUTANEOUS, RADIOFREQUENCY; FIRST VEIN TREATED",0,D/C,,16720.0
1016.0,9031065,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS LASER ABLATION - BILATERAL,0,D/C,,12439.679999999998
1017.0,9031066,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS LASER ABLATION - UNILATERAL,0,D/C,,11102.08
509.0,9031067,RADIOLOGY,INTERVEN'L RADIOLOGY,EPIDURAL INJECTION UNDER CT,0,D/C,,4104.0
1018.0,9031068,RADIOLOGY,INTERVEN'L RADIOLOGY,EPIDURAL INJECTION UNDER FLUOROSCOPY,0,D/C,,3534.0
1019.0,9031069,RADIOLOGY,INTERVEN'L RADIOLOGY,ESOPHAGEAL DILATATION,0,D/C,,6425.799999999999
510.0,9031070,RADIOLOGY,INTERVEN'L RADIOLOGY,ESOPHAGEAL STENTING IR,0,D/C,,12038.4
1020.0,9031071,RADIOLOGY,INTERVEN'L RADIOLOGY,"EXTRA CRANIAL HEAD AND NECK EMBOLIZATION (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,14546.4
1021.0,9031072,RADIOLOGY,INTERVEN'L RADIOLOGY,FACETS JOINT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),0,D/C,,4104.0
511.0,9031073,RADIOLOGY,INTERVEN'L RADIOLOGY,FALLOPIAN TUBE EMBOLIZATION,0,D/C,,6087.599999999999
1022.0,9031074,RADIOLOGY,INTERVEN'L RADIOLOGY,FALLOPIAN TUBE RECANULIZATION,0,D/C,,3534.0
1023.0,9031075,RADIOLOGY,INTERVEN'L RADIOLOGY,GASTRIC BAND INFLATION / DEFLATION,0,D/C,,1140.0
512.0,9031076,RADIOLOGY,INTERVEN'L RADIOLOGY,"GASTROSTOMY, COLOSTOMY (WITHOUT CONSUMABLES)",0,D/C,,10157.4
1024.0,9031077,RADIOLOGY,INTERVEN'L RADIOLOGY,GREATER SAPHENOUS VEIN ABLATION / VENOSEAL - UNILATERAL,0,D/C,,17388.8
1025.0,9031078,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC ANGIOGRAPHY / CELIAC ARTERIOGRAM,0,D/C,,2143.2
513.0,9031079,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,0,D/C,,5472.0
1026.0,9031080,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION THREE (3) ARTERIES,0,D/C,,8025.599999999999
1027.0,9031081,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION TWO (2) ARTERIES,0,D/C,,6764.0
514.0,9031082,RADIOLOGY,INTERVEN'L RADIOLOGY,HICKMAN LINE INSERTION,0,D/C,,9697.6
1028.0,9031083,RADIOLOGY,INTERVEN'L RADIOLOGY,ILIAC ARTERY/ FEMORAL STENTING,0,D/C,,5581.44
1029.0,9031084,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR PETROSAL VEIN SAMPLING BILATERAL,0,D/C,,9630.72
515.0,9031085,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR VENA CAVA FILTER INSERTION ,0,D/C,,13634.399999999998
1030.0,9031086,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR VENA CAVA FILTER REMOVAL ,0,D/C,,3534.0
1031.0,9031087,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR/ SUPERIOR MESENTERIC ANGIOGRAPHY,0,D/C,,2143.2
516.0,9031088,RADIOLOGY,INTERVEN'L RADIOLOGY,INSERTION OF ESOPHAGEAL STENT ,0,D/C,,10567.04
1032.0,9031089,RADIOLOGY,INTERVEN'L RADIOLOGY,INSERTION OF TRACHEAL / BRONCHIAL STENT ,0,D/C,,10567.04
1033.0,9031090,RADIOLOGY,INTERVEN'L RADIOLOGY,INTERNAL ILIAC BALLOON OCCLUSION,0,D/C,,25840.0
517.0,9031091,RADIOLOGY,INTERVEN'L RADIOLOGY,"INTRACRANIAL ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,22610.0
1034.0,9031092,RADIOLOGY,INTERVEN'L RADIOLOGY,INTRAGASTRIC BALLOON INSERTION UNDER MODERATE SEDATION,0,D/C,,6764.0
1035.0,9031093,RADIOLOGY,INTERVEN'L RADIOLOGY,"JOINTS INJECTION (SHOULDER, ELBOW, WRIST, FINGERS, HIP, KNEE, ANKLE, FOOT AND TOES)",0,D/C,,4104.0
518.0,9031094,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPH NODE BIOPSY,0,D/C,,1140.0
1036.0,9031095,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPH NODE BIOPSY CT GUIDED,0,D/C,,1459.1999999999998
1037.0,9031096,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPHANGIOGRAM,0,D/C,,6764.0
519.0,9031097,RADIOLOGY,INTERVEN'L RADIOLOGY,"MECHANICAL THROMBECTOMY FOR ACUTE ISCHEMIC STORK (WITHOUT STENTS, BALLOONS, BALLOON GUIDE CATHETER, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,,26486.0
1038.0,9031098,RADIOLOGY,INTERVEN'L RADIOLOGY,MICROCATHETER ADDITIONAL EACH,0,D/C,,4924.8
1039.0,9031099,RADIOLOGY,INTERVEN'L RADIOLOGY,"MICROWAVE ABLATION (SITE/ LIVER, BONE, LUNG, AND OTHERS) /EACH ORGAN",0,D/C,,28522.8
520.0,9031100,RADIOLOGY,INTERVEN'L RADIOLOGY,NEPHROSTOGRAM- MULTIPLE PROJECTION,0,D/C,,912.0
1040.0,9031101,RADIOLOGY,INTERVEN'L RADIOLOGY,NEPHROSTOMY,0,D/C,,4873.5
1041.0,9031102,RADIOLOGY,INTERVEN'L RADIOLOGY,NERVE ROOT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),0,D/C,,4104.0
521.0,9031103,RADIOLOGY,INTERVEN'L RADIOLOGY,NERVE ROOT BLOCK LUMBAR (BILATERAL – 1 LEVEL),0,D/C,,6087.599999999999
1042.0,9031104,RADIOLOGY,INTERVEN'L RADIOLOGY,PELVIC ANGIOGRAPHY,0,D/C,,2143.2
1043.0,9031105,RADIOLOGY,INTERVEN'L RADIOLOGY,PELVIC VARICOCELE (FLUOROSCOPY) FOR PELVIC CONGESTION SYNDROME USING COILS,0,D/C,,18726.399999999998
522.0,9031106,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS ABLATION OF TUMOURS,0,D/C,,14050.5
1044.0,9031107,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS ALCOHOL INJECTION,0,D/C,,6425.799999999999
1045.0,9031108,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DILATION UNDER RADIOLOGICAL SUPERVISION,0,D/C,,3693.6
523.0,9031109,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DRAINAGE UNDER RADIOLOGICAL SUPERVISION,0,D/C,,2571.8399999999997
1046.0,9031110,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DUCT STONE EXTRACTION W/ RADIOLOGICAL SUPERVISION,0,D/C,,2968.56
1047.0,9031111,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS CAECOSTOMY,0,D/C,,9363.199999999999
524.0,9031112,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS COMMON BILE DUCT BRUSH BIOPSY,0,D/C,,6764.0
1048.0,9031113,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS CORE NEEDLE ASPIRATION/BIOPSY,0,D/C,,912.0
1049.0,9031114,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS DRUG ELUTED BALLOON IN SINGLE VESSEL,0,D/C,,23126.8
525.0,9031115,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS DRUG ELUTED STENT IN SINGLE VESSEL,0,D/C,,33721.2
1050.0,9031116,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS FLUID DRAINAGE,0,D/C,,5130.0
1051.0,9031117,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS GASTROJEJUNOSTOMY ,0,D/C,,2143.2
526.0,9031118,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS GASTROSTOMY,0,D/C,,2143.2
1052.0,9031119,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS JOINT INJECTION  OF THERAPEUTIC SUBSTANCE (FLUOROSCOPY GUIDED),0,D/C,,1786.0
1053.0,9031120,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS JUJENOSTOMY,0,D/C,,9363.199999999999
527.0,9031121,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS LIVER BIOPSY WITH US,0,D/C,,3048.075
1054.0,9031122,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS NEPHROSTOMY,0,D/C,,2571.8399999999997
1055.0,9031123,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS PANCREATIC DUCTOGRAM,0,D/C,,4104.0
528.0,9031124,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS PERITONEAL DIALYSIS CATHETER INSERTION,0,D/C,,16720.0
1056.0,9031125,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS RENAL BIOPSY,0,D/C,,2232.5
1057.0,9031126,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS RENAL STONE EXTRACTION,0,D/C,,2968.56
529.0,9031127,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS SCLEROTHERAPY FOR VENOUS MALFORMATION ,0,D/C,,10032.0
1058.0,9031128,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS STENT INSERTION,0,D/C,,3392.6400000000003
1059.0,9031129,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS STENT WITHDRAWAL,0,D/C,,1368.0
530.0,9031130,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS THROMBECTOMY,0,D/C,,20349.0
1060.0,9031131,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS THROMBOLYSIS,0,D/C,,17723.2
1061.0,9031132,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRACHEAL STENTING,0,D/C,,18734.0
531.0,9031133,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANS HEPATIC BILIARY STENT INSERTION ,0,D/C,,16051.199999999999
1062.0,9031134,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSHEPATIC BIOPSY,0,D/C,,4446.0
1063.0,9031135,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY,0,D/C,,5472.0
532.0,9031136,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSLUMINAL BALLOON DILATION,0,D/C,,14546.4
1064.0,9031137,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSLUMINAL DRUG INJ.,0,D/C,,4104.0
1065.0,9031138,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS URETERAL DILATION,0,D/C,,2968.56
533.0,9031139,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS URETERAL STONE EXTRACTION,0,D/C,,2968.56
1066.0,9031140,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL ANGIOGRAPHY,0,D/C,,2143.2
1067.0,9031141,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL ANGIOPLASTY,0,D/C,,3223.0080000000003
534.0,9031142,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL INSERTION OF CENTRAL LINE (PICC) .,0,D/C,,7778.599999999999
1068.0,9031143,RADIOLOGY,INTERVEN'L RADIOLOGY,PERITONEAL DIALYSIS CATHETER INSERTION,0,D/C,,12707.199999999999
1069.0,9031144,RADIOLOGY,INTERVEN'L RADIOLOGY,PERPHERAL ANGIOPLASTY ,0,D/C,,14546.4
535.0,9031145,RADIOLOGY,INTERVEN'L RADIOLOGY,PETROSAL SINUS SAMPLING,0,D/C,,11704.0
1070.0,9031146,RADIOLOGY,INTERVEN'L RADIOLOGY,PLEUREX BOTTLE DRAINAGE (SPR),0,D/C,,247.0
1071.0,9031147,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTA CATH INSERTION,0,D/C,,16606.0
536.0,9031148,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTACATH,0,D/C,,5472.0
1072.0,9031149,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTOGRAPHY - TRANS-HEPATIC,0,D/C,,2571.8399999999997
1073.0,9031150,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTOGRAPHY - TRANS-SPLENIC,0,D/C,,2571.8399999999997
537.0,9031151,RADIOLOGY,INTERVEN'L RADIOLOGY,PRE-CYBERKNIFE TISSUE MARKER - BODY,0,D/C,,2796.7999999999997
1074.0,9031152,RADIOLOGY,INTERVEN'L RADIOLOGY,PRE-CYBERKNIFE TISSUE MARKER - BONE,0,D/C,,2796.7999999999997
1075.0,9031153,RADIOLOGY,INTERVEN'L RADIOLOGY,PROCEDURE REPORT AMD IMAGES PER EXAM ON CD,0,D/C,,47.5
538.0,9031154,RADIOLOGY,INTERVEN'L RADIOLOGY,PROSTATE ARTERY EMBOLIZATION (PAE),0,D/C,,34200.0
1076.0,9031155,RADIOLOGY,INTERVEN'L RADIOLOGY,PROSTATIC ARTERY EMBOLIZATION,0,D/C,,31806.0
1077.0,9031156,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIO FREQUENCY ABLATION – OSTEOID OSTEOMA ,0,D/C,,19380.0
539.0,9031157,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIO FREQUENCY ABLATION FOR TUMORS,0,D/C,,19380.0
1078.0,9031158,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIOFREQUENCY ABLATION,0,D/C,,18726.399999999998
1079.0,9031159,RADIOLOGY,INTERVEN'L RADIOLOGY,RECURRENT VARICOCELE LONG COILS EMBOLIZATION BILATERAL,0,D/C,,13620.72
540.0,9031160,RADIOLOGY,INTERVEN'L RADIOLOGY,RECURRENT VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,0,D/C,,12439.679999999998
