Department,Service Code,Service Description,Final Price,Type,NPHIES Code (Hyphenated )
SURGERY,FMSUR-3242,Laparascopic Hysterectomy,18900.0,PKG,35753-02-00
SURGERY,FMSUR-3243,Laparascopic Laser Myolisis,18300.0,PKG,35649-01-00
SURGERY,FMSUR-3244,Laparascopic Coagulation of Endometriosis,17400.0,PKG,35637-02-00
SURGERY,FMSUR-3245,Laparascopiic Gastric By Pass,33000.0,PKG,30512-03-00
SURGERY,FMSUR-3247,Laparascopic Hernia + Mesh,21000.0,PKG,30393-00-00
SURGERY,FMSUR-3248,Laparascopic Repair of Epigastric Hernia,15000.0,PKG,30617-01-00
SURGERY,FMSUR-3249,Laparascopic Repair of Epigastric Hernia Bilateral,21900.0,PKG,30617-01-00
SURGERY,FMSUR-3250,Laparascopic CBD Exploration + Laparascopy Cholecystectomy,23100.0,PKG,30449-00-00
SURGERY,FMSUR-3251,Laparascopic assisted extended hemicolectomy,33100.0,PKG,32005-01-00
SURGERY,FMSUR-3252,Laprascopic divisions of adhesions,27000.0,PKG,30378-00-00
SURGERY,FMSUR-3253,Laparascopic Tubal Ligation on Cauterization Bilateral,9900.0,PKG,35688-00-00
SURGERY,FMSUR-3254,Laparascopic Splenectomy,33000.0,PKG,31470-00-00
SURGERY,FMSUR-3255,Laparascopic Subfascial Endoscopic Perforated Stapling,13200.0,PKG,32507-01-01
SURGERY,FMSUR-3256,Laparascopic end Colostomy,15000.0,PKG,30515-01-00
SURGERY,FMSUR-3257,Laprascopic Hiatus Hernia,31200.0,PKG,30601-01-00
SURGERY,FMSUR-3258,Laparascopic Nissen Fundoplication,22000.0,PKG,30527-00-00
SURGERY,FMSUR-3260,Laparascopic Mesentric Lymph Node Biopsy,18250.0,PKG,30075-00-00
SURGERY,FMSUR-3261,Laparascopic resection and anastomosis,21000.0,PKG,30515-04-00
SURGERY,FMSUR-3262,Laparascopic resction of diverticulam,21000.0,PKG,32030-01-00
SURGERY,FMSUR-3263,Laparascopic Orchidectomy (unilateral),18900.0,PKG,30641-00-00
SURGERY,FMSUR-3264,SILS Appendectomy,12000.0,PKG,30571-00-00
SURGERY,FMSUR-3265,SILS Cholecystectomy,18000.0,PKG,43900-00-00
SURGERY,FMSUR-3266,SILS TAPP (Hernioplasty),20000.0,PKG,30403-01-00
SURGERY,FMSUR-3267,SILS Varicocelectomy,11000.0,PKG,32508-00-01
SURGERY,FMSUR-3268,Laparascopic Adrenalectomy,27500.0,PKG,36500-01-00
SURGERY,FMSUR-3269,Laparoscopic orchiopexy or ordiopexy,12000.0,PKG,37604-10-00
SURGERY,FMSUR-3270,Laparoscopic operating fowler – Stephens (1st stage),12500.0,PKG,37604-09-00
SURGERY,FMSUR-3271,Laparoscopic operating fowler – Stephens (2nd stage),12000.0,PKG,37604-09-00
SURGERY,FMSUR-3272,Laparoscopic orchiectomy of intra-abdomenal or intra canalicular testis,35000.0,PKG,30641-00-00
SURGERY,FMSUR-3273,Laparascopic Ovarian Drilling (Unilateral),11100.0,PKG,12322401
SURGERY,FMSUR-3274,Laparascopic Ovarian Drilling (Bilateral),13800.0,PKG,12322401
SURGERY,FMSUR-3275,Laparascopic Removal of Missed IUCD,11100.0,PKG,35506-02-00
SURGERY,FMSUR-3276,Laparascopic Salpingectomy + Removal of Ectopic Pregnancy,17820.0,PKG,35678-01-00
SURGERY,FMSUR-3277,Laparascopic Ovarian Cystectomy + adhesiolysis,17820.0,PKG,35638-04-00
SURGERY,FMSUR-3278,Laparascopic Ovarian drilling + adhesiolysis,17820.0,PKG,12322401
SURGERY,FMSUR-3279,Laparascopic Adhesiolysis + Ovarian Cystectomy + Neo-ostia of fallopian tube,17400.0,PKG,35638-04-00
SURGERY,FMSUR-3280,Laparascopic checking of tubal patency,9000.0,PKG,35703-00-00
SURGERY,FMSUR-3281,Laparascopic Salpingo-oophorectomy (Unilateral),11100.0,PKG,35638-02-00
SURGERY,FMSUR-3282,Laparascopic Salpingo-oophorectomy (Bilateral),14100.0,PKG,35638-03-00
SURGERY,FMSUR-3283,Diagnostic Laparascopy + New Ostia of Fallopian tube (Unilateral),17100.0,PKG,90434-00-01
SURGERY,FMSUR-3284,Diagnostic Laparascopy + New Ostia of Fallopian tube (Bilateral),17400.0,PKG,90433-00-02
SURGERY,FMSUR-3285,Diagnostic Laparascopy + Canalization of tube,11000.0,PKG,30390-00-00
SURGERY,FMSUR-3286,E S W L First Session,9250.0,PKG,90957-00-00
SURGERY,FMSUR-3287,E S W L Second Session,2250.0,PKG,90957-00-00
SURGERY,FMSUR-3288,E S W L Third Session,2250.0,PKG,90957-00-00
SURGERY,FMSUR-3289,E S W L Both Sides First Session,14400.0,PKG,90957-00-00
SURGERY,FMSUR-3290,E S W L Both sides Second Session,3600.0,PKG,90957-00-00
SURGERY,FMSUR-3291,Laser Disintegration,12500.0,PKG,99999-99-99
SURGERY,FMSUR-3292,Laparoscopic Gastric Banding,35000.0,PKG,30511-13-00
SURGERY,FMSUR-3293,Laparoscopic Sleeve Gastrectomy,28000.0,PKG,30511-09-00
SURGERY,FMSUR-3294,Biliopancreatic Diversion (BPD) Scopinaro procedure,42000.0,PKG,30518-00-00
SURGERY,FMSUR-3295,Laparoscopic Sleeve Gastrectomy with Band Removal,32000.0,PKG,30511-09-00
SURGERY,FMSUR-3296,Laparoscopic Gastric Banding with Cholecystectomy,41000.0,PKG,30511-13-00
SURGERY,FMSUR-3297,Laparoscopic Sleeve Gastrectomy with Cholecystectomy,35000.0,PKG,30511-09-00
SURGERY,FMSUR-3298,Laparoscopic Roux-en-Y Gastric Bypass with Cholecystectomy,44000.0,PKG,30445-00-00
SURGERY,FMSUR-3299,Laparoscopic Roux-en-Y Gastric Bypass with Band Removal,44000.0,PKG,90942-01-00
SURGERY,FMSUR-3300,Laparoscopic Roux-en-Y Gastric Bypass with Cholecystectomy and Band Removal,50000.0,PKG,30445-00-00
SURGERY,FMSUR-3301,Laparoscopic Mini Gastric Bypass with Cholecystectomy,44000.0,PKG,30512-03-00
SURGERY,FMSUR-3302,Laparoscopic Mini Gastric Bypass with Band Removal,44000.0,PKG,90942-01-00
SURGERY,FMSUR-3303,Laparoscopic Mini Gastric Bypass with Cholecystectomy and Band Removal,50000.0,PKG,30445-00-00
SURGERY,FMSUR-3304,Laparoscopic Sleeve Gastrectomy with Cholecystectomy and Band Removal,40000.0,PKG,30511-09-00
SURGERY,FMSUR-3305,Biliopancreatic Diversion (BPD) Scopinaro procedure with Cholecystectomy,48000.0,PKG,30512-02-00
SURGERY,FMSUR-3306,Biliopancreatic Diversion (BPD) Scopinaro procedure with Band Removal,48000.0,PKG,30512-02-00
SURGERY,FMSUR-3307,Biliopancreatic Diversion (BPD) Scopinaro procedure with Cholecystectomy and Band Removal,54000.0,PKG,30512-02-00
SURGERY,FMSUR-3308,Total Reversal of Laparoscopic Roux-en-Y Gastric Bypass,38000.0,PKG,30512-00-00
SURGERY,FMSUR-3309,Resizing of Gastric Bypass Pouch following weight regain,38000.0,PKG,30514-01-00
SURGERY,FMSUR-3310,Shortening of Common Limb of Gastric Bypass following weight regain,38000.0,PKG,48424-01-00
SURGERY,FMSUR-3311,Bariatric Revision,4000.0,PKG,30511-12-00
SURGERY,FMSUR-3312,Major Bariatric Revision,8000.0,PKG,30511-12-00
SURGERY,FMSUR-3313,Laparoscopic Mini Gastric Bypass,38000.0,PKG,30512-03-00
SURGERY,FMSUR-3314,Laparoscopic Roux-en-Y Gastric Bypass,38000.0,PKG,30512-03-00
SURGERY,FMSUR-3316,Laparoscopic Band Removal,20000.0,PKG,90942-01-00
SURGERY,FMSUR-3317,Laparoscopic Nissen Fudoplication,30000.0,PKG,30527-00-00
SURGERY,FMSUR-3318,Laparoscopic Band Removal with Cholecystectomy,25000.0,PKG,30445-00-00
SURGERY,FMSUR-3319,Diagnostic Laparoscopic post Bariatric Surgery,10000.0,PKG,30390-00-00
SURGERY,FMSUR-3320,IVF Cycle First Attempt,18000.0,PKG,13215-01-00
SURGERY,FMSUR-3321,IVF Cycle Second Attempt,16800.0,PKG,13215-03-00
SURGERY,FMSUR-3322,ICSI Cycle First Attempt,21600.0,PKG,13251-00-00
SURGERY,FMSUR-3323,ICSI Cycle Second Attempt,19200.0,PKG,13251-00-00
SURGERY,FMSUR-3324,Embryo Cryo Storage fee (one year),2400.0,PKG,73400-04-30
SURGERY,FMSUR-3325,Embryo Cryo Storage fee (two years),4800.0,PKG,73400-05-10
SURGERY,FMSUR-3326,Embryo Cryo Storage fee (3 years),7200.0,PKG,73400-05-10
SURGERY,FMSUR-3327,IUI including 3 Ultrasound & Urine Test,2400.0,PKG,35503-00-00
SURGERY,FMSUR-3328,Assisted Hatching,2760.0,PKG,73400-01-80
SURGERY,FMSUR-3329,Testicular Aspiration,5400.0,PKG,37605-01-01
SURGERY,FMSUR-3330,Frozen Embryo Replacement Cycle,4320.0,PKG,73400-02-20
SURGERY,FMSUR-3331,Hysterosalpingography in OR under GA,3300.0,PKG,59712-00-00
SURGERY,FMSUR-3332,Diganostic Hysteroscopy,5000.0,PKG,35630-00-00
SURGERY,FMSUR-3333,Hysteroscopic Endometrial Biopsy,7200.0,PKG,35630-00-00
SURGERY,FMSUR-3334,Hysteroscopic Polypectomy,10110.1,PKG,35633-01-00
SURGERY,FMSUR-3335,Hysteroscopic removal of synechia,14400.0,PKG,35633-00-00
SURGERY,FMSUR-3336,Hysteroscopy Myomectomy,14400.0,PKG,35649-01-00
SURGERY,FMSUR-3337,Hysteroscopic Metroplasty,14400.0,PKG,35634-00-00
SURGERY,FMSUR-3338,ENDOMETRIUM OBLATION,14400.0,PKG,35622-00-00
SURGERY,FMSUR-3339,EMRYO TRANSFER,2400.0,PKG,13215-01-00
SURGERY,FMSUR-3340,PRE IMPLANTATION GENETIC SCREEING (PGS) 4 EMBRYOS,6600.0,PKG,73400-03-20
SURGERY,FMSUR-3341,Bilateral carotid and vertebral angiogram,9000.0,PKG,90902-00-00
SURGERY,FMSUR-3342,Spinal angiogram,9000.0,PKG,57350-05-00
SURGERY,FMSUR-3343,Percutaneous transluminal angioplasty (PTA) for extracranial cerebrovascular stenosis without stent and balloon,27600.0,PKG,35303-06-00
SURGERY,FMSUR-3344,Percutaneous transluminal angioplasty (PTA) for extracranial cerebrovascular stenosis with balloon,32400.0,PKG,35307-00-00
SURGERY,FMSUR-3345,Percutaneous transluminal angioplasty (PTA) for extracranial cerebrovascular stenosis with stent,42000.0,PKG,35309-06-00
SURGERY,FMSUR-3346,Percutaneous transluminal angioplasty (PTA) for intracranial cerebrovascular stenosis without stent and balloon,42000.0,PKG,35303-06-00
SURGERY,FMSUR-3347,Percutaneous transluminal angioplasty (PTA) for intracranial cerebrovascular stenosis with balloon,51600.0,PKG,35307-00-00
SURGERY,FMSUR-3348,Percutaneous transluminal angioplasty (PTA) for intracranial cerebrovascular stenosis with stent,58800.0,PKG,35303-06-00
SURGERY,FMSUR-3349,"Obliteration of cerebral aneurysms by coils – Small aneurysms (<5 mm) including the basic microcatheter, microguide wire and the first",78000.0,PKG,35412-00-00
SURGERY,FMSUR-3350,Each Additional : Coil,10620.0,PKG,99999-99-99
SURGERY,FMSUR-3351,"Obliteration of cerebral aneurysms by coils – Medium aneurysms (5 to 10 mm) including the basic microcatheter, microguide wire and the first coil",92400.0,PKG,35412-00-00
SURGERY,FMSUR-3352,"Obliteration of cerebral aneurysms by coils – large aneurysms (> 10 mm) including the basic microcather, microguide wire and the first coil",105600.0,PKG,35412-00-00
SURGERY,FMSUR-3353,"Embolization of cranial and spinal arteriovenous malformations by glue and coils 1-3 nedal injections including the basic microcatheter, microguide wire and first coil",63000.0,PKG,35321-10-00
SURGERY,FMSUR-3354,"Embolization of cranial and spinal arteriovenous malformations by glue and coils 3-6 nedal injections including the basic microcatheter, microguide wire and the first coil",70200.0,PKG,35412-00-00
SURGERY,FMSUR-3355,"Embolization of cranial and spinal arteriovenous malformations by glue and coils > 6 nedal injections including the basic microcatheter, microguide wire and the first coil",79800.0,PKG,35321-02-00
SURGERY,FMSUR-3356,"Embolization of cranial and spinal vascular tumors as Pre-operative and decrease in blood supply to the tumor including the basic microcatheter, microguide wire and the first coil",16620.0,PKG,35321-02-00
SURGERY,FMSUR-3357,"Endovascular intraarterial fibrinolysis for cerebrovascular embolization / thrombosis (short segment <10 cm) including the basic microcatheter, microguide wire",40800.0,PKG,90223-01-00
SURGERY,FMSUR-3358,"Endovascular revascularization of cerebral ischemia – Single Vessel including the basic microcatheter, microguide wrie",40800.0,PKG,90235-00-00
SURGERY,FMSUR-3359,"Endovascular revascularization of cerebral ischemia – Mutiple Vessel including the basic microcatheter, microguide wire",47820.0,PKG,35303-06-00
SURGERY,FMSUR-3360,"Carotico-cavernous fistula closure including the basic microcatheteter, microguide wire and the first coil",39600.0,PKG,39815-00-00
SURGERY,FMSUR-3361,"Dural arteriovenous fistula closure including the basic microcatheter, microguide wire and the first coil",27000.0,PKG,34115-00-00
SURGERY,FMSUR-3362,"Revision, arteriovenous fistula / gortex",7000.0,PKG,34518-00-00
Urology,FMURO-2197,SPHINCTEROPLASTY,8000.0,PKG,32126-00-00
UROLOGY,FMURO-3000,Vesicolithotomy,6600.0,PKG,90363-01-00
UROLOGY,FMURO-3001,Testicular biopsy/histopathology,3900.0,PKG,30644-04-00
UROLOGY,FMURO-3002,Transurethrolithotomy,6600.0,PKG,36549-00-00
UROLOGY,FMURO-3003,Anterior urethrolithotomy,6600.0,PKG,36549-00-00
UROLOGY,FMURO-3004,Cystoscopy,4200.0,PKG,36812-00-00
UROLOGY,FMURO-3005,Excision of Penile Skin Lesion under GA,3300.0,PKG,90403-00-00
UROLOGY,FMURO-3006,Excision of Penile Skin Lesion under LA,1800.0,PKG,90403-00-00
UROLOGY,FMURO-3007,Meatotomy under GA,3300.0,PKG,37321-00-00
UROLOGY,FMURO-3009,Recircumcision under GA,3300.0,PKG,30653-00-00
UROLOGY,FMURO-3010,Recircumcision under LA,2400.0,PKG,30653-00-00
UROLOGY,FMURO-3011,Suprapubic Catheter Insertion,3300.0,PKG,37011-00-00
UROLOGY,FMURO-3012,Testicualr Biopsy,3300.0,PKG,30644-04-00
UROLOGY,FMURO-3013,Trus & Biopsy,1500.0,PKG,37218-00-00
UROLOGY,FMURO-3014,LASER LITHOTRIPSY,3500.0,PKG,36546-00-00
UROLOGY,FMURO-3015,Cystoscopy + Removal of DJS under G.A.,4200.0,PKG,36821-01-00
UROLOGY,FMURO-3016,Cystoscopy and Ureteric catheterization (one side or both sides) Apart from radiology,5250.0,PKG,36824-00-00
UROLOGY,FMURO-3017,Cystoscopy + Anaestesia,4950.0,PKG,36812-00-00
UROLOGY,FMURO-3018,Diverticulum (excision of bladder),13200.0,PKG,37020-00-00
UROLOGY,FMURO-3019,Cystourethroscopy + loop DJ Stent,7200.0,PKG,36821-01-00
UROLOGY,FMURO-3020,Ureteral dilation,8700.0,PKG,37303-00-00
UROLOGY,FMURO-3021,Cystourethroscopy + diathermy coagulation papiloma bladder,10950.0,PKG,36840-03-00
UROLOGY,FMURO-3022,Aspiration of Prostatic Cyst,1860.0,PKG,37218-00-00
UROLOGY,FMURO-3023,Bladder Neck Incision,10800.0,PKG,36854-00-00
UROLOGY,FMURO-3024,Cystodistention,3750.0,PKG,36827-00-00
UROLOGY,FMURO-3025,Cystoscopy & Biopsy,3750.0,PKG,36812-00-00
UROLOGY,FMURO-3026,Cystoscopy and DJ Stent Insertion (Unilateral),6450.0,PKG,36821-01-00
UROLOGY,FMURO-3027,Cystoscopy and Meatotomy,6450.0,PKG,37324-01-00
UROLOGY,FMURO-3028,Cystoscopy and Retrograde Pyelography,5700.0,PKG,58715-01-00
UROLOGY,FMURO-3029,Cystoscopy and Retrograde Pyelography and DJ Insertion,7200.0,PKG,36821-01-00
UROLOGY,FMURO-3030,Cystourethroscopy & Otis Urethrotomy,7800.0,PKG,37324-01-00
UROLOGY,FMURO-3031,Cystourethroscopy & Visual internal Urethrotomy,8700.0,PKG,37324-01-00
UROLOGY,FMURO-3032,Endoscopic Incision of Ureterocele,7200.0,PKG,36848-00-00
UROLOGY,FMURO-3033,Evertion of Hydrocele,5700.0,PKG,30631-00-01
UROLOGY,FMURO-3034,Excision of Urethral Caruncle,5700.0,PKG,35523-00-00
UROLOGY,FMURO-3035,Excision of Hydrocele,5949.169875,PKG,30631-00-01
UROLOGY,FMURO-3036,Inguinal Orchidectomy,7500.0,PKG,30641-00-00
UROLOGY,FMURO-3037,Nephrostomy,5700.0,PKG,36516-01-00
UROLOGY,FMURO-3038,Open Cystolithotomy,10800.0,PKG,37008-03-00
UROLOGY,FMURO-3039,Spermatocelectomy,5700.0,PKG,37601-00-00
UROLOGY,FMURO-3040,Unilateral ligation of Vacicocele,37774.0,PKG,30635-00-01
UROLOGY,FMURO-3041,Unilateral Orchidopexy,7500.0,PKG,37604-10-00
UROLOGY,FMURO-3042,Urethral Dilatation,12375.0,PKG,90358-00-00
UROLOGY,FMURO-3043,Epididymectomy,7200.0,PKG,37613-00-00
UROLOGY,FMURO-3044,Cystoscopy + Removal of DJS under G.A. (Bilateral),6000.0,PKG,36833-01-00
UROLOGY,FMURO-3045,Permicath Insertion for Hemodialysis,11228.8,PKG,13815-01-00
UROLOGY,FMURO-3046,Meatoplasty,5700.0,PKG,37342-00-00
UROLOGY,FMURO-3047,Cystourethroscopy + ureteric meatotomy,8940.0,PKG,36830-00-00
UROLOGY,FMURO-3048,Prostatic abscess drainage,13800.0,PKG,37212-01-00
UROLOGY,FMURO-3049,Cystourethroscopy + TURP,14400.0,PKG,37224-03-00
UROLOGY,FMURO-3050,TUR bladder (tumours),11100.0,PKG,36845-06-00
UROLOGY,FMURO-3051,Partial excision of tumours of kidney and bladder,17400.0,PKG,36558-01-00
UROLOGY,FMURO-3052,Suprapubic prostatectomy,17400.0,PKG,37200-03-00
UROLOGY,FMURO-3053,Nephropexy,13800.0,PKG,90350-00-00
UROLOGY,FMURO-3054,Ureterolithotomy,13800.0,PKG,36549-00-00
UROLOGY,FMURO-3055,Recurrent ureteral stricture,17400.0,PKG,37303-00-00
UROLOGY,FMURO-3056,Resection and anastomosis or reimplantation of ureter,17400.0,PKG,36588-01-00
UROLOGY,FMURO-3057,Urethral fistula two stages,17400.0,PKG,90364-00-00
UROLOGY,FMURO-3058,Partial cystectomy,17400.0,PKG,37000-01-00
UROLOGY,FMURO-3059,Repair of hypospadias,17400.0,PKG,37821-00-00
UROLOGY,FMURO-3060,Anterior Urethrotomy for Stone,10800.0,PKG,37324-00-00
UROLOGY,FMURO-3061,Bilateral ligation of Varicocele,9900.0,PKG,30635-00-02
UROLOGY,FMURO-3062,Bilateral Orchidopexy,11100.0,PKG,37604-12-00
UROLOGY,FMURO-3063,Colposuspension,14400.0,PKG,37044-01-00
UROLOGY,FMURO-3064,Correction of Tortion Testes & Orchidopexy,11100.0,PKG,37604-10-00
UROLOGY,FMURO-3065,Cystocsopy and U/S Lithtripsy,9900.0,PKG,36546-00-00
UROLOGY,FMURO-3066,Cystoscopy and Dilatation of ureteric stricture and DJ Stent insertion,8940.0,PKG,36821-01-00
UROLOGY,FMURO-3067,Drainage of Perinephric Abscess,12900.0,PKG,30394-00-00
UROLOGY,FMURO-3068,Endoscopic removal of Urethral Stone,7800.0,PKG,37318-02-00
UROLOGY,FMURO-3069,Excision of Bladder Ulcer,7500.0,PKG,90360-00-00
UROLOGY,FMURO-3070,Excision of ureteric Stricture and Primary Anastomosis,13800.0,PKG,36579-01-00
UROLOGY,FMURO-3071,Excision of Urethral Diverticulum,13800.0,PKG,37372-00-00
UROLOGY,FMURO-3072,Excision of Urethral Fistula,13800.0,PKG,37333-00-00
UROLOGY,FMURO-3073,Fulgration of Posterior urethral Valve,13800.0,PKG,37854-00-00
UROLOGY,FMURO-3074,Marsupialization of Renal Cyst,17400.0,PKG,379
UROLOGY,FMURO-3075,Nephrolithotomy,27225.0,PKG,36540-00-01
UROLOGY,FMURO-3076,Nesbit Operation,13800.0,PKG,37417-00-00
UROLOGY,FMURO-3077,PCNL,17400.0,PKG,30450-01-01
UROLOGY,FMURO-3078,Pyelolithotomy,15900.0,PKG,36540-00-01
UROLOGY,FMURO-3079,Pyeloplasty,17400.0,PKG,36564-01-00
UROLOGY,FMURO-3080,Removal of Penile Prosthesis,15900.0,PKG,37426-00-00
UROLOGY,FMURO-3081,Repair of Fracture penis,7500.0,PKG,37408-01-00
UROLOGY,FMURO-3082,Repair of Renal Injuries,17400.0,PKG,90350-00-00
UROLOGY,FMURO-3083,Repair of ruptured urethra or bladder,17400.0,PKG,90364-00-00
UROLOGY,FMURO-3084,Repair of Ureteral Injuries,17400.0,PKG,90357-00-00
UROLOGY,FMURO-3085,Retropubic Prostatectomy,17400.0,PKG,37200-04-00
UROLOGY,FMURO-3086,Simple Nephrectomy,17400.0,PKG,36516-01-00
UROLOGY,FMURO-3087,Transvesical Prostatectomy,17400.0,PKG,37200-03-00
UROLOGY,FMURO-3088,TUNA,13800.0,PKG,37224-00-00
UROLOGY,FMURO-3089,TURP,17400.0,PKG,36840-02-00
UROLOGY,FMURO-3090,Ureteroscope,9000.0,PKG,36803-00-00
UROLOGY,FMURO-3091,Cystoscopy and Lithlapexy,10140.0,PKG,36863-00-00
UROLOGY,FMURO-3092,Diverticulectomy,14400.0,PKG,37020-01-00
UROLOGY,FMURO-3093,URS & Stone Extraction,12900.0,PKG,36806-02-00
UROLOGY,FMURO-3094,Trans Obturator Tape Insertion (TOT),15900.0,PKG,35599-00-00
UROLOGY,FMURO-3095,Trans Vaginal Tape Insertion (TVT),13800.0,PKG,35599-00-00
UROLOGY,FMURO-3097,Release of Chordee,12000.0,PKG,37417-00-00
UROLOGY,FMURO-3098,FLEXIBLE URETERORENOSCOPY DJS INSERTION,28462.5,PKG,36803-00-00
UROLOGY,FMURO-3099,Suprapubic cystostomy (for stone or ulcers of bladder),13800.0,PKG,37011-00-00
UROLOGY,FMURO-3100,Urethrolithotomy (middle and lower 1/3 crushing),13800.0,PKG,36549-00-00
UROLOGY,FMURO-3101,Total or Partial Nephrectomy,17400.0,PKG,36522-01-00
UROLOGY,FMURO-3102,Total Cystectomy,21000.0,PKG,37014-00-00
UROLOGY,FMURO-3103,Boari Flap,21000.0,PKG,36579-02-00
UROLOGY,FMURO-3104,Excision of Ureterocele and reimplantation of Ureter,17400.0,PKG,36848-00-00
UROLOGY,FMURO-3105,Ileal Ureter,24900.0,PKG,90358-00-00
UROLOGY,FMURO-3106,Iliocystoplasty,21000.0,PKG,37047-01-00
UROLOGY,FMURO-3107,Insertion of Penile Prothesis,21000.0,PKG,37426-00-00
UROLOGY,FMURO-3108,Radical Cystectomy,21000.0,PKG,37014-00-00
UROLOGY,FMURO-3109,Radical Prostatectomy,24900.0,PKG,37209-01-00
UROLOGY,FMURO-3110,Repair of Hypospadias Two Stages,24900.0,PKG,37827-00-00
UROLOGY,FMURO-3111,Repair of Urethral Injuries,11100.0,PKG,90364-00-00
UROLOGY,FMURO-3112,Urethroplasty One Stage,17400.0,PKG,37342-00-00
UROLOGY,FMURO-3113,Urethroplasty Two stages,24900.0,PKG,37345-00-00
UROLOGY,FMURO-3114,Vasal Reversal,24900.0,PKG,37619-01-00
UROLOGY,FMURO-3115,Vasoepididymostomy,24900.0,PKG,37619-02-00
UROLOGY,FMURO-3116,Vasovasostomy,24900.0,PKG,37619-00-00
UROLOGY,FMURO-3117,CYSTOSCOPY WITH INTRAVESICAL BOTOX INJECTION,15000.0,PKG,36851-00-00
UROLOGY,FMURO-3118,Memokath Prostate without stent,15000.0,PKG,37223-00-00
UROLOGY,FMURO-3119,Memokath Urethra without stent,15000.0,PKG,36811-01-00
UROLOGY,FMURO-3120,Memokath Ureter without stent,20000.0,PKG,36821-01-00
UROLOGY,FMURO-3121,Surgery for Malignant Kidney,29400.0,PKG,36516-03-00
UROLOGY,FMURO-3122,Radical Nephrectomy,47700.0,PKG,36528-01-00
UROLOGY,FMURO-3123,Penile Prosthesis with Implant (Malleable),29400.0,PKG,37426-00-00
UROLOGY,FMURO-3124,Penile Prosthesis with Implant (Inflatable),47700.0,PKG,37426-01-00
Urology,FMURO-3125,Kidney Transplant ( RECEPIENT ),120000.0,PKG,36503-00-00
Urology,FMURO-3127,Kidney Transplant (DONOR),40000.0,PKG,36503-00-00
Urology,FMURO-40258,Rezum Water Vapor Therapy Of Prostate,34650.0,PKG,37224-00-00
Urology,PKURO-0001,cystoscopy + bulking agent injection for reflux,19000.0,PKG,37339-00-00
Urology,PKURO-0002,cystoscopy +bulking agent injection for incontinence,19000.0,PKG,37339-01-00
Vascular Surgery,PKSUR-0015,ENDOV. VARICOSE LASER ABAL UNILATER,13544.0,PKG,34106-09-00
Vascular Surgery ,FMVAS-0100,Dressing under general anesthesia with VAC machine ,4000.0,PKG,90665-00-20
cardiology ,CAR-0025,CATH LAB WITH PTCA MULTI-VESSEL (WITHOUT STENT PRICE) (2-3 Days).,21931.2,PKG ,38303-00-00
Cardiothoracic Surgery,CAR-0027,SINGLE VALVE REPLACEMENT +VALVE COST,60420.0,PKG ,38562-02-00
OB & GYNE,END-0004,COLPOSCOPY WITH BIOPSY,2304.0,PKG ,35614-00-00
ENT,ENT-0012,Excision of lumps from head & neck,3202.2945,PKG,31245-03-00
ENT,ENT-0050,TURBINECTOMY BILATERAL (2000 FOR UNILATERAL TURBINECTOMY) (1-2 Days).,3461.535,PKG ,41689-03-00
Cardiology,FMCAR-1002,REPROGRAMING OF PERMANET PACEMAKER,6798.33,PKG ,90203-05-00
Orthopedics,FMORT-0658,ANERIOR AND POSTERIOR CORRECTION OF SCOLIOSIS WITH FIXATION AND GRAFTING  - 6 DAYS,112387.5,PKG,90595-00-00
Orthopedics,fmort-2032,"ORIF OF SINGLE BONE EXCEPT FRACTURE NECK, FEMUR, TORCH, FRACTURE AND FRACTURE SPINE (EXCLUDING IMP",21912.0,PKG ,48415-00-01
Orthopedics,FMORT-3006,ARTICULAR CARTILAGE REPAIR FOR MAJOR JOINT (WITHOUT IMPLANT AND BLOOD),18270.0,PKG ,90595-00-00
Orthopedics,FMORT-3007,CLOSED REDUCTION OF FRACTURES OR DISLOCATION UGA WITH POP WITH PERCUTANEOUS K-WIRING,12672.0,PKG ,90595-00-00
Orthopedics,FMORT-3008,Distal Clavicle Excision (excluding implants),20250.0,PKG,90595-00-00
Orthopedics,FMORT-3009,"LIGAMENTS REPAIR, LATE RECONSTRUCTION, GRAFTING",26520.0,PKG ,90589-01-00
Physiotherapy,FMPDT-0211,JEJUNAL ATRESIA (Pkg Deal),26223.75,PKG,99999-99-99
surgery ,FMSUR-3036,CAROTID THROMBOEND ARTREC TOMY,11820.5595,PKG,90223-01-00
cardiology,FMVAS-0122,Angioplasty  - two  vessels,27272.7,PKG ,38303-00-00
NEUROSURGERY,NEU-0005,Ventriculo venous or peritoneal shunt,20769.21,PKG,45694
surgery ,NEU-0038,CERVICAL DISCECTOMY RECURRENT (4 Days).,20052.0,PKG,40333-00-00
surgery ,NEU-0051,BRAIN TUMOUR ( 2 Days ICU+ 7 Days Ward) (9 Days).,43861.2,PKG ,39718-00-00
OB & GYNE,OBG-0008,D&C WITHOUT HISTOPATH,2822.4,PKG,35640-00-00
surgery ,SUR-0120,BIG INCISIONAL HERNIA WITH HERNIOPLASTY (MESH PRICE  INCLUDED) (4 Days).,10027.2,PKG ,30403-00-00
UROLOGY,URO-0033,LITHOLOPAXY END. BLADDER STONE (1-2 DayS).,3760.8,PKG ,36863-00-00
cardiology,VAS-0001,Angioplasty one vessel,18798.0,PKG,38300-00-00
Vascular Surgery,VAS-0033,VENOUS THROMBECTOMY AND VEIN LIGATURE,14412.0,PKG,33551-00-00
