HCP Name,S. Type,Code,Provider Service Description,Price,Discount 
,,50-5286-20,DEFRA 120MG DELAYED RELEASE CAPSULES,404.45,
,,50-887-19,DIPRIVAN VIAL 10MG-ML,68.35,
,,50-972-20,FONTAX 20 mg film-coated tablet,64.85,
,,51-5286-20,DEFRA 240MG DELAYED RELEASE CAPSULES,3235.9,
,,52-5286-20,MOPIZALE 500MG/100ML SOLUTION FOR INFUSION,68.0,
,,53-5286-20,EXITINE,219.9,
,,54-5286-20,GARDIA 16MG TABLETS,34.45,
,,5-5165-18,SKINFILL SILVER PLUS INJECTION,418.6,
,,5-5356-19,HYQVIA 100MG/ML SOLUTION FOR INFUSION,13448.4,
,,5-5518-20,NEXIUM 40MG VIAL POWDER FOR IV. INFUSION,185.5,
,,55-5286-20,IRIS 0.5 MG/ML SYRUP,9.55,
,,58-5286-20,GARDIA PLUS 16/12.5MG TABLETS,34.45,
,,5-864-20,MESTINON 60MG TABLET,22.25,
,,59-5286-20,GARDIA PLUS 8/12.5MG TABLETS,23.45,
,,6-5187-20,KALMO 8MG F.C.TABLET,15.75,
,,6-5328-20,TRIVACIN 9.5MG/24H TRANSDERMAL PATCHES,166.95,
,,6-5356-19,CUVITRU 200MG/ML INJECTION,448.3,
,,66-437-20,AVOBAN 2% W-W OINTMENT,38.8,
,,69-4-20,GADOVIST 1MMOL-ML PRE-FILLED SYRINGE,386.1,
,,7-5251-20,COPSFIN 50MG VIAL,518.15,
,,7-5328-20,TRIVACIN 4.6MG/24H TRANSDERMAL PATCHES,166.95,
,,7-5356-19,CUVITRU 200MG/ML INJECTION,896.55,
,,8-5356-19,CUVITRU 200MG/ML INJECTION,1793.1,
,,9-5042-20,NEUPRO 4 MG/24 HRS TRANSDERMAL PATCHES,255.3,
,,9-5287-20,ATRACURIUM BESYLATE 10MG-ML AMP,31.55,
,,9-5356-19,CUVITRU 200MG/ML INJECTION,3586.25,
,,1-764-19,TRAPRON,52.8,
,,2308200132,DIAOPTIM MR,23.999,
,,1808200129,Benlysta,3531.99,
,,1005200077,Dovato,2885.145,
,,2207200115,piqray,17606.34,
,,2207200120,piqray,17606.34,
,,2207200119,piqray,17606.34,
,,1705200085,OZERO,40.999,
,,0405200072,OZERO,10.999,
,,0405200073,OZERO,40.999,
,,226-368-20,ACRETIN C 1.2% + 0.025 % GEL,26.75,
,,5-427-22,RIBOLISIN EYE DROPS,33.9,
,,4-900-20,HYLO-FRESH,34.15,
,,10-5023-19,NORMAL SALINE (0.9% W/V SODIUM CHLORIDE) INJECTION,150.0,
,,0809200147,Renee Lift,184.13,
,,1908200131,Bexsero,347.9,
,,2508200133,VIRONTA,15.1,
,,3008200140,Pevas,157.498,
,,3008200141,Pevas,157.498,
,,0109200145,Birato,5280.5,
,,0909200148,OLICAN,3583.635,
,,1609200152,Dotagraf 0.5 mmol/ml Solution for Injection,59.8,
,,60-5286-20,D-SEUL 50000 IU SOFT GELATIN CAPSULE,38.45,
,,61-5286-20,D-SEUL 50000 IU SOFT GELATIN CAPSULE,64.1,
,,15-626-17,Trevicta 175 mg prolonged release suspension for injection,2077.3,
,,16-626-17,Trevicta 263 mg prolonged release suspension for injection,2561.3,
,,17-626-17,Trevicta 350 mg prolonged release suspension for injection,2894.9,
,,18-626-17,Trevicta 525 mg prolonged release suspension for injection,3559.8,
,,469-149-20,BIOCAFFCIT,398.95,
,,470-149-20,BIOCAFFCIT,797.9,
,,471-149-20,BIOCAFFCIT,2393.65,
,,472-149-20,BIOCAFFCIT,2393.65,
,,37-5286-20,VOSTRAN 2MG/ML SOLUTION FOR INJECTION,56.1,
,,444-212-20,AMLOVAN-HCT 10/320/25MG F.C.TABLET,89.8,
,,57-5286-20,GONISTA 125MG F.C TABLETS,5504.1,
,,56-5286-20,GONISTA 62.5MG F.C TABLETS,5504.1,
,,48-968-19,QATPEN 300MG F.C.TABLET,102.55,
,,24-5223-19,Epirubicin Hydrochloride 2mg/ml Solution for Injection or Infusion,148.95,
,,36-5015-20,DEVARIN 10MG ORODISPERSIBLE TABLET,53.95,
,,8-5251-20,DOCADEX 80MG/4ML,721.6,
,,9-5251-20,BATIPAN 50MG INJECTION,118.6,
,,2-5348-19,AUGE CARE EYE DROPS,33.9,
,,449-212-20,BANORIV 2.5MG F.C.TABLET,190.2,
,,1-5455-20,HYE MONO EYE DROPS,25.6,
,,2-5455-20,HYE MULTI EYE DROPS,14.1,
,,3-5455-20,XILOIAL MONO EYE DROPS,29.85,
,,4-5455-20,XILOIAL EYE DROPS,29.85,
,,354-334-20,DUSPAMEN 200 mg prolonged release capsule ,31.2,
,,48-490-20,GLADIO,11.6,
,,1-5291-20,BASALOG ONE,38.35,
,,3-5291-20,BASALOG ONE,191.75,
,,2-5291-20,BASALOG ONE,115.05,
,,2-5089-20,ORNIBEL 0.120 mg / 0.015 mg per 24 Hours,31.55,
,,2-5246-19,RENEHAVIS,426.25,
,,313-334-19,ARIGAL 250MG/2.5ML,2686.0,
,,314-334-19,ARIGAL 50MG/50ML,537.2,
,,225-368-20,TRIPLEX B FILM COATED TABLET,18.45,
,,437-212-20,KINZADO,632.0,
,,128-124-20,MIXIF,25.15,
,,5-5455-20,HY-LIGHT,14.1,
,,5-5193-19,COSYREL 5MG/5MG F.C.TABLET,41.15,
,,6-5193-19,COSYREL 5MG/10MG F.C.TABLET,54.4,
,,43-5286-20,OMISEC,22.5,
,,40-5015-20,ZINOLE 5MG TABLET (30 tablets),93.15,
,,41-5015-20,ZINOLE 10MG TABLET (30 tablets),186.3,
,,42-5015-20,ZINOLE 15MG TABLET (30 tablets),248.5,
,,1-5519-20,APIEXEL,98.0,
,,2-5519-20,APIEXEL,178.9,
,,3-5519-20,APIEXEL,222.0,
,,1-5527-20,ADYNOVATE,3009.55,
,,2-5527-20,ADYNOVATE,1504.75,
,,3-5527-20,ADYNOVATE,752.35,
,,7-813-20,DYMISTA,77.2,
,,1-5311-19,ILARIS,43890.4,
,,6-734-20,SMOFLIPID,667.8,
,,5-734-20,SMOFLIPID,494.85,
,,41-972-19, LISONORM 20 -10,54.4,
,,40-972-19,LISONORM 10 - 5,38.75,
,,345-334-20,VOLOPEM,9030.4,
,,346-334-20,VOLOPEM,2635.55,
,,10-5251-20,CITAROX 1000MG VIAL,211.25,
,,47-972-20,FANVIL,41.95,
,,6-5129-20,REOVAIR,60.0,
,,15-832-18,CERDELGA,95189.65,
,,21-5117-20,BASAGLAR 100 u/ml Solution For Injection In Pre-Filled Pen,191.75,
,,1-5336-19,VISMED MULTI EYE DROPS,30.75,
,,68-399-19,TOPFEROL,17.85,
,,62-5286-20,ESPADA 10MG F.C TABLETS,83.15,
,,63-5286-20,ESPADA 20MG F.C TABLETS,151.6,
,,8-5186-19,PROLUTEX,213.0,
,,2-5336-19,Vislube EYD DROPS,28.4,
,,0410200178,Olimestra,36.926,
,,0410200177,Olimestra,51.965,
,,1509200150,Eralyce,42.9,
,,1509200149,Eralyce,42.9,
,,1709200157,Betavert,13.599,
,,1709200154,Betavert,23.0,
,,1709200156,Betavert,24.3,
,,2009200160,Dusta,90.902,
,,3009200170,BITENS,49.75,
,,3009200171,BITENS,61.8,
,,3009200168,BITENS,64.549,
,,2209200162,Etoxib,11.0,
,,2209200161,Etoxib,41.0,
,,2209200163,Etoxib,41.0,
,,3009200174,Isolone,11.695,
,,3009200173,Isolone,26.447,
,,2909200167,Lenova,24.787,
,,0510200185,Cablivi,16906.902,
,,2210200239,Ferasiro 90,175.149,
,,2210200238,Ferasiro 180,347.999,
,,2110200237,Ferasiro 360,691.4,
,,2110200234,Kymriah,1633500.0,
,,1-5349-19,DERMALAX PLUS INJECTION,224.55,
,,67-5286-20,SENERGY PLUS (10/160/25)MG F.C TABLETS,54.15,
,,66-5286-20,SENERGY PLUS (10/160/12.5)MG F.C TABLETS,54.15,
,,65-5286-20,SENERGY PLUS (5/160/25)MG F.C TABLETS,46.35,
,,64-5286-20,SENERGY PLUS (5/160/12.5)MG F.C TABLETS,46.35,
,,68-5286-20,SCOLTA 10MG F.C TABLETS,31.1,
,,69-5286-20,SCOLTA 20MG F.C TABLETS,50.25,
,,70-5286-20,SCOLTA 40MG F.C TABLETS,82.4,
,,450-212-20,CROTAL 1MG CAPSULE,423.15,
,,451-212-20,CROTAL 5MG CAPSULE,2115.7,
,,1-5061-18,JANUMET XR 50/500 MG TABLET,168.65,
,,2-5061-18,JANUMET XR 50/1000 MG TABLET,168.65,
,,3-5061-18,JANUMET XR 100/1000 MG TABLET,168.65,
,,293-334-19,RIVAXEL 4.6MG/24HRS TRANSDERMAL PATCHES,185.5,
,,294-334-19,RIVAXEL 9.5MG/24HRS TRANSDERMAL PATCHES,185.5,
,,295-334-19,RIVAXEL 13.3MG/24HRS TRANSDERMAL PATCHES,185.5,
,,73-5286-20,GEBTIN,42.25,
,,72-5286-20,GEBTIN,211.25,
,,452-212-20,GLATIJECT,4110.4,
,,453-212-20,GLATIJECT,4293.55,
,,41-290-20,DECOZAL 0.05% METERED DOSE NASAL SPRAY,5.5,
,,2810200249,Demexa,71.2,
,,2510200241,MALAUST,44.249,
,,0110200176,Hyrimoz,2098.638,
,,0110200175,Hyrimoz,2098.638,
,,0410200180,Bortezomib TBM,2177.05,
,,0410200181,Exopex,23.2,
,,0410200182,Exopex,23.2,
,,0410200179,Pemitax 500 mg Vial,2595.149,
,,0610200190,Esperoct,1504.749,
,,0610200188,Esperoct,3009.549,
,,0610200186,Esperoct,4514.299,
,,0610200187,Esperoct,6019.099,
,,0610200189,Esperoct,9028.649,
,,9-5129-20,RAFLOX,26.0,
,,7-5129-20,RAFLOX,40.4,
,,8-5129-20,RAFLOX,47.15,
,,12-5098-20,ALBUNORM,187.05,
,,4-5098-20, %ALBUNORM 20 ,213.85,
,,3-5098-20,ALBUNORM 20%,146.4,
,,51-498-20,L-CET,11.55,
,,1-5401-20,NEUTAXAN,5591.25,
,,0810200199, Lenalidomide SPC,14505.899,
,,0810200194,Lenalidomide SPC,7236.749,
,,0810200193,Lenalidomide SPC,14505.899,
,,0810200206, Cabazitaxel SPC 60mg/1.5ml,12496.8,
,,0810200195,Colistimethate SPC,321.949,
,,0810200202,Pomalidomide SPC,22712.049,
,,0810200203,Pomalidomide SPC,22712.049,
,,0810200207, Pomalidomide SPC,23588.049,
,,0810200197,Pomalidomide SPC,23588.049,
,,0810200192,Pomalidomide SPC,22712.049,
,,0810200204,Pomalidomide SPC,22712.049,
,,0810200198,Pomalidomide SPC,23588.049,
,,0810200205,Pomalidomide SPC,23588.049,
,,455-212-20,CALMAR,20.85,
,,11-174-20,PARACETAMOL,61.75,
,,14-174-20,IMCILTA 500MG/500MG VIAL,313.35,
,,1-5246-19,SportVis™ sterile 1.0% sodium hyaluronate solution ,463.15,
,,50-968-20,OZAPIN,265.5,
,,49-968-20,OZAPIN,290.3,
,,1-5254-19,Hyalax Light,320.95,
,,32-187-20,FEIBA 50U POWDER&SOLVENT,1645.3,
,,31-187-20,FEIBA 50U POWDER&SOLVENT,8226.45,
,,0810200201,Eligon,3225.299,
,,0810200200,Apixaban SPC,250.249,
,,0810200196,Apixaban SPC,250.249,
,,1510200211,Olsar Plus,70.899,
,,1510200209,Olsar Plus,70.899,
,,1510200208,Olsar Plus,53.299,
,,1510200210,Triolite,63.099,
,,0610200191,Ixifi,1527.185,
,,58-887-20,Arixtra 7.5mg-0.6ml Pre-filled syringe ,675.25,
,,1810200221,Inhixa,106.2,
,,1810200220,Inhixa,93.5,
,,1810200219,Inhixa,66.1,
,,1810200222,Inhixa,53.15,
,,1810200217,Inhixa,44.6,
,,1810200218,Inhixa,34.65,
,,1810200223,Inhixa,17.85,
,,302-186-20,DANDAXA,192.0,
,,301-186-20,DANDAXA,64.0,
,,28-993-20,REVARDIA,156.15,
,,56-968-20,CO-ZANSOR 150/12.5MG F.C TABLETS,39.05,
,,54-968-20,CO-ZANSOR 300/12.5MG F.C. TABLETS,47.7,
,,55-968-20,CO-ZANSOR 300/25MG F.C. TABLETS,47.7,
,,2-5219-19,TETRAXIM,63.85,
,,448-212-20,LEZAL,17.3,
,,13-174-20,CIS-TAC,73.75,
,,443-212-20,AMLOVAN-HCT 10/160/25MG F.C.TABLET,54.15,
,,440-212-20,AMLOVAN-HCT 10/160/12.5MG F.C.TABLET,54.15,
,,441-212-20,AMLOVAN-HCT 5/160//25MG F.C.TABLET,46.35,
,,442-212-20,AMLOVAN-HCT 5/160/12.5MG F.C.TABLET,46.35,
,,69-399-20,VILTIN 50 MG TABLET,66.5,
,,57-968-20,ARIPEX 2MG TABLET,44.45,
,,1-5327-19,XIFAXAN 200MG F.C.TABLET,83.9,
,,31-535-19,JOSWE FLAMEX 400MG CAPSULE,22.65,
,,32-535-19,JOSWE FLAMEX 200 MG CAPSULE,25.05,
,,0411200251,Sildenafil OHRE Pharma,1327.499,
,,0911200258,BOSULIF,2635.55,
,,0411200253,Otipax,8.558,
,,0511200255,ATOX,10.999,
,,0511200256,ATOX,40.999,
,,0511200254,ATOX,40.999,
,,0411200252, Tedo 5 film-coated tablet,136.149,
,,303-186-20,FOLICRON SR CAPSULE,7.0,
,,79-5286-20,FROXA,90.15,
,,71-5286-20,AMKANT,97.85,
,,1-5548-20,OGIVRI,3821.15,
,,8-5362-20,ROST,55.15,
,,9-5362-20,ROST,93.5,
,,10-5362-20,ROST,183.0,
,,4-5362-20,Durotine,36.1,
,,5-5362-20,Durotine,72.2,
,,1111200262,DASATINIB SPC,5003.1,
,,1111200260,DASATINIB SPC,8285.15,
,,1111200259,DASATINIB SPC,8514.4,
,,1111200264,DASATINIB SPC,4270.7,
,,1111200263,DASATINIB SPC,8285.15,
,,1111200261,DASATINIB SPC,8541.4,
,,2211200282,Kanjinti,1364.7,
,,2211200281,Kanjinti,3821.15,
,,1111200266,Galtipex,3452.748,
,,2511200292,Galtipex,3864.194,
,,1611200270,Reagila,225.7,
,,1611200272,Reagila,225.7,
,,1611200271,Reagila,225.7,
,,1611200273,Reagila,225.7,
,,2211200278,Crotal,211.549,
,,2111200277,Lamsev 800,476.749,
,,1611200269,IVNEM,313.35,
,,1811200275,Tredia,2912.3,
,,1811200274,Tredia,363.999,
,,2211200280,NEURITAM,82.35,
,,2211200279,NEURITAM,50.499,
,,2311200287,Beovu,2754.151,
,,2311200286,Beovu,2754.151,
,,2311200285,Ocaliva,9837.8,
,,2311200284,Ocaliva,9837.8,
,,3011200299,Etimicol 10,118.5,
,,2311200283,Trientine dihydrochloride,11266.794,
,,2411200290,Zirabev,780.699,
,,2411200291,Zirabev,2973.099,
,,0212200305,Xoria,110.0,
,,2611200293,Pitacro,257.699,
,,2611200294,Pitacro,859.047,
,,2611200297,Tyrox,930.3,
,,2611200296,Tyrox,3721.15,
,,2611200295,Tyrox,4986.85,
,,3011200303,Rivaroxaban SPC,64.15,
,,3011200302,Rivaroxaban SPC,59.9,
,,3011200301,Rivaroxaban SPC,64.15,
,,2911200298,Montas,38.1,
,,3011200300,Bosentan OHRE Pharma,5504.1,
,,1312200328,Dimethyl Fumarate SPC,780.0,
,,0612200307,Dimethyl Fumarate SPC,260.0,
,,0612200309,Dimethyl Fumarate SPC,1560.149,
,,0612200308,Dimethyl Fumarate SPC,520.049,
,,0712200316,Hyacorp Face,934.441,
,,0712200314,Hyacorp Face,233.601,
,,0712200315,HYAcorp MLF1 - HYAcorp MLF2,966.664,
,,0712200310,Hyacorp Fine,273.888,
,,0712200311,Hyacorp Lips,254.748,
,,0712200313,Hyaprof Soft,424.752,
,,0712200312,Hyaprof Balance,467.22,
,,1212200323,Ascenta,64.84,
,,1512200340,Ascenta,136.149,
,,1212200324,Vdia,33.249,
,,1212200325,Vdia,66.499,
,,0812200317,Dermafill Volume Ultra,241.697,
,,1312200326,Metrosol,8.15,
,,1012200322,Jalor,342.352,
,,1012200319,Diva,16.35,
,,1012200318,Slinda,43.55,
,,1012200320,Methotrexate SPC,103.25,
,,1312200329,Nucala,4709.349,
,,1312200330,Nucala,4709.349,
,,1312200327,Calquence,28514.449,
,,2012200344,Trazimera,1029.399,
,,2712200368,TYKODAS,7456.65,
,,2712200367,TYKODAS,7687.249,
,,2712200364,CIPROCARE,57.1,
,,2312200353,IMBRUVICA,8010.0,
,,2112200347,Exitor,47.15,
,,2112200346,Exitor,41.0,
,,2112200351,Exitor,41.0,
,,2112200348,Tadil,160.0,
,,2112200345,Tadil,136.15,
,,2112200350,Tadil,68.05,
,,2112200349,Virtra,1040.9,
,,2412200362,Borvix,2177.05,
,,2412200363,Bonteo,1155.35,
,,1101210406,ARGENTA,11.0,
,,1101210405,ARGENTA,41.0,
,,1101210407,ARGENTA,41.0,
,,3112200377,Carfilzomib SPC,3441.2,
,,3112200376,SOLYO,7.0,
,,0401210378,Zorta,248.5,
,,0401210379,Zorta,200.0,
,,0601210382,Rexofil,136.15,
,,0601210381,Rexofil,64.85,
,,0601210383,Penetro,53.95,
,,1301210411,Levonic,106.95,
,,0601210386,Meropa,356.4,
,,0601210385,Meropa,211.95,
,,1601210418,Blum-D,64.1,
,,1101210403,Lacosamide SPC,52.85,
,,1101210400,Lacosamide SPC,101.8,
,,1101210401,Lacosamide SPC,152.7,
,,1101210402, Lacosamide SPC,203.95,
,,1201210409,Ondex,127.45,
,,1201210410,Ondex,63.7,
,,1301210415,Steglatro,159.0,
,,1301210412,Steglatro,159.0,
,,1301210414,Segluromet,171.5,
,,1301210413,Segluromet,171.5,
,,1-5362-19,FEXOFIN,29.25,
,,2101210449,Refixia,3052.55,
,,2101210448,Refixia,6105.7,
,,2101210450,Refixia,12211.95,
,,2001210442,Exdure,78.95,
,,2001210434,Exdure,78.95,
,,1910200226,Dextrose 5% and Lactated Ringer's Injection,5.8,
,,2001210438,Erastapecs Trio,95.0,
,,2001210437,Erastapecs Trio,84.85,
,,2001210439,Erastapecs Trio,66.4,
,,2001210430,Illusof,140.65,
,,2001210431,Illusof,65.75,
,,2401210456,XEVANEER 125mg/5ml Powder For Oral Suspension,59.6,
,,2401210453,Xivar,173.2,
,,2401210455,Xivar,226.4,
,,2401210454,Xivar,161.65,
,,2-5366-20,CANHERA,4003.1,
,,129-124-20,CEPHADAR ,214.7,
,,40-261-19,CLARISCAN,1058.0,
,,39-261-19,CLARISCAN,714.1,
,,41-261-19,CLARISCAN,1265.05,
,,3-5424-19,SOPORIDEX,680.55,
,,2-5424-19,SOPORIDEX,395.7,
,,1-5424-19,SOPORIDEX,1592.3,
,,84-5286-21,CLAMUDEX,230.0,
,,1510200212,Emcap,795.4,
,,40-290-20,CLASGEN,117.5,
,,3-5669-21,ZAVEDOS 1MG/ML VIAL,366.8,
,,2-5669-21,ZAVEDOS 1MG/ML VIAL,183.4,
,,2-5492-20,EPILYRE,137.2,
,,1-5492-20,EPILYRE,83.95,
,,5-5492-20,EXAMIDE,23.45,
,,4-5492-20,EXAMIDE,39.75,
,,3-5492-20,EXAMIDE,66.1,
,,459-212-20,ONDANION,56.1,
,,458-212-20,ONDANION,112.25,
,,4-5197-20,BICNU,3743.45,
,,17-313-22,CONTRAVE,358.45,
,,78-5286-20,GARDIA,23.45,
,,305-186-21,FOLICUM,27.6,
,,304-186-21,FOLICUM,24.85,
,,2101210447,MAVENCLAD,9980.15,
,,20-5015-18,LEVOACT,25.2,
,,1-5488-20,AVIZOR LACRIFRESH OCU DRY 0.3%,46.1,
,,344-334-20,Tiplex ,1205.05,
,,2701210477, Erlotinib SPC,3358.05,
,,2801210481,Erlotinib SPC,4488.15,
,,0902210504,Fosaprepitant SPC,200.0,
,,1602210522,Vyndamax,44267.25,
,,1-5341-19,Minims Povidone Iodine 5%,82.15,
,,19-5015-18,LEVOACT,35.25,
,,82-171-20,NORACTONE ,207.9,
,,4-5186-19,Merional HG,69.0,
,,6-5186-19,MERIONAL HG,138.0,
,,6-5362-20,ABILIRAZOLE,200.0,
,,7-5362-20,ABILIRAZOLE,248.5,
,,3-5362-19,TECABEN,462.4,
,,2-5362-19,TECABEN,402.45,
,,13-5362-20,OLMAZIDE 20/12.5MG F.C.TABLET,47.95,
,,14-5362-20,OLMAZIDE 40/12.5MG,63.8,
,,15-5362-20,OLMAZIDE 40/25MG,63.8,
,,11-5362-20,ESOPOLE,13.55,
,,12-5362-20,ESOPOLE,135.65,
,,15-631-19,DARINE,16.75,
,,454-212-20,OXIRA RAPID,19.25,
,,80-5286-20,ALMETRA,2595.15,
,,18-5015-18,LEVOACT,50.35,
,,9-5107-20,BLUGEL A FRE,42.0,
,,8-5107-20,BLUYAL A FREE,42.0,
,,19-5083-20,CARELIO,14.25,
,,20-5083-20,CARELIO,23.4,
,,21-5083-20,CARELIO,36.4,
,,22-5083-20,CARELIO,42.25,
,,120-68-20, SPIOLTO RESPIMAT 2.5/2.5MCG INHALATION SOLUTION,178.7,
,,211-368-19,HEMADID,33.4,
,,17-5362-20,DABITRAN,250.25,
,,16-5362-20,DABITRAN,125.1,
,,19-5362-20,DABITRAN,250.25,
,,18-5362-20,DABITRAN,125.1,
,,339-334-20,TRUXIMA,1555.7,
,,3-5500-20,KETESSE,97.95,
,,2-5500-20,KETESSE,24.5,
,,7-861-20,BIKTARVY 50/200/25MG F.C.TABLET,2881.95,
,,0102210482,Envona,286.2,
,,2001210440, Lamotrine,23.25,
,,2001210441,Lamotrine,66.75,
,,0102210483,Lamotrine,33.35,
,,2801210480,ALUNBRIG,19586.1,
,,2801210479,ALUNBRIG,14842.7,
,,2801210478,ALUNBRIG,4947.55,
,,0102210486,Eylea 40 mg/ml Solution for injection in pre-filled syringe,3028.6,
,,1502210513,FONTAX,136.15,
,,0402210493,VIZIMPRO,8836.2,
,,0402210495,VIZIMPRO,8836.2,
,,0402210494,VIZIMPRO ,8836.2,
,,0802210501,Baxdela,3219.0,
,,0802210500,Baxdela,4537.5,
,,0902210503,Fuxran,1361.25,
,,1002210505,Loradin,16.0,
,,1002210508,Herptrex,381.0,
,,1002210507,Herptrex,73.4,
,,1002210509,Bivoneb,25.95,
,,1402210511,Lynparza,20876.15,
,,1402210512,Lynparza,20876.15,
,,1502210519,Vittoria,83.9,
,,1502210518,Vittoria,62.9,
,,1502210514,Vittoria,71.95,
,,1502210517,Vittoria,56.85,
,,1502210515,Vildus ,33.25,
,,1502210516,Vildus,66.5,
,,1502210521,Keta ,21.5,
,,1602210523,Etvab,1541.4,
,,1602210524,Etvab,1580.8,
,,1702210526,TALZENNA ,7037.55,
,,1702210525,TALZENNA,21112.65,
,,1802210528,Enoxaparin BOS,58.75,
,,1802210527,Enoxaparin BOS,101.1,
,,1802210529,Enoxaparin BOS,141.0,
,,1802210530,Enoxaparin BOS,173.9,
,,2102210534,PROTON IV,130.7,
,,0303210581,Ribex,21.3,
,,0303210580,Ribex,26.65,
,,0303210584,CO-Ribex,24.55,
,,0303210583,CO-Ribex,28.9,
,,0303210582,CO-Ribex,29.85,
,,0703210587,Xaliptine,449.3,
,,0703210585,Xaliptine,234.75,
,,0703210586,Xaliptine,114.9,
,,0803210589,Lectra,571.7,
,,1103210598,Milrinone BOS,786.5,
,,1103210599,Ketorolac BOS,447.5,
,,1503210603,Dextrose 4.3 % in 0.18 % Sodium Chloride ,9.15,
,,1503210604,Water for Injection,8.6,
,,1503210606,Rotavex Solution,6.0,
,,1703210609,BALVERSA,37903.3,
,,1703210608,BALVERSA,50537.75,
,,1703210610,BALVERSA,31586.1,
,,1703210611,BALVERSA,56854.95,
,,1803210612,PHENYLEPHRINE,453.75,
,,2203210613,Oramorph,30.35,
,,2303210622,"Carmustine for Injection, USP",3267.0,
,,2403210638,Resincalcio,106.0,
,,2403210642,Sarclisa,2327.05,
,,2403210643,Sarclisa,10284.7,
,,2703210644,Duserex,81.8,
,,10-5314-20,Glevate,60.55,
,,3103210659,Ravixa,118.15,
,,3003210650,Basaglar Tempo Pen,191.75,
,,3003210651,Humalog Tempo Pen,167.95,
,,3003210649,Noradrenalin Sintetica 4mg/4ml without disulphite,36.3,
,,3-5107-18,Ribolisin,33.9,
,,2010200233,ABODEX,5280.5,
,,77-5286-20,Ticopex,61.6,
,,2402210542,Addaven,298.95,
,,7-800-21,EUVAX B 20MCG VIAL,582.4,
,,6-800-21,EUVAX B 10MCG VIAL,374.35,
,,456-212-20,FANCATA 100MG TABLET,67.4,
,,457-212-20,FANCATA 50MG TABLET,52.95,
,,81-5286-21,DACI,372.4,
,,74-5286-20,KEPAM,562.55,
,,1-5382-19,MOBIXEN,92.1,
,,224-368-20,BRIMOCOM EYE DROPS,38.65,
,,32-698-20,NOXAFIL,3321.95,
,,47-444-20,Irma-HCT 150 mg / 12.5 mg ,36.0,
,,48-444-20,IRMA-HCT 300 mg / 12.5 mg,47.75,
,,308-186-21,ADOL,61.5,
,,307-186-21,ADOL,51.0,
,,306-186-21,ADOL,41.0,
,,42-972-19,VIDONORM 5MG/4MG TABLET,52.8,
,,43-972-19,VIDONORM 5MG/8MG TABLET,63.9,
,,44-972-19,VIDONORM 10MG/4MG TABLET,79.3,
,,45-972-19,VIDONORM 10MG/8MG TABLET,90.4,
,,2610200242,LORINASE-D,24.6,
,,2111200276,Metolina,13.45,
,,0612200306,Trimbow 87/5/9 micrograms,236.8,
,,2610200243,Palipra,281.65,
,,2610200244,Palipra,259.85,
,,2610200245,Palipra,259.85,
,,2502210555,Aryzalera,126.65,
,,2502210556,Aryzalera,126.65,
,,0202210487,Olcontro,51.5,
,,0202210488,Olcontro,38.7,
,,2001210435,Attencare,190.85,
,,2001210436,Attencare,190.85,
,,2001210443,Attencare,190.85,
,,2001210433,Attencare,190.85,
,,2001210432,Attencare,190.85,
,,2402210553,Iphen,22.95,
,,0103210571,IMBRUVICA,24030.0,
,,2112200352,VALGAN,2499.85,
,,2202210536,Xelobine,853.05,
,,2202210537,Xelobine,149.25,
,,2401210463,Vantra,44.25,
,,2401210465,Vantra,132.75,
,,2401210464,Vantra,331.85,
,,2401210466,Vantra,47.95,
,,2401210467,Vantra,143.85,
,,2401210462,Vantra,47.95,
,,2401210461,Vantra,143.85,
,,2202210538,Zillion,1447.2,
,,2402210547,MVASI,1173.75,
,,2402210550,MVASI,4057.85,
,,2502210557,Ziextenzo,2095.7,
,,1012200321,XCELENS extra 4,280.35,
,,2802210558,Curavisc,144.65,
,,2402210548,Rozitta,59.45,
,,2402210549,Rozitta,44.05,
,,2001210446,Cellular Matrix BCT-HA Kit,998.2,
,,2402210540,KROMAFINA ,136.35,
,,2402210541,KROMAFINA,99.1,
,,44-5286-20,Cardesine 6mg/2ml Solution for Injection,122.2,
,,3103210658,Pantrox,22.9,
,,3103210655,Sphingolin,4450.4,
,,3103210657,Olmevasc,66.0,
,,3103210653,Olmevasc,61.55,
,,3103210656,Olmevasc,57.95,
,,3103210654,Olmevasc,47.05,
,,,Pfizer-BioNTech COVID-19 Vaccine,,
,,,Janssen COVID-19 Vaccine,,
,,N.A,R.COVI COVID-19 Vaccine,,
,,0804210673,Pentaxim,110.8,
,,1404210682,0.6% w/v Potassium Chloride in 0.9% w/v Sodium Chloride Injection USP,18.0,
,,0804210671,Cartimov,37.3,
,,1104210674,Lipofirate,37.85,
,,0505210717,Telfocus,47.35,
,,0505210718,Telfocus,36.6,
,,0505210715,Zapnex,109.25,
,,0505210716,Zapnex,35.45,
,,3-5484-20,KLACID 125MG-5ML SUSP,46.6,
,,130-124-21,DICLOGESIC RETARD,345.2,
,,219-368-20,FUSIBACT-B CREAM,25.8,
,,355-334-21,ELPIDA,4752.95,
,,353-334-20,ENFORZA,214.75,
,,358-334-21,ELPIDA,7302.9,
,,3-323-19,ARTELAC COMPLETE MDO EYE LUBRICANT,48.4,
,,72-399-21,OROTIX 120MG F.C.TABLET,15.7,
,,7-734-21,SMOFLIPID,296.9,
,,5-5098-20,OCTAPLAS LG 45-70MG/ML,614.1,
