Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,Dermatology ,FMDER-1224,RICH POLY LACTIC INJECTION 5 ML ,90675-00-00,Service, ,2800,2800,New
,,,,Opthalmology,FMOPT-4248,VITREOUS TAP AND ANTIBIOTIC INJECATION ,90089-00-01,PKG,DAY CASE,2800,2800,New
,,,,SURGERY,FMSUR-3328,Assisted Hatching,73400-01-80,PKG,DAY CASE,2760,2760,New
,,,,Psychiatry ,FMPSY-9002,Ect Session With G.A.,14224-00-00,Service,,2760,2760,New
,,,,NEPHROLOGY,FMNEP-0100,Prisma For Dialysis W/O Serology Result,13100-00-00,Service,,2760,2760,New
,,,,Dermatology ,MTDER-0035,Multi-Zones(12X) Body Treatment - Small Area - Package,99999-99-99,Service,,2745,2745,New
,,,,LABORATORY,FMLAB-7063,Acth Stimulation/ Synacthen Test,30097-00-00,Service,,2700,2700,New
,,,,Ophthalmology,FMOPT-4200,Anterior Chamber Reformation Post Operative (Inside Hospital),42743-00-01,PKG,DAY CASE,2700,2700,New
,,,,Ophthalmology,FMOPT-4185,Iol Repositioning ( Inside Hospital),42704-01-01,PKG,DAY CASE,2700,2700,New
,,,,Ophthalmology,FMOPT-4191,Outolojus Gas Blood Injection (Outside Hospital),13706-07-00,PKG,DAY CASE,2700,2700,New
,,,,Ophthalmology,FMOPT-4063,Probing & Syringing Under G.A. (One Eye),42614-01-00,PKG,DAY CASE,2700,2700,New
,,,,Plastic Surgery,FMPSDA0036,Microdermabrastion Chest(Package Of 5 Session),45021-01-00,Service,,2640,2640,New
,,,,Pediatrics,FMPDT-1009,Level Ii Nicu Scbu,83610-03-60,Service,,2625,2625,New
,,,,Dermatology ,FMDER-0311,"Thread Marrionette And Jaw ""6""",90676-00-00,Service,,2625,2625,New
,,,,ENT,FMENT-3144,Incision & Drainage Of Quinsy Under G.A.,41807-00-00,PKG,1 Day,2580,2580,New
,,,,ENT,FMENT-3124,Posterior Nasal Pack Under General Anesthesia,90133-00-00,PKG,DAY CASE,2580,2580,New
,,,,ENT,FMENT-3172,Suction Clearance Under G.A.,96157-00-00,PKG,Day Case,2580,2580,New
,,,,Dermatology ,FMDER-0096,Hyperpigmentation Course,45025-02-00,Service,,2560,2560,New
,,,,Plastic Surgery,MTPSD-0054,Medium Area For Hair Removal,90676-00-00,Service,,2560,2560,New
,,,,Dermatology ,FMDER-0310,"Thread Cheek ""6""",90676-00-00,Service,,2520,2520,New
,,,,OB & GYNE,FMOBG-3014,External Cephalic Version (Ecv),16501-00-00,PKG,DAY CASE,2500,2500,New
,,,,home care,FMHC-0091,Home Care Regular Hemodialysis Per Session,13100-00-00,Service, ,2500,2500,New
,,,,INTERNAL MEDICINE,FMINT-0105,In Body 2 Sessions,96026-00-00,Service,,2500,2500,New
,,,,Dental,FMDNT-3001,Incision & Drainage Under La (Complicated),45054-00-00,PKG,DAY CASE,2500,2500,New
,,,,LABORATORY,FMLAB-0135,Prenatal Target Mutation,73200-05-80,Service, ,2500,2500,New
,,,,Ophthalmology,FMOPT-4215,Readmission For Revision Of Operation,90061-00-01,PKG,1,2500,2500,New
,,,,Urology,URO-0109,SCROTAL EPIIDERMOID CYST EXCISION (SINGLE),31230-05-00,PKG, ,2500,2500,New
,,,,ENT,FMENT-9004,Speech Therapy Session -10 Sessions,95550-05-00,Service, ,2500,2500,New
,,,,OB & GYNE,FMOBG-8115,US guided  Amnioreduction,16624-00-00,Service, ,2500,2500,New
,,,,ENT,FMENT-0146,Use Of Coblation (Radiofrequency),41752-00-00,Service,,2500,2500,New
,,,,Radiology,FMXRAY-1522,VCT- WHOLE BODY SCAN 64 SLICE (TRAUMA CASES),97083-00-20,Service, ,2500,2500,New
,,,,NEWBORN,FMNBD-0004,Borrow.Of P.Incubator/Ventilator,83700-00-00,Service,,2430,2430,New
,,,,SURGERY,FMSUR-3324,Embryo Cryo Storage Fee (One Year),73400-04-30,PKG,DAY CASE,2400,2400,New
,,,,SURGERY,FMSUR-3327,Iui Including 3 Ultrasound & Urine Test,73400-02-70,PKG,DAY CASE,2400,2400,New
,,,,Dermatology ,FMDER-4068,Stem Cells Injection - Hair - 2 Sessions,90676-00-00,Service,,2400,2400,New
,,,,Emergency,FMERD-0026,"Ambulance Service - Without Nurse Or Physician, 400 - 800 Km (Single Trip)",83500-00-80,Service,,2395,2395,New
,,,,Ophthalmology,FMOPT-4102,Anterior Stromal Puncture,42692-01-01,PKG,DAY CASE,2340,2340,New
,,,,ENT,FMENT-3170,Mastoid Abscess Drainage Under G.A.,92514-99-00,PKG,DAY CASE,2340,2340,New
,,,,Ophthalmology,FMOPT-4106,Myopic Repair Second Stage,90064-00-01,PKG,DAY CASE,2340,2340,New
,,,,Radiology ,FMXRAY1630,Catheter Aspiration Placement Or Change Of In-Line Suction Catheter.,83700-00-00,Service,,2339.28,2339.28,New
,,,,Dental,FMDNL-0020,Ceramic Fused Non-Precious Metal Cast,90595-00-00,Service,,2320,2320,New
,,,,Dental,FMDNL-0033,Com. Denture Chrome Cobalt W/Teeth,97765-00-00,Service,,2315,2315,New
,,,,Plastic Surgery,MTPSD-0006,Excision Of Sebaceous (Big),31205-00-30,Service,,2315,2315,New
,,,,Dental,FMDNTS3076,Service Charges For Invasalign System Express Single Arch,97989-00-10,Service,,2300,2300,New
,,,,ENT,FMENT-3101,Nasal Cautery Under G.A.,41674-01-00,PKG,DAY CASE,2280,2280,New
,,,,Physiotherapy,FMPTD-2161,Examination Scoliosis,96037-00-00,Service,,2270,2270,New
,,,,Dermatology ,FMDER-0054,Alopecia Lotion 2% - 100Cc,90660-00-00,Service,,2265,2265,New
,,,,SURGERY,FMSUR-3288,E S W L Third Session,90957-00-00,PKG,DAY CASE,2250,2250,New
,,,,Dermatology ,FMDER-1045,Profhilo Injection + Scarlet + Scarlet + Mesotherapy,90676-00-00,Service, ,2250,2250,New
,,,,LABORATORY  ,FMLAB-0200,THSD7A Antibody,73200-08-80,Service, ,2200,2200,New
,,,,Plastic Surgery,FMPSDA0034,Microdermabrastion Hands Or Neck (Package Of 5 Session),45021-01-00,Service,,2190,2190,New
,,,,Physiotherapy,FMPTD-2079,Package Deal Weight Reduction,99999-99-99,Service,,2190,2190,New
,,,,Dermatology ,FMDER-0118,Cellulite Treatment 5 Sessions,99999-99-99,Service,,2175,2175,New
,,,,Dermatology ,FMDER-0115,Stretch Mark Treatment - 5 Sessions,90676-00-00,Service,,2175,2175,New
,,,,Pediatrics,FMPDT-1010,Level Iii Nicu Nursery,83610-02-70,Service,,2100,2100,New
,,,,Pain Management,FMPN-0073,Moderate Complexity Repeated Visits And Reassessment And Management,83600-00-70,Service,,2100,2100,New
,,,,Dermatology ,FMDERP0015,Dermal Filler 2Ml,90676-00-00,Service,,2095,2095,New
,,,,Dermatology ,FMDER-2005,FACE THREADS,90675-00-00,Service, ,2024,2024,New
,,,,UROLOGY,FMURO-0115,Re-Eswl From Admission 3Rd Month,92199-00-00,Service,,2010,2010,New
,,,,Cardiology,FMCAR-3120,Blood Pressure Monitoring (24HRS TO 48HRS),92001-00-10,Service, ,2000,2000,New
,,,,Dermatology ,FMDER-1010,Electrocautery for genital area small area,31230-05-00,Service, ,2000,2000,New
,,,,Dermatology ,FMDER-0980,Excimer Laser Large area 15 Sessions,90676-00-00,Service,,2000,2000,New
,,,,Dental,FMDNT-1500,General anesthesia for dental rehabilitation    ,92514-99-00,PKG,1,2000,2000,New
,,,,NEUROSURGERY,FMNUR-0131,Greater Or Lesser Occipital Nerve Injection For Occipital Neurology,18242-00-01,Service,,2000,2000,New
,,,,Opthalmology,FMOPT-4257,ICL ROTATION ,90089-00-01,PKG,DAY CASE,2000,2000,New
,,,,NEUROSURGERY,FMNEU-1013,Intermediate Joint Injection - One Joint,50124-01-31,Service,,2000,2000,New
,,,,Dermatology ,FMDERT-0001,Laser Full Body Pkg - 3 Sessions,90676-00-00,Service,,2000,2000,New
,,,,SURGERY,FMSUR-3202,Ligation Of Hemorrhoid,32135-00-00,PKG,DAY CASE,2000,2000,New
,,,,Radiology,FMXRAY1710,MRI NECK ANGIOGRAPHY (MRV) WITH CONTRAST,90902-00-00,Service, ,2000,2000,New
,,,,Dermatology ,FMDER-4082,Peeling Package,90676-00-00,Service,,2000,2000,New
,,,,Dental & Maxillofacial,FMDNTC93,Tmj Exam + Articulation,97011-00-00,PKG,1,2000,2000,New
,,,,Emergency,FMERD-0025,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 250 - 400 Km (Single",83500-00-80,Service, ,1995,1995,New
,,,,Radiology ,FMXRAY1539,Mri Neck Angiography (Mrv) Without Contrast,90902-00-00,Service,,1980,1980,New
,,,,Dermatology ,FMDER-0206,Blister Transformation - Large Area,99999-99-99,Service,,1975,1975,New
,,,,Dermatology ,FMDER-0191,Dermabrasion - Large,90676-00-00,Service,,1975,1975,New
,,,,LABORATORY,FMLAB-8079,Chromosome Analysis Lymph Node Referal,73200-05-00,Service, ,1965,1965,New
,,,,Home Care ,FMHC-0067,Home Physiotherpy Facial Palsy (6 Sessions ),83620-00-10,Service,,1930,1930,New
,,,,Orthopedics,ORT-0002,Pop Simple Fracture W/O Displacement,96092-00-00,PKG,Day Case,1905,1905,New
,,,,Dermatology ,FMDER-0308,"Thread Brow ""6""",90676-00-00,Service,,1890,1890,New
,,,,ENT,FMENT-3123,Anterior Nasal Pack Under General Anesthesia,90133-00-00,PKG,DAY CASE,1860,1860,New
,,,,UROLOGY,FMURO-3022,Aspiration Of Prostatic Cyst,37218-00-00,PKG,DAY CASE,1860,1860,New
,,,,Dermatology ,FMDER-0102,Laser Therapy +Acupuncture - 5 Sessions,30190-00-10,Service,,1855,1855,New
,,,,OB & GYNE,FMOBG-8129,Fetal Doppler Study,55700-00-00,Service, ,1850,1850,New
,,,,Dermatology ,FMDER-4032,Rf Rejuvenation Machine(Scarlet) - Moderate Area,90675-00-00,Service,,1840,1840,New
,,,,Dermatology ,FMDER-1025,BOTOX 2 VIALS,90660-00-00,Service, ,1800,1800,New
,,,,Dermatology ,FMDER-505,Cold Peeling Dermamelan + Mask + Treatment ,45019-00-00,Service,,1800,1800,New
,,,,UROLOGY,FMURO-3006,Excision Of Penile Skin Lesion Under La,90403-00-00,PKG,DAY CASE,1800,1800,New
,,,,New code to be added to unified list,FMONC-0205,IMRT ONE SESSION,15506-02-00,Service, ,1800,1800,New
,,,,New code to be added to unified list,FMONC-0207,ONE SESSION CONFORMAL,15550-00-00,Service, ,1800,1800,New
,,,,OB & GYNE,FMOBG-3011,Removal Of Circulage / Shirodkar Suture,16511-00-00,PKG,Day Case,1800,1800,New
,,,,Dermatology ,FMDER-0238,Botox Injection -Superfacial Wrinkle,90676-00-00,Service,,1765,1765,New
,,,,Plastic Surgery,FMPSDA0037,Microderma Brasion Lower Abdomen/Upper Abdomen,45021-01-00,Service,,1765,1765,New
,,,,Ophthalmology,FMOPT-4081,Collagen Plug,42620-00-01,PKG,DAY CASE,1740,1740,New
,,,,LABORATORY,FMLABM0159,Apc And Mutyh Associated Polyposis Panel,73350-05-60,Service,,1700,1700,New
,,,,LABORATORY,FMLAB-1300,Digeorge/Velocardiofacial-1 (22Q11.2) By Fish,73200-00-50,Service,,1700,1700,New
,,,,Dermatology ,FMDER-1046,FMDER-1046 - Profhilo Injection + HydraFacial,90676-00-00,Service, ,1700,1700,New
,,,,Vascular Surgery,MTVAS-0029,Injection Sclerotherapy Glue L.A.,90223-01-00,Service, ,1700,1700,New
,,,,Radiology,FMXRAY1721,MRI PELVIS ANGIOGRAPHY (MRV) WITHOUT CONTRAST,90902-05-00,Service, ,1700,1700,New
,,,,Dermatology ,MTDER-0033,Hydradermie Machine(4X) Facial Large Area,45024-00-00,Service,,1665,1665,New
,,,,Plastic Surgery,MTPSD-0051,Implating Of Artificial Hair,45560-00-00,Service,,1665,1665,New
,,,,ORTHOPAEDIC WORKSHOP,FMEGD-0007,Package Ot,95550-02-00,Service,,1665,1665,New
,,,,Dermatology ,FMDER-0306,Face Contouring - Profhilo 2 Ml Injection,90676-00-00,Service,,1650,1650,New
,,,,LABORATORY,FMLAB-8232,SEXUALLY TRANSMITTED DISEASES (STD) PCR PROFILE ( SO ),73050-39-70,Service, ,1650,1650,New
,,,,Dermatology ,FMDER-4030,Rf Rejuvenation Machine(Scarlet) - Face,90675-00-00,Service,,1630,1630,New
,,,,Opthalmology,FMOPT-4262,BOTOX INJECTION (T.A) ,90089-00-01,PKG,DAY CASE,1600,1600,New
,,,,OB & GYNE,FMOBG-8131,US guided Amniocentesis,90908-00-11,Service, ,1600,1600,New
,,,,UROLOGY,FMURO-0123,Injection Of Peroxinorm,50124-01-10,Service,,1575,1575,New
,,,,Physiotherapy,FMPTD-2152,Package Deal (12) Sessions For Manu,99999-99-99,Service,,1575,1575,New
,,,,Physiotherapy,FMPTD-2137,Tae-Kwan-Do Training 1 Month),83700-00-00,Service,,1575,1575,New
,,,,Dermatology ,FMDER-0309,"Thread Nose ""4""",90676-00-00,Service,,1575,1575,New
,,,,,FMPDS-0012,RELEASE  G-P ADHESIONS POST CIRCUMCISION,30653-00-00,Service, ,1555.785,1555.785,New
,,,,OB & GYNE,FMOBG-1113,g-spot shot (o-shot)by prp,90442-00-02,Service, ,1550,1550,New
,,,,Orthopedics,FMORT-0774,Intro Op-Monitoring (Iom),99999-99-99,Service,,1520,1520,New
,,,,Physiotherapy,FMPTD-2205,Case Review 3,96037-00-00,Service,,1505,1505,New
,,,,Ophthalmology,FMOPTA0055,Biometry - Two Eyes,55030-00-22,Service,,1500,1500,New
,,,,Dermatology ,FMDER-0979,Excimer Laser moderate area 15 Sessions,90676-00-00,Service,,1500,1500,New
,,,,Dermatology ,FMDER-4085,Fractional Laser - 3 Session,90676-00-00,Service,,1500,1500,New
,,,,Dental,FMDNT-1106,Gum depigmentation one arch,97945-00-10,Service, ,1500,1500,New
,,,,NEUROSURGERY,FMNEU-3300,Intracranial Pressure Monitor - 24Hours,39015-02-00,Service,,1500,1500,New
,,,,Dental,FMDNT-1111,Laser Teeth whitening,97945-00-10,Service, ,1500,1500,New
,,,,Dental & Maxillofacial,FMDNTX0012,Major Use Of Microscope During Dental Procedure,97052-00-00,Service,,1500,1500,New
,,,,Dermatology ,FMDER-4062,Mesotherapy For Face - 3 Sessions,90676-00-00,Service,,1500,1500,New
,,,,Dermatology ,FMDER-4084,Mesotherapy For Face - 5 Sessions,90675-00-00,Service,,1500,1500,New
,,,,Dermatology ,FMDER-4061,Mesotherapy For Hair - 3 Sessions,90676-00-00,Service,,1500,1500,New
,,,,Radiology,FMXRAY1666,panormaic 3d full mouth,57960-00-00,Service, ,1500,1500,New
,,,,laboratory,FMLAB-7122,PRE -EMPLOYMENT HERALTH CHECKUP,73000-00-20,Service,,1500,1500,New
,,,,UROLOGY,FMURO-3013,Trus & Biopsy,37218-00-00,PKG,DAY CASE,1500,1500,New
,,,,LABORATORY,FMLAB-8213,ACTH (AM),73050-00-50,Service, ,1450,1450,New
,,,,Dermatology ,FMDER-1031,Exiles 1 session for thigh or arms,90676-00-00,Service, ,1450,1450,New
,,,,INTERNAL MEDICINE,FMINT-0104,In Body Composition,96026-00-00,Service,,1450,1450,New
,,,,Radiology ,FMOBG-0277,Colour Doppler Pregnancy Umbilical  Artery Placental Flow Ovarian & Uterian,55729-01-00,Service,,1440,1440,New
,,,,Dermatology ,FMDER-0106,Acne Removal - European Facial,99999-99-99,Service,,1435,1435,New
,,,,Dermatology ,FMDER-4007,Botox Injection - Axilla,90676-00-00,Service,,1420,1420,New
,,,,Ophthalmology,OPT-0040,INCISION STEY UNDER G.A,90064-00-01,PKG, ,1410.54,1410.54,New
,,,,Dermatology ,FMDER-0512,Triple Injection (Collagen/Moisrizing/Brightness),90676-00-00,Service, ,1400,1400,New
,,,,Physiotherapy,FMPTD-0081,Exercise For Sgh Staff Per Yr.,96129-00-00,Service,,1385,1385,New
,,,,Physiotherapy,FMPTD-0069,Swimming Lessons 12 Times,96129-00-00,Service,,1385,1385,New
,,,,Ophthalmology,FMOPTB0003,Tinted Contact Lens (Two),96092-00-20,Service,,1385,1385,New
,,,,Dermatology ,FMDER-0205,Blister Transformation - Medium Area,30055-00-00,Service,,1380,1380,New
,,,,Nursing,FMERDC0047,Amb W&W/O Nur (Balasmar),83610-02-40,Service,,1359.666,1359.666,New
,,,,Dental,FMDNTS0310-O,Fibre Core Post,97625-10-00,Service,,1350,1350,New
,,,,LABORATORY,FSLAB0013,Met By Fish ,73050-53-10,Service,,1350,1350,New
,,,,Dental,FMDNTS0236,Add`L Fee For Comp.Proc./ 3Hrs,83610-00-50,Service,,1320,1320,New
,,,,NEUROLOGY,fmneu-1017,Somato Sensory Evoked Potential - Both Upper Or Lower Limb,96112-00-00,Service,,1320,1320,New
,,,,Dermatology ,FMDER-4031,Rf Rejuvenation Machine(Scarlet) - Small Area,90675-00-00,Service,,1305,1305,New
,,,,Radiology ,FMXRAY1682,Ir Removal Of Nephrostomy Tube,36650-00-01,Service,,1300,1300,New
,,,,Dermatology ,FMDER-0326,Potenza Session,45669-00-50,Service, ,1300,1300,New
,,,,Radiology,FMXRAY-1519,XRAY- ANGIO ADDITIONAL RUN CHARGE,58500-00-10,Service, ,1300,1300,New
,,,,LABORATORY,FMLAB-8881,Borrelia DNA (PCR) (CSF),73050-42-50,Service, 1,1250,1250,New
,,,,Dermatology ,FMDER-4066,Botox Injection - Full Face,90676-00-00,Service,,1250,1250,New
,,,,Dermatology ,FMDER-4051,Mesotherapy For Hair - 5 Sessions,90676-00-00,Service, ,1250,1250,New
,,,,Ophthalmology,FMOPTH0014,Removal Of Mole Cyst,90110-00-02,Service,,1250,1250,New
,,,,Dental,FMDNTS3078,Service Charges For Invasalign System Vivera Retainers Dual Arch,97989-00-10,Service,,1240,1240,New
,,,,Pain Management,FMPN-0086,"5 Sessions of Spinal Alignment (Choose 5 Sessions from the Following) - Migraine Headaches (Cluster Headaches) - Neck Pain - Upper Back Pain (Thoracic Pain) - Lower Back and Hip Pain - Lower Back Pain in Pregnant Women - Lower Back, Hip, and Disc Pain",90016-01-00,Service, ,1200,1200,New
,,,,Physiotherapy,FMPTD-0197,DRY Needle -Six Session,95550-11-00,Service, ,1200,1200,New
,,,,Dermatology ,FMDER-4064,Stem Cells Injection - Face - 1 Session,90676-00-00,Service,,1200,1200,New
,,,,Endoscopy,FMENDE0142,Use of papilla dilatation balloon,41832-00-00,Service, ,1200,1200,New
,,,,Dermatology ,FMDER-4112,Pulsed Dye Laser ( Large ),90676-00-00,Service,,1190,1190,New
,,,,Dermatology ,FMDER-0210,Age Jeunesse Face Wrinkle - One Session,90676-00-00,Service,,1185,1185,New
,,,,Plastic Surgery,FMPSDJ0031,Age Juenesse Skin Of The Face,83700-00-00,Service,,1185,1185,New
,,,,Dental,FMDNL-0038,Chrome Cobalt Five Teeth,97727-00-00,Service,,1185,1185,New
,,,,Dental,FMDNL-0015,Full Denture Chrome Cobalt,97727-00-00,Service,,1185,1185,New
,,,,Plastic Surgery,MTPSD-0015,Scar Revision Small (G.A.),45515-00-00,Service,1 DAY,1185,1185,New
,,,,Medication,fmvas-0093,Tpn Administration,96098-00-00,Service, ,1152,1152,New
,,,,Physiotherapy,FMPTD-0116,Abg Heparinized Syringe,13842-00-00,Service,,1120,1120,New
,,,,Dermatology ,EXDER-0009,Erbium Small Area,30190-00-10,Service,,1120,1120,New
,,,,Plastic Surgery,FMPSDA0030,Microdermabration Test Dose Of 1% Maxial Surface Area (Package Of 5 Session),45021-01-00,Service,,1120,1120,New
,,,,Dermatology ,FMDER-0240,Botox Injection -Test Dose,18360-01-01,Service,,1115,1115,New
,,,,Dermatology,FMDER-4060,Allergen Botox,90676-00-00,Service,,1100,1100,New
,,,,Dermatology ,FMDER-0177,Bleaching - Whole Body,99999-99-99,Service,,1100,1100,New
,,,,Dermatology ,FMDER-1028,Exiles package 5 session double chain,90676-00-00,Service, ,1100,1100,New
,,,,Dermatology ,FMDER-1043,"Laser Hair Removal (Bikini, Underarms & Mustache)",90676-00-00,Service, ,1100,1100,New
,,,,Anaesthia ,FMANA-0069,Patient Controlled Analegesia ,18286-02-01,Service,,1100,1100,New
,,,,Anaesthia ,FMANA-0070,Postoperative Pain Management,18286-02-01,Service,,1100,1100,New
,,,,Dermatology ,FMDER-0700,SKIN LIGHTENING INNOVYAL,83700-00-00,Service, ,1100,1100,New
,,,,LABORATORY,FMLAB00516,Voriconazole - Serum {Q},73300-03-70,Service,,1100,1100,New
,,,,Dermatology ,FMDER-1050,"Laser Hair Removal (Bikini, Underarms & Mustache) - 5 Sessions",90660-00-00,Service, ,1099,1099,New
,,,,Dermatology ,FMDER-1220,Laser Hair Removal without abdomen and back, 99999-99-99,Service, ,1099,1099,New
,,,,Physiotherapy,FMPTD-2194,Chiro 33 3 Area Adjustment With 3 Modality,95550-11-00,Service,,1075,1075,New
,,,,LABORATORY,FMLAB-9263,TREPTOC,73100-25-30,Service, ,1055,1055,New
,,,,Dermatology ,FMDERMU02,Carbon Peel Laser. 1 Session+ Platelet Rich Plasma (Prp) 1 Session+ Mesotherapy For Face - 1 Sessi,45019-00-00,Service,,1050,1050,New
,,,,Emergency,FMERD-9926,Emergency Transcutaneous Pacing,83610-04-30,Service, ,1050,1050,New
,,,,Emergency,FMERDA0088,Home Visit - Escorting Patient,96028-00-00,Service, ,1050,1050,New
,,,,Dermatology ,FMDER-0111,Desincrustation - Large Area,99999-99-99,Service,,1035,1035,New
,,,,Accommodation,FMADM-1011,24-hour Security Escort/ Companion For Patients With Psychaitric Needs,83610-04-50,Service, ,1000,1000,New
,,,,Orthopedic,fmort-1062,Above elbow open cast,90595-00-61,Service, ,1000,1000,New
,,,,Radiology ,FMXRAY1554,Ct. Mako Preoperative (Right),60100-00-00,Service,,600,900,New
,,,,Pediatrics,FMPDT-1092,Head Cooling,22065-00-90,Service,,1000,1000,New
,,,,Dental & Maxillofacial,FMDNTX0009,Moderate Use Of Microscope During Dental Procedure,97052-00-00,Service,,1000,1000,New
,,,,Radiology,FMXRAY1667,panoramic 3d one jaw,57960-00-00,Service, ,1000,1000,New
,,,,Home Care ,FMNEU-4001,Post Stroke Care Home Visit (Other Consultation),83620-00-50,Service,,1000,1000,New
,,,,Dermatology ,FMDER-4090,Stem Cells Injection - Hair -1 Session,90676-00-00,Service,,1000,1000,New
,,,,Dermatology ,FMDER-0204,Blister Transformation - Small Area,99999-99-99,Service,,970,970,New
,,,,Dental,FMDNL-0037,Chrome Cobalt Pist Four Teeth,97727-00-00,Service,,970,970,New
,,,,Dermatology ,FMDER-0190,Dermabrasion - Medium,90676-00-00,Service,,970,970,New
,,,,Dental,FMDNL-0042,Full Denture (Upper & Lower),97711-00-00,Service,,970,970,New
,,,,Dental,FMDNL-0003,Full Denture(Upper & Lower),97711-00-00,Service,,970,970,New
,,,,Emergency,FMERDA0022,Home Visit - G.P. Off Duty,83620-00-50,Service, ,960,960,New
,,,,Ophthalmology,FMOPT-4192,Outolojus Blood Injection ( Inside Hospital ),13706-07-00,PKG,DAY CASE,960,960,New
,,,,Dermatology ,fmcos-9999,MESOTHERAPHY ROSY LIPS 3 SESSIONS,90676-00-00,Service,,950,950,New
,,,,LABORATORY,FSLAB0004,Pd-L1 Immunostaining ,73100-13-70,Service,,950,950,New
,,,,OB & GYNE,FMOBG-8112,"Third Trimester Assessment Fetal Growth, Amniotic Fluid Volume and Biophysical Profile",55700-01-00,Service, ,950,950,New
,,,,Physiotherapy,FMPTD-2191,Chiro 23 2 Area Adjustment With 3 Modality,95550-11-00,Service,,940,940,New
,,,,Physiotherapy,FMPTD-2193,Chiro 32 3 Area Adjustment With 2 Modality,95550-11-00,Service,,940,940,New
,,,,Dermatology ,FMDER-2001,2 SESSION COLD PEEL,90675-00-00,Service, ,924,924,New
,,,,Dermatology ,FMDER-2006,Stem Cells Injection - 3 Sessions,90675-00-00,Service, ,924,924,New
,,,,LABORATORY,FSLAB0006,C-Myc By Fish ,73050-39-70,Service,,920,920,New
,,,,LABORATORY,FSLAB0007,N-Myc By Fish,73050-39-70,Service,,920,920,New
,,,,LABORATORY,FSLAB0010,P16 Fish ,73050-39-70,Service,,920,920,New
,,,,LABORATORY,FMLAB-8108,Rosette Test,73100-07-00,Service,,918,918,New
,,,,Plastic Surgery,FMPSDA0040,Chemical Peel (Glycolic Acid)M.D. Forte Single Additional Peel,45019-00-00,Service,,915,915,New
,,,,Plastic Surgery,FMPSDA0035,Microdermabrastion Chest,45021-01-00,Service,,915,915,New
,,,,Dermatology ,FMDER-506,Cold Peeling Dermamelan + Treatment ,45019-00-00,Service,,900,900,New
,,,,OBY&gyna,FMOBG-1116,INTRA UTERINE INSEMINATION (IUI),73400-02-70,PKG,DAY CASE,900,900,New
,,,,internal medicine,FMINT-0152,Methacholine Challenge Test,99999-99-99,Service,,900,900,New
,,,,PULMONOLGY,PKINT-0003,Plethysmography,11503-01-00,Service,,900,900,New
,,,,ENT,FMENTH-0001,Sinusitis,41737-01-00,Service,,900,900,New
,,,,Physiotherapy,CMTAI0002,Tai Chi Service (8 Sessions),95550-03-00,Service,,900,900,New
,,,,Endoscopy,FMENDE0143,USE of polyp / FB retrieval  net,90331-00-00,Service, ,900,900,New
,,,,LABORATORY,FMLAB-8209,Cytomegalovirus IgM,73100-20-80,Service, ,850,850,New
,,,,Dermatology ,FMDER-1044,Laser Hair Removal with Retouch + Mesotherapy + Derma pen,90676-00-00,Service, ,850,850,New
,,,,LABORATORY,FMLAB-8220,PROTEIN (F),73050-39-70,Service, ,850,850,New
,,,,OB & GYNE,FMOBG-8128,Second Trimester Anatomy Scan,55700-01-00,Service, ,850,850,New
,,,,Dermatology ,FMDER-0299,Body Contouring - Beautytek - One Session,90676-00-00,Service,,845,845,New
,,,,Radiology ,FMXRAY1645,Sonohysterography,59712-00-00,Service,,840,840,New
,,,,Dermatology ,FMDER-4111,Pulsed Dye Laser ( Medium ),90676-00-00,Service,,835,835,New
,,,,Orthopedics,FMORT-3000,Pulsed Signal Therapy One Session,96155-00-00,Service,,835,835,New
,,,,Dermatology ,FMDER-0232,Multi-Zones(1X) Body Treatment - Large Area,99999-99-99,Service,,825,825,New
,,,,Dermatology ,FMDER-2002,Rejuvenation Syringe,90675-00-00,Service, ,824,824,New
,,,,Physiotherapy,FMPTD-2188,Chiro 13 1 Area Adjustment With 3 Modality,95550-11-00,Service,,805,805,New
,,,,Physiotherapy,FMPTD-2190,Chiro 22 2 Area Adjustment With 2 Modality,95550-11-00,Service,,805,805,New
,,,,Physiotherapy,FMPTD-2192,Chiro 31 3 Area Adjustment With 1 Modality,95550-11-00,Service,,805,805,New
,,,,Orthopedics,FMORT-9094,Local Knee Injection,96205-03-00,PKG,1,800,800,New
