PACKAGE CODE ,CATEGORY,SUB-CATEGORY,PACKAGES,Admission Days (LOS) ICU,Admission Days (LOS) WORD,NEW PRICE,3
9031049,RADIOLOGY,INTERVEN'L RADIOLOGY,DRAINAGE OF PERINEPHRIC ABSCESS,0,D/C,11352.0,1511
9031050,RADIOLOGY,INTERVEN'L RADIOLOGY,DUODENAL STENTING,0,D/C,13920.0,1512
9031051,RADIOLOGY,INTERVEN'L RADIOLOGY,"DURAL ARTERIOVENOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,22440.0,1513
9031052,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION - PROSTATE,0,D/C,8448.0,1514
9031053,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION - TRACT FOR POST BIOPSY,0,D/C,3124.8,1515
9031054,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION  TRANS CATHETER THERAPY,0,D/C,4320.0,1516
9031055,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- PERIPHERAL ARTERIES VEIN MALFORMATION,0,D/C,7832.0,1517
9031056,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- TRACT FOR POST BIOPSY,0,D/C,4320.0,1518
9031057,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION UTERINE ARTERIES,0,D/C,8448.0,1519
9031058,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- UTERINE FIBROID,0,D/C,27200.0,1520
9031059,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVASCULAR EMBOLIZATION FOR EPISTAXIS (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,11968.0,1521
9031060,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVASCULAR REPAIR OF AORTIC ANEURYSM W/O STENT GRAFT,0,D/C,64080.0,1522
9031061,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVASULAR REPAIR OF AORTIC ANEURYSM WITHOUT STENT OR GRAFT,0,D/C,79200.0,1523
9031062,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS ABLATION FOR VARICOSE VEIN  (UNILATERAL),0,D/C,12750.0,1524
9031063,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY,  PERCUTANEOUS, LASER; FIRST VEIN",0,D/C,17600.0,1525
9031064,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY, , PERCUTANEOUS, RADIOFREQUENCY; FIRST VEIN TREATED",0,D/C,17600.0,1526
9031065,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS LASER ABLATION - BILATERAL,0,D/C,13094.4,1527
9031066,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS LASER ABLATION - UNILATERAL,0,D/C,11686.4,1528
9031067,RADIOLOGY,INTERVEN'L RADIOLOGY,EPIDURAL INJECTION UNDER CT,0,D/C,4320.0,1529
9031068,RADIOLOGY,INTERVEN'L RADIOLOGY,EPIDURAL INJECTION UNDER FLUOROSCOPY,0,D/C,3720.0,1530
9031069,RADIOLOGY,INTERVEN'L RADIOLOGY,ESOPHAGEAL DILATATION,0,D/C,6764.0,1531
9031070,RADIOLOGY,INTERVEN'L RADIOLOGY,ESOPHAGEAL STENTING IR,0,D/C,12672.0,1532
9031071,RADIOLOGY,INTERVEN'L RADIOLOGY,"EXTRA CRANIAL HEAD AND NECK EMBOLIZATION (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,15312.0,1533
9031072,RADIOLOGY,INTERVEN'L RADIOLOGY,FACETS JOINT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),0,D/C,4320.0,1534
9031073,RADIOLOGY,INTERVEN'L RADIOLOGY,FALLOPIAN TUBE EMBOLIZATION,0,D/C,6408.0,1535
9031074,RADIOLOGY,INTERVEN'L RADIOLOGY,FALLOPIAN TUBE RECANULIZATION,0,D/C,3720.0,1536
9031075,RADIOLOGY,INTERVEN'L RADIOLOGY,GASTRIC BAND INFLATION / DEFLATION,0,D/C,1200.0,1537
9031076,RADIOLOGY,INTERVEN'L RADIOLOGY,"GASTROSTOMY, COLOSTOMY (WITHOUT CONSUMABLES)",0,D/C,10692.0,1538
9031077,RADIOLOGY,INTERVEN'L RADIOLOGY,GREATER SAPHENOUS VEIN ABLATION / VENOSEAL - UNILATERAL,0,D/C,18304.0,1539
9031078,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC ANGIOGRAPHY / CELIAC ARTERIOGRAM,0,D/C,2256.0,1540
9031079,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,0,D/C,5760.0,1541
9031080,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION THREE (3) ARTERIES,0,D/C,8448.0,1542
9031081,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION TWO (2) ARTERIES,0,D/C,7120.0,1543
9031082,RADIOLOGY,INTERVEN'L RADIOLOGY,HICKMAN LINE INSERTION,0,D/C,10208.0,1544
9031083,RADIOLOGY,INTERVEN'L RADIOLOGY,ILIAC ARTERY/ FEMORAL STENTING,0,D/C,5875.2,1545
9031084,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR PETROSAL VEIN SAMPLING BILATERAL,0,D/C,10137.6,1546
9031085,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR VENA CAVA FILTER INSERTION ,0,D/C,12729.6,1547
9031086,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR VENA CAVA FILTER REMOVAL ,0,D/C,3720.0,1548
9031087,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR/ SUPERIOR MESENTERIC ANGIOGRAPHY,0,D/C,2256.0,1549
9031088,RADIOLOGY,INTERVEN'L RADIOLOGY,INSERTION OF ESOPHAGEAL STENT ,0,D/C,11123.2,1550
9031089,RADIOLOGY,INTERVEN'L RADIOLOGY,INSERTION OF TRACHEAL / BRONCHIAL STENT ,0,D/C,11123.2,1551
9031090,RADIOLOGY,INTERVEN'L RADIOLOGY,INTERNAL ILIAC BALLOON OCCLUSION,0,D/C,27200.0,1552
9031091,RADIOLOGY,INTERVEN'L RADIOLOGY,"INTRACRANIAL ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,23800.0,1553
9031092,RADIOLOGY,INTERVEN'L RADIOLOGY,INTRAGASTRIC BALLOON INSERTION UNDER MODERATE SEDATION,0,D/C,7120.0,1554
9031093,RADIOLOGY,INTERVEN'L RADIOLOGY,"JOINTS INJECTION (SHOULDER, ELBOW, WRIST, FINGERS, HIP, KNEE, ANKLE, FOOT AND TOES)",0,D/C,4320.0,1555
9031094,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPH NODE BIOPSY,0,D/C,1200.0,1556
9031095,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPH NODE BIOPSY CT GUIDED,0,D/C,1536.0,1557
9031096,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPHANGIOGRAM,0,D/C,7120.0,1558
9031097,RADIOLOGY,INTERVEN'L RADIOLOGY,"MECHANICAL THROMBECTOMY FOR ACUTE ISCHEMIC STORK (WITHOUT STENTS, BALLOONS, BALLOON GUIDE CATHETER, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,27880.0,1559
9031098,RADIOLOGY,INTERVEN'L RADIOLOGY,MICROCATHETER ADDITIONAL EACH,0,D/C,5184.0,1560
9031099,RADIOLOGY,INTERVEN'L RADIOLOGY,"MICROWAVE ABLATION (SITE/ LIVER, BONE, LUNG, AND OTHERS) /EACH ORGAN",0,D/C,30024.0,1561
9031100,RADIOLOGY,INTERVEN'L RADIOLOGY,NEPHROSTOGRAM- MULTIPLE PROJECTION,0,D/C,960.0,1562
9031101,RADIOLOGY,INTERVEN'L RADIOLOGY,NEPHROSTOMY,0,D/C,5130.0,1563
9031102,RADIOLOGY,INTERVEN'L RADIOLOGY,NERVE ROOT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),0,D/C,4320.0,1564
9031103,RADIOLOGY,INTERVEN'L RADIOLOGY,NERVE ROOT BLOCK LUMBAR (BILATERAL – 1 LEVEL),0,D/C,6408.0,1565
9031104,RADIOLOGY,INTERVEN'L RADIOLOGY,PELVIC ANGIOGRAPHY,0,D/C,2256.0,1566
9031105,RADIOLOGY,INTERVEN'L RADIOLOGY,PELVIC VARICOCELE (FLUOROSCOPY) FOR PELVIC CONGESTION SYNDROME USING COILS,0,D/C,19712.0,1567
9031106,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS ABLATION OF TUMOURS,0,D/C,14790.0,1568
9031107,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS ALCOHOL INJECTION,0,D/C,6764.0,1569
9031108,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DILATION UNDER RADIOLOGICAL SUPERVISION,0,D/C,3888.0,1570
9031109,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DRAINAGE UNDER RADIOLOGICAL SUPERVISION,0,D/C,2707.2,1571
9031110,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DUCT STONE EXTRACTION W/ RADIOLOGICAL SUPERVISION,0,D/C,3124.8,1572
9031111,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS CAECOSTOMY,0,D/C,9856.0,1573
9031112,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS COMMON BILE DUCT BRUSH BIOPSY,0,D/C,7120.0,1574
9031113,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS CORE NEEDLE ASPIRATION/BIOPSY,0,D/C,960.0,1575
9031114,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS DRUG ELUTED BALLOON IN SINGLE VESSEL,0,D/C,24344.0,1576
9031115,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS DRUG ELUTED STENT IN SINGLE VESSEL,0,D/C,35496.0,1577
9031116,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS FLUID DRAINAGE,0,D/C,5400.0,1578
9031117,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS GASTROJEJUNOSTOMY ,0,D/C,2256.0,1579
9031118,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS GASTROSTOMY,0,D/C,2256.0,1580
9031119,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS JOINT INJECTION  OF THERAPEUTIC SUBSTANCE (FLUOROSCOPY GUIDED),0,D/C,1880.0,1581
9031120,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS JUJENOSTOMY,0,D/C,9856.0,1582
9031121,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS LIVER BIOPSY WITH US,0,D/C,3208.5,1583
9031122,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS NEPHROSTOMY,0,D/C,2707.2,1584
9031123,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS PANCREATIC DUCTOGRAM,0,D/C,4320.0,1585
9031124,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS PERITONEAL DIALYSIS CATHETER INSERTION,0,D/C,17600.0,1586
9031125,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS RENAL BIOPSY,0,D/C,2350.0,1587
9031126,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS RENAL STONE EXTRACTION,0,D/C,3124.8,1588
9031127,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS SCLEROTHERAPY FOR VENOUS MALFORMATION ,0,D/C,10560.0,1589
9031128,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS STENT INSERTION,0,D/C,3571.2000000000003,1590
9031129,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS STENT WITHDRAWAL,0,D/C,1440.0,1591
9031130,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS THROMBECTOMY,0,D/C,21420.0,1592
9031131,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS THROMBOLYSIS,0,D/C,18656.0,1593
9031132,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRACHEAL STENTING,0,D/C,19720.0,1594
9031133,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANS HEPATIC BILIARY STENT INSERTION ,0,D/C,16896.0,1595
9031134,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSHEPATIC BIOPSY,0,D/C,4680.0,1596
9031135,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY,0,D/C,5760.0,1597
9031136,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSLUMINAL BALLOON DILATION,0,D/C,15312.0,1598
9031137,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSLUMINAL DRUG INJ.,0,D/C,4320.0,1599
9031138,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS URETERAL DILATION,0,D/C,3124.8,1600
9031139,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS URETERAL STONE EXTRACTION,0,D/C,3124.8,1601
9031140,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL ANGIOGRAPHY,0,D/C,2256.0,1602
9031141,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL ANGIOPLASTY,0,D/C,3392.6400000000003,1603
9031142,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL INSERTION OF CENTRAL LINE (PICC) .,0,D/C,8188.0,1604
9031143,RADIOLOGY,INTERVEN'L RADIOLOGY,PERITONEAL DIALYSIS CATHETER INSERTION,0,D/C,13376.0,1605
9031144,RADIOLOGY,INTERVEN'L RADIOLOGY,PERPHERAL ANGIOPLASTY ,0,D/C,15312.0,1606
9031145,RADIOLOGY,INTERVEN'L RADIOLOGY,PETROSAL SINUS SAMPLING,0,D/C,12320.0,1607
9031146,RADIOLOGY,INTERVEN'L RADIOLOGY,PLEUREX BOTTLE DRAINAGE (SPR),0,D/C,260.0,1608
9031147,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTA CATH INSERTION,0,D/C,15504.0,1609
9031148,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTACATH,0,D/C,5760.0,1610
9031149,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTOGRAPHY - TRANS-HEPATIC,0,D/C,2707.2,1611
9031150,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTOGRAPHY - TRANS-SPLENIC,0,D/C,2707.2,1612
9031151,RADIOLOGY,INTERVEN'L RADIOLOGY,PRE-CYBERKNIFE TISSUE MARKER - BODY,0,D/C,2944.0,1613
9031152,RADIOLOGY,INTERVEN'L RADIOLOGY,PRE-CYBERKNIFE TISSUE MARKER - BONE,0,D/C,2944.0,1614
9031153,RADIOLOGY,INTERVEN'L RADIOLOGY,PROCEDURE REPORT AMD IMAGES PER EXAM ON CD,0,D/C,50.0,1615
9031154,RADIOLOGY,INTERVEN'L RADIOLOGY,PROSTATE ARTERY EMBOLIZATION (PAE),0,D/C,36000.0,1616
9031155,RADIOLOGY,INTERVEN'L RADIOLOGY,PROSTATIC ARTERY EMBOLIZATION,0,D/C,33480.0,1617
9031156,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIO FREQUENCY ABLATION – OSTEOID OSTEOMA ,0,D/C,20400.0,1618
9031157,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIO FREQUENCY ABLATION FOR TUMORS,0,D/C,20400.0,1619
9031158,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIOFREQUENCY ABLATION,0,D/C,19712.0,1620
9031159,RADIOLOGY,INTERVEN'L RADIOLOGY,RECURRENT VARICOCELE LONG COILS EMBOLIZATION BILATERAL,0,D/C,14337.6,1621
9031160,RADIOLOGY,INTERVEN'L RADIOLOGY,RECURRENT VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,0,D/C,13094.4,1622
9031161,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ANGIOGRAPHY,0,D/C,2256.0,1623
9031162,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ARTERIAL VENOUS MALFORMATION EMBOLIZATION,0,D/C,49840.0,1624
9031163,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ARTERY ANGIOPLASTY ,0,D/C,3392.6400000000003,1625
9031164,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ARTERY ARTERY STENTING ,0,D/C,5875.2,1626
9031165,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL DENERVATION,0,D/C,71200.0,1627
9031166,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL DENERVATION ( RADIO FREQUENCY ),0,D/C,71200.0,1628
9031167,RADIOLOGY,INTERVEN'L RADIOLOGY,REVISED TIPPS WITH ANGIOPLASTY ,0,D/C,24820.0,1629
9031168,RADIOLOGY,INTERVEN'L RADIOLOGY,REVISED TIPPS WITH ANGIOPLASTY WITH STENTING,0,D/C,25160.0,1630
9031169,RADIOLOGY,INTERVEN'L RADIOLOGY,SACROILIAC JOINT INJECTION,0,D/C,5760.0,1631
9031170,RADIOLOGY,INTERVEN'L RADIOLOGY,SCLEROTHERAPY,0,D/C,3720.0,1632
9031171,RADIOLOGY,INTERVEN'L RADIOLOGY,"SIMPLE CEREBRAL ANEURYSM COILING (WITHOUT STENTS, COILS, BALLOONS, CATHETERS AND WIRES)",0,D/C,53400.0,1633
9031172,RADIOLOGY,INTERVEN'L RADIOLOGY,SIR-SPHERE EMBOLIZATION FOR TUMOR (SIRASPHERE),0,D/C,108800.0,1634
9031173,RADIOLOGY,INTERVEN'L RADIOLOGY,SPHERE EMBOLIZATION FOR TUMOR ( SPHERE),0,D/C,108800.0,1635
9031174,RADIOLOGY,INTERVEN'L RADIOLOGY,SPINAL ANGIOGRAPHY,0,D/C,13920.0,1636
9031175,RADIOLOGY,INTERVEN'L RADIOLOGY,"SPINAL EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,23800.0,1637
9031176,RADIOLOGY,INTERVEN'L RADIOLOGY,STENTING- BILATERAL SUPERFICIAL FEMORAL ARTERY,0,D/C,15312.0,1638
9031177,RADIOLOGY,INTERVEN'L RADIOLOGY,STENTING- UNILATERAL SUPERFICIAL  FEMORAL ARTERY,0,D/C,9152.0,1639
9031178,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC ANGIOGRAPHY,0,D/C,3392.6400000000003,1640
9031179,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC ANGIOPLASTY,0,D/C,15312.0,1641
9031180,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC STENTING ,0,D/C,23800.0,1642
9031181,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC VENOPLASTY,0,D/C,23120.0,1643
9031182,RADIOLOGY,INTERVEN'L RADIOLOGY,TESTICULAR VARICOCELE EMBOLIZATION (FLUOROSCOPY) USING COILS,0,D/C,17600.0,1644
9031183,RADIOLOGY,INTERVEN'L RADIOLOGY,THORACIC AORTOGRAPHY,0,D/C,2256.0,1645
9031184,RADIOLOGY,INTERVEN'L RADIOLOGY,THORASIC/ ABDOMINAL AORTIC STENTING ,0,D/C,5616.0,1646
9031185,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBIN INJECTION FOR PSEUDO-ANEURISM,0,D/C,9856.0,1647
9031186,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBOLYSIS 1ST SESSION,0,D/C,44500.0,1648
9031187,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBOLYSIS 2ND SESSION,0,D/C,21250.0,1649
9031188,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBOLYSIS 3RD SESSION,0,D/C,13200.0,1650
9031189,RADIOLOGY,INTERVEN'L RADIOLOGY,TIPPS (TRANS JUGULAR INTRAHEPATIC PORTAL SYSTEM SHUNT),0,D/C,60520.0,1651
9031190,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS CATHETER ANURYSM COLLING WITH STENTING,0,D/C,32400.0,1652
9031191,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS CATHETER ANURYSM COLLING WITHOUT STENTING,0,D/C,27200.0,1653
9031192,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS CATHETER ARTERIAL EMBOLIZATION – WITHOUT IMPLANT,0,D/C,27200.0,1654
9031193,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANSABDOMINAL/TRANSLUMBAR  ARTERIOGRAPHY,0,D/C,3571.2000000000003,1655
9031194,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS-ARTERIAL CHEMOEMBOLIZATION,0,D/C,30240.0,1656
9031195,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS-HEPATIC PERCUTANEOUS PORTAL VEIN EMBOLIZATION,0,D/C,32400.0,1657
9031196,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANSJUGULAR LIVER BIOPSY,0,D/C,32400.0,1658
9031197,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANSRECTAL ABSCESS DRAINAGE,0,D/C,6120.0,1659
9031198,RADIOLOGY,INTERVEN'L RADIOLOGY,TUBE EXCHANGE,0,D/C,1440.0,1660
9031199,RADIOLOGY,INTERVEN'L RADIOLOGY,ULTRASOUND GUIDED DRAINAGE,0,D/C,5100.0,1661
9031200,RADIOLOGY,INTERVEN'L RADIOLOGY,ULTRASOUND GUIDED DRUG INJECTION ( BOTOX INJECTION),0,D/C,3348.0,1662
9031201,RADIOLOGY,INTERVEN'L RADIOLOGY,ULTRASOUND GUIDED THYROID NEEDLE ASPIRATION-MULTIPLE PASSES,0,D/C,3348.0,1663
9031202,RADIOLOGY,INTERVEN'L RADIOLOGY,UNILATERAL CAROTID ANGIOGRAPHY,0,D/C,5760.0,1664
9031203,RADIOLOGY,INTERVEN'L RADIOLOGY,UNILATERAL FEMORAL AND SUPERFICIAL FEMORAL ARTERY STENT GRAFT ( WITHOUT MATERIAL COST ),0,D/C,18304.0,1665
9031204,RADIOLOGY,INTERVEN'L RADIOLOGY,US GUIDANCE BURSA INJECTION,0,D/C,5760.0,1666
9031205,RADIOLOGY,INTERVEN'L RADIOLOGY,UTERINE EMBOLIZATION,0,D/C,21250.0,1667
9031206,RADIOLOGY,INTERVEN'L RADIOLOGY,VARICOCELE LONG COILS EMBOLIZATION BILATERAL,0,D/C,11686.4,1668
9031207,RADIOLOGY,INTERVEN'L RADIOLOGY,VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,0,D/C,10278.4,1669
9031208,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- ADRENAL,0,D/C,2707.2,1670
9031209,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- NECK,0,D/C,2256.0,1671
9031210,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- RENAL VEINS,0,D/C,2256.0,1672
9031211,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY- VENA CAVA,0,D/C,1785.6000000000001,1673
9031212,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOGRAPHY-ADRENAL SAMPLING,0,D/C,8259.2,1674
9031213,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS ANGIOPLASTY-,0,D/C,3392.6400000000003,1675
9031214,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS BLOOD SAMPLING,0,D/C,2707.2,1676
9031215,RADIOLOGY,INTERVEN'L RADIOLOGY,VENOUS STENTING -,0,D/C,5011.2,1677
9031216,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBRAL - BASILAR ANGIOGRAPHY,0,D/C,7120.0,1678
9031217,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBRAL ARTERIOGRAPHY,0,D/C,2256.0,1679
9031218,RADIOLOGY,INTERVEN'L RADIOLOGY,"VERTEBRAL ARTERY ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,15312.0,1680
9031219,RADIOLOGY,INTERVEN'L RADIOLOGY,VERTEBROPLASTY / FLUOROSCOPY GUIDED ,0,1,17600.0,1681
9041001,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - EXTRA LARGE AREA ,0,2,12120.0,1682
9041002,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - LARGE AREA,0,2,10100.0,1683
9041003,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - MEDIUM AREA ,0,1,8080.0,1684
9041004,PLASTIC SURGERY,THERAPUTIC,BURN SCAR - SMALL AREA ,0,1,6120.0,1685
9041005,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - SMALL AREA ,0,1,4040.0,1686
9041006,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - MEDIUM AREA ,0,1,6060.0,1687
9041007,PLASTIC SURGERY,THERAPUTIC,PUNCH GRAFT - LARGE AREA ,0,1,8080.0,1688
9041008,PLASTIC SURGERY,THERAPUTIC,"PUNCH GRAFT - LARGE ""A"" AREA ",0,1,10100.0,1689
9041009,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - SMALL AREA ,0,0,816.0,1690
9041010,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - MEDIUM AREA ,0,0,1224.0,1691
9041011,PLASTIC SURGERY,THERAPUTIC,SCAR REVISION - LARGE AREA ,0,0,1530.0,1692
9041012,PLASTIC SURGERY,THERAPUTIC,"SCAR REVISION - LARGE ""A"" AREA ",0,1,2525.0,1693
9041013,PLASTIC SURGERY,THERAPUTIC,"SCAR REVISION - LARGE ""B"" AREA ",0,1,5050.0,1694
9041014,PLASTIC SURGERY,THERAPUTIC,DEBRIDEMENT OF BIG  WOUND  /U.L.A.  ,0,0,1200.0,1695
9041015,PLASTIC SURGERY,THERAPUTIC,DEBRIDEMENT OF SMALL WOUND (PD) / U.L.A. ,0,0,750.0,1696
9041016,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT SKIN, SUBQ TISSUE, MUSCLE WITH FASCIA, NECROTIZING SOFT TISSUE INFECTION",0,1,2990.0,1697
9041017,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT W/ RMOVL FOREIGN MAT., SKIN/SUBQ T./MUSCLE FASCIA/MUSCLE",0,0,2115.0,1698
9041018,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; EACH ADD'L 10% BODY SURFACE",0,0,875.0,1699
9041019,PLASTIC SURGERY,THERAPUTIC,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; UP TO 10%, BODY SURFACE",0,0,1250.0,1700
