HCP Name,;,Department,S. Type,Code,Provider Service Description,LOS
SGH Jeddah ,9031158,XRY,PD,9031158,RADIOFREQUENCY ABLATION,D/C
SGH Jeddah ,9031159,XRY,PD,9031159,RECURRENT VARICOCELE LONG COILS EMBOLIZATION BILATERAL,D/C
SGH Jeddah ,9031160,XRY,PD,9031160,RECURRENT VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,D/C
SGH Jeddah ,9031161,XRY,PD,9031161,RENAL ANGIOGRAPHY,D/C
SGH Jeddah ,9031162,XRY,PD,9031162,RENAL ARTERIAL VENOUS MALFORMATION EMBOLIZATION,D/C
SGH Jeddah ,9031163,XRY,PD,9031163,RENAL ARTERY ANGIOPLASTY ,D/C
SGH Jeddah ,9031164,XRY,PD,9031164,RENAL ARTERY ARTERY STENTING ,D/C
SGH Jeddah ,9031165,XRY,PD,9031165,RENAL DENERVATION,D/C
SGH Jeddah ,9031166,XRY,PD,9031166,RENAL DENERVATION ( RADIO FREQUENCY ),D/C
SGH Jeddah ,9031167,XRY,PD,9031167,REVISED TIPPS WITH ANGIOPLASTY ,D/C
SGH Jeddah ,9031168,XRY,PD,9031168,REVISED TIPPS WITH ANGIOPLASTY WITH STENTING,D/C
SGH Jeddah ,9031169,XRY,PD,9031169,SACROILIAC JOINT INJECTION,D/C
SGH Jeddah ,9031170,XRY,PD,9031170,SCLEROTHERAPY,D/C
SGH Jeddah ,9031171,XRY,PD,9031171,"SIMPLE CEREBRAL ANEURYSM COILING (WITHOUT STENTS, COILS, BALLOONS, CATHETERS AND WIRES)",D/C
SGH Jeddah ,9031172,XRY,PD,9031172,SIR-SPHERE EMBOLIZATION FOR TUMOR (SIRASPHERE),D/C
SGH Jeddah ,9031173,XRY,PD,9031173,SPHERE EMBOLIZATION FOR TUMOR ( SPHERE),D/C
SGH Jeddah ,9031174,XRY,PD,9031174,SPINAL ANGIOGRAPHY,D/C
SGH Jeddah ,9031175,XRY,PD,9031175,"SPINAL EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",D/C
SGH Jeddah ,9031176,XRY,PD,9031176,STENTING- BILATERAL SUPERFICIAL FEMORAL ARTERY,D/C
SGH Jeddah ,9031177,XRY,PD,9031177,STENTING- UNILATERAL SUPERFICIAL  FEMORAL ARTERY,D/C
SGH Jeddah ,9031178,XRY,PD,9031178,SVC/IVC ANGIOGRAPHY,D/C
SGH Jeddah ,9031179,XRY,PD,9031179,SVC/IVC ANGIOPLASTY,D/C
SGH Jeddah ,9031180,XRY,PD,9031180,SVC/IVC STENTING ,D/C
SGH Jeddah ,9031181,XRY,PD,9031181,SVC/IVC VENOPLASTY,D/C
SGH Jeddah ,9031182,XRY,PD,9031182,TESTICULAR VARICOCELE EMBOLIZATION (FLUOROSCOPY) USING COILS,D/C
SGH Jeddah ,9031183,XRY,PD,9031183,THORACIC AORTOGRAPHY,D/C
SGH Jeddah ,9031184,XRY,PD,9031184,THORASIC/ ABDOMINAL AORTIC STENTING ,D/C
SGH Jeddah ,9031185,XRY,PD,9031185,THROMBIN INJECTION FOR PSEUDO-ANEURISM,D/C
SGH Jeddah ,9031186,XRY,PD,9031186,THROMBOLYSIS 1ST SESSION,D/C
SGH Jeddah ,9031187,XRY,PD,9031187,THROMBOLYSIS 2ND SESSION,D/C
SGH Jeddah ,9031188,XRY,PD,9031188,THROMBOLYSIS 3RD SESSION,D/C
SGH Jeddah ,9031189,XRY,PD,9031189,TIPPS (TRANS JUGULAR INTRAHEPATIC PORTAL SYSTEM SHUNT),D/C
SGH Jeddah ,9031190,XRY,PD,9031190,TRANS CATHETER ANURYSM COLLING WITH STENTING,D/C
SGH Jeddah ,9031191,XRY,PD,9031191,TRANS CATHETER ANURYSM COLLING WITHOUT STENTING,D/C
SGH Jeddah ,9031192,XRY,PD,9031192,TRANS CATHETER ARTERIAL EMBOLIZATION – WITHOUT IMPLANT,D/C
SGH Jeddah ,9031193,XRY,PD,9031193,TRANSABDOMINAL/TRANSLUMBAR  ARTERIOGRAPHY,D/C
SGH Jeddah ,9031194,XRY,PD,9031194,TRANS-ARTERIAL CHEMOEMBOLIZATION,D/C
SGH Jeddah ,9031195,XRY,PD,9031195,TRANS-HEPATIC PERCUTANEOUS PORTAL VEIN EMBOLIZATION,D/C
SGH Jeddah ,9031196,XRY,PD,9031196,TRANSJUGULAR LIVER BIOPSY,D/C
SGH Jeddah ,9031197,XRY,PD,9031197,TRANSRECTAL ABSCESS DRAINAGE,D/C
SGH Jeddah ,9031198,XRY,PD,9031198,TUBE EXCHANGE,D/C
SGH Jeddah ,9031199,XRY,PD,9031199,ULTRASOUND GUIDED DRAINAGE,D/C
SGH Jeddah ,9031200,XRY,PD,9031200,ULTRASOUND GUIDED DRUG INJECTION ( BOTOX INJECTION),D/C
SGH Jeddah ,9031201,XRY,PD,9031201,ULTRASOUND GUIDED THYROID NEEDLE ASPIRATION-MULTIPLE PASSES,D/C
SGH Jeddah ,9031202,XRY,PD,9031202,UNILATERAL CAROTID ANGIOGRAPHY,D/C
SGH Jeddah ,9031203,XRY,PD,9031203,UNILATERAL FEMORAL AND SUPERFICIAL FEMORAL ARTERY STENT GRAFT ( WITHOUT MATERIAL COST ),D/C
SGH Jeddah ,9031204,XRY,PD,9031204,US GUIDANCE BURSA INJECTION,D/C
SGH Jeddah ,9031205,XRY,PD,9031205,UTERINE EMBOLIZATION,D/C
SGH Jeddah ,9031206,XRY,PD,9031206,VARICOCELE LONG COILS EMBOLIZATION BILATERAL,D/C
SGH Jeddah ,9031207,XRY,PD,9031207,VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,D/C
SGH Jeddah ,9031208,XRY,PD,9031208,VENOGRAPHY- ADRENAL,D/C
SGH Jeddah ,9031209,XRY,PD,9031209,VENOGRAPHY- NECK,D/C
SGH Jeddah ,9031210,XRY,PD,9031210,VENOGRAPHY- RENAL VEINS,D/C
SGH Jeddah ,9031211,XRY,PD,9031211,VENOGRAPHY- VENA CAVA,D/C
SGH Jeddah ,9031212,XRY,PD,9031212,VENOGRAPHY-ADRENAL SAMPLING,D/C
SGH Jeddah ,9031213,XRY,PD,9031213,VENOUS ANGIOPLASTY-,D/C
SGH Jeddah ,9031214,XRY,PD,9031214,VENOUS BLOOD SAMPLING,D/C
SGH Jeddah ,9031215,XRY,PD,9031215,VENOUS STENTING -,D/C
SGH Jeddah ,9031216,XRY,PD,9031216,VERTEBRAL - BASILAR ANGIOGRAPHY,D/C
SGH Jeddah ,9031217,XRY,PD,9031217,VERTEBRAL ARTERIOGRAPHY,D/C
SGH Jeddah ,9031218,XRY,PD,9031218,"VERTEBRAL ARTERY ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",D/C
SGH Jeddah ,9031219,XRY,PD,9031219,VERTEBROPLASTY / FLUOROSCOPY GUIDED ,1
SGH Jeddah ,9041001,PSD,PD,9041001,BURN SCAR - EXTRA LARGE AREA ,2
SGH Jeddah ,9041002,PSD,PD,9041002,BURN SCAR - LARGE AREA,2
SGH Jeddah ,9041003,PSD,PD,9041003,BURN SCAR - MEDIUM AREA ,1
SGH Jeddah ,9041004,PSD,PD,9041004,BURN SCAR - SMALL AREA ,1
SGH Jeddah ,9041005,PSD,PD,9041005,PUNCH GRAFT - SMALL AREA ,1
SGH Jeddah ,9041006,PSD,PD,9041006,PUNCH GRAFT - MEDIUM AREA ,1
SGH Jeddah ,9041007,PSD,PD,9041007,PUNCH GRAFT - LARGE AREA ,1
SGH Jeddah ,9041008,PSD,PD,9041008,"PUNCH GRAFT - LARGE ""A"" AREA ",1
SGH Jeddah ,9041009,PSD,PD,9041009,SCAR REVISION - SMALL AREA ,0
SGH Jeddah ,9041010,PSD,PD,9041010,SCAR REVISION - MEDIUM AREA ,0
SGH Jeddah ,9041011,PSD,PD,9041011,SCAR REVISION - LARGE AREA ,0
SGH Jeddah ,9041012,PSD,PD,9041012,"SCAR REVISION - LARGE ""A"" AREA ",1
SGH Jeddah ,9041013,PSD,PD,9041013,"SCAR REVISION - LARGE ""B"" AREA ",1
SGH Jeddah ,9041014,PSD,PD,9041014,DEBRIDEMENT OF BIG  WOUND  /U.L.A.  ,0
SGH Jeddah ,9041015,PSD,PD,9041015,DEBRIDEMENT OF SMALL WOUND (PD) / U.L.A. ,0
SGH Jeddah ,9041016,PSD,PD,9041016,"DEBRIDEMENT SKIN, SUBQ TISSUE, MUSCLE WITH FASCIA, NECROTIZING SOFT TISSUE INFECTION",1
SGH Jeddah ,9041017,PSD,PD,9041017,"DEBRIDEMENT W/ RMOVL FOREIGN MAT., SKIN/SUBQ T./MUSCLE FASCIA/MUSCLE",0
SGH Jeddah ,9041018,PSD,PD,9041018,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; EACH ADD'L 10% BODY SURFACE",0
SGH Jeddah ,9041019,PSD,PD,9041019,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; UP TO 10%, BODY SURFACE",0
SGH Jeddah ,9041020,PSD,PD,9041020,"DEBRIDEMENT, WOUND, INFECTION OR BURN <10%",0
SGH Jeddah ,9041021,PSD,PD,9041021,"DEBRIDEMENT, WOUND, INFECTION OR BURN >10%",0
SGH Jeddah ,9041022,PSD,PD,9041022,DERMABRASION,1
SGH Jeddah ,9041023,PSD,PD,9041023,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS  EACH ADDITIONAL 100 SQ CM OR LESS, 1% BODY ARE",1
SGH Jeddah ,9041024,PSD,PD,9041024,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS 1ST 100 SQ CM OR LESS, 1% BODY AREA INFANT,CHILD",1
SGH Jeddah ,9041025,PSD,PD,9041025,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA ADD'L LESIONS",0
SGH Jeddah ,9041026,PSD,PD,9041026,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA PER LESIONS",0
SGH Jeddah ,9041027,PSD,PD,9041027,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER > 4CM",1
SGH Jeddah ,9041028,PSD,PD,9041028,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER 0.5-3.9CM",1
SGH Jeddah ,9041029,PSD,PD,9041029,DRESSINGS WITH DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA MIDDLE/LARGE,1
SGH Jeddah ,9041030,PSD,PD,9041030,DRESSINGS WITH DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA SMALL,0
SGH Jeddah ,9041031,PSD,PD,9041031,"DRESSINGS WITH/ DEBRIDEMENT INITIAL/SUBSEQUENT; UNDER L. ANESTHESIA, SMALL",0
SGH Jeddah ,9041032,PSD,PD,9041032,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF >10% TOTAL BODY SURF A.",1
SGH Jeddah ,9041033,PSD,PD,9041033,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF MEDIUM <10% - > 5% TOTAL BODY SURF A.",1
SGH Jeddah ,9041034,PSD,PD,9041034,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF SMALL,< 5% TOTAL BODY SURF A.",0
SGH Jeddah ,9041035,PSD,PD,9041035,"DRESSINGS/DEBRIDEMENT; W/ L. ANESTHESIA, MEDIUM/LARGE",0
SGH Jeddah ,9041036,PSD,PD,9041036,"ESCHAROTOMY,EACH ADD'L INCISION",0
SGH Jeddah ,9041037,PSD,PD,9041037,"EXC.,BNIGN SK.LESN.INCLUD MARGN, ANY BODY PART; DIAM.> 4.0 CM",1
SGH Jeddah ,9041038,PSD,PD,9041038,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM. <0.5 CM",0
SGH Jeddah ,9041039,PSD,PD,9041039,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM.0.6-3.9 CM",1
SGH Jeddah ,9041040,PSD,PD,9041040,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MAJOR,1
SGH Jeddah ,9041041,PSD,PD,9041041,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MINOR,D/C
SGH Jeddah ,9041042,PSD,PD,9041042,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM / MINOR,0
SGH Jeddah ,9041043,PSD,PD,9041043,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM/ MAJOR,1
SGH Jeddah ,9041044,PSD,PD,9041044,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MAJOR,1
SGH Jeddah ,9041045,PSD,PD,9041045,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MINOR,0
SGH Jeddah ,9041046,PSD,PD,9041046,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MAJOR,1
SGH Jeddah ,9041047,PSD,PD,9041047,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MINOR,0
SGH Jeddah ,9041048,PSD,PD,9041048,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/  MAJOR,1
SGH Jeddah ,9041049,PSD,PD,9041049,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/ MINOR,0
SGH Jeddah ,9041050,PSD,PD,9041050,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MAJOR,1
SGH Jeddah ,9041051,PSD,PD,9041051,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MINOR,0
SGH Jeddah ,9041052,PSD,PD,9041052,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MAJOR,1
SGH Jeddah ,9041053,PSD,PD,9041053,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY THIGH/LEG / MINOR,0
SGH Jeddah ,9041054,PSD,PD,9041054,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH CROSS FLAP",1
SGH Jeddah ,9041055,PSD,PD,9041055,"EXCISION LIP FULL THICKNESS,RECONSTRUCTION WITH LOCAL FLAP",1
SGH Jeddah ,9041056,PSD,PD,9041056,EXCISION OF LARGE SOFT TISSUE SWELLING,0
SGH Jeddah ,9041057,PSD,PD,9041057,EXCISION OF MULTIPLE KELOIDS-SCAR GROWTH,0
SGH Jeddah ,9041058,PSD,PD,9041058,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM >20,0
SGH Jeddah ,9041059,PSD,PD,9041059,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 10-20,0
SGH Jeddah ,9041060,PSD,PD,9041060,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 1-5,0
SGH Jeddah ,9041061,PSD,PD,9041061,EXCISION OF MULTIPLE MOLLUSCUM CONTAGIOSUM 5-10,0
SGH Jeddah ,9041062,PSD,PD,9041062,EXCISION OF MULTIPLE NEVUS WITH PATHOLOGY,0
SGH Jeddah ,9041063,PSD,PD,9041063,EXCISION OF MULTIPLE SEBACEOUS CYST FROM >20,0
SGH Jeddah ,9041064,PSD,PD,9041064,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 10-20,0
SGH Jeddah ,9041065,PSD,PD,9041065,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 1-5,0
SGH Jeddah ,9041066,PSD,PD,9041066,EXCISION OF MULTIPLE SEBACEOUS CYST FROM 5-10,0
SGH Jeddah ,9041067,PSD,PD,9041067,EXCISION OF MULTIPLE WARTS >20,0
SGH Jeddah ,9041068,PSD,PD,9041068,EXCISION OF MULTIPLE WARTS 10-20,0
SGH Jeddah ,9041069,PSD,PD,9041069,EXCISION OF MULTIPLE WARTS 1-5,0
SGH Jeddah ,9041070,PSD,PD,9041070,EXCISION OF MULTIPLE WARTS 5-10,0
SGH Jeddah ,9041071,PSD,PD,9041071,EXCISION OF SMALL SOFT TISSUE SWELLING,0
SGH Jeddah ,9041072,PSD,PD,9041072,EXCISION OF TATTOO,0
SGH Jeddah ,9041073,PSD,PD,9041073,"EXCISION SACRAL PRESSURE ULCER,WITH SKIN FLAP CLOSURE",D/C
SGH Jeddah ,9041074,PSD,PD,9041074,"EXCISION, BENIGN SKIN LESION  INCLUDING MARGINS, EXCEPT SKIN TAG",D/C
SGH Jeddah ,9041075,PSD,PD,9041075,"EXCISION, CONSTRICTION FINGER WITH MULTIPLE Z-PLASTIES",D/C
SGH Jeddah ,9041076,PSD,PD,9041076,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY CLOSURE",D/C
SGH Jeddah ,9041077,PSD,PD,9041077,"EXCISION,LIP TRANSVERSE WEDGE EXCISION WITH PRIMARY DIRECT LINER CLOSURE",D/C
SGH Jeddah ,9041078,PSD,PD,9041078,EXCISIONAL BIOPSY,0
SGH Jeddah ,9041080,PSD,PD,9041080,FINE NEEDLE ASPIRATION; WITH IMAGING GUIDANCE,0
SGH Jeddah ,9041081,PSD,PD,9041081,FINE NEEDLE ASPIRATION; WITHOUT IMAGING GUIDANCE,0
SGH Jeddah ,9041082,PSD,PD,9041082,FLAP ROTATION,1
SGH Jeddah ,9041083,PSD,PD,9041083,"GRAFT, FULL-THICKNESS SKIN, LIP AND MOUTH",1
SGH Jeddah ,9041084,PSD,PD,9041084,"GRAFT, SKIN, FULL-THICKNESS, TO BREAST",1
SGH Jeddah ,9041085,PSD,PD,9041085,"GRAFT, SKIN, FULL-THICKNESS, TO HAND",1
SGH Jeddah ,9041086,PSD,PD,9041086,"GRAFT, SKIN, HOMOGRAFT",1
SGH Jeddah ,9041087,PSD,PD,9041087,"GRAFT, SKIN, MUSCLE FLAP, TO BREAST",1
SGH Jeddah ,9041088,PSD,PD,9041088,"GRAFT, SKIN, PEDICLE, TO BREAST",1
SGH Jeddah ,9041089,PSD,PD,9041089,"GRAFT, SPLIT-THICKNESS, TO BREAST",1
SGH Jeddah ,9041090,PSD,PD,9041090,GRAFT;DERMA-FAT-FASCIA,1
SGH Jeddah ,9041091,PSD,PD,9041091,"HARVEST SKIN FOR TISSUE CULTUREE\D SKIN AUTOGRAFT,100SQ CM OR LESS",0
SGH Jeddah ,9041092,PSD,PD,9041092,"INCISION WITH DRAINAGE, ABSCESS; COMPLICATED/MULTIPLE",0
SGH Jeddah ,9041093,PSD,PD,9041093,"INCISION WITH DRAINAGE, COMPLEX, POSTOPERATIVE WOUND INFECTION",0
SGH Jeddah ,9041094,PSD,PD,9041094,"INCISION WITH REMOVAL, FB, SUBQ TISSUES; COMPLICATED",0
SGH Jeddah ,9041095,PSD,PD,9041095,"INCISION,LABIAL FRENUM(FRENOTOMY)",0
SGH Jeddah ,9041096,PSD,PD,9041096,"INITIAL TREATMENT, 1ST DEGREE BURN",0
SGH Jeddah ,9041097,PSD,PD,9041097,INJECTION; INTRADERMAL,1
SGH Jeddah ,9041098,PSD,PD,9041098,"INSERTION, TISSUE EXPANDER, BREAST",1
SGH Jeddah ,9041099,PSD,PD,9041099,LAYER CLOSURE WOUND ANY AREA,1
SGH Jeddah ,9041100,PSD,PD,9041100,PUNCH GRAFT - EXTRA LARGE AREA,2
SGH Jeddah ,9042001,PSD,PD,9042001,BROW LIFT ,1
SGH Jeddah ,9042002,PSD,PD,9042002,CHIN OSTEOTOMY ,2
SGH Jeddah ,9042003,PSD,PD,9042003,COMPLETE CLEFT LIP ,2
SGH Jeddah ,9042004,PSD,PD,9042004,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) LARGE",1
SGH Jeddah ,9042005,PSD,PD,9042005,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) MEDIUM",1
SGH Jeddah ,9042006,PSD,PD,9042006,"CONGENITAL DEFORMITY (HANDS, FEET, NOSE) SMALL",1
SGH Jeddah ,9042007,PSD,PD,9042007,EYE BROW LIFT BY THREADING (WIRE) ,1
SGH Jeddah ,9042008,PSD,PD,9042008,FACELIFT WITH NECKLIFT INCLUDING O.R.ANESHESIA TWO NIGHT IN HOSPITAL,2
SGH Jeddah ,9042009,PSD,PD,9042009,FACELIFT BY THREADING (WIRE) ,2
SGH Jeddah ,9042010,PSD,PD,9042010,FOREHEAD LIFT,1
SGH Jeddah ,9042011,PSD,PD,9042011,IN-COMPLETE CLEFT LIP,2
SGH Jeddah ,9042012,PSD,PD,9042012,LOWER BLEPAROPLASTY,1
SGH Jeddah ,9042013,PSD,PD,9042013,OTOPLASTY - EAR RESHAPING- LARGE ,1
SGH Jeddah ,9042014,PSD,PD,9042014,OTOPLASTY - EAR RESHAPING- SMALL ,1
SGH Jeddah ,9042015,PSD,PD,9042015,PARTIAL FACE LIFT,1
SGH Jeddah ,9042016,PSD,PD,9042016,REVISION OF RHINOPLASTY ,1
SGH Jeddah ,9042017,PSD,PD,9042017,RHINOPLASTY (LARGE),1
SGH Jeddah ,9042018,PSD,PD,9042018,RHINOPLASTY (MEDIUM),1
SGH Jeddah ,9042019,PSD,PD,9042019,RHINOPLASTY (SMALL),1
SGH Jeddah ,9042020,PSD,PD,9042020,SEPTO RHINOPLASTY(LARGE),1
SGH Jeddah ,9042021,PSD,PD,9042021,SEPTO RHINOPLASTY(MEDIUM),1
SGH Jeddah ,9042022,PSD,PD,9042022,SEPTO RHINOPLASTY(SMALL) ,1
SGH Jeddah ,9042023,PSD,PD,9042023,UPPER BLEPHAROPLASTY,1
SGH Jeddah ,9043001,PSD,PD,9043001,BREAST AUGMENTATION (GEL IMPLANT) ,2
SGH Jeddah ,9043002,PSD,PD,9043002,BREAST AUGMENTATION (SILICONE) ,2
SGH Jeddah ,9043003,PSD,PD,9043003,BREAST LIFT - LARGE (NO IMPLANT) ,2
SGH Jeddah ,9043004,PSD,PD,9043004,BREAST LIFT - SMALL (NO IMPLANT) ,2
SGH Jeddah ,9043005,PSD,PD,9043005,BREAST REDUCTION (LARGE),2
SGH Jeddah ,9043006,PSD,PD,9043006,BREAST REDUCTION (SMALL-MEDIUM) ,2
SGH Jeddah ,9043007,PSD,PD,9043007,LIPOSUCTION GYNOCOMASTIA - LARGE ,2
SGH Jeddah ,9043008,PSD,PD,9043008,LIPOSUCTION GYNOCOMASTIA - MEDIUM ,2
SGH Jeddah ,9043009,PSD,PD,9043009,LIPOSUCTION GYNOCOMASTIA - SMALL ,2
SGH Jeddah ,9043010,PSD,PD,9043010,MASTOPEXY,2
SGH Jeddah ,9044001,PSD,PD,9044001,ABDOMINOPLASTY FULL  - SMALL ,2
SGH Jeddah ,9044002,PSD,PD,9044002,ABDOMINOPLASTY FULL - LARGE,2
SGH Jeddah ,9044003,PSD,PD,9044003,ABDOMINOPLASTY MINI  ,2
SGH Jeddah ,9044004,PSD,PD,9044004,ARM LIFTING - LARGE ,1
SGH Jeddah ,9044005,PSD,PD,9044005,ARM LIFTING - MEDIUM ,1
SGH Jeddah ,9044006,PSD,PD,9044006,ARM LIFTING - SMALL ,1
SGH Jeddah ,9044007,PSD,PD,9044007,LIFTING BUTTOCK  ,2
SGH Jeddah ,9044008,PSD,PD,9044008,LIFTING THIGH  ,2
SGH Jeddah ,9044009,PSD,PD,9044009,LIPOSUCTION  ABDOMEN - SMALL ,1
SGH Jeddah ,9044010,PSD,PD,9044010,LIPOSUCTION ABDOMEN - MEDIUM ,2
SGH Jeddah ,9044011,PSD,PD,9044011,LIPOSUCTION ABDOMEN -LARGE ,2
SGH Jeddah ,9044012,PSD,PD,9044012,LIPOSUCTION ANKLES ,1
SGH Jeddah ,9044013,PSD,PD,9044013,LIPOSUCTION ARMS,1
SGH Jeddah ,9044014,PSD,PD,9044014,LIPOSUCTION BUTTOCK,2
SGH Jeddah ,9044015,PSD,PD,9044015,LIPOSUCTION CHIN,1
SGH Jeddah ,9044016,PSD,PD,9044016,LIPOSUCTION FLANKS ,1
SGH Jeddah ,9044020,PSD,PD,9044020,LIPOSUCTION KNEES ,1
SGH Jeddah ,9044021,PSD,PD,9044021,LIPOSUCTION LATERAL THIGHS (LARGE) ,1
SGH Jeddah ,9044022,PSD,PD,9044022,LIPOSUCTION LATERAL THIGHS (SMALL-MEDIUM),1
SGH Jeddah ,9044023,PSD,PD,9044023,LIPOSUCTION LOWER BACK,1
SGH Jeddah ,9044024,PSD,PD,9044024,LIPOSUCTION MEDIAL THIGHS ,1
SGH Jeddah ,9044025,PSD,PD,9044025,LIPOSUCTION UPPER BACK ,1
SGH Jeddah ,9044026,PSD,PD,9044026,LOWER BACK LIFTING ,1
SGH Jeddah ,FMNEU-3100,PSD,PD,FMNEU-3100,DEEP BRAIN STIMULATION INCLUING THE IMPLANTS,4
SGH Jeddah ,FMSUR-1148             ,SUR,PD,FMSUR-1148             ,LASER HAEMORRHOIDECTOMY,1
SGH Jeddah ,FMNEP-0500                ,NEP,PD,FMNEP-0500                ,Renal Kidney Biopsy Histopathology,1
