TARIFF,SERVICE_NAMEE,CODE,NAME,DEPARTMENT_NAME,OP_PRICE,IP_PRICE
MALATH,SURGICAL PROCEDURES,FMSUR-9130,GLANULOPLASTY,SURGERY CLINIC,1575.0,1575
MALATH,SURGICAL PROCEDURES,FMSUR-9131,REPAIR OF CONGENITAL ESOPHAGEAL ATRESIA,SURGERY CLINIC,5250.0,5250
MALATH,SURGICAL PROCEDURES,FMSUR-9132,RELEASE OF TONGUE TIE UNDER GA,SURGERY CLINIC,1050.0,1050
MALATH,SURGICAL PROCEDURES,FMSUR-9133,CERVICAL LYMPHADENECTOMY,SURGERY CLINIC,2625.0,2625
MALATH,SURGICAL PROCEDURES,FMSUR-9134,EXCISION OF THYROGLOSSAL CYST-SURGERY,SURGERY CLINIC,2100.0,2100
MALATH,SURGICAL PROCEDURES,FMSUR-9135,Vertical Banding Gastroplasty +  LAPAROSCOPIC CHOLECYSTECTOM,SURGERY CLINIC,7350.0,7350
MALATH,SURGICAL PROCEDURES,FMSUR-9136,EXCISION OF CAVERNOUS HAEMANGIOMA,SURGERY CLINIC,3675.0,3675
MALATH,SURGICAL PROCEDURES,FMSUR-9137,HEMI-THYRODECTOMY,SURGERY CLINIC,3150.0,3150
MALATH,SURGICAL PROCEDURES,FMSUR-9139,ANAL DILATATION,SURGERY CLINIC,1575.0,1575
MALATH,SURGICAL PROCEDURES,FMSUR-9140,EXCISION OF MULTIPLE FIBROMATA(MAX 3),SURGERY CLINIC,1050.0,1050
MALATH,SURGICAL PROCEDURES,FMSUR-9141,SUBPHRENIC ABSCESS REMOVAL AND DRAINAGE-SINGLE,SURGERY CLINIC,3150.0,3150
MALATH,SURGICAL PROCEDURES,FMSUR-9142,SUBPHRENIC ABSCESS REMOVAL AND DRAINAGE-MULTIPLE,SURGERY CLINIC,6300.0,6300
MALATH,SURGICAL PROCEDURES,FMSUR-9143,APPENDECTOMY W/ PELVIC ABSCESS,SURGERY CLINIC,3675.0,3675
MALATH,SURGICAL PROCEDURES,FMSUR-9144,SECTOR MASTECTOMY,SURGERY CLINIC,1575.0,1575
MALATH,SURGICAL PROCEDURES,FMSUR-9145,REPAIR OF DIVERICATION OF RECTI,SURGERY CLINIC,3150.0,3150
MALATH,SURGICAL PROCEDURES,FMSUR-9146,CHOLECYSTODUODENAL FISTULA REPAIR,SURGERY CLINIC,6300.0,6300
MALATH,SURGICAL PROCEDURES,FMSUR-9147,EVACUATION OF HAEMATOMA - LARGE/DEEP,SURGERY CLINIC,2625.0,2625
MALATH,SURGICAL PROCEDURES,FMSUR-9148,REPAIR OF MULTIPLE RUPTURED LIVER,SURGERY CLINIC,6825.0,6825
MALATH,SURGICAL PROCEDURES,FMSUR-9149,REPAIR OF ABDOMINAL WALL (SECONDARY SUTURING),SURGERY CLINIC,1671.0,1671
MALATH,SURGICAL PROCEDURES,FMSUR-9150,EXCISION OF ANAL POLYP,SURGERY CLINIC,1050.0,1050
MALATH,SURGICAL PROCEDURES,FMSUR-9151,INCISION & DRAINAGE UNDER GA BILATERAL,SURGERY CLINIC,2100.0,2100
MALATH,SURGICAL PROCEDURES,FMSUR-9152,SUB - TOTAL THYROIDECTOMY,SURGERY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMSUR-9153,FEMORO - FEMORAL EXTRA ANATOMICAL BYPASS,SURGERY CLINIC,8610.0,8610
MALATH,SURGICAL PROCEDURES,FMSUR-9154,EXCISION OF HAEMANGIOMA BIG,SURGERY CLINIC,2100.0,2100
MALATH,SURGICAL PROCEDURES,FMSUR-9155,EXCISION OF POST TRAUMATIC ARTERIO-VENOUS MALFORMATION,SURGERY CLINIC,2625.0,2625
MALATH,SURGICAL PROCEDURES,FMSUR-9156,LUDWIGS ANGINA FOR DRAINAGE IN SUBMENTAL AREA,SURGERY CLINIC,1260.0,1260
MALATH,SURGICAL PROCEDURES,FMSUR-9157,DRAINAGE OF MULTIPLE ABSCESS IN THE NAPE / DIABETIC PATIENT,SURGERY CLINIC,2100.0,2100
MALATH,SURGICAL PROCEDURES,FMSUR-9158,THORASCOPIC EXPLORATION,SURGERY CLINIC,1575.0,1575
MALATH,SURGICAL PROCEDURES,FMSUR-9159,REPAIR OF DIAPHRAGMATIC HERNIA,SURGERY CLINIC,7350.0,7350
MALATH,SURGICAL PROCEDURES,FMSUR-9160,EXCISION OF SMALL HAEMANGIOMA AND FDREIGN BODY UNDER G.A. W/,SURGERY CLINIC,2625.0,2625
MALATH,SURGICAL PROCEDURES,FMSUR-9161,THROACOSCOPIC REMOVAL OF NAUIS BAR,SURGERY CLINIC,10500.0,10500
MALATH,SURGICAL PROCEDURES,FMSUR-9162,EMBOLECTOMY POPLITEAL,SURGERY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMSUR-9163,EXCISION OF PILONIDAL SINUS WITH RHOMBOID FLAP,SURGERY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMSUR-9164,EXCISION OF DESMOID TUMOUR,SURGERY CLINIC,3675.0,3675
MALATH,SURGICAL PROCEDURES,FMSUR-9165,LAP INSERTION OF PERITONEAL DIALYSIS CATHETER,SURGERY CLINIC,3675.0,3675
MALATH,SURGICAL PROCEDURES,FMSUR-9166,REPAIR OF FEMORAL ARTERY ANEURYSM,SURGERY CLINIC,12600.0,12600
MALATH,SURGICAL PROCEDURES,FMSUR-9167,EXPLORATION OF POSTERIOR TIBIAL ARTERY,SURGERY CLINIC,2100.0,2100
MALATH,SURGICAL PROCEDURES,FMSUR-9168,SHORT SCAR FACE LIFT,PLASTIC SURGERY,18900.0,18900
MALATH,SURGICAL PROCEDURES,FMSUR-9169,INSERTION OF CENTRAL LINE AT INTERNAL JUGULAR VEIN,SURGERY CLINIC,5250.0,5250
MALATH,SURGICAL PROCEDURES,FMSUR-9170,PYLOROPLASTY,SURGERY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMSUR-9171,"NEONATAL LAPAROTOMY, MICROSURGICAL PROCEDURE",SURGERY CLINIC,12600.0,12600
MALATH,SURGICAL PROCEDURES,FMSUR-9172,"DUCKETT URETHROPLASTY, SINGLE STAGE",SURGERY CLINIC,26250.0,26250
MALATH,SURGICAL PROCEDURES,FMSUR-9173,INTERNAL JUGULAR CATH INSERTION(OPEN SURGICAL)+PORT CATH,SURGERY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMSUR-9174,"LAPAROTOMY,OMENTECTOMY INSERTIONOF TENCKHOFF PERITONEAL CATH",SURGERY CLINIC,15750.0,15750
MALATH,SURGICAL PROCEDURES,FMSUR-9175,RETROPERITONEAL DISSECTION FOR IMPALPABLE TESTIS,SURGERY CLINIC,8400.0,8400
MALATH,SURGICAL PROCEDURES,FMSUR-9176,REPAIR OF ANY HUGE NEONATAL ABDOMINAL HERNIA&ABCESS HYDROCEL,SURGERY CLINIC,7350.0,7350
MALATH,SURGICAL PROCEDURES,FMSUR-9177,LONG STRIP MYOMECTOMY+MULTIPLE BIOPSIES+STOMA,SURGERY CLINIC,18900.0,18900
MALATH,SURGICAL PROCEDURES,FMSUR-9178,NEONATAL THORACOTOMY+MICROSURGICAL ANASTOMOSIS,SURGERY CLINIC,14700.0,14700
MALATH,SURGICAL PROCEDURES,FMSUR-9179,COMPLETE EXCISION OF TERATOMA S.C. AND REPAIR OF M.M.C.S,SURGERY CLINIC,15750.0,15750
MALATH,SURGICAL PROCEDURES,FMSUR-9180,NEONATAL/PEDIATRIC CIRCUMCISION,SURGERY CLINIC,1050.0,1050
MALATH,SURGICAL PROCEDURES,FMSUR-9181,SHORT SEGMENT H.D. SURGICAL MANAGEMENT,SURGERY CLINIC,8400.0,8400
MALATH,SURGICAL PROCEDURES,FMSUR-9182,DEEP SURGICAL BIOPSY(OPEN) ABDO-CHEST-NECK,SURGERY CLINIC,8400.0,8400
MALATH,SURGICAL PROCEDURES,FMSUR-9183,NEONATAL INGUINAL HERNIA REPAIR(OBSTRUCTION)- UNILATERAL,SURGERY CLINIC,6300.0,6300
MALATH,SURGICAL PROCEDURES,FMSUR-9184,CORRECTION OF INTERSEX MALFORMATION(ONE STAGE),SURGERY CLINIC,15750.0,15750
MALATH,SURGICAL PROCEDURES,FMSUR-9185,LAPAROSCOPIC ORCHIOPEXY INTRA ABDOMINAL TESTES(HERNIOTOMY),SURGERY CLINIC,9450.0,9450
MALATH,SURGICAL PROCEDURES,FMSUR-9186,POSTERIOR SAGGITAL ANORECTOVAGINOURETHROPLASTY WITH FISTULA,SURGERY CLINIC,12600.0,12600
MALATH,SURGICAL PROCEDURES,FMSUR-9187,COMPLETE EXCISION OF CONGENITAL DEEP MASS/SINUS/FISTULA,SURGERY CLINIC,10500.0,10500
MALATH,SURGICAL PROCEDURES,FMSUR-9188,NEONATAL INGUINAL HERNIA REPAIR(OBSTRUCTION)-BILATERAL,SURGERY CLINIC,8400.0,8400
MALATH,SURGICAL PROCEDURES,FMSUR-9189,"NECK EXPLORATION,COMPLETE EXCISION OF ESOPHAGIAL DUPLICATION",SURGERY CLINIC,15750.0,15750
MALATH,SURGICAL PROCEDURES,FMSUR-9190,PERITONEAL DIALYSIS CATHETER INSERTION,SURGERY CLINIC,3150.0,3150
MALATH,SURGICAL PROCEDURES,FMSUR-9191,PERITONEAL DIALYSIS CATHETER REMOVAL,SURGERY CLINIC,1050.0,1050
MALATH,SURGICAL PROCEDURES,FMSUR-9192,THYROGLOSSAL CYST,SURGERY CLINIC,2808.0,2808
MALATH,SURGICAL PROCEDURES,FMSUR-9193,LAP SLEEVE GASTRECTOMY,SURGERY CLINIC,6000.0,6000
MALATH,SURGICAL PROCEDURES,FMSUR-9194,LAPAROSCOPIC VENTRAL HERNIA REPAIR WITH MESH,SURGERY CLINIC,7200.0,7200
MALATH,SURGICAL PROCEDURES,FMSUR-9195,LAPAROSCOPIC INGUINAL HERNIOPLASTY,SURGERY CLINIC,5400.0,5400
MALATH,SURGICAL PROCEDURES,FMSUR-9196,TOTAL THYROIDECTOMY AND NECK DISSECTION,SURGERY CLINIC,7800.0,7800
MALATH,SURGICAL PROCEDURES,FMSUR-9197,LIVER RESECTION (SEGMENTECTOMY),SURGERY CLINIC,9600.0,9600
MALATH,SURGICAL PROCEDURES,FMSUR-9198,LAPAROSCOPIC VENTRAL HERNIA REPAIR WHITH MESH,SURGERY CLINIC,7200.0,7200
MALATH,SURGICAL PROCEDURES,FMSUR-9199,LAPOROSCOPIC ANTERIOR RESECTION OF THE COLON,SURGERY CLINIC,18000.0,18000
MALATH,SURGICAL PROCEDURES,FMSUR-9200,REMOVAL OF INGROWING NAIL UNDER G.A.,SURGERY CLINIC,480.0,480
MALATH,SURGICAL PROCEDURES,FMSUR-9201,LAPAROSCOPIC EXCISSION OF MISENTERIC CYST.,SURGERY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMSUR-9202,FEMENIZING GENITOPLASTY AND VAGINAL PULL-THROUGH,SURGERY CLINIC,16800.0,16800
MALATH,SURGICAL PROCEDURES,FMSUR-9203,PYELOPLASTY For PEDIATRIC (NICU),SURGERY CLINIC,14400.0,14400
MALATH,SURGICAL PROCEDURES,FMSUR-9205,VASCULAR CONTROL X2 GRAFT (PTFF),SURGERY CLINIC,20000.0,20000
MALATH,SURGICAL PROCEDURES,FMSUR-9206,HAEMORRHOIDECTOMY BY HARMONIC SCALPEL,SURGERY CLINIC,4000.0,4000
MALATH,SURGICAL PROCEDURES,FMURO-0002,CYSTOURETHOSCOPY,UROLOGY CLINIC,1218.0,1218
MALATH,SURGICAL PROCEDURES,FMURO-0003,CYSTOSCOPY & URETERAL CATHETER,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0004,CYSTOSCOPY & CAUTERY - BLADDER,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0005,SIMPLE URETHRAL DILATATION,UROLOGY CLINIC,798.0,798
MALATH,SURGICAL PROCEDURES,FMURO-0006,FIXATION CATHETER - RUPTURED   URETHRA,UROLOGY CLINIC,1465.0,1465
MALATH,SURGICAL PROCEDURES,FMURO-0007,SPURAPUBIC PUNCTURE - CYSTOFIX,UROLOGY CLINIC,798.0,798
MALATH,SURGICAL PROCEDURES,FMURO-0008,VISUAL INT. URETHROTOMY,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0009,T.U.R. OF PROSTATE,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0010,T.U.R. OF BLADDER TUMOURS,UROLOGY CLINIC,4200.0,4200
MALATH,SURGICAL PROCEDURES,FMURO-0011,T.U.R. OF BLADDER NECK,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0012,VISUAL LITHOLAPAXY,UROLOGY CLINIC,3045.0,3045
MALATH,SURGICAL PROCEDURES,FMURO-0013,ENDOSCOPIC EXTRACTN OF URETER- AL STONE,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0014,SUPRAPUBIC CYSTOSTOMY,UROLOGY CLINIC,2069.0,2069
MALATH,SURGICAL PROCEDURES,FMURO-0015,SUPRAPUBIC CYSTOLITHOTOMY,UROLOGY CLINIC,2310.0,2310
MALATH,SURGICAL PROCEDURES,FMURO-0016,RECURRENT SPURAPUB. CYSTOSTOMY,UROLOGY CLINIC,3045.0,3045
MALATH,SURGICAL PROCEDURES,FMURO-0017,RECURRENT SPURAPUBIC CYSTO-    LITHOTOMY,UROLOGY CLINIC,3045.0,3045
MALATH,SURGICAL PROCEDURES,FMURO-0018,CLOSURE OF PENAL URETHROSTOMY,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0019,FIRST STAGE HYPOSPADIAS REPAIR,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0020,MEATOTOMY,UROLOGY CLINIC,614.0,614
MALATH,SURGICAL PROCEDURES,FMURO-0021,URETERO-CUTANEOUS URINE DIVERSION,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0022,URETERO-SIGMOIDECTOMY U.D.,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0023,LITHOTHERAPY - PACKAGE DEAL,UROLOGY CLINIC,9371.0,9371
MALATH,SURGICAL PROCEDURES,FMURO-0024,PARTIAL CYSTECTOMY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0025,DIVERTICULECTOMY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0026,PYELOLITHOTOMY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0027,NEPHRECTOMY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0028,NEPHROSTOMY,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0029,REPAIR-STRICTURE OF URETER,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0030,URETEROVERSICAL ANASTOMOSIS,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0031,RENAL CYST RESECTION,UROLOGY CLINIC,3045.0,3045
MALATH,SURGICAL PROCEDURES,FMURO-0032,PENILE PROSTHESIS,UROLOGY CLINIC,12164.0,12164
MALATH,SURGICAL PROCEDURES,FMURO-0033,ILIEAL LOOP URINE DIVERSION,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0034,RECTAL-BLADDER URINE DIVERSION,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0035,REMOVAL V-SIGMOID FISTULA &    RESECTION,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0036,REPAIR OF STRICTURE OF URETHRA,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0037,URETHROPLASTY - HYPOSPADIAS,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0038,PYELOPLASTY,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0039,PARTIAL NEPHRECTOMY,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0040,TOTAL CYSTECTOMY,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0042,RECURRENT UTERELITHOTOMY,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0043,RECURRENT REPAIR OF URETER,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0044,STAGHORN RENAL CALCULI,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0045,NEPHRECTOMY FOR RENAL TUMOURS,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0046,PERCUTANEOUS NEPHROLITHOTOMY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0047,BILATERAL URETIC SPLINTING,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0048,PERCUTANEOUS NEPHROLITHOTOMY-  PARTIAL,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0049,ANTI-REFLUX PLASTY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0050,ILEAL BLADDER URINE DIVERSION,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0051,ILEOCAECAL-BLADDER URINE DIVER SION,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0052,BOARIPLASTY & TUNNEL BLADDER   DIVERSION,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0053,URETEROLYSIS,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0054,BLADDER WASHOUT,UROLOGY CLINIC,289.0,289
MALATH,SURGICAL PROCEDURES,FMURO-0055,INSERTN OF URETHERAL CATHETER,UROLOGY CLINIC,189.0,189
MALATH,SURGICAL PROCEDURES,FMURO-0056,DRESSING OF WOUND,UROLOGY CLINIC,121.0,121
MALATH,SURGICAL PROCEDURES,FMURO-0057,PROSTATIC MASSAGE,UROLOGY CLINIC,68.0,68
MALATH,SURGICAL PROCEDURES,FMURO-0059,ANTERIOR URETHERO-LITHOTOMY,UROLOGY CLINIC,1733.0,1733
MALATH,SURGICAL PROCEDURES,FMURO-0060,URETERO-LITHOTOMY (MID & LOWER THIRD),UROLOGY CLINIC,1948.0,1948
MALATH,SURGICAL PROCEDURES,FMURO-0061,CIRCUMCISION,UROLOGY CLINIC,368.0,368
MALATH,SURGICAL PROCEDURES,FMURO-0062,URETHRO CYSTOGRAPHY,UROLOGY CLINIC,368.0,368
MALATH,SURGICAL PROCEDURES,FMURO-0063,RETROGRADE PYELOGRAPHY,UROLOGY CLINIC,247.0,247
MALATH,SURGICAL PROCEDURES,FMURO-0065,DRAINAGE OF PROSTATIC ABSCESS,UROLOGY CLINIC,1890.0,1890
MALATH,SURGICAL PROCEDURES,FMURO-0066,TESTICULAR BIOPSY,UROLOGY CLINIC,977.0,977
MALATH,SURGICAL PROCEDURES,FMURO-0067,HYDROCELE EXCISION,UROLOGY CLINIC,1706.0,1706
MALATH,SURGICAL PROCEDURES,FMURO-0068,SPERMATOCELE EXCISION,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0069,MICTURATING CYSTOURETHROGRAM   (MCUG),UROLOGY CLINIC,368.0,368
MALATH,SURGICAL PROCEDURES,FMURO-0070,URETERAL DILATATION OR MEATO-  MY,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0071,PERINEPHRIC ABSCESS DRAINAGE,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0072,URETEROSCOPY URS,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0073,NEPHROSCOPY,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0074,ASPIRATN & INJ. OF RENAL CYST,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0075,VARICOCELE (OPEN SURGERY),UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0076,EMBOLIZATION OF VARICOCELE,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0077,NEPHROPEXY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0078,URETHRAL FISTULA,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0079,ORCHIDECTOMY,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0080,ORCHIDOPEXY,UROLOGY CLINIC,3045.0,3045
MALATH,SURGICAL PROCEDURES,FMURO-0081,EPIPADIUS REPAIR,UROLOGY CLINIC,4258.0,4258
MALATH,SURGICAL PROCEDURES,FMURO-0082,EPIDIDYMOVASOSTOMY,UROLOGY CLINIC,2100.0,2100
MALATH,SURGICAL PROCEDURES,FMURO-0083,ENDOPYELOTOMY,UROLOGY CLINIC,1465.0,1465
MALATH,SURGICAL PROCEDURES,FMURO-0084,ANTI-INCONTINENCE OPERATIONS,UROLOGY CLINIC,9728.0,9728
MALATH,SURGICAL PROCEDURES,FMURO-0085,BLADDER AUGMENTATION OR DILATATION,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0086,ULTRASONIC STONE DISINTEGRATN,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0088,CYSTOSCOPY (DIAGNOSTIC),UROLOGY CLINIC,614.0,614
MALATH,SURGICAL PROCEDURES,FMURO-0089,ENDOSCOPIC PUSH OF STONE UPPER URETER BEFORE LITHOTRIPSY,UROLOGY CLINIC,977.0,977
MALATH,SURGICAL PROCEDURES,FMURO-0090,ENDOSCOPIC DILATATN OF URETE-  RAL STRICTURE,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0091,ELECTRO CAUTERY OF PENIL WART,UROLOGY CLINIC,614.0,614
MALATH,SURGICAL PROCEDURES,FMURO-0092,STONE BASKETING & MANIPULATION,UROLOGY CLINIC,1465.0,1465
MALATH,SURGICAL PROCEDURES,FMURO-0093,PERCUTANEOUS NEPHROLITHOLAPAXY GRADE A (SMALL STONE),UROLOGY CLINIC,1218.0,1218
MALATH,SURGICAL PROCEDURES,FMURO-0094,PERCUTANEOUS NEPHROLITHOLAPAXY GRADE B (AVERAGE STONE),UROLOGY CLINIC,1465.0,1465
MALATH,SURGICAL PROCEDURES,FMURO-0095,PERCUTANEOUS NEPHROLITHOLAPAXY GRADE C (LARGE STONE),UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0096,REESTABLISHMENT OF NEPHROSTOMY TRACT,UROLOGY CLINIC,247.0,247
MALATH,SURGICAL PROCEDURES,FMURO-0097,KIDNEY PUNCTURE & DRAINAGE,UROLOGY CLINIC,1218.0,1218
MALATH,SURGICAL PROCEDURES,FMURO-0098,NEEDLE BIOPSY (KIDNEY),UROLOGY CLINIC,977.0,977
MALATH,SURGICAL PROCEDURES,FMURO-0099,URETEROLITHOTOMY,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0100,PROSTATECTOMY,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0101,NEEDLE BIOPSY PROSTATE,UROLOGY CLINIC,614.0,614
MALATH,SURGICAL PROCEDURES,FMURO-0102,PERCUTANEOUS NEPHROLITHOLAPAXY WITH LITHOTRIPSY,UROLOGY CLINIC,8516.0,8516
MALATH,SURGICAL PROCEDURES,FMURO-0103,RESISTANT STONE REMOVAL (PKG),UROLOGY CLINIC,12164.0,12164
MALATH,SURGICAL PROCEDURES,FMURO-0104,PERCUTANEOUS NEPHROLITHOLOPAXY + OPEN SURGERY (KIDNEY STONES),UROLOGY CLINIC,12164.0,12164
MALATH,SURGICAL PROCEDURES,FMURO-0105,URETERORENOSCOPY + OPN SURGERY (URETER STONE),UROLOGY CLINIC,9728.0,9728
MALATH,SURGICAL PROCEDURES,FMURO-0106,URETERIC STONE MANIPULATION,UROLOGY CLINIC,1218.0,1218
MALATH,SURGICAL PROCEDURES,FMURO-0120,UNILATERAL URETERIC SPLINTING,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0122,STONE MANIPULATION UNDER -     ANAESTHESIA & X-RAY CONTROL,UROLOGY CLINIC,2436.0,2436
MALATH,SURGICAL PROCEDURES,FMURO-0123,INJECTION OF PEROXINORM,UROLOGY CLINIC,189.0,189
MALATH,SURGICAL PROCEDURES,FMURO-0124,PERITONEAL DRAINAGE,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0126,RECURRENT PYELOLOTHOTOMY FOR   STAGHORN STONE KIDNEY,UROLOGY CLINIC,5476.0,5476
MALATH,SURGICAL PROCEDURES,FMURO-0127,BILATERAL LIGATION OF THE INT- ERNAL ILIAC ARTERY,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0128,POST TRAUMATIC OPEN URETHROPLA STY,UROLOGY CLINIC,9728.0,9728
MALATH,SURGICAL PROCEDURES,FMURO-0129,UROFLOWMETERY,UROLOGY CLINIC,247.0,247
MALATH,SURGICAL PROCEDURES,FMURO-0130,CYSTOSCOPY AND BIOPSY,UROLOGY CLINIC,1465.0,1465
MALATH,SURGICAL PROCEDURES,FMURO-0131,CYSTOURETHROSCOPY & STENT,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0132,ENDOSCOPIC DRAINAGE OF PROSTA- TIC ABSCESS,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0133,PAPAVERIN TEST,UROLOGY CLINIC,247.0,247
MALATH,SURGICAL PROCEDURES,FMURO-0134,DOPPLER STUDY OF PENILE ARTER- IES,UROLOGY CLINIC,368.0,368
MALATH,SURGICAL PROCEDURES,FMURO-0135,DYNAMIC CAVERNPSOGRAPHY,UROLOGY CLINIC,1465.0,1465
MALATH,SURGICAL PROCEDURES,FMURO-0136,PUDENDAL ARTERIOGRAPHY,UROLOGY CLINIC,1827.0,1827
MALATH,SURGICAL PROCEDURES,FMURO-0137,ARTIFICIAL SPERMATOCELE,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0138,ARTIFICIAL SEMINAL ASPIRATION,UROLOGY CLINIC,1218.0,1218
MALATH,SURGICAL PROCEDURES,FMURO-0139,SURGICAL MANAGEMENT OF PRIAPRISM,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0141,TRANSURETHRAL MICROWAVE HYPER- THERMIC TREAT.PROSTRATE(FULL P,UROLOGY CLINIC,4862.0,4862
MALATH,SURGICAL PROCEDURES,FMURO-0142,TRAN.MIC.HYPERTHER.TREAT-60MS.,UROLOGY CLINIC,3649.0,3649
MALATH,SURGICAL PROCEDURES,FMURO-0143,TRAN.MIC.HYPER.TREAT.- 45 MINS FOR PROSTRATE,UROLOGY CLINIC,3045.0,3045
