SERVICE CODE,SERVICE DESCRIPTION,CATEGORY,gowth
8012036,UNILATERAL LEVATOR MUS. RECESSION,OPHTHALMOLOGY ,14775.0
8012037,UNILATERAL PTOSIS REPAIR WITH FRESH,OPHTHALMOLOGY ,18750.0
8012038,UNILATERAL BLEPHAROPLASTY LOWER LID,OPHTHALMOLOGY ,12750.0
8012039,UNILATERAL BLEPHAROPLASTY UPPER LID,OPHTHALMOLOGY ,13500.0
8012040,UNILATERAL EYE BROW PLASTY,OPHTHALMOLOGY ,13125.0
8012041,UNILATERAL FULL  MYECTOMY LOWER LID,OPHTHALMOLOGY ,35250.0
8012042,UNILATERAL FULL  MYECTOMY UPPER LID,OPHTHALMOLOGY ,23250.0
8012043,UNILATERAL LIMITED MYECTOMY UPPER LID,OPHTHALMOLOGY ,14250.0
8012044,UNILATERAL REPAIR ENTR. ECTROPIN,OPHTHALMOLOGY ,10875.0
8012045,UNILATERAL TARSAL STRIP,OPHTHALMOLOGY ,8775.0
8012046,UNILATERAL TARSAL STRIP WITH GRAFT,OPHTHALMOLOGY ,10875.0
8013001,BALLOON DACRYOPLASTY ,OPHTHALMOLOGY ,7964.609999999999
8013002,BILATERAL MEDIAL SPINDLE SURGERY,OPHTHALMOLOGY ,6341.25
8013003,BILATERAL PROBING WITH SYRINGINGWITHINTUBATION  ,OPHTHALMOLOGY ,7964.609999999999
8013004,BILATERAL PUNCTAL OCCLUSION,OPHTHALMOLOGY ,5935.41
8013005,BIOPSY OF LACRIMAL GLAND TUMORWITHHISTOPATH. ANALYSIS,OPHTHALMOLOGY ,5935.41
8013006,COLLAGEN PLUG,OPHTHALMOLOGY ,1586.8799999999999
8013007,D.C.R. / DACRYOCYSTORHINOSTOMY,OPHTHALMOLOGY ,11471.249999999998
8013008,DACRYOCYSTECTOMY,OPHTHALMOLOGY ,4976.099999999999
8013009,DCRWITHCANALICULAR RECONSTRUCTION,OPHTHALMOLOGY ,11787.599999999999
8013010,DCRWITHLESTER JONES TUBE,OPHTHALMOLOGY ,13736.429999999998
8013011,EXCISION OF LACRIMAL GLAND,OPHTHALMOLOGY ,8878.32
8013012,PROBING WITH SYRINGING U.G.A. (BOTH EYES),OPHTHALMOLOGY ,4001.3999999999996
8013013,PROBING WITH SYRINGING U.G.A. (ONE EYE),OPHTHALMOLOGY ,2411.1
8013014,RECONSTRUCTION OF LACRIMAL DUCTS WITH TUBE,OPHTHALMOLOGY ,7863.15
8013015,SILICONE INTUBATION ONE EYE,OPHTHALMOLOGY ,4976.099999999999
8013016,TEMPRORY ARTERY BIOPSY,OPHTHALMOLOGY ,4976.099999999999
8013017,THREE SNIP OPERATION (BOTH EYES),OPHTHALMOLOGY ,5899.5
8013018,THREE SNIP OPERATION (ONE EYE),OPHTHALMOLOGY ,4001.3999999999996
8013019,UNILATERAL MEDIA SPINDLE SURGERY,OPHTHALMOLOGY ,4976.099999999999
8013020,UNILATERAL PROBING WITH SYRINGING WITH INTUBATION ,OPHTHALMOLOGY ,4976.099999999999
8013021,UNILATERAL PUNCTAL OCCLUSION ,OPHTHALMOLOGY ,3847.5
8014001,AMNIOTIC MEMBRANE GRAFT ,OPHTHALMOLOGY ,12540.0
8014002,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (INSIDE HOSPITAL),OPHTHALMOLOGY ,2411.1
8014003,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (OTHER HOSPITAL),OPHTHALMOLOGY ,4976.099999999999
8014004,ANTERIOR CHAMBER WASH  ,OPHTHALMOLOGY ,7609.5
8014005,ANTERIOR STROMAL PUNCTURE,OPHTHALMOLOGY ,2089.62
8014006,BALLOON DACYOPLASTY ,OPHTHALMOLOGY ,7812.42
8014007,BILATERAL PUNCTAL OCCLUSION ,OPHTHALMOLOGY ,5386.5
8014008,BIOPSY OF CONJ. TUMOURWITHHISTOPATHOLOGY ANALYSIS ,OPHTHALMOLOGY ,5935.41
8014009,CHAMBER DRANIAGE ( OUTSIDE HOSPITAL),OPHTHALMOLOGY ,4976.099999999999
8014010,CHAMBER DRAINAGE ( INSIDE  HOSPITAL ),OPHTHALMOLOGY ,1749.33
8014011,COLLAGEN PLUG ,OPHTHALMOLOGY ,1425.0
8014012,CONJUNCTIVAL REVISION ,OPHTHALMOLOGY ,4976.099999999999
8014013,CONJUNCTIVAL REVISION (INSIDE  HOSPITAL) ,OPHTHALMOLOGY ,2625.4199999999996
8014014,CORNEAL IMPLANTATION SECOND STAGE,OPHTHALMOLOGY ,7609.5
8014015,CORNEAL TRANSPLANT (KERATOPLASTY (PKP)),OPHTHALMOLOGY ,24034.999999999996
8014016,CORNEAL WOUND SUTURING,OPHTHALMOLOGY ,6848.549999999999
8014017,CORNIAL RING,OPHTHALMOLOGY ,7609.5
8014018,EXCISION OF CONJUNCTIVAL TUMOUR ,OPHTHALMOLOGY ,7355.849999999999
8014019,EXCISION OF CORNEAL TUMOUR WITH ,OPHTHALMOLOGY ,8276.4
8014020,GRAFT REPLACMENT (IN-HOSPITAL),OPHTHALMOLOGY ,7609.5
8014021,IOL REPOSITIONING ( INSIDE HOSPITAL),OPHTHALMOLOGY ,2411.1
8014022,IOL REPOSITIONING ( OTHER HOSPITAL ),OPHTHALMOLOGY ,6341.25
8014023,KERATOPLASTY WITH CATARACT WITH EXT. IOL,OPHTHALMOLOGY ,22942.499999999996
8014024,KERATOPLASTY WITH SECONDARY IOL,OPHTHALMOLOGY ,19380.0
8014025,KERATOPROSTHESIS,OPHTHALMOLOGY ,22287.0
8014026,LAMELLAR KERATOPLASTYWITHSCLEROPLASTY,OPHTHALMOLOGY ,19060.8
8014027,LENS INTRAOCULAR LENS,OPHTHALMOLOGY ,855.0
8014028,PHOTOTHERAPETUCI KERATECTOMY (P.T.K.) ONE EYE,OPHTHALMOLOGY ,8878.32
8014029,PTERYGIUM EXCISION,OPHTHALMOLOGY ,4052.7
8014030,PTERYGIUM EXCISIONWITHCONJ. GRAFT,OPHTHALMOLOGY ,6594.9
8014031,PTERYGIUM EXCISION WITH LAMELLAR KERATOPLASTY,OPHTHALMOLOGY ,9229.44
8014032,REMOVAL OF DEEP CORNEAL F.B.,OPHTHALMOLOGY ,6341.25
8014033,REMOVAL OF FOREIGN BODY (G.A.),OPHTHALMOLOGY ,2915.5499999999997
8014034,REMOVAL OF P.K.P. SUTURES (OPERATION OTHER HOSPITAL),OPHTHALMOLOGY ,1311.0
8014035,REPAIR OF CONJUNCTIVAL LACERATION,OPHTHALMOLOGY ,2089.62
8014036,CORNEAL TATTOING,OPHTHALMOLOGY ,6036.87
8015001,ANT CHAMBER PHAKIC LENS ,OPHTHALMOLOGY ,7567.224999999999
8015002,ANTERIOR CHAMBER – PHAKO IOL,OPHTHALMOLOGY ,12891.119999999999
8015003,ARTISAN PHAKIC LENS,OPHTHALMOLOGY ,7102.2
8015004,CORNEAL RING REMOVAL (DONE OUTSIDE),OPHTHALMOLOGY ,2622.0
8015005,CROSSLINKING  (  ONE EYE ),OPHTHALMOLOGY ,4061.25
8015006,CROSSLINKING  (  TWO EYES ),OPHTHALMOLOGY ,6024.1875
8015007,CXL AVEDRO  (ONE EYE),OPHTHALMOLOGY ,5130.0
8015008,CXL AVEDRO  (TWO EYES),OPHTHALMOLOGY ,7609.5
8015009,EPILASIK ( ONE EYE ),OPHTHALMOLOGY ,2622.0
8015010,EPILASIK (TWO EYES),OPHTHALMOLOGY ,3847.5
8015011,EXTRACAPSULAR C. LENSWITHIOL HYPE,OPHTHALMOLOGY ,10533.6
8015012,EXTRACAPSULAR CL. LENSWITHIOL H.M.,OPHTHALMOLOGY ,10533.6
8015013,EXTRACAPSULAR CLEAR LENS H.M.,OPHTHALMOLOGY ,9530.4
8015014,FERRARA ICRS (ONE RING),OPHTHALMOLOGY ,5918.5
8015015,FERRARA ICRS (TWO RINGS),OPHTHALMOLOGY ,7186.75
8015016,FLAP RESPOSITION - CLEANING,OPHTHALMOLOGY ,4275.0
8015017,HOLMIUM THERMOKERATOPLASTY LTK ,OPHTHALMOLOGY ,5918.5
8015018,HYPEROPIC KERATOMIL. HKM - HALK,OPHTHALMOLOGY ,8778.0
8015019,ICL PHAKIC LENS ,OPHTHALMOLOGY ,5557.5
8015020,IDESIGN CUSTOMIZED LASIK (ONE EYE),OPHTHALMOLOGY ,4702.5
8015021,IDESIGN CUSTOMIZED LASIK (TWO EYES),OPHTHALMOLOGY ,6975.375
8015022,INTACS ICRS (ONE RING)   ,OPHTHALMOLOGY ,6764.0
8015023,INTACS ICRS (TWO RINGS)   ,OPHTHALMOLOGY ,8360.0
8015024,INTACS SK (TWO RING)   ,OPHTHALMOLOGY ,8360.0
8015025,INTACS SK CORNEAL RING   ,OPHTHALMOLOGY ,6764.0
8015026,IRS CLAW PHAKIC (IOL)   ,OPHTHALMOLOGY ,13389.3
8015027,LASIK - 2ND STAGE (OUTSIDE)   ,OPHTHALMOLOGY ,3003.8999999999996
8015028,LASIK ENHANCMENT (> 3 YEARS),OPHTHALMOLOGY ,2753.1
8015029,LASIK ENHANCEMENT (FROM 1-3 YEARS)   ,OPHTHALMOLOGY ,1875.3
8015030,LASIK ON PSEUDOPHAKIC (DONE INSIDE)  ,OPHTHALMOLOGY ,1875.3
8015031,LASIK ON PSEUDOPHAKIC (DONE OUTSIDE)  ,OPHTHALMOLOGY ,3847.5
8015032,LASIK OVER PKP  ,OPHTHALMOLOGY ,2622.0
8015033,LASIK OVER PKP (DONE OUTSIDE)  ,OPHTHALMOLOGY ,3847.5
8015034,MYOPIC REPAIR SECOND STAGE  ,OPHTHALMOLOGY ,2089.62
8015035,MYORING CORNEAL RING,OPHTHALMOLOGY ,7989.974999999999
8015036,PHOTO. KERA. ASTIGM.-PAK VISX,OPHTHALMOLOGY ,8360.0
8015037,PHOTOREFRACTIVE KERATECTOMY [P.R.K.] (ONE EYE),OPHTHALMOLOGY ,6341.25
8015038,POSTERIOR  CHAMBER – PHAKO IOL,OPHTHALMOLOGY ,11536.8
8015039,PRESBYOPIC LASIK ( ONE EYE )  ,OPHTHALMOLOGY ,4488.75
8015040,PRESBYOPIC LASIK ( TWO EYES )  ,OPHTHALMOLOGY ,6658.3125
8015041,PRK WITH MKM (DISK FLAP)  ,OPHTHALMOLOGY ,7964.609999999999
8015042,"RADIAL KERATOTOMY (R.K., ARK, RKT) ONE EYE  ",OPHTHALMOLOGY ,6552.625
8015043,REFRACTIVE LENS EXCHANGE  ,OPHTHALMOLOGY ,8360.0
8015044,TORIC ICL PHAKIC LENS,OPHTHALMOLOGY ,7186.75
8016001,CATARACT EXTRACTION,OPHTHALMOLOGY ,12563.749999999998
8016002,CATARACT EXTRACTION WITH IOL WITH KERATOPLASTY,OPHTHALMOLOGY ,22942.499999999996
8016003,CATARACT EXTRACTION WITH IOL WITH TRABECULECTOMY,OPHTHALMOLOGY ,16933.75
8016004,CATARACT EXTRACTION WITH TRABECULECTOMY,OPHTHALMOLOGY ,13389.3
8016005,CATARACT EXTRACTION-I.O.L.,OPHTHALMOLOGY ,13656.249999999998
8016006,REMOVAL OF I.O.L. (IMPLANTED INSIDE),OPHTHALMOLOGY ,5386.5
8016007,REMOVAL OF I.O.L. (IMPLANTED OUTSIDE),OPHTHALMOLOGY ,9881.52
8016008,SECONDRY I.O.L. IMPLANTATION,OPHTHALMOLOGY ,11536.8
8016009,SECONDRY IOL WITH KERATOPLASTY ,OPHTHALMOLOGY ,19380.0
8016010,SURGICAL POST. CAPSULOTOMY (DONE INSIDE),OPHTHALMOLOGY ,3950.1
8016011,SURGICAL POST. CAPSULOTOMY (DONE OUTSIDE),OPHTHALMOLOGY ,6950.01
8017001,CYCLOCRYOPEXY,OPHTHALMOLOGY ,7964.609999999999
8017002,GLAUCOMA EXT.WITH MOLTENO TUBE,OPHTHALMOLOGY ,11035.199999999999
8017003,GLAUCOMA EXT.WITH OPTOMIDE,OPHTHALMOLOGY ,14877.0
8017004,GLAUCOMA EXTRACTION,OPHTHALMOLOGY ,9881.52
8017005,GLAUCOMA EXTRACTION WITH CATARACT EXTRACTION WITH IOL,OPHTHALMOLOGY ,14877.0
8017006,GLAUCOMA EXTRACTION SURGERY WITH SECANRY (IOL),OPHTHALMOLOGY ,12038.4
8017007,GLUOCOMA CYCLO PHOTO – COAGULATION ( CBC),OPHTHALMOLOGY ,4976.099999999999
8017008,GLUOCOMA EXTWITH DRANG IMPLANT ,OPHTHALMOLOGY ,12038.4
8017009,HOLMIUM LASER FOR GLAUCOMA (ONE EYE),OPHTHALMOLOGY ,5643.0
8017010,RETROBULBAR ALCOHOLIC INJ.,OPHTHALMOLOGY ,1026.0
8017011,SURGICAL P.I. OR S.I.,OPHTHALMOLOGY ,7609.5
8018001,LOCALIZED RETINAL DETACHMENT ,OPHTHALMOLOGY ,16051.199999999999
8018002,OUTOLOGUS  BLOOD INJECTION ( INSIDE HOSPITAL ) ,OPHTHALMOLOGY ,912.0
8018003,OUTOLOGUS GAS BLOOD INJECTION (OTHER HOSPITAL) ,OPHTHALMOLOGY ,2411.1
8018004,PARSPLANA  VITRECTOMY WITH ERM,OPHTHALMOLOGY ,18057.6
8018005,PARSPLANA LEN. WITH VITRECTOMY WITH IOL,OPHTHALMOLOGY ,18895.5
8018006,PARSPLANA LEN. WITH VITRECTOMY WITH SCL. BUCK WITH IOL,OPHTHALMOLOGY ,19380.0
8018007,PARSPLANA LENS WITH VITRECTOMYWITH IOL WITH ERM,OPHTHALMOLOGY ,19864.5
8018008,PARSPLANA LENSECTOMY  VITRECTOMY WITH RETINAL DETACHMENT WITH SCLERAL BUCKLE,OPHTHALMOLOGY ,18895.5
8018009,PARSPLANA LENSECTOMY WITH VITRECTOMY,OPHTHALMOLOGY ,18057.6
8018010,PARSPLANA VITRECTOMY,OPHTHALMOLOGY ,17054.399999999998
8018011,PARSPLANA VITRECTOMY (PPLV) WITH IOL,OPHTHALMOLOGY ,18895.5
8018012,PARSPLANA VITRECTOMYWITHRETINAL DETACHMENT,OPHTHALMOLOGY ,18057.6
8018013,PARSPLANA VITRECTOMYWITHSCLERAL BUCKLE,OPHTHALMOLOGY ,18057.6
8018014,PARSPLANAVITRECTOMYWITHIOFBWITHRETINAL DETACHMENT WITH SCLERAL BUCKLE,OPHTHALMOLOGY ,18895.5
8018015,PNEUMATIC RETINOPEXY,OPHTHALMOLOGY ,11536.8
8018016,REMOVAL OF EPIRETINAL MEMBRANCE (ERM REMOVAL),OPHTHALMOLOGY ,16051.199999999999
8018017,RETINAL CRYOPEXY ,OPHTHALMOLOGY ,6087.599999999999
8018018,RETINAL PHOTOCOAGULATION ONE SETTING,OPHTHALMOLOGY ,2622.0
8018019,RETINAL PHOTOCOAGULATION THREE SETTING OR MORE ,OPHTHALMOLOGY ,4873.5
8018020,RETINAL PHOTOCOAGULATION TWO SETTING,OPHTHALMOLOGY ,3950.1
8018021,SILICON OIL,OPHTHALMOLOGY ,11536.8
8018022,SIMPLE RETINAL DETACHMENT ,OPHTHALMOLOGY ,9279.6
8018023,TOTAL RETINAL DETACHMENT ,OPHTHALMOLOGY ,18057.6
8018024,UNILATERAL PUNCTURAL OCCLUSION,OPHTHALMOLOGY ,3950.1
8018025,VITEROUS WASH OUT ,OPHTHALMOLOGY ,9279.6
8019001,INDIRECT LASER TREATMENT FOR RETINAL ABNORMALITIES - ONE EYE,OPHTHALMOLOGY ,7102.2
8019002,LASER PERIPHERAL IREDECTOMY,OPHTHALMOLOGY ,4360.5
8019003,LASER TRABECULOPLASTY,OPHTHALMOLOGY ,5935.41
8019004,PHOTO. KERA. ASTIGM - PAK VIZX,OPHTHALMOLOGY ,7609.5
8019005,PHOTOTHERAPEUTIC KERATECTOMY (P.T.K.) ONE EYE,OPHTHALMOLOGY ,7609.5
8019006,YAG LASER POST. CAPSULOTOMY (DONE INSIDE),OPHTHALMOLOGY ,2036.0399999999997
8019007,YAG LASER POST. CAPSULOTOMY (DONE OUTSIDE),OPHTHALMOLOGY ,3950.1
9011001,BONE MARROW ASPIRATION WITH BIOPSY WITHOUT HISTOPATHOLOGY UNDER GA,HEMATO-ONCOLOGY,8527.199999999999
9011002,BONE MARROW ASPIRATION WITHOUT BIOPSY UNDER GA,HEMATO-ONCOLOGY,5130.0
9011003,LUMBAR PUNCTURE WITH INTRATHECAL CHEMOTHERAPY WITHOUT MEDICATION UNDER GA ,HEMATO-ONCOLOGY,5130.0
9021001,BRONCHOSCOPY WITH BRONCHIAL BIOPSY – EXCLUDED THE HISTOPATHOLOGY TEST,PULMONOLOGY,6008.749999999999
9021002,BRONCHOSCOPY WITH BRONCHOALVEOLAR LAVAGE AND BRUSH,PULMONOLOGY,6554.999999999999
9021003,"BRONCHOSCOPY WITH CONVENTIONAL (BLIND) TRANSBRONCHIAL NEEDLE ASPIRATION (C-TBNA) OF MEDIASTINAL LYMPH NODES, HILAR LYMPH NODES, AND TUMORS AROUND THE AIRWAYS",PULMONOLOGY,12540.0
9021004,BRONCHOSCOPY WITH TRANSBRONCHIAL LUNG BIOPSY UNDER FLUOROSCOPY WITHOUT HISTOPATHOLOGY  TEST,PULMONOLOGY,6764.0
9021005,BRONCHOSCOPY WITH TRANSBRONCHIAL NEEDLE ASPIRATE OF PERIPHERAL PULMONARY MASSES GUIDED BY FLOROSCOPY,PULMONOLOGY,8360.0
9021006,THERAPEUTIC BRONCHOSCOPY,PULMONOLOGY,6764.0
9021007,THORACOSCOPY,PULMONOLOGY,20187.5
9021008,VIDEO ASSISTED THORASCOPY (VATS) THERAPEUTIC - ,PULMONOLOGY,24225.0
9021009,PLEURAL BIOPSY (ABRAM’S NEEDLE) WITHOUT HISTOPATHOLOGY  TEST,PULMONOLOGY,1786.0
9021010,POLYSOMNOGRAPHY (DIAGNOSTIC AND TITRATION BY CPAP OR BIPAP) SPLIT NIGHT,PULMONOLOGY,5130.0
9021011,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST AND MULTIPLE SLEEP LATENCY TEST),PULMONOLOGY,5918.5
9021012,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST ONLY),PULMONOLOGY,4275.0
9021013,POLYSOMNOGRAPHY (TITRATION TEST ONLY BY CPAP OR BIPAP),PULMONOLOGY,5557.5
9031001,A.V FISTULA DILATION ,RADIOLOGY,9697.6
9031002,ABDOMINAL ANGIOGRAPHY,RADIOLOGY,2143.2
9031003,ABDOMINAL/PELVIC ABSCESS DRAINAGE,RADIOLOGY,1368.0
9031004,ADRENAL ANGIOGRAPHY,RADIOLOGY,3392.6400000000003
9031005,AMNIOCENTESIS/ CORDOCENTESIS,RADIOLOGY,912.0
9031006,ANGIOGRAM - CEREBRAL/ SPINAL  3-4 VESSELS,RADIOLOGY,4370.0
9031007,ANGIOGRAM - SUBCLAVIAN ARTERY (BILATERAL),RADIOLOGY,2796.7999999999997
9031008,ANGIOGRAM - SUBCLAVIAN ARTERY (UNILATERAL),RADIOLOGY,2500.4
9031009,ANGIOPLASTY- BILATERAL SUPERFICIAL FEMORAL/ POPLITEAL ARTERY,RADIOLOGY,10700.8
9031010,ANGIOPLASTY- UNILATERAL SUPERFICIAL FEMORAL / POPLITEAL ARTERY,RADIOLOGY,6764.0
9031011,AORTOGRAPHY,RADIOLOGY,3534.0
9031012,ARCH ANGIOGRAPHY,RADIOLOGY,1696.3200000000002
9031013,ARTERIAL ANEURYSM COILING ,RADIOLOGY,2684.928
9031014,ARTERIAL GRAFT STENT FOR ARTERY ( LEFT / RIGHT HEPATIC ARTERY),RADIOLOGY,5472.0
9031015,ARTERIAL THROMBOLYSIS,RADIOLOGY,2143.2
9031016,"BALLOON OCCLUSION TEST (WITHOUT BALLOONS, MICRO WIRE)",RADIOLOGY,16720.0
9031017,"BASILAR ARTERY ANGIOPLASTY (IMPLANTS, STENTS, BALLOONS, CATHETERS, AND WIRES NOT INCLUDED)",RADIOLOGY,14546.4
9031018,BILATERAL CAROTID ANGIOGRAPHY,RADIOLOGY,9363.199999999999
9031019,BILATERAL SFA STENT GRAFT,RADIOLOGY,18726.399999999998
9031020,BONE BIOPSY (EXCLUDING LABORATORY),RADIOLOGY,5472.0
9031021,"CAROTID ARTERY STENTING (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,18726.399999999998
9031022,"CAROTID CAVERNOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,43966.0
9031023,"CAROTID OR CEREBRAL ARTERY OCCLUSION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,19380.0
9031024,CATHETER REMOVAL,RADIOLOGY,1459.1999999999998
9031025,CATHETEROGRAM,RADIOLOGY,2286.0799999999995
9031026,CECOSTOMY TUBE INSERTION I ,RADIOLOGY,2143.2
9031027,CECOSTOMY TUBE INSERTION II,RADIOLOGY,2143.2
9031028,CEREBRAL ANGIOGRAPHY USING MICRO CATHETER UNDER GENERAL ANAESTHESIA (WITHOUT MICRO CATHETER COST),RADIOLOGY,13224.0
9031029,"CEREBRAL ARTERIOVENOUS MALFORMATIONS EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,30780.0
9031030,"CERVICAL CAROTID ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,13885.199999999999
9031031,CHEMICAL ABLATION FOR VARICOSE VEINS (1 SESSION),RADIOLOGY,456.0
9031032,CHEMICAL ABLATION FOR VARICOSE VEINS (10 SESSIONS),RADIOLOGY,3625.2
9031033,CHEMICAL ABLATION FOR VARICOSE VEINS (3 SESSIONS),RADIOLOGY,1292.0
9031034,CHEMICAL ABLATION FOR VARICOSE VEINS (5 SESSIONS),RADIOLOGY,1928.8799999999999
9031035,CHOLANGIOGRAM-MULTIPLE PROJECTION,RADIOLOGY,912.0
9031036,"CHOLANGIOSCOPE  WITH MATERIAL COST (INCLUDES/TUBE CHOLANGOGRAM, EMBOLIZATION GELFOAM, CATHETER CHANGE, PTC AND CHOLANGIOSCOPY)",RADIOLOGY,40584.0
9031037,CHOLECYSTOSTOMY,RADIOLOGY,14050.5
9031038,ADDITIONAL COIL / EACH INTERVEN'L RADIOLOGY,RADIOLOGY,8878.32
9031039,COLONIC STENTING,RADIOLOGY,8828.159999999998
9031040,CT  LIVER - ANGIOGRAPHY,RADIOLOGY,3534.0
9031041,CT - VENOGRAPHY,RADIOLOGY,2143.2
9031042,CT ANGIOGRAPHY,RADIOLOGY,2143.2
9031043,CT GUIDED EPIDURAL INJECTION,RADIOLOGY,10700.8
9031044,CT SCAN- GUIDED BIOPSIES,RADIOLOGY,6991.999999999999
9031045,CUTANOUS LASER THERAPY FOR SPIDER VEINS / SESSION,RADIOLOGY,2796.7999999999997
9031046,DIAGNOSTIC EXTRA CRANIAL HEAD AND NECK ANGIOGRAPHY,RADIOLOGY,8025.599999999999
9031047,DIALYSIS LINE INSERTION,RADIOLOGY,9697.6
9031048,DIRECT CT PORTOGRAM WITH WITH W/OUT CONTRAST,RADIOLOGY,1786.0
9031049,DRAINAGE OF PERINEPHRIC ABSCESS,RADIOLOGY,10784.4
9031050,DUODENAL STENTING,RADIOLOGY,13224.0
9031051,"DURAL ARTERIOVENOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,21318.0
9031052,EMBOLIZATION - PROSTATE,RADIOLOGY,8025.599999999999
9031053,EMBOLIZATION - TRACT FOR POST BIOPSY,RADIOLOGY,2968.56
9031054,EMBOLIZATION  TRANS CATHETER THERAPY,RADIOLOGY,4104.0
9031055,EMBOLIZATION- PERIPHERAL ARTERIES VEIN MALFORMATION,RADIOLOGY,7440.4
9031056,EMBOLIZATION- TRACT FOR POST BIOPSY,RADIOLOGY,4104.0
9031057,EMBOLIZATION UTERINE ARTERIES,RADIOLOGY,8025.599999999999
9031058,EMBOLIZATION- UTERINE FIBROID,RADIOLOGY,25840.0
9031059,"ENDOVASCULAR EMBOLIZATION FOR EPISTAXIS (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,11369.6
9031060,ENDOVASCULAR REPAIR OF AORTIC ANEURYSM W/O STENT GRAFT,RADIOLOGY,60876.0
9031061,ENDOVASULAR REPAIR OF AORTIC ANEURYSM WITHOUT STENT OR GRAFT,RADIOLOGY,75240.0
9031062,ENDOVENOUS ABLATION FOR VARICOSE VEIN  (UNILATERAL),RADIOLOGY,13656.249999999998
9031063,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY,  PERCUTANEOUS, LASER; FIRST VEIN",RADIOLOGY,16720.0
9031064,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY, , PERCUTANEOUS, RADIOFREQUENCY; FIRST VEIN TREATED",RADIOLOGY,16720.0
9031065,ENDOVENOUS LASER ABLATION - BILATERAL,RADIOLOGY,12439.679999999998
9031066,ENDOVENOUS LASER ABLATION - UNILATERAL,RADIOLOGY,11102.08
9031067,EPIDURAL INJECTION UNDER CT,RADIOLOGY,4104.0
9031068,EPIDURAL INJECTION UNDER FLUOROSCOPY,RADIOLOGY,3534.0
9031069,ESOPHAGEAL DILATATION,RADIOLOGY,6425.799999999999
9031070,ESOPHAGEAL STENTING IR,RADIOLOGY,12038.4
9031071,"EXTRA CRANIAL HEAD AND NECK EMBOLIZATION (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",RADIOLOGY,14546.4
9031072,FACETS JOINT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),RADIOLOGY,4104.0
9031073,FALLOPIAN TUBE EMBOLIZATION,RADIOLOGY,6087.599999999999
9031074,FALLOPIAN TUBE RECANULIZATION,RADIOLOGY,3534.0
9031075,GASTRIC BAND INFLATION / DEFLATION,RADIOLOGY,1140.0
9031076,"GASTROSTOMY, COLOSTOMY (WITHOUT CONSUMABLES)",RADIOLOGY,10157.4
9031077,GREATER SAPHENOUS VEIN ABLATION / VENOSEAL - UNILATERAL,RADIOLOGY,17388.8
9031078,HEPATIC ANGIOGRAPHY / CELIAC ARTERIOGRAM,RADIOLOGY,2143.2
9031079,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,RADIOLOGY,5472.0
9031080,HEPATIC MAPPING AND EMBOLIZATION THREE (3) ARTERIES,RADIOLOGY,8025.599999999999
9031081,HEPATIC MAPPING AND EMBOLIZATION TWO (2) ARTERIES,RADIOLOGY,6764.0
9031082,HICKMAN LINE INSERTION,RADIOLOGY,9697.6
9031083,ILIAC ARTERY/ FEMORAL STENTING,RADIOLOGY,5581.44
9031084,INFERIOR PETROSAL VEIN SAMPLING BILATERAL,RADIOLOGY,9630.72
9031085,INFERIOR VENA CAVA FILTER INSERTION ,RADIOLOGY,13634.399999999998
9031086,INFERIOR VENA CAVA FILTER REMOVAL ,RADIOLOGY,3534.0
9031087,INFERIOR/ SUPERIOR MESENTERIC ANGIOGRAPHY,RADIOLOGY,2143.2
9031088,INSERTION OF ESOPHAGEAL STENT ,RADIOLOGY,10567.04
9031089,INSERTION OF TRACHEAL / BRONCHIAL STENT ,RADIOLOGY,10567.04
9031090,INTERNAL ILIAC BALLOON OCCLUSION,RADIOLOGY,25840.0
