Unified Code,Unified Description,Type,SBS V2,LOS,Discount 3 years contract,Price 2026
FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,Service,92044-00-00,-,0.15,814.1
FMOBG-0142,OXYTOCIN CHALL. TEST MORE 4HRS,Service,16514-01-00,-,0.15,838.7
FMOBG-0141,OXYTOCIN CHALLENGE TEST(LESS  THAN 4 HRS.) INC. CTG MON.500,Service,16514-01-00,-,0.15,499.4
FMORT-0777,Ozon Injection,Service,18360-01-01,-,0.15,467.9
FMORT-0440,P.O.P. TO SIMPLE FRACTURE 2ND VISIT,Service,96092-00-00,-,0.15,175.1
FMORT-0444,P.O.P. To Simple Fracture W/O Displacement,Service,96092-00-00,-,0.15,175.1
FMICU-0003,PACEMAKER PER DAY,Service,38353-00-00,-,0.15,793.5
FMPSYA0016,PAIRED ASSOCIATE LEARNING,Service,96238-00-00,-,0.15,83.5
FMONC-0037,Palliative Treatment,Service,15254-00-00,-,0.15,1585.1
FMURO-0133,Papaverin Test,Service,37415-00-00,-,0.15,355.7
FMPSYA0042,PARANOIA,Service,96180-00-00,-,0.15,337.9
FMPSDB0011,PART. RECONST. OF NOSE BY COMPOSITE GRAFT,Service,90676-00-00,-,0.15,2780.6
FMSUR-2222,Partial Hepatectomy,Service,30464-00-00,-,0.15,5038.0
FMNEU-3414,Partial Lobectomy For Epilepsy,Service,40703-02-00,-,0.15,6529.1
FMDER-0062,Pathergy Test,Service,96020-00-00,-,0.15,99.9
FMCAR-3034,"PDA coil closure (patent ductus arteriosus) Consumable (sheath, wire, catheter and coil)",Service,38700-01-00,-,0.15,3298.4
FMCAR-3033,"PDA device closure (patent ductus arteriosus) Consumable (sheath, wire, catheter, long sheath and device)",Service,38700-00-00,-,0.15,4947.7
FMPDT-0162,PDT SPECIAL NURSE FOR 24 HRS.,Service,95550-13-00,-,0.15,332.5
FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,Service,83600-02-00,-,0.15,166.9
FMINT-0074,Peack Flow Meter,Service,11512-00-00,-,0.15,16.4
FMSUR-3123,Pediatric Endoscopy,Service,30511-07-00,-,0.15,6608.7
FMINT-0106,PEG-TAIL INSERTION FOR THORACENTESIS OF CHEST PLEU,Service,38800-00-00,-,0.15,2376.0
FMORW-0115,Pelvic-Thigh Orthosis - Large,Service,96092-00-00,-,0.15,6968.9
FMORW-0114,Pelvic-Thigh Orthosis - Medium,Service,96092-00-31,-,0.15,5074.7
FMORW-0113,Pelvic-Thigh Orthosis - Small,Service,96092-00-00,-,0.15,3840.9
FMPDS-0040,PENILE FISTULA,Service,90405-01-00,-,0.15,1668.7
FMCAT-0025,PER CARDIAL SYNTHESIS,Service,38359-00-00,-,0.15,5986.3
FMICU-0016,PERCAUTENOUS DILATATIONAL TRACHEOSTOMY,Service,41880-00-00,-,0.15,5904.5
FMINT-0008,PERCUTANEOUS KIDNEY BIOPSY,Service,36627-01-01,-,0.15,659.7
FMPSYC0005,PEREX BEHAVIORAL EVALUATION,Service,96101-00-00,-,0.15,237.9
FMCAR-0013,Pericardiocentsis,Service,38359-00-00,-,0.15,3961.1
FMOPTA0007,Perimetry (Visual Field),Service,96040-00-00,-,0.15,710.1
MTOBG-0029,PERINEURRAPHY,Service,90485-00-00,-,0.15,3016.9
FMSUR-0176,PERIPHERAL NERVE GRAFT,Service,39318-00-00,-,0.15,5243.0
FMNEU-3661,Peripheral Nerve Injection - One Nerve,Service,18216-31-00,-,0.15,1305.8
FMNEP-0006,Peritoneal Dialysis,Service,13100-07-00,-,0.15,1585.1
FMURO-7211,PERITONEAL DRAINAGE,Service,30394-00-00,-,0.15,1894.4
FMSUR-0010,PERITONEAL TAP - THERAPEUTIC,Service,30406-00-00,-,0.15,529.5
FMSUR-0096,PERITONEAL WASHOUT,Service,30396-00-00,-,0.15,3156.6
FMPDT-0135,PERSPIRATION TEST-SUSPECT      MUCOVISCIDOSIS,Service,92204-00-00,-,0.15,136.8
FMCARS0008,Pharmacological Stress ECHOCardiography,Service,55113-00-00,-,0.15,2196.3
FMPSYA0057,PHOBIA SCALE,Service,96238-00-00,-,0.15,250.4
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,Service,92044-00-00,-,0.15,136.8
FMPDT-0065,PHONOCARDIOGRAPHY-N.B. UPTO 3Y,Service,55113-00-00,-,0.15,250.4
MTOPT-0005,Photo Dynamic Therapy - One Eye,Service,42503-00-01,-,0.15,324.5
FMDER-0022,Photopatch Test,Service,12012-00-00,-,0.15,355.7
FMOPT-4104,Photorefractive Keratectomy [P.R.K.] (One Eye),Service,90063-00-01,-,0.15,865.2
FMPDT-0014,Phototherapy 24 HRS +Eye pads,Service,90677-00-00,-,0.15,162.0
FMPDT-0234,PIC LINE INSERTION,Service,13815-01-00,-,0.15,2180.0
FMOPTD0008,PICKING OF P.T.D.,Service,42587-04-01,-,0.15,255.1
FMORT-1043,Plantar Fascia Injection,Service,18360-01-01,-,0.15,1349.8
FMDER-0020,Planter Wart,Service,30186-00-01,-,0.15,883.8
FMNEP-0025,Plasma Pharesis (Tpe),Service,13750-00-00,-,0.15,3486.1
FMNEP-0031,Plasmapharesis,Service,13750-00-00,-,0.15,3922.2
FMHC-0061,Plaster Cast Removal,Service,96094-00-10,-,0.15,98.1
FMSUR-0223,PLASTER SLAB (ARM),Service,96092-00-00,-,0.15,230.6
ORT-0026,Plaster Spica Or Jacket,Service,47708-00-00,-,0.15,715.0
FMORT-0283,Plastic Operation On Hand W/ Other Graft Or Implant,Service,90547-00-01,-,0.15,8189.2
FMLAB-1006,Platelet Aphresis,Service,13750-03-00,-,0.15,3085.0
FMDERP0002,Platelet Rich Plasma (Prp) 1 Session,Service,92062-00-00,-,0.15,817.5
FMLAB-1450,PLATELETS CONCENTRATE 150ML,Service,92062-00-00,-,0.15,1631.7
FMLAB-1101,PLATELETS CONCENTRATE 50ML,Service,99999-99-99,-,0.15,545.0
FMENTE0011,PLAY AUDIOMETRY (PED),Service,11306-00-00,-,0.15,529.5
FMPSYB0030,PLAY THERAPHY(5 SESSION),Service,96148-00-00,-,0.15,1336.8
FMPSYB0028,PLAY THERAPY(PER SESSION)      DEV.THERAP.FOR MENTAL RETARD.,Service,96148-00-00,-,0.15,332.5
PKINT-0003,Plethysmography,Service,11503-01-00,-,0.15,1090.0
FMSUR-3222,Pleural Biopsy (Abram’S Needle) Without Histopathology Test,Service,38418-08-01,-,0.15,3169.1
FMSUR-0006,PLEURAL OR ABDOMINAL TAP      (DIAGNOSTIC),Service,30406-00-00,-,0.15,272.3
FMSUR-0007,PLEURAL TAP (THERAPEUTIC),Service,38803-00-00,-,0.15,529.5
FMSUR-0264,PLEURECTOMY,Service,38424-00-00,-,0.15,5243.0
FMDER-0143,Podophyllin Application - Large Area,Service,90660-00-00,-,0.15,175.1
FMORW-0070,Polio Above Knee Walking Brace Thigh Cuff,Service,96092-00-00,-,0.15,29271.7
FMORW-0069,Polio Above Knee Walking Brace With Tuber System,Service,96092-00-00,-,0.15,23788.4
FMENTE6001,POLITZERIZATION,Service,90113-00-02,-,0.15,175.1
FMONC-0012,Polycythemia(Therapeutic Dose),Service,90960-00-00,-,0.15,4586.0
FMSUR-3223,Polysomnography (Overnight Diagnostic Test Only),Service,92012-00-00,-,0.15,4122.5
FMPDT-0191,Porta Cath Insertion,Service,13815-00-00,-,0.15,278.0
FMPDT-2001,Porta Cath Removal,Service,34530-04-00,-,0.15,163.5
FMCAR-0018,Portable Echo Screening,Service,55113-00-00,-,0.15,974.8
FMPTD-0119,PORTABLE VENTILATOR OXYLOG PER HOUR,Service,92209-00-00,-,0.15,82.1
FMPDS-0063,PORTOENTEROSTOMY,Service,43978-00-00,-,0.15,9502.8
FMNEU-3564,Post-Discectomy/Laminectomy Re-Explor - One Level,Service,48654-01-00,-,0.15,1894.4
FMORT-0671,Posterior Cruciate Ligament Reconstruction,Service,49542-01-01,-,0.15,6241.3
FMENT-3124,POSTERIOR NASAL PACK UNDER GENERAL ANESTHESIA,Service,92031-00-00,-,0.15,452.9
FMPDS-0057,POSTERIOR SAGITTAL ANORECTOPLASTY,Service,43966-00-00,-,0.15,8728.0
FMORT-0704,Postero Lateral Rotatory InstabiLity (Dlri),Service,47363-00-01,-,0.15,5659.3
FMOBG-0069,POST-NATAL PROGRAM 4 SESSION,Service,83700-00-00,-,0.15,250.4
EXURO-0016,POST-OP.REG.URETHRAL DLTN. FORURETHRAL STRUCTURE USING MTL G,Service,37303-00-00,-,0.15,529.5
FMCAR-0025,PPM Interrogation,Service,11718-00-00,-,0.15,324.5
FMENTP3015,PRE & POST EVALUATION OF OSAS,Service,96037-00-00,-,0.15,2262.7
FMXRAY1631,Premedication Visit,Service,96237-00-40,-,0.15,119.9
FMOBG-0068,PRE-NATAL PROGRAM 6 SESSION,Service,95550-11-00,-,0.15,422.8
FMOPTA0005,Prescription For Glasses,Service,96024-00-00,-,0.15,81.8
fmvas-0091,Pressure Relieving Matress,Service,96092-00-00,-,0.15,317.2
FSSUR-0002,Proctoscopy,Service,32171-00-00,-,0.15,410.4
MTSUR-0046,PROCTO-SIGMOIDOSCOPY,Service,32084-00-00,-,0.15,237.9
FMENDE0008,PROCTOSIGMOIDOSCOPY (RIGID),Service,32075-00-00,-,0.15,757.1
FMENTN0004,PROETZ MANOEUVRE (NASAL SINUS,Service,41704-00-00,-,0.15,175.1
FMONC-0017,Profile Stronium Beta Irradiation Complete Package,Service,16015-00-00,-,0.15,922.1
FMONC-0016,Profile Stronium Beta Irradiation Complete Pkg (3 Session),Service,16015-00-00,-,0.15,740.2
FMCAR-1008,Programing Of Ppm (Crt - Ddd - Icd),Service,90203-05-00,-,0.15,250.4
FMENTE6038,PROGRAMMABLE HEARING AID FITTING (BASIC),Service,41557-02-01,-,0.15,2721.6
FMPSYB0033,PROGRESSIVE MATRICES FOR CHILD,Service,96238-00-00,-,0.15,160.1
FMPSY-0034,PROGRESSIVE MATRICES FOR CHILD REN,Service,96238-00-00,-,0.15,160.1
FMENTE6029,PROMONTORY STIMULATION TEST,Service,96155-00-00,-,0.15,603.4
FMPSYA0030,PROTEUS MAZES TEST,Service,96238-00-00,-,0.15,332.5
FMPDS-0075,PROTOSIGMOIDSCOPY (G.A.),Service,32075-00-00,-,0.15,634.8
FMINT-0060,PROVOCATION CHALLENGE,Service,11503-17-00,-,0.15,793.5
FMPSY-0030,PSY PLAYTHERAPHY,Service,96148-00-00,-,0.15,1336.8
FMPSYC0032,PSYCHIATRY TRAINING ONE MONTH,Service,96001-00-00,-,0.15,1059.9
FMPSCY0031,PSYCHIATRY TRAINING TWO WEEKS,Service,96180-00-00,-,0.15,692.2
fmpsy-0501,Psychological Assessment- Category 1 - I.Q. - Adult / Child,Service,96237-00-00,-,0.15,461.1
FMPSY49853,PSYCHOLOGICAL ASSESSMENT- CATEGORY 2 - SCHIZOPHRENIA,Service,96236-00-00,-,0.15,251.8
FMPSYA0044,PSYCHOPATHIC DEVIATION,Service,92204-00-00,-,0.15,337.9
FMPSYB0003,PSYCHOTHERAPY SESSION,Service,96180-00-00,-,0.15,630.8
FMPSYB0024,PSYCHOTHERAPY X 4,Service,96180-00-00,-,0.15,2203.2
FMPSYB0025,PSYCHOTHERAPY X 8,Service,96180-00-00,-,0.15,3911.6
FMOPT-4089,Pterygium Excision+Conj. Graft,Service,42686-00-01,-,0.15,2379.4
FMOBG-0138,PUDENDAL BLOCK ANAESTHESIA,Service,92510-99-00,-,0.15,1839.2
FMPDT-0157,Pulse Oximeter 1 - 4 HOURS,Service,12203-01-00,-,0.15,163.6
FMPDT-0159,Pulse Oximeter 12 - 24 HOURS,Service,12203-01-00,-,0.15,410.4
FMPDT-0158,Pulse Oximeter 4 - 12 HOURS,Service,12203-01-00,-,0.15,250.4
FMORT-3000,Pulsed Signal Therapy One Session,Service,96155-00-00,-,0.15,1698.2
FMDER-0075,PUVA Therapy Pkg 10 Sessions,Service,14050-00-00,-,0.15,1575.3
FMDER-0032,PUVATherapy,Service,14050-00-00,-,0.15,257.2
FMPSYC0016,QNST,Service,96008-00-00,-,0.15,250.4
FMORT-6324,RADIAL STYLOIDECTOMY AND ORIF OF SCAPHOID AND BONE GRAFT,Service,49206-00-01,-,0.15,5442.4
FMONC-0019,Radiation (Half Course),Service,15254-00-00,-,0.15,7323.7
FMONC-0018,RadiationTherapy (Full Course),Service,15000-00-00,-,0.15,10069.3
FMSUR-6983,RADICAL MASTECTOMY AND AXILLARY BLOCK DISSECTION,Service,31518-00-00,-,0.15,2524.4
FMENTS0012,RADICAL MAXILLECTOMY,Service,45596-00-00,-,0.15,7569.0
FMONCS-000,Radio Surgery Olfactory Groove,Service,15600-00-00,-,0.15,24726.9
FMPN-0047,Radiofrequency Ablation (Rfa),Service,30192-00-10,-,0.15,11538.8
FMONC-0021,Radiotherapy One Session,Service,90960-00-00,-,0.15,922.1
FMPOCT-12,Random Blood Sugar ( RBS POCT ),Lab,73050-15-60,-,0.15,18.4
FMPDT-0030,REANIMATION INCL. RESPIRATION  & EXTRATHOR MAN.HEART MASSAGE,Service,92149-00-00,-,0.15,1004.2
FMPDT-0092,REANIMATION INCL.RESPIR. &     EXTRATHOR.HT.MSG./CARDIOVERTER,Service,13400-00-00,-,0.15,1336.8
FMURO-3009,Recircumcision Under Ga,Service,30653-00-00,-,0.15,865.2
FMURO-3010,Recircumcision Under La,Service,30653-00-00,-,0.15,1303.6
FMOPT-4018,RECONSTRUCTION OF LID LACERATION,Service,30052-01-01,-,0.15,1081.6
FMDNTS0256,Reconstruction Of Orbit (Floor),Service,97989-00-10,-,0.15,10500.8
FMORDZ9998,RECOVERY ROOM FEE,Service,83610-04-20,-,0.15,94.5
FMERD9524,RECOVERY/OBSERVATION PER (HR),Service,96037-00-00,-,0.15,83.5
FMPDS-0127,RECTAL BIOPSY,Service,32096-00-00,-,0.15,1248.1
FMPDT-0093,Rectal Examination,Service,32171-00-00,-,0.15,432.6
FMORT-9905,Reduction And Correction Of Simple Fracture,Service,90530-02-00,-,0.15,2625.5
FMPDT-0096,REDUCTION OR TRIAL ENCLAMPED   INGUINAL HERNIA W/O OPERATION,Service,92071-00-00,-,0.15,332.5
FMURO-0113,Re-Eswl From Addmission 1St Month,Service,36546-00-00,-,0.15,175.1
FMURO-0114,Re-Eswl From Admission 2Nd Month,Service,92199-00-00,-,0.15,883.8
FMURO-0116,Re-Eswl From Admission 3-6 Months,Service,92199-00-00,-,0.15,1749.9
FMURO-0115,Re-Eswl From Admission 3Rd Month,Service,92199-00-00,-,0.15,1404.3
FMCTS-0063,REEXPLORATION AFTER OPEN HEART SURGERY,Service,99999-99-99,-,0.15,1814.9
FMSUR-0157,REIMPLANTATN OR TRANPLANTATN  OF SPLEEN,Service,30375-21-00,-,0.15,3499.9
FMPDS-0012,RELEASE  G-P ADHESIONS POST CIRCUMCISION,Service,30653-00-00,-,0.15,571.2
FMORT-0262,RELEASE OF DUPUYTREN`S CONTRACTURE,Service,46381-00-01,-,0.15,2780.6
FMORT-0557,RELEASE OF TENNIS ELBOW,Service,90595-00-00,-,0.15,1806.1
FMORT-0481,RELEASE OF THE T.E.V. DEFORM,Service,50321-00-00,-,0.15,1642.6
FMSUR-3085,Release Of Tongue Tie Under G.A.,Service,30278-00-00,-,0.15,811.2
FMSUR-3989,Release Of Tongue Tie Under L.A,Service,90136-00-00,-,0.15,287.8
FMPSDJ0023,RELEASE SCAR FINGER W/SKIN GFT,Service,45515-00-00,-,0.15,3809.6
FMERD9525,REMOVAL OF ARTERIAL LINE,Service,34530-01-00,-,0.15,54.5
FMORT-0600,REMOVAL OF BAND OR STAPLE,Service,47930-00-01,-,0.15,4499.3
FMENTO0014,REMOVAL OF CALCULUS FROM -,Service,99999-99-99,-,0.15,1622.9
FMOBG-3011,Removal of Circulage / Shirodkar suture,Service,16512-00-00,-,0.15,332.5
FMOPTD0010-O,Removal Of Conjunctiva Cyst - Large,Service,42683-00-01,-,0.15,919.3
MTURO-0024,REMOVAL OF D.J. RTENT,Service,36833-01-00,-,0.15,757.1
FMOPT-4093,Removal Of Deep Corneal F.B.,Service,42644-04-01,-,0.15,2180.0
FMDNTC0040,Removal Of Foreign Body ( Dental),Service,92087-00-00,-,0.15,970.0
FMPDT-0095,Removal of foreign body internal auditory canal,Service,41500-00-01,-,0.15,419.9
FMSUR-3084,Removal Of Foreign Body Under L.A.,Service,92201-00-00,-,0.15,540.8
MTENT-0023,REMOVAL OF FOREIGN BODY W/MIC (L.A.),Service,30064-00-00,-,0.15,1514.2
FMSUR-0045,REMOVAL OF FOREIGN BODY WITH  SCREENING,Service,30061-00-00,-,0.15,1514.2
FMENTE3007,Removal Of Foreign Body Without Incision W/O Microscope-Not Impc,Service,92201-00-00,-,0.15,648.9
FMENTO0009,Removal Of Foreign Body-Throat,Service,92032-00-00,-,0.15,747.0
ORT-0018,Removal Of Ganglion,Service,30107-00-01,-,0.15,2165.4
MTENT-0047,REMOVAL OF GROMMET TUBE BILATERAL L.A.,Service,90114-00-02,-,0.15,703.0
MTENT-0048,REMOVAL OF GROMMETS TUBE BILATERAL G.A.,Service,90114-00-02,-,0.15,811.2
FMENTE4007,Removal Of Grommet-Unilateral,Service,90114-00-01,-,0.15,703.0
FMORT-0559,Removal Of Internal Fixation,Service,47927-00-01,-,0.15,3280.9
FMOBG-0122,Removal of IUD,Service,35506-02-00,-,0.15,162.0
FMOBG-3009,Removal Of Iud Under Ga,Service,35506-02-00,-,0.15,1451.9
FMOPTH0014,Removal Of Mole Cyst,Service,90110-00-02,-,0.15,90.5
MTPSD-0033,REMOVAL OF MULTIPLE NAVI MORE THAN 6 (L.A.),Service,31205-00-30,-,0.15,1244.1
MTPSD-0032,REMOVAL OF MULTIPLE NAVI UPTO 6 (L.A.),Service,31205-00-10,-,0.15,973.4
MTPSD-0024,REMOVAL OF MULTIPLE WARTY OR NOVI,Service,30189-01-10,-,0.15,540.8
FMENTN2055,REMOVAL OF NASAL PACK,Service,92031-00-00,-,0.15,573.3
MTPSD-0031,REMOVAL OF ONE NAVI UNDER L.A.,Service,48406-16-01,-,0.15,237.9
FMURO-3080,Removal Of Penile Prosthesis,Service,37426-00-00,-,0.15,2720.6
FMVAS-0050,REMOVAL OF PERMI CATH/PORTA CATH,Service,90223-01-00,-,0.15,660.5
FMERDA0006,Removal Of Stitches,Service,92200-00-00,-,0.15,205.5
MTPSD-0022,REMOVAL OF STITCHES (G.A.),Service,92200-00-00,-,0.15,324.5
FMNEU-3677,Removal Of Subdural Electrodes For Epilepsy,Service,39136-01-00,-,0.15,402.2
FMSUR-9223,REMOVAL OF TIE OVER DRESSING UNDER SEDATION/MINOR,Service,30055-00-00,-,0.15,724.9
MTENT-0097,REMOVAL OF TONSILLO-LITHS     SMALL (L.A.),Service,90146-00-00,-,0.15,747.0
URO-0007,Removal Of Urethteric Stent Unilateral,Service,36833-01-00,-,0.15,2248.7
FMSUR-0216,REMOVAL OF WARTS SINGLE,Service,30189-01-00,-,0.15,257.5
MTPSD-0023,Removal Of Warty Lesion,Service,30189-01-00,-,0.15,432.6
FMERDA0007,REMOVL OF FOREIGN BODY extermaties and trunk,Service,92201-00-00,-,0.15,493.4
FMNEU-3365,Remvl Of Foreign B.& Repairing The Intracranial Dura,Service,92138-00-00,-,0.15,8825.7
FMNEU-3604,Remvl Of Foreign B.& Repairing The Intraspinal Dura,Service,90011-01-00,-,0.15,6302.4
FMORT-0520,REMVL OF WIRE UNDER LOCAL ANA. DP. SUBCU.,Service,47927-00-01,-,0.15,734.9
FMPSDA0010,Repair Of Big Defecpt Of Lower Lip,Service,30052-02-00,-,0.15,4162.7
FMPDS-0069,REPAIR OF BLADDER EXTROPHY,Service,37050-00-00,-,0.15,8711.9
FMPDS-0070,REPAIR OF CLOACAL EXTROPHY,Service,43882-00-00,-,0.15,7129.1
FMPDS-0080,REPAIR OF CLOACAL EXTROPHY 2ND,Service,43882-01-00,-,0.15,8711.9
FMPSD-0011,REPAIR OF CUT WOUND,Service,30026-00-10,-,0.15,524.9
MTENT-0008,REPAIR OF EARING TEAR OF THE EAR (G.A.),Service,30052-00-01,-,0.15,865.2
MTENT-0007,REPAIR OF EARING TEAR OF THE EAR (L.A.),Service,30052-00-01,-,0.15,540.8
FMURO-3081,Repair Of Fracture Penis,Service,90404-00-00,-,0.15,2424.0
FMURO-3110,Repair Of Hypospadias Two Stages,Service,37830-00-00,-,0.15,5544.0
FMPSDE0010,Repair Of Lacerations Of,Service,30052-01-01,-,0.15,2083.0
FMPSDF0014,Repair Of Major Laceration Of Hand,Service,30026-00-30,-,0.15,2780.6
FMPSDF0012,Repair Of Minor Laceration Of Hand,Service,30026-00-10,-,0.15,1115.1
MTPSD-0009,Repair Of Moderate Laceration Of Hand,Service,30026-00-20,-,0.15,2083.0
FMNEU-3620,Repair Of Nerve Injury W/Graft,Service,39318-00-00,-,0.15,5038.0
FMPDS-0054,REPAIR OF OMPHALOCELE  MAJOR,Service,90329-00-00,-,0.15,9150.3
FMPDS-0053,REPAIR OF OMPHALOCELE  MINOR,Service,43870-00-00,-,0.15,5326.5
FMOPTE0017,REPAIR OF RUPTURED GLOBE,Service,42554-00-00,-,0.15,2524.4
MTPSD-0010,Repair Of Soft Tissue Laceration Of Nose,Service,30029-00-10,-,0.15,2083.0
fment-0102,Repeated Ear Dressing For Otitis Externa Each,Service,30055-00-00,-,0.15,81.8
FMPDTC0003,Repeated ECHO (pediatrics),Service,55113-00-00,-,0.15,586.9
FMCAR-1002,REPROGRAMING OF PERMANET PACEMAKER,Service,11718-00-00,-,0.15,220.5
FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,Service,11503-16-00,-,0.15,205.2
FMPSDH0003,RESUSSITATION OF MAJOR BURN,Service,96199-19-00,-,0.15,3855.8
FMPDT-0189,Retinopathy Of Prematurity (Rop) Screening,Service,42503-00-01,-,0.15,194.6
FMOPT-4143,RETROBULBAR ALCOHOLIC INJ.,Service,42824-00-01,-,0.15,292.0
FMOPTA0014,RETRUBULBER ANAESTHESIA,Service,18240-00-01,-,0.15,324.5
MTVAS-0017,RF ABLATION OF SUPERFICIAL V.V. VEINWAVE PER SESS,Service,32520-00-00,-,0.15,973.4
FMRHE-0002,RHEUMATOLOGY DARE CARE (2),Service,83610-00-20,-,0.15,793.5
FMRHE-0001,RHEUMATOLOGY DAY CARE,Service,99999-99-99,-,0.15,400.9
FMENTN2002,RHINOLITH EXTRACTION,Service,45638-00-00,-,0.15,2625.5
FMENTN0005,RHINOSCOPY,Service,41764-00-00,-,0.15,99.9
FMORT-0725,Rhizotomy ( Multiple Levels ),Service,40330-00-00,-,0.15,2812.0
FMORT-0724,Rhizotomy ( One Level ),Service,40330-00-00,-,0.15,1321.9
FMORW-0130,Rib Binder Support,Service,96092-00-00,-,0.15,130.0
FMEND-221,RIGID ENDOSCOPY + PRINT,Service,36803-00-00,-,0.15,297.6
FMCAR-3087,Rigid Oesphagoscopy + Procedure In Pediatric Age Group (Removal Of Ingested F.B Or Biopsy),Service,41816-00-00,-,0.15,3961.1
FMORW-0144,Rivet Type Shoe Plates,Service,96092-00-00,-,0.15,121.8
FMORW-0127,Rom Hinged Knee Brace,Service,47579-00-11,-,0.15,961.8
FMPSDJ0001,Rotation Flap (Major),Service,45200-00-00,-,0.15,4897.4
FMPSYB0041,ROTH TECHNIQUE,Service,11015-00-00,-,0.15,418.7
FMNUM-0026,Routine Eeg,Service,11000-00-00,-,0.15,1052.5
FMSUR-0278,RVL. OF PERMA CATH. & REPAIR OF JAGULAR LINE,Service,34530-04-00,-,0.15,2376.0
FMOBG-0082,SALPINGO OOPHORECTOMY-UNILAT.,Service,35713-11-00,-,0.15,3005.1
FMDER-0061,Sample Biopsy By Needle,Service,30094-00-01,-,0.15,272.3
FMPSDJ0020,SCAR REVISION,Service,45515-00-00,-,0.15,1190.3
MTPSD-0017,Scar Revision Large (G.A.),Service,45518-00-00,-,0.15,1496.6
MTPSD-0016,Scar Revision Medium (G.A.),Service,45515-00-00,-,0.15,997.4
MTPSD-0012,Scar Revision Small (L.A.),Service,45515-00-00,-,0.15,499.2
FMPDT-0070,SCHELLONG-TEST (B.P. TEST),Service,11600-03-00,-,0.15,136.8
FMOPTA0027,Schirmer'S Test,Service,90088-00-11,-,0.15,51.5
MTSUR-0057,SCLEROTHERAPHY FOR HAEMORRHOIDS (SESSION),Service,32132-00-00,-,0.15,192.5
MTSUR-0058,SCLEROTHERAPHY FOR VARICOSE VEOMS(SESSION),Service,32500-01-01,-,0.15,237.9
FMENDE0021,SCLEROTHERAPHY O.V.,Service,32132-00-00,-,0.15,1514.2
MTVAS-0010,SCLEROTHERAPY (LARGE),Service,45027-02-00,-,0.15,892.3
FMENDE0045,SCLEROTHERAPY HAEMORRHOIDS,Service,32132-00-00,-,0.15,354.7
FMDER-0158,Sebaceous Cyst Excision - Large,Service,31205-00-30,-,0.15,2374.8
FMOPTF0009,SECONDARY IMPLANT,Service,42707-00-01,-,0.15,2379.4
DNT-0030,Secondary Repair Of Cleft Lip Or Palate,Service,45710-00-00,-,0.15,3471.7
FMORT-0578,Secondary Suturing Of Wound 1St Grade,Service,30026-00-10,-,0.15,486.7
FMSUR-0391,SEGMENTECTOMY OF THE LUNG ,Service,38438-00-00,-,0.15,7619.1
FMOBG-0066,SEMEN WASH & SWIM UP,Service,13221-00-00,-,0.15,332.5
FMENT-2032,SEPARATION OF NASAL ADHESION,Service,41683-00-00,-,0.15,2434.4
FMICU-0018,Sequential Compression Device,Service,96092-00-00,-,0.15,755.7
FMORT-0482,Sequestromy Of Small Short - Bones,Service,90573-00-01,-,0.15,1642.6
FMORW-0142,Shoes Special Ortho Dennis Brown,Service,96092-00-00,-,0.15,530.8
FMORW-0117,Shoulder Arm Abduction Splint (Orthoplast),Service,97823-00-00,-,0.15,4103.0
FMORW-0132,Silicon Heel,Service,97823-00-00,-,0.15,204.5
FMPSDA0041,SILICONE GEL SHEET MAJOR SIZE,Service,30055-00-30,-,0.15,371.4
FMPSDA0042,SILICONE GEL SHEET MEDIUM SIZE,Service,96092-00-00,-,0.15,306.5
FMPSDA0043,SILICONE GEL SHEET SMALL SIZE,Service,96092-00-00,-,0.15,210.7
FMPSYA0018,SIMILARITIES AND DIGIT SPAN,Service,96238-00-00,-,0.15,83.5
FMURO-0005,Simple Urethral Dilatation,Service,90358-00-00,-,0.15,1146.8
FMONC-0020,SINGLE AGENT CHEMOTHERAPY  ( Without medication ),Service,96199-00-00,-,0.15,190.2
FMINT-0061,SINGLE BREATH O2,Service,92044-00-00,-,0.15,235.1
FMNEP-0022,Single Use Of Vanflow Canula,Service,83700-00-00,-,0.15,83.5
FMORW-0170,Sinovial One,Service,50124-01-10,-,0.15,1622.9
FMORW-0083,Sitting Brace W/Head Support,Service,96092-00-00,-,0.15,1743.1
ORT-0008,Skin and / or Skeletal Traction on Thoma Splint or Bobler Spine,Service,90531-00-00,-,0.15,2180.0
FMDER-0004,Skin Biopsy,Service,90676-00-00,-,0.15,318.0
FMDER-0184,Skin Graft - Extra Large Area,Service,90669-00-00,-,0.15,3966.5
FMSUR-0112,SKIN GRAFT FULL THICKNESS FREE,Service,45451-09-00,-,0.15,3499.9
FMSUR-0113,SKIN GRAFT PARTIAL THICKNESS,Service,45439-00-00,-,0.15,3499.9
FMPSDH0058,SKIN GRAFT WITH INTEGRA 5% + 1 SHEET,Service,90672-00-00,-,0.15,8934.7
FMDER-0023,Skin Patch Test,Service,12021-00-00,-,0.15,982.3
FMHC-0053,Skin Sensitivity Test,Service,83620-00-00,-,0.15,321.6
FMSUR-0287,SKIN STAPPLING,Service,90676-00-00,-,0.15,151.9
FMDER-0036,Skin Tag Excision Per Unit,Service,32142-00-00,-,0.15,857.9
