Department,ServiceCode,Service Description (Unified),Type,NPHIES Code (Hyphenated )2,LOS,Class B,Class A & VIP,Comment
Surgery,FMSUR-3366,THERAPEUTIC ERCP+CRE BALLOON DILATATION,PKG,30484-00-00, ,10400,10400,New 
NEPHROLOGY,FMNEP0046,Therapeutic Plasma Exchange,service,13750-00-00,,10500,10500,New 
Home Care,FMHC-0072,Theta Band,service,83620-00-10,,40,40,New 
Laboratory,FMLABM0136,THIOPURINE METHYL TRANSFERASE ENZYME ACTIVITY (TPMT),service,73000-00-20, ,600,600,New 
OB & GYNE,FMOBG-8112,"Third Trimester Assessment Fetal Growth, Amniotic Fluid Volume and Biophysical Profile",service,55700-01-00, ,950,950,New 
Room & Board,FMRMB-9903,Thirdclass,service,83610-00-70,,700,700,New 
NEUROSURGERY,FMNEU-3526,Thoracic Disc Excision Transpedicular - 2 Levels,PKG,48691-01-00,2,90000,90000,New 
NEUROSURGERY,FMNEU-3527,Thoracic Disc Excision Transpedicular - 3 Levels,PKG,48691-01-00,2,95000,95000,New 
Cardiology,FMCAR-3003,Thoracic Endovascular Aortic Repair Without Implant(Tevar),PKG,38562-03-00,5,60000,60000,New 
NEUROSURGERY,FMNEU-3642,Thoracic Facets Joint Injection Or Medical Branch Injection,PKG,18230-01-00,DAY CASE,6000,6000,New 
Pain Management,FMPN-0034,Thoracic Or Lumbar Paravertebral Sympathetic Or Ganglion Impar Block,service,92508-10-00,,8400,8400,New 
Vascular Surgery,VAS-0017,Thoracic Outlet Syndrome,PKG,50402-00-01,3 Days,17000,17000,New 
Vascular Surgery,MTVAS-0031,Thoracoscopic Hyper-Hidrosis Sympathectomy.,service,90223-01-00, ,7000,7000,New 
Surgery,FMSUR-3450,THORACOTOMY And excision of Lung Mass- 3 days,PKG,38438-01-00,3,46388,46388,New 
Cardiology,FMCAR-3076,Thoracotomy Drainage Loculated Collection Empyema Or Effusion,PKG,38415-00-00,2,40800,40800,New 
Cardiology,CAR-0017,Thoracotomy For Evacuationof Haemothorax And Lobectomy,PKG,38418-00-00,5 Days ,38076,38076,New 
Cardiothoracic Surgery,FMSUR-3452,THORACOTOMY FOR LOBECTOMY,PKG,38438-01-00,5,46388,46388,New 
Dermatology ,FMDER-0312,"Thread ""8""",service,90676-00-00,,3150,3150,New 
Dermatology ,FMDER-0308,"Thread Brow ""6""",service,90676-00-00,,1890,1890,New 
Dermatology ,FMDER-0310,"Thread Cheek ""6""",service,90676-00-00,,2520,2520,New 
Dermatology ,FMDER-0311,"Thread Marrionette And Jaw ""6""",service,90676-00-00,,2625,2625,New 
Dermatology ,FMDER-0309,"Thread Nose ""4""",service,90676-00-00,,1575,1575,New 
Ophthalmology,FMOPT-4066,Three Snip Operation (Both Eyes),PKG,90092-00-02,1,6900,6900,New 
Ophthalmology,FMOPT-4065,Three Snip Operation (One Eye),PKG,90092-00-01,DAY CASE,4680,4680,New 
NEUROSURGERY,FMNEU-1011,Thromolytic Therpay For Acute Stroke - Medications Not Included,service,90223-01-00,,3500,3500,New 
LABORATORY  ,FMLAB-0200,THSD7A Antibody,service,73200-08-80, ,2200,2200,New 
LABORATORY,FMLAB-9749,Thyroid Colloid Abs,service,73050-35-40,,520,520,New 
LABORATORY,FMLAB-9750,Thyroid Microsomal Abs,service,73100-17-20, ,643.5,643.5,New 
Ophthalmology,FMOPT-4011,Thyroid Orbital Decompression (Both Eyes),PKG,42545-01-02,2,29400,29400,New 
Ophthalmology,FMOPT-4010,Thyroid Orbital Decompression (One Eye),PKG,42545-01-01,1,18600,18600,New 
LABORATORY,FMLAB-8136,Tissue Transglutamin Igg (Ttg Igg),service,73100-14-90,,619,619,New 
PULMONOLGY,PKINT-0004,Tl-Co,service,11503-03-00,,765,765,New 
Dental & Maxillofacial,FMDNTC92,Tmj - Follow Up Visit,PKG,97012-00-00,1,300,300,New 
Dental & Maxillofacial,FMDNTC93,Tmj Exam + Articulation,PKG,97011-00-00,1,2000,2000,New 
Psychiatry ,FMPSYA0068,Tms 1 Sessions,service,96155-00-00,,1155,1155,New 
Psychiatry ,FMPSYA0062,Tms 10 Sessions,service,96155-00-00,,10420,10420,New 
Psychiatry ,FMPSYA0063,Tms 20 Sessions,service,96155-00-00,,19680,19680,New 
Psychiatry ,FMPSYA0061,Tms 5 Sessions,service,96155-00-00,,9795,9795,New 
Psychiatry ,FMPSYA0064,Tms 6 Sessions,service,96155-00-00,,6955,6955,New 
Psychiatry ,FMPSYA0074,Tms X 1 Session,service,96155-00-00,,940,940,New 
Psychiatry ,FMPSYA0076,Tms X 10 Sessions,service,96155-00-00,,8330,8330,New 
Psychiatry ,FMPSYA0077,Tms X 20 Sessions,service,96155-00-00,,15980,15980,New 
Psychiatry ,FMPSYA0075,Tms X 6 Sessions,service,96155-00-00,,5600,5600,New 
ENT,FMENT-0089,Tonsillectomy By Coblation,PKG,41789-00-00,1,7000,7000,New 
Dental,FMDNTP0080,Topical Application Of Fluoride,service,97121-01-00,,250,250,New 
Ophthalmology,FMOPT-4123,Toric Icl Phakic Lens,PKG,42701-00-01,1,8500,8500,New 
LABORATORY,FMLAB-1201 ,Total & Specific Ige (Against 295 Allergens) Alex2 ,service,73100-10-20,,1200,1200,New 
LABORATORY,FMLAB-9388,Total Bile Acids,service,73050-04-10,,765,765,New 
SURGERY,FMSUR-3186,Total Colon Resection,PKG,32012-00-00,3,45000,45000,New 
General Surgery,FMSUR-3378,Total Conservative Parotidectomy With Facial Nerve Preservation,PKG,30247-00-00,4,40000,40000,New 
laboratory,FMLAB-1093,TOTAL EOSINOPHIL COUNT EY DISC H.,service,73100-00-10,,128,128,New 
Orthopedics,ORT-2027,Total Hip Replacement - Unilateral ( Robotic System ) W/ Prosthesis,PKG,49318-00-00,2,69300,69300,New 
Orthopedics,PKORT-0023,Total Hip With Proximal Femural Replacement,PKG,49330-00-00,6 Days,135000,135000,New 
Orthopedics,ORT-2028,Total Knee Replacement - Unilateral ( Robotic System ) W/ Prosthesis,PKG,49518-00-00,2,69300,69300,New 
ENT,FMENT-3180,Total Laryngectomy,PKG,41834-00-00,3,50000,50000,New 
LABORATORY,FMLAB-1087,Total Leucocyte Count,service,73100-00-10, ,75,75,New 
Physiotherapy,FMPTD-0195,TOTAL P.T.5 MODALITIES-OP,service,95550-03-00, ,700,700,New 
General Surgery,SUR-0172,Total Parathyroidectomy,PKG,30315-01-00,3 Days,20000,20000,New 
Ophthalmology,FMOPT-4149,Total Retinal Detachment,PKG,90079-00-02,2,21600,21600,New 
SURGERY,FMSUR-3308,Total Reversal Of Laparoscopic Roux-En-Y Gastric Bypass,PKG,30512-00-00,3,38000,38000,New 
LABORATORY,FMLAB-3024,Total T3,service,73050-36-50, ,360,360,New 
Cardiology,FMCAR-3121,Total Aortic Arch Replacement WITHOUT PROTHESIS,PKG,38565-03-00, ,60000,60000,New 
LABORATORY,FMLAB-9758,Toxoplasmosis Dna Pcr,service,73100-26-50,,4270,4270,New 
LABORATORY,FMLAB-9268,Tpa(Tissue Polypeptide Antigen),service,73050-39-70,,800,800,New 
LABORATORY,FMLAB-5053,Tpha,service,73100-18-80,,505,505,New 
Medication,fmph-00013,Tpn - Preparation,service,96098-00-00,,150,150,New 
Medication,fmvas-0093,Tpn Administration,service,96098-00-00, ,1152,1152,New 
Medication,FMPH-0001,Tpn Admixture Neonatle Pharmacy Service,service,96098-00-00,,1440,1440,New 
NEUROLOGY,FMNUM-0017,Trancranial Doppler(Tcd) -One Vesse,service,55280-00-00,,520,520,New 
NEUROLOGY,FMNUM-0018,Trancranial Doppler(Tcd) Two Vissel,service,55280-00-00,,705,705,New 
OB & GYNE,FMOBG-8113,Trans Abdominal Chorionic Villus Sampling,service,16603-00-00, ,6500,6500,New 
OB & GYNE,FMOBG-8127,Trans Cervical Chorionic Villus Sampling,service,73350-05-50, ,8200,8200,New 
Pain Management,FMPN-0040,Trans Foraminal Block One Level,service,92508-10-00,,4200,4200,New 
NEUROSURGERY,FMNEU-3517,Trans Oral/Trans Nasal Odontoidectomy,PKG,90007-01-00,1,98000,98000,New 
OB & GYNE,FMOBG-8117,Trans Vaginal Cervical Assessment,service,90487-00-00, ,520,520,New 
UROLOGY,FMURO-3095,Trans Vaginal Tape Insertion (Tvt),PKG,35599-00-00,1,13800,13800,New 
Radiology ,fmxray1680,Transjugular Intrahepatic Portosystemic Shunt (Tips) Placement - 4 Days,PKG,90334-00-00,4,105000,105000,New 
Orthopedics,FMORT-0006,"Transplant Bone To Scapula, Clavicle,Thorax (Ribs/Sternum)",PKG,48239-00-00,2 days,5080,5080,New 
Cardiology,FMCAT-0055,Trans-Septal Puncture Using Brk Needle+ Sheath  For Left Sided Procedures ( Add-On To Fmcat-0042),PKG,38748-01-00,2,24500,24500,New 
NEUROSURGERY,FMNEU-3381,Trans-Sphenoidal Excision Of Sellar Tumour,PKG,90007-00-00,4,95000,95000,New 
UROLOGY,FMURO-3002,Transurethrolithotomy,PKG,36549-00-00,1,6600,6600,New 
UROLOGY,FMURO-3087,Transvesical Prostatectomy,PKG,37200-03-00,2,17400,17400,New 
Dental,fmdnt-3011,Treatment Of Acute Periodontal Infection – Per Appointment,service,97213-00-00,,5100,5100,New 
SURGERY,FMSUR-3169,"Trendlenberg Operation, Stripping Of Lsv & Multiple Ligation Of Perforates (Biilateral)",PKG,32508-00-02,1,21000,21000,New 
SURGERY,FMSUR-3148,"Trendlenberg Operation, Stripping Of Lsv & Multiple Ligation Of Perforates (Unilateral)",PKG,32508-00-01,1,28886,28886,New 
LABORATORY,fmlab-1309,Treponemal Pallidum Antibodies,service,73100-18-80,,456,456,New 
LABORATORY,FMLAB-9263,TREPTOC,service,73100-25-30, ,1055,1055,New 
Emergency,FMERDA0095,Triage Cardiac Profiler,service,92204-00-00,,2240,2240,New 
Ophthalmology,FMOPT-4027,Trichiasis Repair (Both Eyes),PKG,42587-03-01,DAY CASE,7020,7020,New 
Dermatology ,FMDERSP006,Trichoslasis Spinolosa Treatment,service,90676-00-00,,70,70,New 
Pain Management,FMPN-0084,Trigemial Rf One Nerve,service,39323-00-00,,10500,10500,New 
NEUROSURGERY,FMNEU-3453,Trigeminal Nerve Balloon Compression W/Out Implant,PKG,39109-01-00,7 Days,48000,48000,New 
Pain Management,FMPN-0029,Trigeminal Radiofrequency,service,39109-00-00,,18900,18900,New 
NEUROSURGERY,FMNEU-1015,Trigger Point Injection (2 Trigger Points),service,93173-00-00,,1600,1600,New 
NEUROSURGERY,FMNEU-0048,Trigger Point Injection (More Than 2 Trigger Points),service,90595-00-00,,345,345,New 
Pain Management,FMPN-0014,Trigger Point Injection 2 Or 3 Muscles,service,93173-00-00,,3150,3150,New 
LABORATORY,FMLAB-1209,Trio Whole Exome Sequencing Analysis,service,73350-05-50,,9295,9295,New 
Dermatology ,FMDER-0512,Triple Injection (Collagen/Moisrizing/Brightness),service,90676-00-00, ,1400,1400,New 
Laboratory,FMLAB-1505,TRIPLE TEST (AFP E3 HCG),service,73350-06-80,,1377.915,1377.915,New 
UROLOGY,FMURO-3013,Trus & Biopsy,PKG,37218-00-00,DAY CASE,1500,1500,New 
LABORATORY,FMLAB-9766,Tsh Receptor Abs,service,73050-35-50,,880,880,New 
LABORATORY,FMLAB-9134,Tsh Screening,service,73050-35-50, ,685,685,New 
LABORATORY,FMLAB-9132,Tsi/Tsh Receptor Abs,service,73050-35-60, ,2655,2655,New 
Oncology,FMONC-1055,Tumor Ablation By Alcohol,PKG,40330-00-00,1,15000,15000,New 
ENT,FMENT-3142,Tumor Surgery Of Throat,PKG,90335-01-00,1,13800,13800,New 
UROLOGY,FMURO-3088,Tuna,PKG,37224-00-00,1,13800,13800,New 
Radiology ,FMXRAY1699,Tunneled Dialysis Catheter Removal,service,34530-04-00,,3300,3300,New 
LABORATORY,FMLAB-1507,Turner Syndrome By Fish,service,73200-05-30,,3620,3620,New 
UROLOGY,FMURO-3089,Turp,PKG,36840-02-00,1,17400,17400,New 
ENT,FMENT-3159,Tympanoplasty + Mastoidectomy,PKG,41560-00-01,4 Days,14400,14400,New 
INTERVENTIONAL X-RAY,FMXRAY1658,U/S Guided Central Venous Catheter Insertion,service,90908-00-00,,2500,2500,New 
Radiology ,FMXRAY1528,Ultrasound Cd Upload,service,99999-99-92,,10,10,New 
Radiology ,FMXRAY1529,Ultrasound Cd Upload With Reporting,service,99999-99-92,,150,150,New 
Radiology ,FMRHE-1002,Ultrasound Tendon & Joint (Two),service,90908-01-00,,1200,1200,New 
Radiology ,FMXRAY1623,Ultrasound Two Breast,service,55070-00-00,,960,960,New 
Nursing,fmnur-0137,Umbilical Cord Care,service,90676-00-00,,150,150,New 
SURGERY,FMSUR-3095,Undescended Testis Within The Inguinal Canal,PKG,37604-10-00,2 Days,12900,12900,New 
Ophthalmology,FMOPT-4041,Unil. Levator Mus. Recession,PKG,45623-02-01,1,11820,11820,New 
Ophthalmology,FMOPT-4039,Unilat. Ptosis Repair+Fresh,PKG,45623-05-01,1,15000,15000,New 
Cardiology,FMCAR-3004,Unilateral Endovenous Adhesive Ablation + Venseal Device,PKG,32520-00-00,1,23000,23000,New 
Ophthalmology,FMOPT-4059,Unilateral Eye Brow Plasty,PKG,45587-01-00,1,10500,10500,New 
Ophthalmology,FMOPT-4053,Unilateral Full Myectomy Lower Lid,PKG,90090-00-01,1,28200,28200,New 
Opthalmology,FMOPT-4260,UNILATERAL FULL MYECTOMY OF LOWER LID ,PKG,90086-00-01,DAY CASE,5200,5200,New 
Ophthalmology,FMOPT-4051,Unilateral Full Myectomy Upper Lid,PKG,90090-00-01,1,18600,18600,New 
SURGERY,FMSUR-3152,Unilateral Hernia Repair,PKG,30405-03-00,1,7500,7500,New 
UROLOGY,FMURO-3040,Unilateral Ligation Of Vacicocele,PKG,30635-00-01,2 Days,37774,37774,New 
Ophthalmology,FMOPT-4075,Unilateral Media Spindle Surgery,PKG,45626-00-01,1,5820,5820,New 
Ophthalmology,FMOPT-4073,Unilateral Probing & Syringing+Intubation,PKG,42614-01-00,1-2 Days,5820,5820,New 
Ophthalmology,FMOPT-4082,Unilateral Punctal Occlusion,PKG,90067-00-01,DAY CASE,4500,4500,New 
Ophthalmology,FMOPT-4045,Unilateral Tarsal Strip With Graft,PKG,42551-00-00,Day Case,8700,8700,New 
LABORATORY,FMLAB-9911,Urea Breath Test,service,73050-17-60,,742.5,742.5,New 
Urology,URO-0053,Uretheroplasty + Buccal Mucosal Graft,PKG,37604-09-00,1 Day,25000,25000,New 
UROLOGY,FMURO-3112,Urethroplasty One Stage,PKG,37342-00-00,1,17400,17400,New 
UROLOGY,FMURO-3113,Urethroplasty Two Stages,PKG,37345-00-00,1,24900,24900,New 
internal medicine,fmint-2004,Urg.Hemo.W/Femoral V.Sub.Cath,service,13100-00-00,,6077,6077,New 
NEPHROLOGY,FMNEP-0028,Urgent Hemodialysis W/Vascular Access By Hdf With High Flex,service,13100-00-00,,5660,5660,New 
Home Care ,FMHC-0012,Urinary Bladder Catheterization (Service + Disposables + Kits),service,83620-00-00,,260,260,New 
LABORATORY,FMLAB-2078,Urine Albumin (24 Hours),service,73050-00-80, ,285,285,New 
Neurology,FMNUR-0076,Urine Collection (24 Hours).,service,73050-37-80,,108,108,New 
Laboratory,FMLABM0069,URINE METABOLIC STUDY,service,73000-00-00, ,1600,1600,New 
LABORATORY,FMLAB-2062,Urine Pregnancy Test,service,73150-01-00, ,170,170,New 
Home Care ,FMHC-0051,Urine Sugar \ Keton Strip,service,83620-00-00,,65,65,New 
UROLOGY,FMURO-3093,Urs & Stone Extraction,PKG,36806-02-00,1,12900,12900,New 
OB & GYNE,FMOBG-8131,US guided Amniocentesis,service,90908-00-11, ,1600,1600,New 
Radiology,FMXRAY-1516,US GUIDED BREAST BIOPSY + TISSUE MARKER,service,90908-00-11,2 Days,6500,6500,New 
OB & GYNE,FMOBG-8116,US guided Cordocentesis,service,90487-00-00, ,3500,3500,New 
OB & GYNE,FMOBG-8115,US guided  Amnioreduction,service,16624-00-00, ,2500,2500,New 
Radiology ,FMXRAY1568,Us Prostate (Trus),service,55600-00-00, ,750,750,New 
Radiology ,FMXRAY1308,Us. Contrast Enhanced (Ceus) - One Area,service,55276-00-00,,1320,1320,New 
Radiology ,FMXRAY1309,Us. Elastography Application (Additional),service,90908-00-00,,880,880,New 
Radiology ,FMXRAY1296,Us. Pediatric. Pelvis & Perineum (Ambiguous Genitalia),service,55065-00-00,,500,500,New 
Radiology ,FMXRAY1295,Us. Pediatric. Transfontanel,service,55028-00-00,,660,660,New 
Radiology ,FMXRAY1311,Us. Portable In I.P.,service,92204-00-00,,770,770,New 
Radiology ,FMXRAY1310,Us. Portable In O.R.,service,92204-00-00,,880,880,New 
ENT,FMENT-0146,Use Of Coblation (Radiofrequency),service,41752-00-00,,2500,2500,New 
Endoscopy,fmende0100,Use Of Endoclips,service,90296-00-00,,1670,1670,New 
Cardiology,FMCAT-0056,Use Of Intra-Cardiac Echocardiography Catheter ,PKG,38456-00-00,3,50000,50000,New 
NEUROSURGERY,FMNEU-2001,USE OF NEUROENDOSCOPY,PKG,40903-00-00, ,15500,15500,New 
Endoscopy,FMENDE0142,Use of papilla dilatation balloon,service,41832-00-00, ,1200,1200,New 
Endoscopy,FMENDE0143,USE of polyp / FB retrieval  net,service,90331-00-00, ,900,900,New 
Endoscopy,FMENDE0065,Use of stone retrieval biliary balloon,service,30440-01-00, ,900,900,New 
Cardiology,FMCAR-3063,Use Of Suction Device (Export Catheter I Primary Pci),PKG,90223-01-00,1,12000,12000,New 
,FMENDE0080,USE OF WALL STENT,service,35309-06-00, ,9536.835,9536.835,New 
Radiology ,FMXRAY1701,Uterine Fibroid Embolization + Guiding Cathers + Wires + High Flow Catheter + Embolization Particles,PKG,90451-00-00,3 DAYS + 2 days ICU,50400,50400,New 
Vascular Surgery,MTVAS-0014,VAC DRESSING FOR DIABETIC FOOT,service,90686-01-00,,1900,1900,New 
PAEDIATRICS/SUG,FMPDS-1010,Vaccination Service Fee,service,92171-00-00,,55,55,New 
Pediatrics,FMPDT-0206,Vaccine For 2 Years,service,92161-00-00,,210,210,New 
Pediatrics,FMPDT-1013,Vaccine For 4 - 6 Years (Opv+Dtap+Priorex Tetra),service,92171-00-00,,685,685,New 
OB & GYNE,FMOBG-3043,Vacuum Delivery (With Normal Baby),PKG,90469-00-00,1,8000,8000,New 
NEUROSURGERY,FMNEU-3773,Vagal Nerve Stimulator ( Excluding The Implants ),PKG,39134-01-00,1,70000,70000,New 
OB & GYNE,FMOBG-9910,Vaginal Birth After C.S ( Vpac),PKG,83700-00-00,2,18000,18000,New 
OB & GYNE,FMOBG-1222,Vaginal Delivery( IUFD),PKG,90477-00-00,4 Days,10000,10000,New 
OB & GYNE,OBG-0035,Vaginal IUFD Delivery,PKG,90467-00-00,4 Days,7956.75,7956.75,New 
OB & GYNE,FMOBG-3041,Vaginal Sacro Spinous Fixation / Hysteroscopy,PKG,35597-00-00,1,17000,17000,New 
OB & GYNE,FMOBG-3039,Vaginal Sacrospinous Fixation / Hysteropexy,PKG,35568-00-00,1,17000,17000,New 
LABORATORY,FMLAB-9135,Vanillmandelic Acid (Vma),service,73050-38-30,,685,685,New 
LABORATORY,FMLAB-2092,Vanillylmandelic Acid (Vma),service,73050-38-30,,1620,1620,New 
Urology,URO-0103,VARECOELECTOMY SURGICAL (BILATERAL),PKG,30635-00-02, ,9115.77,9115.77,New 
Pediatrics,P11VAREL1J,Varelex Chickenpox Vaccination 0.5Ml,service,92157-00-20,,275,275,New 
LABORATORY,FMLAB-9307,Varicella Zoster (Igg & Igm),service,73100-26-90,,2190,2190,New 
LABORATORY,FMLAB-5055,Varicella Zoster Abs,service,73100-26-90,,2100,2100,New 
Laboratory,FMLAB-9396,Varicella Zoster DNA (PCR),service,73100-26-90,,2600,2600,New 
SURGERY,FMSUR-3107,Varicose Veins Stripping (Bilateral),PKG,32508-00-02,3 Days,12900,12900,New 
SURGERY,FMSUR-3106,Varicose Veins Stripping (Unilateral),PKG,32508-00-01,3 Days,9450,9450,New 
UROLOGY,FMURO-3114,Vasal Reversal,PKG,37619-01-00,1,24900,24900,New 
Vascular Surgery,FMVAS-0105,VASCULAR BYPASS,PKG,32700-04-01,7 Days,45500,45500,New 
UROLOGY,FMURO-3116,Vasovasostomy,PKG,37619-00-00,1,24900,24900,New 
Cardiology,FMCAR-3082,Vats Therapeutic -,PKG,38450-01-00,3,30000,30000,New 
Radiology ,FMXRAY1642,Vct- Ct Angio Lower Limbs Ra00422029,service,57350-07-01,,3147.6,3147.6,New 
Radiology,FMXRAY-1522,VCT- WHOLE BODY SCAN 64 SLICE (TRAUMA CASES),service,97083-00-20, ,2500,2500,New 
ENT,FMENTE6044,Vemps Vestibular Evodes Myogenic Potentials,service,11339-00-00,,1195,1195,New 
Vascular Surgery,VAS-0033,Venous Thrombectomy And Vein Ligature,PKG,33551-00-00,3 Days,14412,14412,New 
INTERNAL MEDICINE,fmint-0501,"Ventilation Assistment, Initiation Of Pressure Ventilators /Observation, Initial Day",service,92209-00-00,,780,780,New 
NEUROSURGERY,FMNEU-3686,Ventricular Taping,PKG,39600-00-00,1,12000,12000,New 
NEUROSURGERY,NEU-0005,Ventriculo Venous Or Peritoneal Shunt,PKG,40003-02-00,3 Days,20769.21,20769.21,New 
NEUROSURGERY,FMNEU-3423,Ventriculo-Peritoneal Or Ventriculo-Atrial Shunt Insertion,PKG,40003-02-00,2,35000,35000,New 
NEUROSURGERY,FMNEU-3308,Ventriculo-Peritoneal Shunt Insertion,PKG,40003-02-00,3 Days,18000,18000,New 
NEUROSURGERY,FMNEU-3424,Ventriculo-Pleural Shunt Insertion,PKG,40003-01-00,2,35000,35000,New 
LABORATORY,FMLAB-9306,Very Long Chain Fatty Acids,service,73050-13-00,,3265,3265,New 
UROLOGY,FMURO-3000,Vesicolithotomy,PKG,90363-01-00,1,6600,6600,New 
ENT,fment-0103,Vestibular Abscess Drainage,service,92514-99-00,,360,360,New 
ENT,FMENT-3164,Vestibular Neurectomy,PKG,39500-00-00,1,22200,22200,New 
Dental & Maxillofacial,FMDNTC0025,Vestibuloplasty With Graft(Mm),PKG,45837-01-00,1,4000,4000,New 
ENT,FMENTE6056,Video Hit Impulse Test ,service,96064-00-00,,800,800,New 
LABORATORY,FMLAB-8217,Vigabatrin DRUG LEVEL,service,73300-03-70, ,1200,1200,New 
LABORATORY,FMLAB-9775,Vip (Vasoactive Intestinal Polypeptide),service,73050-38-40,,1840,1840,New 
LABORATORY,FMLAB10263,Viral Meningitis- Encephatitis Panel,service,99999-99-99,,2786.4,2786.4,New 
Psychiatry ,FMPSYC0019,Visual Perception,service,95550-10-00,,505,505,New 
Home Care ,FMHC-0029,Vital Sign,service,83620-00-00,,39,39,New 
LABORATORY,FMLAB-9190,Vitamin A (Retinol),service,73050-38-60,,1830,1830,New 
LABORATORY,FMLAB-9275,Vitamin B1 (Thiamine),service,73050-34-70,,1195,1195,New 
LABORATORY,FMLAB10327,Vitamin B2 (Riboflavin),service,73050-32-50,,486,486,New 
LABORATORY,FMLAB-9136,Vitamin B6 (Pyridoxal Phosphate),service,73050-31-60,,915,915,New 
LABORATORY,FMLAB-9140,Vitamin C (Ascorbic Acid),service,73050-03-80,,860,860,New 
LABORATORY,FMLAB-9141,Vitamin E (Tocopherol),service,73050-35-70,,1605,1605,New 
LABORATORY,FMLAB-9779,Vitamin K1,service,73050-38-80,,4150,4150,New 
LABORATORY,FMLAB-7050,"Viteligo Profile (Sgot,Sgpt & Cbc)",service,73050-35-90, ,315,315,New 
Ophthalmology,FMOPT-4188,Viterous Wash Out,PKG,42740-00-01,1,11100,11100,New 
Opthalmology,FMOPT-4252,VITREO RETINAL READJUSTMENT ,PKG,90089-00-01,DAY CASE,4400,4400,New 
Opthalmology,FMOPT-4248,VITREOUS TAP AND ANTIBIOTIC INJECATION ,PKG,90089-00-01,DAY CASE,2800,2800,New 
LABORATORY,FMLAB00516,Voriconazole - Serum {Q},service,73300-03-70,,1100,1100,New 
Cardiology,FMCAR-3035,"Vsd Device Closure (Ventricular Septal Defect) Consumable (Sheath, Wire, Catheter, Long Sheath And Device)",PKG,38751-02-00,3,45000,45000,New 
Cardiology,FMCAR-3091,Vsd Device Closure (Ventricular Septal Defect) Without Device Or Delivery System - Pediatric,PKG,38751-02-00,4,50000,50000,New 
Radiology ,FMXRAY1353,W.H. Breast Dynamic Mri,service,90901-10-21,,2200,2200,New 
Radiology ,FMXRAY1352,W.H. Breast Fna,service,73200-02-60,,1100,1100,New 
Radiology ,FMXRAY1351,W.H. Breast Tru-Cut Biopsy,service,90908-00-11,2 DAYS,1100,1100,New 
Radiology ,FMXRAY1341,W.H. Breast Us (2 Sides),service,55076-00-00,,935,935,New 
Radiology ,FMXRAY1356,W.H. Fetal Doppler,service,55700-00-00,,385,385,New 
Radiology ,FMXRAY1354,W.H. Fetal Scan At 1St Trimester,service,55700-01-00,,550,550,New 
Radiology ,FMXRAY1355,W.H. Fetal Scan At 2Nd Trimester,service,55700-01-00,,550,550,New 
Radiology ,FMXRAY1350,W.H. Mammogram Breast (Wire/Marker) Localization,service,59303-00-00,,550,550,New 
