Service Code,Service Name, Price,NPHIES ID,2022 Prices,2023 prices
FMDNL-0050,RETAINER,220,99999-99-99,266.7808,285.455456
FMODT-0030,RETAINER UPER OR LOWER,481,97811-00-00,583.2798399999999,624.1094287999999
FMDNTO0030,RETAINER UPPER OR LOWER,755,97731-00-00,915.5432,979.631224
FMDNTO0031,RETAINERS UPPER  LOWER,1335,97731-00-00,1618.8744,1732.195608
FMODT-0031,RETAINERS UPPER  LOWER,963,97731-00-00,1167.77232,1249.5163824
FMLAB-9437,RETICULIN ABS IGA  IGG,340,73050-08-70,412.2976,441.158432
FMLABM0056,RETICULOCYTE COUNT,100,99999-99-99,121.264,129.75248
FMOPTH0005,RETINAL DTCHMNT W/ GIANT TEAR,3244,90079-00-01,3933.8041599999997,4209.1704512
FMDNL-0056,RETINER,220,99999-99-99,266.7808,285.455456
FMLAB-9153,RETINOL BINDING PROTEIN,152,83700-00-00,184.32128,197.22376960000003
FMORT-0669,RETRO PERITONIAL ANTERIOR      SPINAL FIXATION,6176,48678-00-00,7489.264639999999,8013.5131648
FMOPTA0015,RETROBULBER INJ. OF ALCOHOL,190,42824-00-01,230.4016,246.52971200000002
FMURO-0182,RETROGRADE INTRA RENAL LITOTRIPSY,3600,30055-00-10,4365.504,4671.08928
FMXRY-0220,RETROGRADE PYELOGRAM,725,58715-01-00,879.164,940.7054800000001
FMURO-0063,RETROGRADE PYELOGRAPHY,725,58715-01-00,879.164,940.7054800000001
FMORT-0533,RETRO-PATELLAR SHAVING PER     ARTHROSCOPY,1160,49558-01-01,1406.6624,1505.128768
FMOPTA0014,RETRUBULBER ANAESTHESIA,310,92509-99-00,375.91839999999996,402.232688
FMORT-0526,REV.OF LUMB.DISC PROLAPSE 2    LEVEL LY/L5 / L5/S1,3704,40303-01-00,4491.61856,4806.0318592
FMDNTM0009,REVERSE BEVEL GINGIVECTOMY/QUADRANT,1470,97231-00-00,1782.5808,1907.361456
FMLAB-9703,REVERSE T3,456,73050-36-60,552.96384,591.6713088
FMENTE6028,REVIS.A MAP - COCHLEAR IMPLANT,395,96092-00-00,478.9928,512.522296
FMENTP0004,REVISION ADENOIDECTOMY,1395,41801-00-00,1691.6327999999999,1810.047096
FMORT-0346,REVISION OF AMPUTAITON STUMP -(2ND CLOSE),2960,99999-99-99,3589.4143999999997,3840.6734079999997
FMORT-0347,REVISION OF AMPUTATION STUMP - (TRIMMING),2320,44376-00-01,2813.3248,3010.257536
DNT-0038,REVISION OF CLEFT LIP OR PALATE REPAIR,33000,45695-00-00,40017.119999999995,42818.3184
FMPSDA0021,REVISION OF CLEFT PALATE,3568,45713-00-00,4326.69952,4629.5684864
FMORT-0318,REVISION OF CURRENT TRAUMATIC AMPUTATION,4348,99999-99-99,5272.55872,5641.6378304
FMORT-0663,REVISION OF DURAL TEAR,2500,39615-00-00,3031.6,3243.812
FMSUR-0183,REVISION OF RETROPERITONEAL   TUMOUR,3244,99999-99-99,3933.8041599999997,4209.1704512
FMDNTS0156,REVISION OF RHINOPLASTY,3724,99999-99-99,4515.87136,4831.982355200001
FMENTN2042,REVISION OF RHINOPLASTY,3704,45650-00-00,4491.61856,4806.0318592
FMPSDB0008,REVISION OF RHINOPLASTY,3060,45650-00-00,3710.6784,3970.425888
FMDNTS0157,REVISION OF RHINOSEPTOPLASTY,4136,99999-99-99,5015.47904,5366.5625728
FMDNTS0155,REVISION OF SEPTOPLASTY,3308,99999-99-99,4011.4131199999997,4292.2120384
MTNEU-0010,REVISION OF SHUNT,1612,99999-99-99,1954.77568,2091.6099776
FMORT-0680,REVISION OF SPINAL FUSION,5292,99999-99-99,6417.29088,6866.5012416
FMORT-0756,REVISION OF SPINAL FUSION,7196,49318-00-00,8726.157439999999,9336.9884608
FMORT-0771,REVISION OF SPINAL WOUNDS,1345,90533-00-01,1631.0008,1745.1708560000002
FMORT-0686,REVISION OF TOTAL KNEE REPLACE MENT,8100,95550-02-00,9822.384,10509.95088
FMOBG-0119,REVISION OR REMOVAL OF IMPLANT,1654,30062-00-00,2005.7065599999999,2146.1060192
FMENTN2044,REVISION RHINOSEPTOPLASTY,4632,45650-00-00,5616.94848,6010.1348736
FMENTN2046,REVISION SEPTOPLASTY,3250,41671-02-00,3941.08,4216.9556
FMENTE4023,REVISION STAPEDECTOMY,5564,41608-00-02,6747.12896,7219.427987200001
FMENTE4021,REVISION TYMPANOPLASTY,4800,41533-01-01,5820.672,6228.11904
FMORT-0345,REVISN OF AMPUTATN STUMP -    (REAMPUTATION),4112,99999-99-99,4986.37568,5335.4219776
FMORT-0046,REVISN OF DISPL.OR BROKEN FIX. AT PATELLA,2320,47585-00-01,2813.3248,3010.257536
FMORT-0041,REVISN OF DISPL.OR BROKEN FIX. DEV.AT SCAPULACLAVICLETHORAX,2900,47921-00-01,3516.656,3762.8219200000003
FMORT-0044,REVISN OF DISPL.OR BROKEN FIX. DEVICE AT CARPALS  METACARPAL,2320,47921-00-01,2813.3248,3010.257536
FMORT-0045,REVISN OF DISPL.OR BROKEN FIX. DEVICE AT FEMUR,3244,47927-01-01,3933.8041599999997,4209.1704512
FMORT-0042,REVISN OF DISPL.OR BROKEN FIX. DEVICE AT HUMERUS,2780,47921-00-01,3371.1391999999996,3607.118944
FMORT-0043,REVISN OF DISPL.OR BROKEN FIX. DEVICE AT RADIUS  ULNA,2900,47921-00-01,3516.656,3762.8219200000003
FMORT-0047,REVISN OF DISPL.OR BROKEN FIX. DEVICE AT TARSALS  METATARSAL,2320,47921-00-01,2813.3248,3010.257536
FMORT-0040,REVISN OF DISPL.OR BROKEN FIX. DEVISE UNSPEC. SITE,2780,47921-00-01,3371.1391999999996,3607.118944
FMORT-0224,REVISN OF TOTAL HIP REPLACEMNT,5564,49324-00-00,6747.12896,7219.427987200001
FMLAB-5050,RF (RHEUMATOID FACTOR),210,73100-17-80,254.65439999999998,272.480208
MTVAS-0017,RF ABLATION OF SUPERFICIAL V.V. VEINWAVE  PER SESS,500,99999-99-99,606.3199999999999,648.7624
FMXRY-0554,RFA FOLLOW UP,5890,99999-99-99,7142.4496,7642.421072
FMXRY-0552,RFA TUMOR,19800,99999-99-99,24010.271999999997,25690.991039999997
FMXRY-0550,RFA TUMOR 1-3 CM.,9250,55816-00-01,11216.92,12002.1044
FMXRY-0551,RFA TUMOR 3-5 CM.,13200,55836-00-01,16006.848,17127.32736
FMLAB-1067,RH-ANTIBODY TITRE,224,73250-00-00,271.63136,290.6455552
FMXRY-0269,RHEU. PRFLE-I: OSTEO CT. MAMMO,1180,99999-99-99,1430.9152,1531.079264
FMXRY-0270,RHEU.PRFL-I: F-U-OSTEO CT MAMM,665,99999-99-99,806.4055999999999,862.853992
FMXRY-0271,RHEU.PRFL-I:F-U-OSTEO CT AND,532,99999-99-99,645.12448,690.2831936
FMLAB-7039,RHEUM. PROF.1st:CBCESRCREAT UAGOT GPTALK.PHOSGGTTP URINESTOOL PROT ELECTCRPRFASO,1250,73100-17-70,1515.8,1621.906
FMLAB-9704,RHEUMATOID FACTOR IGAIGG  IGM,568,99999-99-99,688.7795199999999,736.9940864
FMRHE-0002,RHEUMATOLOGY DARE CARE (2),675,83610-00-20,818.5319999999999,875.82924
FMRHE-0001,RHEUMATOLOGY DAY CARE,350,99999-99-99,424.424,454.13368
FMLAB-7023,RHEUMATOLOGY PROFILE: [ RF CRP ASO URIC ACID ],600,99999-99-99,727.584,778.51488
FMENTN2002,RHINOLITH EXTRACTION,2220,45638-00-00,2692.0607999999997,2880.505056
FMPSDB0001,RHINOPLASTY (COMPLETE),3568,45638-00-00,4326.69952,4629.5684864
FMENTN0005,RHINOSCOPY,95,41764-00-00,115.2008,123.26485600000001
FMDNTS0154,RHINOSEPTOPLASTY,3308,99999-99-99,4011.4131199999997,4292.2120384
FMENTN2043,RHINOSEPTOPLASTY,3500,41671-02-00,4244.24,4541.3368
FMORT-0725,RHIZOTOMY ( MULTIPLE LEVELS ),2170,99999-99-99,2631.4287999999997,2815.628816
FMORT-0724,RHIZOTOMY ( ONE LEVEL ),1020,38427-00-00,1236.8927999999999,1323.4752959999998
FMLAB-1068,RH-PHENOTYPE,188,73250-01-30,227.97632,243.9346624
FMORT-0394,RIB BELT,310,96092-00-00,375.91839999999996,402.232688
FMORW-0130,RIB BINDER SUPPORT,110,96092-00-00,133.3904,142.727728
FMLAB-9705,RIBONUCLEASE,340,73100-01-40,412.2976,441.158432
FMCTS-0047,RIBRESECTION,3735,48406-12-00,4529.2104,4846.255128
FMXRY-0020,RIBS BILATERAL,563,58524-00-00,682.71632,730.5064624
FMXRY-0019,RIBS UNILATERAL,210,58521-01-00,254.65439999999998,272.480208
FMLAB-9706,RICKETTSIA ABS,340,73100-25-70,412.2976,441.158432
FMDNTC0027,RIDGE AUGEMENTATION,2813,99999-99-99,3411.15632,3649.9372624000002
FMDNTS0060,RIDGE AUGEMENTATION,4624,45841-00-00,5607.247359999999,5999.7546752
FMLAB-9707,RIFAMPICIN,384,73300-09-70,465.65376,498.2495232
FMCARS0012,RIGHT HEART CATHETERIZATION,1200,38200-00-00,1455.168,1557.02976
FMCAT-0007,RIGHT HEART CATHETERIZATION,1200,38200-00-00,1455.168,1557.02976
FMLAB-9708,RITALIN (METHLPHENIDATE),400,73300-08-10,485.056,519.00992
FMORW-0144,RIVET TYPE SHOE PLATES,100,96092-00-00,121.264,129.75248
FMLAB-9709,RNA ABS,516,73050-42-50,625.7222399999999,669.5227967999999
FMLAB-9710,ROHYPNOL (FLUNITRAZEPAM),384,73300-06-70,465.65376,498.2495232
FMORW-0127,ROM HINGED KNEE BRACE,755,96092-00-00,915.5432,979.631224
FMDNTR0001,ROOT CANAL TREATMENT 1RC,475,97417-00-00,576.004,616.32428
FMDNTR0002,ROOT CANAL TREATMENT 2RC,785,97417-00-00,951.9223999999999,1018.556968
FMDNTR0003,ROOT CANAL TREATMENT 3RC OR    MORE,950,97417-00-00,1152.008,1232.64856
FMDNTR0004,ROOT CANAL TREATMENT INFECTED  TOOTH 1RC,785,97417-00-00,951.9223999999999,1018.556968
FMDNTR0005,ROOT CANAL TREATMENT INFECTED  TOOTH 2RC,1105,97417-00-00,1339.9671999999998,1433.764904
FMDNTR0006,ROOT CANAL TREATMENT INFECTED  TOOTH 3RC OR MORE,1400,97417-00-00,1697.696,1816.53472
FMDNTM0007,ROOT PLANNING CURRETAGE QUAD.,785,97222-00-00,951.9223999999999,1018.556968
FMLAB-5078,ROSE WELLER,102,73100-05-20,123.68928,132.3475296
FMLAB-5051,ROTA VIRUS Ag IN STOOL,335,73050-49-90,406.2344,434.670808
FMDNTC0057,ROTATION FLAP (LARGE),1820,99999-99-99,2207.0047999999997,2361.495136
FMDNTS0138,ROTATION FLAP (LARGE),2734,45200-00-00,3315.35776,3547.4328032
FMPSDJ0001,ROTATION FLAP (MAJOR),4572,45200-00-00,5544.190079999999,5932.2833856
FMPSDJ0003,ROTATION FLAP (MINOR),1280,45200-00-00,1552.1792,1660.831744
FMDNTC0056,ROTATION FLAP (MODERATE),1215,99999-99-99,1473.3575999999998,1576.492632
FMDNTS0137,ROTATION FLAP (MODERATE),1819,45200-00-00,2205.79216,2360.1976112
FMPSDJ0002,ROTATION FLAP (MODERATE),2555,45200-00-00,3098.2952,3315.1758640000003
FMDNTC0055,ROTATION FLAP (SMALL),610,99999-99-99,739.7103999999999,791.490128
FMDNTS0136,ROTATION FLAP (SMALL),1601,45200-00-00,1941.43664,2077.3372048
FMVAS-0041,ROTATION FLAP CLOSURE,2380,99999-99-99,2886.0832,3088.1090240000003
FMPSYB0041,ROTH TECHNIQUE,325,99999-99-99,394.108,421.69556000000006
FMPSDJ0035,ROUDENT ULCER EXCISION 2X3 CM,3360,31205-00-10,4074.4703999999997,4359.683328
FMPSDJ0036,ROUDENT ULCER EXCISION 4X6 CM,6720,99999-99-99,8148.940799999999,8719.366656
FMPSD-0009,ROUDENT ULCER EXCISION 4X6CM,6720,99999-99-99,8148.940799999999,8719.366656
FMPSD-0008,ROUDENT ULCER EXCISTION 2X3CM,3360,99999-99-99,4074.4703999999997,4359.683328
FMPSDJ0037,ROUDENT ULTIPLE ULCER,6720,31205-01-00,8148.940799999999,8719.366656
FMNUM-0026,ROUTINE EEG,850,11000-00-00,1030.744,1102.89608
CAR-0001,RT Heart Catherization w/o Shunt Run,7000,38200-00-00,8488.48,9082.6736
FMPDT-0051,R-VACCINATION (GERMAN MEASLES) INCL VACCINATION  VACCINE,145,92155-00-00,175.8328,188.141096
FMSUR-0278,RVL. OF PERMA CATH.  REPAIR  OF JAGULAR LINE,2015,99999-99-99,2443.4696,2614.512472
FMDNTS0012,S. TISSUE IMPAC.UPP. 3RD MOLAR,950,97323-01-00,1152.008,1232.64856
FMONC-1009,S.C. INJECTION,100,99999-99-99,121.264,129.75248
FMDNTS0013,S.TISSUE IMPAC LOWER 3RD MOLAR,1105,97377-00-00,1339.9671999999998,1433.764904
FMLAB-9984,Saccharomyces Cerevisiae Abs,540,73050-47-40,654.8256,700.663392
FMORT-0689,SACRO ILIAC JOINT ARTHRODESIS,4200,49300-00-00,5093.088,5449.60416
FMXRY-0031,SACROILAC JOINT AP OBL.,260,58109-00-00,315.28639999999996,337.356448
FMORT-0757,SACRO-ILIAC JOINT ARTHRODESIS,3204,46507-00-01,3885.2985599999997,4157.2694592
FMXRY-0030,SACRUM COCCYX AP LAT.,256,58109-00-00,310.43584,332.1663488
FMDNL-0012,SADDLE CHROME COBALT ADD'L,35,99999-99-99,42.4424,45.413368
FMDNL-0014,SADDLE CHROME COBALT ADD'L,65,99999-99-99,78.82159999999999,84.339112
FMDNL-0011,SADDLE CHROME COBALT FIRST,65,99999-99-99,78.82159999999999,84.339112
FMDNL-0013,SADDLE CHROME COBALT FIRST,85,99999-99-99,103.0744,110.289608
FMLAB-9338,SALICYLATES (ACETYSALICYLIC ACID),344,73300-09-70,417.14815999999996,446.34853119999997
OBG-0024,Salpingectomy / Salpingostomy,5700,35713-09-00,6912.048,7395.8913600000005
FMOBG-0083,SALPINGO OOPHORECTOMY-BILAT.,2483,35717-04-00,3010.98512,3221.7540784
FMOBG-0082,SALPINGO OOPHORECTOMY-UNILAT.,2070,35713-11-00,2510.1648,2685.8763360000003
FMOBG-0086,SALPINGOTOMY - UNILATERAL,1654,35638-06-01,2005.7065599999999,2146.1060192
FMORT-0402,SALTER DV OSTEOTOMY  CAST,3704,48424-00-00,4491.61856,4806.0318592
FMLABM0043,SAMPLE EXTRACTION FOR NEUROLOGY,34,99999-99-99,41.22976,44.1158432
FMDER-0061,SAMPLE FR. TESTISE BY NEEDLE,245,99999-99-99,297.0968,317.893576
FMLAB-9713,SANDFLY FEVER VIRUS ABS IGG/IGM,1392,73100-13-60,1687.99488,1806.1545216000002
FMPSDJ0042,SARTORIUS MUSCLE FLAP,7110,99999-99-99,8621.8704,9225.401328
FMCTS-0016,SCALENE L.N. BIOPSY,1750,30096-00-00,2122.12,2270.6684
FMDNTM0001,SCALING,255,97113-00-00,309.22319999999996,330.86882399999996
FMDNTM0003,SCALING AND POLISHING,475,97753-00-00,576.004,616.32428
FMNEU-0084,SCALP SWELLING,1160,83700-00-00,1406.6624,1505.128768
FMXRY-0015,SCAPULA AP LAT.,250,57700-00-11,303.15999999999997,324.3812
FMORT-0505,SCAPULAR OSTEOTOMY/EXCISN FOR CORRECTION OF DEFORMITY,2960,99999-99-99,3589.4143999999997,3840.6734079999997
FMDNTS0134,SCAR CORRECTION (LARGE),2734,45515-00-00,3315.35776,3547.4328032
FMDNTS0261,SCAR CORRECTION (MEDIUM),2370,47762-00-01,2873.9568,3075.133776
FMDNTS0260,SCAR CORRECTION (MILD),1185,45590-00-01,1436.9784,1537.566888
FMDNTS0133,SCAR CORRECTION (MODERATE),1819,45515-00-00,2205.79216,2360.1976112
FMDNTS0262,SCAR CORRECTION (SEVERE),7110,47762-00-01,8621.8704,9225.401328
FMDNTS0132,SCAR CORRECTION (SMALL),1215,45506-00-00,1473.3575999999998,1576.492632
FMOBG-0174,SCAR REVISION,2483,35649-01-00,3010.98512,3221.7540784
FMPSDJ0019,SCAR REVISION,1000,45515-00-00,1212.6399999999999,1297.5248
FMPSDJ0020,SCAR REVISION,960,99999-99-99,1164.1344,1245.623808
MTPSD-0017,SCAR REVISION LARGE  (G.A.),1345,99999-99-99,1631.0008,1745.1708560000002
MTSUR-0068,SCAR REVISION LARGE (G.A.),1275,99999-99-99,1546.116,1654.34412
MTPSD-0014,SCAR REVISION LARGE (L.A),1080,99999-99-99,1309.6512,1401.326784
MTSUR-0065,SCAR REVISION LARGE (L.A.),1020,99999-99-99,1236.8927999999999,1323.4752959999998
MTPSD-0016,SCAR REVISION MEDIUM  (G.A.),950,99999-99-99,1152.008,1232.64856
MTSUR-0067,SCAR REVISION MEDIUM (G.A.),905,99999-99-99,1097.4392,1174.2599440000001
MTSUR-0064,SCAR REVISION MEDIUM (L.A.),640,99999-99-99,776.0896,830.415872
MTPSD-0015,SCAR REVISION SMALL  (G.A.),675,99999-99-99,818.5319999999999,875.82924
MTSUR-0066,SCAR REVISION SMALL (G.A.),640,99999-99-99,776.0896,830.415872
MTSUR-0063,SCAR REVISION SMALL (L.A),395,99999-99-99,478.9928,512.522296
MTPSD-0012,SCAR REVISION SMALL (L.A.),415,99999-99-99,503.24559999999997,538.472792
MTPSD-0013,SCAR REVOSION MEDIUM (L.A.),675,99999-99-99,818.5319999999999,875.82924
FMOBG-0113,SCAR-CORRECTIVE OPERATION,1241,45515-00-00,1504.8862399999998,1610.2282768
FMLAB-9714,SCC (SQUAMOUS CELL CARCINOMA),452,73350-04-50,548.1132799999999,586.4812095999999
FMPDT-0070,SCHELLONG-TEST (B.P. TEST),125,11600-03-00,151.57999999999998,162.1906
FMLAB-5052,SCHISTOSOMA ABS.,220,73250-00-20,266.7808,285.455456
FMPDT-0155,SCHL.STUDPAEDCLIN.DNTOPT   CBC STOOL  URINE ANALYSIS,370,96037-00-00,448.67679999999996,480.08417599999996
FMORT-0610,SCIENTIFIC SLIDES (OUTSIDE DR),45,73200-07-60,54.568799999999996,58.388616
FMORT-0615,SCIENTIFIC SLIDES (SGH),25,99999-99-99,30.316,32.43812
FMXRY-0426,SCINTIGRAPHY OF ANY ORGAN,900,61469-00-00,1091.376,1167.77232
FMLABM0041,SCL 70 ABS. (SCLERODERMA 70 ABS),640,99999-99-99,776.0896,830.415872
FMOPTH0006,SCLERAL BUCKLE RE-OPERATION,2900,42779-00-01,3516.656,3762.8219200000003
FMOPTH0007,SCLERAL BUCKLE W/ VITRECTOMY,4055,42776-00-01,4917.2552,5261.463064
FMOPTG0003,SCLERAL FISTULIZATION,2320,42746-05-01,2813.3248,3010.257536
FMSUR-0226,SCLEROHERAPHY FOR HEMORRHOIDS (SESSION),155,99999-99-99,187.95919999999998,201.116344
MTSUR-0057,SCLEROTHERAPHY FOR HAEMORRHOIDS (SESSION),155,99999-99-99,187.95919999999998,201.116344
MTSUR-0058,SCLEROTHERAPHY FOR VARICOSE VEOMS(SESSION),245,99999-99-99,297.0968,317.893576
FMENDE0021,SCLEROTHERAPHY O.V.,1690,30476-04-00,2049.3615999999997,2192.816912
MTVAS-0010,SCLEROTHERAPY (LARGE),515,99999-99-99,624.5096,668.225272
FMSUR-0225,SCLEROTHERAPY FOR VARICOSE    VEINS (SESSION),240,99999-99-99,291.0336,311.405952
FMVAS-0004,SCLEROTHERAPY FOR VARICOSE VEINS (ONE SESSION),465,99999-99-99,563.8775999999999,603.349032
MTVAS-0002,SCLEROTHERAPY FOR VARICOUSE VEINS,280,99999-99-99,339.5392,363.306944
FMENDE0045,SCLEROTHERAPY HAEMORRHOIDS,285,99999-99-99,345.6024,369.794568
FMORT-0658,SCOLIOSIS CORRECTION,3200,90011-02-00,3880.448,4152.07936
FMXRY-0033,SCOLIOSIS STUDY AP VIEW,400,58108-00-00,485.056,519.00992
FMDNTP0090,SEALANT,242,97236-00-00,293.45887999999997,314.0010016
MTDER-0022,SEBACEOUS CYST EXCISION LARGE,1050,99999-99-99,1273.272,1362.40104
MTDER-0021,SEBACEOUS CYST EXCISION MEDIUM,530,99999-99-99,642.6992,687.6881440000001
MTDER-0020,SEBACEOUS CYST EXCISION SMALL,210,99999-99-99,254.65439999999998,272.480208
FMDER-0070,SEBACEOUS CYST EXCISSION LARGE,1320,31205-00-30,1600.6848,1712.7327360000002
FMDER-0157,SEBACEOUS CYST EXCISSION MED.,725,31205-00-10,879.164,940.7054800000001
FMDER-0069,SEBACEOUS CYST EXCISSION SMALL,290,31205-00-10,351.6656,376.282192
FMDER-0158,SEBACEOUS CYST EXCISSION-LARGE1,1465,31205-00-30,1776.5176,1900.873832
FMURO-0164,SECOND LOOK AFTER PECUTANEOUS,600,36812-00-00,727.584,778.51488
FMURO-0165,SECOND LOOK AFTER TUR,600,36812-00-00,727.584,778.51488
FMCAR-0500,SECOND OPINION CONSULTATION,100,83600-00-60,121.264,129.75248
FMNUM-0500,SECOND OPINION CONSULTATION,150,83600-00-60,181.896,194.62872
FMORT-0404,SECOND REVISN OF CARPAL TUNNEL SYNDROME,2780,39331-01-01,3371.1391999999996,3607.118944
FMOBG-0108,SECONDARY CLOSURE OF ABDOMEN,829,90329-00-00,1005.27856,1075.6480592
FMOPTF0009,SECONDARY IMPLANT,2952,42707-00-01,3579.71328,3830.2932096
OPT-0033,Secondary Insertion of I.O.L.,5500,42701-00-01,6669.5199999999995,7136.3864
FMOPTK0013,SECONDARY MOTILITY IMPLANT,2780,99999-99-99,3371.1391999999996,3607.118944
FMPSDA0004,SECONDARY REPAIR OF CLEFT LIP,2552,45713-00-00,3094.65728,3311.2832896
DNT-0030,SECONDARY REPAIR OF CLEFT LIP OR PALATE,26400,45710-00-00,32013.696,34254.65472
FMVAS-0040,SECONDARY SUTURES,815,99999-99-99,988.3016,1057.482712
FMORT-0578,SECONDARY SUTURING OF WOUND 1ST GRADE,590,30026-00-10,715.4576,765.539632
FMLAB-9235,SECRETIN CHANELLEGE TEST,3552,99999-99-99,4307.29728,4608.8080896
FMLABM0077,SECRETORY IGA IN STOOL,483,99999-99-99,585.70512,626.7044784
FMCTS-0005,SEGMENTECTOMY,4900,38438-00-00,5941.936,6357.87152
FMNEU-0052,SELECTIVE DORSAL RHIZOTOMY,3704,40330-00-00,4491.61856,4806.0318592
FMENTK0010,SELECTIVE NECK DISSECTION,4328,99999-99-99,5248.30592,5615.6873344000005
FMNEU-0051,SELECTIVE TIBIAL BILATERAL,2780,99999-99-99,3371.1391999999996,3607.118944
FMNEU-0050,SELECTIVE TIBIAL NEUROTOMY,1740,39327-01-00,2109.9936,2257.693152
FMXRY-0236,SELECTIVER ANGIOGRAM EACH VES.,1075,99999-99-99,1303.588,1394.83916
FMLAB-9716,SELENIUM (S.U),420,73050-32-60,509.30879999999996,544.960416
FMPSYC0020,SELF PERCEPTION FOR LEARNING DISABILITY,300,99999-99-99,363.792,389.25744
FMPSYC0004,SELF PUNISHMENT,300,99999-99-99,363.792,389.25744
FMIVF-0056,SEMEM SAMPLE FREEZING,2393,99999-99-99,2901.84752,3104.9768464
FMIVF-0023,SEMEN ANALYSIS,150,73400-03-30,181.896,194.62872
FMLAB-6014,SEMEN ANALYSIS,200,99999-99-99,242.528,259.50496
FMIVF-0024,SEMEN ASSESMENT,323,73400-02-40,391.68271999999996,419.10051039999996
FMLAB-6015,SEMEN C/S,275,73400-03-30,333.476,356.81932
FMLAB-2066,SEMEN FRUCTOSE,280,73050-13-60,339.5392,363.306944
FMIVF-0038,SEMEN SAMPLE FREEZING,930,13215-03-00,1127.7551999999998,1206.698064
FMOBG-0066,SEMEN WASH  SWIM UP,218,35713-07-00,264.35552,282.86040640000004
FMORT-0221,SEMITENDINOSUS ADVANCEMENT,1740,47954-00-01,2109.9936,2257.693152
FMDER-0068,SENSITIVITY TEST,390,12000-00-00,472.9296,506.034672
FMNEU-0054,SENSORY EVOKE POTENTIAL,1025,96112-00-00,1242.956,1329.96292
FMPSDB0015,SEPTOPLAST Y,2620,45638-00-00,3177.1168,3399.514976
ENT-0031,Septoplasty,5500,41671-02-00,6669.5199999999995,7136.3864
FMDNTS0152,SEPTOPLASTY,2483,99999-99-99,3010.98512,3221.7540784
FMENTN2045,SEPTOPLASTY,2200,41671-02-00,2667.808,2854.55456
FMORDZ0010,SEQUENTIAL COMPRESION DEVICE,610,99999-99-99,739.7103999999999,791.490128
FMICU-0018,SEQUENTIAL COMPRESSION DEVICE,296,22007-00-00,358.94144,384.0673408
ORT-0024,Sequestractomy of Small Bones,4300,99999-99-99,5214.352,5579.35664
FMORT-0807,SEQUESTRECTOMY LONG BONE,975,99999-99-99,1182.3239999999998,1265.08668
FMORT-0806,SEQUESTRECTOMY SMALL BONE,650,99999-99-99,788.216,843.3911200000001
FMORT-0502,SEQUESTROMY OF LONG BONES,2320,90603-15-01,2813.3248,3010.257536
MTORT-0018,SEQUESTROMY OF LONG BONES,2500,99999-99-99,3031.6,3243.812
MTORT-0019,SEQUESTROMY OF SMALL SHORT    BONES,1500,99999-99-99,1818.9599999999998,1946.2872
FMORT-0482,SEQUESTROMY OF SMALL SHORT -   BONES,1160,90573-00-01,1406.6624,1505.128768
FMLAB-9215,SEROTONIN (5 HYDROXY TRYPTAMINE),384,73050-32-70,465.65376,498.2495232
FMLAB-2033,SERUM PROTEIN ELECTROPHORESIS,270,73050-30-90,327.4128,350.331696
SMC1618,SET FOR FEEDING PUMP,115,99999-99-99,139.4536,149.215352
FMLAB-9121,SEX HORMONE BINDING GLOBULIN (SHBG),680,73050-32-80,824.5952,882.316864
FMPSYB0012,SEX THERAPY,400,96179-00-00,485.056,519.00992
FMNUR-0033,SGH COCKTAIL,300,83700-00-00,363.792,389.25744
FMNUR-0064,SGH COCKTAIL 1,900,99999-99-99,1091.376,1167.77232
FMNUR-0065,SGH COCKTAIL 2,900,99999-99-99,1091.376,1167.77232
FMNUR-0066,SGH COCKTAIL 3,900,99999-99-99,1091.376,1167.77232
FMNUR-0067,SGH COCKTAIL 4,900,99999-99-99,1091.376,1167.77232
FMORT-0640,SGH COCKTAIL PEDIA,445,96197-19-00,539.6247999999999,577.3985359999999
FMERDA0055,SGH COCKTAIL(IV/PROFE/LAS/BEC) DW/PROFENID/SYNACTEN/LASIX 2HR,320,99999-99-99,388.0448,415.207936
FMLAB-2064,SGOT (AST),115,73050-35-90,139.4536,149.215352
FMLAB-2065,SGPT (ALT),115,73050-36-00,139.4536,149.215352
FMPSDH0001,SHAVING OF LEUCODERMA SKIN     GRAFT,770,31205-00-10,933.7328,999.094096
FMLAB-9990,SHIFA HOSPITAL (HP),100,99999-99-99,121.264,129.75248
FMLAB-9717,SHIGELLA ABS,325,73100-26-30,394.108,421.69556000000006
OBG-0006,Shirodkar Suture,3000,16511-00-00,3637.9199999999996,3892.5744
FMORT-0716,SHOCK WAVE FOR PSEUDOARTHROSIS OF DELAYED UNION UNDER G.A. (DAY CARE) P.D.,3048,48639-00-00,3696.1267199999998,3954.8555904
FMORT-0715,SHOCK WAVE PER SOFT TISSUE,905,48509-00-01,1097.4392,1174.2599440000001
FMPTD-2159,SHOCKWAVE THERAPY PER SESSION,403,96129-00-00,488.69392,522.9024944
FMORW-0142,SHOES SPECIAL ORTHO DENNIS     BROWN,420,96092-00-00,509.30879999999996,544.960416
FMPTD-2129,SHORT WAVE FOR 2 AREAS,140,99999-99-99,169.7696,181.653472
FMPTD-2126,SHORT WAVE THERAPY,120,99999-99-99,145.5168,155.702976
FMPTD-0036,SHORTWAVE - IP,95,99999-99-99,115.2008,123.26485600000001
FMPTD-0035,SHORTWAVE - OP,125,99999-99-99,151.57999999999998,162.1906
FMPTD-2132,SHORTWAVE DIALTHERMY,95,99999-99-99,115.2008,123.26485600000001
