WIPRO CODE,NAME,price 
MS-S-009490,"SUTURELOOP HI-FI SUTURE 20"" LOOP (5 METRIC) WHITE/BLUE, HI-F CONMED # HL201",2599
MS-S-008563,"SUTURER ANCHOR BLUE HI-FI WHITE TAPE,ONE 2MM W/BLACK TAPE. CODMAN # YRC02STB",4717
MS-S-005888,SUTURES TIGHTROPE ACL DOUBLE LOADED PASSING. ARTHREX # AR-1588RT-J,4306
MS-S-004310,SWAB ALCOHOL 70% W/2% CHLORHEXIDINE 3M #102.080,155
SMA0240,SWAB ALCOHOL STERILE,1
SME1037,SWAB GAUZE 10X10CM 12/16 PLY X-RAY DETECTABLE NON-STERILE,3
SME1031,SWAB GAUZE 10X10CM 8/12PLY PLAIN NON STERILE,1
SME1167,"SWAB GAUZE 10X10CM,2EA/PK 8-12-PLY STERILE",2
SME1072,SWAB GAUZE 5X5CM 8-PLY PLAIN NON-STERILE,1
SME1168,SWAB GAUZE 5X5CM 8-PLY PLAIN STERILE,1
MS-S-000520,SWAB GAUZE XRAY DETECTABLE 10X10CM 12 PLY STERILE.,6
MS-S-003368,SWAB GAUZGE 5X5CM 8PLY XRAY DETECTABLE STERILE,2
SMA0246,SWAB GLYCERINE MOUTH PAUCH,5
MS-S-003721,"SYNERGY HARMONIC CURVED BLADE,ETHICON#SNGCB",5798
MS-S-005124,"SYNTH SKIN ADHESIVE GLUBRAN TISS2 X 0.5ML , GEM ITALY#G -NBOC",1040
MS-S-005459,SYRINGE 10CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD #071305209,11
SMQ1175,SYRINGE 10ML WITHOUT NEEDLE STERILE,4
SML0098,SYRINGE 20CC / 20ML WITHOUT NEEDLE STERILE,8
MS-S-005457,SYRINGE 3CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD # 071305210,10
SML0101,SYRINGE 50CC / 50ML CATHETER TIP /NEEDLE STERILE,17
SMQ1023,SYRINGE 50ML W/O NEEDLE LUER LOCK STERILE,16
MS-S-005458,SYRINGE 5CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD #071305208,11
SMQ1174,SYRINGE 5ML WITH & WITHOUT NEEDLE STERILE,5
MS-S-005293,SYRINGE ACP DOUBLE ARTHREX# ABS-10014,2888
MS-S-000528,"SYRINGE DOSE CONTROL 12CC, 0.5ML RESERV.",607
SML0103,SYRINGE EAR ULCER 2 OZ,95
MS-S-004966,SYRINGE INFLATION KYOHON SOFAMOR # 11010564,3437
SML2006,"SYRINGE INSULIN 0.5ML U-100 29G X 0.5"" #AE2327/1837",3
SML1528,SYRINGE INSULIN 1ML W/NEEDLE 29/27X0.5 .,3
MS-S-008803,"SYRINGE MEDDALLION 1ML LUER LOCK , MERIT # MSS011",270
MS-S-005289,SYRINGE MIXER KAISER W/GUN IMPLANTCAST #5000-5-4T,3177
MS-S-005438,SYRINGE ORAL FEEDING 60ML W/O NEEDLE STERILE BD #305863,57
SML0110,"SYRINGE TUBERCULIN W/NEEDLE 1ML 27GX 0.5"" (SML1528)",5
MS-S-004577,SYRINGE W/MANOMETER HIGH PRESSURE BALTON # SW30,1617
SMQ1173,SYRINGE WITHOUT NEEDLE 3CC / 3ML,3
SMO10367,T-PIECE 22MM M/22MM F/22MM 7.6MM PORT ARMSTRONG#1454,68
SMJ1965,TAB ELECTRODES (PACKAGE/100)#9013S0231,1202
MS-T-000410,"TANDEM BIPOLAR IMPLANTS 49MM 28MM,S&N #061-71324049",7213
MS-T-000416,TAP QUICK COUPLING 4.5MM #ORT-ORSL-6900-0-0050/C45003/311.460,2093
MS-T-000638,TAP W/AO QUICK COUPLING SHAFT 3.5MM TIPMED #205036,2796
MS-T-000639,TAP W/AO QUICK COUPLING SHAFT 4.5MM TIPMED #205043,2796
MS-T-000640,TAP W/AO QUICK COUPLING SHAFT 6.5MM TIPMED #205050,2796
SMQ1202,"TAPE AUTOCLAVE STEAM ETO 1""X60YDS #0122",176
SMH1413,"TAPE DURAPORE 1"" X 10 YDS 3M#1538-1 /PHARMAPLAST",41
SMH1412,"TAPE DURAPORE 1/2""X10YDS",3
SMH1414,"TAPE DURAPORE 2"" X 10YDS/PHARMAPLAST",70
SMH1415,"TAPE DURAPORE 3"" X 10 YRDS 3M#1538-3 /PHARMAPLAST",243
MS-T-000863,TAPE FIBER 2MM BRAIDED POLYBEND BLUE ARTHREX# AR-7237,2118
MS-T-000869,"TAPE LABRAL 1.5 WHITE , ARTHREX # AR-7276",2097
SMY2564,"TAPE MEASURE DISP INFANT 24"" TRI-STATE #791",2
SME1079,TAPE SURGICAL OP 10X50CM #381030,27
MS-T-000780,"TAPER STEM PLUG , ZIMMER # 5960-99",2503
MS-T-000408,TENNIS ELBOW SUPPORT.,770
SMY1674,TEST BOWIE DICK TST BROWNE #3M 1233LF,216
SMY7148,THERMAL PAPER FOR ECG MACHINE 3-CHANNEL 220V NIHON KOHDEN MOD.#9620L,1421
SMY7160,THERMAL PRINTER PAPER (LAB) # 005508,1848
SMN0009,THERMOMETER ORAL C&F ADULT,23
SMO10130,THORPHY STAPLES 6.5MM # 400031150650,1213
MS-T-001508,"THREADED COLUMN 3 HOLE, CHM # 301018-03",2599
MS-T-001474,"TIBAL BASE COMPONENT SIZE 2L STATURE, MICRO PORT # KTCCNP21",14438
MS-T-001457,TIBIA INSERT 12.5MMX4 STB. JOH. & JOH. # 1581-24-112,4211
MS-T-001642,"TIBIA NATURAL CEMENTED 5 DEGREE SIZE C,ZIMMER #42-5320-064-01",9337
MS-T-001477,TIBIAL 4RIGHT CERAMIC COATED CHM # 42010434,12994
MS-T-001426,"TIBIAL BASE ADVANCE RIGHT SIZE 4 STD, WRIGHT # KTCCNP40",14438
MS-T-001423,"TIBIAL BASE ADVANCED SIZE 2 STD , MICRO PORT # KTCCNP20",14438
MS-T-001486,"TIBIAL BASE COMPONENT 3 PLUS, MICRO PORT # KTCCNP31",14438
MS-T-001494,"TIBIAL BASE COMPONENT W/PLUGS SZ 1 PLIS, WRIGHT # KTTINP11",14438
MS-T-001522,"TIBIAL BASE MODULAR W/PLUGS SIZE 2 STD, MICRO PORT # KTTINP20",14438
MS-T-000646,TIBIAL BASEPLATE 3 LEFT S&N # 71420164,8861
SMO11874,TIBIAL BASEPLATE SIZE 3 RIGHT /S&N# 71420182.,15447
MS-T-001488,"TIBIAL COMPONENT CERAMIC ACS 3.5 LEFT, CHM # 42010429",12994
MS-T-000192,TIBIAL COMPONENT MEDIUM RIGHT,14438
MS-T-000069,"TIBIAL COMPONENT R1,X-SMALL,RIGHT",14438
MS-T-001386,TIBIAL COMPONENT SIZE 3 MEDIUM LEFT CEMENTED LINK IMPLANTCAST # 42010423,12994
MS-T-000781,"TIBIAL COMPONENT SIZE 4 , ZIMMER # 5980-37-02",13613
MS-T-000471,TIBIAL COMPONENT SIZE 5 ZIMMER #598004701,13613
MS-T-001493,TIBIAL COMPONENT SZ 1 PLUS WRIGHT # KTCCNP11,14438
SMO8164,TIBIAL INSERT 10.0MM J&J #86-4148,7412
MS-T-000966,"TIBIAL INSERT FIXED 2, 8MM BEARING STABILIZED J&J # 1581-21-108",9113
MS-T-001512,"TIBIAL INSERT FIXED BEARING STABILIZED SIZE 2 X 12.5MM, JOH. & JOH. # 1581-21-012",9450
MS-T-000721,TIBIAL INSERT FIXED STABILIZED SIGMA SIZE 3 8MM J & J #1581-23-008,8934
MS-T-000654,TIBIAL TRAY FIXED BEARING MODULAR COCR 2.5 CEMENTED SIGMA DEPUY J&J #1581-25-000,9795
MS-T-000720,TIBIAL TRAY FIXED BEARING MODULAR COCR 3 J & J #1581-30-000,8422
MS-T-000967,TIBIAL TRAY FIXED SIZE 2 CEMENTED BEARING MODULAR COCR J&J # 1581-20-000,9795
SMO8612,TIBIAL TRAY MODULAR KNEE SYSTEM J&J #86-6022,8422
MS-T-000933,TIGHTROPE KNOTLESS SYNDESMOSIS IMPLANT TITANIUM ARTHREX# AR-8926T,8634
MS-T-001461,"TIP UNIVERSAL STRAIGHT FOR SONOPET, STRYKER # 5450-800-307",13269
MS-T-000947,"TISSUE ADHESIVE TOPICAL 0.75 G , CONNEXICON MED # CM001 LOCAL # CM001",1514
MS-T-001740,TISSUE DECELLULARIZED DERMIS 2.0X4.0 CM / THICKNESS = 1.26 -1.75 MM LIFENET #OCELL201,3839
MS-T-001695,TISSUE DECELLULARIZED DERMIS 2.0X4.0 CM LIFENET #OCELL101,3696
MS-T-000866,TISSUE PATCH DURAL SURGICAL 50 X 50MM TISSUEMED # TD-020,4616
MS-T-000647,TISSUE PATCH DURAL SURGICAL SEALANT 25X50MM TISSUEMED #TD-01,3273
SMB1013,"TONGUE DEPRESSOR 6"" STERILE",1
SMY7067,TOOTH BRUSH,9
SMJ1956,TOOTH PASTE SIGNAL,18
MS-T-001468,"TORQUE LINITER 1.5 MM, SYNTHES # 511.776",12651
MS-T-000801,TORQUER W/GUDING NEEDLE SET BALTON # IPT20G100,135
MS-T-001559,TOTAL KNEE ACS LD SET WITHOUT MALE STEM IMPLANTCAST # 00194,37125
MS-T-001735,TOTAL KNEE CERAMIC A C S (INCLUDING EXTRA STEM).IMPLANTCAST GERMANY#00144,37125
MS-T-000362,TOTAL KNEE REPLACEMENT #ACS TOTAL,19800
SMY7042,TOTAL PLUS PAK (VITRECTOMY) W/ACCURUS PROBE ALCON#4001144250,2695
MS-T-001708,TRACHEOSTOMY DIRECT CONNECTION 880 FOR HIGH FLOW NASAL CANNULA DEVICE FISHER & PAYKAL #OPT870,1120
MS-T-000535,TRACHEOSTOMY KIT 6.0MM FENESTRATED W/CANNULA PORTEX #100/812/060,1540
MS-T-000100,TRACHEOSTOMY KIT CANNULA 7.5MM UNCUFF FENEST PORTEX #100/813/075,2112
MS-T-000342,TRACHEOSTOMY KIT CANNULA 7MM BLUE LINE #100/810/070/302-07,1309
SMI9267,TRACHEOSTOMY KIT CANNULA CUFFED 8.00 MM #100/810/080,1144
SMI9268,TRACHEOSTOMY KIT CANNULA CUFFED 8.5MM #100/810/085,607
SMI9264,TRACHEOSTOMY KIT CANNULA CUFFED SIZE 6 #100/810/060,1419
SMI9270,TRACHEOSTOMY KIT CANNULA UNCUFF FENEST 7.00 MM #100/813/070,1186
MS-T-000785,TRACHEOSTOMY PERCUTANEOUS DILATATION KIT 7 PORTEX#100/561/070,3706
MS-T-000786,TRACHEOSTOMY PERCUTANEOUS DILATATION KIT 8 PORTEX#100/561/080,3706
MS-T-000093,TRACHEOSTOMY SIZE 8 SHILEY CUFFLES FENESTRATED #8CFN,2888
MS-T-000767,TRACHEOSTOMY TUBE SILICONE 9.0MM CUFFED+FENESTRATED VITALTEC # 5510900 / PORTEX  # 100/812/090,1617
MS-T-000749,TRANS TIBIAL DELIVERY SYSTEM ACL ARTHREX #AR-1898S,3623
MS-T-000606,TRANSDUCER DOME F/HEART LUNG MACHINE MAQ #151011,1594
SMI6067,TRANSDUCER DOUBLE KIT DISP. OHMEDA #5200-032,1444
SMI6066,TRANSDUCER SINGLE KIT DISP. BD 071-5200-002,751
MS-T-001422,"TRAY FLEX SHOULDER SYSTEN 40TH , WRIGHT # DWF510",9867
MS-T-001616,"TRAY HUMERAL WITH LOCKING RING 44MM, BIOMET # 115370",16016
MS-T-000700,TRAY KYPHOPAK II KPX153RBC SOFAMOR# 1000045453,43313
MS-T-001395,TRAY TIBIA NON POROUS CEMENTED 2. JOH. & JOH. # 86-0122,10372
MS-T-000784,TRIAHA SYNTHETIC 10CC TIKNIMED #T-824405,6401
MS-T-001475,TRIDYNE CARDIOVASCULAR SEALANT SYRING TDCV004 N/A # TDCV004,11839
MS-T-000672,TROCAR AUTO W/DETA CAP 12MMX10CM#EC12 DL,1964
MS-T-001556,"TROCAR BLADED VERSAONE 11MM, COVIDIEN # B11STF",1782
SMT11266,TROCAR BLADELESS XCEL 11MM DIA. ETHICON # B11LT,2624
MS-T-000313,TROCAR DILATING TIP 12MM ETHICON #D12LT,2222
MS-T-000459,TROCAR DILATING TIP 5MM X CEL ETHICON #D5LT,2156
MS-T-000789,TROCAR ENDO VERSAPORT OPTICAL/VISUAL STD 5MM COVIDIEN#ONB5STF,1502
MS-T-000280,TROCAR ENDOPATH XCEL DIL TIP PAK J&J # K12LT,2310
MS-T-000281,TROCAR ENDOPATH XCEL DILATING TIP 11MMX100MM #K11LT J&J,2599
MS-T-000575,TROCAR ENDOPATH XCEL DILATING TIP 5MM ETHICON #K5LT,2310
MS-T-001485,"TROCAR K-WIRE TIP 1X250MM, CHM # 311025",607
MS-T-001523,"TROCAR OPTICAL 5MM W/2 FIXATION CANNILA, COVIDIEN # ONB5STF2C",1980
MS-T-001357,TROCAR OPTICAL VERSA-ONE 12MM STANDARD COVIDIEN/PURPLE SURGICAL #ONB12STF/PS5526,1502
MS-T-001524,"TROCAR VERSA OPTICAL 11MM W/FIXATION CANNULA, COVIDIEN # ONB11STF",1502
MS-T-000770,"TROCAR XCEL DILATING TIP 11 MM , ETHCON # D11LT",2291
MS-T-000111,TRYPAN BLUE STAIN 0.5ML / OMT # 160502,459
SMY2054,TST 7/20 INTEGRATOR BROWNE #3760,14
SMI6058,TUBE BREATHING SYSTEM NEONATAL F/VENTILATOR INTERSURGICAL #6068,982
SMI9668,TUBE BRONCHIAL DOUBLE LUMEN 35F LEFT RUSCH,1548
SMI1712,TUBE BRONCHIAL DOUBLE LUMEN 35F RIGHT RUSCH,1980
SMI9669,TUBE BRONCHIAL DOUBLE LUMEN 37 F LEFT RUSCH,990
SMI9741,TUBE BRONCHIAL DOUBLE LUMEN 37F RIGHT,1980
MS-T-000275,TUBE BRONCHIAL DOUBLE LUMEN 39F LEFT# PORTEX,1980
SMI9739,TUBE BRONCHIAL DOUBLE LUMEN 39F RIGHT,1980
SMI1711,TUBE BRONCHIAL DOUBLE LUMEN 41F LEFT#198-41L/ RUSCH1161,1980
SMI9740,TUBE BRONCHIAL DOUBLE LUMEN 41F RIGHT,1609
SMI5225,TUBE CORRUGATED AEROSOL HOSE INTERSURGICAL # 1573-(RL/50M),1213
SMI9186,TUBE DRAINAGE SILICONE 19FR HUBLESS W/TROCAR #2231,1389
SMI10009,TUBE DRAINAGE SILICONE 19FR W/TROCAR # 2232,1473
SMI9694,TUBE DRAINAGE SILICONE 24FR BLADE ETHICON#2234,9433
SMI1217,TUBE E. T. REINFORCE 6.0 CUFF PORT. #100/110/060 / 5-12612,270
SMI1221,TUBE E. T. REINFORCED 8.0 CUFFED PORTEX#100/110/080 SHER. #5-12616/118-80,432
MS-T-000757,TUBE E.T ORAL/NASAL SIZE 6.0 UNCUFFED,67
MS-T-000758,TUBE E.T ORAL/RAE SIZE 5.0 CUFFED,88
MS-T-000759,TUBE E.T ORAL/RAE SIZE 6.0 CUFFED,162
MS-T-001710,TUBE E.T W/GW 10 FR X 70CM BOUGIE # NCS-713-141,203
MS-T-000667,"TUBE E.T W/GW 15FR BOUGIE,PORTEX#100/123/515",203
MS-T-001709,TUBE E.T W/GW 6 FR X 53.5CM BOUGIE # NCS-713-140,203
SMI1403,TUBE E.T. 2.0 UNCUFFED POR#100/111/020/SHE. #5-10404,67
SMI0109,TUBE E.T. 4.0 O/N UNCUFFED PORTEX#100/111/040,67
SMI0127,TUBE E.T. 6.5 O/N CUFFED PORTEX #100/199/065,77
SMI0145,TUBE E.T. 8.5 CUFFED O/N PORTEX#100/199/085/ MALNK 107-85,77
SMI1127,TUBE E.T. O/N 2.5 UNCUFFED PORTEX #100/111/025,38
SMI1198,TUBE E.T. O/N 3.5MM UNCUFFED PORTEX#100/111/035,67
SMI1201,TUBE E.T. O/N 5 . 00 CUFFED PORTEX#100/199/050,77
SMI1202,TUBE E.T. O/N 5.5CUFFED PORTEX #100/199/055,52
SMI0123,TUBE E.T. O/N 6.0 CUFFED PORTEX #100/199/060,91
SMI0131,TUBE E.T. O/N 7 . 00 CUFFED PORTEX #100/199/070,88
SMI0135,TUBE E.T. O/N 7.5CUFFED PORTEX #100/199/075 (SMI9243),83
SMI3398,TUBE E.T. ORAL RAE 4 . 50 UNCUFFED PORTEX #100/134/045 114243,162
SMI3397,TUBE E.T. ORAL RAE 4.00 UNCUFFEDPORTEX #100/134/040 /114235,77
SMI3404,TUBE E.T. ORAL RAE 5.50 CUFFED PORTEX#100/136/055 952010,162
SMI9676,TUBE E.T. ORAL RAE 7. 5 CUFFED PORTEX 100/136/075# 120301,162
SMI9675,TUBE E.T. ORAL RAE 7.0 CUFFED PORTEX#100/136/070 120281,162
SMA3402,TUBE E.T. RAE ORAL CUFF. 6.5 PORTEX #100/136/065,162
SMI1219,TUBE E.T. REINFORCED 7.0 CUFFED POR.100/110/070/SHER. #5-12164,432
SMI8606,TUBE E.T.O/N 4.5MM UNCUFFED PORTEX #100/111/045,67
MS-T-000302,TUBE ENDOTRACH 3.0MM CUFFED ORAL/NASAL SHER. #5-10106/107-30,77
SMI0101,TUBE ENDOTRACH 3.0MM UNCUFFED ORAL #5-1046/113-30,67
MS-T-000208,TUBE ENDOTRACH 3.5MM CUFFED ORAL/NASAL,77
SMI1199,TUBE ENDOTRACH 4.0MM CUFFED O/N #5-10108/107-40,77
SMI6079,TUBE ENDOTRACH 5.0MM UNCUFFED SHERIDAN #5-10410,67
MS-T-000128,TUBE ENDOTRACH 5.5MM UNCUFFED ORAL NASAL #5-10411,1887
SMI1218,TUBE ENDOTRACH REINFORCE 6.5 CUFF PORTEX#100/110/065 / 5-12613,432
MS-T-000141,TUBE ENDOTRACH REINFORCED 3.0 CUFFED #SMMP,432
MS-T-000142,TUBE ENDOTRACH REINFORCED 3.5 CUFFED #SMMP,432
SMI1212,TUBE ENDOTRACH REINFORCED 3.5 UNCUFFED SHER. #5-12907/127-35,432
MS-T-000145,TUBE ENDOTRACH REINFORCED 4.0 CUFFED #SMMP,432
SMI1213,TUBE ENDOTRACH REINFORCED 4.0 UNCUFFED SHERIDAN,378
MS-T-000146,TUBE ENDOTRACH REINFORCED 4.5 CUFFED,693
SMI1214,TUBE ENDOTRACH REINFORCED 4.5 UNCUFFED #5-12909/127-45-2,432
SMI1215,TUBE ENDOTRACH REINFORCED 5.0 CUFFED SHER. #5-12610/118-50,432
SMI1216,TUBE ENDOTRACH REINFORCED 5.5 CUFFED SHER. #127-11/118-55,432
SMI1220,TUBE ENDOTRACH REINFORCED 7.5 CUFFED SHER #5-12615/118-75,432
SMI1222,TUBE ENDOTRACH REINFORCED 8.5 CUFFED SHER. #5-12617/118-85,566
MS-T-000909,TUBE ENDOTRACHEAL ORAL/RAE 3.0 CUFFED SMD # 11673012A,47
MS-T-000910,TUBE ENDOTRACHEAL ORAL/RAE 3.5 CUFFED SMD # 1673512A,61
MS-T-000447,TUBE EXTENDER F/CONNECTOR 10MM ORTOSINTESE#2595/01,1599
MS-T-000448,TUBE EXTENDER F/CONNECTOR 11MM ORTOSINTESE#2595/02,1599
MS-T-000157,TUBE FEEDING 12FR W/X-RAY LINE STERILE DISPOSABLE,12
MS-T-000641,TUBE FEEDING COMBISET 1.01 COMPAT STANDARD,290
SMI1363,TUBE FEEDING FR10,12
MS-T-001439,"TUBE FEEDING GASTROSTOMY LOW-PROFILE MIC-KEY 14FR X 2.0CM, KIMBERLY CLARK # 0120-14-2.0",2503
MS-T-001440,"TUBE FEEDING GASTROSTOMY LOW-PROFILE MIC-KEY 16FR X 2.0CM, KIMBERLY CLARK # 0120-16-2.0",1980
MS-T-001442,"TUBE FEEDING GASTROSTOMY LOW-PROFILE MIC-KEY 20FR X 2.0CM, KIMBERLY CLARK # 0120-20-2.0",2310
SMI1042,TUBE FEEDING NEONATAL 5FRX47CM,12
MS-T-000070,TUBE FEEDING SET GASTROSTOMY 16FRX3MM,2022
MS-T-000892,TUBE FEEDING SET GASTROSTOMY MICKEY BUTTON FR18 KIMBERLY CLARK,3706
MS-T-000391,TUBE FENESTRATED TRACHEOSTOMY 7 100/812/070,1309
MS-T-000392,TUBE FENESTRATED TRACHEOSTOMY 7.5 100/812/075,1617
MS-T-000393,TUBE FENESTRATED TRACHEOSTOMY 8 100/812/080,1309
MS-T-000775,TUBE GASTROSTOMY 18FR BALLOON REPLACEMENT COOK/MARFLOW #PEG-18-BTR-S/REPL-CAT-18,1650
MS-T-000865,TUBE GASTROSTOMY 22FR BALL0ON REPLACEMENT COOK/MARFLOW #PEG-22-BRT-S/REPL-CAT-22,1155
MS-T-000774,TUBE GASTROSTOMY 24FR BALLOON REPLACEMENT COOK/MARFLOW # PEG-24-BRT-S/REPL-CAT-24,1155
MS-T-000437,TUBE S/S 10X100MM F/ EXTERNAL FIXATOR ORTOSINTESE #2601/01,814
MS-T-000438,TUBE S/S 10X200MM F/EXTERNAL FIXATOR ORTOSINTESE #2601/02,814
MS-T-000439,TUBE S/S 10X250MM F/ EXTERNAL FIXATOR ORTOSINTESE #2601/03,814
MS-T-000440,TUBE S/S 10X300MM F/ EXTERNAL FIXATOR ORTOSINTESE #2601/04,814
MS-T-000441,TUBE S/S 10X400MM F/ EXTERNAL FIXATOR ORTOSINTESE #2601/05,814
MS-T-000442,TUBE S/S 11X100MM F/ EXTERNAL FIXATOR ORTOSINTESE #2611/01,1026
MS-T-000443,TUBE S/S 11X200MM F/ EXTERNAL FIXATOR ORTOSINTESE #2611/02,1026
MS-T-000444,TUBE S/S 11X250MM F/EXTERNAL FIXATOR ORTOSINTESE #2611/03,1026
MS-T-000445,TUBE S/S 11X300MM F/ EXTERNAL FIXATOR ORTOSINTESE #2611/04,1026
MS-T-000446,TUBE S/S 11X400MM F/ EXTERNAL FIXATOR ORTOSINTESE #2611/05,1026
SMI9989,TUBE SET SENSORMEDICS#11437,1386
SMI1210,TUBE STOMACH 16 CH WITH MANDRIN,21
SMI1580,TUBE STOMACH CH14 W/MANDRIN #SM1400/RP,24
SMI1211,TUBE STOMACH CH18 W/MANDRIN JM-CC2568,10
SMI9228,TUBE T MODIFIED ULTRASIL ID 1.32MM S/N #7024-1072,607
MS-T-000523,TUBE T-DRAINAGE SIZE 12FR,84
MS-T-000524,TUBE T-DRAINAGE SIZE 14FR,142
MS-T-000525,TUBE T-DRAINAGE SIZE 16FR,93
SMI9060,TUBE TRACHEAL ORAL CUFF 8.00M RAE PERFORMED #070-115-80,162
MS-T-000950,TUBE TRACHEOSTOMY 3.5MM UNCUFFED BIVONA PORTEX/TRACOE #60P035/355-3.5,607
MS-T-000655,TUBE TRACHEOSTOMY 4.0MM UNCUFFED NON-FENESTRATED TRACOE/PORTEX #350-4.0/60P040,607
MS-T-001465,TUBE TRACHEOSTOMY 5.5MM UNCUFFED TRACOE GERMANY # 355-5.5,607
MS-T-000294,TUBE TRACHEOSTOMY 6CFN SHILEY W/OUT CUFF FENESTRATED,2888
MS-T-000461,TUBE TRACHEOSTOMY 7.0 FENESTRATED CUFFED # 302-07,2310
MS-T-000823,TUBE TRACHEOSTOMY 7.0 S/S CUFF PORTEX # 100/870/070,607
MS-T-000822,TUBE TRACHEOSTOMY 7.5 S/S CUFF PORTEX # 100/870/075,982
MS-T-000462,TUBE TRACHEOSTOMY 8.0 FENESTRATED CUFFED #302-08,2599
MS-T-000824,TUBE TRACHEOSTOMY 8.0 S/S CUFF PORTEX # 100/870/080,742
MS-T-000670,"TUBE TRACHEOSTOMY 8.00 FEN UNCUFFED,PORTEX#100/813/080",1186
SMI9173,TUBE TRACHEOSTOMY CUFFED 4.0 RUSCH#121610MM4,607
SMI9162,TUBE TRACHEOSTOMY CUFFED 7.5MM PORTEX #100/800/075,2112
SMI9045,TUBE TRACHEOSTOMY CUFFED 8MM PORTEX #100/800/080,607
MS-T-000813,"TUBE TRACHEOSTOMY FENESTRATED 6.0 MM , PORTEX # 100/802/060",1329
MS-T-000814,"TUBE TRACHEOSTOMY FENESTRATED 7.0 MM , PORTEX # 100/802/070",1329
MS-T-000815,"TUBE TRACHEOSTOMY FENESTRATED 8.0 MM , PORTEX # 100/802/080",1329
MS-T-000755,TUBE TRACHEOSTOMY FENESTRATED SIZE 7.5 #100/802/075,1329
MS-T-000756,TUBE TRACHEOSTOMY FENESTRATED SIZE 8.5 #100/802/085,1329
MS-T-000195,TUBE TRACHEOSTOMY SHILEY SIZE 6 WITH CUFF FENESTRAED #6FEN.,2599
MS-T-000196,TUBE TRACHEOSTOMY SHILLEY TYPE SIZE 6.,1980
MS-T-000776,TUBE TRACHEOSTOMY SIZE 5.0 UNCUFFED,607
SMI6357,TUBE TRACHEOSTOMY SIZE SHILEY PEDIATRIC #4.5-PED,607
SMI6355,TUBE TRACHEOSTOMY SIZE SHILEY PEDIATRIC #5.5-PED,607
MS-T-000601,TUBE TRACHEOSTOMY UNCUFFED FENESTRA.8.5 PORTEX #100/813/085,1186
MS-T-000396,TUBE TRACHEOSTOMY W/CUFFED SIZE 7.5 PORTEX #100/810/075,1309
MS-T-000940,TUBE TRACHESTOMY 3.5 MM CUFFED; POLYMEN # POL-35,607
SMI9044,TUBE TRACHESTOMY CUFFED 7MM PORTEX #100/800/070,607
MS-T-001677,"TUBING ASPIRATION MAX 112""  PENUMBRA #PST2",4043
MS-T-000250,TUBING CUSTOM PACK SET MEDTRONIC #M960446C,9818
SML2039,TUBING F/IV INFUSION SET MS10 270CM FRESENIUS#072910,135
MS-T-000171,TUBING FOR DIATEX INFUSION PUMP.,290
MS-T-000321,TUBING IRRIGATION #03.000.400.01S,1941
SML1527,TUBING MICROBORE EXTENSION 200CM#JM-X2625-200,44
MS-T-000428,TUBING PACK PERFUSION COMP SET PEDIA SORIN #CP84017,7749
SMI9767,TUBING PACK W/COMPLETE SET ADULT DIDECO#CP84623,11764
MS-T-000731,TUBING PRESSURE MONITOR 36¿(91CM) # PM6136,243
MS-T-001460,"TUBING SET DISP SET W/EXTENDER FILTER , STRYKER # 5450-850-003",4686
SMA1031,TUBING STERILIZATION 100MM X 200M,844
SMA1032,TUBING STERILIZATION 150MMX200M,1248
SMA1105,TUBING STERILIZATION 300MM X 200M,1353
SMA1195,TUBING STERLIZATION 200MM X 200M,1171
SMI9966,"TUBING W/EXT TUBE STERILE 10/BOX#AR-6415,ARTHRIX.",8663
MS-T-000778,TUBING WATER SUPPLY F/CALEO INCUBATOR DRAGER #MX17018,307
MS-T-000283,TURBOVAC 90 ICW 3.75MM 90 LINVATEC #ASC1335-01,3825
MS-T-001562,"TWIST DRILL FLAT TAIL PDS-2TD-15, PRIMADO2 # 1000115002",2349
MS-T-001563,"TWIST DRILL FLAT TAIL PDS-2TD-20, PRIMADO2 # 1000119710",2349
MS-U-000006,ULTRA PROMESH 30X30CM,3969
SMO10886,ULTRACISION SHEARS CURVED 5MM REF # LCSC 5.,8547
SMH4474,ULTRAPRO MESH 15 X 15 CM # UMM3,2772
SMY1036,UMBILICAL CORD CLAMP PLASTIC DISP MEDINORM #44-00-000,11
SMA1035,UNDERPAD BLUE 60X60CM DISP.,7
SMA1237,UNDERPAD BLUE/GREEN 60X80CM / 60X90CM,8
SMY7107,UNIVERSAL INK ROLLER # URC-001,867
MS-U-000022,UNIVERSAL JOINT TUBE/PIN10MM ORTOSINTESE #2599/01,3665
MS-U-000023,UNIVERSAL JOINT TUBE/PIN11MM ORTOSINTESE #2599/02,1423
MS-U-000024,UNIVERSAL JOINT TUBE/TUBE 10MM ORTOSINTESE #2600/01,1276
MS-U-000025,UNIVERSAL JOINT TUBE/TUBE 11MM ORTOSINTESE #2600-02,1423
SMY7109,UNIVERSAL LABEL (URL-012 K),2718
MS-U-000035,"URETER ARTIFICIAL DETOUR BY-BASS 84 CM,COLOPLAST # AE2002",27968
SMI6414,URETERAL CATHETER OPEN TIP 6FRX70 # UC-06/UR-820670,472
SMI1194,URETERAL CATHETER OPEN TIP 7FR #BIO-TECH/UR-820570 /,566
