Department,ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2, price vip & A,Price 2022 ( B-C-Referral)
Plastic Surgery,FMENT-3238,Pk-Liposuction Flanks (Skincare)Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,8400,7560
Plastic Surgery,FMENT-3237,Pk-Liposuction Gynocomastia - Large (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,16800,15120
Plastic Surgery,FMENT-3236,Pk-Liposuction Gynocomastia - Medium (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,14400,12960
Plastic Surgery,FMENT-3235,Pk-Liposuction Gynocomastia - Small (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,12000,10800
Plastic Surgery,FMENT-3234,Pk-Liposuction Ankles (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,8400,7560
Plastic Surgery,FMENT-3233,Pk-Liposuction Knees (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,8400,7560
Plastic Surgery,FMENT-3232,Pk-Liposuction Medial Thighs (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,9600,8640
Plastic Surgery,FMENT-3231,Pk-Liposuction Lateral Thighs (Large) (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,12000,10800
Plastic Surgery,FMENT-3230,Pk-Liposuction Lateral Thighs (Small-Medium) (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,9600,8640
Plastic Surgery,FMENT-3229,Pk-Liposuction Abdomen -Large (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,14400,12960
Plastic Surgery,FMENT-3228,Pk-Liposuction Abdomen - Medium (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,12000,10800
Plastic Surgery,FMENT-3227,Pk-Liposuction Abdomen - Small (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45584-00-00,9600,8640
Plastic Surgery,FMENT-3226,"Pk-Breast Reduction (Large) Including O.R, Lab, Two Night In Hospital",2,PKG,90676-00-00,21600,19440
Plastic Surgery,FMENT-3225,"Pk-Breast Reduction (Small-Medium) Including O.R, Lab,Two Night In Hospital",1,PKG,45522-00-00,19200,17280
Plastic Surgery,FMENT-3224,"Pk-Breast Lift - Large (No Implant) Including O.R, Lab, Two Night In Hospital",2,PKG,90676-00-00,21600,19440
Plastic Surgery,FMENT-3223,"Pk-Breast Lift - Small (No Implant) Including O.R, Lab , Two Night In Hospital",1,PKG,45556-00-01,19200,17280
Plastic Surgery,FMENT-3222,Pk-Breast Augmentation (Silicone) Including O.R. Implant One Night In Hospital,1,PKG,90676-00-00,18000,16200
Plastic Surgery,FMENT-3221,Pk-Breast Augmentation (Gel Implant) Including O.R. Implant One Night In Hospital,1,PKG,90723-00-00,19200,17280
Plastic Surgery,FMENT-3220,Pk-Eye Brow Lift By Threading (Wire) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,90676-00-00,12000,10800
Plastic Surgery,FMENT-3219,Pk-Facelift By Threading (Wire) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45587-00-00,19200,17280
Dermatology ,FMENT-3218,Pk-Chin Osteotomy (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,48239-00-00,18000,16200
Plastic Surgery,FMENT-3217,"Pk-Congenital Deformity (Hands, Feet, Nose) Large (Skincare) Including O.R. Anaeasthesia One Night In Hospital",1,PKG,90604-00-00,16800,15120
Plastic Surgery,FMENT-3216,"Pk-Congenital Deformity (Hands, Feet, Nose) Medium (Skincare) Including O.R. Anaeasthesia One Night In Hospital",1,PKG,90604-00-00,14400,12960
Plastic Surgery,FMENT-3215,"Pk-Congenital Deformity (Hands, Feet, Nose) Small (Skincare)",1,PKG,90604-00-00,12000,10800
Dermatology ,FMENT-3213,Pk-Otoplasty - Ear Reshaping- Large Including O.R. Anaeasthesia One Night In Hospital(Skincare),1,PKG,45659-01-01,14400,12960
Dermatology ,FMENT-3212,Pk-Otoplasty - Ear Reshaping- Small (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,90110-00-01,12000,10800
Plastic Surgery,FMENT-3211,Pk-Forehead Lift (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45587-00-00,14400,12960
Dermatology ,FMENT-3210,Pk-Complete Cleft Lip (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45695-00-00,14400,12960
Dermatology ,FMENT-3209,Pk-In-Complete Cleft Lip (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,45692-00-00,12000,10800
Plastic Surgery,FMENT-3208,Pk-Lower Bleparoplasty (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,90676-00-00,9600,8640
Plastic Surgery,FMENT-3207,Pk-Upper Bleparoplasty (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,42584-00-01,9600,8640
Plastic Surgery,FMENT-3206,Pk-Partial Face Lift (Skincare) Including O.R. Anaeasthesia One Night In Hospital,1,PKG,90675-00-00,14400,12960
Plastic Surgery,FMENT-3205,Pk-Facelift & Necklift Including O.R.Aneshesia Two Night In Hospital,1,PKG,45587-00-00,21600,19440
Dermatology ,FMENT-3204,Pk-Revision Of Rhinoplasty (Skincare),1,PKG,45650-00-00,5000,4500
Plastic Surgery,FMENT-3198,"Pk-Septo Rhinoplasty(Small) Incl O.R. Lab, Anesthesia One Night In Hospital",1,PKG,45641-00-00,14400,12960
Plastic Surgery,FMENT-3197,Pk-Arm Lifting - Large (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,90676-00-00,19200,17280
Plastic Surgery,FMENT-3196,Pk-Arm Lifting - Medium (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,90676-00-00,16800,15120
Plastic Surgery,FMENT-3195,Pk-Arm Lifting - Small (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,90676-00-00,14400,12960
Plastic Surgery,FMENT-3194,"Pk-Punch Graft - Large ""A"" Area (Skincare) Incl O.R. Anesthesia One Night In Hospital",1,PKG,45451-25-00,14400,12960
Plastic Surgery,FMENT-3193,Pk-Punch Graft - Large Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,45451-25-00,12000,10800
Plastic Surgery,FMENT-3192,Pk-Punch Graft - Medium Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,45451-25-00,9600,8640
Plastic Surgery,FMENT-3191,Pk-Punch Graft - Small Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,45439-00-00,7200,6480
Plastic Surgery,FMENT-3190,"Pk-Burn Scar - Large ""A"" Area (Skincare)Incl O.R. Anesthesia One Night In Hospital",1,PKG,90675-00-00,14400,12960
Plastic Surgery,FMENT-3189,Pk-Burn Scar - Large Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,30014-00-00,12000,10800
Plastic Surgery,FMENT-3188,Pk-Burn Scar - Medium Area (Skincare)Incl O.R. -Anesthesia One Night In Hospital,1,PKG,30010-00-20,9600,8640
Plastic Surgery,FMENT-3187,Pk-Burn Scar - Small Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,1,PKG,30010-00-10,7200,6480
ENT,FMENT-3186,Branchial Fistulectomy,1,PKG,30289-00-00,28800,25920
ENT,FMENT-3185,Thyroglossal Cyst Excision,1,PKG,30313-00-00,3068.56,2789.6
ENT,FMENT-3184,Total Parotidectomy,2,PKG,30247-00-00,5898.75,5362.5
ENT,FMENT-3182,Block Neck Dissection,2,PKG,31435-00-00,27600,24840
ENT,FMENT-3181,Partial Laryngectomy,3,PKG,41840-00-00,45000,40500
ENT,FMENT-3180,Total Laryngectomy,3,PKG,41834-00-00,50000,45000
ENT,FMENT-3179,Cortical Mastoidectomy,1,PKG,41545-00-01,7774.7175,6997.24575
ENT,FMENT-3178,Tympanoplasty,1,PKG,41530-00-01,9317,8470
ENT,FMENT-3177,Pre Auriclar Fistula Excision,1,PKG,30104-00-01,11400,10260
ENT,FMENT-3176,Exploratory Tympanotomy,1,PKG,41629-00-01,10800,9720
ENT,FMENT-3175,Bat Ear Surgery,1,PKG,45659-00-01,13800,12420
ENT,FMENT-3174,Incision & Drainage Of External Ear Abscess,DAY CASE,PKG,30223-01-00,2340,2106
ENT,FMENT-3172,Suction Clearance Under G.A.,DAY CASE,PKG,96157-00-00,2580,2322
ENT,FMENT-3171,Ear Foreign Body Removal Under G.A.,DAY CASE,PKG,41503-00-01,2340,2106
ENT,FMENT-3170,Mastoid Abscess Drainage Under G.A.,DAY CASE,PKG,92514-99-00,2340,2106
ENT,FMENT-3169,Laser Ear Surgery,1,PKG,90111-00-01,11820,10638
ENT,FMENT-3168,Implantable Hearing Aid,1,PKG,96092-00-41,11820,10638
ENT,FMENT-3167,Second Stage Of Two Stage Tympanoplasty,1,PKG,41530-00-01,8700,7830
ENT,FMENT-3166,Ossiculoplasty,1,PKG,41539-00-01,13800,12420
ENT,FMENT-3165,Facial Nerve Surgery,2,PKG,41569-00-00,16800,15120
ENT,FMENT-3164,Vestibular Neurectomy,1,PKG,39500-00-00,22200,19980
ENT,FMENT-3163,Labyrinthectomy,1,PKG,41572-00-01,4595.58,4177.8
ENT,FMENT-3162,Endolymphatic Shunt,1,PKG,90281-00-00,16200,14580
ENT,FMENT-3161,Stapedectomy Including Prosthesis,1,PKG,41608-00-01,18000,16200
ENT,FMENT-3160,Radical Mastoidectomy,2,PKG,41557-01-01,7852.9,7139
ENT,FMENT-3159,Tympanoplasty + Mastoidectomy,1,PKG,41560-00-01,14400,12960
ENT,FMENT-3158,Myringoplasty,1,PKG,41530-00-01,10200,9180
ENT,FMENT-3157,Myringatomy & Grommet (G.A.) Bilateral,1,PKG,41626-01-00,4500,4050
ENT,FMENT-3156,Myringatomy & Grommet (G.A.) Unilateral,DAY CASE,PKG,41626-00-00,3500,3150
ENT,FMENT-3155,Bilateral Myringatomy (G.A.),DAY CASE,PKG,41626-01-00,2619.65,2381.5
ENT,FMENT-3154,Unilateral Myringatomy (G.A.),DAY CASE,PKG,41626-00-00,2015.86,1832.6
ENT,FMENT-3153,Adenotonsilectomy,1,PKG,41789-01-00,1534.28,1394.8
ENT,FMENT-3152,Hypopharyngoscopy,DAY CASE,PKG,90149-00-00,3450,3105
ENT,FMENT-3151,Removal Of Submandibular Gland Stone (Medium),1,PKG,30266-02-00,4450,4005
ENT,FMENT-3150,Cleft Palate Repair,1,PKG,45710-00-00,14400,12960
ENT,FMENT-3148,Snoring Surgery (Uvulopalatopharyngoplasty  Including Barbed Sutures ,1,PKG,41786-00-00,12000,10800
ENT,FMENT-3147,Throat Foreign Body Removal G.A.,DAY CASE,PKG,99999-99-99,2340,2106
ENT,FMENT-3146,Lymph Node Biopsy Of Neck,1,PKG,30075-00-00,6900,6210
ENT,FMENT-3145,Resection Of Submandibular Gland,1,PKG,30256-00-00,12000,10800
ENT,FMENT-3144,Incision & Drainage Of Quinsy Under G.A.,1,PKG,41807-00-00,2580,2322
ENT,FMENT-3143,Tracheostomy,1,PKG,41881-00-00,5324,4840
ENT,FMENT-3142,Tumor Surgery Of Throat,1,PKG,90335-01-00,13800,12420
ENT,FMENT-3141,Plastic Surgery Of Ear Lobule,1,PKG,90111-00-01,12000,10800
ENT,FMENT-3139,Esophagoscopy,1,PKG,30473-03-00,1534.28,1394.8
ENT,FMENT-3138,Hypopharyngoscopy & Foreign Body Removal,1,PKG,99999-99-99,5820,5238
ENT,FMENT-3137,Pan-Endoscopy (Triple Procedure),DAY CASE,PKG,30473-00-00,4980,4482
ENT,FMENT-3136,Tonsillectomy,1,PKG,41789-00-00,1297.1200000000001,1179.2
ENT,FMENT-3135,Laser Tonsillectomy,1,PKG,41789-00-00,2305.05,2095.5
ENT,FMENT-3134,Adenoidectomy,1,PKG,41801-00-00,2395.8,2178
ENT,FMENT-3133,Larynx Laser Surgery,1,PKG,90160-00-00,8580,7722
ENT,FMENT-3132,Microlaryngosurgery,1,PKG,41849-00-00,9000,8100
ENT,FMENT-3130,Open Reduction Of Fractured Nose,1,PKG,47741-00-00,13000,11700
ENT,FMENT-3129,Revision Of Rhinoplasty (Medium),1,PKG,45650-00-00,6566.67,5969.7
ENT,FMENT-3128,Limited Rhinoplasty,1,PKG,90133-00-00,3839.3300000000004,3490.3
ENT,FMENT-3127,Submucous Resection Of Nasal Spectum (Medium),1,PKG,41671-00-00,4785,4306.5
ENT,FMENT-3125,Examination Under General Anesthesia,1,PKG,96037-00-00,1500,1350
ENT,FMENT-3124,Posterior Nasal Pack Under General Anesthesia,DAY CASE,PKG,90133-00-00,2580,2322
ENT,FMENT-3123,Anterior Nasal Pack Under General Anesthesia,DAY CASE,PKG,90133-00-00,1860,1674
ENT,FMENT-3122,Submucous Diathermy + Turbinectomy,1,PKG,41695-00-00,5820,5238
ENT,FMENT-3121,Septorhinoplasty,1,PKG,45638-00-00,15000,13500
ENT,FMENT-3120,Oro-Antral Fistula Repair,1,PKG,41722-00-01,4595.58,4177.8
ENT,FMENT-3119,Removal Of Antral Foreign Body,DAY CASE,PKG,41659-00-00,4680,4212
ENT,FMENT-3118,Nasal Biopsy,DAY CASE,PKG,41761-00-00,660.6600000000001,600.6
ENT,FMENT-3117,Rhinoplasty,1,PKG,45632-00-00,15000,13500
ENT,FMENT-3116,External Nasal Sinus Surgery,1,PKG,41737-00-00,14400,12960
ENT,FMENT-3115,Cryoturbinectomy,1,PKG,41695-00-00,5820,5238
ENT,FMENT-3114,Laser Surgery,1,PKG,90063-00-01,5820,5238
ENT,FMENT-3111,Endoscopic Pan Sinus,1,PKG,41737-00-00,14400,12960
ENT,FMENT-3109,Endoscopic Partial Turbinectomy,1,PKG,41689-00-00,5820,5238
ENT,FMENT-3108,Bilateral Middle Meatal Anstrostomy,1,PKG,41716-02-00,9420,8478
ENT,FMENT-3107,Endoscopic Ethmoidectomy,1,PKG,41737-02-00,14400,12960
ENT,FMENT-3106,Endoscopic Cautery,1,PKG,41674-01-00,7800,7020
ENT,FMENT-3105,Fracture Nose,DAY CASE,PKG,41686-00-00,5500,4950
ENT,FMENT-3104,Septoplasty With Turbinectomy,1,PKG,41671-02-00,6500,5850
ENT,FMENT-3101,Nasal Cautery Under G.A.,DAY CASE,PKG,41674-01-00,2280,2052
ENT,FMENT-3100,Nasal Foreign Body Removal G.A.,DAY CASE,PKG,99999-99-99,2340,2106
ENT,FMENT-0093,Palatopharyngoplasty With Coblation (Including Tonsillectomy),1,PKG,41787-01-00,20000,18000
ENT,FMENT-0092,Inferior Turbinectomy With Coblation,1,PKG,41689-02-00,9000,8100
ENT,FMENT-0091,Adenotonsillectomy By Coblation,1,PKG,41789-01-00,9000,8100
ENT,FMENT-0090,Adenoidectomy By Coblation,1,PKG,41801-00-00,6000,5400
ENT,FMENT-0089,Tonsillectomy By Coblation,1,PKG,41789-00-00,7000,6300
Dental & Maxillofacial,FMDNTS0431,Mandibular Reconstruction With Iliac Crest/Bone Graft Include Obtaining Of The Graft,3,PKG,45608-02-01,30000,27000
Dental & Maxillofacial,FMDNTS0367,Fracture Zygomatic Arch (Closed Reduction),1,PKG,47762-01-01,16000,14400
Dental & Maxillofacial,FMDNTS0314,Excision Of Calcified Muscle Together With Coronoidectomy,3,PKG,90586-00-00,26000,23400
Dental & Maxillofacial,FMDNTS0279,Maxillary Sinus Curretage,2,PKG,97222-00-00,5500,4950
Dental & Maxillofacial,FMDNTS0135,Excision Of Large Keloid Face,1,PKG,31205-00-10,4628.25,4207.5
Dental & Maxillofacial,FMDNTS0100,Repair Of Laceration Upper Or Lower Lip (Severe),1,PKG,30052-02-00,4377.780000000001,3979.8
Dental & Maxillofacial,FMDNTS0067,Mursupilalization Of Ranula Large,2,PKG,97379-00-00,2920.94,2655.4
Dental & Maxillofacial,FMDNTC99,External Sinus Lift ( Allograft),1,PKG,45841-00-00,6000,5400
Dental & Maxillofacial,FMDNTC98,Exposure Of Impact Canine,1,PKG,97324-01-10,3000,2700
Dental & Maxillofacial,FMDNTC97,Genioplasty Stand Alone Procedure,3,PKG,45761-00-00,25000,22500
Dental & Maxillofacial,FMDNTC96,Insicional Biopsy ( Soft Tissue ),1,PKG,96215-00-00,5000,4500
Dental & Maxillofacial,FMDNTC95,Insicional Biopsy ( Hard Tissue ),1,PKG,96215-00-00,7000,6300
Dental & Maxillofacial,FMDNTC94,Inernal Sinus Lift ( Per Site ),1,PKG,45841-00-00,4000,3600
Dental & Maxillofacial,FMDNTC93,Tmj Exam + Articulation,1,PKG,97011-00-00,2000,1800
Dental & Maxillofacial,FMDNTC92,Tmj - Follow Up Visit,1,PKG,97012-00-00,300,270
Dental & Maxillofacial,FMDNTC91,Soft Tissue Grafting ( Per Site ),1,PKG,48239-00-00,6000,5400
Dental & Maxillofacial,FMDNTC90,Ramus Bone Harvest,1,PKG,48239-00-00,7000,6300
Dental & Maxillofacial,FMDNTC108,Arthrocenthesis (Two Sides),2,PKG,45865-00-00,30000,27000
Dental & Maxillofacial,FMDNTC107,Arthrocenthesis (One Side),1,PKG,45865-00-00,15000,13500
Dental & Maxillofacial,FMDNTC106,Chin Bone Harvest,1,PKG,48239-00-00,7000,6300
Dental & Maxillofacial,FMDNTC105,Dento - Alveolar Fracture Fixation - Ii,1,PKG,90530-00-00,4000,3600
Dental & Maxillofacial,FMDNTC104,Dento - Alveolar Fracture Fixation - I,1,PKG,90530-00-00,3000,2700
Dental & Maxillofacial,FMDNTC103,Dento -  Alveolar Fracture Fixation - Iii,1,PKG,90530-00-00,5000,4500
Dental & Maxillofacial,FMDNTC102,Double Jaw (Orthognathic),4,PKG,90569-00-01,60000,54000
Dental & Maxillofacial,FMDNTC101,Distraction Osteogenesis (Per Side),3,PKG,52420-00-00,20000,18000
Dental & Maxillofacial,FMDNTC100,External Sinus Lift W/ Autogenous Graft,1,PKG,45841-00-00,8000,7200
Dental & Maxillofacial,FMDNTC0086,Non-Surgical Treatment Of T.M. J. Clinical Reciprocal,1,PKG,45875-00-00,7000,6300
Dental & Maxillofacial,FMDNTC0085,Dressing Of Wound (Large),1,PKG,30055-00-30,314.6,286
Dental & Maxillofacial,FMDNTC0060,Transposition Flap (Large),2,PKG,45239-00-00,8030.7699999999995,7300.7
Dental & Maxillofacial,FMDNTC0059,Transposition Flap (Moderate),2,PKG,45239-00-00,6425.1,5841
Dental & Maxillofacial,FMDNTC0058,Transposition Flap (Small),2,PKG,45239-00-00,5622.87,5111.7
Dental & Maxillofacial,FMDNTC0057,Rotation Flap (Large),1,PKG,45200-00-00,4821.85,4383.5
Dental & Maxillofacial,FMDNTC0056,Rotation Flap (Moderate),1,PKG,45200-00-00,3210.13,2918.3
Dental & Maxillofacial,FMDNTC0047,Biopsy Of Soft Tissue,1,PKG,30075-01-01,738.1,671
Dental & Maxillofacial,FMDNTC0041,Removal Of Plate Or Wires Of   Old Fracture,1,PKG,47927-00-01,2500,2250
Dental & Maxillofacial,FMDNTC0040,Removal Of Foreign Body,1,PKG,92201-00-00,296.45,269.5
Dental & Maxillofacial,FMDNTC0037,Surgical Excision Of Intraoral Tumour Large,1,PKG,30275-00-00,5000,4500
Dental & Maxillofacial,FMDNTC0036,Surgical Excision Of Intraoral Tumour Medium,1,PKG,30275-00-00,4000,3600
Dental & Maxillofacial,FMDNTC0035,Surgical Excision  Of Intra-Oral Tumour Small,1,PKG,30275-00-00,3000,2700
Dental & Maxillofacial,FMDNTC0030,Enucleation Of Mucocele,1,PKG,30283-00-00,2000,1800
Dental & Maxillofacial,FMDNTC0029,Remval Of Salivary Calcul.Post,1,PKG,30266-02-00,3000,2700
Dental & Maxillofacial,FMDNTC0028,Removal Of Salivary Calcul.Ant,1,PKG,30266-02-00,2000,1800
Dental & Maxillofacial,FMDNTC0026,Lowering Of The Floor Of Mouth,1,PKG,45837-01-00,5000,4500
Dental & Maxillofacial,FMDNTC0025,Vestibuloplasty With Graft(Mm),1,PKG,45837-01-00,4000,3600
Dental & Maxillofacial,FMDNTC0024,Vestibuloplasty 1/2 Jaw,1,PKG,45837-01-00,3000,2700
Dental & Maxillofacial,FMDNTC0021,Remov. Of Tores Palatinus Lrge,1,PKG,45825-00-00,3210.13,2918.3
Dental & Maxillofacial,FMDNTC0020,Removal Of Tores Palatinus Sml,1,PKG,45825-00-00,1611.72,1465.2
Dental & Maxillofacial,FMDNTC0018,Removal Of Denture Fissuratum  Small,2,PKG,97663-00-00,809.49,735.9
Dental & Maxillofacial,FMDNTC0017,Lingual Frenectomy (Tongue Tie),1,PKG,30278-02-00,1611.72,1465.2
Dental & Maxillofacial,FMDNTC0009,Caldwell-Luc Operation,1,PKG,41710-00-00,6987.75,6352.5
Dental & Maxillofacial,FMDNTC0007,Closure Of Accidental Opening  Of Max. Sinus (Large),1,PKG,41716-04-00,3210.13,2918.3
Dental & Maxillofacial,FMDNTC0006,Closure Of Accidental Opening  Of Max. Sinus (Small),1,PKG,41722-00-01,1611.72,1465.2
Dental & Maxillofacial,FMDNTC0005,Plastic Closure Of Chronic     Skin  Fistula,1,PKG,41722-00-02,3210.13,2918.3
Dental & Maxillofacial,FMDNTC0004,Marsupialization Of Cyst,2,PKG,97379-00-00,4500,4050
Dental & Maxillofacial,FMDNT-3010,Commando Operation (Mandibulectomy+ Reconstruction Of The Bony Defect With Palte And Screws),5,PKG,45608-03-00,30000,27000
Dental,FMDNT-3009,General Anesthesia For Pediatric Dental Treatment (Fine Major),DAY CASE,PKG,92514-99-00,4000,3600
Dental,FMDNT-3008,General Anesthesia For Pediatric Dental Treatment (Major),DAY CASE,PKG,92514-99-00,3000,2700
Dental,FMDNT-3007,General Anesthesia For Pediatric Dental Treatment (Medium),DAY CASE,PKG,92514-99-00,2000,1800
Dental,FMDNT-3006,Enucleation Of Cystic Lesion + Histopathology + Bone Graft,1,PKG,83700-00-00,22000,19800
Dental,FMDNT-3005,Enucleation Of Cystic Lesion + Histopathology,1,PKG,83700-00-00,12000,10800
Dental,FMDNT-3004,Closure Oroantral Fistula Under Ga (Major),2,PKG,41722-00-02,12000,10800
Dental,FMDNT-3003,Closure Oroantral Fistula Under La (Minor),DAY CASE,PKG,41722-00-01,3500,3150
Dental,FMDNT-3002,Incision & Drainage Under Ga,1,PKG,96215-00-20,6000,5400
Dental,FMDNT-3001,Incision & Drainage Under La (Complicated),DAY CASE,PKG,45054-00-00,2500,2250
Dental,FMDNT-3000,Incision & Drainage Under La (Minor),DAY CASE,PKG,30223-02-10,1200,1080
Oncology,FMCTSS0019,Pericardial Window,3,PKG,38450-00-00,6945.4,6314
Cardiology,FMCTS-0115,Maze Procedure(Surgical Ablation Of Atrial Fibrillation),4,PKG,38287-03-00,75000,67500
SURGERY,FMCAT-0099,Intravascular ultrasound ( IVUS),,PKG,57360-00-00,8500,
Cardiothoracic Surgery,FMCAT-0063,Ptca Additional Stent Des,0,PKG,38306-00-00,36036,32432.4
Cardiology,FMCAT-0056,Use Of Intra-Cardiac Echocardiography Catheter ,3,PKG,38456-00-00,50000,45000
Cardiology,FMCAT-0055,Trans-Septal Puncture Using Brk Needle+ Sheath  For Left Sided Procedures ( Add-On To Fmcat-0042),2,PKG,38748-01-00,24500,22050
Cardiology,FMCAT-0054,Ablation Using 3D Mapping System (Add-On To Fmcat-0042 ),2,PKG,38287-01-00,24500,22050
Cardiology,FMCAT-0053 ,Leadless Pacemaker Insertion ,4,PKG,38353-00-00,75000,67500
Cardiology,FMCAT-0052,Subcutaneous Icd Implantation,4,PKG,38390-00-00,77000,69300
Cardiology,FMCAT-0051,Cardiac Device Lead Revision ,4,PKG,38353-01-00,39000,35100
Cardiology,FMCAT-0050,Biventricular Icd Implantation ,5,PKG,38368-00-00,88000,79200
Cardiology,FMCAT-0047,"Permanent Pacemaker Implantation, Single",4,PKG,38353-00-00,5290.12,4809.2
Cardiology,FMCAT-0045,Device Infection Removal Of The Device ,1,PKG,38353-02-00,4000,3600
Cardiology,FMCAT-0042,Diagnostic Ep Study And Ablation Of Slow Pathways (Conventional Kit) ,2,PKG,38209-00-00,92500,83250
Cardiology,FMCAR-9978,Permanent Pacemaker Dual Chamber Implantation,3,PKG,38353-00-00,40250,36225
Cardiology,fmcar-3097,"Arteriovenostomy, For Renal Dialysis",0,PKG,34512-00-00,36936,33242.4
Cardiology,FMCAR-3096,Shockwave Intravascular Lithotripsy (Ivl) System,4,PKG,92199-00-00,75000,67500
Cardiology,FMCAR-3095,Percutaneous Ventricular Assist Device (Impella),5,PKG,90218-02-00,150000,135000
Cardiology,FMCAR-3094,Coronary Artery Chronic Total Occlusion (Cto) ,5,PKG,38309-00-00,130000,117000
Cardiology,FMCAR-3093,Rotablation Angioplasty ,5,PKG,90218-00-00,120000,108000
Cardiology,FMCAR-3092,Pericardiectomy,3,PKG,38447-00-00,10577.820000000002,9616.2
Cardiology,FMCAR-3091,Vsd Device Closure (Ventricular Septal Defect) Without Device Or Delivery System - Pediatric,4,PKG,38751-02-00,50000,45000
Cardiology,FMCAR-3089,"Rib Fixation By Plates And Screws For Flail Segments (Not Including The Plates, Scowrs",2,PKG,47471-00-01,25000,22500
Cardiology,FMCAR-3088,Rib Resection Or Chest Wall Resection One Or More Ribs Without Mesh Closure,2,PKG,90603-03-00,25000,22500
Cardiology,FMCAR-3087,Rigid Oesphagoscopy + Procedure In Pediatric Age Group (Removal Of Ingested F.B Or Biopsy),1,PKG,30473-04-00,15000,13500
Cardiology,FMCAR-3086,Rigid Bronchoscopy + Procedure Pediatric (F.B Removal Or Biopsy),1,PKG,41889-05-01,20000,18000
