Department,ServiceCode,Service Description (Unified),Type,NPHIES Code (Hyphenated )2,LOS,Class B,Class A & VIP,Comment
Emergency,FMERD-0028,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 400 - 800 Km (Rou",Service,83500-00-80,,4790,4790,New
Emergency,FMERDA0133,Eyelid Laceration Suturing,Service,90085-00-01,,3330,3330,New
Emergency,FMERDA0148,Open Crycothyrotomy,Service,83700-00-00,,290,290,New
Emergency,FMERDA0159,Wound Irrihation,Service,90676-00-00,,75,75,New
Emergency,FMERDA0170,Code Green Activation,Service,83700-00-00,,340,340,New
Endoscopy,FMENDE0010,SMALL INTESTINAL BIOPSY,Service,30075-13-00,,1800,1800,New
Endoscopy,PKEND-0004,Endoscopic Ultasound Linear With Fine Needle Aspirate(Fna),PKG,90908-00-11,1,17150,17150,New
Endoscopy,PKEND-0005,Endoscopic Ultasound Linear With Psudocyst Drainage,PKG,30688-00-00,1,15400,15400,New
Endoscopy,PKEND-0006,Endoscopic Ultasound Linear With Bilateral Celiac Plexus Neurolysis,PKG,30688-00-00,1,19800,19800,New
Endoscopy,PKEND-0007,Endoscopic Ultasound Linear With Unilateral Celiac Plexus Block,PKG,30688-00-00,1,12100,12100,New
Endoscopy,PKEND-0008,Endoscopic Ultasound Linear With Bilateral Celiac Plexus Block,PKG,30688-00-00,1,24200,24200,New
Endoscopy,FMENDE0076,Elipse gastric balloon,PKG,90335-01-00,1,10000,10000,New
Endoscopy,FMSUR3158,Egd/Upper Gi Endoscopy; W/ Mucosal Resection ≥ 2 cm,PKG,90297-01-00,1,8000,8000,New
Endoscopy,FMSUR3168,Egd/Upper Gi Endoscopy; W/ Hemostatic Treatment (Injection / Electrocoagulation /Argon Plasma Coagulation),PKG,90335-01-00,1,8500,8500,New
Endoscopy,FMSUR-3122,Pediatric Colonoscopy,PKG,32090-00-00,1,8000,8000,New
Endoscopy,FMSUR3220,Colonoscopy; W/ Mucosal Resection (Emr),PKG,90297-01-00,1,5500,5500,New
Endoscopy,FMSUR3221,Colonoscopy; W/ Stricture Dilatation ,PKG,32094-00-00,1,500,500,New
Radiology ,FMXRAY1384,Ir. Stenting Of Aorta (Evar),PKG,35321-11-00,6,132000,132000,New
Endoscopy,FMSUR-3088,Single Balloon Enteroscopy,PKG,30473-05-00,1,4500,4500,New
Endoscopy,FMSUR-3114,Endoscopic Sphincterotomy & Drain Insertion,PKG,30485-00-00,1,7950,7950,New
Radiology ,FMXRAY1386,Ir. Stenting Of Ul Or Ll Artery (Uni Lateral),PKG,90223-01-00,1,44000,44000,New
Endoscopy,FMSUR-3071,Sclerotherapy Oesophageal,PKG,30476-04-00,1,4200,4200,New
Endoscopy,FMENDE0072,Egd/Upper Gi Endoscopy; W/ Mucosal Resection < 2 cm,PKG,90297-01-00,1,4200,4200,New
Endoscopy,FMENDE0142,Use of papilla dilatation balloon,Service,41832-00-00,,1200,1200,New
Endoscopy,FMENDE0143,USE of polyp / FB retrieval  net,Service,90331-00-00,,900,900,New
Endoscopy,FMENDE0144,Endoscopic polypectomy of large polyp (> 30 mm size),PKG,32081-00-00,1,5000,5000,New
ENT,PKENT-0012,Endoscopic Bilateral Turbinectomy,PKG,41689-00-00,3,9000,9000,New
ENT,FMENT-3122,Submucous Diathermy + Turbinectomy,PKG,41695-00-00,1,5820,5820,New
ENT,FMENT-3253,Middle turbinectomy,PKG,41689-00-00,1,3600,3600,New
ENT,FMENTL0029,Articulation Test,Service,96012-00-00,,210,210,New
ENT,FMENT-3123,Anterior Nasal Pack Under General Anesthesia,PKG,90133-00-00,DAY CASE,1860,1860,New
ENT,FMENT-3130,Open Reduction Of Fractured Nose,PKG,47741-00-00,1,13000,13000,New
ENT,FMENT-0146,Use Of Coblation (Radiofrequency),Service,41752-00-00,,2500,2500,New
ENT,FMENTE6052,Central Auditory Battery Test (Psychophysical),Service,11306-00-00,,4000,4000,New
ENT,FMENTE6044,Vemps Vestibular Evodes Myogenic Potentials,Service,11339-00-00,,1195,1195,New
ENT,FMENTE6053,Central Auditory Test For Children (Psychophysical,Service,11306-00-00,,3810,3810,New
ENT,FMENTE6055,Central Auditory Remediation Course,Service,95550-06-00,,2540,2540,New
ENT,fment-0102,Repeated Ear Dressing For Otitis Externa Each,Service,30055-00-00,,90,90,New
ENT,FMENTH-0001,Sinusitis,Service,41737-01-00,,900,900,New
ENT,FMENT-0147,Office Based Treatment Of Snoring,Service,97985-00-00,,800,800,New
ENT,FMENT-3133,Larynx Laser Surgery,PKG,90160-00-00,1,8580,8580,New
ENT,FMENT-3175,Bat Ear Surgery,PKG,45659-00-01,1,13800,13800,New
ENT,FMENT-3106,Endoscopic Cautery,PKG,41674-01-00,1,7800,7800,New
ENT,FMENT-3111,Endoscopic Pan Sinus,PKG,41737-00-00,1,14400,14400,New
ENT,FMENT-3114,Laser Surgery,PKG,90063-00-01,1,5820,5820,New
ENT,FMENT-3142,Tumor Surgery Of Throat,PKG,90335-01-00,1,13800,13800,New
ENT,FMENT-3162,Endolymphatic Shunt,PKG,90281-00-00,1,16200,16200,New
ENT,FMENT-3164,Vestibular Neurectomy,PKG,39500-00-00,1,22200,22200,New
ENT,FMENT-3169,Laser Ear Surgery,PKG,90111-00-01,1,11820,11820,New
ENT,FMENT-3176,Exploratory Tympanotomy,PKG,41629-00-01,1,10800,10800,New
Cardiology,FMCAR-3040,Catheterization Right + Left Heart ( Day Case ),PKG,38200-00-00,DAY CASE,13000,13000,New
ENT,FMENT-3180,Total Laryngectomy,PKG,41834-00-00,3,50000,50000,New
ENT,FMENT-3182,Block Neck Dissection,PKG,31435-00-00,2,27600,27600,New
ENT,FMENT-3186,Branchial Fistulectomy,PKG,30289-00-00,1,28800,28800,New
ENT,FMNEU-1999,Encephaloduroarteriosynangiosis,PKG,40109-00-00,4,60000,60000,New
ENT,FMENT-0092,Inferior Turbinectomy With Coblation,PKG,41689-02-00,1,9000,9000,New
ENT,PKENT-0013,Endoscopic Sphenopalatine Artery Ligation,PKG,41707-00-00,1,12000,12000,New
ENT,PKENT-0015,Endoscopic Closure Of Septal Perforation,PKG,41671-01-00,1,15000,15000,New
ENT,FMENTE0050,ABR NUEROTOLOGY,PKG,11300-00-00,,2417.26065,2417.26065,New
General surgery,FMGEN0017,Lateral Internal Sphincterotomy + Irc,PKG,90338-00-00,1,10500,10500,New
ENT,FMENT-9004,Speech Therapy Session -10 Sessions,Service,95550-05-00,,2500,2500,New
General Surgery,FMSUR-4000,Whipples Operation(Cancer Head Of Pancreas),PKG,30577-00-00,4,50000,50000,New
ENT,MTENT-0023,REMOVAL OF FOREIGN BODY W/MIC (L.A.),Service,30061-00-00,,2500,2500,New
General Surgery,Fmsur-3377,Insertion Feeding Jejunostomy,PKG,31462-00-00,2,12000,12000,New
General Surgery,PKSUR-0014,Laparoscopic Excision Of Large Pelvic Mass ,PKG,30390-00-00,3,35106,35106,New
General surgery,FMGEN0001,Destruction Of Internal Hemorrhoid By Infrared Coagulation,PKG,32135-01-00,1,4900,4900,New
General surgery,FMGEN0002,"Proctoplasty For Prolapse Of Mucous Membrane & Ligation Of Internal Hemorrhoids By Thd Stage (2,3,4)",PKG,32135-00-00,1,14000,14000,New
General surgery,FMGEN0004,"Ligasure Hemorrhoidectomy Internal & External, Complex Or Extensive Even Stage Ii",PKG,32138-01-00,1,14000,14000,New
General surgery,FMGEN0005,"Ligasure + Laser Hemorrhoidectomy Internal & External, Complex Or Extensive Even Stage 3 Or 4",PKG,32138-01-00,1,17500,17500,New
General surgery,FMGEN0006,Hemorrhoidectomy + Ligation + Mucopexy By Ligaure & Laser,PKG,32138-00-00,1,17500,17500,New
General surgery,FMGEN0007,Laser (Fistulectomy/Fistulotomy) Submuscular,PKG,32159-00-00,1,10500,10500,New
General surgery,FMGEN0008,"Laser (Fistulectomy/Fistulotomy) Complex Or Multiple, With Or Without Placement Of Seton",PKG,32159-00-00,1,17500,17500,New
General surgery,FMGEN0009,"Laser (Fistulectomy/Fistulotomy) Complex Or Multiple, W Or W/O Placement Of Seton & Sphincteroplasty Anal For Incontinence Or Prolapse Adult",PKG,32159-00-00,1,17500,17500,New
General surgery,FMGEN0010,Pilonidal Sinus Excision By Endo Laser,PKG,30676-00-00,1,10500,10500,New
General surgery,FMGEN0011,"Pilonidal Sinus Excision, Complicated By Endo Laser",PKG,30676-00-00,1,14000,14000,New
General surgery,FMGEN0012,Complex Pilo A Treatment With Endo Laser And Cleft Lift Repair,PKG,30676-00-00,1,17500,17500,New
General surgery,FMGEN0013,I&D Of Anal Abscess By Laser,PKG,32174-01-00,1,10500,10500,New
General surgery,FMGEN0019,Anal Warts + Proctoscopy By Radiofrequency Advanced,PKG,32177-00-00,1,10500,10500,New
General surgery,FMGEN0020,Anal Incontinence Treatment By Infrared Coagulation,PKG,32126-00-00,1,7000,7000,New
General surgery,FMSUR-3397,Debridement WOUND THERAPY NEGATIVE PRESSURE Including device,PKG,30029-00-30,,6500,6500,New
General Surgery,fmsur-3398,THD Hemorrhoidectomy,PKG,32138-00-00,1,14000,14000,New
INTERNAL MEDICINE ,FMINT-2323,DUODENO- JEJUNAL  BYPASS ,PKG,90940-00-00,2,33600,33600,New
Radiology ,FMXRAY1390,Ir. Percutaneous Transhepatic Biliary Metalic Stenting,PKG,30492-00-00,3,33000,33000,New
home care,FMHC-0091,Home Care Regular Hemodialysis Per Session,Service,13100-00-00,,2500,2500,New
Home Care,FMHC-0072,Theta Band,Service,83620-00-10,,40,40,New
Home Care ,FMHC-0056,STHES,Service,83620-00-00,,130,130,New
Home Care ,FMHC-0057,Crepe Bandage ( Medium ),Service,83620-00-00,,104,104,New
Home Care ,FMHC-0058,Crepe Bandage ( Small ),Service,83620-00-00,,65,65,New
Home Care ,FMHC-0006,4 Home Visit - Specialist (Transportation + Consultation + Nursing + Providing Service),Service,83620-00-00,,3120,3120,New
Home Care ,FMHC-0032,Care For Nasal Gastric Tube,Service,83620-00-10,,39,39,New
Home Care ,FMHC-0034,Foleys Catheter Removal,Service,83620-00-00,,65,65,New
Home Care ,FMHC-0037,Drain Device Care,Service,83620-00-00,,65,65,New
INTERNAL MEDICINE,FMINT-0104,In Body Composition,Service,96026-00-00,,1450,1450,New
INTERNAL MEDICINE,FMINT-0105,In Body 2 Sessions,Service,96026-00-00,,2500,2500,New
INTERNAL MEDICINE,FMINTH-0006,Pre Gastric Sleeve Nutrition Checkup,Service,90335-01-00,,4000,4000,New
INTERNAL MEDICINE,FMINT-0107,In Body Service 3 Sessions (Nutrition Prog.3),Service,96026-00-00,,525,525,New
INTERNAL MEDICINE,fmint-2001,Rt Transport Per Hour,Service,99999-99-99,,132,132,New
INTERNAL MEDICINE,fmint-2002,Small Volume Nebulizer And Incentive Spirometer,Service,92043-00-00,,48,48,New
internal medicine,FMINT-0152,Methacholine Challenge Test,Service,99999-99-99,,900,900,New
internal medicine,FMINT-0153,Exercise Spirometry,Service,11500-00-00,,550,550,New
INTERNAL MEDICINE ,FMINT-9999,INSULIN PUMP INSTALLATION W/O PUMP COST ,Service,90676-00-00,,3000,3000,New
INTERNAL MEDICINE ,FMINT-9998,INSULIN PUMP REPROGRAMMING AND DOSE  ADJUSTMENT,Service,83700-00-00,,300,300,New
INTERVENTIONAL RADIOLOGY,FMORT-1065,CT guided Bilateral sacroiliac injection ,PKG,50124-01-22,,8500,8500,New
Internal medicine   ,FMINT-1115,Ellipse obesity capsule insertion,Service,90335-01-00,,9000,9000,New
INTERVENTIONAL RADIOLOGY,FMXRAY1729,IR . SPINAL EPIDURAL INJECTION,PKG,18216-27-00,1 DAY,12500,12500,New
INTERVENTIONAL RADIOLOGY,FMXRAY1728,IR.VEIN OF GALEN MALFORMATION EMBOLIZATION,PKG,35321-02-00,5days including ICU,215000,215000,New
INTERVENTIONAL RADIOLOGY,FMXRAY1730,IR .FACET INJECTION EACH LEVEL,PKG,39118-00-00,1 DAY,14500,14500,New
INTERVENTIONAL RADIOLOGY,FMXRAY1732,IR. FISTULA EMBOLIZATION TREATMENT,PKG,90223-01-00,5days including ICU,145000,145000,New
Maaxilofacial,DNT-0045,Fronto-Basal Repair - 5 Days,PKG,90007-01-00,5,40000,40000,New
Maaxilofacial,DNT-0044,Excision Of Huge Maxillary Cyst +Intranasal Antrostomy - 3 Days,PKG,45825-01-00,3,44000,44000,New
INTERVENTIONAL RADIOLOGY,FMXRAY1736,IR.PORTACATHETER INSERTION,Service,13815-01-00,,18500,18500,New
Laboratory,fmlab-3100,RaNDOM Cortisol,Service,73050-09-00,,360,360,New
LABORATORY,FMLAB-6400,RESPIRATORY SYNCYTIAL VIRUS AG,Service,73050-46-90,,300,300,New
LABORATORY,FMLABM0159,Apc And Mutyh Associated Polyposis Panel,Service,73350-05-60,,1700,1700,New
LABORATORY,FMLAB-1224,"Bowel Cancer By Ngs Panel, Genes: Apc, Bmpr1A, Epcam, Mlh1, Msh2, Msh3, Msh6, Mutyh, Nthl1, Pms2, Pole, Pold1, Pten, Smad4, Stk11, Tgfbr2, Tp53",Service,73350-05-50,,4622,4622,New
LABORATORY,FMLAB-1215,Carrier Testing Specific Familial Variant Per Variant ,Service,73200-05-40,,4622,4622,New
laboratory,FMNBD-1000,Clinical Congenital Heart Disease TEST (CCHD Test ) ,Service,73200-05-60,,250,250,New
LABORATORY,FSLAB0009,Cll By Fish ,Service,73200-05-30,,4250,4250,New
LABORATORY,FSLAB0006,C-Myc By Fish ,Service,73050-39-70,,920,920,New
LABORATORY,FSLAB0017,"Compined Foundation One Cdx , Foundation  Liquid",Service,73200-07-00,,24000,24000,New
LABORATORY,fmlab-1329,Cyto.Bf. Pelvic Fluid,Service,73200-00-00,,400,400,New
LABORATORY,fmlab-1330,Cyto.Bf. Peritoneal Fluid,Service,73200-00-00,,400,400,New
LABORATORY,FMLAB-1300,Digeorge/Velocardiofacial-1 (22Q11.2) By Fish,Service,73200-00-50,,1700,1700,New
LABORATORY,FMLAB-1225,"Endometrial Cancer By Ngs Panel, Genes: Mlh1, Msh2, Msh6, Pms2 And Epcam",Service,73350-05-50,,4622,4622,New
LABORATORY,FMLAB-9804,Fish Tissue Tc For Ch Probe,Service,73050-39-70,,3885,3885,New
LABORATORY,FSLAB0016,Foundation Heme For Sarcoma ,Service,73050-52-00,,17000,17000,New
LABORATORY,FSLAB0015,Foundation One Liquid Cdx Test,Service,73200-09-10,,16000,16000,New
LABORATORY,FMLAB-1223,"Gastric Cancer By Ngs Panel, Genes:  Apc, Cdh1, Ctnna1, Epcam, Map3K6, Mlh1, Msh2, Msh6, Pms2, Smad4, Stk11, Tp53",Service,73350-05-50,,4622,4622,New
LABORATORY,FMLAB-1218,"Gastric Cancer, Hereditary Diffuse (Cdh1) Cdh1 ",Service,73350-05-60,,4622,4622,New
LABORATORY,fmlab-1336,Interleukin 6,Service,73350-06-00,,450,450,New
LABORATORY,fmlab-1337,Ki-67 (Mib-1),Service,99999-99-99,,400,400,New
LABORATORY,FMLAB-1227,Lung Cancer Panel,Service,73350-01-20,,4622,4622,New
LABORATORY,FMLAB-1226,"Melanoma Cancer By Ngs Panel, Genes: Bap1, Brca2, Cdk4, Cdkn2A, Mc1R, Mitf, Pten, Pot1, Tp53",Service,73350-05-50,,4622,4622,New
LABORATORY,FMLAB-1220,"Melanoma, Malignant Type 3 (Cdk4) Cdk4 ",Service,73350-05-50,,4622,4622,New
LABORATORY,FSLAB0013,Met By Fish ,Service,73050-53-10,,1350,1350,New
LABORATORY,FMLAB9953,Nipt,Service,73350-06-60,,9000,9000,New
LABORATORY,FSLAB0007,N-Myc By Fish,Service,73050-39-70,,920,920,New
LABORATORY,FSLAB0012,Ntrk By Fish ,Service,73050-39-70,,3000,3000,New
LABORATORY,FSLAB0010,P16 Fish ,Service,73050-39-70,,920,920,New
LABORATORY,FMLAB-1214,Panel Test - Ngs Large ,Service,73350-05-50,,5141,5141,New
LABORATORY,FMLAB-1213,Panel Test - Ngs Medium ,Service,73350-05-50,,4622,4622,New
LABORATORY,FSLAB0004,Pd-L1 Immunostaining ,Service,73100-13-70,,950,950,New
LABORATORY,FMLAB-1222,"Prostate Cancer, Familial (Ngs), Genes: Atm, Brca1, Brca2, Chek2, Hoxb13, Mlh1, Msh2, Msh6, Pms2, Palb2, Tp53",Service,73350-05-50,,4622,4622,New
LABORATORY,FMLAB-1236,Ptn 14.3.3,Service,83700-00-00,,2937,2937,New
LABORATORY,FMLAB-1221,"Renal Tubular Acidosis (Ngs) Atp6V0A4,Atp6V1B1,Ca2,Slc4A1, Slc4A4 ",Service,73350-05-50,,5141,5141,New
LABORATORY,FMLAB-8108,Rosette Test,Service,73100-07-00,,918,918,New
LABORATORY,fmlab-1316,"Sputum, Obtaining Specimen, Aerosol Induced Technique (Separate Procedure)",Service,73400-01-30,,240,240,New
LABORATORY,FMLAB00516,Voriconazole - Serum {Q},Service,73300-03-70,,1100,1100,New
LABORATORY,FMLAB-5656,Hypocretin (orexin),Service,73050-39-70,,500,500,New
Laboratory,FMLABM0316,Myeloma FISH,Service,73200-05-70,,8900,8900,New
LABORATORY,FMLAB-8250,"Amikacin TROUGH LEVEL, SERUM",Service,73300-00-00,,1015,1015,New
LABORATORY,FMLAB-8251,"Amikacin Peak level, SERUM",Service,73300-00-00,,1015,1015,New
LABORATORY,Fmlab-7099,2. ANC Partial Lab Profile ( CBC – RBS – Urine Analysis ) ,Service,73050-40-83,,300,300,New
LABORATORY,fmlab-7098,4. Recurrent Abortion Lab Profile ( TSH - Cardiolipin Abs – Lupus anticoagulant – Beta 2 Glycoprotein IgM & IgG – Protein S – Protein C – HBA1C ) ,Service,73400-05-10,,3000,3000,New
LABORATORY,FMLAB-3081,Neurological PANEL FOR VIRAL ENCEPHALITIS,Service, 99999-99-99,,4500,4500,New
LABORATORY,FMLAB-1191,ANTI RI (Anti-neuronal nuclear autoantibody type 2 ) ANNA 2 - SERUM/CSF,Service,73050-20-50,,650,650,New
LABORATORY,FMLAB-1192,(Anti-neuronal nuclear autoantibody type 3 )ANNA 3 - SERUM/CSF,Service,73050-20-50,,650,650,New
LABORATORY,FMLAB-2221,GROUP A STREPTOCOCCAL ANTIGEN,Service,73050-58-60,,250,250,New
LABORATORY,FMLAB-0132,Prenatal Karyotype,Service,73200-05-80,,4500,4500,New
LABORATORY,FMLAB-0133,Prenatal FISH,Service,73200-05-30,,5200,5200,New
LABORATORY,FMLAB-0134,Prenatal Microarray,Service,73200-05-80,,4400,4400,New
LABORATORY,FMLAB-0135,Prenatal Target Mutation,Service,73200-05-80,,2500,2500,New
laboratory,FMLAB-7122,PRE -EMPLOYMENT HERALTH CHECKUP,Service,73000-00-20,,1500,1500,New
LABORATORY,FMLAB-8209,Cytomegalovirus IgM,Service,73100-20-80,,850,850,New
LABORATORY,FMLAB-8211,RBC PHENOTYPING,Service,73050-39-70,,350,350,New
LABORATORY,FMLAB-8213,ACTH (AM),Service,73050-00-50,,1450,1450,New
LABORATORY,FMLAB-8217,Vigabatrin DRUG LEVEL,Service,73300-03-70,,1200,1200,New
LABORATORY,FMLAB-8220,PROTEIN (F),Service,73050-39-70,,850,850,New
LABORATORY,FMLAB-8221,CALCIUM CREATININE RATIO IN SERUM,Service,73050-39-70,,450,450,New
LABORATORY,FMLAB-8222,ANTI KERATIN,Service,73050-39-70,,550,550,New
LABORATORY,FMLAB-8228,METHADONE DRUG TEST,Service,73300-03-70,,650,650,New
LABORATORY,FMLAB-8230,OSTASE IMMUNOASSAY,Service,73050-39-70,,750,750,New
LABORATORY,FMLAB-8232,SEXUALLY TRANSMITTED DISEASES (STD) PCR PROFILE ( SO ),Service,73050-39-70,,1650,1650,New
Laboratory,FMLAB-1903,Anti MOG CSF,Service,73100-16-66,,700,700,New
LABORATORY,FMLAB-0111,Myeloid Gene Panel by NGS,Service,73350-05-50,,9000,9000,New
Laboratory,FMLABM0184,METABOLIC DISEASE SCREENING (TANDEM MASS),Service,73050-39-70,,1365,1365,New
Laboratory,FMLAB-0872,4-GLASS TEST (STAMEY TEST),Service,73150-00-90,,489.258,489.258,New
Laboratory,FMLABM0069,URINE METABOLIC STUDY,Service,73000-00-00,,1600,1600,New
LAboratory,FMLAB-2568,Botulinum Toxin Test,Service,73050-44-90,,350,350,New
LAboratory,FMLAB-2569,Culture for Botulinum,Service,73050-44-90,,500,500,New
LABORATORY  ,FMLAB-0200,THSD7A Antibody,Service,73200-08-80,,2200,2200,New
neurology,FMNEU-3769,Spinal Cord Stimulation (excluding implants),PKG,39138-00-00,,125000,125000,New
neurology,FMNEU-0318,stereotactic radiofrequency ablation of epileptic focus,PKG,40801-00-00,4,135000,135000,New
Medication,fmvas-0093,Tpn Administration,Service,96098-00-00,,1152,1152,New
NEPHROLOGY,FMNEP-0039,Dressing Of Double Lumen Catheter,Service,92058-01-00,,200,200,New
NEPHROLOGY,FMNEP-0044,Insertion Of Double Wire,Service,90595-00-00,,2205,2205,New
NEPHROLOGY,FMNEP-0100,Prisma For Dialysis W/O Serology Result,Service,13100-00-00,,2760,2760,New
NEPHROLOGY,FMNEP-0036,Neptrology Follow Up During Hemodialysis,Service,83600-02-60,,245,245,New
NEPHROLOGY,FMNEP-0034,Follow-Up Neprology,Service,83600-02-60,,825,825,New
Neurology,FMNEU-1016,Deep Brain Stimulator Programming,Service,40712-02-00,,3500,3500,New
NEUROLOGY,fmneu-1017,Somato Sensory Evoked Potential - Both Upper Or Lower Limb,Service,96112-00-00,,1320,1320,New
neurology,FMNEU-0207,MICRONEUROSURGICAL lumbar DISCECTOMY AND FUSION THREE LEVEL,PKG,40333-01-00,3,72000,72000,New
neurology,fmneu-3912,Bilateral Lumbar/ Lumbo-SACRAL- 3 Levels Radiofrequency denervation,PKG,39118-00-00,,33000,33000,New
NEUROSURGERY,FMNEU-3375,Repair Skull Base For Csf Fistula,PKG,90007-00-00,2,58000,58000,New
NEUROSURGERY,FMNEU-3802,Old Perineural Nerve Repair,PKG,39303-00-00,1,32850,32850,New
Neurology ,7112009,F-Relfex - Each Nerve,Service,96052-00-01,,650,650,New
Dental & Maxillofacial,FMDNTC98,Exposure Of Impact Canine,PKG,97324-01-10,1,3000,3000,New
NEUROSURGERY,FMNEU-3439,Optic Nerve Sheeth Fenestration,PKG,42545-00-00,1,95000,95000,New
NEUROSURGERY,FMNEU-3429,Removal Of Ventriculo-Pleural Shunt,PKG,40009-03-00,2,30000,30000,New
NEUROSURGERY,FMNEU-3583,Posterior Or Transforaminal Lumbar Interbody Fusion - 4 To 6 Levels - W/Out Implant,PKG,90011-02-00,3,147500,147500,New
NEUROSURGERY,FMNEU-3579,Posterior Fusion And Stabilization With Out Implant - 4 To 6 Levels,PKG,90011-02-00,3,105500,105500,New
NEUROSURGERY,FMNEU-3641,Cervical Facets Joint Injection Or Medical Branch Injection,PKG,18230-01-00,DAY CASE,6000,6000,New
NEUROSURGERY,FMNEU-3300,Intracranial Pressure Monitor - 24Hours,Service,39015-02-00,,1500,1500,New
NEUROSURGERY,FMNEU-1013,Intermediate Joint Injection - One Joint,Service,50124-01-31,,2000,2000,New
NEUROSURGERY,FMNUR-0127,Selective Spinal Nerve Diagnostic & Therapeutic Injection - One Nerve,Service,18216-31-00,,5000,5000,New
NEUROSURGERY,FMNUR-0128,Selective Spinal Nerve Diagnostic & Therapeutic Injection -Two Nerve,Service,18216-31-00,,6000,6000,New
NEUROSURGERY,FMNUR-0129,Selective Spinal Nerve Diagnostic & Therapeutic Injection - More Than 2 Nerves,Service,18216-31-00,,7000,7000,New
NEUROSURGERY,FMNUR-0130,Maxillary Or Mandibular Or Ophthalamic Nerve Of Trigmenial Injection,Service,39109-02-00,,3000,3000,New
NEUROSURGERY,FMNUR-0131,Greater Or Lesser Occipital Nerve Injection For Occipital Neurology,Service,18242-00-01,,2000,2000,New
