S/No,ItemCode,Name,price of 1/2/2021,GMDN 1,GMDN 2,GMDN 3
2664.0,MS-S-009507,SCREW LOCKING BOLT 4.5X68MM IRENE # T40054568,162.0,56642,,
2665.0,MS-S-009508,SCREW LOCKING BOLT 4.5X72MM IRENE # T40054572,162.0,56642,,
2666.0,MS-S-009509,SCREW LOCKING BOLT 4.5X76MM IRENE # T40054576,162.0,56642,,
2667.0,MS-S-009510,SCREW LOCKING BOLT 4.5X80MM IRENE # T40054580,162.0,56642,,
2668.0,MS-S-009511,SCREW LOCKING BOLT 4.5X84MM IRENE # T40054584,162.0,56642,,
2670.0,MS-S-009527,SCREW LOCKING BOLT 4.0X28MM IRENE # T40054028,162.0,56642,,
2671.0,MS-S-009528,SCREW LOCKING BOLT 4.0X32MM IRENE # T40054032,162.0,56642,,
2672.0,MS-S-009529,SCREW LOCKING BOLT 4.0X36MM IRENE # T40054036,162.0,56642,,
2673.0,MS-S-009530,SCREW LOCKING BOLT 4.0X40MM IRENE # T40054040,162.0,56642,,
2674.0,MS-S-009531,SCREW LOCKING BOLT 4.0X44MM IRENE # T40054044,162.0,56642,,
2675.0,MS-S-009552,SCREW BOLT LOCKING 4.0X48MM IRENE # T40054048,162.0,61325,16077.0,
2676.0,MS-S-009553,SCREW BOLT LOCKING 4.0X52MM IRENE # T40054052,162.0,61325,16077.0,
2677.0,MS-S-009554,SCREW BOLT LOCKING 4.0X56MM IRENE # T40054056,162.0,61325,16077.0,
2678.0,MS-S-009555,SCREW BOLT LOCKING 4.0X60MM IRENE # T40054060,162.0,61325,16077.0,
2679.0,MS-S-009556,SCREW BOLT LOCKING 4.0X64MM IRENE # T40054064,162.0,61325,16077.0,
2680.0,MS-S-009557,SCREW BOLT LOCKING 4.0X68MM IRENE # T40054068,162.0,61325,16077.0,
2681.0,MS-S-009558,SCREW BOLT LOCKING 4.0X72MM IRENE # T40054072,162.0,61325,16077.0,
2682.0,MS-S-009559,SCREW BOLT LOCKING 4.0X76MM IRENE # T40054076,162.0,61325,16077.0,
2683.0,MS-S-009560,SCREW BOLT LOCKING 4.0X80MM IRENE # T40054080,162.0,61325,16077.0,
2819.0,MS-S-010492,Suit Protective Coveralls large (L) Size 3M  Barrier # 4570,162.0,36027,,
448.0,MS-D-000385,DRESSING CUTIMED GEL PAD SORBACT SIZE 7.5X15CM BSN#063-7261101,156.0,62744,,
206.0,MS-C-000618,CLIPS LIGATING YELLOW SIZE LARGE ETHICON #LT400,154.0,35649,,
340.0,MS-C-003494,CATHETER CLOSED DUAL LUMEN SUCTION SIZE 12,154.0,46979,,
341.0,MS-C-003495,CATHETER SUCTION CLOSED TRACHEOSTOMY 12,154.0,14099,16779.0,
579.0,MS-F-000565,FILTRATE BAG 10 LTRS FRESENIUS # N/A,154.0,56731,,
1251.0,MS-P-002271,PAPER ECG F/ WELCH ALLYN  MACHINE MODEL CP150,154.0,16755,,
2803.0,MS-S-010367,SCREW SHANZ 6X45X250 HIPOKRAT #30520601180,154.0,46651,,
382.0,MS-C-003776,CONNECTOR MALE TEMPERED FROM SUCTION COVER TO SUCTION TUBE. OXYLITRE # S7525,151.0,60538,,
519.0,MS-E-000233,EARRINGS F/ BABY GIRL NICKEL SAFE 4MM BALL DIFF. DESIGN STUDEX,151.0,12991,,
594.0,MS-F-000712,FOLDING WALKER,149.0,37951,,
1754.0,MS-S-002034,"SPLINT NEMOA 4"" X 15"" T&L #NFO-4015",145.0,16210,42874.0,
2863.0,MS-T-000187,TUBE TRACHEAL POLAR PREF.N.NASAL CUFF 6.5,143.0,46218,,
481.0,MS-D-001077,DRESSINGBURN FREE STERILE SIZE 10X10 EUROMED # 0404,139.0,62744,,
3000.0,MS-W-000147,WIRE KIRSCHNER BAYONET 1.5 X 400MM TIPMED #30704151400 / 080831,139.0,35685,,
3005.0,MS-W-000265,WIRE KIRSCHNER BAYONET 1.8 X 400MM TIPMED #080862,139.0,35685,,
3006.0,MS-W-000266,WIRE KIRSCHNER BAYONET 2.0 X 400MM TIPMED #080893,139.0,35685,,
846.0,MS-M-000246,MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE SMALL 3M#,138.0,35177,,
1721.0,MS-S-001428,SUTURE PDS II 4/0 90CM # W9109T/ W9109H/COVIDIEN # 623131 / # PDP9109H,136.0,47554,,
261.0,MS-C-001458,CATHETER THORACIC R.ANGLE W/OUT TROCAR 28FR,135.0,61492,,
809.0,MS-K-000172,K-WIRE 0.8MM X 10MM . OSTEONIC # D8P.04080,135.0,35685,,
2109.0,MS-S-005494,SCREW CORTEX 3.5x18MM SELF TAPPING  ORTHO SELECT# 6081-0-4018,135.0,56642,,
2110.0,MS-S-005495,SCREW CANCELLOUS 4.0x18MM  ORTHO SELECT# 6085-0-5018,135.0,56642,,
2111.0,MS-S-005496,SCREW CANCELLOUS 4.0x22MM FULLY THREAD  ORTHO SELECT# 6084-0-5022,135.0,56642,,
2112.0,MS-S-005497,SCREW CANCELLOUS 6.5x16x45MM ORTHO SELECT# 6082-0-6045,135.0,56642,,
2876.0,MS-T-000475,"TUBE - T SILICONE SIZE 1.32MM, L 6MM INVOTEC #23-50601",135.0,60470,,
247.0,MS-C-001157,CATHETER URETERAL 3FR X 70CM OPEN TIP GEOTEK #GUC370-OE,132.0,34926,,
248.0,MS-C-001158,CATHETER URETERAL 4FR X 70CM OPEN TIP GEOTEK #GUC470-OE,132.0,34926,,
249.0,MS-C-001159,CATHETER URETERAL 5FR X 70CM OPEN TIP GEOTEK #GUC570-OE,132.0,34926,,
2809.0,MS-S-010402,SUTURE V-LOC 180 DEVICE 0 15CM GS-21.COVIDIEN #VLOC0306,132.0,45401,,
2524.0,MS-S-009113,SCREW CORTICAL 2.4MMX6MM (SELF TAPPING). IRENE # T50022406,131.0,56642,,
2525.0,MS-S-009114,SCREW CORTICAL 2.4MMX8MM (SELF TAPPING) IRENE # T50022408,131.0,56642,,
2526.0,MS-S-009115,SCREW CORTICAL 2.4MMX10MM (SELF TAPPING) IRENE # T50022410,131.0,56642,,
2527.0,MS-S-009116,SCREW CORTICAL 2.4MMX12MM (SELF TAPPING) IRENE # T50022412,131.0,56642,,
2528.0,MS-S-009117,SCREW CORTICAL 2.4MMX14MM (SELF TAPPING) IRENE # T50022414,131.0,56642,,
2529.0,MS-S-009118,SCREW CORTICAL 2.4MMX16MM (SELF TAPPING) IRENE # T50022416,131.0,56642,,
2530.0,MS-S-009119,SCREW CORTICAL 2.4MMX18MM (SELF TAPPING) IRENE # T50022418,131.0,56642,,
2531.0,MS-S-009120,SCREW CORTICAL 2.4MMX20MM (SELF TAPPING) IRENE # T50022420,131.0,56642,,
2532.0,MS-S-009121,SCREW CORTICAL 2.4MMX22MM (SELF TAPPING) IRENE # T50022422,131.0,56642,,
2533.0,MS-S-009122,SCREW CORTICAL 2.4MMX24MM (SELF TAPPING) IRENE # T50022424,131.0,56642,,
2535.0,MS-S-009136,SCREW CORTICAL 2.4MMX28MM (SELF TAPPING). IRENE # T50022428,131.0,56642,,
2540.0,MS-S-009143,SCREW CORTICAL 2.4X30MM (SELF-TAPPING) IRENE # T50022430,131.0,56642,,
2755.0,MS-S-009729,SCREW CORTICAL 2.7X24MM (SELF-TAPPING)(TITANIUM) IRENE # T50002724 IRENE # T50002724,131.0,56642,,
2756.0,MS-S-009730,SCREW CORTICAL 2.7X26MM (SELF-TAPPING)(TITANIUM) IRENE # T50002726 IRENE # T50002726,131.0,56642,,
2757.0,MS-S-009731,SCREW CORTICAL 2.7X28MM (SELF-TAPPING)(TITANIUM) IRENE # T50002728 IRENE # T50002728,131.0,56642,,
2361.0,MS-S-008598,SLICE EXTENDED SANYO # 30111011,127.0,47502,,
482.0,MS-D-001078,DRESSINGBURN FREE STERILE SIZE 15X15 EUROMED # #0206,124.0,62744,,
2408.0,MS-S-008720,SCREW MALLEOLAR 4.5MMX35MM S/STEEL. TIPMED # 065944,124.0,56642,,
1863.0,MS-S-004329,SCREW CORTICAL 2.7x30 IRENE # T50012730 / T50022730,120.0,56642,,
2152.0,MS-S-005705,SCREW CORTICAL 2.7 X 28 MM TIT IRENE # T50022728,120.0,56642,,
2417.0,MS-S-008748,SCREW CORTICAL 2.7X6MM SELF TAPPING. IRENE # T50022706,120.0,56642,,
2418.0,MS-S-008749,SCREW CORTICAL 2.7X8MM SELF TAPPING. IRENE # T50027708,120.0,56642,,
2419.0,MS-S-008750,SCREW CORTICAL 2.7X10MM SELF TAPPING. IRENE # T50027710,120.0,43662,,
2420.0,MS-S-008751,SCREW CORTICAL 2.7X12MM SELF TAPPING. IRENE # T50027712,120.0,56642,,
2421.0,MS-S-008752,SCREW CORTICAL 2.7X14MM SELF TAPPING. IRENE # T50027714,120.0,56642,,
2423.0,MS-S-008754,SCREW CORTICAL 2.7X18MM SELF TAPPING. IRENE # T50027718,120.0,56642,,
2424.0,MS-S-008755,SCREW CORTICAL 2.7X20MM SELF TAPPING. IRENE # T50027720,120.0,56642,,
2425.0,MS-S-008756,SCREW CORTICAL 2.7X22MM SELF TAPPING. IRENE # T50027722,120.0,32859,,
2426.0,MS-S-008757,SCREW CORTICAL 2.7X24MM SELF TAPPING. IRENE # T50027724,120.0,32859,,
2430.0,MS-S-008773,SCREW CORTICAL 2.7X26MM SELF TAPPING. IRENE # T50022726,120.0,32859,,
433.0,MS-D-000200,DRILL BIT 1.5/80MM IRENE #C19001,117.0,43390,32390.0,
72.0,MS-B-000736,BOUGIE DISPOSABLE 15CH PORTEX #100/123/515,116.0,41829,,
1543.0,MS-R-000226,ROD THREADED CANNULATED 100MM TIPMED #042334,116.0,63191,,
1753.0,MS-S-002033,"SPLINT NEMOA 2"" X 2"" T&L #NFO-2010",116.0,43565,,
2910.0,MS-T-000916,TUBE TRACHEAL SUCTION 7.5 ABOVE CUFF SACETT PORTEX # 100/189/075,116.0,47544,,
446.0,MS-D-000383,DRESSING PAD CUTIMED SORBACT SIZE 10X10CM BSN #063-7216200,115.0,62744,,
1517.0,MS-R-000105,ROD THREADED 245MM TIPMED #042280,113.0,63191,63367.0,
1520.0,MS-R-000113,ROD THREADED 195MM TIPMED # 042273,113.0,63191,63367.0,
447.0,MS-D-000384,DRESSING CUTIMED GEL PAD SORBACT SIZE 7.5X7.5CM BSN#063-7261100,112.0,62184,,
518.0,MS-E-000232,EARRINGS F/ BABY GIRL NICKEL SAFE GP 3MM BALL DIFF. DESIGN STUDEX,112.0,12991,,
1542.0,MS-R-000225,ROD THREADED 345MM TIPMED #042303,110.0,63191,,
1582.0,MS-R-000527,RING TENSION CAPSULAR 12/10 RINGJECT OPHTEC #375BT1G,110.0,42839,,
282.0,MS-C-001902,CATHETER THORACIC STRAIGHT W/O TROCAR 24FR POLYMED,108.0,10729,,
1541.0,MS-R-000224,ROD THREADED 295MM TIPMED # ,105.0,46453,,
823.0,MS-L-000079,LABEL IDENTIFICATION FOR CSSD UNIT DIFF. COLOR,104.0,62002,64165.0,
876.0,MS-N-000473,NUT DEGEER TIPMED #042648,104.0,32847,,
3032.0,MS-W-000664,WIRE BAYONET DIA 1.5MMX370MM LENGTH. HIPOKRAT # 810.0601,104.0,32881,,
845.0,MS-M-000245,MASK N95 NIOSH HEALTH CARE & SURGICAL PARTICULATE RESPIRATOR SIZE MEDIUM 3M,102.0,35177,,
1696.0,MS-S-000934,SCREW LOCKING 3.5x20MM SELF TAPPING IRENE #T500935020,101.0,56642,,
1697.0,MS-S-000939,SCREW LOCKING 3.5x28MM SELF TAPPING IRENE #T500935028,101.0,56642,,
1698.0,MS-S-000940,SCREW LOCKING 3.5x30MM SELF TAPPING IRENE #T500935030,101.0,56642,,
1699.0,MS-S-000942,SCREW LOCKING 3.5x40MM SELF TAPPING IRENE #T500935040,101.0,56642,,
1700.0,MS-S-000943,SCREW LOCKING 3.5x45MM SELF TAPPING IRENE #T500935045,101.0,56642,,
1701.0,MS-S-000944,SCREW LOCKING 3.5x50MM SELF TAPPING IRENE #T500935050,101.0,56642,,
1702.0,MS-S-000945,SCREW LOCKING 3.5x55MM SELF TAPPING IRENE #T500935055,101.0,16101,,
1703.0,MS-S-000956,SCREW LOCKING 5.0x34MM SELF TAPPING IRENE #T500950034,100.0,56642,,
1704.0,MS-S-000958,SCREW LOCKING 5.0x38MM SELF TAPPING IRENE #T500950038,100.0,56642,,
1705.0,MS-S-000961,SCREW LOCKING 5.0x44MM SELF TAPPING IRENE #T500950044,100.0,56642,,
1706.0,MS-S-000967,SCREW LOCKING 5.0x65MM SELF TAPPING IRENE #T500950065,100.0,56642,,
1707.0,MS-S-000968,SCREW LOCKING 5.0x70MM SELF TAPPING IRENE #T500950070,100.0,16101,,
490.0,MS-D-001131,DRESSING ADHESIVE WOUND CLOSURE DEVICE WITH HASPS AND RIBBON 2PCS PATCH#CIGALAH#LKB1002 CIGALLAH PHA,97.0,62744,,
719.0,MS-H-000597,HINGED MALE 1 HOLE HIPOKRAT # D124000001,97.0,40124,,
724.0,MS-H-000606,HINGED FEMALE STRAIGHT 1 HOLE. HIPOKRAT # D123000001,97.0,40124,,
814.0,MS-K-000229,K.WIRE 1.5MMX104 . OSTEONIC # HR.1501,97.0,35685,,
1465.0,MS-P-004031,POST MALE 2 HOLES HIPOKRAT # D122000002,97.0,35316,,
1479.0,MS-P-004111,POST FEMALE 2 HOLES HIPOKRAT # D121000002,97.0,35316,,
1523.0,MS-R-000163,ROD THREADED 145MM TIPMED #042266,97.0,63191,,
1658.0,MS-R-000806,ROD THREADED 60MM HIPOKRAT # 10015.06080,97.0,63191,,
1659.0,MS-R-000807,ROD THREADED 80MM HIPOKRAT # 10015.06100,97.0,63191,,
1660.0,MS-R-000808,ROD THREADED 100MM HIPOKRAT # D111000100,97.0,63191,,
1661.0,MS-R-000809,ROD THREADED 120MM HIPOKRAT # D111000120,97.0,63191,,
1662.0,MS-R-000810,ROD THREADED 200MM HIPOKRAT # D111000200,97.0,63191,,
2107.0,MS-S-005492,SCREW CORTEX 4.5x40MM ORTHO SELECT# 6080-0-6040,97.0,56642,,
2108.0,MS-S-005493,SCREW CORTEX 4.5x42MM ORTHO SELECT# 6080-0-6042,97.0,56642,,
2707.0,MS-S-009632,"SCREW CORTICAL, SELF-TAPPING 1.5X6MM #T500015006 IRENE # T500015006",97.0,56642,,
2708.0,MS-S-009633,"SCREW CORTICAL, SELF-TAPPING 1.5X8MM #T500015008 IRENE # T500015008",97.0,32859,,
2709.0,MS-S-009634,"SCREW CORTICAL, SELF-TAPPING 1.5X10MM #T500015010 IRENE # T500015010",97.0,56642,,
2710.0,MS-S-009635,"SCREW CORTICAL, SELF-TAPPING 1.5X12MM #T500015012 IRENE # T500015012",97.0,56642,,
2711.0,MS-S-009636,"SCREW CORTICAL, SELF-TAPPING 1.5X14MM #T500015014 IRENE # T500015014",97.0,56642,,
2712.0,MS-S-009637,"SCREW CORTICAL, SELF-TAPPING 1.5X16MM #T500015016 IRENE # T500015016",97.0,56642,,
2713.0,MS-S-009638,"SCREW CORTICAL, SELF-TAPPING 1.5X18MM #T500015018 IRENE # T500015018",97.0,32859,,
2714.0,MS-S-009639,"SCREW CORTICAL, SELF-TAPPING 1.5X20MM #T500015020 IRENE # T500015020",97.0,32859,,
2727.0,MS-S-009665,SCREW CORTICAL SELF-TAPPING 2.0X6MM IRENE #T500020006 IRENE # T500020006,97.0,56642,,
2728.0,MS-S-009666,SCREW CORTICAL SELF-TAPPING 2.0X8MM IRENE #T500020008 IRENE # T500020008,97.0,56642,,
2729.0,MS-S-009667,SCREW CORTICAL SELF-TAPPING 2.0X10MM IRENE #T500020010 IRENE # T500020010,97.0,32859,,
2730.0,MS-S-009668,SCREW CORTICAL SELF-TAPPING 2.0X12MM IRENE #T500020012 IRENE # T500020012,97.0,56642,,
2731.0,MS-S-009669,SCREW CORTICAL SELF-TAPPING 2.0X14MM IRENE #T500020014 IRENE # T500020014,97.0,56642,,
2732.0,MS-S-009670,SCREW CORTICAL SELF-TAPPING 2.0X16MM IRENE #T500020016 IRENE # T500020016,97.0,56642,,
2733.0,MS-S-009671,SCREW CORTICAL SELF-TAPPING 2.0X18MM IRENE #T500020018 IRENE # T500020018,97.0,32859,,
2734.0,MS-S-009672,SCREW CORTICAL SELF-TAPPING 2.0X20MM IRENE #T500020020 IRENE # T500020020,97.0,32859,,
2735.0,MS-S-009673,SCREW CORTICAL SELF-TAPPING 2.0X22MM IRENE #T500020022 IRENE # T500020022,97.0,56642,,
2736.0,MS-S-009678,SCREW CORTICAL SELF-TAPPING 2.0X24MM #T500020024 IRENE # T500020024,97.0,56642,,
2737.0,MS-S-009679,SCREW CORTICAL SELF-TAPPING 2.0X26MM #T500020026 IRENE # T500020026,97.0,56642,,
2738.0,MS-S-009680,SCREW CORTICAL SELF-TAPPING 2.0X28MM #T500020028 IRENE # T500020028,97.0,56642,,
2739.0,MS-S-009681,SCREW CORTICAL SELF-TAPPING 2.0X30MM #T500020030 IRENE # T500020030,97.0,56642,,
3008.0,MS-W-000270,WIRE KIRSCHNER WITH TROCAR POINT 1.8 X 400MM TIPMED #080299,97.0,35685,,
2385.0,MS-S-008661,SCREW CANELLOUS 4.0X48MM FULLY THREADED . IRENE # S52004048,94.0,56642,,
2386.0,MS-S-008662,SCREW CANELLOUS 4.0X50MM FULLY THREADED . IRENE # S52004050,94.0,56642,,
2387.0,MS-S-008663,SCREW CANELLOUS 4.0X52MM FULLY THREADED . IRENE # S52004052,94.0,56642,,
2388.0,MS-S-008664,SCREW CANELLOUS 4.0X54MM FULLY THREADED . IRENE # S52004054,94.0,56642,,
2389.0,MS-S-008665,SCREW CANELLOUS 4.0X56MM FULLY THREADED . IRENE # S52004056,94.0,56642,,
2390.0,MS-S-008666,SCREW CANELLOUS 4.0X58MM FULLY THREADED . IRENE # S52004058,94.0,56642,,
2391.0,MS-S-008667,SCREW CANELLOUS 4.0X60MM FULLY THREADED . IRENE # S52004060,94.0,56642,,
2422.0,MS-S-008753,SCREW CORTICAL 2.7X16MM SELF TAPPING. IRENE # T50027716,94.0,56642,,
2431.0,MS-S-008774,SCREW CORTICAL 2.7X28MM SELF TAPPING. IRENE # T50022728,94.0,32859,,
2432.0,MS-S-008775,SCREW CORTICAL 2.7X30MM SELF TAPPING. IRENE # T50022730,94.0,56642,,
2534.0,MS-S-009135,SCREW CORTICAL 2.4MMX26MM (SELF TAPPING). IRENE # T50022426,94.0,56642,,
1526.0,MS-R-000174,ROD THREADED 50MM TIPMED #042228,93.0,63875,,
1881.0,MS-S-004495,SUTURE VICRYL VIOLET SIZE 2  90CM  ETHICON #W9452,93.0,44829,,
828.0,MS-L-000176,LARYNGOSCOPE DISPOSABLE MAC SET SIZE 2 SMD #31-2-12A,89.0,46828,,
829.0,MS-L-000177,LARYNGOSCOPE DISPOSABLE MAC SET SIZE 3 SMD #31-3-12A,89.0,46828,,
174.0,MS-B-001785,BANDAGE ELASTIC ADHESIVE 5CMX4.5M TENSOPLAST BSN#4037,85.0,33536,64560.0,
1729.0,MS-S-001532,SUTURE VICRYL UNDYED 3/0 45CM ETHICON#W9511T/D&G#18120J/PETER#9608-41,85.0,16584,,
1158.0,MS-O-000057,OLIVE WIRE 1.8 X 400MM TIPMED.,83.0,35685,,
2059.0,MS-S-005115,SUTURE VICRYL 2/0 36MM X 75CM ETHICON # W9985,82.0,44829,,
1779.0,MS-S-002507,SCREW CANCELLOUS PARTIAL THREAD STEEL 4.0 X 40MM TIPMED  #065203,81.0,56642,,
1880.0,MS-S-004494,SUTURE PROLENE BLUE 3/0 45CM ETHICON #W8021T,81.0,13909,,
3009.0,MS-W-000272,WASHER OVAL 16MM TIPMED #042785,81.0,61670,,
3010.0,MS-W-000275,WASHER SLOTTED 14MM TIPMED #042730,81.0,61670,,
1540.0,MS-R-000223,ROD THREADED 115MM TIPMED #042259,80.0,63191,,
2153.0,MS-S-005734,SUTURE MONOCRYL ANTIMICROBIAL 4-0 26MM ETHICON # MCP3212H,80.0,16584,,
167.0,MS-B-001770,BAG COLOSTOMY NEW BORN POUCH CUT-TO-FIT 35MMX22MM HOLLISTER # 3778,79.0,61021,,
491.0,MS-D-001132,DRESSING ADHWSIVE WOUND CLOSURE DEVICE WITH HASPS AND RIBBON 4PCS PATCH#CIGALAH#LKB1004 CIGALLAH PHA,79.0,62744,,
395.0,MS-C-003902,CANNULA NASAL PREMATURE F/ VAPOTHERM DEVICE VAPOTHERM #MN1100A,77.0,35201,,
396.0,MS-C-003903,CANNULA NASAL NEONATAL  F/ VAPOTHERM DEVICE VAPOTHERM #MN1100B,77.0,35201,,
397.0,MS-C-003907,CANNULA NASAL INFANT  F/ VAPOTHERM DEVICE VAPOTHERM #MN11300,77.0,35201,,
398.0,MS-C-003908,CANNULA NASAL INTERMIDIATE INFANT  F/ VAPOTHERM DEVICE VAPOTHERM #MI1300B,77.0,35201,,
399.0,MS-C-003909,CANNULA NASAL PEDIATRIC  PEDIATRIC SMALL  F/ VAPOTHERM DEVICE VAPOTHERM #MPS1500,77.0,35201,,
400.0,MS-C-003910,CANNULA PEDIATRIC ADULT SMALL  F/ VAPOTHERM DEVICE VAPOTHERM #MP1500,77.0,35201,,
657.0,MS-H-000194,HOLDER LIMB SINGLE STRAP TIE POSEY ECONOMY #2510,77.0,31072,,
1539.0,MS-R-000222,ROD THREADED 100MM TIPMED #042242,77.0,63875,,
2213.0,MS-S-005876,SCREW CANCELLOUS SMALL 4.0 X 58 MM PAR. THREADED TIPMED # 075769,77.0,56642,,
2214.0,MS-S-005877,SCREW CANCELLOUS SMALL 4.0 X 52 MM PAR. THREADED TIPMED # 075721,77.0,56642,,
2970.0,MS-T-001653,TUBING ADAPTER F/ HIGH FLOW DEVICE VAPOTHERM #TA-22,77.0,61723,,
748.0,MS-I-000161,INFULSION I.V SET VENTED WITH REGULATOR F/ PHOTOSENSITIVE DRUGS ANGIPLAST #,76.0,36244,,
1814.0,MS-S-003330,"SUTURE ETHIBOND 2-0, 17MM X 90CM WHITE ETHICON # W6917",76.0,17471,,
1882.0,MS-S-004510,SUTURE MERSILK 1 60MM X 75CM #W562H,75.0,34601,,
64.0,MS-B-000498,BOLT 30MM TIPMED #042686,74.0,16077,,
108.0,MS-B-001100,BOLT FIXATION STAINLESS STEEL LENGTH 15MM MI#7185.150,74.0,16077,,
1780.0,MS-S-002508,SCREW CANCELLOUS PARTIAL THREAD STEEL 4.0 X 45MM TIPMED  #065210,74.0,56642,,
517.0,MS-E-000231,ELECTRODE W/CABLE DISPOSABLE F/PATIENT (SCOTCH PLATE) ERBE #20193-083,72.0,35041,,
1538.0,MS-R-000221,ROD THREADED 75MM TIPMED #042235,72.0,46453,,
520.0,MS-E-000242,ELECTRODE SPLIT RETURN DISPOSABLE FOR CHILD 5 TO 15 KG ERBE # 20193-071,71.0,11500,,
1762.0,MS-S-002294,"SUTURE ETHIBOND  0,26MM 90CM ETHICON #W6978",70.0,13906,,
2049.0,MS-S-005034,SUTURE SURGIPRO 4-0/90CM 20MM COVIDIEN #VP-331-X,70.0,45025,,
2212.0,MS-S-005875,SCREW CORTICAL SMALL 3.5 X 54 MM TIPMED # 075479,70.0,56642,,
2802.0,MS-S-010366,SUTURE MAXON 2-0 GRN 26MM 75CM V 20X36 COVIDIEN # 8886623351,70.0,17471,,
470.0,MS-D-001000,DRESSING HYDROCOLLOID SELF ADHESIVE TRANSPARENT 0.3MM 10 X 10MM  BETAPLAST # H,69.0,62744,,
1695.0,MS-S-000933,SCREW LOCKING 3.5x18MM SELF TAPPING IRENE #T500935018,69.0,56642,,
500.0,MS-E-000133,EYEPAD PHOTOTHERAPY W/ ADJUSTABLE BAND PREEMIE MAXTEC# EYEMAX2,66.0,62198,,
1244.0,MS-P-002117,PROCTOSCOPE SMALL EVEXAR # 00335,66.0,40502,,
1688.0,MS-S-000476,SUTURE VICRYL 2-0 75CM RDN BOD 40MM 1/2C NEEDLE ETHICON #W9150  (D&G #9833-51/9832-51),66.0,44829,,
1734.0,MS-S-001743,SCREW CANCELLOUS FULL THREADED S.STEEL 4X16MM IRINE #S52004016,66.0,56642,,
1735.0,MS-S-001744,SCREW CANCELLOUS FULL THREADED 4.0X18MM IRENE#S52004018,66.0,56642,,
1928.0,MS-S-004799,SCREW CORTICAL SELF-TAPPING 2.7X30MM #T50002730,66.0,56642,,
2383.0,MS-S-008659,SCREW CANELLOUS 4.0X12MM FULLY THREADED . IRENE # S52004012,66.0,56642,,
2384.0,MS-S-008660,SCREW CANELLOUS 4.0X14MM FULLY THREADED . IRENE # S52004014,66.0,56642,,
2783.0,MS-S-010301,SCREW CANCELLOUS 4.0X10MM FULLY THREADED. IRENE # S52004010,66.0,56642,,
3029.0,MS-W-000646,WASHER FOR CANNULATED SCREW LARGE 13X7MM. IRENE # T56080002,66.0,62475,,
431.0,MS-D-000198,DRILL BIT 2.0/80MM IRENE #C19003,64.0,43390,32390.0,
432.0,MS-D-000199,DRILL BIT 1.5/80MM IRENE #C19002,64.0,43390,32390.0,
1733.0,MS-S-001738,SCREW CORTICAL S/STEEL SIZE 4.5X60 IRENE#S50004560,64.0,32859,,
1806.0,MS-S-002946,SCREW CORTICAL 4.5 x 58MM HIPOKRAT# 400032220580,64.0,56642,,
1842.0,MS-S-003859,SCREW CORTICAL 3.5X60MM SMALL HEAD #SK3526-60-2/TIPMED# 75516,64.0,56642,,
2069.0,MS-S-005221,SCREW CORTICAL SMALL SIZE 3.5x56MM TIPMED# 75493,64.0,32859,,
3012.0,MS-W-000303,WASHER STANDRED LARGE S/S TO USE 4.5 - 6.5 IRINE.,62.0,61670,,
3013.0,MS-W-000304,WASHER STANDRED SMALL S/S TO USE 3.5 - 4.0 IRINE.,62.0,61670,,
3024.0,MS-W-000516,WIRE GUIDE 2.5X230MM F/DHS TIPMED # 082002,62.0,63819,64109.0,
1680.0,MS-S-000121,SUTURE PROLENE 5-0 BLUE 45CM ETHICON/COVIDIEN #W527/SP1635/SP661/D&G 3414-23,61.0,13909,,
1454.0,MS-P-003947,PIN KIRSCHNER 1.8X150. IRENE # Z03K18150,58.0,32854,,
1781.0,MS-S-002509,SCREW CANCELLOUS PARTIAL THREAD STEEL 4.0 X 50MM TIPMED  #065227,58.0,56642,,
2048.0,MS-S-005019,SUTURE PROLENE 6/0 16MMX45CM ETHICON # W8005T,58.0,13909,,
1883.0,MS-S-004511,SUTURE MERSILK 2/0 26MM X 45CM #W2512T/SS5685G,56.0,34601,,
63.0,MS-B-000497,BOLT 16MM TIPMED #042679,55.0,16077,,
2986.0,MS-U-000114,UNDER ARMS CRUTCHES ALL SIZE,55.0,31115,,
512.0,MS-E-000209,ELECTRODE NON-STERILE ADULT (PATIENT PLATE) COVIDIEN #E7509,54.0,11425,,
467.0,MS-D-000997,DRESSING HYDROPHILIC FOAM NON-ADHESIVE 5MM 10 X 10MM  BETAPLAST # N5,52.0,62744,,
468.0,MS-D-000998,DRESSING HYDROPHILIC FOAM NON-ADHESIVE 2MM 10 X 10MM  BETAPLAST # N2,52.0,62744,,
1827.0,MS-S-003647,SCREW F/BONE LOCKING 3.5x36MM SELF TAPPING SYNTHES #213.036,51.0,56642,,
1838.0,MS-S-003796,SCREW CANCELLOUS BONE 4.0x60MM TIPMED #ORT-TIP-064510/406.060,51.0,56642,,
2070.0,MS-S-005223,SCREW CANCELL SMALL 4.0x56MM TIPMED# 75752,51.0,56642,,
2071.0,MS-S-005224,SCREW CANCELL SMALL 4.0x54MM TIPMED# 75738,51.0,56642,,
2072.0,MS-S-005228,SCREW CANCELLOUS SMALL 4.0 X 62MM PARTIAL THREADED TIPMED# ORT-TIP-067399,51.0,56642,,
3028.0,MS-W-000631,WASHER FOR 6.5 CANCELLOUS SCREW 13X1.5MM.\ IRENE # S52040065,51.0,61670,,
